,Rapid Renegade,Layla,Clansman Douglas,Vixen Jenny,Express Way,Commissar,Just Like Lucy,Love Race
11-01-2023 12:10:57.133704,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:10:58.222282,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:10:59.355784,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:00.474297,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:01.584711,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:02.717375,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:03.803812,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:04.956942,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:06.020266,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:07.123038,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:08.234264,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:09.302986,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:10.332028,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:11.363519,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:12.367310,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:13.358215,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:14.338818,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:15.351612,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:16.372580,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:17.401985,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:18.482652,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:19.595419,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:20.637868,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:21.689085,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:22.761987,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:23.871245,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:25.030292,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:26.099793,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:27.176208,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:28.320197,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:29.335434,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:30.388202,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:31.518425,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:32.644372,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:33.771458,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:34.854660,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:35.989501,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:37.103463,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:38.174955,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:39.224505,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:40.425518,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:41.666713,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:42.779504,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:43.993019,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:45.189342,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:46.278257,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:47.314909,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:48.446802,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:49.575129,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:50.572821,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:51.631100,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:52.701939,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:53.786016,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:54.871547,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:56.139829,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:57.332658,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.778947368421052)","(7.0, 12.5, 11.35625)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:58.518084,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.2, 7.628571428571428)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.6, 8.936842105263159)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:11:59.744181,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:00.866856,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:02.099434,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:03.362028,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:04.588457,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:05.764644,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 12.5, 11.458823529411765)","(5.0, 7.2, 6.7)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:06.882609,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 12.5, 12.2)","(5.0, 7.2, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:08.055498,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:09.135237,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:10.193514,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:11.302303,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:12.360593,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:13.522850,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:14.618743,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:15.660007,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:16.784712,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:17.893534,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:18.926112,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:20.194845,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:21.543732,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:22.771209,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:23.953037,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:25.208397,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:26.516666,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:27.669194,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
11-01-2023 12:12:28.810212,"(7.5, 19.5, 18.788235294117648)","(5.5, 8.4, 7.790476190476191)","(10.0, 32.0, 30.133333333333333)","(6.0, 9.8, 8.936842105263159)","(7.0, 13.0, 12.2)","(5.0, 7.6, 7.02)","(5.5, 11.5, 9.61)","(4.4, 7.0, 5.218181818181819)"
