,Hendy,Canya Bellatrix,Fleet Feet Pete,Tuta Rose,Dont Tell Helen,Master Blake
04-01-2023 15:20:05.966322,"(2.0, 2.28, 2.273548387096774)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.9, 5.7625)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.1375)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:06.862921,"(2.0, 2.28, 2.273548387096774)","(21.0, 40.0, 36.64)","(4.6, 5.9, 5.621739130434783)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.1375)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:07.795597,"(2.0, 2.28, 2.273548387096774)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.9, 5.633333333333334)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.14)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:08.733595,"(2.0, 2.28, 2.2716666666666665)","(21.0, 40.0, 36.64)","(4.6, 5.9, 5.648148148148148)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.14)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:09.739958,"(2.0, 2.28, 2.2716666666666665)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.7)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.14)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:10.724059,"(2.0, 2.28, 2.274285714285714)","(21.0, 40.0, 36.64)","(4.6, 5.8, 5.62)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.1404255319148935)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:11.647639,"(2.0, 2.3, 2.2795555555555556)","(21.0, 40.0, 36.64)","(4.6, 5.8, 5.65)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.1404255319148935)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:12.512673,"(2.0, 2.3, 2.284)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.65)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.1404255319148935)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:13.444511,"(2.0, 2.3, 2.2861538461538458)","(21.0, 40.0, 36.64)","(4.6, 5.8, 5.605882352941176)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.1404255319148935)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:14.338424,"(2.0, 2.3, 2.2861538461538458)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.546153846153846)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.1404255319148935)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:15.290224,"(2.0, 2.3, 2.2861538461538458)","(21.0, 40.0, 36.64)","(4.6, 5.8, 5.546153846153846)","(61.0, 180.0, 127.5)","(2.4, 3.15, 3.143)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:16.161282,"(2.0, 2.3, 2.2861538461538458)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.535294117647059)","(61.0, 160.0, 140.0)","(2.45, 3.15, 3.143)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:17.078780,"(2.0, 2.3, 2.282)","(21.0, 40.0, 36.64)","(4.6, 5.8, 5.535294117647059)","(61.0, 160.0, 140.0)","(2.45, 3.15, 3.143)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:17.975262,"(2.0, 2.3, 2.282)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.535294117647059)","(61.0, 160.0, 140.0)","(2.45, 3.15, 3.143)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:18.908322,"(2.0, 2.3, 2.282)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.535294117647059)","(61.0, 160.0, 140.0)","(2.45, 3.15, 3.143)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:19.888276,"(2.0, 2.3, 2.282)","(21.0, 40.0, 36.64)","(4.6, 5.8, 5.535294117647059)","(61.0, 160.0, 143.33333333333334)","(2.45, 3.15, 3.1422222222222222)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:20.801380,"(2.0, 2.3, 2.282)","(21.0, 40.0, 36.64)","(4.6, 5.8, 5.535294117647059)","(61.0, 160.0, 143.33333333333334)","(2.45, 3.15, 3.143)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:21.690923,"(2.0, 2.3, 2.2843478260869565)","(21.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.535294117647059)","(61.0, 160.0, 143.33333333333334)","(2.45, 3.15, 3.1436363636363636)","(19.0, 34.0, 29.2)"
04-01-2023 15:20:22.635295,"(1.95, 2.3, 2.2843478260869565)","(26.0, 40.0, 36.64)","(4.6, 5.8, 5.535294117647059)","(71.0, 160.0, 151.66666666666669)","(2.6, 3.15, 3.1436363636363636)","(20.0, 34.0, 29.208333333333332)"
04-01-2023 15:20:23.646071,"(1.95, 2.3, 2.2843478260869565)","(26.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.535294117647059)","(71.0, 160.0, 125.55555555555556)","(2.6, 3.15, 3.1436363636363636)","(20.0, 34.0, 29.862068965517242)"
04-01-2023 15:20:24.666126,"(1.95, 2.3, 2.281052631578947)","(26.0, 40.0, 36.64)","(4.6, 5.8, 5.535294117647059)","(71.0, 180.0, 125.55555555555556)","(2.6, 3.15, 3.1436363636363636)","(20.0, 34.0, 29.862068965517242)"
04-01-2023 15:20:25.652288,"(1.95, 2.3, 2.281052631578947)","(26.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.535294117647059)","(71.0, 180.0, 127.5)","(2.6, 3.15, 3.196341463414634)","(20.0, 34.0, 30.0)"
04-01-2023 15:20:26.577704,"(1.95, 2.26, 2.2333333333333334)","(26.0, 40.0, 36.18181818181818)","(4.6, 5.9, 5.628571428571429)","(71.0, 180.0, 127.5)","(2.6, 3.2, 3.208139534883721)","(20.0, 34.0, 30.666666666666668)"
04-01-2023 15:20:27.493482,"(1.95, 2.22, 2.2122222222222225)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.725806451612903)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2320754716981135)","(20.0, 34.0, 31.24137931034483)"
04-01-2023 15:20:28.421305,"(1.95, 2.22, 2.204)","(26.0, 40.0, 35.5)","(4.6, 5.9, 5.760869565217392)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2382978723404254)","(20.0, 34.0, 30.666666666666668)"
04-01-2023 15:20:29.381151,"(1.95, 2.22, 2.204)","(26.0, 40.0, 36.0625)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2382978723404254)","(20.0, 34.0, 31.419354838709676)"
04-01-2023 15:20:30.376113,"(1.95, 2.22, 2.204)","(26.0, 40.0, 36.0625)","(4.6, 5.9, 5.7700000000000005)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2285714285714286)","(20.0, 34.0, 31.419354838709676)"
04-01-2023 15:20:31.262016,"(1.95, 2.22, 2.204)","(26.0, 40.0, 36.0625)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.216666666666667)","(20.0, 34.0, 31.466666666666665)"
04-01-2023 15:20:32.207575,"(1.95, 2.22, 2.199047619047619)","(26.0, 40.0, 36.0625)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2314814814814814)","(20.0, 34.0, 31.419354838709676)"
04-01-2023 15:20:33.189223,"(1.95, 2.22, 2.199047619047619)","(26.0, 40.0, 36.18181818181818)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.232089552238806)","(20.0, 34.0, 31.419354838709676)"
04-01-2023 15:20:34.176629,"(1.95, 2.22, 2.2)","(26.0, 40.0, 36.5)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 138.0)","(2.6, 3.25, 3.232089552238806)","(20.0, 34.0, 31.419354838709676)"
04-01-2023 15:20:35.262540,"(1.95, 2.22, 2.2141176470588237)","(26.0, 40.0, 35.5)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.232089552238806)","(20.0, 34.0, 30.307692307692307)"
04-01-2023 15:20:36.244587,"(1.95, 2.24, 2.214545454545455)","(26.0, 40.0, 35.935483870967744)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 138.0)","(2.6, 3.25, 3.232089552238806)","(20.0, 34.0, 30.8)"
04-01-2023 15:20:37.199105,"(1.95, 2.24, 2.212972972972973)","(26.0, 40.0, 36.0625)","(4.6, 5.9, 5.7700000000000005)","(71.0, 180.0, 138.0)","(2.6, 3.25, 3.231818181818182)","(20.0, 34.0, 30.307692307692307)"
04-01-2023 15:20:38.120985,"(1.95, 2.24, 2.214545454545455)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.231818181818182)","(20.0, 34.0, 29.384615384615383)"
04-01-2023 15:20:39.068997,"(1.95, 2.24, 2.214545454545455)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.231818181818182)","(20.0, 34.0, 29.384615384615383)"
04-01-2023 15:20:40.063858,"(1.95, 2.24, 2.214545454545455)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.7700000000000005)","(71.0, 160.0, 140.0)","(2.6, 3.25, 3.235074626865672)","(20.0, 34.0, 30.129032258064516)"
04-01-2023 15:20:41.033923,"(1.95, 2.22, 2.2150000000000003)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.747058823529412)","(71.0, 160.0, 146.66666666666666)","(2.6, 3.25, 3.235074626865672)","(20.0, 34.0, 29.857142857142858)"
04-01-2023 15:20:41.990029,"(1.95, 2.22, 2.2058823529411766)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.781818181818182)","(71.0, 160.0, 146.66666666666666)","(2.6, 3.25, 3.2381818181818183)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:42.914255,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.726666666666667)","(71.0, 160.0, 140.0)","(2.6, 3.25, 3.23859649122807)","(20.0, 32.0, 29.857142857142858)"
04-01-2023 15:20:43.875614,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.7700000000000005)","(71.0, 160.0, 146.66666666666666)","(2.6, 3.25, 3.2395161290322583)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:44.864260,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 35.5)","(4.6, 5.9, 5.726666666666667)","(71.0, 160.0, 140.0)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 29.857142857142858)"
04-01-2023 15:20:45.854218,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 35.935483870967744)","(4.6, 5.9, 5.7700000000000005)","(71.0, 160.0, 140.0)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:46.761802,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 35.935483870967744)","(4.6, 5.9, 5.726666666666667)","(71.0, 160.0, 140.0)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:47.688248,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.0625)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.125)"
04-01-2023 15:20:48.655291,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:49.664769,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.7700000000000005)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.125)"
04-01-2023 15:20:50.660294,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.7700000000000005)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:51.601866,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.125)"
04-01-2023 15:20:52.550747,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.7700000000000005)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:53.504615,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.125)"
04-01-2023 15:20:54.436343,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.64)","(4.6, 5.9, 5.7700000000000005)","(71.0, 180.0, 127.5)","(2.6, 3.25, 3.2345588235294116)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:55.417057,"(1.95, 2.22, 2.2025641025641027)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.9, 5.726666666666667)","(71.0, 180.0, 127.5)","(2.7, 3.25, 3.3965346534653467)","(20.0, 32.0, 29.818181818181817)"
04-01-2023 15:20:56.370530,"(1.95, 2.2, 2.1931034482758625)","(26.0, 40.0, 36.5)","(4.6, 5.9, 5.7700000000000005)","(71.0, 180.0, 127.5)","(2.7, 3.4, 3.4157894736842107)","(20.0, 32.0, 30.125)"
04-01-2023 15:20:57.346152,"(1.95, 2.18, 2.1738709677419354)","(26.0, 40.0, 36.5)","(4.6, 5.8, 5.733333333333333)","(71.0, 180.0, 127.5)","(2.7, 3.45, 3.38953488372093)","(20.0, 32.0, 30.75)"
04-01-2023 15:20:58.289665,"(1.95, 2.18, 2.167777777777778)","(26.0, 40.0, 36.5)","(4.6, 5.8, 5.791666666666666)","(71.0, 180.0, 127.5)","(2.7, 3.4, 3.38695652173913)","(20.0, 32.0, 30.125)"
04-01-2023 15:20:59.259880,"(1.95, 2.18, 2.1662500000000002)","(26.0, 40.0, 36.18181818181818)","(4.6, 5.8, 5.791666666666666)","(71.0, 180.0, 127.5)","(2.7, 3.4, 3.3904761904761904)","(20.0, 32.0, 30.75)"
04-01-2023 15:21:00.255786,"(1.95, 2.18, 2.1616666666666666)","(26.0, 40.0, 36.64)","(4.6, 5.8, 5.791666666666666)","(71.0, 180.0, 127.5)","(2.7, 3.4, 3.3868852459016394)","(20.0, 32.0, 30.125)"
04-01-2023 15:21:01.197283,"(1.95, 2.18, 2.160112359550562)","(26.0, 40.0, 36.34782608695652)","(4.6, 5.8, 5.791666666666666)","(71.0, 180.0, 127.5)","(2.7, 3.4, 3.4159574468085108)","(20.0, 32.0, 30.125)"
04-01-2023 15:21:02.111188,"(1.95, 2.16, 2.1575)","(26.0, 40.0, 36.888888888888886)","(4.6, 5.8, 5.72)","(71.0, 180.0, 127.5)","(2.7, 3.45, 3.4)","(20.0, 32.0, 30.0)"
04-01-2023 15:21:03.043164,"(1.95, 2.18, 2.1614054054054055)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.7, 5.685714285714286)","(71.0, 170.0, 145.0)","(2.7, 3.4, 3.398936170212766)","(20.0, 32.0, 30.615384615384617)"
04-01-2023 15:21:04.024583,"(1.95, 2.18, 2.1613756613756614)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.7, 5.6875)","(71.0, 170.0, 158.0)","(2.7, 3.4, 3.399)","(20.0, 32.0, 30.0)"
04-01-2023 15:21:05.081486,"(1.9, 2.18, 2.151382113821138)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.683720930232558)","(71.0, 170.0, 135.0)","(2.7, 3.4, 3.3975728155339806)","(20.0, 32.0, 30.0)"
04-01-2023 15:21:06.110373,"(1.9, 2.18, 2.1505439330543936)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.694736842105263)","(71.0, 170.0, 160.0)","(2.7, 3.45, 3.396666666666667)","(20.0, 32.0, 30.75)"
04-01-2023 15:21:07.059919,"(1.9, 2.18, 2.14991452991453)","(26.0, 40.0, 37.54838709677419)","(4.6, 5.8, 5.694736842105263)","(71.0, 170.0, 160.0)","(2.7, 3.45, 3.382911392405063)","(20.0, 32.0, 30.125)"
04-01-2023 15:21:08.015569,"(1.9, 2.18, 2.151028806584362)","(26.0, 40.0, 37.54838709677419)","(4.6, 5.8, 5.702439024390244)","(71.0, 170.0, 160.0)","(2.7, 3.4, 3.382911392405063)","(20.0, 32.0, 30.615384615384617)"
04-01-2023 15:21:08.992740,"(1.9, 2.18, 2.154594594594595)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.8, 5.691304347826087)","(71.0, 170.0, 160.0)","(2.7, 3.4, 3.382911392405063)","(20.0, 32.0, 30.0)"
04-01-2023 15:21:10.021601,"(1.9, 2.18, 2.1535593220338987)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.691304347826087)","(71.0, 170.0, 160.0)","(2.7, 3.4, 3.382911392405063)","(20.0, 32.0, 30.615384615384617)"
04-01-2023 15:21:11.015207,"(1.9, 2.18, 2.1535593220338987)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.691304347826087)","(71.0, 160.0, 151.42857142857144)","(2.7, 3.4, 3.3804878048780487)","(20.0, 32.0, 30.0)"
04-01-2023 15:21:11.924467,"(1.9, 2.18, 2.1535593220338987)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.8, 5.691304347826087)","(71.0, 160.0, 151.42857142857144)","(2.7, 3.4, 3.3804878048780487)","(20.0, 32.0, 31.384615384615383)"
04-01-2023 15:21:12.820233,"(1.9, 2.18, 2.1529870129870132)","(26.0, 40.0, 37.54838709677419)","(4.6, 5.8, 5.702439024390244)","(71.0, 160.0, 151.42857142857144)","(2.7, 3.4, 3.3804878048780487)","(20.0, 32.0, 31.529411764705884)"
04-01-2023 15:21:13.730603,"(1.9, 2.18, 2.1529870129870132)","(26.0, 40.0, 37.54838709677419)","(4.6, 5.8, 5.702439024390244)","(71.0, 170.0, 160.0)","(2.7, 3.4, 3.3824675324675324)","(20.0, 32.0, 31.529411764705884)"
04-01-2023 15:21:14.756422,"(1.9, 2.18, 2.1528695652173915)","(26.0, 40.0, 37.37931034482759)","(4.6, 5.8, 5.691304347826087)","(71.0, 170.0, 151.42857142857144)","(2.7, 3.4, 3.3941176470588235)","(20.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:15.766499,"(1.9, 2.18, 2.153061224489796)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.691304347826087)","(71.0, 160.0, 135.0)","(2.7, 3.4, 3.3910958904109587)","(20.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:16.746489,"(1.9, 2.18, 2.153061224489796)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.8, 5.691304347826087)","(71.0, 160.0, 135.0)","(2.7, 3.4, 3.411855670103093)","(20.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:17.661135,"(1.9, 2.18, 2.152033898305085)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.8, 5.683720930232558)","(71.0, 160.0, 135.0)","(2.7, 3.45, 3.41)","(20.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:18.593271,"(1.9, 2.18, 2.1533870967741935)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.683720930232558)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.41)","(20.0, 32.0, 31.428571428571427)"
04-01-2023 15:21:19.653291,"(1.9, 2.18, 2.15283950617284)","(26.0, 40.0, 37.37931034482759)","(4.6, 5.8, 5.704761904761905)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.408252427184466)","(20.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:20.655586,"(1.9, 2.18, 2.1525806451612906)","(26.0, 40.0, 37.37931034482759)","(4.6, 5.8, 5.704761904761905)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.4050458715596332)","(21.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:21.682444,"(1.9, 2.18, 2.1525806451612906)","(26.0, 40.0, 37.54838709677419)","(4.6, 5.8, 5.693617021276595)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.4050458715596332)","(21.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:22.693196,"(1.9, 2.18, 2.153122529644269)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.8, 5.693617021276595)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.408252427184466)","(21.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:23.820542,"(1.9, 2.18, 2.1517842323651455)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.693617021276595)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.409047619047619)","(21.0, 32.0, 31.333333333333332)"
04-01-2023 15:21:24.872679,"(1.9, 2.18, 2.1513080168776373)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.8, 5.7073170731707314)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.405855855855856)","(21.0, 32.0, 30.88888888888889)"
04-01-2023 15:21:25.974811,"(1.9, 2.18, 2.150562770562771)","(26.0, 40.0, 37.54838709677419)","(4.6, 5.8, 5.783333333333333)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.405855855855856)","(21.0, 32.0, 30.615384615384617)"
04-01-2023 15:21:27.067959,"(1.9, 2.18, 2.150562770562771)","(26.0, 40.0, 37.54838709677419)","(4.6, 5.7, 5.691666666666666)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.409047619047619)","(21.0, 32.0, 30.571428571428573)"
04-01-2023 15:21:28.143221,"(1.9, 2.18, 2.150562770562771)","(26.0, 40.0, 37.37931034482759)","(4.6, 5.7, 5.678125)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.409047619047619)","(21.0, 32.0, 30.90909090909091)"
04-01-2023 15:21:29.261772,"(1.9, 2.18, 2.1513080168776373)","(26.0, 40.0, 37.696969696969695)","(4.6, 5.7, 5.678125)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.405855855855856)","(21.0, 32.0, 30.5)"
04-01-2023 15:21:30.307883,"(1.9, 2.18, 2.1513080168776373)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.7, 5.678125)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.394927536231884)","(21.0, 32.0, 30.5)"
04-01-2023 15:21:31.349914,"(1.9, 2.18, 2.15285140562249)","(26.0, 40.0, 37.82857142857143)","(4.6, 5.7, 5.690909090909091)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.4, 3.4294871794871797)","(21.0, 32.0, 31.0)"
04-01-2023 15:21:32.344908,"(1.9, 2.18, 2.1492075471698113)","(26.0, 40.0, 37.625)","(4.6, 5.7, 5.694444444444445)","(71.0, 180.0, 115.83333333333333)","(2.7, 3.45, 3.4252808988764047)","(21.0, 32.0, 31.09090909090909)"
04-01-2023 15:21:33.311289,"(1.9, 2.16, 2.1492307692307695)","(26.0, 40.0, 37.57575757575758)","(4.6, 5.7, 5.694444444444445)","(71.0, 180.0, 140.0)","(2.7, 3.45, 3.4303370786516854)","(21.0, 32.0, 31.23076923076923)"
04-01-2023 15:21:34.267503,"(1.9, 2.14, 2.128607594936709)","(26.0, 40.0, 37.76470588235294)","(4.6, 5.8, 5.742857142857143)","(71.0, 170.0, 140.0)","(2.7, 3.45, 3.437378640776699)","(21.0, 32.0, 31.285714285714285)"
04-01-2023 15:21:35.316648,"(1.9, 2.14, 2.134137931034483)","(26.0, 40.0, 38.0)","(4.6, 5.8, 5.717857142857143)","(71.0, 170.0, 140.0)","(2.7, 3.45, 3.437378640776699)","(21.0, 32.0, 30.285714285714285)"
04-01-2023 15:21:36.330128,"(1.9, 2.16, 2.131940298507463)","(26.0, 40.0, 38.0)","(4.6, 5.8, 5.717857142857143)","(71.0, 170.0, 140.0)","(2.7, 3.45, 3.38)","(21.0, 32.0, 31.24137931034483)"
04-01-2023 15:21:37.424548,"(1.9, 2.14, 2.1077575757575757)","(26.0, 40.0, 38.75)","(4.6, 6.0, 5.833333333333333)","(71.0, 170.0, 140.0)","(2.7, 3.4, 3.4050387596899228)","(21.0, 34.0, 31.09090909090909)"
04-01-2023 15:21:38.405668,"(1.9, 2.14, 2.109248554913295)","(26.0, 40.0, 38.44444444444444)","(4.6, 6.0, 5.861111111111111)","(71.0, 170.0, 140.0)","(2.7, 3.45, 3.4025925925925926)","(21.0, 34.0, 31.0)"
04-01-2023 15:21:39.417158,"(1.9, 2.14, 2.1077575757575757)","(26.0, 40.0, 38.88)","(4.6, 6.0, 5.870967741935484)","(71.0, 170.0, 140.0)","(2.7, 3.45, 3.4025925925925926)","(21.0, 34.0, 31.0)"
04-01-2023 15:21:40.446573,"(1.9, 2.14, 2.1077575757575757)","(26.0, 40.0, 38.470588235294116)","(4.6, 6.0, 5.856410256410256)","(71.0, 170.0, 152.5)","(2.7, 3.45, 3.4050387596899228)","(21.0, 34.0, 30.914285714285715)"
04-01-2023 15:21:41.527037,"(1.9, 2.14, 2.10785498489426)","(26.0, 40.0, 38.63157894736842)","(4.6, 6.0, 5.832)","(71.0, 170.0, 135.0)","(2.7, 3.45, 3.4174242424242425)","(21.0, 34.0, 30.774193548387096)"
04-01-2023 15:21:42.733870,"(1.9, 2.14, 2.1231612903225807)","(26.0, 40.0, 41.88235294117647)","(4.6, 6.0, 5.828205128205129)","(71.0, 170.0, 109.23076923076923)","(2.7, 3.45, 3.4098039215686273)","(21.0, 34.0, 30.875)"
04-01-2023 15:21:43.729309,"(1.9, 2.12, 2.1042857142857145)","(26.0, 44.0, 41.88235294117647)","(4.6, 5.9, 5.828205128205129)","(71.0, 160.0, 104.61538461538461)","(2.7, 3.45, 3.408445945945946)","(21.0, 34.0, 31.0)"
04-01-2023 15:21:44.706292,"(1.9, 2.1, 2.0963333333333334)","(26.0, 44.0, 41.88235294117647)","(4.6, 5.9, 5.888372093023256)","(71.0, 160.0, 104.61538461538461)","(2.7, 3.45, 3.388961038961039)","(21.0, 34.0, 31.0)"
04-01-2023 15:21:45.804168,"(1.9, 2.12, 2.1044933920704847)","(26.0, 44.0, 41.6)","(4.6, 6.2, 6.016666666666667)","(71.0, 160.0, 120.0)","(2.7, 3.45, 3.391735537190083)","(21.0, 34.0, 30.875)"
04-01-2023 15:21:47.044871,"(1.9, 2.12, 2.1180124223602483)","(26.0, 44.0, 41.88235294117647)","(4.6, 6.2, 6.056521739130435)","(71.0, 140.0, 120.0)","(2.7, 3.45, 3.3908071748878923)","(21.0, 34.0, 30.774193548387096)"
04-01-2023 15:21:48.214399,"(1.9, 2.08, 2.0792727272727274)","(26.0, 44.0, 41.88235294117647)","(4.6, 6.2, 6.050980392156863)","(71.0, 140.0, 120.0)","(2.7, 3.45, 3.391743119266055)","(21.0, 34.0, 30.774193548387096)"
04-01-2023 15:21:49.305886,"(1.9, 2.1, 2.0826415094339623)","(26.0, 44.0, 40.4)","(4.6, 6.2, 6.018461538461539)","(71.0, 140.0, 120.0)","(2.7, 3.45, 3.38743842364532)","(21.0, 34.0, 30.857142857142858)"
