,Our Girl Lola,Optimus Bruce,Angelic Tess,Bugatti Bro,Rockstar Fender,Running Reds,Despicable Jason,Mighty Titan
07-12-2022 14:04:09.112399,"(3.9, 7.4, 6.882352941176471)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.607142857142857)","(31.0, 230.0, 141.42857142857144)","(4.8, 8.0, 6.3999999999999995)","(4.6, 7.0, 5.875)","(4.2, 7.6, 6.6421052631578945)","(81.0, 590.0, 505.83333333333337)"
07-12-2022 14:04:10.257593,"(3.9, 7.4, 6.882352941176471)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.607142857142857)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.3999999999999995)","(4.6, 7.0, 5.835294117647059)","(4.2, 7.6, 6.6421052631578945)","(81.0, 590.0, 505.0)"
07-12-2022 14:04:11.516854,"(4.0, 7.4, 6.882352941176471)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.3304347826086955)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.655555555555556)","(4.6, 7.0, 5.84)","(4.2, 7.6, 6.6421052631578945)","(81.0, 590.0, 505.0)"
07-12-2022 14:04:12.713897,"(4.0, 7.4, 6.815384615384616)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.3304347826086955)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.655555555555556)","(4.6, 6.8, 5.84)","(4.2, 7.6, 6.6421052631578945)","(81.0, 590.0, 505.83333333333337)"
07-12-2022 14:04:13.940539,"(4.0, 7.4, 6.815384615384616)","(8.0, 11.5, 10.1)","(4.2, 7.6, 6.25)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.655555555555556)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 590.0, 261.7857142857143)"
07-12-2022 14:04:15.224370,"(4.0, 7.4, 6.45)","(8.0, 11.5, 10.1)","(4.2, 7.6, 6.25)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.292307692307692)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 345.5263157894737)"
07-12-2022 14:04:16.412862,"(4.0, 7.4, 6.45)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.533333333333333)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 261.7857142857143)"
07-12-2022 14:04:17.540640,"(4.0, 7.4, 6.8)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.533333333333333)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 261.7857142857143)"
07-12-2022 14:04:18.622345,"(4.0, 7.4, 6.8)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.533333333333333)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:19.790816,"(4.0, 7.4, 6.8)","(8.0, 11.5, 10.1)","(4.2, 7.6, 6.25)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.292307692307692)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:20.896904,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.6, 6.25)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.292307692307692)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:21.971407,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.6, 6.25)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.533333333333333)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:23.093518,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.6, 6.466666666666667)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:24.187397,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.466666666666667)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:25.294739,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 5.763636363636364)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:26.422151,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.607142857142857)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2823529411764705)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:27.552055,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.607142857142857)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:28.871160,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.252173913043478)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:30.032304,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.252173913043478)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:31.209290,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.252173913043478)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2823529411764705)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:32.430013,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.6, 4.939130434782609)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:33.808380,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.8, 6.16)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:35.034815,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.8, 5.8)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:36.233328,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2823529411764705)","(4.6, 6.6, 5.8)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:37.521315,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.095652173913043)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2823529411764705)","(4.6, 6.6, 5.8)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:38.700281,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.095652173913043)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.6, 6.133333333333333)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:39.878447,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.6, 6.133333333333333)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:41.048160,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.6, 5.173913043478261)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2)","(4.6, 6.6, 6.133333333333333)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:42.400447,"(4.0, 7.4, 6.6)","(8.0, 11.5, 10.1)","(4.2, 7.4, 6.6000000000000005)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.2823529411764705)","(4.6, 6.6, 6.133333333333333)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 258.57142857142856)"
07-12-2022 14:04:43.641561,"(4.0, 7.4, 6.555555555555555)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.3375)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.4, 6.1)","(4.6, 6.6, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:44.988729,"(4.0, 6.4, 5.907692307692308)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.828571428571429)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:46.435702,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.880952380952381)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:47.802451,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.880952380952381)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:49.272259,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 6.060869565217391)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:50.545002,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 6.060869565217391)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:51.616757,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 6.060869565217391)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:52.758456,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.15625)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:53.892535,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.15625)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:55.015141,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.15625)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:56.140692,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:57.318259,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:58.427873,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:04:59.559423,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.15625)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:00.668022,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.15625)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:01.705039,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.15625)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:02.969533,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6421052631578945)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:04.052366,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 6.1)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.8352941176470585)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:05.149880,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 7.0, 5.91578947368421)","(4.6, 5.9, 5.523076923076923)","(4.2, 7.6, 6.6)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:06.229012,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.9, 5.56)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:07.315110,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.8, 5.5)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:08.430647,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.5375)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:09.589472,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.52)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:10.617724,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.52)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:11.673800,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.8, 5.52)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:12.935334,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.8, 5.52)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:14.110528,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.472727272727273)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:15.223573,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.472727272727273)","(4.2, 7.8, 7.1)","(81.0, 580.0, 295.9375)"
07-12-2022 14:05:16.310191,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.472727272727273)","(4.4, 7.8, 7.1)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:17.348703,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.472727272727273)","(4.4, 7.8, 7.1)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:18.464710,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.8, 5.35)","(4.4, 7.8, 7.1)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:19.516582,"(4.0, 6.4, 6.142857142857143)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.688888888888888)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.8, 5.35)","(4.4, 7.8, 7.1)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:20.530612,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.35)","(4.4, 7.8, 7.1)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:21.597769,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.91578947368421)","(4.6, 5.8, 5.35)","(4.4, 7.8, 7.1)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:22.657562,"(4.0, 6.4, 6.171428571428572)","(8.0, 11.5, 10.1)","(4.2, 7.4, 5.54375)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.8, 5.0285714285714285)","(4.4, 7.8, 7.1)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:23.770417,"(4.0, 6.2, 5.35625)","(8.0, 11.0, 9.536585365853659)","(4.2, 7.4, 6.233333333333333)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 5.933333333333334)","(4.6, 5.8, 5.0285714285714285)","(4.4, 7.8, 6.257142857142857)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:24.827690,"(4.0, 6.2, 5.329032258064516)","(8.0, 11.0, 9.536585365853659)","(4.2, 7.4, 6.050000000000001)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.8, 6.3954545454545455)","(4.6, 5.8, 5.0285714285714285)","(4.4, 7.8, 6.257142857142857)","(71.0, 580.0, 295.9375)"
07-12-2022 14:05:25.951059,"(4.0, 6.0, 5.377777777777777)","(8.0, 10.5, 9.6875)","(4.2, 7.4, 6.133333333333333)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.3954545454545455)","(4.6, 5.8, 5.0285714285714285)","(4.4, 7.8, 5.676923076923076)","(71.0, 580.0, 453.75)"
07-12-2022 14:05:27.085162,"(4.0, 6.0, 5.37)","(8.0, 10.5, 9.6875)","(4.2, 7.2, 5.723076923076923)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.3954545454545455)","(4.6, 5.8, 5.269230769230769)","(4.4, 7.6, 5.516666666666667)","(71.0, 580.0, 481.195652173913)"
07-12-2022 14:05:28.165615,"(4.0, 6.0, 5.4399999999999995)","(8.0, 10.5, 9.652173913043478)","(4.2, 7.2, 5.723076923076923)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.369230769230769)","(4.6, 5.7, 4.988888888888889)","(4.4, 7.6, 5.388461538461538)","(71.0, 580.0, 481.195652173913)"
07-12-2022 14:05:29.257322,"(4.0, 6.0, 5.4399999999999995)","(8.0, 10.5, 9.652173913043478)","(4.2, 7.0, 6.3428571428571425)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.988888888888889)","(4.4, 7.6, 6.045945945945945)","(71.0, 580.0, 481.195652173913)"
07-12-2022 14:05:30.311628,"(4.0, 6.0, 5.733333333333333)","(8.0, 10.5, 9.833333333333334)","(4.2, 7.0, 5.447058823529412)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.988888888888889)","(4.4, 7.6, 6.0)","(71.0, 580.0, 258.57142857142856)"
07-12-2022 14:05:31.439417,"(4.0, 5.9, 5.592307692307693)","(8.0, 10.5, 9.576923076923077)","(4.2, 7.0, 5.447058823529412)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.947058823529412)","(4.4, 7.6, 6.0)","(71.0, 580.0, 258.57142857142856)"
07-12-2022 14:05:32.551336,"(4.0, 5.9, 5.592307692307693)","(8.0, 10.5, 9.416666666666666)","(4.2, 7.0, 5.447058823529412)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.947058823529412)","(4.4, 7.6, 6.0)","(71.0, 580.0, 343.1578947368421)"
07-12-2022 14:05:33.621903,"(4.0, 5.9, 5.465789473684211)","(8.0, 10.5, 9.416666666666666)","(4.2, 6.8, 5.905882352941177)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.369230769230769)","(4.6, 5.7, 4.947058823529412)","(4.4, 7.6, 6.300000000000001)","(71.0, 580.0, 258.57142857142856)"
07-12-2022 14:05:34.646088,"(4.0, 5.9, 5.085714285714285)","(8.0, 10.0, 9.125)","(4.2, 6.8, 5.955555555555556)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.947058823529412)","(4.4, 7.4, 6.057142857142857)","(71.0, 580.0, 481.195652173913)"
07-12-2022 14:05:35.708667,"(4.0, 5.8, 5.476923076923077)","(8.0, 10.0, 9.078947368421053)","(4.2, 6.8, 5.9)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.917021276595745)","(4.4, 7.2, 6.057142857142857)","(71.0, 580.0, 479.0)"
07-12-2022 14:05:36.824529,"(4.0, 5.8, 5.476923076923077)","(8.0, 9.8, 8.866666666666667)","(4.2, 6.8, 5.9)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.917021276595745)","(4.4, 7.2, 6.057142857142857)","(71.0, 580.0, 477.7272727272727)"
07-12-2022 14:05:38.028819,"(4.0, 5.7, 4.95)","(8.0, 9.8, 8.575000000000001)","(4.2, 6.8, 5.9)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.369230769230769)","(4.6, 5.7, 4.917021276595745)","(4.4, 7.2, 5.933333333333334)","(71.0, 580.0, 477.7272727272727)"
07-12-2022 14:05:39.155254,"(4.0, 5.7, 4.95)","(8.0, 9.8, 8.575000000000001)","(4.2, 6.8, 5.553846153846154)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.369230769230769)","(4.6, 5.7, 4.917021276595745)","(4.4, 7.2, 5.68)","(71.0, 580.0, 477.7272727272727)"
07-12-2022 14:05:40.213323,"(4.0, 5.7, 4.9)","(8.0, 9.8, 8.575000000000001)","(4.2, 6.8, 5.553846153846154)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.7, 4.914634146341464)","(4.4, 7.2, 6.2272727272727275)","(71.0, 580.0, 464.61538461538464)"
07-12-2022 14:05:41.295749,"(4.0, 5.7, 4.9)","(8.0, 9.8, 8.866666666666667)","(4.2, 6.8, 5.949999999999999)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.021428571428571)","(4.6, 5.5, 4.914634146341464)","(4.4, 7.0, 5.725)","(71.0, 580.0, 464.61538461538464)"
07-12-2022 14:05:42.437485,"(4.0, 5.7, 4.9)","(8.0, 9.8, 8.575000000000001)","(4.2, 6.8, 6.192857142857143)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.2)","(4.6, 5.5, 4.914634146341464)","(4.4, 7.0, 5.725)","(71.0, 580.0, 261.7857142857143)"
07-12-2022 14:05:43.501832,"(4.0, 5.7, 4.95)","(8.0, 9.8, 8.575000000000001)","(4.2, 6.8, 6.192857142857143)","(31.0, 230.0, 141.42857142857144)","(4.8, 6.6, 6.2444444444444445)","(4.6, 5.5, 4.914634146341464)","(4.4, 7.0, 5.725)","(71.0, 580.0, 345.5263157894737)"
