,Singin Jules,Toxic Impurities,Mine Master,Go Goose Go,Bruisin Bull,Casino Rose,Psychotic Babe,Flying Foo Foo
04-01-2023 11:52:55.888802,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:52:56.890493,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:52:58.006630,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:52:58.987438,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:00.074204,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:01.114169,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:02.165291,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 10.290909090909091)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:03.143386,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 10.290909090909091)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:04.227883,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:05.228959,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 10.290909090909091)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:06.409398,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 12.057142857142857)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 31.545454545454547)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 13.71830985915493)"
04-01-2023 11:53:07.561202,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 12.057142857142857)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:08.555789,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 12.057142857142857)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:09.607937,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 12.057142857142857)","(7.0, 16.0, 12.1)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:10.760605,"(4.8, 8.0, 6.625)","(8.5, 19.5, 17.616666666666667)","(7.0, 14.0, 11.7)","(7.0, 16.0, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:11.791635,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:12.815521,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:13.849569,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:14.848186,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:15.976194,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.5, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:17.060894,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:18.203386,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:19.394608,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:20.435787,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:21.576604,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 15.0, 11.0)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:22.698135,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:23.738563,"(4.8, 7.8, 6.508333333333333)","(8.5, 19.5, 17.616666666666667)","(7.0, 13.5, 11.7)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:24.728096,"(4.8, 7.8, 5.925)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:25.777734,"(4.8, 7.8, 5.8625)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:26.788527,"(4.8, 7.8, 5.8625)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:27.829756,"(4.8, 7.8, 5.8625)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:28.840178,"(4.8, 7.8, 5.8625)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:29.842130,"(4.8, 7.8, 5.8625)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:30.853639,"(4.8, 7.8, 5.8625)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:31.859456,"(4.8, 7.8, 5.8625)","(8.5, 19.5, 13.95)","(7.0, 13.5, 11.06)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:32.903557,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:33.910848,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:34.902890,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:35.862090,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:36.864163,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:37.860240,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:38.822604,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:39.814588,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:40.805924,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:41.833155,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:42.872374,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:43.863728,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.95)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:44.875018,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:45.872182,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:46.917306,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:47.950943,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:48.939221,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:49.948645,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 16.0, 11.5)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:50.981583,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 16.0, 13.652173913043478)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:52.040587,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:53.032569,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:54.034751,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.513333333333333)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:55.037240,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:56.048504,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.5, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:57.093984,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:58.105274,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:53:59.209802,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:54:00.256657,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:54:01.320431,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:54:02.356426,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:54:03.413490,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:54:04.455981,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 36.36363636363636)","(19.0, 65.0, 30.818181818181817)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.866666666666667)"
04-01-2023 11:54:05.476493,"(4.8, 7.6, 5.7875)","(8.5, 19.5, 13.157142857142858)","(7.0, 13.0, 10.76)","(7.0, 15.0, 13.8)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.0, 11.408333333333333)"
04-01-2023 11:54:06.468341,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 12.428571428571427)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:07.473778,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 10.68)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:08.517671,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 10.68)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:09.503461,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 10.68)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:10.512225,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 10.68)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:11.487630,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 10.68)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:12.454444,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 10.68)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:13.409651,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.75)","(7.0, 13.0, 10.68)","(7.0, 15.5, 13.282608695652174)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:14.434673,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 12.266666666666666)","(7.0, 13.0, 10.68)","(7.0, 15.5, 9.275)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:15.585640,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 10.228571428571428)","(7.0, 13.0, 10.68)","(7.0, 15.5, 9.275)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 2.4563636363636365)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:16.697199,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 10.228571428571428)","(7.0, 13.0, 10.68)","(7.0, 15.5, 9.275)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 3.0473684210526315)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:17.666282,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 10.228571428571428)","(7.0, 13.0, 10.68)","(7.0, 15.5, 9.275)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 3.0473684210526315)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:18.858453,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 10.228571428571428)","(7.0, 13.0, 10.68)","(7.0, 15.5, 9.275)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 3.0473684210526315)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:19.997154,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 10.228571428571428)","(7.0, 13.0, 10.68)","(7.0, 15.5, 9.275)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 3.0473684210526315)","(6.5, 14.5, 11.408333333333333)"
04-01-2023 11:54:21.140213,"(4.8, 7.6, 5.7875)","(8.5, 20.0, 10.228571428571428)","(7.0, 13.0, 10.68)","(7.0, 15.5, 9.275)","(21.0, 80.0, 52.5)","(19.0, 65.0, 50.15625)","(2.15, 3.3, 3.0473684210526315)","(6.5, 14.5, 11.408333333333333)"
