,Lees Bonus,Who Split Tens,Handsome Alert,Over Thinking,Omar Dutton,Once Again,Skinny Wit,All Lies Ahead
08-01-2023 17:26:48.372971,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:49.428480,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:50.559885,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:51.657996,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:52.745802,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:53.809172,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:54.878796,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:55.959832,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 81.42857142857143)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:56.998575,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:58.035234,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.225)"
08-01-2023 17:26:59.073853,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.225)"
08-01-2023 17:27:00.080799,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.225)"
08-01-2023 17:27:01.085584,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.19)"
08-01-2023 17:27:02.149085,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.19)"
08-01-2023 17:27:03.189289,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.213157894736842)"
08-01-2023 17:27:04.280643,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.213157894736842)"
08-01-2023 17:27:05.397202,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.213157894736842)"
08-01-2023 17:27:06.473940,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.213157894736842)"
08-01-2023 17:27:07.528909,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.213157894736842)"
08-01-2023 17:27:08.591258,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.213157894736842)"
08-01-2023 17:27:09.601170,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.922727272727273)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.213157894736842)"
08-01-2023 17:27:10.616455,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.914705882352941)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:11.592695,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.914705882352941)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:12.597531,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.914705882352941)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:13.638108,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 286.6666666666667)","(2.5, 3.5, 3.4625)","(2.4, 3.15, 2.914705882352941)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:14.717321,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 226.66666666666669)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:15.792353,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 226.66666666666669)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:16.857521,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 226.66666666666669)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:17.976995,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 226.66666666666669)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:19.084437,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 226.66666666666669)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:20.204620,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:21.376259,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:22.507778,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:23.631408,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:24.729685,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 80.83333333333333)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:25.829979,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:26.937463,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:28.001422,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:29.030886,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:30.108206,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:31.117569,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:32.122384,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:33.133257,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:34.175185,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:35.199320,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:36.294507,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.86666666666667)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:37.330596,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:38.396176,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 2.9749999999999996)","(31.0, 85.0, 66.11111111111111)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:39.486286,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 85.0, 70.0)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:40.523996,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 70.0)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:41.556765,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 70.0)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:42.690194,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 70.0)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:43.827756,"(51.0, 270.0, 215.0)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 70.0)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:44.933265,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 70.0)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:46.059453,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 70.0)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:47.084534,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:48.120417,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:49.185296,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.274137931034483)"
08-01-2023 17:27:50.282533,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:51.361945,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:52.479238,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:53.748105,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.4625)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:55.160999,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:56.420539,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:57.616909,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:58.760918,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:27:59.967648,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:28:01.089764,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:28:02.287601,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 68.5)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3151785714285715)"
08-01-2023 17:28:03.417376,"(51.0, 270.0, 233.33333333333331)","(26.0, 46.0, 44.9375)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.453448275862069)","(2.4, 3.05, 2.9818181818181815)","(31.0, 100.0, 75.76923076923077)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.305737704918033)"
08-01-2023 17:28:04.530564,"(51.0, 270.0, 220.0)","(26.0, 46.0, 44.44444444444444)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.9571428571428573)","(31.0, 100.0, 71.36363636363636)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.305737704918033)"
08-01-2023 17:28:05.660650,"(51.0, 270.0, 242.5)","(26.0, 46.0, 44.44444444444444)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.1, 2.9571428571428573)","(31.0, 100.0, 71.36363636363636)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:06.690197,"(51.0, 270.0, 242.5)","(26.0, 46.0, 44.44444444444444)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 3.0285714285714285)","(31.0, 100.0, 71.36363636363636)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:07.765463,"(51.0, 270.0, 225.0)","(26.0, 46.0, 44.44444444444444)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.96)","(31.0, 100.0, 71.36363636363636)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:08.747497,"(51.0, 270.0, 242.5)","(26.0, 46.0, 44.44444444444444)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.96)","(31.0, 100.0, 71.36363636363636)","(41.0, 110.0, 85.0)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:09.733719,"(51.0, 270.0, 247.5)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.9899999999999998)","(31.0, 100.0, 73.0)","(41.0, 110.0, 77.85714285714286)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:10.705907,"(51.0, 270.0, 230.0)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.96)","(31.0, 100.0, 73.0)","(41.0, 110.0, 81.875)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:11.711719,"(51.0, 270.0, 230.0)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.96)","(31.0, 100.0, 73.0)","(41.0, 110.0, 81.875)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:12.725245,"(51.0, 270.0, 230.0)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.9899999999999998)","(31.0, 100.0, 73.0)","(41.0, 110.0, 81.875)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:13.798650,"(51.0, 270.0, 243.33333333333334)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.96)","(31.0, 100.0, 73.0)","(41.0, 110.0, 81.875)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:14.901678,"(51.0, 270.0, 243.33333333333334)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.96)","(31.0, 100.0, 73.0)","(41.0, 110.0, 81.875)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:15.962715,"(51.0, 270.0, 243.33333333333334)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.96)","(31.0, 100.0, 73.0)","(41.0, 110.0, 81.875)","(2.9, 3.35, 3.3017857142857143)"
08-01-2023 17:28:16.997916,"(51.0, 270.0, 230.0)","(26.0, 46.0, 45.0)","(81.0, 460.0, 380.0)","(2.5, 3.5, 3.460294117647059)","(2.4, 3.05, 2.9899999999999998)","(31.0, 100.0, 73.0)","(41.0, 110.0, 81.875)","(2.9, 3.35, 3.3017857142857143)"
