,Skyla Blue,Rock On Hunter,Tilly Banner,Abby Road,Natisas Sparkle,Zambora Blaster
09-01-2023 17:13:35.837234,"(3.1, 5.0, 4.04)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:36.976261,"(3.1, 5.0, 4.04)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:38.168988,"(3.1, 5.0, 4.342857142857143)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:39.238570,"(3.1, 5.0, 4.342857142857143)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:40.304335,"(3.1, 5.1, 4.225)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:41.308877,"(3.1, 5.1, 4.225)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:42.254292,"(3.1, 5.1, 4.225)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:43.247170,"(3.1, 5.1, 4.621052631578947)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:44.384209,"(3.1, 5.1, 4.304545454545455)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.5285714285714285)","(21.0, 65.0, 30.6)","(2.35, 3.3, 3.0415384615384613)","(8.0, 13.5, 12.911111111111111)"
09-01-2023 17:13:45.925392,"(3.1, 5.1, 4.09375)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.737500000000001)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.8314285714285714)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:47.331471,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.8314285714285714)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:48.840756,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.8314285714285714)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:50.501177,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.8314285714285714)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:52.797371,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:54.369822,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:55.651907,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:56.911782,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:58.043908,"(3.1, 5.1, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:13:59.244308,"(3.1, 5.1, 4.633333333333333)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:00.342662,"(3.1, 5.1, 4.225)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:01.424923,"(3.1, 5.1, 4.368181818181818)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:02.520686,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:03.667198,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:04.814156,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:05.969671,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:07.119574,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:08.162036,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:09.198054,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.917777777777778)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:10.437274,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.82)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:12.068702,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.82)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:13.332587,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.6)","(2.35, 3.3, 2.82)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:14.576120,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:15.789578,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:16.779328,"(3.1, 5.1, 4.05)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:17.932011,"(3.1, 5.1, 4.295)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:19.060954,"(3.1, 5.1, 4.295)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:20.317691,"(3.1, 5.1, 4.225)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.86)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:21.697003,"(3.1, 4.8, 4.177777777777777)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:22.976428,"(3.1, 4.8, 4.218181818181818)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:24.229455,"(3.1, 4.8, 4.218181818181818)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.48)"
09-01-2023 17:14:25.291709,"(3.1, 4.8, 4.218181818181818)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:26.523482,"(3.1, 4.8, 4.257142857142857)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:27.708939,"(3.1, 4.8, 4.044444444444444)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:28.940223,"(3.1, 4.8, 4.257142857142857)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:30.136686,"(3.1, 4.8, 4.044444444444444)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:31.295340,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:32.467199,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.58)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:33.654902,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.86)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:34.920019,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:36.206339,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:37.387220,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:38.384244,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:39.410061,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.6999999999999997)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:40.476135,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:41.743358,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.5, 12.175)"
09-01-2023 17:14:42.852346,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.5, 11.8)"
09-01-2023 17:14:43.944477,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.917777777777778)","(8.0, 13.0, 11.8)"
09-01-2023 17:14:45.063080,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:46.141946,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.964)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:47.231796,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:48.276919,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:49.346844,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:50.447748,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.9)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:51.504850,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:52.571174,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:53.697150,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:54.784689,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 3.092941176470588)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:55.815460,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 3.092941176470588)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:56.933060,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:58.081271,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.0, 10.6)"
09-01-2023 17:14:59.232197,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:00.321930,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:01.457223,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.8085714285714287)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:02.583207,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.797142857142857)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:03.708697,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.9)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:04.771135,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.9)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:05.866031,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.9)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:06.854873,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.9)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:07.880538,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.6999999999999997)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:08.977698,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:10.112974,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:11.258562,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:12.592913,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.956)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:13.884381,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.9)","(8.0, 13.0, 10.6)"
09-01-2023 17:15:15.169557,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 11.8)"
09-01-2023 17:15:16.454461,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 11.8)"
09-01-2023 17:15:17.695039,"(3.1, 4.8, 4.266666666666667)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 12.117647058823529)"
09-01-2023 17:15:19.072886,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7399999999999998)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:20.281815,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:21.437447,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:22.650669,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:23.863464,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:25.109129,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:26.262457,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:27.482985,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:28.641672,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.7133333333333334)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:29.757228,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.964)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:30.931992,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 26.23076923076923)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:32.045048,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 28.25)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:33.280244,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 29.166666666666668)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:34.515087,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 60.0, 30.0)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:35.720643,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.0)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:36.854732,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 30.0)","(2.35, 3.3, 2.82)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:37.964992,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 27.666666666666668)","(2.35, 3.3, 2.58)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:39.115887,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 27.666666666666668)","(2.35, 3.3, 2.58)","(8.0, 13.0, 11.68421052631579)"
09-01-2023 17:15:40.303836,"(3.1, 4.8, 4.088888888888889)","(9.0, 18.0, 15.0)","(4.0, 6.2, 4.8235294117647065)","(21.0, 65.0, 27.666666666666668)","(2.35, 3.3, 2.58)","(8.0, 13.0, 12.375)"
09-01-2023 17:15:41.472032,"(3.1, 4.8, 4.088888888888889)","(9.0, 16.5, 13.5)","(4.0, 6.2, 4.945454545454545)","(21.0, 65.0, 27.666666666666668)","(2.35, 3.3, 3.0425)","(8.0, 13.0, 12.25)"
09-01-2023 17:15:42.523224,"(3.1, 4.8, 4.088888888888889)","(9.0, 16.0, 15.0)","(4.0, 5.9, 4.945454545454545)","(21.0, 65.0, 27.666666666666668)","(2.35, 3.25, 2.904705882352941)","(8.0, 12.5, 10.545454545454545)"
