,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:34:32.633530,"(11.0, 22.0, 22.0)","(17.0, 36.0, 31.0)","(4.6, 5.0, 4.928767123287671)","(20.0, 23.0, 22.333333333333332)","(12.0, 22.0, 21.5)","(18.0, 34.0, 32.27777777777778)","(14.0, 22.0, 21.181818181818183)","(81.0, 160.0, 146.66666666666666)","(5.0, 6.4, 6.266666666666667)","(2.8, 2.76, 2.7325842696629215)","(31.0, 70.0, 65.71428571428571)","(31.0, 80.0, 76.81818181818181)"
12-01-2023 18:34:35.543105,"(11.0, 23.0, 22.083333333333332)","(17.0, 34.0, 33.6)","(4.6, 5.0, 5.085714285714285)","(20.0, 23.0, 22.340425531914892)","(12.0, 22.0, 22.875)","(18.0, 34.0, 32.486486486486484)","(14.0, 22.0, 21.533333333333335)","(81.0, 170.0, 145.0)","(5.0, 6.4, 6.31764705882353)","(2.8, 2.66, 2.6568750000000003)","(31.0, 70.0, 68.125)","(31.0, 80.0, 76.81818181818181)"
12-01-2023 18:34:38.014082,"(11.0, 24.0, 23.210526315789473)","(17.0, 34.0, 33.666666666666664)","(4.6, 5.1, 4.721052631578948)","(20.0, 23.0, 22.38095238095238)","(12.0, 24.0, 23.4)","(18.0, 34.0, 32.45)","(14.0, 22.0, 21.571428571428573)","(81.0, 170.0, 145.0)","(5.0, 6.4, 6.428767123287671)","(2.8, 2.66, 2.6554285714285717)","(31.0, 70.0, 69.28571428571429)","(31.0, 80.0, 76.9047619047619)"
12-01-2023 18:34:40.069172,"(11.0, 24.0, 23.181818181818183)","(17.0, 36.0, 34.13333333333333)","(4.6, 4.8, 4.72)","(20.0, 23.0, 22.38095238095238)","(12.0, 25.0, 25.2)","(18.0, 34.0, 32.45)","(14.0, 22.0, 21.88888888888889)","(81.0, 170.0, 164.28571428571428)","(5.0, 6.6, 6.42463768115942)","(2.8, 2.66, 2.6554285714285717)","(31.0, 70.0, 69.28571428571429)","(31.0, 80.0, 76.9047619047619)"
12-01-2023 18:34:42.443039,"(11.0, 24.0, 22.5)","(17.0, 36.0, 34.25)","(4.6, 4.8, 4.752)","(20.0, 23.0, 22.38095238095238)","(12.0, 26.0, 25.294117647058822)","(18.0, 34.0, 32.48780487804878)","(14.0, 22.0, 21.75)","(81.0, 170.0, 160.0)","(5.0, 6.6, 6.434246575342466)","(2.8, 2.64, 2.6271604938271604)","(31.0, 75.0, 73.75)","(31.0, 80.0, 76.9047619047619)"
12-01-2023 18:34:45.190238,"(11.0, 24.0, 22.615384615384617)","(17.0, 36.0, 34.35294117647059)","(4.6, 4.8, 4.752)","(20.0, 23.0, 22.38095238095238)","(12.0, 26.0, 24.5)","(18.0, 34.0, 32.48780487804878)","(14.0, 22.0, 21.90909090909091)","(81.0, 180.0, 160.0)","(5.0, 6.6, 6.434246575342466)","(2.8, 2.64, 2.6278048780487806)","(31.0, 75.0, 74.61538461538461)","(31.0, 75.0, 72.77777777777777)"
12-01-2023 18:34:47.795969,"(11.0, 24.0, 22.5)","(17.0, 36.0, 35.36363636363637)","(4.6, 4.8, 4.767567567567568)","(20.0, 23.0, 22.73076923076923)","(12.0, 26.0, 25.25)","(18.0, 34.0, 32.708333333333336)","(14.0, 22.0, 21.2)","(81.0, 180.0, 155.3846153846154)","(5.0, 6.6, 6.427142857142857)","(2.8, 2.64, 2.6284552845528455)","(31.0, 75.0, 73.57142857142857)","(31.0, 75.0, 73.33333333333334)"
12-01-2023 18:34:49.817576,"(11.0, 23.0, 22.333333333333332)","(17.0, 36.0, 35.52)","(4.6, 4.8, 4.747826086956522)","(20.0, 23.0, 23.03968253968254)","(12.0, 26.0, 25.80952380952381)","(18.0, 34.0, 32.65217391304348)","(14.0, 22.0, 21.22)","(81.0, 180.0, 165.0)","(5.0, 6.6, 6.4275362318840585)","(2.8, 2.64, 2.628695652173913)","(31.0, 75.0, 74.0909090909091)","(31.0, 75.0, 70.0)"
12-01-2023 18:34:51.870501,"(11.0, 23.0, 22.555555555555557)","(17.0, 36.0, 35.47826086956522)","(4.6, 4.8, 4.655)","(20.0, 24.0, 23.03968253968254)","(12.0, 26.0, 25.074074074074073)","(18.0, 34.0, 29.53846153846154)","(14.0, 22.0, 21.25)","(81.0, 180.0, 159.0)","(5.0, 6.6, 6.423703703703704)","(2.8, 2.64, 2.680090369951991)","(31.0, 75.0, 74.0909090909091)","(31.0, 75.0, 60.45454545454545)"
12-01-2023 18:34:54.042483,"(11.0, 23.0, 21.666666666666668)","(17.0, 36.0, 40.2)","(4.6, 4.7, 4.697142857142857)","(20.0, 24.0, 23.041322314049587)","(12.0, 27.0, 24.08823529411765)","(18.0, 30.0, 29.647058823529413)","(14.0, 22.0, 21.22)","(81.0, 180.0, 159.0)","(5.0, 6.6, 6.421276595744681)","(2.8, 2.7, 2.680090369951991)","(31.0, 75.0, 74.0909090909091)","(31.0, 70.0, 65.0)"
12-01-2023 18:34:56.052924,"(11.0, 23.0, 21.333333333333332)","(17.0, 42.0, 39.0)","(4.6, 4.8, 4.705263157894737)","(20.0, 24.0, 22.366197183098592)","(12.0, 27.0, 24.08823529411765)","(18.0, 30.0, 29.647058823529413)","(14.0, 22.0, 21.31578947368421)","(81.0, 180.0, 159.0)","(5.0, 6.6, 6.433663366336634)","(2.8, 2.7, 2.680090369951991)","(31.0, 75.0, 74.0909090909091)","(31.0, 70.0, 58.46153846153846)"
12-01-2023 18:34:58.118133,"(11.0, 23.0, 21.333333333333332)","(17.0, 42.0, 40.0)","(4.6, 4.8, 4.747058823529412)","(20.0, 24.0, 22.366197183098592)","(12.0, 27.0, 24.08823529411765)","(18.0, 30.0, 29.5)","(14.0, 22.0, 21.26086956521739)","(81.0, 180.0, 159.0)","(5.0, 6.6, 6.433663366336634)","(2.8, 2.7, 2.680090369951991)","(31.0, 75.0, 74.0909090909091)","(31.0, 70.0, 64.0)"
12-01-2023 18:35:00.252833,"(11.0, 23.0, 21.285714285714285)","(17.0, 42.0, 40.0)","(4.6, 4.8, 4.809876543209876)","(20.0, 24.0, 22.366197183098592)","(12.0, 27.0, 24.08823529411765)","(18.0, 30.0, 28.90909090909091)","(14.0, 21.0, 20.54054054054054)","(81.0, 180.0, 159.0)","(5.0, 6.6, 6.433663366336634)","(2.8, 2.7, 2.680090369951991)","(31.0, 75.0, 73.0)","(31.0, 70.0, 64.0)"
12-01-2023 18:35:02.374052,"(11.0, 23.0, 20.9)","(17.0, 42.0, 40.0)","(4.6, 4.9, 4.816470588235294)","(20.0, 24.0, 22.35374149659864)","(12.0, 27.0, 22.09090909090909)","(18.0, 30.0, 28.391304347826086)","(14.0, 21.0, 21.105263157894736)","(81.0, 180.0, 160.9090909090909)","(5.0, 6.6, 6.47175572519084)","(2.8, 2.7, 2.6802848101265826)","(31.0, 75.0, 62.5)","(31.0, 70.0, 65.38461538461539)"
12-01-2023 18:35:04.747678,"(11.0, 23.0, 20.9)","(17.0, 42.0, 40.0)","(4.6, 4.9, 4.816470588235294)","(20.0, 24.0, 22.388059701492537)","(12.0, 25.0, 23.11111111111111)","(18.0, 29.0, 28.391304347826086)","(14.0, 22.0, 21.22222222222222)","(81.0, 180.0, 162.5)","(5.0, 6.6, 6.47175572519084)","(2.8, 2.68, 2.6690273556231006)","(31.0, 75.0, 66.81818181818181)","(31.0, 70.0, 65.38461538461539)"
12-01-2023 18:35:07.086129,"(11.0, 23.0, 21.03448275862069)","(17.0, 42.0, 40.2)","(4.6, 4.9, 4.816470588235294)","(20.0, 24.0, 22.388059701492537)","(12.0, 25.0, 23.074074074074073)","(18.0, 29.0, 28.391304347826086)","(14.0, 22.0, 21.153846153846153)","(81.0, 180.0, 162.5)","(5.0, 6.6, 6.47175572519084)","(2.8, 2.68, 2.672)","(31.0, 75.0, 64.41176470588235)","(31.0, 70.0, 65.38461538461539)"
12-01-2023 18:35:09.639361,"(11.0, 22.0, 21.22222222222222)","(17.0, 42.0, 38.5)","(4.6, 4.9, 4.821111111111111)","(20.0, 24.0, 23.050420168067227)","(12.0, 24.0, 23.09090909090909)","(18.0, 30.0, 28.88888888888889)","(14.0, 22.0, 21.266666666666666)","(81.0, 180.0, 158.8235294117647)","(5.0, 6.6, 6.479136690647482)","(2.8, 2.68, 2.6744292237442924)","(31.0, 75.0, 61.31578947368421)","(31.0, 70.0, 64.66666666666667)"
12-01-2023 18:35:11.697259,"(11.0, 22.0, 20.923076923076923)","(17.0, 42.0, 38.5)","(4.6, 4.9, 5.036363636363636)","(20.0, 24.0, 23.050420168067227)","(12.0, 24.0, 22.272727272727273)","(18.0, 30.0, 29.066666666666666)","(14.0, 22.0, 21.8)","(81.0, 180.0, 158.57142857142858)","(5.0, 6.6, 6.479136690647482)","(2.8, 2.68, 2.6722007722007723)","(31.0, 70.0, 62.5)","(31.0, 70.0, 64.66666666666667)"
12-01-2023 18:35:13.643401,"(11.0, 22.0, 20.558139534883722)","(17.0, 42.0, 38.4)","(4.6, 5.1, 5.0095238095238095)","(20.0, 24.0, 23.050847457627118)","(12.0, 23.0, 21.214285714285715)","(18.0, 30.0, 29.1)","(14.0, 22.0, 22.083333333333332)","(81.0, 180.0, 155.0)","(5.0, 6.6, 6.502912621359223)","(2.8, 2.68, 2.6619602977667496)","(31.0, 70.0, 60.357142857142854)","(31.0, 70.0, 65.78947368421052)"
12-01-2023 18:35:15.691333,"(11.0, 22.0, 20.6)","(17.0, 42.0, 38.8)","(4.6, 5.1, 4.844897959183673)","(20.0, 24.0, 23.048780487804876)","(12.0, 22.0, 22.11111111111111)","(18.0, 30.0, 30.29787234042553)","(14.0, 23.0, 22.074074074074073)","(81.0, 180.0, 165.0)","(5.0, 6.6, 6.543243243243243)","(2.8, 2.68, 2.6620050761421323)","(31.0, 70.0, 64.0)","(31.0, 70.0, 67.05882352941177)"
12-01-2023 18:35:17.825697,"(11.0, 22.0, 20.558139534883722)","(17.0, 42.0, 38.8)","(4.6, 5.0, 4.840740740740741)","(20.0, 24.0, 23.025)","(12.0, 23.0, 22.09090909090909)","(18.0, 32.0, 30.291666666666668)","(14.0, 23.0, 21.369230769230768)","(81.0, 180.0, 165.0)","(5.0, 6.6, 6.543243243243243)","(2.8, 2.68, 2.6620050761421323)","(31.0, 70.0, 63.333333333333336)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 18:35:19.880380,"(11.0, 22.0, 20.695652173913043)","(17.0, 42.0, 39.333333333333336)","(4.6, 5.0, 4.7153846153846155)","(20.0, 24.0, 23.65)","(12.0, 23.0, 22.1)","(18.0, 32.0, 30.424242424242426)","(14.0, 23.0, 21.444444444444443)","(81.0, 180.0, 165.88235294117646)","(5.0, 7.0, 6.885393258426967)","(2.8, 2.68, 2.6620387096774194)","(31.0, 70.0, 67.5)","(31.0, 65.0, 61.8421052631579)"
12-01-2023 18:35:21.880916,"(11.0, 22.0, 20.486486486486488)","(17.0, 42.0, 39.333333333333336)","(4.6, 4.8, 4.844927536231884)","(20.0, 24.0, 25.09090909090909)","(12.0, 23.0, 22.125)","(18.0, 32.0, 30.73170731707317)","(14.0, 23.0, 21.384615384615383)","(81.0, 180.0, 164.0)","(5.0, 7.0, 6.889130434782609)","(2.8, 2.68, 2.661827676240209)","(31.0, 70.0, 65.55555555555556)","(31.0, 65.0, 60.714285714285715)"
