,Glory Daze,Morrissy,My Mate Sonny,Yulong Patrol,Imperial Hilton,Intellective,Pythagoras,Delightful Scoop,Fabians Spirit,Lets Atom,Warlist
08-01-2023 15:19:13.836915,"(3.5, 4.1, 4.068814968814968)","(3.2, 3.75, 3.7302867383512543)","(11.0, 14.5, 14.325)","(5.0, 5.9, 5.808264462809917)","(26.0, 36.0, 35.63333333333333)","(7.5, 10.5, 10.25)","(8.0, 9.4, 9.182894736842105)","(101.0, 610.0, 480.0)","(101.0, 160.0, 146.66666666666666)","(101.0, 720.0, 550.0)","(101.0, 450.0, 376.6666666666667)"
08-01-2023 15:19:15.041332,"(3.5, 4.1, 4.067602591792657)","(3.2, 3.75, 3.817153284671533)","(11.0, 14.5, 14.309090909090909)","(5.0, 5.9, 5.804819277108433)","(26.0, 36.0, 35.44117647058823)","(7.5, 10.5, 10.248538011695906)","(8.0, 9.2, 9.17854406130268)","(101.0, 600.0, 526.6666666666666)","(101.0, 160.0, 142.5)","(101.0, 720.0, 422.5)","(101.0, 450.0, 362.0)"
08-01-2023 15:19:16.223855,"(3.5, 4.1, 4.061484918793504)","(3.2, 3.85, 3.817153284671533)","(11.0, 14.5, 14.309090909090909)","(5.0, 5.9, 5.804819277108433)","(26.0, 36.0, 35.44117647058823)","(7.5, 10.5, 10.248538011695906)","(8.0, 9.2, 9.176774193548386)","(101.0, 590.0, 520.0)","(101.0, 150.0, 146.0)","(101.0, 720.0, 422.5)","(101.0, 450.0, 362.0)"
08-01-2023 15:19:17.427968,"(3.5, 4.1, 4.061032863849765)","(3.2, 3.85, 3.8088235294117645)","(11.0, 14.5, 14.255102040816327)","(5.0, 5.9, 5.80265780730897)","(26.0, 36.0, 35.46666666666667)","(7.5, 10.5, 10.248538011695906)","(8.0, 9.2, 9.181456953642384)","(101.0, 580.0, 451.42857142857144)","(101.0, 150.0, 152.0)","(101.0, 720.0, 427.14285714285717)","(101.0, 450.0, 376.6666666666667)"
08-01-2023 15:19:18.628754,"(3.5, 4.1, 4.061032863849765)","(3.2, 3.85, 3.8088235294117645)","(11.0, 14.5, 13.9375)","(5.0, 6.2, 5.803980099502487)","(26.0, 36.0, 37.142857142857146)","(7.5, 10.5, 10.351239669421487)","(8.0, 9.2, 9.253191489361702)","(101.0, 580.0, 417.14285714285717)","(101.0, 160.0, 142.0)","(101.0, 710.0, 435.0)","(101.0, 450.0, 367.5)"
08-01-2023 15:19:19.803424,"(3.5, 3.95, 3.9153846153846152)","(3.2, 3.85, 3.75311004784689)","(11.0, 14.0, 13.802884615384615)","(5.0, 6.2, 5.894413407821229)","(26.0, 38.0, 37.371428571428574)","(7.5, 10.5, 10.52364864864865)","(8.0, 9.4, 9.331391585760517)","(101.0, 580.0, 408.8888888888889)","(101.0, 160.0, 135.0)","(101.0, 710.0, 435.0)","(101.0, 450.0, 362.0)"
08-01-2023 15:19:20.951575,"(3.5, 3.85, 3.8208108108108108)","(3.2, 3.9, 3.8385300668151445)","(11.0, 14.0, 13.845132743362832)","(5.0, 5.9, 5.921794871794872)","(26.0, 38.0, 37.4054054054054)","(7.5, 11.0, 10.54642857142857)","(8.0, 9.4, 9.37948717948718)","(101.0, 560.0, 388.75)","(101.0, 150.0, 138.0)","(101.0, 710.0, 418.75)","(101.0, 450.0, 370.0)"
08-01-2023 15:19:22.119666,"(3.5, 3.85, 3.8186893203883496)","(3.2, 3.9, 3.8509225092250925)","(11.0, 14.0, 13.770833333333334)","(5.0, 6.0, 5.894405594405595)","(26.0, 38.0, 37.8)","(7.5, 11.0, 10.687096774193549)","(8.0, 9.4, 9.4752688172043)","(101.0, 390.0, 340.0)","(101.0, 150.0, 142.0)","(101.0, 690.0, 418.75)","(101.0, 450.0, 418.57142857142856)"
08-01-2023 15:19:23.295739,"(3.5, 3.8, 3.789156626506024)","(3.2, 3.9, 3.8526785714285716)","(11.0, 14.0, 13.770833333333334)","(5.0, 5.9, 5.8475)","(26.0, 38.0, 37.75)","(7.5, 11.0, 10.738372093023257)","(8.0, 9.6, 9.441379310344828)","(101.0, 390.0, 342.5)","(101.0, 150.0, 152.0)","(101.0, 690.0, 422.85714285714283)","(101.0, 450.0, 390.0)"
08-01-2023 15:19:24.494392,"(3.5, 3.8, 3.734113712374582)","(3.2, 3.9, 3.925)","(11.0, 14.0, 13.91566265060241)","(5.0, 6.0, 5.762172284644195)","(26.0, 38.0, 37.4)","(7.5, 11.0, 10.864779874213836)","(8.0, 9.6, 9.557575757575757)","(101.0, 380.0, 372.0)","(101.0, 160.0, 136.0)","(101.0, 680.0, 422.85714285714283)","(101.0, 450.0, 378.0)"
08-01-2023 15:19:25.688607,"(3.5, 3.8, 3.763657407407407)","(3.2, 3.95, 3.925)","(11.0, 14.0, 13.91566265060241)","(5.0, 5.8, 5.763358778625954)","(26.0, 38.0, 37.4)","(7.5, 11.0, 10.904605263157894)","(8.0, 9.6, 9.583957219251337)","(101.0, 380.0, 372.0)","(101.0, 160.0, 152.38095238095238)","(101.0, 680.0, 422.85714285714283)","(101.0, 450.0, 396.0)"
08-01-2023 15:19:26.890343,"(3.5, 3.8, 3.763374485596708)","(3.2, 3.9, 3.8946917808219177)","(11.0, 14.0, 13.760204081632653)","(5.0, 5.8, 5.761133603238866)","(26.0, 38.0, 37.53846153846154)","(7.5, 11.0, 10.8840206185567)","(8.0, 9.6, 9.679591836734694)","(101.0, 380.0, 372.5)","(101.0, 160.0, 147.27272727272728)","(101.0, 680.0, 452.5)","(101.0, 450.0, 375.0)"
08-01-2023 15:19:28.062078,"(3.5, 3.8, 3.7726148409893994)","(3.2, 3.9, 3.899520766773163)","(11.0, 14.0, 13.760204081632653)","(5.0, 5.8, 5.780295566502463)","(26.0, 38.0, 37.829787234042556)","(7.5, 11.0, 11.059701492537313)","(8.0, 9.8, 9.778217821782178)","(101.0, 380.0, 360.0)","(101.0, 150.0, 155.86206896551724)","(101.0, 670.0, 476.66666666666663)","(101.0, 450.0, 433.33333333333337)"
08-01-2023 15:19:29.194281,"(3.5, 3.75, 3.7063636363636365)","(3.2, 3.95, 3.8983783783783785)","(11.0, 14.0, 13.819767441860465)","(5.0, 5.9, 5.780295566502463)","(26.0, 38.0, 37.303030303030305)","(7.5, 11.5, 11.112359550561798)","(8.0, 10.0, 9.77452229299363)","(101.0, 370.0, 360.0)","(101.0, 160.0, 145.0)","(101.0, 670.0, 476.66666666666663)","(101.0, 450.0, 414.0)"
08-01-2023 15:19:30.337768,"(3.5, 3.75, 3.7102966841186737)","(3.2, 3.9, 3.865406976744186)","(11.0, 14.0, 13.701680672268907)","(5.0, 5.9, 5.780295566502463)","(26.0, 40.0, 37.303030303030305)","(7.5, 11.5, 11.215909090909092)","(8.0, 9.8, 9.786666666666667)","(101.0, 370.0, 360.0)","(101.0, 160.0, 152.5)","(101.0, 670.0, 634.0)","(101.0, 450.0, 376.6666666666667)"
08-01-2023 15:19:31.518884,"(3.5, 3.75, 3.7107272727272727)","(3.2, 3.9, 3.861840411840412)","(11.0, 14.0, 13.651006711409396)","(5.0, 5.8, 5.789010989010989)","(26.0, 40.0, 37.46341463414634)","(7.5, 11.5, 11.06338028169014)","(8.0, 9.8, 9.780000000000001)","(101.0, 370.0, 316.6666666666667)","(101.0, 160.0, 143.33333333333334)","(101.0, 750.0, 465.0)","(101.0, 450.0, 408.0952380952381)"
08-01-2023 15:19:32.703632,"(3.5, 3.75, 3.7148342059336823)","(3.2, 3.9, 3.857864357864358)","(11.0, 14.0, 13.699421965317919)","(5.0, 5.8, 5.755849056603774)","(26.0, 38.0, 37.875)","(7.5, 11.5, 11.248148148148148)","(8.0, 9.8, 9.928)","(101.0, 370.0, 340.0)","(101.0, 150.0, 138.0)","(101.0, 470.0, 540.0)","(101.0, 450.0, 413.3333333333333)"
08-01-2023 15:19:33.885297,"(3.5, 3.75, 3.7138662316476347)","(3.2, 3.9, 3.868230852211435)","(11.0, 14.0, 13.675)","(5.0, 5.8, 5.719310344827586)","(26.0, 38.0, 37.9)","(7.5, 11.5, 10.925324675324676)","(8.0, 10.0, 9.879245283018868)","(101.0, 360.0, 335.0)","(101.0, 150.0, 150.0)","(101.0, 660.0, 556.6666666666666)","(101.0, 450.0, 425.55555555555554)"
08-01-2023 15:19:35.073414,"(3.5, 3.75, 3.71401384083045)","(3.2, 3.95, 3.906315789473684)","(11.0, 14.0, 13.675)","(5.0, 5.8, 5.719310344827586)","(26.0, 38.0, 37.42857142857143)","(7.5, 11.0, 11.114406779661017)","(8.0, 10.0, 9.925190839694658)","(101.0, 360.0, 330.0)","(101.0, 160.0, 154.0)","(101.0, 730.0, 612.8571428571429)","(101.0, 450.0, 426.3636363636364)"
08-01-2023 15:19:36.266765,"(3.5, 3.7, 3.696594982078853)","(3.2, 3.95, 3.9022448979591835)","(11.0, 14.0, 13.694078947368421)","(5.0, 5.7, 5.698019801980198)","(26.0, 40.0, 37.372262773722625)","(7.5, 11.5, 11.142066420664207)","(8.0, 10.0, 9.900621118012422)","(101.0, 360.0, 328.0)","(101.0, 160.0, 155.71428571428572)","(101.0, 720.0, 612.8571428571429)","(101.0, 440.0, 372.5)"
08-01-2023 15:19:37.420887,"(3.5, 3.75, 3.6934782608695653)","(3.2, 3.95, 3.9022448979591835)","(11.0, 14.0, 13.694078947368421)","(5.0, 5.7, 5.760402684563759)","(26.0, 40.0, 38.51111111111111)","(7.5, 11.5, 11.20608108108108)","(8.0, 10.0, 9.955813953488372)","(101.0, 360.0, 355.0)","(101.0, 160.0, 142.5)","(101.0, 720.0, 630.0)","(101.0, 440.0, 433.3333333333333)"
08-01-2023 15:19:38.585282,"(3.5, 3.7, 3.6842975206611572)","(3.2, 3.95, 3.9216468590831917)","(11.0, 14.0, 13.780927835051546)","(5.0, 5.8, 5.762539682539683)","(26.0, 40.0, 37.6)","(7.5, 11.5, 11.224683544303797)","(8.0, 10.0, 9.892903225806451)","(101.0, 360.0, 357.77777777777777)","(101.0, 160.0, 113.33333333333333)","(101.0, 710.0, 641.4285714285714)","(101.0, 440.0, 416.0)"
08-01-2023 15:19:39.754588,"(3.5, 3.75, 3.706845238095238)","(3.2, 3.95, 3.9152356902356904)","(11.0, 14.0, 13.788557213930348)","(5.0, 5.8, 5.76)","(26.0, 38.0, 39.9)","(7.5, 11.5, 11.235119047619047)","(8.0, 10.0, 9.892903225806451)","(101.0, 360.0, 357.77777777777777)","(101.0, 150.0, 123.33333333333333)","(101.0, 710.0, 580.0)","(101.0, 440.0, 431.6666666666667)"
08-01-2023 15:19:40.944310,"(3.5, 3.7, 3.6668055555555554)","(3.2, 3.95, 3.915177065767285)","(11.0, 14.0, 13.865384615384615)","(5.0, 5.8, 5.7907692307692304)","(26.0, 40.0, 39.266666666666666)","(7.5, 11.5, 11.211920529801324)","(8.0, 10.0, 9.888963210702341)","(101.0, 360.0, 357.77777777777777)","(101.0, 150.0, 126.0)","(101.0, 690.0, 650.0)","(101.0, 440.0, 431.6666666666667)"
08-01-2023 15:19:42.162375,"(3.5, 3.65, 3.639179104477612)","(3.2, 3.95, 3.9231843575418996)","(11.0, 14.0, 13.926136363636363)","(5.0, 5.8, 5.786230248306998)","(26.0, 40.0, 40.142857142857146)","(7.5, 11.5, 11.32258064516129)","(8.0, 10.0, 9.885626911314985)","(101.0, 360.0, 357.77777777777777)","(91.0, 150.0, 130.0)","(101.0, 680.0, 520.0)","(101.0, 440.0, 425.0)"
08-01-2023 15:19:43.360990,"(3.4, 3.6, 3.579793233082707)","(3.4, 3.95, 3.9231843575418996)","(11.0, 14.0, 13.92485549132948)","(5.0, 5.9, 5.799381443298969)","(26.0, 42.0, 40.142857142857146)","(7.5, 11.5, 11.355263157894736)","(8.0, 10.0, 9.90871080139373)","(101.0, 360.0, 358.0)","(91.0, 150.0, 123.33333333333333)","(101.0, 680.0, 511.6666666666667)","(101.0, 440.0, 434.0)"
08-01-2023 15:19:44.563732,"(3.4, 3.6, 3.5671248568155782)","(3.4, 3.95, 3.934070796460177)","(11.0, 14.0, 14.182539682539682)","(5.0, 5.9, 5.824436090225564)","(26.0, 42.0, 40.44444444444444)","(7.5, 11.5, 11.488505747126437)","(8.0, 10.0, 9.856060606060607)","(101.0, 360.0, 351.1111111111111)","(91.0, 140.0, 130.0)","(101.0, 670.0, 535.0)","(101.0, 440.0, 437.14285714285717)"
08-01-2023 15:19:45.762850,"(3.4, 3.55, 3.5053661616161618)","(3.4, 3.95, 3.9363429438543247)","(11.0, 14.5, 14.182539682539682)","(5.0, 5.9, 5.824436090225564)","(26.0, 44.0, 40.44444444444444)","(7.5, 11.5, 11.491329479768787)","(8.0, 10.0, 9.860550458715597)","(101.0, 370.0, 351.1111111111111)","(91.0, 140.0, 135.0)","(101.0, 700.0, 550.0)","(101.0, 440.0, 436.6666666666667)"
08-01-2023 15:19:46.909099,"(3.4, 3.55, 3.502232746955345)","(3.4, 3.95, 3.93712)","(11.0, 14.5, 14.182539682539682)","(5.0, 5.9, 5.824436090225564)","(26.0, 44.0, 41.096774193548384)","(7.5, 11.5, 11.673387096774194)","(8.0, 10.0, 9.920435967302453)","(101.0, 370.0, 360.45454545454544)","(91.0, 140.0, 126.66666666666667)","(101.0, 700.0, 595.0)","(101.0, 440.0, 442.5)"
08-01-2023 15:19:48.054706,"(3.4, 3.5, 3.474185667752443)","(3.4, 4.0, 3.9573680823680824)","(11.0, 14.5, 14.218181818181819)","(5.0, 5.9, 5.854907161803713)","(26.0, 42.0, 41.096774193548384)","(7.5, 12.0, 11.605140186915888)","(8.0, 10.0, 9.944137931034483)","(101.0, 370.0, 350.90909090909093)","(91.0, 130.0, 126.66666666666667)","(101.0, 690.0, 550.0)","(101.0, 450.0, 450.0)"
08-01-2023 15:19:49.239344,"(3.4, 3.5, 3.471936274509804)","(3.3, 4.0, 3.958611481975968)","(11.0, 14.5, 14.183168316831683)","(5.0, 5.9, 5.813265306122449)","(26.0, 42.0, 41.21212121212121)","(7.5, 12.0, 11.605140186915888)","(8.0, 10.0, 9.893859649122808)","(101.0, 370.0, 350.90909090909093)","(91.0, 130.0, 123.33333333333333)","(101.0, 700.0, 550.0)","(101.0, 460.0, 450.0)"
08-01-2023 15:19:50.472526,"(3.4, 3.5, 3.4755196304849885)","(3.3, 4.0, 3.964034598214286)","(11.0, 14.5, 14.264)","(5.0, 5.9, 5.83089430894309)","(26.0, 42.0, 41.55555555555556)","(7.5, 12.0, 11.635714285714286)","(8.0, 10.0, 9.91970802919708)","(101.0, 370.0, 361.53846153846155)","(91.0, 130.0, 125.38461538461539)","(101.0, 700.0, 590.0)","(101.0, 460.0, 446.6666666666667)"
08-01-2023 15:19:51.645967,"(3.4, 3.55, 3.5051915945611865)","(3.3, 4.0, 3.964034598214286)","(11.0, 14.5, 14.271317829457365)","(5.0, 5.9, 5.825714285714286)","(26.0, 42.0, 41.38461538461539)","(7.5, 12.0, 11.411931818181818)","(8.0, 10.0, 9.774454828660437)","(101.0, 370.0, 361.6666666666667)","(91.0, 130.0, 123.75)","(101.0, 680.0, 590.0)","(101.0, 460.0, 446.6666666666667)"
08-01-2023 15:19:52.868618,"(3.4, 3.65, 3.612673611111111)","(3.3, 3.95, 3.946217712177122)","(11.0, 14.5, 14.321100917431192)","(5.0, 5.9, 5.809583333333333)","(26.0, 42.0, 41.9)","(7.5, 11.5, 11.45859872611465)","(8.0, 9.8, 9.87625)","(101.0, 370.0, 362.4)","(91.0, 130.0, 126.25)","(101.0, 680.0, 381.8181818181818)","(101.0, 460.0, 555.7142857142857)"
08-01-2023 15:19:54.079849,"(3.3, 3.65, 3.5960154241645244)","(3.3, 4.0, 3.959868995633188)","(11.0, 14.5, 14.254838709677419)","(5.0, 5.9, 5.811428571428571)","(26.0, 42.0, 40.450980392156865)","(7.5, 11.5, 11.478658536585366)","(8.0, 10.0, 9.875912408759124)","(101.0, 370.0, 362.4)","(91.0, 130.0, 116.66666666666667)","(101.0, 400.0, 383.3333333333333)","(101.0, 650.0, 555.0)"
08-01-2023 15:19:55.232953,"(3.3, 3.6, 3.550375939849624)","(3.3, 4.0, 3.959868995633188)","(11.0, 14.5, 14.254838709677419)","(5.0, 5.9, 5.759294117647059)","(26.0, 42.0, 40.141176470588235)","(7.5, 11.5, 11.418478260869565)","(8.0, 10.0, 9.931221719457014)","(101.0, 370.0, 357.5)","(91.0, 120.0, 113.33333333333333)","(101.0, 400.0, 386.95652173913044)","(101.0, 630.0, 492.0)"
08-01-2023 15:19:56.384307,"(3.3, 3.55, 3.515)","(3.3, 4.1, 4.022675736961451)","(11.0, 14.5, 14.254838709677419)","(5.0, 5.8, 5.7)","(26.0, 42.0, 40.30107526881721)","(7.5, 11.5, 11.487179487179487)","(8.0, 10.0, 9.934090909090909)","(101.0, 360.0, 358.57142857142856)","(91.0, 120.0, 111.875)","(101.0, 400.0, 387.5)","(101.0, 630.0, 510.0)"
08-01-2023 15:19:57.557217,"(3.3, 3.55, 3.528260869565217)","(3.4, 4.1, 4.0635849056603774)","(11.0, 14.5, 14.287709497206704)","(5.0, 5.7, 5.556104651162791)","(26.0, 42.0, 40.450980392156865)","(8.0, 11.5, 11.472727272727273)","(8.5, 10.0, 10.089622641509434)","(101.0, 360.0, 358.75)","(91.0, 120.0, 117.5)","(101.0, 400.0, 381.8181818181818)","(101.0, 620.0, 480.0)"
08-01-2023 15:19:58.720365,"(3.3, 3.55, 3.5334302325581395)","(3.4, 4.1, 4.063992537313433)","(11.0, 14.5, 14.315533980582524)","(5.0, 5.6, 5.556104651162791)","(26.0, 42.0, 40.60176991150443)","(8.0, 11.5, 11.663179916317992)","(8.5, 10.5, 9.956603773584906)","(101.0, 360.0, 359.0)","(91.0, 120.0, 117.14285714285714)","(101.0, 400.0, 381.8181818181818)","(101.0, 620.0, 480.0)"
08-01-2023 15:19:59.887437,"(3.3, 3.55, 3.518041237113402)","(3.4, 4.1, 4.078345070422535)","(11.0, 14.5, 14.336614173228346)","(5.0, 5.6, 5.566592920353982)","(26.0, 42.0, 40.62608695652174)","(8.0, 12.0, 11.646090534979423)","(8.5, 10.0, 9.953508771929824)","(101.0, 360.0, 359.0)","(91.0, 120.0, 117.14285714285714)","(101.0, 400.0, 381.8181818181818)","(101.0, 620.0, 462.5)"
08-01-2023 15:20:01.111246,"(3.3, 3.55, 3.5368181818181816)","(3.4, 4.1, 4.066233766233766)","(11.0, 14.5, 14.336614173228346)","(5.0, 5.6, 5.5869387755102045)","(26.0, 42.0, 40.89208633093525)","(8.0, 12.0, 11.544973544973544)","(8.5, 10.0, 9.896091954022989)","(101.0, 360.0, 359.0)","(91.0, 120.0, 117.6)","(101.0, 400.0, 382.0)","(101.0, 620.0, 477.5)"
08-01-2023 15:20:02.292220,"(3.3, 3.5, 3.4797588005215125)","(3.4, 4.1, 4.0852941176470585)","(11.0, 14.5, 14.355871886120996)","(5.0, 5.8, 5.755440414507772)","(26.0, 42.0, 40.91549295774648)","(8.0, 12.0, 11.518867924528301)","(8.5, 10.0, 9.808474576271188)","(101.0, 360.0, 356.42857142857144)","(91.0, 120.0, 125.38461538461539)","(101.0, 400.0, 382.0)","(101.0, 620.0, 505.0)"
08-01-2023 15:20:03.496158,"(3.3, 3.5, 3.483168316831683)","(3.4, 4.1, 4.129528535980149)","(11.0, 14.5, 14.326460481099657)","(5.0, 5.8, 5.739574468085107)","(26.0, 42.0, 40.84076433121019)","(8.0, 12.0, 11.405405405405405)","(8.5, 10.0, 9.807462686567165)","(101.0, 370.0, 356.8965517241379)","(91.0, 130.0, 118.63636363636364)","(101.0, 400.0, 385.0)","(101.0, 610.0, 450.0)"
08-01-2023 15:20:04.641243,"(3.3, 3.5, 3.4859402460456943)","(3.4, 4.2, 4.140833333333333)","(11.0, 14.5, 14.326460481099657)","(5.0, 5.8, 5.755255255255255)","(26.0, 42.0, 40.84076433121019)","(8.0, 11.5, 11.368544600938968)","(8.5, 10.0, 9.968595041322315)","(101.0, 370.0, 356.8965517241379)","(91.0, 120.0, 118.23529411764706)","(101.0, 400.0, 385.0)","(101.0, 610.0, 510.0)"
08-01-2023 15:20:05.789554,"(3.3, 3.5, 3.486054721977052)","(3.4, 4.2, 4.131328320802004)","(11.0, 14.5, 14.325342465753424)","(5.0, 5.9, 5.813868613138686)","(26.0, 42.0, 40.736111111111114)","(8.0, 11.5, 11.195564516129032)","(8.5, 10.0, 9.963636363636363)","(101.0, 370.0, 356.8965517241379)","(91.0, 120.0, 117.77777777777777)","(101.0, 400.0, 385.0)","(101.0, 610.0, 510.0)"
08-01-2023 15:20:06.954261,"(3.2, 3.5, 3.4913461538461537)","(3.4, 4.2, 4.144110854503464)","(11.0, 14.5, 14.324137931034482)","(5.0, 5.9, 5.930409356725146)","(26.0, 42.0, 40.855345911949684)","(8.0, 11.5, 11.211832061068701)","(8.5, 10.0, 9.76923076923077)","(101.0, 370.0, 356.8965517241379)","(91.0, 120.0, 117.77777777777777)","(101.0, 400.0, 385.0)","(101.0, 610.0, 473.3333333333333)"
08-01-2023 15:20:08.174055,"(3.2, 3.5, 3.4921875)","(3.4, 4.1, 4.068916155419223)","(11.0, 14.5, 14.331103678929766)","(5.0, 6.0, 6.040860215053764)","(26.0, 42.0, 40.55555555555556)","(8.0, 11.5, 11.111940298507463)","(8.5, 9.8, 9.77310924369748)","(101.0, 370.0, 358.75)","(91.0, 120.0, 118.4)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 473.3333333333333)"
08-01-2023 15:20:09.386710,"(3.2, 3.55, 3.5108510638297874)","(3.4, 4.1, 4.069042769857433)","(11.0, 14.5, 14.331103678929766)","(5.0, 6.2, 6.069315673289183)","(26.0, 42.0, 40.55555555555556)","(8.0, 11.5, 11.10204081632653)","(8.5, 9.8, 9.751319648093842)","(101.0, 370.0, 358.75)","(91.0, 120.0, 118.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 473.3333333333333)"
08-01-2023 15:20:10.617565,"(3.2, 3.5, 3.474435483870968)","(3.4, 4.1, 4.063962264150943)","(11.0, 14.5, 14.35135135135135)","(5.0, 6.2, 5.988888888888889)","(26.0, 42.0, 40.709219858156025)","(8.0, 11.5, 11.173640167364017)","(8.5, 9.8, 9.75765306122449)","(101.0, 370.0, 345.7142857142857)","(91.0, 120.0, 118.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 473.3333333333333)"
08-01-2023 15:20:11.808307,"(3.2, 3.5, 3.4831094049904032)","(3.4, 4.1, 4.044956772334293)","(11.0, 14.5, 14.35135135135135)","(5.0, 6.0, 5.929953917050692)","(26.0, 42.0, 40.78666666666667)","(8.0, 11.5, 11.10204081632653)","(8.5, 9.8, 9.753284671532848)","(101.0, 350.0, 345.7142857142857)","(91.0, 120.0, 123.57142857142857)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 473.3333333333333)"
08-01-2023 15:20:12.965626,"(3.2, 3.6, 3.5804455445544554)","(3.4, 4.0, 3.9800498753117206)","(11.0, 14.5, 14.342105263157894)","(5.0, 6.0, 5.929953917050692)","(26.0, 42.0, 40.78666666666667)","(8.0, 11.5, 11.10204081632653)","(8.5, 9.8, 9.769354838709678)","(101.0, 350.0, 350.90909090909093)","(91.0, 130.0, 124.07407407407408)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 473.3333333333333)"
08-01-2023 15:20:14.139452,"(3.2, 3.6, 3.559515570934256)","(3.4, 4.0, 3.985337552742616)","(11.0, 14.5, 14.339464882943144)","(5.0, 6.0, 5.912777777777778)","(26.0, 42.0, 40.825806451612905)","(8.0, 11.5, 11.137209302325582)","(8.5, 9.8, 9.771065989847717)","(101.0, 370.0, 351.7391304347826)","(91.0, 130.0, 124.48275862068965)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 473.3333333333333)"
08-01-2023 15:20:15.266652,"(3.2, 3.55, 3.5356630824372757)","(3.4, 4.0, 3.9805993690851738)","(11.0, 14.5, 14.34)","(5.0, 6.0, 5.9393822393822395)","(26.0, 42.0, 40.825806451612905)","(8.0, 11.5, 11.137209302325582)","(8.5, 9.8, 9.771065989847717)","(101.0, 370.0, 351.7391304347826)","(91.0, 130.0, 124.48275862068965)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 473.3333333333333)"
08-01-2023 15:20:16.503810,"(3.2, 3.55, 3.5260526315789473)","(3.4, 4.1, 4.0504597701149425)","(11.0, 14.5, 14.40311418685121)","(5.0, 5.9, 5.868148148148149)","(26.0, 42.0, 40.825806451612905)","(8.0, 11.5, 11.133802816901408)","(8.5, 9.8, 9.787915407854985)","(101.0, 370.0, 351.7391304347826)","(91.0, 130.0, 124.83870967741936)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 505.0)"
08-01-2023 15:20:17.673240,"(3.2, 3.55, 3.525384615384615)","(3.4, 4.1, 4.0504597701149425)","(11.0, 14.5, 14.40311418685121)","(5.0, 5.9, 5.863247863247864)","(26.0, 42.0, 40.84076433121019)","(8.0, 11.5, 11.044025157232705)","(8.5, 9.8, 9.8752688172043)","(101.0, 370.0, 351.7391304347826)","(91.0, 130.0, 125.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 406.6666666666667)"
08-01-2023 15:20:18.854955,"(3.2, 3.55, 3.543627450980392)","(3.4, 4.1, 4.056742179072276)","(11.0, 14.5, 14.42226148409894)","(5.0, 5.9, 5.860550458715596)","(26.0, 42.0, 40.84076433121019)","(8.0, 11.5, 11.045454545454545)","(8.5, 10.0, 9.8752688172043)","(101.0, 370.0, 351.7391304347826)","(91.0, 130.0, 125.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 600.0, 450.0)"
08-01-2023 15:20:20.108948,"(3.2, 3.55, 3.5334876543209877)","(3.4, 4.2, 4.100694444444444)","(11.0, 14.5, 14.42226148409894)","(5.0, 5.9, 5.874157303370787)","(26.0, 42.0, 40.84076433121019)","(8.0, 11.5, 11.045454545454545)","(8.5, 10.0, 9.772316384180792)","(101.0, 370.0, 351.7391304347826)","(91.0, 130.0, 125.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 590.0, 450.0)"
08-01-2023 15:20:21.298340,"(3.2, 3.55, 3.5291666666666663)","(3.4, 4.2, 4.109447983014862)","(11.0, 15.0, 14.670634920634921)","(5.0, 5.8, 5.783571428571428)","(26.0, 42.0, 40.84076433121019)","(8.0, 11.5, 11.045454545454545)","(8.5, 9.8, 9.760526315789475)","(101.0, 370.0, 351.7391304347826)","(91.0, 130.0, 125.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 590.0, 450.0)"
08-01-2023 15:20:22.447394,"(3.2, 3.55, 3.52508038585209)","(3.4, 4.2, 4.110085836909871)","(11.0, 15.0, 14.684713375796179)","(5.0, 5.8, 5.783571428571428)","(26.0, 42.0, 40.84076433121019)","(8.0, 11.5, 11.045454545454545)","(8.5, 9.8, 9.75049504950495)","(101.0, 370.0, 351.25)","(91.0, 130.0, 125.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 590.0, 450.0)"
08-01-2023 15:20:23.637071,"(3.2, 3.6, 3.5455958549222797)","(3.4, 4.2, 4.111822660098522)","(11.0, 15.0, 14.607142857142858)","(5.0, 5.8, 5.742857142857143)","(26.0, 42.0, 40.81818181818182)","(8.0, 11.5, 10.995951417004049)","(8.5, 9.8, 9.75049504950495)","(101.0, 370.0, 351.25)","(91.0, 130.0, 125.0)","(101.0, 400.0, 393.3333333333333)","(101.0, 590.0, 450.0)"
