,Our Bondi Beach,Parama Nz,Majordoit,Dikerry Nz,Golightly,Bitcoin,Feelingforarainbow,Rocknroll Classic,Mohs Em Down Nz,Courageous Saint
10-01-2023 17:05:45.033312,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:46.280811,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:47.826590,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:49.055627,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:50.465236,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:51.799966,"(7.5, 10.0, 9.333333333333334)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:53.107973,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:54.399426,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:55.679525,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:56.895891,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:58.133729,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:05:59.406750,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:00.651838,"(7.5, 10.0, 9.4)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:01.946250,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:03.252108,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:04.516160,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:05.715801,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:06.990784,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:08.210488,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:09.589708,"(7.5, 10.0, 9.333333333333334)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:10.891549,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:12.451430,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 46.0)","(3.4, 4.7, 4.388461538461539)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:13.810576,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 55.0, 35.5)","(3.4, 4.7, 4.075)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:15.245106,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.075)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:16.815855,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.075)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:18.195512,"(7.5, 10.0, 9.25)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:19.524487,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:20.851226,"(7.5, 10.0, 9.040000000000001)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:22.120545,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:23.490952,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:24.809127,"(7.5, 10.0, 9.314285714285715)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:26.076530,"(7.5, 10.0, 9.333333333333334)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:27.449691,"(7.5, 10.0, 9.325)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:28.719941,"(7.5, 10.0, 8.92)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.640000000000001)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 12.225)"
10-01-2023 17:06:30.007404,"(7.5, 10.0, 9.040000000000001)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.3500000000000005)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 11.614285714285714)"
10-01-2023 17:06:31.400679,"(7.5, 10.0, 9.040000000000001)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.3500000000000005)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 11.614285714285714)"
10-01-2023 17:06:32.627454,"(7.5, 10.0, 9.040000000000001)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.3500000000000005)","(9.0, 14.5, 10.675)","(101.0, 99999, 99990)","(8.5, 12.5, 11.614285714285714)"
10-01-2023 17:06:33.878897,"(7.5, 10.0, 9.040000000000001)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.423076923076923)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 12.5, 11.614285714285714)"
10-01-2023 17:06:35.174424,"(7.5, 9.6, 8.7)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.423076923076923)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 12.5, 11.614285714285714)"
10-01-2023 17:06:36.496067,"(7.5, 9.6, 8.7)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.423076923076923)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 12.5, 11.15)"
10-01-2023 17:06:37.776874,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.372727272727273)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 12.5, 11.4)"
10-01-2023 17:06:39.118854,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.372727272727273)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.0, 11.4)"
10-01-2023 17:06:40.568083,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.372727272727273)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.0, 12.914285714285715)"
10-01-2023 17:06:41.890967,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.372727272727273)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.0375)"
10-01-2023 17:06:43.459226,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.372727272727273)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:44.929041,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.372727272727273)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 11.280000000000001)"
10-01-2023 17:06:46.155883,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 11.280000000000001)"
10-01-2023 17:06:47.397658,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 11.280000000000001)"
10-01-2023 17:06:48.640610,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:50.005129,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:51.259908,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:52.472731,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:53.708631,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.0600000000000005)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:54.968773,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.140000000000001)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:56.193458,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:57.685504,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:06:59.092527,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:00.450715,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:01.894873,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:03.183507,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.7)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:04.435770,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.7)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:05.803353,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.7)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:07.171805,"(7.5, 9.6, 8.85)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.7)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:08.430653,"(7.5, 12.5, 12.03125)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.7)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:09.745225,"(7.5, 12.5, 11.0)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.7)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:11.019192,"(7.5, 14.0, 13.0)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.7)","(101.0, 99999, 99990)","(8.5, 13.5, 12.133333333333333)"
10-01-2023 17:07:12.380205,"(7.5, 14.0, 13.0)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 13.5)","(101.0, 99999, 99990)","(8.5, 13.5, 11.16)"
10-01-2023 17:07:13.674274,"(7.5, 14.0, 13.0)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 12.25)","(101.0, 99999, 99990)","(8.5, 13.5, 11.280000000000001)"
10-01-2023 17:07:15.119202,"(7.5, 16.0, 12.214285714285714)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 12.25)","(101.0, 99999, 99990)","(8.5, 13.5, 10.166666666666668)"
10-01-2023 17:07:16.518197,"(7.5, 13.5, 13.071428571428571)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 6.728571428571429)","(9.0, 14.5, 12.25)","(101.0, 99999, 99990)","(8.5, 12.0, 10.48)"
10-01-2023 17:07:18.036482,"(7.5, 13.0, 12.142857142857142)","(3.0, 99999, 99990)","(11.0, 18.5, 14.5)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 8.8, 7.140000000000001)","(9.0, 14.5, 12.25)","(101.0, 99999, 99990)","(8.5, 11.5, 10.8)"
10-01-2023 17:07:19.404679,"(7.5, 16.0, 14.0)","(3.0, 99999, 99990)","(11.0, 18.5, 13.357142857142858)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.3)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 12.25)","(101.0, 99999, 99990)","(8.5, 11.5, 10.55)"
10-01-2023 17:07:20.911786,"(7.5, 16.0, 15.0)","(3.0, 99999, 99990)","(11.0, 18.5, 13.416666666666666)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.01)","(6.0, 9.0, 7.140000000000001)","(9.0, 14.5, 11.0)","(101.0, 99999, 99990)","(8.5, 11.5, 10.48)"
10-01-2023 17:07:22.163704,"(7.5, 16.0, 15.0)","(3.0, 99999, 99990)","(11.0, 18.0, 13.416666666666666)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.01)","(6.0, 9.0, 7.2)","(9.0, 14.5, 11.0)","(101.0, 99999, 99990)","(8.5, 11.5, 10.48)"
10-01-2023 17:07:23.453651,"(7.5, 14.5, 14.0)","(3.0, 99999, 99990)","(11.0, 18.0, 13.333333333333334)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.01)","(6.0, 9.0, 8.353846153846154)","(9.0, 14.5, 11.0)","(101.0, 99999, 99990)","(8.5, 11.5, 10.48)"
10-01-2023 17:07:24.760984,"(7.5, 13.5, 13.333333333333334)","(3.0, 99999, 99990)","(11.0, 17.5, 13.333333333333334)","(26.0, 99999, 99990)","(31.0, 38.0, 35.5)","(3.4, 4.7, 4.01)","(6.0, 9.0, 8.28)","(9.0, 14.5, 11.0)","(101.0, 99999, 99990)","(8.5, 11.5, 10.685714285714285)"
