,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 13:49:45.478058,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:46.688606,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:47.907308,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:49.143744,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:50.342251,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:51.480482,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:52.664927,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:53.848042,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:55.076948,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:56.299214,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:57.548522,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:58.717964,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:59.882854,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:01.005302,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:02.175808,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:03.437865,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:04.663006,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:05.857434,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:07.007609,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:08.140170,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:09.375319,"(31.0, 220.0, 170.25)","(6.5, 230.0, 156.83333333333334)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:10.605354,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:11.821789,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:13.037276,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:14.240618,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 123.75)","(51.0, 230.0, 132.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:15.424573,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.78571428571428)","(21.0, 210.0, 190.6)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 132.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:16.626387,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 210.0, 113.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 123.75)","(51.0, 230.0, 132.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:17.868216,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 210.0, 113.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 123.75)","(51.0, 230.0, 132.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:50:19.028281,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 210.0, 113.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.5, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.300000000000001)"
07-01-2023 13:50:20.178155,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:21.297397,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:22.438990,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:23.590805,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:24.871368,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:26.115805,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:27.324342,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:28.459363,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:29.591248,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 5.128571428571429)"
07-01-2023 13:50:30.779995,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.7, 4.75)"
07-01-2023 13:50:31.923247,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.8, 4.18125)"
07-01-2023 13:50:33.144492,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.8, 4.335)"
07-01-2023 13:50:34.365335,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.8, 4.075)"
07-01-2023 13:50:35.556905,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.8, 4.5375)"
07-01-2023 13:50:36.744416,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.8, 4.29375)"
07-01-2023 13:50:37.956873,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.8, 3.7625)"
07-01-2023 13:50:39.112883,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 4.3)"
07-01-2023 13:50:40.287922,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 4.518421052631579)"
07-01-2023 13:50:41.435162,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 4.175)"
07-01-2023 13:50:42.585176,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.95)"
07-01-2023 13:50:43.771086,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.95)"
07-01-2023 13:50:44.940184,"(31.0, 220.0, 170.25)","(6.5, 180.0, 155.85714285714286)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.95)"
07-01-2023 13:50:46.270262,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 4.484375)"
07-01-2023 13:50:47.492998,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 4.125)"
07-01-2023 13:50:48.661102,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.875)"
07-01-2023 13:50:49.837105,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.875)"
07-01-2023 13:50:50.992933,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:50:52.205605,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:50:53.484791,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:50:54.721485,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:50:55.936176,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:50:57.100852,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:50:58.318576,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:50:59.499798,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:51:00.697990,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
07-01-2023 13:51:01.916507,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.66666666666667)","(21.0, 200.0, 108.0)","(31.0, 230.0, 161.66666666666666)","(21.0, 230.0, 70.625)","(51.0, 230.0, 132.0)","(8.0, 14.0, 11.5)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 4.7, 3.9875)"
