,Spring Luna,Wheres Johnson,Drink Long Necks,Impact,Times Three,Queen Of Cakes,Ticket To Venus
06-01-2023 15:37:36.355356,"(51.0, 490.0, 356.15384615384613)","(5.0, 9.2, 8.566666666666666)","(41.0, 270.0, 137.42857142857144)","(2.5, 3.5, 3.4805555555555556)","(1.8, 2.36, 2.0999999999999996)","(91.0, 650.0, 367.5)","(12.0, 60.0, 51.0)"
06-01-2023 15:37:37.450212,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.35)","(41.0, 270.0, 137.42857142857144)","(2.5, 3.5, 3.4805555555555556)","(1.8, 2.32, 2.1425)","(91.0, 650.0, 367.5)","(12.0, 60.0, 51.0)"
06-01-2023 15:37:38.520871,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.35)","(41.0, 270.0, 154.0)","(2.5, 3.5, 3.481578947368421)","(1.8, 2.3, 2.08)","(91.0, 650.0, 367.5)","(12.0, 60.0, 51.0)"
06-01-2023 15:37:39.488649,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 192.66666666666666)","(2.5, 3.5, 3.35)","(1.8, 2.24, 2.0184615384615383)","(91.0, 650.0, 367.5)","(12.0, 60.0, 51.0)"
06-01-2023 15:37:40.616417,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.5, 3.4)","(1.8, 2.24, 2.013333333333333)","(91.0, 650.0, 367.5)","(12.0, 60.0, 51.0)"
06-01-2023 15:37:41.735109,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.5, 3.433333333333333)","(1.8, 2.2, 2.013333333333333)","(91.0, 650.0, 367.5)","(12.0, 60.0, 48.33333333333333)"
06-01-2023 15:37:42.805836,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.5, 3.433333333333333)","(1.8, 2.2, 2.003076923076923)","(91.0, 650.0, 367.5)","(12.0, 60.0, 48.33333333333333)"
06-01-2023 15:37:44.121509,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.5, 3.433333333333333)","(1.8, 2.2, 2.003076923076923)","(91.0, 650.0, 367.5)","(12.0, 60.0, 48.33333333333333)"
06-01-2023 15:37:45.163680,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.5, 3.433333333333333)","(1.8, 2.2, 2.003076923076923)","(91.0, 650.0, 367.5)","(12.0, 60.0, 48.33333333333333)"
06-01-2023 15:37:46.280877,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.5, 3.355555555555555)","(1.8, 2.2, 2.003076923076923)","(91.0, 650.0, 367.5)","(12.0, 60.0, 50.0)"
06-01-2023 15:37:47.621939,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.55, 3.355555555555555)","(1.8, 2.2, 2.003076923076923)","(91.0, 650.0, 367.5)","(12.0, 60.0, 50.0)"
06-01-2023 15:37:48.783905,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.55, 3.355555555555555)","(1.8, 2.2, 2.0072727272727273)","(91.0, 650.0, 367.5)","(12.0, 60.0, 50.0)"
06-01-2023 15:37:50.233081,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.55, 3.355555555555555)","(1.8, 2.16, 2.0072727272727273)","(91.0, 650.0, 367.5)","(12.0, 60.0, 50.0)"
06-01-2023 15:37:51.976820,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.55, 3.355555555555555)","(1.8, 2.16, 2.0072727272727273)","(91.0, 650.0, 367.5)","(12.0, 60.0, 50.0)"
06-01-2023 15:37:53.641475,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.933333333333334)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.55, 3.355555555555555)","(1.8, 2.16, 1.9088888888888889)","(91.0, 650.0, 367.5)","(12.0, 60.0, 50.0)"
06-01-2023 15:37:54.968804,"(51.0, 490.0, 381.25)","(5.0, 9.2, 8.725)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.55, 3.4863636363636363)","(1.8, 2.14, 1.8984615384615384)","(91.0, 650.0, 367.5)","(12.0, 60.0, 52.44444444444444)"
06-01-2023 15:37:56.471057,"(51.0, 490.0, 381.25)","(5.0, 9.2, 8.788888888888888)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.6, 3.725)","(1.8, 2.06, 1.95)","(91.0, 650.0, 367.5)","(12.0, 60.0, 53.2)"
06-01-2023 15:37:58.017009,"(51.0, 490.0, 381.25)","(5.0, 9.2, 8.6)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.95)","(91.0, 650.0, 367.5)","(12.0, 60.0, 53.2)"
06-01-2023 15:37:59.285994,"(51.0, 490.0, 381.25)","(5.0, 9.2, 8.6)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.95)","(91.0, 650.0, 367.5)","(12.0, 60.0, 53.2)"
06-01-2023 15:38:00.597446,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.449999999999999)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.95)","(91.0, 650.0, 367.5)","(12.0, 60.0, 53.2)"
06-01-2023 15:38:01.828765,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.449999999999999)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.95)","(91.0, 650.0, 367.5)","(12.0, 60.0, 53.2)"
06-01-2023 15:38:03.032533,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.449999999999999)","(41.0, 270.0, 185.63636363636363)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 367.5)","(12.0, 60.0, 53.2)"
06-01-2023 15:38:04.278007,"(51.0, 490.0, 381.25)","(5.0, 9.2, 7.449999999999999)","(41.0, 270.0, 230.72727272727275)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 556.6666666666666)","(12.0, 60.0, 50.57142857142857)"
06-01-2023 15:38:05.457891,"(51.0, 450.0, 421.7857142857143)","(5.0, 9.2, 6.2)","(41.0, 250.0, 230.72727272727275)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 556.6666666666666)","(12.0, 60.0, 51.75)"
06-01-2023 15:38:06.737609,"(51.0, 450.0, 423.66666666666663)","(5.0, 9.2, 6.2)","(41.0, 250.0, 230.72727272727275)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 556.6666666666666)","(12.0, 60.0, 51.75)"
06-01-2023 15:38:07.938294,"(51.0, 450.0, 423.66666666666663)","(5.0, 9.2, 6.2)","(41.0, 250.0, 230.72727272727275)","(2.5, 3.85, 3.7600000000000002)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 56.33333333333333)"
06-01-2023 15:38:09.104826,"(51.0, 450.0, 411.0)","(5.0, 9.2, 5.825)","(41.0, 250.0, 230.72727272727275)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 56.33333333333333)"
06-01-2023 15:38:10.219711,"(51.0, 450.0, 385.83333333333337)","(5.0, 9.2, 5.825)","(41.0, 250.0, 230.72727272727275)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 56.33333333333333)"
06-01-2023 15:38:11.345406,"(51.0, 450.0, 385.83333333333337)","(5.0, 9.2, 5.825)","(41.0, 250.0, 232.33333333333334)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 49.33333333333333)"
06-01-2023 15:38:12.590564,"(51.0, 450.0, 411.5)","(5.0, 8.8, 6.216666666666667)","(41.0, 250.0, 232.33333333333334)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 52.888888888888886)"
06-01-2023 15:38:13.784187,"(51.0, 450.0, 411.5)","(5.0, 8.8, 6.216666666666667)","(41.0, 250.0, 226.44444444444446)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 52.888888888888886)"
06-01-2023 15:38:14.882691,"(51.0, 450.0, 411.5)","(5.0, 8.8, 6.216666666666667)","(41.0, 250.0, 226.44444444444446)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 55.733333333333334)"
06-01-2023 15:38:15.954444,"(51.0, 450.0, 411.5)","(5.0, 8.8, 5.829166666666667)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 587.7777777777778)","(12.0, 60.0, 55.733333333333334)"
06-01-2023 15:38:17.044640,"(51.0, 450.0, 411.5)","(5.0, 8.6, 7.15)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 556.6666666666666)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:18.240974,"(51.0, 450.0, 411.5)","(5.0, 8.6, 7.15)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 556.6666666666666)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:19.322999,"(51.0, 450.0, 411.5)","(5.0, 8.6, 7.15)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 557.5)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:20.422868,"(51.0, 450.0, 411.5)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:21.546883,"(51.0, 450.0, 411.5)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.7333333333333334)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:22.773623,"(51.0, 450.0, 411.5)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.7666666666666666)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:23.914274,"(51.0, 450.0, 411.5)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.783333333333333)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:24.972972,"(51.0, 450.0, 411.5)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.783333333333333)","(1.8, 2.02, 1.9066666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:26.198670,"(51.0, 450.0, 417.9166666666667)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.783333333333333)","(1.8, 2.02, 1.8800000000000001)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:27.521863,"(51.0, 450.0, 417.9166666666667)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.783333333333333)","(1.8, 2.0, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:28.781326,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.783333333333333)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.35294117647059)"
06-01-2023 15:38:30.507058,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.85, 3.8000000000000003)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 53.333333333333336)"
06-01-2023 15:38:32.003824,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8000000000000003)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:33.857872,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8000000000000003)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:35.361156,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 6.6000000000000005)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8000000000000003)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:36.554474,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 7.134375)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8333333333333335)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:37.810257,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 6.05625)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8333333333333335)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:39.126913,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.4, 6.32)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:40.424900,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.32)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:41.650759,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.03125)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.85)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:42.793589,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.03125)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.85)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:43.967271,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.85)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:45.103457,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.85)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:46.337322,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.85)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.66666666666667)"
06-01-2023 15:38:47.536780,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.85)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 50.66666666666667)"
06-01-2023 15:38:48.779444,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.725)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 50.66666666666667)"
06-01-2023 15:38:49.894892,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8000000000000003)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:38:51.306002,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8000000000000003)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:38:52.988939,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8000000000000003)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:38:54.669069,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8928571428571432)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:38:55.959550,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8333333333333335)","(1.8, 1.99, 1.8966666666666667)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:38:57.246776,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8333333333333335)","(1.8, 1.99, 1.895)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:38:58.491233,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9405263157894737)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:38:59.610848,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.942)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:00.772471,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.942)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:02.001447,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.942)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:03.285482,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.942)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:04.527574,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.942)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:05.672502,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:06.817103,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:07.862096,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:08.949095,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:10.096017,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:11.220246,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:12.338918,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:13.638984,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:14.682380,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:15.642303,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:16.786301,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:17.899403,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 588.3333333333333)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:19.073036,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 557.5)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:20.215478,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 557.5)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:21.300440,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 557.5)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:22.371826,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 557.5)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:23.575099,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 557.5)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:24.764922,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 558.3333333333334)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:26.031675,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9411111111111112)","(91.0, 650.0, 558.3333333333334)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:27.301398,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.97, 1.9163636363636363)","(91.0, 650.0, 588.8888888888889)","(12.0, 60.0, 56.0)"
06-01-2023 15:39:28.515645,"(51.0, 450.0, 407.77777777777777)","(5.0, 8.0, 6.305882352941176)","(41.0, 250.0, 145.0)","(2.5, 3.95, 3.8916666666666666)","(1.8, 1.96, 1.9255555555555555)","(91.0, 650.0, 558.3333333333334)","(12.0, 60.0, 56.0)"
