,Our Girl Daisy,Off Switch,Nova Cascade,Juicy Que,Ripplebrook Snip
11-01-2023 14:24:52.561070,"(7.0, 17.0, 16.166666666666668)","(1.8, 1.85, 1.802)","(26.0, 50.0, 40.8)","(2.7, 3.8, 3.643103448275862)","(8.0, 16.5, 13.98)"
11-01-2023 14:24:53.607759,"(7.0, 17.0, 16.185185185185187)","(1.8, 1.85, 1.802)","(26.0, 50.0, 40.8)","(2.7, 3.8, 3.680263157894737)","(8.0, 16.5, 13.98)"
11-01-2023 14:24:54.663977,"(7.0, 17.0, 16.185185185185187)","(1.8, 1.85, 1.802)","(26.0, 50.0, 32.0)","(2.7, 3.8, 3.674358974358974)","(8.0, 16.5, 13.98)"
11-01-2023 14:24:55.743924,"(7.0, 17.0, 16.185185185185187)","(1.8, 1.85, 1.802)","(26.0, 50.0, 37.4)","(2.7, 3.8, 3.674358974358974)","(8.0, 16.5, 13.98)"
11-01-2023 14:24:56.739348,"(7.0, 17.0, 16.185185185185187)","(1.8, 1.85, 1.802)","(26.0, 50.0, 37.4)","(2.7, 3.8, 3.674358974358974)","(8.0, 16.5, 13.98)"
11-01-2023 14:24:57.807414,"(7.0, 17.0, 16.185185185185187)","(1.8, 1.85, 1.802)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.680263157894737)","(8.0, 16.5, 13.942307692307692)"
11-01-2023 14:24:58.884210,"(7.0, 17.0, 14.130434782608695)","(1.8, 1.85, 1.802)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.680263157894737)","(8.0, 16.5, 13.942307692307692)"
11-01-2023 14:25:00.020101,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.802)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.680263157894737)","(8.0, 16.5, 13.942307692307692)"
11-01-2023 14:25:01.129089,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.802)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.680263157894737)","(8.0, 16.5, 13.942307692307692)"
11-01-2023 14:25:02.056813,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8063636363636364)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.680263157894737)","(8.0, 16.5, 13.942307692307692)"
11-01-2023 14:25:03.040057,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.732258064516129)","(8.0, 16.5, 14.75)"
11-01-2023 14:25:04.068835,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.732258064516129)","(8.0, 16.0, 14.3125)"
11-01-2023 14:25:05.074847,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.732258064516129)","(8.0, 16.0, 13.583333333333334)"
11-01-2023 14:25:06.054080,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.732258064516129)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:07.109936,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.732258064516129)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:08.153179,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:09.209006,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:10.313946,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:11.322969,"(7.0, 17.0, 14.962962962962964)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:12.304213,"(7.0, 17.0, 14.130434782608695)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:13.352560,"(7.0, 17.0, 14.642857142857142)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:14.289671,"(7.0, 17.0, 14.642857142857142)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:15.198818,"(7.0, 17.0, 14.642857142857142)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.763793103448276)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:16.106778,"(7.0, 16.0, 15.333333333333334)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.775)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:17.153523,"(7.0, 16.0, 15.333333333333334)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.775)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:18.078446,"(7.0, 16.0, 15.333333333333334)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.775)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:19.114302,"(7.0, 16.0, 15.333333333333334)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.763793103448276)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:20.186277,"(7.0, 16.0, 15.5625)","(1.8, 1.85, 1.8266666666666667)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:21.136492,"(7.0, 16.0, 15.5625)","(1.8, 1.85, 1.808)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.734375)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:22.093931,"(7.0, 16.0, 15.5625)","(1.8, 1.85, 1.808)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.8, 3.6)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:23.217968,"(7.0, 16.0, 15.5625)","(1.8, 1.84, 1.82)","(26.0, 50.0, 40.30769230769231)","(2.7, 3.75, 3.625)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:24.267990,"(7.0, 16.0, 15.5625)","(1.8, 1.84, 1.82)","(26.0, 50.0, 36.666666666666664)","(2.7, 3.75, 3.625)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:25.287771,"(7.0, 16.0, 15.5625)","(1.8, 1.84, 1.82)","(26.0, 50.0, 40.769230769230774)","(2.7, 3.75, 3.625)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:26.365814,"(7.0, 16.0, 15.5625)","(1.8, 1.84, 1.82)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.75, 3.5428571428571427)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:27.401289,"(7.0, 16.0, 14.788461538461538)","(1.8, 1.85, 1.808)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.5428571428571427)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:28.538341,"(7.0, 16.0, 14.788461538461538)","(1.8, 1.85, 1.808)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.5428571428571427)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:29.659488,"(7.0, 16.0, 14.788461538461538)","(1.8, 1.85, 1.808)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.5428571428571427)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:30.650345,"(7.0, 16.0, 14.788461538461538)","(1.8, 1.85, 1.808)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.5428571428571427)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:31.695958,"(7.0, 16.0, 14.788461538461538)","(1.8, 1.85, 1.808)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.55)","(8.0, 16.0, 13.65625)"
11-01-2023 14:25:32.763185,"(7.0, 16.0, 14.788461538461538)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.55)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:33.667848,"(7.0, 16.0, 13.717391304347826)","(1.8, 1.85, 1.8157142857142858)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.55)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:34.643144,"(7.0, 16.0, 15.596153846153847)","(1.8, 1.84, 1.826)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:35.900510,"(7.0, 16.0, 15.596153846153847)","(1.8, 1.84, 1.826)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.7279999999999998)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:37.014024,"(7.0, 16.0, 15.596153846153847)","(1.8, 1.84, 1.826)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.7279999999999998)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:38.200826,"(7.0, 16.0, 15.596153846153847)","(1.8, 1.84, 1.826)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.7279999999999998)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:39.244678,"(7.0, 16.0, 15.596153846153847)","(1.8, 1.84, 1.826)","(26.0, 50.0, 41.42857142857143)","(2.7, 3.8, 3.7279999999999998)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:40.217559,"(7.0, 16.0, 15.596153846153847)","(1.8, 1.84, 1.826)","(26.0, 50.0, 47.735849056603776)","(2.7, 3.8, 3.764705882352941)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:41.298264,"(7.0, 15.5, 14.5)","(1.8, 1.84, 1.7943478260869565)","(26.0, 50.0, 43.25)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:42.299771,"(7.0, 15.5, 13.6875)","(1.8, 1.84, 1.7943478260869565)","(26.0, 50.0, 43.25)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:43.387936,"(7.0, 15.5, 13.014285714285714)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 44.0)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:44.464888,"(7.0, 15.5, 13.014285714285714)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 44.0)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:45.550419,"(7.0, 15.5, 13.014285714285714)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 44.0)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:46.772892,"(7.0, 14.5, 13.833333333333334)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 44.0)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:47.866084,"(7.0, 14.5, 13.833333333333334)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 44.0)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:48.839778,"(7.0, 14.5, 13.357142857142858)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 44.0)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:49.906649,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 41.473684210526315)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:51.188999,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 41.473684210526315)","(2.7, 3.8, 3.6333333333333333)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:52.267169,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.83, 1.7641176470588236)","(26.0, 50.0, 41.473684210526315)","(2.7, 3.8, 3.7545454545454544)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:53.254918,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.972972972972974)"
11-01-2023 14:25:54.220483,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:55.260616,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:56.270041,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:57.232719,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:58.199929,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:25:59.370478,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:00.553327,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:01.616106,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:02.635006,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:03.788836,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:04.949226,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:05.989932,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:07.043231,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:08.112985,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:09.189282,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.769090909090909)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.7666666666666666)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:10.443613,"(7.0, 14.5, 12.961538461538462)","(1.8, 1.82, 1.7675)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.742857142857143)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:11.483609,"(7.0, 14.5, 12.227272727272727)","(1.8, 1.82, 1.78)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.76)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:12.562998,"(7.0, 14.5, 12.5)","(1.8, 1.82, 1.7685714285714287)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.76)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:13.667288,"(7.0, 14.5, 12.5)","(1.8, 1.82, 1.7685714285714287)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.76)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:14.637731,"(7.0, 14.5, 12.5)","(1.8, 1.82, 1.7685714285714287)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:15.612773,"(7.0, 14.5, 12.5)","(1.8, 1.82, 1.7685714285714287)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:16.792662,"(7.0, 14.5, 12.446428571428571)","(1.8, 1.83, 1.8184615384615386)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:17.857554,"(7.0, 14.5, 11.944444444444445)","(1.8, 1.83, 1.8192000000000002)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:18.857236,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8192000000000002)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:19.832167,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8192000000000002)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:20.997722,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8192000000000002)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:22.069139,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8192000000000002)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:23.402445,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8192000000000002)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:24.533987,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8192000000000002)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:25.616474,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:26.811228,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:27.949148,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:29.084137,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:30.249610,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:31.307899,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:32.444293,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:33.439429,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:34.518265,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:35.595400,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:36.667276,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:37.788721,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:38.831464,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:39.945359,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:41.109489,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.0)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:42.197708,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:43.276122,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:44.362935,"(7.0, 14.5, 12.2)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 42.53333333333333)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:45.455483,"(7.0, 14.5, 12.17741935483871)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:46.502463,"(7.0, 14.5, 12.17741935483871)","(1.8, 1.83, 1.8177272727272729)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:47.628384,"(7.0, 14.5, 12.17741935483871)","(1.75, 1.83, 1.8177272727272729)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:48.718817,"(7.0, 14.5, 12.2)","(1.75, 1.83, 1.776)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:49.870376,"(7.0, 14.5, 12.2)","(1.75, 1.83, 1.78)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:50.956924,"(7.0, 14.5, 12.2)","(1.75, 1.83, 1.78)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:52.147512,"(7.0, 14.5, 12.2)","(1.75, 1.83, 1.78)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:53.230565,"(7.0, 13.5, 12.9)","(1.75, 1.83, 1.7733333333333334)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.65625)"
11-01-2023 14:26:54.385469,"(7.0, 13.5, 12.5)","(1.75, 1.83, 1.7755555555555556)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:55.419831,"(7.0, 13.5, 12.772727272727273)","(1.75, 1.83, 1.7755555555555556)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:56.646763,"(7.0, 13.5, 12.772727272727273)","(1.75, 1.83, 1.7755555555555556)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.6999999999999997)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:57.768944,"(7.0, 13.5, 12.2)","(1.75, 1.83, 1.7646666666666666)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.8, 3.68125)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:26:59.025652,"(7.0, 13.5, 11.970588235294118)","(1.75, 1.83, 1.7646666666666666)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.9, 3.68125)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:27:00.119800,"(7.0, 13.5, 11.61111111111111)","(1.75, 1.82, 1.7850000000000001)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.9, 3.672727272727273)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:27:01.218768,"(7.0, 13.5, 11.642857142857142)","(1.75, 1.82, 1.7861290322580645)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.9, 3.672727272727273)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:27:02.323054,"(7.0, 13.5, 11.642857142857142)","(1.75, 1.82, 1.7861290322580645)","(26.0, 50.0, 39.81818181818182)","(2.7, 3.9, 3.672727272727273)","(8.0, 16.0, 13.727272727272727)"
11-01-2023 14:27:03.523650,"(7.0, 13.5, 12.416666666666666)","(1.75, 1.82, 1.7881818181818183)","(26.0, 50.0, 38.625)","(2.7, 3.9, 3.665625)","(8.0, 16.0, 14.046875)"
11-01-2023 14:27:04.570258,"(7.0, 13.5, 11.61111111111111)","(1.75, 1.82, 1.784)","(26.0, 50.0, 38.625)","(2.7, 3.9, 3.665625)","(8.0, 16.0, 13.685185185185185)"
