,Danny Michael,Port O Call,Wellswort,Luck Is Golden,Awkward Morning,Tams Time,Wild Wager,Stay Lit,Que Sera Sir Ralph,Vanisky
09-01-2023 09:15:17.414044,"(17.0, 32.0, 30.0)","(31.0, 90.0, 85.45454545454545)","(2.8, 3.25, 3.2378048780487805)","(3.9, 4.7, 4.629545454545454)","(26.0, 50.0, 46.5)","(31.0, 95.0, 90.9090909090909)","(51.0, 200.0, 158.46153846153845)","(31.0, 65.0, 61.42857142857143)","(7.0, 9.0, 8.623529411764707)","(3.3, 3.85, 3.8266666666666667)"
09-01-2023 09:15:18.736404,"(17.0, 32.0, 31.6)","(31.0, 90.0, 72.22222222222223)","(2.8, 3.25, 3.2659090909090907)","(3.9, 4.7, 4.738679245283019)","(26.0, 50.0, 48.5)","(31.0, 95.0, 87.0)","(51.0, 200.0, 137.5)","(31.0, 65.0, 61.25)","(7.0, 8.8, 7.930434782608695)","(3.3, 3.85, 3.8695454545454546)"
09-01-2023 09:15:20.007740,"(17.0, 32.0, 31.6)","(31.0, 90.0, 72.22222222222223)","(2.8, 3.3, 3.2488538681948422)","(3.9, 4.8, 4.746)","(26.0, 50.0, 48.23529411764706)","(31.0, 95.0, 90.55555555555556)","(51.0, 190.0, 128.75)","(31.0, 65.0, 63.57142857142857)","(7.0, 8.0, 8.063768115942029)","(3.3, 3.9, 3.8715)"
09-01-2023 09:15:21.234241,"(17.0, 32.0, 31.6)","(31.0, 90.0, 72.22222222222223)","(2.8, 3.25, 3.2488538681948422)","(3.9, 4.8, 4.746)","(26.0, 50.0, 48.23529411764706)","(31.0, 95.0, 90.55555555555556)","(51.0, 190.0, 128.75)","(31.0, 65.0, 63.57142857142857)","(7.0, 8.2, 8.063768115942029)","(3.3, 3.9, 3.8715)"
09-01-2023 09:15:22.464659,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.3, 3.2628787878787877)","(3.9, 4.8, 4.787012987012987)","(26.0, 50.0, 48.666666666666664)","(31.0, 95.0, 90.55555555555556)","(51.0, 190.0, 130.0)","(31.0, 65.0, 61.666666666666664)","(7.0, 8.0, 8.061764705882354)","(3.3, 3.9, 3.8605769230769234)"
09-01-2023 09:15:23.734575,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.3, 3.2628787878787877)","(3.9, 4.8, 4.787012987012987)","(26.0, 50.0, 48.588235294117645)","(31.0, 95.0, 90.55555555555556)","(51.0, 190.0, 137.5)","(31.0, 65.0, 61.666666666666664)","(7.0, 8.2, 8.061764705882354)","(3.3, 3.9, 3.8605769230769234)"
09-01-2023 09:15:25.066926,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.3, 3.2628787878787877)","(3.9, 4.8, 4.787012987012987)","(26.0, 50.0, 48.5)","(31.0, 95.0, 90.55555555555556)","(51.0, 190.0, 135.55555555555554)","(31.0, 65.0, 61.666666666666664)","(7.0, 8.2, 8.048387096774194)","(3.3, 3.9, 3.8605769230769234)"
09-01-2023 09:15:26.456347,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.35, 3.330244755244755)","(4.0, 4.8, 4.75)","(26.0, 50.0, 48.5)","(31.0, 95.0, 87.0)","(51.0, 190.0, 127.77777777777777)","(31.0, 65.0, 61.666666666666664)","(7.0, 8.2, 8.333333333333334)","(3.3, 3.9, 3.8435810810810813)"
09-01-2023 09:15:27.813871,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.35, 3.330244755244755)","(4.0, 4.8, 4.704)","(26.0, 50.0, 48.5)","(31.0, 95.0, 87.0)","(51.0, 190.0, 127.77777777777777)","(31.0, 65.0, 63.57142857142857)","(7.0, 8.4, 8.399999999999999)","(3.3, 3.85, 3.833695652173913)"
09-01-2023 09:15:29.339905,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.35, 3.2846153846153845)","(4.0, 4.8, 4.7106382978723405)","(26.0, 50.0, 48.5)","(31.0, 95.0, 87.0)","(51.0, 190.0, 134.0)","(31.0, 65.0, 63.57142857142857)","(7.0, 8.6, 8.448888888888888)","(3.2, 3.85, 3.8367857142857145)"
09-01-2023 09:15:30.803484,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.3, 3.2772727272727273)","(4.0, 4.8, 4.718446601941747)","(26.0, 50.0, 48.588235294117645)","(31.0, 95.0, 87.0)","(51.0, 190.0, 134.0)","(31.0, 65.0, 63.666666666666664)","(7.0, 8.6, 8.494736842105263)","(3.2, 3.85, 3.8367857142857145)"
09-01-2023 09:15:32.162903,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.3, 3.3080459770114943)","(4.0, 4.8, 4.725301204819277)","(26.0, 50.0, 48.5)","(31.0, 95.0, 87.0)","(51.0, 190.0, 160.0)","(31.0, 65.0, 63.57142857142857)","(7.0, 8.6, 8.53103448275862)","(3.2, 3.85, 3.8390151515151514)"
09-01-2023 09:15:33.749402,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.35, 3.3119791666666667)","(4.0, 4.8, 4.686792452830189)","(26.0, 50.0, 48.5)","(31.0, 95.0, 87.0)","(51.0, 180.0, 153.33333333333334)","(31.0, 65.0, 63.57142857142857)","(7.0, 8.6, 8.572727272727272)","(3.2, 3.85, 3.831858407079646)"
09-01-2023 09:15:35.457952,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 71.25)","(2.8, 3.35, 3.350684931506849)","(4.0, 4.7, 4.618987341772152)","(26.0, 50.0, 48.5)","(31.0, 95.0, 92.3913043478261)","(51.0, 180.0, 153.33333333333334)","(31.0, 65.0, 63.18181818181818)","(7.0, 8.6, 8.558333333333334)","(3.2, 3.85, 3.7941176470588234)"
09-01-2023 09:15:36.882135,"(17.0, 32.0, 30.571428571428573)","(31.0, 90.0, 73.75)","(2.8, 3.4, 3.327739726027397)","(4.0, 4.7, 4.695081967213114)","(26.0, 50.0, 48.5)","(31.0, 95.0, 92.3913043478261)","(51.0, 180.0, 153.33333333333334)","(31.0, 65.0, 63.18181818181818)","(7.0, 8.8, 8.542222222222223)","(3.2, 3.8, 3.8276041666666667)"
09-01-2023 09:15:38.229657,"(17.0, 29.0, 31.2)","(41.0, 85.0, 73.75)","(2.8, 3.35, 3.3210526315789473)","(4.0, 4.8, 4.702290076335878)","(26.0, 50.0, 48.588235294117645)","(41.0, 95.0, 92.5)","(41.0, 180.0, 153.33333333333334)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.8, 8.542222222222223)","(3.2, 3.85, 3.827948717948718)"
09-01-2023 09:15:39.549372,"(17.0, 32.0, 31.2)","(41.0, 85.0, 73.75)","(2.8, 3.35, 3.324299065420561)","(4.0, 4.8, 4.702564102564103)","(26.0, 50.0, 45.2)","(41.0, 95.0, 91.25)","(41.0, 180.0, 170.0)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.8, 8.685714285714287)","(3.2, 3.85, 3.8245562130177517)"
09-01-2023 09:15:40.840005,"(17.0, 32.0, 29.642857142857142)","(41.0, 90.0, 71.33333333333333)","(2.8, 3.35, 3.3224137931034483)","(4.0, 4.8, 4.701515151515152)","(26.0, 50.0, 46.666666666666664)","(41.0, 95.0, 91.25)","(41.0, 180.0, 146.66666666666669)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.8, 8.63529411764706)","(3.2, 3.85, 3.821428571428571)"
09-01-2023 09:15:42.074219,"(17.0, 32.0, 29.642857142857142)","(41.0, 85.0, 73.75)","(2.8, 3.35, 3.3015151515151513)","(4.0, 4.8, 4.701515151515152)","(26.0, 48.0, 46.666666666666664)","(41.0, 95.0, 91.25)","(41.0, 180.0, 146.66666666666669)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.8, 8.63529411764706)","(3.2, 3.85, 3.821428571428571)"
09-01-2023 09:15:43.498818,"(17.0, 32.0, 29.642857142857142)","(41.0, 85.0, 73.75)","(2.8, 3.35, 3.3015151515151513)","(4.0, 4.8, 4.707142857142857)","(26.0, 48.0, 46.666666666666664)","(41.0, 95.0, 91.25)","(41.0, 180.0, 146.66666666666669)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.8, 8.63529411764706)","(3.2, 3.85, 3.821428571428571)"
09-01-2023 09:15:44.881444,"(17.0, 32.0, 29.642857142857142)","(41.0, 85.0, 73.75)","(2.8, 3.35, 3.3166666666666664)","(4.0, 4.8, 4.707142857142857)","(26.0, 48.0, 46.666666666666664)","(41.0, 95.0, 91.25)","(41.0, 180.0, 146.66666666666669)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.8, 8.536363636363635)","(3.2, 3.85, 3.821428571428571)"
09-01-2023 09:15:46.340378,"(17.0, 32.0, 29.9375)","(41.0, 85.0, 73.75)","(2.8, 3.35, 3.3166666666666664)","(4.0, 4.8, 4.609722222222222)","(26.0, 48.0, 46.666666666666664)","(41.0, 95.0, 91.25)","(41.0, 180.0, 146.66666666666669)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.6, 8.536363636363635)","(3.2, 3.85, 3.8369565217391304)"
09-01-2023 09:15:47.764711,"(17.0, 32.0, 28.96551724137931)","(41.0, 85.0, 81.47058823529412)","(2.8, 3.35, 3.3166666666666664)","(4.0, 4.7, 4.604411764705882)","(26.0, 48.0, 46.666666666666664)","(41.0, 95.0, 91.66666666666667)","(41.0, 180.0, 149.23076923076923)","(31.0, 65.0, 63.18181818181818)","(6.5, 8.6, 8.600000000000001)","(3.2, 3.85, 3.8369565217391304)"
09-01-2023 09:15:49.212672,"(17.0, 29.0, 28.71794871794872)","(41.0, 85.0, 83.18181818181819)","(2.8, 3.35, 3.4132275132275134)","(4.0, 4.7, 4.792)","(26.0, 48.0, 47.69230769230769)","(41.0, 95.0, 93.92857142857143)","(41.0, 180.0, 168.14814814814815)","(31.0, 65.0, 65.71428571428571)","(6.5, 8.8, 8.82857142857143)","(3.2, 3.85, 3.6319999999999997)"
09-01-2023 09:15:50.604314,"(17.0, 32.0, 30.97674418604651)","(41.0, 85.0, 75.41666666666667)","(2.8, 3.45, 3.3770000000000002)","(4.0, 4.8, 4.609999999999999)","(26.0, 50.0, 46.666666666666664)","(41.0, 95.0, 93.92857142857143)","(41.0, 180.0, 132.0)","(31.0, 70.0, 65.71428571428571)","(6.5, 9.0, 8.871428571428572)","(3.2, 3.65, 3.605072463768116)"
09-01-2023 09:15:51.946794,"(17.0, 32.0, 30.97674418604651)","(41.0, 90.0, 76.0)","(2.8, 3.45, 3.386111111111111)","(4.0, 4.7, 4.638317757009346)","(26.0, 50.0, 47.0)","(41.0, 95.0, 93.92857142857143)","(41.0, 180.0, 132.0)","(31.0, 70.0, 65.71428571428571)","(6.5, 9.0, 8.916666666666666)","(3.2, 3.65, 3.615934065934066)"
09-01-2023 09:15:53.261143,"(17.0, 32.0, 30.97674418604651)","(41.0, 90.0, 76.0)","(2.8, 3.4, 3.3955696202531644)","(4.0, 4.7, 4.638317757009346)","(26.0, 50.0, 47.0)","(41.0, 95.0, 93.92857142857143)","(41.0, 180.0, 160.0)","(31.0, 70.0, 65.71428571428571)","(6.5, 9.0, 8.916666666666666)","(3.2, 3.65, 3.6121951219512196)"
09-01-2023 09:15:54.656144,"(17.0, 32.0, 30.97674418604651)","(41.0, 90.0, 76.0)","(2.8, 3.4, 3.3955696202531644)","(4.0, 4.7, 4.638317757009346)","(26.0, 50.0, 47.0)","(41.0, 95.0, 93.92857142857143)","(41.0, 200.0, 160.0)","(31.0, 70.0, 65.71428571428571)","(6.5, 9.0, 8.916666666666666)","(3.2, 3.65, 3.5913043478260867)"
09-01-2023 09:15:56.162936,"(16.0, 32.0, 30.97674418604651)","(41.0, 90.0, 76.0)","(2.8, 3.4, 3.3802222222222222)","(4.2, 4.7, 4.625842696629213)","(21.0, 50.0, 47.0)","(31.0, 95.0, 93.92857142857143)","(51.0, 200.0, 173.33333333333334)","(31.0, 70.0, 65.71428571428571)","(6.0, 9.0, 8.916666666666666)","(3.1, 3.65, 3.5913043478260867)"
09-01-2023 09:15:57.684235,"(16.0, 32.0, 30.97674418604651)","(41.0, 90.0, 76.0)","(2.8, 3.45, 3.3802222222222222)","(4.2, 4.7, 4.625274725274725)","(21.0, 50.0, 48.333333333333336)","(31.0, 95.0, 91.0)","(51.0, 200.0, 160.0)","(31.0, 70.0, 65.71428571428571)","(6.0, 9.0, 8.916666666666666)","(3.1, 3.65, 3.5913043478260867)"
09-01-2023 09:15:59.256199,"(16.0, 32.0, 29.642857142857142)","(41.0, 90.0, 76.0)","(2.8, 3.45, 3.3793103448275863)","(4.2, 4.7, 4.635211267605634)","(21.0, 50.0, 48.333333333333336)","(31.0, 95.0, 93.0)","(51.0, 200.0, 160.0)","(31.0, 70.0, 65.71428571428571)","(6.0, 9.0, 8.916666666666666)","(3.1, 3.6, 3.57972972972973)"
09-01-2023 09:16:00.765640,"(16.0, 32.0, 30.166666666666668)","(41.0, 90.0, 76.0)","(2.8, 3.45, 3.3793103448275863)","(4.2, 4.7, 4.638888888888888)","(21.0, 50.0, 48.333333333333336)","(31.0, 95.0, 93.0)","(51.0, 200.0, 143.33333333333334)","(31.0, 70.0, 65.71428571428571)","(6.0, 9.0, 8.916666666666666)","(3.1, 3.6, 3.571830985915493)"
09-01-2023 09:16:02.158593,"(16.0, 32.0, 30.166666666666668)","(41.0, 90.0, 80.29411764705883)","(2.8, 3.45, 3.391776315789474)","(4.2, 4.7, 4.652898550724638)","(21.0, 50.0, 48.333333333333336)","(31.0, 95.0, 93.33333333333333)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 9.12)","(3.1, 3.6, 3.6417910447761197)"
09-01-2023 09:16:03.494520,"(16.0, 32.0, 30.428571428571427)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.4, 3.378529411764706)","(4.2, 4.7, 4.705128205128205)","(21.0, 50.0, 48.23529411764706)","(31.0, 95.0, 93.0)","(51.0, 190.0, 162.0)","(31.0, 70.0, 67.1875)","(6.0, 9.2, 8.977777777777778)","(3.1, 3.7, 3.6405405405405404)"
09-01-2023 09:16:04.871622,"(16.0, 32.0, 30.428571428571427)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.4, 3.3821078431372547)","(4.2, 4.8, 4.727777777777778)","(21.0, 50.0, 48.23529411764706)","(31.0, 95.0, 92.77777777777777)","(51.0, 190.0, 162.0)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 8.96)","(3.1, 3.65, 3.6291666666666664)"
09-01-2023 09:16:06.178203,"(16.0, 32.0, 30.428571428571427)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.4, 3.3821078431372547)","(4.2, 4.8, 4.727777777777778)","(21.0, 50.0, 48.23529411764706)","(31.0, 95.0, 92.77777777777777)","(51.0, 190.0, 155.0)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 8.933333333333334)","(3.1, 3.65, 3.6257575757575755)"
09-01-2023 09:16:07.518789,"(16.0, 32.0, 30.428571428571427)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.4, 3.3939597315436245)","(4.2, 4.8, 4.7029850746268655)","(21.0, 50.0, 48.23529411764706)","(31.0, 95.0, 90.83333333333333)","(51.0, 190.0, 155.0)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 8.933333333333334)","(3.1, 3.65, 3.6219424460431653)"
09-01-2023 09:16:09.013850,"(16.0, 32.0, 30.428571428571427)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.3801255230125524)","(4.2, 4.8, 4.7029850746268655)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 94.64285714285714)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 8.905882352941177)","(3.1, 3.65, 3.6129310344827585)"
09-01-2023 09:16:10.437733,"(16.0, 32.0, 30.9)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.3580357142857142)","(4.2, 4.8, 4.723809523809524)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 94.64285714285714)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 8.905882352941177)","(3.1, 3.65, 3.6339622641509433)"
09-01-2023 09:16:11.797871,"(16.0, 32.0, 30.9)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.4, 3.3580357142857142)","(4.2, 4.8, 4.723809523809524)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 94.64285714285714)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 8.84)","(3.1, 3.65, 3.6227848101265825)"
09-01-2023 09:16:13.115397,"(16.0, 32.0, 30.9)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.4, 3.356293706293706)","(4.2, 4.8, 4.723809523809524)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 94.64285714285714)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.1875)","(6.0, 9.0, 8.84)","(3.1, 3.65, 3.6088235294117648)"
09-01-2023 09:16:14.440174,"(16.0, 32.0, 30.81081081081081)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.3803317535545023)","(4.2, 4.8, 4.703030303030303)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 94.64285714285714)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.35294117647058)","(6.0, 9.0, 8.761904761904763)","(3.1, 3.65, 3.627894736842105)"
09-01-2023 09:16:15.760202,"(16.0, 32.0, 30.53333333333333)","(41.0, 85.0, 80.55555555555556)","(2.8, 3.45, 3.4028169014084506)","(4.2, 4.8, 4.703030303030303)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 89.28571428571429)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.1875)","(6.0, 8.8, 8.716666666666667)","(3.1, 3.65, 3.619565217391304)"
09-01-2023 09:16:17.017053,"(16.0, 32.0, 30.53333333333333)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.4219298245614036)","(4.2, 4.8, 4.703030303030303)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 89.28571428571429)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 67.1875)","(6.0, 8.8, 8.68888888888889)","(3.1, 3.65, 3.619565217391304)"
09-01-2023 09:16:18.274885,"(16.0, 32.0, 30.53333333333333)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.4219298245614036)","(4.2, 4.8, 4.703030303030303)","(21.0, 50.0, 48.23529411764706)","(31.0, 100.0, 91.66666666666667)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 62.5)","(6.0, 8.8, 8.674285714285714)","(3.1, 3.65, 3.6154929577464787)"
09-01-2023 09:16:19.601260,"(16.0, 32.0, 30.53333333333333)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.5, 3.4291208791208794)","(4.2, 4.8, 4.703125)","(21.0, 50.0, 48.125)","(31.0, 100.0, 92.5)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 61.0)","(6.0, 8.8, 8.657142857142858)","(3.1, 3.65, 3.638181818181818)"
09-01-2023 09:16:20.958628,"(16.0, 32.0, 29.818181818181817)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.4352)","(4.2, 4.8, 4.703125)","(21.0, 55.0, 47.361111111111114)","(31.0, 100.0, 92.5)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 61.0)","(6.0, 8.8, 8.727272727272728)","(3.1, 3.7, 3.6557142857142857)"
09-01-2023 09:16:22.274767,"(16.0, 32.0, 29.818181818181817)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.4352)","(4.2, 4.8, 4.6776470588235295)","(21.0, 55.0, 45.833333333333336)","(31.0, 100.0, 92.5)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 61.0)","(6.0, 8.8, 8.74074074074074)","(3.1, 3.7, 3.662025316455696)"
09-01-2023 09:16:23.560546,"(16.0, 32.0, 31.21951219512195)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.434710743801653)","(4.2, 4.7, 4.6776470588235295)","(21.0, 55.0, 45.89655172413793)","(31.0, 100.0, 92.5)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 61.0)","(6.0, 8.8, 8.74074074074074)","(3.1, 3.65, 3.639759036144578)"
09-01-2023 09:16:24.826476,"(16.0, 32.0, 31.21951219512195)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.434710743801653)","(4.2, 4.7, 4.640983606557377)","(21.0, 55.0, 45.57142857142857)","(31.0, 100.0, 92.5)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 61.0)","(6.0, 8.8, 8.78)","(3.1, 3.65, 3.640740740740741)"
09-01-2023 09:16:26.057053,"(16.0, 32.0, 31.21951219512195)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.435897435897436)","(4.2, 4.7, 4.640983606557377)","(21.0, 55.0, 46.44444444444444)","(31.0, 100.0, 92.5)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 61.0)","(6.0, 9.0, 8.78)","(3.1, 3.65, 3.645833333333333)"
09-01-2023 09:16:27.305559,"(16.0, 32.0, 31.21951219512195)","(41.0, 85.0, 80.29411764705883)","(2.8, 3.45, 3.4692307692307693)","(4.2, 4.7, 4.456818181818182)","(21.0, 55.0, 45.666666666666664)","(31.0, 100.0, 92.5)","(51.0, 190.0, 143.33333333333334)","(31.0, 70.0, 61.0)","(6.0, 9.0, 8.824)","(3.1, 3.65, 3.65375)"
09-01-2023 09:16:28.621306,"(16.0, 32.0, 31.21951219512195)","(41.0, 85.0, 80.55555555555556)","(2.8, 3.5, 3.494859813084112)","(4.2, 4.5, 4.204504504504505)","(21.0, 55.0, 43.25806451612903)","(31.0, 100.0, 92.3076923076923)","(51.0, 190.0, 155.0)","(31.0, 70.0, 62.5)","(6.0, 9.0, 9.127272727272727)","(3.1, 3.7, 3.6915094339622643)"
09-01-2023 09:16:30.041906,"(16.0, 32.0, 29.333333333333332)","(41.0, 90.0, 77.5)","(2.8, 3.55, 3.6209016393442623)","(4.2, 4.3, 4.175308641975309)","(21.0, 55.0, 44.61538461538461)","(31.0, 100.0, 96.5909090909091)","(51.0, 190.0, 162.0)","(31.0, 70.0, 61.0)","(6.0, 9.2, 9.08)","(3.1, 3.7, 3.675)"
09-01-2023 09:16:31.368812,"(16.0, 32.0, 29.333333333333332)","(41.0, 90.0, 80.55555555555556)","(2.8, 3.65, 3.647857142857143)","(4.2, 4.2, 4.1515625)","(21.0, 50.0, 43.0)","(31.0, 100.0, 96.5909090909091)","(51.0, 190.0, 162.0)","(31.0, 70.0, 61.0)","(6.0, 9.4, 9.1)","(3.1, 3.7, 3.6770833333333335)"
09-01-2023 09:16:32.612226,"(16.0, 32.0, 29.333333333333332)","(41.0, 85.0, 80.78947368421052)","(2.8, 3.7, 3.630357142857143)","(4.2, 4.2, 4.1326086956521735)","(21.0, 50.0, 43.63636363636363)","(31.0, 100.0, 96.25)","(51.0, 190.0, 162.0)","(31.0, 70.0, 62.5)","(6.0, 9.4, 9.147368421052631)","(3.1, 3.7, 3.6871428571428573)"
09-01-2023 09:16:33.794295,"(16.0, 32.0, 29.818181818181817)","(41.0, 85.0, 80.78947368421052)","(2.8, 3.7, 3.6493506493506493)","(4.2, 4.2, 4.113888888888889)","(21.0, 50.0, 46.4)","(31.0, 100.0, 96.25)","(51.0, 190.0, 162.0)","(31.0, 70.0, 61.0)","(6.0, 9.4, 9.0375)","(3.1, 3.7, 3.694827586206897)"
09-01-2023 09:16:34.978797,"(16.0, 32.0, 29.9)","(41.0, 85.0, 80.55555555555556)","(2.8, 3.7, 3.632758620689655)","(4.2, 4.2, 4.1523076923076925)","(21.0, 48.0, 43.63636363636364)","(31.0, 100.0, 96.25)","(51.0, 190.0, 162.0)","(31.0, 70.0, 62.5)","(6.0, 9.2, 9.0375)","(3.1, 3.7, 3.696739130434783)"
09-01-2023 09:16:36.163529,"(16.0, 32.0, 29.9)","(41.0, 90.0, 77.93103448275862)","(2.9, 3.65, 3.632758620689655)","(3.9, 4.2, 4.1523076923076925)","(26.0, 48.0, 43.63636363636364)","(31.0, 100.0, 96.25)","(51.0, 190.0, 162.0)","(31.0, 70.0, 62.5)","(6.5, 9.2, 9.047058823529412)","(3.1, 3.7, 3.693137254901961)"
09-01-2023 09:16:37.360661,"(16.0, 32.0, 31.272727272727273)","(41.0, 90.0, 77.93103448275862)","(2.9, 3.7, 3.6472972972972975)","(3.9, 4.1, 4.083333333333333)","(26.0, 48.0, 41.333333333333336)","(31.0, 100.0, 96.25)","(51.0, 190.0, 141.0)","(31.0, 70.0, 62.5)","(6.5, 9.2, 9.094117647058823)","(3.1, 3.7, 3.677848101265823)"
09-01-2023 09:16:38.651999,"(16.0, 32.0, 31.272727272727273)","(41.0, 90.0, 77.93103448275862)","(2.9, 3.7, 3.6816176470588236)","(3.9, 4.1, 3.9988372093023257)","(26.0, 48.0, 41.142857142857146)","(31.0, 100.0, 94.23076923076923)","(51.0, 190.0, 162.0)","(31.0, 70.0, 62.5)","(6.5, 9.4, 9.305882352941177)","(3.1, 3.7, 3.6855263157894735)"
09-01-2023 09:16:39.903117,"(16.0, 32.0, 31.272727272727273)","(41.0, 90.0, 77.93103448275862)","(2.9, 3.75, 3.681111111111111)","(3.9, 4.1, 3.9988372093023257)","(26.0, 48.0, 41.142857142857146)","(31.0, 100.0, 94.23076923076923)","(51.0, 190.0, 162.0)","(31.0, 70.0, 62.5)","(6.5, 9.4, 9.538461538461538)","(3.1, 3.75, 3.69327731092437)"
09-01-2023 09:16:41.254940,"(16.0, 32.0, 30.736842105263158)","(41.0, 90.0, 78.70967741935483)","(2.9, 3.7, 3.6853535353535354)","(3.9, 4.1, 4.046043165467625)","(26.0, 48.0, 44.705882352941174)","(31.0, 100.0, 95.0)","(51.0, 190.0, 151.8181818181818)","(31.0, 70.0, 66.78571428571428)","(6.5, 9.6, 9.538461538461538)","(3.1, 3.7, 3.693650793650794)"
09-01-2023 09:16:42.603661,"(16.0, 32.0, 30.736842105263158)","(41.0, 90.0, 78.70967741935483)","(2.9, 3.7, 3.686842105263158)","(3.9, 4.1, 4.045390070921986)","(26.0, 48.0, 44.8)","(31.0, 100.0, 95.0)","(51.0, 190.0, 151.8181818181818)","(31.0, 70.0, 67.5)","(6.5, 9.6, 9.40952380952381)","(3.1, 3.7, 3.708045977011494)"
09-01-2023 09:16:43.905931,"(16.0, 32.0, 30.736842105263158)","(41.0, 90.0, 78.70967741935483)","(2.9, 3.65, 3.6202380952380953)","(3.9, 4.1, 4.045390070921986)","(26.0, 46.0, 45.0)","(31.0, 100.0, 95.0)","(51.0, 190.0, 151.8181818181818)","(31.0, 70.0, 66.66666666666667)","(6.5, 9.6, 9.48)","(3.1, 3.75, 3.702597402597403)"
09-01-2023 09:16:45.141698,"(17.0, 32.0, 30.736842105263158)","(41.0, 90.0, 78.70967741935483)","(3.0, 3.65, 3.65125)","(3.8, 4.1, 3.9258426966292133)","(26.0, 46.0, 45.55555555555556)","(41.0, 100.0, 95.0)","(51.0, 190.0, 151.8181818181818)","(31.0, 70.0, 66.84210526315789)","(6.5, 9.6, 9.507692307692308)","(3.2, 3.75, 3.715740740740741)"
