,Laroza Bale,Blackpool Ryan,Coach Fagan,No Tax,Crymelon Comet,Spring Tune,Bahrose,Parlo Bale
07-01-2023 18:52:25.165700,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:26.215837,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:27.268692,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.0)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:28.317924,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.0)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:29.323095,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:30.397690,"(3.8, 6.2, 5.613333333333333)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:31.504500,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:32.852075,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.0)","(7.0, 8.8, 7.9849056603773585)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:34.001835,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.964285714285714)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:35.047603,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.964285714285714)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:36.279440,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.977777777777778)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:37.572346,"(3.8, 6.2, 5.7875)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.5)","(7.0, 8.8, 7.977777777777778)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:38.879738,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.0)","(7.0, 8.8, 7.977777777777778)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:40.105238,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 20.0)","(7.0, 8.8, 7.957894736842105)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:41.328698,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.2)","(7.0, 8.8, 7.858823529411764)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:42.418204,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.2)","(7.0, 8.8, 7.858823529411764)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:43.515860,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.858823529411764)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:44.695988,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.858823529411764)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:45.967403,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.858823529411764)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:47.193561,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.858823529411764)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:48.463832,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.858823529411764)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:49.632982,"(3.8, 6.2, 5.85625)","(2.45, 2.96, 2.829333333333333)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.875)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:50.763989,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.875)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:51.922796,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:53.077003,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:54.244843,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:55.374613,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:56.552385,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:57.853724,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:52:59.064846,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:53:00.272131,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:53:01.438306,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:53:02.551693,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:53:03.671683,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.766779661016949)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:53:04.790287,"(3.8, 6.2, 5.908333333333333)","(2.45, 2.8, 2.776)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 103.82352941176471)"
07-01-2023 18:53:05.908244,"(3.8, 6.2, 5.866666666666667)","(2.45, 2.8, 2.776)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 120.0, 101.66666666666667)"
07-01-2023 18:53:07.066998,"(3.8, 6.2, 5.866666666666667)","(2.45, 2.8, 2.776)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 110.0)"
07-01-2023 18:53:08.102148,"(3.8, 6.2, 5.866666666666667)","(2.45, 2.8, 2.776)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 110.0)"
07-01-2023 18:53:09.207907,"(3.8, 6.2, 5.866666666666667)","(2.45, 2.76, 2.7446153846153845)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:10.365419,"(3.8, 6.2, 5.95)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:11.522921,"(3.8, 6.2, 5.95)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:12.705740,"(3.8, 6.2, 6.0)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:13.822353,"(3.8, 6.2, 6.0)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:14.888361,"(3.8, 6.2, 6.0)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:16.010567,"(3.8, 6.2, 6.0)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:17.111882,"(3.8, 6.2, 6.0)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:18.190620,"(3.8, 6.2, 6.0)","(2.45, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.0, 8.8, 7.962264150943396)","(5.5, 7.0, 6.507692307692308)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:19.265511,"(3.8, 6.2, 5.9222222222222225)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:20.336228,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:21.451640,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:22.438006,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:23.432655,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:24.504640,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:25.604556,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:26.648267,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.209677419354838)","(41.0, 140.0, 116.0)"
07-01-2023 18:53:27.706647,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:28.786682,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:29.859221,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:30.921844,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.7537499999999997)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:31.959549,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.743333333333333)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 110.0)"
07-01-2023 18:53:33.046534,"(3.8, 6.2, 5.9222222222222225)","(2.4, 2.76, 2.743333333333333)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.513513513513514)","(9.0, 13.5, 13.189655172413794)","(41.0, 140.0, 110.0)"
07-01-2023 18:53:34.226602,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.76, 2.743333333333333)","(11.0, 24.0, 23.333333333333332)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.962264150943396)","(5.5, 7.0, 6.830769230769231)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 110.0)"
07-01-2023 18:53:35.399764,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.88, 2.86)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.5, 8.8, 7.942857142857143)","(5.5, 7.2, 6.6947368421052635)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 110.0)"
07-01-2023 18:53:36.539111,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.88, 2.778947368421053)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.5, 8.8, 8.541176470588235)","(5.5, 7.2, 6.6947368421052635)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 110.0)"
07-01-2023 18:53:37.556904,"(3.8, 6.2, 6.050000000000001)","(2.4, 2.88, 2.778947368421053)","(11.0, 24.0, 22.42105263157895)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 6.633333333333334)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:38.677745,"(3.8, 6.4, 6.398780487804879)","(2.4, 2.88, 2.778947368421053)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 20.75)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 6.633333333333334)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:39.736888,"(3.8, 6.4, 6.398780487804879)","(2.4, 2.88, 2.778947368421053)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 6.633333333333334)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:40.896476,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.88, 2.778947368421053)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 6.633333333333334)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:41.930957,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.88, 2.778947368421053)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 6.633333333333334)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:43.049170,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.84, 2.8133333333333335)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 20.75)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 6.7)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:44.209773,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.84, 2.7800000000000002)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.0, 6.647058823529412)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:45.328583,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.84, 2.7800000000000002)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.0, 6.647058823529412)","(9.0, 13.5, 13.016129032258064)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:46.498078,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.84, 2.7800000000000002)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.385714285714286)","(5.5, 7.0, 7.088888888888889)","(9.0, 13.5, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:47.638954,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.84, 2.7523076923076926)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.385714285714286)","(5.5, 7.2, 7.057142857142857)","(9.0, 13.0, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:48.832695,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.84, 2.7523076923076926)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 21.5)","(7.5, 8.6, 8.385714285714286)","(5.5, 7.2, 7.057142857142857)","(9.0, 13.0, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:50.045855,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.84, 2.7533333333333334)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 20.75)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 7.047058823529412)","(9.0, 13.0, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:51.279913,"(3.8, 6.6, 6.581395348837209)","(2.4, 2.82, 2.7533333333333334)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 20.75)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 7.047058823529412)","(9.0, 13.0, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:52.520165,"(3.8, 6.6, 6.58232044198895)","(2.4, 2.82, 2.7533333333333334)","(11.0, 24.0, 22.095238095238095)","(13.0, 23.0, 20.75)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 7.047058823529412)","(9.0, 13.0, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:53.843823,"(3.8, 6.6, 6.58232044198895)","(2.4, 2.82, 2.7271428571428573)","(11.0, 24.0, 22.91891891891892)","(13.0, 23.0, 20.75)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 7.047058823529412)","(9.0, 13.0, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
07-01-2023 18:53:55.102254,"(3.8, 6.6, 6.58232044198895)","(2.4, 2.82, 2.7271428571428573)","(11.0, 24.0, 22.91891891891892)","(13.0, 23.0, 20.75)","(7.5, 8.6, 8.516666666666666)","(5.5, 7.2, 7.047058823529412)","(9.0, 13.0, 12.821428571428571)","(41.0, 140.0, 107.27272727272727)"
