,Bye Bye Blues,Paramount Patti,Wild Bean,Lipinski Pie,Finniss Swell,Bellas Flower
16-12-2022 13:16:09.945900,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:10.961078,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:11.966750,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:13.004677,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:14.004420,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:15.026891,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:15.978810,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:16.861949,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 12.958333333333334)"
16-12-2022 13:16:17.868304,"(3.9, 5.9, 4.88)","(10.0, 11.5, 10.722222222222221)","(5.0, 6.8, 6.628571428571429)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.0, 13.3125)"
16-12-2022 13:16:18.962172,"(3.9, 5.7, 4.95)","(10.0, 11.0, 10.55)","(5.0, 6.8, 6.72)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:20.054674,"(3.9, 5.7, 4.95)","(10.0, 11.0, 10.55)","(5.0, 6.8, 6.72)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:21.160150,"(3.9, 5.7, 4.95)","(10.0, 11.0, 10.55)","(5.0, 6.8, 6.72)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:22.206017,"(3.9, 5.7, 4.95)","(10.0, 11.0, 10.55)","(5.0, 6.8, 6.72)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:23.226792,"(3.9, 5.7, 4.95)","(10.0, 11.0, 10.55)","(5.0, 6.8, 6.72)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:24.250025,"(3.9, 5.7, 4.95)","(10.0, 11.0, 10.55)","(5.0, 6.8, 6.72)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.202857142857143)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:25.196141,"(3.9, 5.5, 4.85)","(10.0, 11.0, 10.55)","(5.0, 7.0, 6.974545454545455)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:26.236483,"(3.9, 5.5, 4.85)","(10.0, 11.0, 10.55)","(5.0, 7.0, 6.974545454545455)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:27.345613,"(3.9, 5.5, 4.85)","(10.0, 11.0, 10.55)","(5.0, 7.0, 6.957575757575757)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:28.375392,"(3.9, 5.5, 4.85)","(10.0, 11.0, 10.55)","(5.0, 7.0, 6.957575757575757)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:29.400577,"(3.9, 5.5, 4.85)","(10.0, 11.0, 10.55)","(5.0, 7.0, 6.957575757575757)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 13.5, 13.375)"
16-12-2022 13:16:30.389551,"(3.9, 5.7, 4.7)","(10.0, 10.5, 10.15)","(5.0, 7.0, 6.957575757575757)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 13.5, 14.083333333333334)"
16-12-2022 13:16:31.292200,"(3.9, 5.6, 4.76)","(10.0, 10.5, 10.0)","(5.0, 7.0, 6.966666666666667)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 15.0, 14.2)"
16-12-2022 13:16:32.357245,"(3.9, 5.6, 4.76)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.104)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.194545454545455)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:33.376441,"(3.9, 5.6, 4.76)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.34, 2.1873684210526316)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:34.335718,"(3.9, 5.5, 4.571428571428571)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.1873684210526316)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:35.358662,"(3.9, 5.5, 4.571428571428571)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.186666666666667)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:36.354443,"(3.9, 5.5, 4.571428571428571)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.186666666666667)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:37.535548,"(3.9, 5.5, 4.571428571428571)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.04516129032258)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.186666666666667)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:39.099242,"(3.9, 5.5, 4.571428571428571)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.04516129032258)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.186666666666667)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:40.101743,"(3.9, 5.5, 4.525)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.04516129032258)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.186666666666667)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:41.155794,"(3.9, 5.5, 4.571428571428571)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.04516129032258)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.186666666666667)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:42.217527,"(3.9, 5.5, 4.571428571428571)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.04516129032258)","(41.0, 230.0, 207.0)","(2.05, 2.32, 2.2)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:43.304364,"(3.9, 5.5, 4.525)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.3, 2.1885714285714286)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:44.395181,"(3.9, 5.5, 5.066666666666666)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.3, 2.1885714285714286)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:45.513122,"(3.9, 5.5, 5.066666666666666)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.04516129032258)","(41.0, 230.0, 207.0)","(2.05, 2.3, 2.1885714285714286)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:46.522221,"(3.9, 5.5, 5.066666666666666)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.04516129032258)","(41.0, 230.0, 207.0)","(2.05, 2.3, 2.1885714285714286)","(5.0, 15.0, 14.666666666666666)"
16-12-2022 13:16:47.576334,"(3.9, 5.5, 5.066666666666666)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.3, 2.1885714285714286)","(5.0, 15.0, 13.9375)"
16-12-2022 13:16:48.661640,"(3.9, 5.5, 4.85)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.3, 2.205)","(5.0, 14.0, 13.9375)"
16-12-2022 13:16:49.755554,"(3.9, 5.5, 4.85)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.28, 2.205)","(5.0, 14.0, 13.9375)"
16-12-2022 13:16:50.978982,"(3.9, 5.5, 4.85)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.05, 2.28, 2.205)","(5.0, 14.0, 13.9375)"
16-12-2022 13:16:52.896408,"(3.9, 5.5, 4.85)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.205)","(5.0, 14.0, 13.928571428571429)"
16-12-2022 13:16:54.201341,"(3.9, 5.5, 4.85)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.205)","(5.0, 14.0, 13.928571428571429)"
16-12-2022 13:16:55.255447,"(3.9, 5.5, 4.85)","(10.0, 10.5, 10.0)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.1933333333333334)","(5.0, 14.0, 13.928571428571429)"
16-12-2022 13:16:56.369810,"(3.9, 5.4, 4.680000000000001)","(10.0, 10.5, 10.05)","(5.0, 7.2, 7.071428571428571)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.1972727272727273)","(5.0, 14.0, 13.928571428571429)"
16-12-2022 13:16:57.752653,"(3.9, 5.4, 4.680000000000001)","(10.0, 10.5, 10.05)","(5.0, 7.2, 7.035294117647059)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.1972727272727273)","(5.0, 14.0, 13.928571428571429)"
16-12-2022 13:16:58.723187,"(3.9, 5.4, 4.680000000000001)","(10.0, 10.5, 10.05)","(5.0, 7.2, 7.035294117647059)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.172941176470588)","(5.0, 14.0, 13.916666666666666)"
16-12-2022 13:16:59.685875,"(3.9, 5.4, 5.0)","(10.0, 10.5, 10.05)","(5.0, 7.2, 7.035294117647059)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.172941176470588)","(5.0, 14.0, 13.916666666666666)"
16-12-2022 13:17:00.849290,"(3.9, 5.4, 5.0)","(10.0, 10.5, 10.05)","(5.0, 7.2, 7.035294117647059)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.172941176470588)","(5.0, 14.0, 13.916666666666666)"
16-12-2022 13:17:01.919064,"(3.9, 5.4, 5.0)","(10.0, 10.5, 10.05)","(5.0, 7.2, 7.0)","(41.0, 230.0, 207.0)","(2.0, 2.28, 2.203478260869565)","(5.0, 14.0, 13.916666666666666)"
16-12-2022 13:17:03.094448,"(3.9, 5.3, 4.566666666666666)","(10.0, 10.5, 10.16842105263158)","(5.0, 7.2, 7.0)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.187777777777778)","(5.0, 14.0, 13.916666666666666)"
16-12-2022 13:17:04.297690,"(3.9, 5.3, 5.055555555555555)","(10.0, 10.5, 9.994444444444445)","(5.0, 7.2, 7.0)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.187777777777778)","(5.0, 14.0, 13.962962962962964)"
16-12-2022 13:17:05.448294,"(3.9, 5.3, 4.75)","(10.0, 10.5, 9.994444444444445)","(5.0, 7.2, 6.8307692307692305)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1733333333333333)","(5.0, 16.0, 14.333333333333334)"
16-12-2022 13:17:06.849177,"(3.9, 5.4, 4.44)","(10.0, 11.5, 10.657142857142857)","(5.0, 7.2, 6.8307692307692305)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.186153846153846)","(5.0, 15.5, 13.333333333333334)"
16-12-2022 13:17:08.110102,"(3.9, 5.4, 4.44)","(10.0, 11.0, 10.040000000000001)","(5.0, 7.2, 6.8307692307692305)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1685714285714286)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:09.218475,"(3.9, 5.4, 4.28)","(10.0, 11.0, 10.040000000000001)","(5.0, 7.2, 6.8307692307692305)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.186153846153846)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:10.283298,"(3.9, 5.4, 4.298823529411765)","(10.0, 11.0, 10.040000000000001)","(5.0, 7.2, 6.8307692307692305)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1685714285714286)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:11.242103,"(3.9, 5.4, 4.23)","(10.0, 11.0, 10.040000000000001)","(5.0, 7.2, 6.809756097560975)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1685714285714286)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:12.218602,"(3.9, 5.4, 4.23)","(10.0, 11.0, 10.040000000000001)","(5.0, 7.2, 6.810526315789473)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1685714285714286)","(5.0, 15.5, 13.166666666666666)"
16-12-2022 13:17:13.221216,"(3.9, 5.4, 4.23)","(10.0, 11.0, 10.040000000000001)","(5.0, 7.2, 6.810526315789473)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1685714285714286)","(5.0, 15.5, 13.166666666666666)"
16-12-2022 13:17:14.185441,"(3.9, 5.4, 4.23)","(10.0, 11.0, 9.885714285714286)","(5.0, 7.2, 6.810526315789473)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.186153846153846)","(5.0, 15.5, 13.166666666666666)"
16-12-2022 13:17:15.292927,"(3.9, 5.4, 4.298823529411765)","(10.0, 11.0, 9.885714285714286)","(5.0, 7.2, 6.810526315789473)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1685714285714286)","(5.0, 15.5, 13.166666666666666)"
16-12-2022 13:17:16.269125,"(3.9, 5.4, 4.23)","(10.0, 11.0, 9.885714285714286)","(5.0, 7.2, 6.810526315789473)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1685714285714286)","(5.0, 15.5, 13.166666666666666)"
16-12-2022 13:17:17.211748,"(3.9, 5.4, 4.23)","(10.0, 11.0, 9.885714285714286)","(5.0, 7.2, 6.810526315789473)","(41.0, 230.0, 207.0)","(2.0, 2.26, 2.1885714285714286)","(5.0, 15.5, 13.120000000000001)"
16-12-2022 13:17:18.357964,"(3.9, 5.4, 4.298823529411765)","(10.0, 11.0, 9.90909090909091)","(5.0, 7.2, 6.809523809523809)","(41.0, 230.0, 207.0)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:19.244128,"(3.9, 5.4, 4.23)","(10.0, 11.0, 9.90909090909091)","(5.0, 7.2, 6.809523809523809)","(41.0, 230.0, 207.0)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:20.270888,"(3.9, 5.4, 4.298823529411765)","(10.0, 11.0, 9.892307692307693)","(5.0, 7.0, 6.863636363636363)","(41.0, 230.0, 207.0)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:21.410470,"(3.9, 5.4, 4.23)","(10.0, 11.0, 9.892307692307693)","(5.0, 7.0, 6.454545454545455)","(41.0, 230.0, 207.0)","(2.0, 2.24, 2.1926315789473687)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:22.556072,"(3.9, 5.3, 4.231428571428571)","(10.0, 11.0, 10.308823529411764)","(5.0, 7.0, 6.454545454545455)","(41.0, 230.0, 207.0)","(2.0, 2.24, 2.1757142857142857)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:23.625455,"(3.9, 5.3, 4.365)","(10.0, 11.5, 10.308823529411764)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.1500000000000004)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:24.624960,"(3.9, 5.3, 4.373684210526316)","(10.0, 11.5, 10.461538461538462)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.5, 13.272727272727273)"
16-12-2022 13:17:25.609081,"(3.9, 5.3, 4.373684210526316)","(10.0, 11.5, 10.461538461538462)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.5, 13.037037037037036)"
16-12-2022 13:17:26.550561,"(3.9, 5.3, 4.373684210526316)","(10.0, 11.5, 10.461538461538462)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.5, 13.411764705882353)"
16-12-2022 13:17:27.497462,"(3.9, 5.3, 4.373684210526316)","(10.0, 11.5, 10.666666666666666)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 13.09090909090909)"
16-12-2022 13:17:28.408004,"(3.9, 5.3, 4.373684210526316)","(10.0, 11.5, 10.9)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 13.09090909090909)"
16-12-2022 13:17:29.371504,"(3.9, 5.2, 4.644444444444445)","(10.0, 11.5, 11.058823529411764)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 13.09090909090909)"
16-12-2022 13:17:30.416847,"(3.9, 5.2, 4.575)","(10.0, 11.0, 10.571428571428571)","(5.0, 7.0, 6.407407407407407)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 13.09090909090909)"
16-12-2022 13:17:31.342009,"(3.9, 5.1, 4.74)","(10.0, 11.0, 10.571428571428571)","(5.0, 7.0, 6.443478260869566)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 13.09090909090909)"
16-12-2022 13:17:32.204756,"(3.9, 5.1, 4.92)","(10.0, 11.0, 10.653846153846153)","(5.0, 7.0, 6.443478260869566)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 12.88888888888889)"
16-12-2022 13:17:33.074956,"(3.9, 5.1, 4.92)","(10.0, 11.0, 10.653846153846153)","(5.0, 7.0, 6.443478260869566)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 12.88888888888889)"
16-12-2022 13:17:34.072319,"(3.9, 5.1, 4.347945205479452)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.443478260869566)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 12.88888888888889)"
16-12-2022 13:17:35.064153,"(3.9, 5.1, 4.338461538461538)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.443478260869566)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 12.88888888888889)"
16-12-2022 13:17:36.037232,"(3.9, 5.1, 4.338461538461538)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.443478260869566)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 12.88888888888889)"
16-12-2022 13:17:37.063278,"(3.9, 5.1, 4.338461538461538)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.507692307692308)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 15.0, 13.333333333333334)"
16-12-2022 13:17:38.028652,"(3.9, 5.1, 4.338461538461538)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.507692307692308)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 14.0, 12.869565217391305)"
16-12-2022 13:17:38.883467,"(3.9, 5.0, 4.555555555555555)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.507692307692308)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.202105263157895)","(5.0, 14.0, 12.8)"
16-12-2022 13:17:39.807957,"(3.9, 5.0, 4.555555555555555)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.45)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.2142857142857144)","(5.0, 14.0, 12.8)"
16-12-2022 13:17:40.841372,"(3.9, 5.0, 4.555555555555555)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.45)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.2142857142857144)","(5.0, 14.0, 12.8)"
16-12-2022 13:17:41.743801,"(3.9, 5.0, 4.555555555555555)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.45)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.24, 2.2142857142857144)","(5.0, 14.0, 12.857142857142858)"
16-12-2022 13:17:42.705052,"(3.9, 5.0, 4.352941176470589)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.393103448275863)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.28, 2.130666666666667)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:43.682967,"(3.9, 5.0, 4.352941176470589)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.45)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.28, 2.1983333333333333)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:44.597171,"(3.9, 5.0, 4.352941176470589)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.466666666666667)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.28, 2.2199999999999998)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:45.616880,"(3.9, 5.0, 4.352941176470589)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.466666666666667)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.21)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:46.552635,"(3.9, 5.0, 4.352941176470589)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.466666666666667)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.1814285714285715)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:47.502525,"(3.9, 4.9, 4.613636363636364)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.466666666666667)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.19125)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:48.460961,"(3.9, 4.9, 4.613636363636364)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.466666666666667)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.19125)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:49.329370,"(3.9, 4.9, 4.613636363636364)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.466666666666667)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.19125)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:50.250318,"(3.9, 4.9, 4.351666666666667)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.466666666666667)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.19125)","(5.0, 14.0, 13.11111111111111)"
16-12-2022 13:17:51.311888,"(3.9, 4.9, 4.351666666666667)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.185)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:52.253210,"(3.9, 4.9, 4.351666666666667)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.185)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:53.247159,"(3.9, 4.9, 4.351666666666667)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.21)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:54.544385,"(3.9, 4.9, 4.351666666666667)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.2509090909090905)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:55.474714,"(3.9, 4.9, 4.351666666666667)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.2536842105263157)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:56.431839,"(3.9, 4.8, 4.488888888888889)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.2536842105263157)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:57.506831,"(3.9, 4.8, 4.3238095238095235)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.243333333333333)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:58.532358,"(3.9, 4.8, 4.314705882352941)","(10.0, 10.5, 10.472222222222221)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.2509090909090905)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:17:59.471395,"(3.9, 4.8, 4.314705882352941)","(10.0, 10.5, 10.479166666666666)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.2054545454545456)","(5.5, 14.0, 13.11111111111111)"
16-12-2022 13:18:00.577056,"(3.9, 4.8, 4.314705882352941)","(10.0, 10.5, 10.479166666666666)","(5.0, 7.0, 6.475)","(41.0, 230.0, 215.84615384615384)","(2.0, 2.26, 2.1984615384615385)","(5.5, 14.0, 13.11111111111111)"
