,Tiggerlong Lass,Hermine Bale,Aston Macallan,Slick Attitude,Taylen Bale,Chasin Freddy
06-01-2023 17:31:09.167085,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.446666666666666)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:10.275006,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.446666666666666)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:11.287647,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.446666666666666)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:12.252018,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.446666666666666)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:13.300374,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.446666666666666)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:14.282322,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.446666666666666)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:15.289778,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.446666666666666)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:16.314015,"(16.0, 55.0, 47.6)","(5.0, 7.2, 5.866666666666667)","(3.2, 4.6, 4.4624999999999995)","(4.2, 7.2, 6.366666666666667)","(3.4, 4.6, 4.3428571428571425)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:17.225433,"(16.0, 55.0, 47.6)","(5.0, 7.2, 6.45)","(3.2, 4.6, 4.074999999999999)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:18.203859,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:19.280889,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:20.352922,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:21.387211,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:22.404601,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:23.330733,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:24.401716,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:25.487372,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:26.411954,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:27.443523,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:28.522635,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 6.933333333333334)","(3.4, 4.6, 4.35)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:29.539078,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:30.596664,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:31.596124,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:32.514602,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:33.592454,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:34.662800,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:35.781223,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:36.824445,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:37.793981,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:38.888941,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 7.878260869565218)"
06-01-2023 17:31:39.918516,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 8.275862068965518)"
06-01-2023 17:31:41.218596,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 8.326666666666668)"
06-01-2023 17:31:42.496550,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 4.074999999999999)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 8.393103448275863)"
06-01-2023 17:31:43.626476,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.6, 3.8666666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.8, 8.872727272727273)"
06-01-2023 17:31:44.867613,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 3.757142857142857)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.6, 8.872727272727273)"
06-01-2023 17:31:46.060776,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.016666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.6, 8.872727272727273)"
06-01-2023 17:31:47.151743,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.2, 4.016666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.6, 8.872727272727273)"
06-01-2023 17:31:48.247914,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.2, 4.016666666666667)","(4.2, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(5.5, 9.6, 8.872727272727273)"
06-01-2023 17:31:49.374378,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.2, 4.016666666666667)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 8.872727272727273)"
06-01-2023 17:31:50.562690,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.2, 4.016666666666667)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 8.872727272727273)"
06-01-2023 17:31:51.690631,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.2, 4.016666666666667)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 8.872727272727273)"
06-01-2023 17:31:52.680945,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.2, 4.016666666666667)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:31:53.718605,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:31:54.762166,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:31:55.856158,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:31:57.022026,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:31:58.013394,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:31:59.102117,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:00.246393,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 7.075)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:01.253438,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:02.252742,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.025)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:03.301969,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 3.8166666666666664)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:04.413534,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 3.825)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:05.504837,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 3.8)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:06.557190,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 3.8)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:07.603217,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 3.8)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:08.628501,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 3.8)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:09.700581,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 3.8)","(4.4, 7.2, 6.0)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:10.851765,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.9, 4.133333333333334)","(4.4, 7.2, 5.114285714285714)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:11.901696,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 5.044444444444444)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:12.965343,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 5.044444444444444)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:14.059174,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 5.044444444444444)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:15.115444,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 5.044444444444444)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:16.177316,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 5.044444444444444)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:17.313476,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:18.383734,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:19.536408,"(16.0, 55.0, 47.6)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:20.844797,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:22.009658,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:23.172048,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:24.270805,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:25.432594,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:26.554373,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 4.4, 4.133333333333334)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:27.702704,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.85, 3.7666666666666666)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:28.900578,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.85, 3.7666666666666666)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:29.911610,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.85, 3.7666666666666666)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:31.073371,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.85, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:32.232854,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:33.295135,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:34.406009,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:35.497427,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:36.610768,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:37.718607,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:38.807199,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.969230769230769)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:39.910360,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:40.952657,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:42.011201,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:43.161172,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:44.153889,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.613793103448276)"
06-01-2023 17:32:45.306097,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:46.466657,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:47.545967,"(16.0, 55.0, 45.75)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:48.619983,"(16.0, 55.0, 40.2)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:49.675951,"(16.0, 55.0, 40.2)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:50.762650,"(16.0, 55.0, 40.2)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:51.870657,"(16.0, 55.0, 40.2)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 4.946666666666666)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:52.971267,"(16.0, 55.0, 40.2)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 7.0, 5.3999999999999995)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:53.984028,"(16.0, 55.0, 40.2)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 6.6, 5.3999999999999995)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 7.808)"
06-01-2023 17:32:55.031035,"(16.0, 55.0, 40.2)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.7249999999999996)","(4.4, 6.6, 6.114285714285714)","(3.4, 4.6, 4.449999999999999)","(6.0, 9.6, 6.986666666666666)"
06-01-2023 17:32:56.055238,"(16.0, 55.0, 40.4)","(5.0, 7.4, 6.266666666666667)","(3.2, 3.8, 3.55)","(4.4, 6.6, 5.65)","(3.4, 4.6, 3.625)","(6.0, 9.6, 6.986666666666666)"
06-01-2023 17:32:57.190836,"(16.0, 55.0, 40.4)","(5.0, 7.4, 7.1)","(3.2, 3.8, 3.716666666666667)","(4.4, 6.6, 5.8)","(3.4, 4.0, 4.046666666666667)","(6.0, 9.6, 6.986666666666666)"
06-01-2023 17:32:58.309852,"(16.0, 55.0, 40.4)","(5.0, 7.2, 6.933333333333334)","(3.2, 3.75, 3.675)","(4.4, 6.2, 5.8)","(3.4, 4.5, 4.050000000000001)","(6.0, 9.6, 6.986666666666666)"
06-01-2023 17:32:59.320665,"(16.0, 55.0, 40.4)","(5.0, 7.2, 6.933333333333334)","(3.2, 3.8, 3.675)","(4.4, 6.2, 5.8)","(3.4, 4.4, 4.050000000000001)","(6.0, 9.6, 6.986666666666666)"
06-01-2023 17:33:00.695913,"(16.0, 55.0, 40.4)","(5.0, 7.2, 6.933333333333334)","(3.2, 3.8, 3.675)","(4.4, 6.0, 5.966666666666667)","(3.4, 4.4, 3.9333333333333336)","(6.0, 9.6, 6.986666666666666)"
06-01-2023 17:33:01.881979,"(16.0, 55.0, 40.4)","(5.0, 7.2, 6.933333333333334)","(3.2, 3.8, 3.675)","(4.4, 6.2, 5.966666666666667)","(3.4, 4.4, 3.9333333333333336)","(6.0, 9.6, 6.986666666666666)"
06-01-2023 17:33:02.960738,"(16.0, 55.0, 40.4)","(5.0, 7.2, 6.933333333333334)","(3.2, 3.8, 3.675)","(4.4, 6.2, 5.966666666666667)","(3.4, 4.4, 3.9333333333333336)","(6.0, 9.6, 7.666666666666667)"
