,Elizabethan Era,Arma Veyron,Moreartsthanclass,Whereyagoinbabe,Martha Lavinia,Dougs Cino,Moneymakinmonkey,Ronzel Micky,Maxines Delight,Coco Beach
10-01-2023 20:31:59.612235,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.6, 5.144444444444444)"
10-01-2023 20:32:01.084724,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.5, 5.144444444444444)"
10-01-2023 20:32:02.495467,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.5, 5.144444444444444)"
10-01-2023 20:32:03.940037,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.5, 5.144444444444444)"
10-01-2023 20:32:05.417954,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.5, 5.144444444444444)"
10-01-2023 20:32:06.896344,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.5, 5.144444444444444)"
10-01-2023 20:32:08.381917,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.5, 5.144444444444444)"
10-01-2023 20:32:10.298534,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 5.5, 5.75)"
10-01-2023 20:32:12.145656,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.2444444444444445)"
10-01-2023 20:32:13.816724,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.2444444444444445)"
10-01-2023 20:32:15.632938,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.2444444444444445)"
10-01-2023 20:32:17.361516,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 25.666666666666668)","(4.6, 7.0, 6.45)","(6.0, 9.2, 8.225)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 166.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.2444444444444445)"
10-01-2023 20:32:18.982595,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.2, 7.933333333333334)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.2444444444444445)"
10-01-2023 20:32:20.570449,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 6.92)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.2444444444444445)"
10-01-2023 20:32:22.258537,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 6.92)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.2444444444444445)"
10-01-2023 20:32:23.971275,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.2, 5.21)"
10-01-2023 20:32:25.698170,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.2124999999999995)"
10-01-2023 20:32:27.350242,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.2124999999999995)"
10-01-2023 20:32:28.866091,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.2124999999999995)"
10-01-2023 20:32:30.347973,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.16)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.2124999999999995)"
10-01-2023 20:32:31.999524,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.8285714285714283)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 5.533333333333333)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.2124999999999995)"
10-01-2023 20:32:33.601484,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.675)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 5.533333333333333)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.2124999999999995)"
10-01-2023 20:32:35.172895,"(61.0, 180.0, 128.0)","(3.2, 4.1, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.2124999999999995)"
10-01-2023 20:32:36.833716,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.0, 5.177777777777777)"
10-01-2023 20:32:38.503919,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 5.8, 5.177777777777777)"
10-01-2023 20:32:40.169026,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 5.8, 5.177777777777777)"
10-01-2023 20:32:41.768229,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 5.8, 5.177777777777777)"
10-01-2023 20:32:43.365093,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 5.8, 5.177777777777777)"
10-01-2023 20:32:45.053940,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 5.8, 5.177777777777777)"
10-01-2023 20:32:46.701613,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 5.8, 5.177777777777777)"
10-01-2023 20:32:48.293279,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.16)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 5.6, 5.155555555555555)"
10-01-2023 20:32:50.016279,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 5.533333333333333)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:32:51.706025,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 5.533333333333333)","(6.0, 8.8, 8.200000000000001)","(7.5, 12.5, 9.8)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:32:53.448832,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.8875)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:32:55.175929,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 11.066666666666666)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:32:56.817138,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 11.066666666666666)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:32:58.564953,"(61.0, 180.0, 128.0)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 168.1818181818182)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:00.323366,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:01.987121,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:03.488340,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:05.024349,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:06.559891,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:08.315756,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:10.099956,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:11.737785,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:13.426582,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:14.969649,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:16.374658,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:17.895074,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:19.433910,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:20.786926,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:22.149517,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:23.648489,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:25.003414,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 5.75)"
10-01-2023 20:33:26.518559,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:27.986752,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:29.517267,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:31.170009,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:32.754851,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:34.114172,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:35.875326,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:38.787355,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:40.384450,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:41.939521,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:43.373970,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:44.986763,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:46.840281,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:48.376380,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:50.036346,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:33:51.660910,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.2, 3.725)","(21.0, 40.0, 32.833333333333336)","(4.6, 7.0, 6.45)","(6.0, 8.8, 8.360000000000001)","(7.5, 12.5, 10.9625)","(11.0, 19.0, 13.666666666666666)","(81.0, 190.0, 160.0)","(8.5, 14.0, 11.4)","(5.0, 6.4, 6.1000000000000005)"
