,Velocity Viola,Coco Evie,Shatter,Villain Brand,Go Karts
11-01-2023 21:30:57.989005,"(1.75, 1.86, 1.842)","(11.0, 16.0, 15.5)","(3.0, 4.1, 4.0095238095238095)","(31.0, 55.0, 53.0)","(6.0, 8.0, 8.114285714285714)"
11-01-2023 21:30:58.966423,"(1.75, 1.84, 1.8353846153846154)","(12.0, 17.0, 15.125)","(3.0, 4.2, 4.085714285714285)","(31.0, 55.0, 53.0)","(6.0, 8.2, 8.057142857142857)"
11-01-2023 21:30:59.878478,"(1.75, 1.83, 1.8266666666666667)","(12.0, 17.0, 15.125)","(3.0, 4.2, 4.12)","(31.0, 55.0, 53.0)","(6.0, 8.4, 8.057142857142857)"
11-01-2023 21:31:00.773951,"(1.75, 1.83, 1.8166666666666667)","(12.0, 17.0, 15.125)","(3.0, 4.2, 4.097297297297297)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.9)"
11-01-2023 21:31:01.674430,"(1.75, 1.84, 1.8133333333333335)","(12.0, 17.0, 15.125)","(3.0, 4.2, 4.109090909090909)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.9)"
11-01-2023 21:31:02.518883,"(1.75, 1.83, 1.8166666666666667)","(12.0, 17.0, 15.125)","(3.0, 4.2, 4.111764705882353)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.859459459459459)"
11-01-2023 21:31:03.450790,"(1.75, 1.83, 1.8262500000000002)","(12.0, 17.0, 15.5)","(3.0, 4.2, 4.111764705882353)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.7749999999999995)"
11-01-2023 21:31:04.324157,"(1.75, 1.83, 1.8266666666666667)","(12.0, 17.0, 15.846153846153847)","(3.0, 4.2, 4.125)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.828571428571428)"
11-01-2023 21:31:05.216011,"(1.75, 1.82, 1.8188235294117647)","(12.0, 17.0, 15.916666666666666)","(3.0, 4.2, 4.15)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.883870967741935)"
11-01-2023 21:31:06.073463,"(1.75, 1.82, 1.8186666666666667)","(12.0, 17.0, 15.916666666666666)","(3.0, 4.2, 4.15)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.883870967741935)"
11-01-2023 21:31:06.964900,"(1.75, 1.82, 1.8183333333333334)","(12.0, 17.0, 15.916666666666666)","(3.0, 4.2, 4.15)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.883870967741935)"
11-01-2023 21:31:07.892331,"(1.75, 1.82, 1.8189473684210526)","(12.0, 17.0, 15.916666666666666)","(3.0, 4.2, 4.15)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.875)"
11-01-2023 21:31:08.755515,"(1.75, 1.82, 1.8189473684210526)","(12.0, 17.0, 15.916666666666666)","(3.0, 4.2, 4.15)","(31.0, 55.0, 53.0)","(6.0, 8.4, 7.875)"
11-01-2023 21:31:09.611759,"(1.75, 1.82, 1.8195833333333333)","(12.0, 17.0, 15.916666666666666)","(3.0, 4.2, 4.142307692307692)","(31.0, 55.0, 53.0)","(6.0, 8.2, 7.947368421052631)"
11-01-2023 21:31:10.473269,"(1.75, 1.83, 1.828867924528302)","(12.0, 17.0, 15.916666666666666)","(3.0, 4.1, 4.091666666666667)","(31.0, 55.0, 53.0)","(6.0, 8.2, 7.8999999999999995)"
11-01-2023 21:31:11.404262,"(1.75, 1.82, 1.81921568627451)","(12.0, 17.0, 16.1875)","(3.0, 4.2, 4.064864864864865)","(31.0, 55.0, 53.0)","(6.0, 8.2, 7.925)"
11-01-2023 21:31:12.329904,"(1.75, 1.82, 1.819148936170213)","(12.0, 17.0, 16.103448275862068)","(3.0, 4.2, 4.064864864864865)","(31.0, 55.0, 53.0)","(6.0, 8.2, 7.88)"
11-01-2023 21:31:13.249373,"(1.75, 1.82, 1.81875)","(12.0, 17.0, 15.969696969696969)","(3.0, 4.2, 4.12)","(31.0, 55.0, 53.0)","(6.0, 8.2, 7.88)"
11-01-2023 21:31:14.109169,"(1.75, 1.81, 1.8094594594594595)","(12.0, 17.0, 16.103448275862068)","(3.0, 4.2, 4.138888888888888)","(31.0, 55.0, 53.0)","(6.0, 8.0, 7.96)"
11-01-2023 21:31:15.053821,"(1.75, 1.81, 1.8094594594594595)","(12.0, 17.0, 16.103448275862068)","(3.0, 4.2, 4.138888888888888)","(31.0, 55.0, 53.0)","(6.0, 8.2, 7.88)"
11-01-2023 21:31:15.896825,"(1.75, 1.81, 1.8094594594594595)","(12.0, 17.0, 16.103448275862068)","(3.0, 4.2, 4.138888888888888)","(31.0, 55.0, 52.0)","(6.0, 8.2, 7.88)"
11-01-2023 21:31:16.820611,"(1.75, 1.81, 1.8095238095238095)","(12.0, 17.0, 16.142857142857142)","(3.0, 4.2, 4.121428571428571)","(31.0, 55.0, 52.88235294117647)","(6.0, 8.2, 7.88)"
11-01-2023 21:31:17.702551,"(1.75, 1.81, 1.8095652173913044)","(12.0, 17.0, 16.225806451612904)","(3.0, 4.2, 4.121428571428571)","(31.0, 55.0, 52.88235294117647)","(6.0, 8.2, 7.88)"
11-01-2023 21:31:18.606293,"(1.75, 1.83, 1.8271428571428572)","(12.0, 17.0, 15.875)","(3.0, 4.2, 4.090322580645162)","(31.0, 55.0, 52.88235294117647)","(6.0, 8.0, 7.92)"
11-01-2023 21:31:19.494252,"(1.75, 1.84, 1.839375)","(12.0, 17.0, 16.142857142857142)","(3.0, 3.9, 3.8551075268817203)","(31.0, 55.0, 52.88235294117647)","(6.0, 8.2, 8.011764705882353)"
11-01-2023 21:31:20.489665,"(1.75, 1.87, 1.8684615384615386)","(12.0, 17.0, 16.266666666666666)","(3.0, 3.9, 3.7676470588235293)","(31.0, 55.0, 52.88235294117647)","(6.0, 8.2, 7.941176470588235)"
11-01-2023 21:31:21.608157,"(1.75, 1.87, 1.8625)","(12.0, 17.0, 16.529411764705884)","(3.0, 3.85, 3.79)","(31.0, 55.0, 53.3125)","(6.0, 8.2, 7.971428571428571)"
11-01-2023 21:31:22.464160,"(1.75, 1.86, 1.8580952380952382)","(12.0, 17.0, 15.833333333333334)","(3.0, 3.85, 3.8375)","(31.0, 55.0, 53.3125)","(6.0, 8.2, 8.073684210526315)"
11-01-2023 21:31:23.345231,"(1.75, 1.86, 1.858)","(12.0, 17.0, 15.833333333333334)","(3.0, 3.85, 3.79)","(31.0, 55.0, 53.3125)","(6.0, 8.2, 8.082926829268292)"
11-01-2023 21:31:24.211938,"(1.7, 1.85, 1.8492307692307692)","(12.0, 17.0, 16.071428571428573)","(3.1, 3.85, 3.8041666666666667)","(31.0, 55.0, 53.3125)","(6.5, 8.2, 8.1)"
11-01-2023 21:31:25.176174,"(1.7, 1.86, 1.8571428571428572)","(12.0, 17.0, 16.071428571428573)","(3.1, 3.85, 3.80625)","(31.0, 55.0, 53.3125)","(6.5, 8.2, 8.097142857142856)"
11-01-2023 21:31:26.091219,"(1.7, 1.87, 1.8650000000000002)","(12.0, 17.0, 16.025)","(3.1, 3.85, 3.805555555555556)","(31.0, 55.0, 53.3125)","(6.5, 8.2, 8.097142857142856)"
11-01-2023 21:31:26.903742,"(1.7, 1.86, 1.8555555555555556)","(12.0, 17.0, 16.045454545454547)","(3.1, 3.85, 3.83)","(31.0, 55.0, 53.3125)","(6.5, 8.2, 8.146666666666667)"
11-01-2023 21:31:27.769406,"(1.7, 1.86, 1.8511111111111112)","(12.0, 17.0, 16.0)","(3.1, 3.9, 3.803883495145631)","(31.0, 55.0, 53.3125)","(6.5, 8.2, 8.163636363636362)"
11-01-2023 21:31:28.706595,"(1.7, 1.85, 1.8441666666666667)","(12.0, 17.0, 16.166666666666668)","(3.1, 3.9, 3.851010101010101)","(31.0, 55.0, 53.3125)","(6.5, 8.2, 8.025)"
11-01-2023 21:31:29.538877,"(1.7, 1.85, 1.843076923076923)","(12.0, 17.0, 16.205882352941178)","(3.1, 3.9, 3.8525252525252527)","(31.0, 55.0, 54.36363636363636)","(6.5, 8.4, 8.32)"
11-01-2023 21:31:30.355788,"(1.7, 1.86, 1.8536842105263158)","(12.0, 17.0, 16.15625)","(3.1, 3.9, 3.855940594059406)","(31.0, 55.0, 54.36363636363636)","(6.5, 8.6, 8.3)"
11-01-2023 21:31:31.332329,"(1.7, 1.85, 1.8476470588235294)","(12.0, 17.0, 16.15625)","(3.1, 3.9, 3.852659574468085)","(31.0, 55.0, 54.36363636363636)","(6.5, 9.0, 8.633333333333333)"
11-01-2023 21:31:32.235680,"(1.7, 1.85, 1.8476470588235294)","(12.0, 17.0, 16.15625)","(3.1, 3.9, 3.8010638297872337)","(31.0, 55.0, 54.36363636363636)","(6.5, 9.0, 8.415384615384616)"
11-01-2023 21:31:33.097062,"(1.7, 1.85, 1.847777777777778)","(12.0, 17.0, 15.772727272727273)","(3.1, 3.9, 3.8059405940594058)","(31.0, 60.0, 58.75)","(6.5, 8.6, 8.527272727272727)"
11-01-2023 21:31:33.973874,"(1.7, 1.84, 1.8382926829268293)","(12.0, 17.0, 15.764705882352942)","(3.1, 3.9, 3.804123711340206)","(31.0, 60.0, 58.10526315789474)","(6.5, 8.6, 8.35)"
11-01-2023 21:31:34.840239,"(1.7, 1.84, 1.8341666666666667)","(12.0, 17.0, 15.764705882352942)","(3.1, 3.9, 3.808653846153846)","(31.0, 60.0, 56.888888888888886)","(6.5, 8.6, 8.35)"
11-01-2023 21:31:35.733523,"(1.7, 1.85, 1.8414285714285714)","(12.0, 17.0, 15.764705882352942)","(3.1, 3.9, 3.810377358490566)","(31.0, 60.0, 56.888888888888886)","(6.5, 8.6, 8.333333333333332)"
11-01-2023 21:31:36.633572,"(1.7, 1.83, 1.828)","(12.0, 16.5, 15.833333333333334)","(3.1, 4.1, 4.0870129870129865)","(31.0, 55.0, 54.08695652173913)","(6.5, 8.4, 8.373333333333333)"
11-01-2023 21:31:37.505979,"(1.7, 1.83, 1.8239130434782609)","(12.0, 16.0, 15.75)","(3.1, 4.2, 4.04)","(31.0, 55.0, 54.08695652173913)","(6.5, 8.4, 8.266666666666667)"
11-01-2023 21:31:38.355353,"(1.7, 1.82, 1.8111111111111111)","(12.0, 15.5, 15.461538461538462)","(3.1, 4.2, 4.138888888888888)","(31.0, 55.0, 51.25)","(6.5, 8.4, 8.378947368421054)"
11-01-2023 21:31:39.298884,"(1.7, 1.84, 1.8233333333333335)","(12.0, 15.5, 15.277777777777779)","(3.1, 4.2, 4.130434782608695)","(31.0, 55.0, 51.25)","(6.5, 8.4, 8.225)"
11-01-2023 21:31:40.213023,"(1.7, 1.85, 1.8445454545454547)","(12.0, 15.5, 15.068181818181818)","(3.1, 4.1, 4.04375)","(31.0, 55.0, 51.42857142857143)","(6.5, 8.4, 8.02)"
11-01-2023 21:31:41.072054,"(1.7, 1.81, 1.8012015503875969)","(12.0, 15.5, 15.257575757575758)","(3.1, 4.1, 4.098245614035087)","(31.0, 60.0, 51.42857142857143)","(6.5, 8.2, 8.02)"
11-01-2023 21:31:41.988784,"(1.7, 1.82, 1.806)","(12.0, 16.5, 16.184210526315788)","(3.1, 4.1, 3.94)","(31.0, 60.0, 51.666666666666664)","(6.5, 8.6, 8.463157894736842)"
11-01-2023 21:31:42.970431,"(1.7, 1.82, 1.8175000000000001)","(12.0, 16.5, 16.09090909090909)","(3.1, 4.0, 3.9375)","(31.0, 60.0, 51.666666666666664)","(6.5, 8.8, 9.142857142857142)"
11-01-2023 21:31:43.860142,"(1.7, 1.82, 1.8152380952380953)","(12.0, 16.5, 16.09090909090909)","(3.1, 4.0, 3.934)","(31.0, 60.0, 51.666666666666664)","(6.5, 9.2, 8.725)"
11-01-2023 21:31:44.728738,"(1.7, 1.81, 1.8027272727272727)","(12.0, 16.5, 15.933333333333334)","(3.1, 4.0, 3.9466666666666668)","(31.0, 60.0, 51.666666666666664)","(6.5, 9.0, 8.764285714285714)"
11-01-2023 21:31:45.572831,"(1.7, 1.81, 1.8023076923076924)","(12.0, 16.5, 15.981481481481481)","(3.1, 4.0, 3.92)","(31.0, 60.0, 51.666666666666664)","(6.5, 9.0, 8.689655172413794)"
11-01-2023 21:31:46.466465,"(1.7, 1.8, 1.7936363636363637)","(12.0, 16.5, 16.0)","(3.1, 4.0, 3.98125)","(31.0, 60.0, 51.666666666666664)","(6.5, 8.8, 8.55)"
11-01-2023 21:31:47.421634,"(1.7, 1.79, 1.7804761904761905)","(12.0, 16.0, 15.80952380952381)","(3.1, 4.1, 4.015384615384615)","(31.0, 60.0, 51.666666666666664)","(6.5, 9.0, 8.7)"
11-01-2023 21:31:48.284240,"(1.7, 1.78, 1.7789285714285714)","(12.0, 16.0, 15.375)","(3.1, 4.1, 4.066666666666666)","(31.0, 60.0, 51.666666666666664)","(6.5, 9.0, 8.751724137931035)"
11-01-2023 21:31:49.140879,"(1.7, 1.78, 1.7779310344827586)","(12.0, 16.0, 15.411764705882353)","(3.1, 4.1, 4.055555555555555)","(31.0, 60.0, 51.666666666666664)","(6.5, 9.0, 8.751724137931035)"
11-01-2023 21:31:50.035652,"(1.7, 1.79, 1.7742105263157895)","(12.0, 16.0, 15.55)","(3.1, 4.1, 4.033333333333333)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.774358974358973)"
11-01-2023 21:31:50.978164,"(1.7, 1.79, 1.7738461538461539)","(12.0, 16.0, 15.55)","(3.1, 4.1, 4.033333333333333)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.774358974358973)"
11-01-2023 21:31:51.867757,"(1.7, 1.79, 1.7746715328467153)","(12.0, 16.0, 15.55)","(3.1, 4.1, 4.033333333333333)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:52.655291,"(1.7, 1.78, 1.7791428571428571)","(12.0, 16.0, 15.55)","(3.1, 4.2, 4.076923076923077)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:53.572484,"(1.7, 1.78, 1.7756818181818181)","(12.0, 16.0, 15.55)","(3.1, 4.2, 4.116666666666667)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:54.484571,"(1.7, 1.78, 1.7790322580645161)","(12.0, 16.0, 15.55)","(3.1, 4.2, 4.1056603773584905)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:55.458617,"(1.7, 1.79, 1.7733333333333334)","(12.0, 16.0, 15.55)","(3.1, 4.2, 4.116666666666666)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:56.340118,"(1.7, 1.78, 1.7738461538461539)","(12.0, 16.0, 15.458333333333334)","(3.1, 4.2, 4.12)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:57.357405,"(1.7, 1.78, 1.775744680851064)","(12.0, 16.0, 15.5)","(3.1, 4.2, 4.120833333333333)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:58.212730,"(1.7, 1.78, 1.7742307692307693)","(12.0, 16.0, 15.517241379310345)","(3.1, 4.2, 4.120833333333333)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.706666666666667)"
11-01-2023 21:31:59.084910,"(1.7, 1.78, 1.773076923076923)","(12.0, 16.0, 15.517241379310345)","(3.1, 4.2, 4.157894736842105)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.710344827586207)"
11-01-2023 21:32:00.096550,"(1.7, 1.77, 1.7624)","(12.0, 16.0, 15.517241379310345)","(3.1, 4.3, 4.191891891891892)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.719999999999999)"
11-01-2023 21:32:01.244764,"(1.7, 1.77, 1.7622857142857142)","(12.0, 16.0, 15.588235294117647)","(3.1, 4.3, 4.185714285714285)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.762162162162163)"
11-01-2023 21:32:02.209937,"(1.65, 1.77, 1.7621428571428572)","(12.0, 16.0, 15.588235294117647)","(3.1, 4.3, 4.195384615384615)","(31.0, 60.0, 57.82608695652174)","(6.5, 9.0, 8.79)"
11-01-2023 21:32:03.307206,"(1.65, 1.77, 1.758091603053435)","(12.0, 16.0, 15.571428571428571)","(3.1, 4.3, 4.183783783783784)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.76)"
11-01-2023 21:32:04.345199,"(1.65, 1.77, 1.758091603053435)","(12.0, 17.0, 16.529411764705884)","(3.1, 4.3, 4.183783783783784)","(31.0, 60.0, 57.61904761904762)","(6.5, 9.0, 8.74736842105263)"
11-01-2023 21:32:05.327491,"(1.65, 1.76, 1.7574418604651163)","(12.0, 16.5, 16.333333333333332)","(3.1, 4.3, 4.191139240506329)","(31.0, 60.0, 56.666666666666664)","(6.5, 9.0, 8.755555555555555)"
11-01-2023 21:32:06.194063,"(1.65, 1.76, 1.7556756756756757)","(12.0, 17.5, 16.970588235294116)","(3.1, 4.3, 4.173529411764705)","(31.0, 60.0, 56.666666666666664)","(6.5, 9.0, 8.755555555555555)"
11-01-2023 21:32:07.109536,"(1.65, 1.76, 1.753939393939394)","(12.0, 17.5, 16.725806451612904)","(3.1, 4.3, 4.1745762711864405)","(31.0, 60.0, 56.36363636363636)","(6.5, 9.0, 8.785365853658536)"
11-01-2023 21:32:08.022516,"(1.65, 1.76, 1.7504651162790699)","(13.0, 17.0, 16.652173913043477)","(3.2, 4.3, 4.22)","(31.0, 60.0, 56.36363636363636)","(7.0, 9.0, 8.748571428571429)"
11-01-2023 21:32:08.979674,"(1.65, 1.75, 1.7438211382113822)","(13.0, 17.0, 16.59259259259259)","(3.2, 4.3, 4.21860465116279)","(31.0, 60.0, 56.36363636363636)","(7.0, 9.0, 8.733333333333333)"
11-01-2023 21:32:09.937698,"(1.65, 1.75, 1.745625)","(13.0, 17.0, 16.681818181818183)","(3.2, 4.3, 4.1987654320987655)","(31.0, 60.0, 56.666666666666664)","(7.0, 9.0, 8.74054054054054)"
11-01-2023 21:32:10.884466,"(1.65, 1.78, 1.7714583333333334)","(13.0, 17.5, 16.78)","(3.2, 4.3, 4.164705882352941)","(31.0, 60.0, 56.666666666666664)","(7.0, 9.0, 8.708333333333334)"
11-01-2023 21:32:11.758754,"(1.65, 1.78, 1.771830985915493)","(13.0, 17.0, 16.27777777777778)","(3.2, 4.2, 4.161111111111111)","(31.0, 60.0, 56.666666666666664)","(7.0, 8.8, 8.541176470588235)"
11-01-2023 21:32:12.645853,"(1.65, 1.78, 1.7724705882352942)","(13.0, 17.0, 16.235294117647058)","(3.2, 4.2, 4.175675675675675)","(31.0, 60.0, 57.61904761904762)","(7.0, 8.6, 8.50909090909091)"
11-01-2023 21:32:13.631912,"(1.65, 1.78, 1.773921568627451)","(13.0, 16.5, 16.2)","(3.2, 4.2, 4.1909090909090905)","(31.0, 60.0, 57.368421052631575)","(7.0, 8.4, 8.461538461538462)"
11-01-2023 21:32:14.449986,"(1.65, 1.78, 1.7748076923076923)","(13.0, 16.5, 16.15)","(3.2, 4.3, 4.1909090909090905)","(31.0, 60.0, 57.368421052631575)","(7.0, 8.6, 8.461538461538462)"
11-01-2023 21:32:15.314139,"(1.65, 1.78, 1.7746153846153847)","(13.0, 16.5, 16.041666666666668)","(3.2, 4.3, 4.181967213114754)","(31.0, 60.0, 57.368421052631575)","(7.0, 8.6, 8.4625)"
11-01-2023 21:32:16.298867,"(1.65, 1.77, 1.7687719298245614)","(13.0, 16.5, 16.09090909090909)","(3.2, 4.3, 4.184848484848485)","(31.0, 60.0, 57.61904761904762)","(7.0, 8.6, 8.493333333333334)"
11-01-2023 21:32:17.317793,"(1.65, 1.77, 1.763611111111111)","(13.0, 16.5, 16.09090909090909)","(3.2, 4.3, 4.175675675675675)","(31.0, 60.0, 57.61904761904762)","(7.0, 8.8, 9.375)"
11-01-2023 21:32:18.203639,"(1.65, 1.75, 1.7474545454545454)","(13.0, 16.0, 15.85)","(3.2, 4.2, 4.17906976744186)","(31.0, 60.0, 57.61904761904762)","(7.0, 9.4, 9.433333333333334)"
11-01-2023 21:32:18.999641,"(1.65, 1.75, 1.7455696202531645)","(13.0, 16.0, 15.6)","(3.2, 4.2, 4.155)","(31.0, 60.0, 57.61904761904762)","(7.0, 9.6, 9.433333333333334)"
11-01-2023 21:32:19.839202,"(1.65, 1.74, 1.7379487179487179)","(13.0, 16.0, 15.625)","(3.2, 4.2, 4.184615384615385)","(31.0, 60.0, 57.368421052631575)","(7.0, 9.8, 9.733333333333334)"
11-01-2023 21:32:20.747229,"(1.65, 1.75, 1.738118811881188)","(13.0, 16.0, 15.625)","(3.2, 4.2, 4.162857142857143)","(31.0, 60.0, 57.368421052631575)","(7.0, 9.6, 9.48421052631579)"
11-01-2023 21:32:21.632816,"(1.65, 1.75, 1.7469158878504674)","(13.0, 16.0, 15.625)","(3.2, 4.2, 4.1482758620689655)","(31.0, 60.0, 57.61904761904762)","(7.0, 9.6, 9.48421052631579)"
11-01-2023 21:32:22.471348,"(1.65, 1.75, 1.7465546218487396)","(13.0, 16.0, 15.625)","(3.2, 4.2, 4.14375)","(31.0, 60.0, 57.368421052631575)","(7.0, 9.6, 9.48421052631579)"
11-01-2023 21:32:23.274228,"(1.65, 1.75, 1.7465546218487396)","(13.0, 16.0, 15.625)","(3.2, 4.2, 4.14375)","(31.0, 60.0, 57.368421052631575)","(7.0, 9.6, 9.5)"
11-01-2023 21:32:24.109212,"(1.65, 1.75, 1.746046511627907)","(13.0, 15.5, 15.35)","(3.2, 4.2, 4.155)","(31.0, 60.0, 57.368421052631575)","(7.0, 9.6, 9.445454545454545)"
11-01-2023 21:32:25.039804,"(1.65, 1.75, 1.7469026548672566)","(13.0, 15.5, 15.295454545454545)","(3.2, 4.2, 4.1578125)","(31.0, 60.0, 56.36363636363636)","(7.0, 9.6, 9.441666666666666)"
11-01-2023 21:32:25.866118,"(1.65, 1.75, 1.7485393258426967)","(13.0, 15.5, 15.21111111111111)","(3.2, 4.2, 4.1589285714285715)","(31.0, 60.0, 56.36363636363636)","(7.0, 9.6, 9.441666666666666)"
11-01-2023 21:32:26.644787,"(1.65, 1.75, 1.7382828282828282)","(13.0, 15.5, 15.23076923076923)","(3.2, 4.3, 4.22183908045977)","(31.0, 60.0, 56.0)","(7.0, 9.6, 9.441666666666666)"
11-01-2023 21:32:27.475977,"(1.65, 1.75, 1.7382)","(13.0, 15.5, 15.23076923076923)","(3.2, 4.3, 4.209278350515464)","(31.0, 60.0, 56.0)","(7.0, 9.6, 9.4625)"
11-01-2023 21:32:28.373600,"(1.65, 1.75, 1.7382828282828282)","(13.0, 15.5, 15.23076923076923)","(3.2, 4.3, 4.2032967032967035)","(31.0, 60.0, 56.0)","(7.0, 9.6, 9.495238095238095)"
11-01-2023 21:32:29.226609,"(1.65, 1.75, 1.7370796460176992)","(13.0, 15.5, 15.245454545454546)","(3.2, 4.3, 4.2043478260869565)","(31.0, 60.0, 56.0)","(7.0, 9.6, 9.495238095238095)"
11-01-2023 21:32:30.117154,"(1.65, 1.74, 1.7367123287671233)","(13.0, 15.5, 15.041666666666666)","(3.2, 4.2, 4.192982456140351)","(31.0, 60.0, 56.52173913043478)","(7.0, 9.6, 9.4625)"
11-01-2023 21:32:31.180400,"(1.65, 1.74, 1.737906976744186)","(13.0, 15.5, 15.291666666666666)","(3.2, 4.3, 4.20204081632653)","(31.0, 60.0, 56.36363636363636)","(7.0, 9.6, 9.477777777777778)"
11-01-2023 21:32:32.017305,"(1.65, 1.74, 1.732)","(13.0, 15.5, 15.291666666666666)","(3.2, 4.3, 4.20204081632653)","(31.0, 60.0, 56.36363636363636)","(7.0, 9.6, 9.477777777777778)"
11-01-2023 21:32:32.833659,"(1.65, 1.74, 1.7309009009009009)","(13.0, 16.0, 15.166666666666666)","(3.2, 4.3, 4.213333333333334)","(31.0, 50.0, 48.57142857142857)","(7.0, 9.6, 9.521428571428572)"
11-01-2023 21:32:33.629046,"(1.65, 1.74, 1.7317098445595855)","(13.0, 16.0, 15.244444444444444)","(3.2, 4.3, 4.254237288135593)","(31.0, 50.0, 48.333333333333336)","(7.0, 9.6, 9.521428571428572)"
11-01-2023 21:32:34.494356,"(1.65, 1.74, 1.7305882352941175)","(13.0, 16.0, 15.346153846153847)","(3.2, 4.3, 4.23448275862069)","(31.0, 50.0, 48.333333333333336)","(7.0, 9.6, 9.563636363636363)"
11-01-2023 21:32:35.400850,"(1.65, 1.74, 1.7312359550561798)","(13.0, 16.0, 15.291666666666666)","(3.2, 4.3, 4.23448275862069)","(31.0, 50.0, 48.8235294117647)","(7.0, 9.6, 9.63076923076923)"
11-01-2023 21:32:36.310448,"(1.65, 1.73, 1.7285185185185186)","(13.0, 16.0, 15.344827586206897)","(3.2, 4.3, 4.2343283582089555)","(31.0, 50.0, 48.0)","(7.0, 9.8, 9.63076923076923)"
11-01-2023 21:32:37.174608,"(1.65, 1.73, 1.7285185185185186)","(13.0, 16.0, 15.37037037037037)","(3.2, 4.3, 4.231034482758621)","(31.0, 50.0, 46.666666666666664)","(7.0, 9.8, 9.63076923076923)"
11-01-2023 21:32:37.991514,"(1.65, 1.73, 1.7278723404255318)","(13.0, 16.0, 15.37037037037037)","(3.2, 4.3, 4.236734693877551)","(31.0, 50.0, 48.0)","(7.0, 9.8, 9.63076923076923)"
11-01-2023 21:32:38.857202,"(1.65, 1.73, 1.7290140845070423)","(13.0, 16.0, 15.38888888888889)","(3.2, 4.3, 4.270175438596491)","(31.0, 50.0, 47.333333333333336)","(7.0, 9.6, 9.714285714285715)"
11-01-2023 21:32:39.802993,"(1.65, 1.74, 1.7335)","(13.0, 16.0, 15.470588235294118)","(3.2, 4.2, 4.18169014084507)","(31.0, 50.0, 48.61538461538461)","(7.0, 9.8, 9.709090909090909)"
11-01-2023 21:32:40.745709,"(1.65, 1.74, 1.7302678571428571)","(13.0, 16.5, 16.462264150943398)","(3.2, 4.3, 4.186274509803921)","(31.0, 50.0, 49.38461538461539)","(7.0, 9.8, 9.96)"
11-01-2023 21:32:41.549791,"(1.65, 1.71, 1.7044615384615385)","(13.0, 17.5, 17.095238095238095)","(3.2, 4.4, 4.304918032786885)","(31.0, 50.0, 49.38461538461539)","(7.0, 10.0, 9.96)"
11-01-2023 21:32:42.328479,"(1.65, 1.71, 1.6982568807339449)","(13.0, 17.5, 17.03125)","(3.2, 4.3, 4.29375)","(31.0, 50.0, 49.38461538461539)","(7.0, 9.8, 9.72)"
11-01-2023 21:32:43.132358,"(1.65, 1.71, 1.7038333333333333)","(13.0, 17.5, 17.134146341463413)","(3.2, 4.3, 4.257446808510638)","(31.0, 60.0, 52.63157894736842)","(7.0, 9.8, 9.688888888888888)"
11-01-2023 21:32:43.984591,"(1.65, 1.71, 1.7051162790697674)","(13.0, 17.5, 17.134146341463413)","(3.2, 4.3, 4.277528089887641)","(31.0, 55.0, 52.88235294117647)","(7.0, 9.8, 9.6)"
11-01-2023 21:32:44.810827,"(1.65, 1.72, 1.7071666666666667)","(13.0, 17.5, 17.064102564102566)","(3.2, 4.3, 4.274242424242424)","(31.0, 55.0, 52.13636363636364)","(7.0, 9.6, 9.5)"
11-01-2023 21:32:45.597473,"(1.65, 1.71, 1.708695652173913)","(13.0, 17.0, 16.77777777777778)","(3.2, 4.3, 4.29264705882353)","(31.0, 55.0, 51.5)","(7.0, 9.6, 9.537777777777778)"
11-01-2023 21:32:46.431727,"(1.65, 1.71, 1.7094871794871795)","(13.0, 17.0, 16.846153846153847)","(3.2, 4.3, 4.290909090909091)","(31.0, 55.0, 51.5)","(7.0, 9.8, 9.666666666666668)"
