,Aston Simpkin,Clover Door,Clover Energy,Kooringa Magic,My Reputation,Star Max,Consort,Bugatti Fierce
12-01-2023 10:23:44.066667,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:45.124781,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:46.099025,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:47.093653,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:48.094318,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:49.100001,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:50.121948,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:51.123407,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:52.103982,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:53.126999,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:54.162994,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:55.296392,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:56.301819,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:57.311044,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:58.357420,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:23:59.430377,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:00.546255,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:01.564312,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:02.591773,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:03.605629,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:04.683940,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:05.755966,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:06.790448,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:07.900460,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:09.078979,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:10.371066,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:11.542492,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:12.874495,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:14.066286,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:15.213354,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:16.356546,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:17.410462,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:18.475498,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:19.558442,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:20.610094,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:21.908866,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:22.918226,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:23.973776,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:25.056367,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:26.125934,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:27.109554,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:28.214901,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:29.327789,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:30.433111,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:31.455660,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:32.485120,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:33.544108,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:34.634199,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:35.722301,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:36.863505,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:37.893027,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:38.976977,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:40.003882,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:41.109699,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:42.376768,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:43.505801,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:44.548539,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:45.758964,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:46.959028,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:48.125703,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 6.38)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:49.380429,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:50.389867,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:51.421307,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:52.431559,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:53.546820,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:54.596340,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:55.692978,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:56.710210,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:57.849212,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:58.914295,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:24:59.967943,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:01.065906,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:02.535708,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:03.712621,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:04.893484,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:06.103383,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:07.256224,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:08.416676,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:09.571583,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:10.699409,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:11.837603,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:12.950919,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:14.097776,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:15.302528,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:16.508219,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:17.625241,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:25:18.741659,"(18.0, 50.0, 45.0)","(8.0, 16.0, 13.333333333333332)","(13.0, 30.0, 26.8)","(3.0, 4.4, 3.4909090909090907)","(7.0, 13.5, 10.8)","(4.4, 9.2, 4.953846153846153)","(8.0, 14.0, 12.55)","(4.2, 7.6, 6.370588235294117)"
