,Bruce Almighty,Im Full On,Chilli Cherry,Little Wilma,Safety Sam,Two Suns,Wiradjuri Queen,Riley Casey
05-01-2023 16:29:33.131261,"(3.1, 3.45, 3.35625)","(51.0, 120.0, 93.0)","(4.6, 5.4, 5.24)","(20.0, 48.0, 44.285714285714285)","(41.0, 220.0, 105.33333333333334)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8)","(3.7, 7.4, 6.45)"
05-01-2023 16:29:34.472707,"(3.1, 3.45, 3.35625)","(51.0, 120.0, 67.5)","(4.6, 5.4, 5.24)","(20.0, 48.0, 44.285714285714285)","(41.0, 220.0, 105.33333333333334)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:35.580642,"(3.1, 3.45, 3.35625)","(51.0, 120.0, 67.5)","(4.6, 5.4, 5.24)","(20.0, 48.0, 44.285714285714285)","(41.0, 220.0, 162.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 4.008333333333333)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:36.641014,"(3.1, 3.45, 3.35625)","(51.0, 120.0, 67.5)","(4.6, 5.3, 5.069230769230769)","(20.0, 48.0, 44.285714285714285)","(41.0, 200.0, 162.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:37.866404,"(3.1, 3.45, 3.35625)","(51.0, 120.0, 67.5)","(4.6, 5.3, 4.883333333333333)","(20.0, 48.0, 41.5)","(41.0, 200.0, 162.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:39.007795,"(3.1, 3.45, 3.35625)","(51.0, 120.0, 67.5)","(4.6, 5.3, 4.883333333333333)","(20.0, 48.0, 40.85714285714286)","(41.0, 200.0, 162.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.2, 7.050000000000001)"
05-01-2023 16:29:40.046911,"(3.1, 3.45, 3.340909090909091)","(51.0, 120.0, 67.5)","(4.6, 5.3, 4.883333333333333)","(20.0, 44.0, 40.85714285714286)","(41.0, 200.0, 162.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.4, 7.050000000000001)"
05-01-2023 16:29:41.149297,"(3.1, 3.45, 3.316666666666667)","(51.0, 120.0, 67.5)","(4.6, 5.3, 4.883333333333333)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 139.2)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.4, 6.525)"
05-01-2023 16:29:42.187072,"(3.1, 3.45, 3.31)","(51.0, 120.0, 67.5)","(4.6, 5.3, 4.883333333333333)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 139.2)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.4, 6.45)"
05-01-2023 16:29:43.230452,"(3.1, 3.45, 3.269444444444445)","(51.0, 120.0, 67.5)","(4.6, 5.5, 5.033333333333333)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:44.289153,"(3.1, 3.35, 3.2535714285714286)","(51.0, 120.0, 67.5)","(4.6, 5.3, 5.05)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:45.300325,"(3.1, 3.35, 3.246153846153846)","(51.0, 120.0, 67.5)","(4.6, 5.3, 5.05)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:46.368421,"(3.1, 3.35, 3.246153846153846)","(51.0, 120.0, 67.5)","(4.6, 5.3, 5.05)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:47.431246,"(3.1, 3.35, 3.246153846153846)","(51.0, 120.0, 67.5)","(4.6, 5.3, 5.05)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.45)"
05-01-2023 16:29:48.621541,"(3.1, 3.3, 3.24)","(51.0, 120.0, 96.0)","(4.6, 5.3, 5.05)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.7)"
05-01-2023 16:29:49.754603,"(3.1, 3.3, 3.24)","(51.0, 120.0, 60.0)","(4.6, 5.3, 5.05)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.9)","(3.7, 7.4, 6.7)"
05-01-2023 16:29:50.847495,"(3.1, 3.3, 3.24)","(51.0, 120.0, 60.0)","(4.6, 5.2, 4.866666666666666)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 4.033333333333333)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:52.124969,"(3.1, 3.3, 3.24)","(51.0, 120.0, 60.0)","(4.6, 5.2, 4.972727272727273)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 124.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:53.273938,"(3.1, 3.3, 3.24)","(51.0, 120.0, 60.0)","(4.6, 5.2, 4.972727272727273)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 165.3846153846154)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:54.410141,"(3.1, 3.3, 3.24)","(51.0, 120.0, 85.0)","(4.6, 5.2, 4.972727272727273)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 165.3846153846154)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:55.449498,"(3.1, 3.3, 3.24)","(51.0, 120.0, 85.0)","(4.6, 5.2, 4.972727272727273)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 170.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:56.510270,"(3.1, 3.3, 3.24)","(51.0, 120.0, 95.29411764705881)","(4.6, 5.2, 4.972727272727273)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 170.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:57.658358,"(3.1, 3.3, 3.24)","(51.0, 120.0, 95.29411764705881)","(4.6, 5.2, 4.972727272727273)","(20.0, 44.0, 36.66666666666667)","(41.0, 200.0, 162.0)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:58.733333,"(3.1, 3.3, 3.2785714285714285)","(51.0, 120.0, 95.29411764705881)","(4.6, 5.3, 5.175)","(20.0, 44.0, 36.66666666666667)","(41.0, 170.0, 116.66666666666666)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 4.033333333333333)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:29:59.888642,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 96.66666666666666)","(4.6, 5.3, 5.175)","(20.0, 44.0, 36.66666666666667)","(41.0, 150.0, 113.52941176470588)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:01.098831,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 96.66666666666666)","(4.6, 5.3, 5.175)","(20.0, 44.0, 36.66666666666667)","(41.0, 140.0, 113.52941176470588)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:02.255415,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 96.66666666666666)","(4.6, 5.3, 5.175)","(20.0, 44.0, 36.66666666666667)","(41.0, 140.0, 113.52941176470588)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:03.285081,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 96.66666666666666)","(4.6, 5.3, 5.175)","(20.0, 44.0, 36.66666666666667)","(41.0, 140.0, 113.52941176470588)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:04.425251,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 96.66666666666666)","(4.6, 5.4, 5.362500000000001)","(20.0, 44.0, 36.66666666666667)","(41.0, 140.0, 113.52941176470588)","(31.0, 90.0, 74.18181818181819)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:05.511635,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 64.28571428571429)","(4.6, 5.3, 5.175)","(20.0, 44.0, 31.42857142857143)","(41.0, 140.0, 73.88888888888889)","(31.0, 90.0, 67.33333333333334)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:06.601852,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 68.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 33.64705882352941)","(41.0, 140.0, 90.41666666666666)","(31.0, 85.0, 59.09090909090909)","(2.7, 4.1, 4.033333333333333)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:07.681397,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 80.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 80.0, 59.09090909090909)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:08.759157,"(3.1, 3.35, 3.311864406779661)","(51.0, 120.0, 80.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 80.0, 60.0)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:09.812837,"(3.1, 3.35, 3.311864406779661)","(51.0, 100.0, 91.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 80.0, 42.2)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:10.937823,"(3.1, 3.35, 3.311864406779661)","(51.0, 100.0, 91.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 80.0, 44.0)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:12.098081,"(3.1, 3.35, 3.311864406779661)","(51.0, 100.0, 85.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 80.0, 44.0)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:13.291932,"(3.1, 3.3, 3.2785714285714285)","(51.0, 100.0, 73.0)","(4.6, 5.3, 5.216666666666667)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 70.0, 46.0)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:14.495524,"(3.1, 3.3, 3.2785714285714285)","(51.0, 100.0, 73.0)","(4.6, 5.3, 5.216666666666667)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 70.0, 46.0)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:15.665755,"(3.1, 3.3, 3.2785714285714285)","(51.0, 90.0, 84.16666666666666)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 140.0, 90.41666666666666)","(31.0, 70.0, 42.57142857142857)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:16.853465,"(3.1, 3.3, 3.2785714285714285)","(51.0, 90.0, 83.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 140.0, 87.6923076923077)","(31.0, 70.0, 42.57142857142857)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:17.954249,"(3.1, 3.3, 3.2785714285714285)","(51.0, 90.0, 78.33333333333333)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 130.0, 84.54545454545455)","(31.0, 70.0, 42.57142857142857)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:19.109982,"(3.1, 3.3, 3.2785714285714285)","(51.0, 85.0, 79.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 120.0, 84.54545454545455)","(31.0, 70.0, 42.57142857142857)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:20.152963,"(3.1, 3.3, 3.2785714285714285)","(51.0, 85.0, 70.0)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 110.0, 94.28571428571428)","(31.0, 70.0, 42.57142857142857)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:21.260901,"(3.1, 3.3, 3.2785714285714285)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 100.0, 91.0)","(31.0, 70.0, 42.57142857142857)","(2.7, 4.1, 3.925)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:22.411687,"(3.1, 3.3, 3.2785714285714285)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 100.0, 91.0)","(31.0, 70.0, 42.57142857142857)","(2.7, 4.1, 3.8499999999999996)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:23.581291,"(3.1, 3.3, 3.2785714285714285)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 95.0, 87.0)","(31.0, 70.0, 40.90909090909091)","(2.7, 4.1, 4.05)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:24.764127,"(3.1, 3.35, 3.311864406779661)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 95.0, 87.0)","(31.0, 70.0, 50.0)","(2.7, 4.1, 4.05)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:25.901526,"(3.1, 3.35, 3.311864406779661)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 90.0, 75.0)","(31.0, 70.0, 50.0)","(2.7, 4.1, 4.05)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:26.993085,"(3.1, 3.35, 3.311864406779661)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 90.0, 75.0)","(31.0, 70.0, 50.0)","(2.7, 4.1, 3.864705882352941)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:28.090127,"(3.1, 3.35, 3.2552631578947366)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.175)","(20.0, 44.0, 30.25)","(41.0, 85.0, 79.0)","(31.0, 70.0, 50.0)","(2.7, 4.1, 3.864705882352941)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:29.217037,"(3.1, 3.35, 3.26)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.864705882352941)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:30.297956,"(3.1, 3.35, 3.26)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.864705882352941)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:31.431876,"(3.1, 3.35, 3.26)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 40.666666666666664)","(2.7, 4.1, 3.7666666666666666)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:32.670707,"(3.1, 3.35, 3.26)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 49.22222222222222)","(2.7, 4.1, 3.7444444444444445)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:33.850425,"(3.1, 3.35, 3.26)","(51.0, 85.0, 72.14285714285714)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.7444444444444445)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:34.996591,"(3.1, 3.35, 3.26)","(51.0, 85.0, 67.0)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.7444444444444445)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:36.089364,"(3.1, 3.35, 3.26)","(51.0, 80.0, 71.66666666666667)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.7444444444444445)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:37.130522,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 63.333333333333336)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.7444444444444445)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:38.199306,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 30.25)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.888235294117647)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:39.231511,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 67.5)","(4.6, 5.4, 5.364705882352942)","(20.0, 44.0, 31.86206896551724)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.888235294117647)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:40.331382,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 31.86206896551724)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 52.19047619047619)","(2.7, 4.1, 3.888235294117647)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:41.378266,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.18095238095238)","(20.0, 44.0, 38.714285714285715)","(41.0, 85.0, 72.14285714285714)","(31.0, 70.0, 57.81818181818181)","(2.7, 4.1, 3.888235294117647)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:42.436391,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.18095238095238)","(20.0, 40.0, 34.31578947368421)","(41.0, 85.0, 72.14285714285714)","(31.0, 60.0, 51.0)","(2.7, 4.1, 3.888235294117647)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:43.477832,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.18095238095238)","(20.0, 40.0, 34.31578947368421)","(41.0, 85.0, 72.14285714285714)","(31.0, 60.0, 51.0)","(2.7, 4.1, 3.888235294117647)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:44.568232,"(3.1, 3.3, 3.24375)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.18095238095238)","(20.0, 40.0, 35.0)","(41.0, 85.0, 76.81818181818181)","(31.0, 60.0, 48.0)","(2.7, 4.1, 3.8866666666666667)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:45.755526,"(3.1, 3.3, 3.21)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.1)","(20.0, 36.0, 35.0)","(41.0, 85.0, 76.81818181818181)","(31.0, 60.0, 47.42857142857143)","(2.7, 4.1, 3.7888888888888888)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:46.910413,"(3.1, 3.3, 3.21)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 36.0, 28.5)","(41.0, 85.0, 76.81818181818181)","(31.0, 60.0, 48.72727272727273)","(2.7, 4.1, 3.7888888888888888)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:48.065802,"(3.1, 3.35, 3.2115384615384617)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 36.0, 32.4)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 46.18181818181818)","(2.7, 4.1, 3.7888888888888888)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:49.235810,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 34.0, 28.842105263157894)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.7888888888888888)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:50.342222,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 32.0, 28.842105263157894)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.7888888888888888)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:51.450035,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 32.0, 29.428571428571427)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.7888888888888888)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:52.730692,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 63.333333333333336)","(4.6, 5.3, 5.091666666666667)","(20.0, 30.0, 29.428571428571427)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:54.142429,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 30.0, 29.428571428571427)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:55.445493,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 30.0, 27.77777777777778)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:56.771304,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 30.0, 28.363636363636363)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:58.116728,"(3.1, 3.35, 3.2214285714285715)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 29.0, 27.454545454545453)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:30:59.435189,"(3.1, 3.35, 3.2409090909090907)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.325)","(20.0, 28.0, 26.0)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:31:00.644474,"(3.1, 3.3, 3.2181818181818183)","(51.0, 80.0, 67.5)","(4.6, 5.4, 5.15)","(20.0, 29.0, 26.454545454545453)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:31:01.760159,"(3.1, 3.3, 3.21)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 29.0, 26.454545454545453)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.8333333333333335)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:31:02.929854,"(3.1, 3.3, 3.21)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 28.0, 27.25)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:31:04.026656,"(3.1, 3.3, 3.21)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 28.0, 26.615384615384617)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:31:05.186484,"(3.1, 3.3, 3.2181818181818183)","(51.0, 80.0, 67.5)","(4.6, 5.3, 5.091666666666667)","(20.0, 28.0, 26.615384615384617)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.720000000000001)"
05-01-2023 16:31:06.444003,"(3.1, 3.3, 3.2181818181818183)","(51.0, 80.0, 67.5)","(4.6, 5.3, 4.966666666666667)","(20.0, 28.0, 26.615384615384617)","(41.0, 85.0, 76.81818181818181)","(31.0, 50.0, 45.333333333333336)","(2.7, 4.1, 3.9)","(3.7, 7.2, 6.720000000000001)"
