,Got The Lot,Perfect Colour,Dr Nightingale,Salad Dodger,Unleash Collinda,Shadow Riot,Oldrik Bale,Center
11-01-2023 19:44:03.245014,"(5.5, 13.5, 13.071428571428571)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 245.0)","(5.0, 6.2, 5.771428571428571)","(1.8, 1.91, 1.8857142857142857)","(4.2, 5.8, 5.5512195121951216)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 297.1428571428571)"
11-01-2023 19:44:04.499045,"(5.5, 13.5, 13.3)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 245.0)","(5.0, 6.2, 5.7384615384615385)","(1.8, 1.9, 1.8849999999999998)","(4.2, 5.8, 5.5512195121951216)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 297.1428571428571)"
11-01-2023 19:44:05.691532,"(5.5, 13.5, 13.3)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.812903225806451)","(1.8, 1.91, 1.8885714285714286)","(4.2, 5.8, 5.5512195121951216)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 297.1428571428571)"
11-01-2023 19:44:06.958661,"(5.5, 13.5, 13.3)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 245.0)","(5.0, 6.2, 5.7)","(1.8, 1.91, 1.9478947368421051)","(4.2, 5.8, 5.332258064516129)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 297.1428571428571)"
11-01-2023 19:44:08.359101,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.591304347826087)","(1.8, 1.95, 1.9545544554455445)","(4.2, 5.8, 5.575)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 297.1428571428571)"
11-01-2023 19:44:09.706113,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.591304347826087)","(1.8, 1.96, 1.9594505494505494)","(4.2, 5.7, 5.430769230769231)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:10.866370,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.591304347826087)","(1.8, 1.96, 1.946)","(4.2, 5.7, 5.430769230769231)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:12.159239,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.7)","(1.8, 1.95, 1.946)","(4.2, 5.7, 5.466666666666667)","(61.0, 260.0, 193.33333333333334)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:13.434772,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 245.0)","(5.0, 6.2, 5.7)","(1.8, 1.95, 1.946)","(4.2, 5.7, 5.447368421052632)","(61.0, 260.0, 237.77777777777777)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:14.650319,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.591304347826087)","(1.8, 1.95, 1.946)","(4.2, 5.7, 5.447368421052632)","(61.0, 250.0, 237.77777777777777)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:15.932887,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.591304347826087)","(1.8, 1.95, 1.946)","(4.2, 5.7, 5.447368421052632)","(61.0, 250.0, 237.77777777777777)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:17.304526,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 245.0)","(5.0, 6.2, 5.7)","(1.8, 1.95, 1.9478947368421051)","(4.2, 5.7, 5.447368421052632)","(61.0, 250.0, 237.77777777777777)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:18.628955,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.591304347826087)","(1.8, 1.95, 1.946)","(4.2, 5.7, 5.357142857142857)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:19.866681,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.591304347826087)","(1.8, 1.95, 1.946)","(4.2, 5.7, 5.447368421052632)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:21.044531,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 245.0)","(5.0, 6.2, 5.7)","(1.8, 1.95, 1.9478947368421051)","(4.2, 5.7, 5.447368421052632)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:22.292355,"(5.5, 13.5, 13.277777777777779)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 245.0)","(5.0, 6.2, 5.7)","(1.8, 1.95, 1.9478947368421051)","(4.2, 5.7, 5.447368421052632)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:23.566270,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 27.41176470588235)","(81.0, 310.0, 223.33333333333334)","(5.0, 6.2, 5.6)","(1.8, 1.95, 1.9442857142857142)","(4.2, 5.7, 5.447368421052632)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:24.794441,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 6.0, 5.596153846153846)","(1.8, 1.95, 1.9194736842105262)","(4.2, 5.7, 5.5344827586206895)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:26.037472,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 6.0, 5.596153846153846)","(1.8, 1.92, 1.9442857142857142)","(4.2, 5.7, 5.550000000000001)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:27.299158,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.9, 5.666666666666667)","(1.8, 1.95, 1.9487234042553192)","(4.2, 5.7, 5.575)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:28.539310,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.9, 5.608333333333333)","(1.8, 1.95, 1.9487234042553192)","(4.2, 5.7, 5.575)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:29.856150,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.9, 5.466666666666667)","(1.8, 1.95, 1.9315384615384614)","(4.2, 5.7, 5.575)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:31.115638,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.8, 5.3999999999999995)","(1.8, 1.95, 1.9358823529411764)","(4.2, 5.7, 5.631818181818182)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:32.390887,"(5.5, 13.5, 13.363636363636363)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.8, 5.675)","(1.8, 1.95, 1.93875)","(4.2, 5.7, 5.631818181818182)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:33.772485,"(5.5, 13.5, 13.375)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.8, 5.711111111111111)","(1.8, 1.95, 1.93875)","(4.2, 5.7, 5.541176470588235)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:35.082990,"(5.5, 13.5, 13.375)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.8, 5.466666666666667)","(1.8, 1.95, 1.9276923076923076)","(4.2, 5.8, 5.555555555555555)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:36.477726,"(5.5, 13.5, 13.375)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.8, 5.333333333333333)","(1.8, 1.94, 1.9276923076923076)","(4.2, 5.8, 5.555555555555555)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:37.801309,"(5.5, 13.5, 13.3)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.8, 5.4875)","(1.8, 1.94, 1.9276923076923076)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:39.048537,"(5.5, 13.5, 13.357142857142858)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.8, 5.341666666666667)","(1.8, 1.94, 1.9324999999999999)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:40.394123,"(5.5, 13.5, 13.357142857142858)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.8, 5.433333333333334)","(1.8, 1.94, 1.9324999999999999)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:41.798949,"(5.5, 13.5, 13.357142857142858)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.7, 5.566666666666666)","(1.8, 1.94, 1.9249999999999998)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:43.130923,"(5.5, 13.5, 13.416666666666666)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.7, 5.585714285714285)","(1.8, 1.93, 1.9249999999999998)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:44.386924,"(5.5, 13.5, 13.416666666666666)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.7, 5.4714285714285715)","(1.8, 1.93, 1.9289583333333333)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:45.633186,"(5.5, 13.5, 13.416666666666666)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.7, 5.4714285714285715)","(1.8, 1.93, 1.9289583333333333)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:46.938259,"(5.5, 13.0, 12.944444444444445)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.7, 5.566666666666666)","(1.8, 1.93, 1.9467676767676767)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:48.274271,"(5.5, 14.5, 13.125)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.7, 5.522222222222222)","(1.8, 1.95, 1.9467676767676767)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 200.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:49.542118,"(5.5, 14.5, 14.078947368421053)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.7, 5.4714285714285715)","(1.8, 1.95, 1.9487234042553192)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:50.828975,"(5.5, 14.5, 14.078947368421053)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.7, 5.4714285714285715)","(1.8, 1.95, 1.9487234042553192)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:52.097924,"(5.5, 14.5, 14.264705882352942)","(17.0, 32.0, 29.11111111111111)","(81.0, 310.0, 245.0)","(5.0, 5.7, 5.522222222222222)","(1.8, 1.95, 1.946595744680851)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:53.199980,"(5.5, 14.5, 13.61111111111111)","(17.0, 32.0, 27.666666666666668)","(81.0, 310.0, 245.0)","(5.0, 5.7, 5.522222222222222)","(1.8, 1.95, 1.946595744680851)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:54.384021,"(5.5, 14.5, 13.61111111111111)","(17.0, 32.0, 29.291666666666668)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.7, 5.557142857142857)","(1.8, 1.95, 1.9486516853932583)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 240.0)"
11-01-2023 19:44:55.663140,"(5.5, 14.5, 14.25)","(17.0, 32.0, 28.285714285714285)","(81.0, 310.0, 245.0)","(5.0, 5.7, 5.477777777777778)","(1.8, 1.95, 1.946595744680851)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 190.0)","(51.0, 340.0, 265.0)"
11-01-2023 19:44:57.073668,"(5.5, 14.5, 13.772727272727273)","(17.0, 32.0, 28.285714285714285)","(81.0, 310.0, 223.33333333333334)","(5.0, 5.7, 5.557142857142857)","(1.8, 1.95, 1.946595744680851)","(4.2, 5.8, 5.621621621621622)","(61.0, 250.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:44:58.336211,"(6.0, 14.5, 13.772727272727273)","(17.0, 32.0, 28.285714285714285)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.7, 5.557142857142857)","(1.75, 1.95, 1.9447474747474747)","(4.4, 5.8, 5.621621621621622)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:44:59.621100,"(6.0, 14.5, 13.772727272727273)","(17.0, 32.0, 29.73913043478261)","(71.0, 310.0, 245.0)","(4.8, 5.7, 5.533333333333333)","(1.75, 1.95, 1.9447474747474747)","(4.4, 5.8, 5.621621621621622)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:00.911016,"(6.0, 14.5, 14.055555555555555)","(17.0, 32.0, 29.214285714285715)","(71.0, 310.0, 245.0)","(4.8, 5.7, 5.58235294117647)","(1.75, 1.95, 1.9447474747474747)","(4.4, 5.8, 5.621621621621622)","(61.0, 260.0, 174.28571428571428)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:02.129601,"(6.0, 14.5, 14.055555555555555)","(17.0, 32.0, 29.214285714285715)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.7, 5.4)","(1.75, 1.95, 1.949090909090909)","(4.4, 5.8, 5.621621621621622)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 308.0)"
11-01-2023 19:45:03.442442,"(6.0, 14.5, 13.9)","(17.0, 32.0, 29.272727272727273)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.7, 5.4)","(1.75, 1.95, 1.949090909090909)","(4.4, 5.8, 5.621621621621622)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:04.794827,"(6.0, 14.5, 14.25)","(17.0, 32.0, 29.272727272727273)","(71.0, 310.0, 245.0)","(4.8, 5.7, 5.175)","(1.75, 1.95, 1.946989247311828)","(4.4, 5.8, 5.63076923076923)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:06.168488,"(6.0, 14.5, 14.25)","(17.0, 32.0, 30.571428571428573)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.7, 5.418181818181818)","(1.75, 1.95, 1.9679775280898877)","(4.4, 5.8, 5.63076923076923)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:07.400380,"(6.0, 14.5, 14.25)","(17.0, 32.0, 30.571428571428573)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.3307692307692305)","(1.75, 1.97, 1.9389473684210525)","(4.4, 5.8, 5.63076923076923)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:08.656927,"(6.0, 14.5, 14.055555555555555)","(17.0, 32.0, 30.571428571428573)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.3307692307692305)","(1.75, 1.96, 1.9389473684210525)","(4.4, 5.8, 5.63076923076923)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:09.891346,"(6.0, 14.5, 14.25)","(17.0, 32.0, 30.571428571428573)","(71.0, 310.0, 245.0)","(4.8, 5.6, 5.1625)","(1.75, 1.96, 1.9457142857142857)","(4.4, 5.8, 5.63076923076923)","(61.0, 260.0, 148.57142857142858)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:11.125898,"(6.0, 14.5, 14.25)","(17.0, 32.0, 30.571428571428573)","(71.0, 310.0, 245.0)","(4.8, 5.6, 5.199999999999999)","(1.75, 1.96, 1.9494736842105262)","(4.4, 5.8, 5.63076923076923)","(61.0, 260.0, 165.71428571428572)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:12.396265,"(6.0, 13.5, 13.433333333333334)","(17.0, 32.0, 30.571428571428573)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.3999999999999995)","(1.75, 1.96, 1.9494736842105262)","(4.4, 5.8, 5.63076923076923)","(61.0, 260.0, 165.71428571428572)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:13.694473,"(6.0, 13.5, 13.46)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.3999999999999995)","(1.75, 1.96, 1.9494736842105262)","(4.4, 5.8, 5.665306122448979)","(61.0, 260.0, 157.14285714285714)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:15.174235,"(6.0, 13.5, 13.46)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 245.0)","(4.8, 5.6, 5.199999999999999)","(1.75, 1.96, 1.9433333333333334)","(4.4, 5.8, 5.665306122448979)","(61.0, 260.0, 157.14285714285714)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:16.588612,"(6.0, 13.5, 13.46)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 245.0)","(4.8, 5.6, 5.199999999999999)","(1.75, 1.96, 1.9433333333333334)","(4.4, 5.8, 5.665306122448979)","(61.0, 260.0, 157.14285714285714)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:17.859199,"(6.0, 15.0, 14.453125)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.3999999999999995)","(1.75, 1.96, 1.9494736842105262)","(4.4, 5.8, 5.665306122448979)","(61.0, 260.0, 157.14285714285714)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:19.244619,"(6.0, 15.0, 13.625)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.3999999999999995)","(1.75, 1.96, 1.934736842105263)","(4.4, 5.8, 5.665306122448979)","(61.0, 260.0, 189.0909090909091)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:20.603347,"(6.0, 15.0, 14.153846153846153)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 245.0)","(4.8, 5.6, 5.199999999999999)","(1.75, 1.94, 1.9316666666666666)","(4.4, 5.8, 5.665306122448979)","(61.0, 260.0, 189.0909090909091)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:22.074630,"(6.0, 15.0, 14.5)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 245.0)","(4.8, 5.6, 5.377777777777777)","(1.75, 1.94, 1.93)","(4.4, 5.8, 5.665306122448979)","(61.0, 260.0, 189.0909090909091)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:23.479900,"(6.0, 15.0, 14.5)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.513043478260869)","(1.75, 1.96, 1.9137735849056603)","(4.4, 5.8, 5.66875)","(61.0, 260.0, 189.0909090909091)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:24.832344,"(6.0, 15.0, 14.5)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 223.33333333333334)","(4.8, 5.6, 5.535483870967742)","(1.75, 1.92, 1.91208)","(4.4, 5.8, 5.66875)","(61.0, 260.0, 189.0909090909091)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:26.211571,"(6.0, 15.0, 14.045454545454545)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 245.0)","(4.8, 5.6, 5.371428571428571)","(1.75, 1.92, 1.9004285714285714)","(4.4, 5.8, 5.6739999999999995)","(61.0, 260.0, 189.0909090909091)","(51.0, 340.0, 270.0)"
11-01-2023 19:45:27.522619,"(6.0, 15.0, 14.41304347826087)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 230.0)","(4.8, 5.6, 5.466666666666667)","(1.75, 1.91, 1.901153846153846)","(4.4, 5.8, 5.6739999999999995)","(61.0, 260.0, 191.42857142857142)","(51.0, 340.0, 270.0)"
11-01-2023 19:45:29.205128,"(6.0, 15.0, 14.1)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 236.66666666666666)","(4.8, 5.6, 5.485714285714286)","(1.75, 1.91, 1.9002127659574468)","(4.4, 5.8, 5.6739999999999995)","(61.0, 260.0, 191.42857142857142)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:30.633428,"(6.0, 15.0, 14.1)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 236.66666666666666)","(4.8, 5.6, 5.485714285714286)","(1.75, 1.91, 1.9002127659574468)","(4.4, 5.8, 5.6739999999999995)","(61.0, 260.0, 191.42857142857142)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:32.009711,"(6.0, 15.0, 14.1)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 255.0)","(4.8, 5.6, 5.466666666666666)","(1.75, 1.91, 1.9002127659574468)","(4.4, 5.8, 5.6739999999999995)","(61.0, 260.0, 191.42857142857142)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:33.418205,"(6.0, 15.0, 14.142857142857142)","(17.0, 32.0, 31.032258064516128)","(71.0, 310.0, 282.5)","(4.8, 5.6, 5.5)","(1.75, 1.91, 1.9002127659574468)","(4.4, 5.8, 5.6739999999999995)","(61.0, 260.0, 191.42857142857142)","(51.0, 340.0, 265.0)"
11-01-2023 19:45:34.801600,"(6.0, 15.0, 14.142857142857142)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 266.0)","(4.8, 5.6, 5.52)","(1.7, 1.91, 1.8990476190476189)","(4.6, 5.8, 5.665957446808511)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 265.0)"
11-01-2023 19:45:36.174992,"(6.0, 15.0, 14.142857142857142)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 266.0)","(4.8, 5.6, 5.52)","(1.7, 1.91, 1.8990476190476189)","(4.6, 5.8, 5.6739999999999995)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 265.0)"
11-01-2023 19:45:37.486829,"(6.0, 15.0, 14.142857142857142)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 266.0)","(4.8, 5.6, 5.488888888888889)","(1.7, 1.91, 1.895)","(4.6, 5.8, 5.6739999999999995)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 265.0)"
11-01-2023 19:45:38.894169,"(6.0, 15.0, 14.3)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 266.0)","(4.8, 5.6, 5.409090909090909)","(1.7, 1.91, 1.902)","(4.6, 5.8, 5.66)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 280.0)"
11-01-2023 19:45:40.186869,"(6.0, 14.5, 14.25)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 255.0)","(4.8, 5.6, 5.449999999999999)","(1.7, 1.92, 1.8942857142857141)","(4.6, 5.8, 5.66)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 280.0)"
11-01-2023 19:45:41.528057,"(6.0, 14.5, 14.38888888888889)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 266.0)","(4.8, 5.6, 5.449999999999999)","(1.7, 1.91, 1.8816666666666666)","(4.6, 5.8, 5.66)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 285.0)"
11-01-2023 19:45:42.794896,"(6.0, 15.0, 14.55)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 266.0)","(4.8, 5.6, 5.49090909090909)","(1.7, 1.9, 1.8764285714285716)","(4.6, 5.8, 5.66)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 285.0)"
11-01-2023 19:45:44.045598,"(6.0, 15.0, 14.52)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 266.0)","(4.8, 5.6, 5.3999999999999995)","(1.7, 1.9, 1.8764285714285716)","(4.6, 5.8, 5.66)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 285.0)"
11-01-2023 19:45:45.394962,"(6.0, 15.0, 14.52)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.6, 5.4)","(1.7, 1.9, 1.8764285714285716)","(4.6, 5.8, 5.66)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 285.0)"
11-01-2023 19:45:46.754666,"(6.0, 15.0, 14.52)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.6, 5.4)","(1.7, 1.9, 1.8764285714285716)","(4.6, 5.8, 5.66)","(61.0, 260.0, 191.42857142857142)","(61.0, 340.0, 285.0)"
11-01-2023 19:45:48.247840,"(6.0, 15.0, 14.521739130434783)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 260.0)","(4.8, 5.6, 5.477777777777778)","(1.7, 1.86, 1.873913043478261)","(4.6, 5.8, 5.876470588235295)","(61.0, 260.0, 206.66666666666666)","(61.0, 340.0, 285.0)"
11-01-2023 19:45:49.654102,"(6.0, 15.0, 14.521739130434783)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.7, 5.433333333333333)","(1.7, 1.9, 1.879142857142857)","(4.6, 6.2, 5.85625)","(61.0, 260.0, 206.66666666666666)","(61.0, 340.0, 280.0)"
