,Grab The Pizzas,Spring Flute,Centennial,Another Scotch,Arrow Master,Cawbourne Neo,Tintillo,Paramount Rose
08-01-2023 19:16:55.048574,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:16:56.325516,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:16:57.611680,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:16:58.926285,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:17:00.308332,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:17:01.561578,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:17:02.864067,"(3.9, 7.6, 6.8)","(2.9, 4.9, 3.9)","(51.0, 510.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 320.0, 231.71428571428572)","(3.8, 5.4, 5.13)","(13.0, 30.0, 25.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:04.342826,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 231.71428571428572)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:05.682666,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 231.71428571428572)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:07.024363,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 231.71428571428572)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:08.555610,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 231.71428571428572)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:10.116308,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 130.0)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:11.479196,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 202.0)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:12.839521,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 202.0)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:14.235451,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 202.0)","(3.8, 5.3, 5.13)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:15.682638,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 16.45)","(41.0, 310.0, 202.0)","(3.8, 5.3, 5.111111111111111)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:17.111834,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 202.0)","(3.8, 5.3, 5.111111111111111)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:18.572170,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 220.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:19.909411,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.9)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 132.66666666666669)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:21.201930,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 203.60000000000002)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:22.491671,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 203.60000000000002)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:23.735660,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 206.66666666666666)","(8.5, 19.0, 14.0)","(41.0, 310.0, 203.60000000000002)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.675000000000001)"
08-01-2023 19:17:24.978666,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 203.33333333333334)","(8.5, 19.0, 14.0)","(41.0, 310.0, 203.60000000000002)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 6.866666666666667)"
08-01-2023 19:17:26.223333,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 203.33333333333334)","(8.5, 19.0, 14.0)","(41.0, 310.0, 222.0)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:27.536565,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 203.33333333333334)","(8.5, 19.0, 14.0)","(41.0, 310.0, 135.33333333333331)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:28.995457,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 203.33333333333334)","(8.5, 19.0, 14.0)","(41.0, 310.0, 222.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:30.567498,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 203.33333333333334)","(8.5, 19.0, 14.0)","(41.0, 310.0, 222.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:31.864835,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.3)","(51.0, 500.0, 203.33333333333334)","(8.5, 19.0, 14.0)","(41.0, 310.0, 222.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:33.351449,"(3.9, 7.6, 6.32)","(2.9, 4.8, 3.85)","(51.0, 500.0, 218.125)","(8.5, 19.0, 16.45)","(41.0, 310.0, 161.11111111111111)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 6.866666666666667)"
08-01-2023 19:17:34.715986,"(3.9, 7.6, 6.32)","(2.9, 4.7, 3.85)","(51.0, 490.0, 310.0)","(8.5, 19.0, 14.0)","(41.0, 300.0, 196.0)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:36.023745,"(3.9, 7.6, 6.32)","(2.9, 4.7, 3.85)","(51.0, 480.0, 310.0)","(8.5, 19.0, 14.0)","(41.0, 290.0, 196.0)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:37.301497,"(3.9, 7.6, 6.32)","(2.9, 4.7, 3.85)","(51.0, 480.0, 310.0)","(8.5, 19.0, 14.0)","(41.0, 290.0, 196.0)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:38.522935,"(3.9, 7.6, 6.32)","(2.9, 4.7, 3.85)","(51.0, 480.0, 310.0)","(8.5, 19.0, 14.0)","(41.0, 290.0, 196.0)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:39.731079,"(3.9, 7.6, 6.32)","(2.9, 4.7, 3.85)","(51.0, 480.0, 310.0)","(8.5, 19.0, 14.0)","(41.0, 290.0, 196.0)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:41.026823,"(3.9, 7.6, 6.32)","(2.9, 4.7, 3.188888888888889)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:42.275904,"(3.9, 7.6, 6.32)","(2.9, 4.7, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:43.596810,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:44.738124,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:45.901652,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:47.055424,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:48.224969,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:49.379764,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 172.5)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:50.564926,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:51.808449,"(3.9, 7.6, 6.32)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 14.0)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:53.083279,"(3.9, 7.6, 6.05)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 18.09090909090909)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:54.295447,"(3.9, 7.6, 5.0285714285714285)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 16.65)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:55.506975,"(3.9, 7.6, 6.314285714285714)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 17.714285714285715)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:56.640130,"(3.9, 7.6, 6.314285714285714)","(2.9, 4.6, 3.8)","(51.0, 480.0, 170.9090909090909)","(8.5, 19.0, 17.714285714285715)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.525)"
08-01-2023 19:17:57.737311,"(3.9, 7.6, 6.314285714285714)","(2.9, 4.6, 3.8)","(51.0, 480.0, 321.25)","(8.5, 19.0, 15.6)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 8.0, 5.083333333333334)"
08-01-2023 19:17:58.964369,"(3.9, 7.6, 6.314285714285714)","(2.9, 4.6, 3.8)","(51.0, 410.0, 321.25)","(8.5, 17.0, 15.444444444444445)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.475)","(13.0, 30.0, 17.625)","(4.4, 7.0, 5.75)"
08-01-2023 19:18:00.283605,"(3.9, 7.6, 6.314285714285714)","(2.9, 4.6, 4.333333333333333)","(51.0, 410.0, 321.25)","(8.5, 17.0, 15.7)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 5.1625)","(13.0, 30.0, 25.5)","(4.4, 6.8, 6.449999999999999)"
08-01-2023 19:18:01.574397,"(3.9, 7.6, 6.199999999999999)","(2.9, 4.6, 4.333333333333333)","(51.0, 410.0, 321.25)","(8.5, 17.0, 15.7)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 5.071428571428571)","(13.0, 30.0, 18.0)","(4.4, 6.8, 6.3)"
08-01-2023 19:18:02.841907,"(3.9, 7.6, 6.3999999999999995)","(2.9, 4.6, 3.123076923076923)","(51.0, 410.0, 321.25)","(8.5, 17.0, 16.31818181818182)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 3.8791666666666664)","(13.0, 30.0, 18.0)","(4.4, 6.8, 6.3)"
08-01-2023 19:18:04.063241,"(3.9, 7.2, 6.933333333333334)","(2.9, 4.6, 3.1607142857142856)","(51.0, 410.0, 321.25)","(8.5, 18.5, 17.166666666666668)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 3.8692307692307693)","(13.0, 30.0, 18.0)","(4.4, 6.8, 6.38)"
08-01-2023 19:18:05.247089,"(3.9, 7.2, 6.933333333333334)","(2.9, 4.6, 3.1607142857142856)","(51.0, 410.0, 321.25)","(8.5, 18.0, 17.07142857142857)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.525)","(13.0, 30.0, 18.375)","(4.4, 6.8, 6.42)"
08-01-2023 19:18:06.590257,"(3.9, 7.2, 6.050000000000001)","(2.9, 4.6, 3.5736842105263156)","(51.0, 410.0, 321.25)","(8.5, 18.0, 17.27777777777778)","(41.0, 290.0, 164.66666666666666)","(3.8, 5.3, 4.3)","(13.0, 30.0, 16.714285714285715)","(4.4, 6.8, 5.9)"
08-01-2023 19:18:07.897841,"(3.9, 7.2, 6.1)","(2.9, 4.6, 3.5736842105263156)","(51.0, 410.0, 321.25)","(8.5, 18.0, 17.27777777777778)","(41.0, 290.0, 216.53846153846155)","(3.8, 5.3, 4.0)","(13.0, 30.0, 18.125)","(4.4, 6.8, 5.9)"
08-01-2023 19:18:09.151115,"(3.9, 7.2, 6.1)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 339.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 216.53846153846155)","(3.8, 5.2, 4.475)","(13.0, 29.0, 21.25)","(4.4, 6.8, 5.9)"
08-01-2023 19:18:10.400809,"(3.9, 7.2, 6.1)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 339.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 216.53846153846155)","(3.8, 5.1, 4.475)","(13.0, 28.0, 21.25)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:11.666948,"(3.9, 7.2, 6.1)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 339.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 216.53846153846155)","(3.8, 5.1, 4.475)","(13.0, 28.0, 15.727272727272727)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:12.949832,"(3.9, 7.0, 5.9)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 180.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 216.53846153846155)","(3.8, 5.1, 3.9461538461538463)","(13.0, 28.0, 17.625)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:14.245421,"(3.9, 6.8, 5.9)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 180.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 216.53846153846155)","(3.8, 5.1, 3.9461538461538463)","(13.0, 27.0, 20.25)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:15.530751,"(3.9, 6.8, 5.9)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 180.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 147.5)","(3.8, 5.1, 3.9461538461538463)","(13.0, 26.0, 20.25)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:16.808170,"(3.9, 6.8, 5.15)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 183.33333333333331)","(8.5, 18.0, 17.35)","(41.0, 230.0, 147.5)","(3.8, 5.1, 3.8745098039215686)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:18.045477,"(3.9, 6.8, 5.15)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 183.33333333333331)","(8.5, 18.0, 17.35)","(41.0, 230.0, 147.5)","(3.8, 5.1, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:19.326912,"(3.9, 6.8, 5.138461538461539)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 183.33333333333331)","(8.5, 18.0, 17.35)","(41.0, 230.0, 147.5)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:20.664080,"(3.9, 6.8, 5.138461538461539)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 183.33333333333331)","(8.5, 18.0, 17.35)","(41.0, 230.0, 147.5)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:21.954592,"(3.9, 6.8, 5.9)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 353.3333333333333)","(8.5, 18.0, 17.35)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:23.264904,"(3.9, 6.4, 5.7)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 353.3333333333333)","(8.5, 18.0, 17.35)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:24.863326,"(3.9, 6.4, 5.7)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 353.3333333333333)","(8.5, 18.0, 17.35)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:26.358774,"(3.9, 6.4, 5.08235294117647)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 190.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:27.645997,"(3.9, 6.4, 5.08235294117647)","(2.9, 4.6, 3.2535714285714286)","(51.0, 410.0, 190.0)","(8.5, 18.0, 17.35)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:28.865853,"(3.9, 6.4, 5.042424242424242)","(2.9, 4.6, 3.814583333333333)","(51.0, 410.0, 300.0)","(8.5, 18.0, 17.3125)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:30.124988,"(3.9, 6.4, 5.042424242424242)","(2.9, 4.6, 3.6421052631578945)","(51.0, 410.0, 344.0)","(8.5, 18.0, 17.38888888888889)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.2)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:31.434936,"(3.9, 6.4, 5.7)","(2.9, 4.6, 3.6421052631578945)","(51.0, 410.0, 344.0)","(8.5, 18.0, 17.38888888888889)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 4.025)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:32.740237,"(3.9, 6.0, 5.5)","(2.9, 4.6, 3.6421052631578945)","(51.0, 410.0, 344.0)","(8.5, 18.0, 14.26)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 3.9250000000000003)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:33.904316,"(3.9, 6.0, 5.5)","(2.9, 4.6, 3.6421052631578945)","(51.0, 410.0, 344.0)","(8.5, 18.0, 16.136363636363637)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.9, 3.9450000000000003)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:35.084956,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.6421052631578945)","(51.0, 410.0, 344.0)","(8.5, 17.5, 16.136363636363637)","(41.0, 230.0, 217.3076923076923)","(3.8, 4.8, 4.275)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:36.343804,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.5437499999999997)","(51.0, 410.0, 344.0)","(8.5, 17.5, 16.136363636363637)","(41.0, 230.0, 200.0)","(3.8, 4.7, 4.275)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:37.636826,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.7105263157894735)","(51.0, 410.0, 344.0)","(8.5, 17.5, 16.5)","(41.0, 290.0, 208.0769230769231)","(3.8, 4.7, 3.9916666666666667)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:38.952323,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.7105263157894735)","(51.0, 410.0, 344.0)","(8.5, 17.0, 15.5)","(41.0, 220.0, 208.0769230769231)","(3.8, 4.7, 3.9916666666666667)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.163636363636364)"
08-01-2023 19:18:40.177263,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.7105263157894735)","(51.0, 410.0, 344.0)","(8.5, 17.0, 16.055555555555557)","(41.0, 220.0, 208.0769230769231)","(3.8, 4.7, 3.9916666666666667)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.15)"
08-01-2023 19:18:41.436613,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.795238095238095)","(51.0, 410.0, 344.0)","(8.5, 16.5, 16.055555555555557)","(41.0, 220.0, 208.0769230769231)","(3.8, 4.7, 3.9916666666666667)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.15)"
08-01-2023 19:18:42.730639,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.8613636363636363)","(51.0, 410.0, 344.0)","(8.5, 16.5, 15.0)","(41.0, 220.0, 208.0769230769231)","(3.8, 4.7, 3.9916666666666667)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.15)"
08-01-2023 19:18:43.986955,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.7789473684210524)","(51.0, 410.0, 344.0)","(8.5, 16.5, 15.0)","(41.0, 220.0, 208.0769230769231)","(3.8, 4.7, 4.227777777777778)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.15)"
08-01-2023 19:18:45.212060,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.625)","(51.0, 410.0, 344.0)","(8.5, 16.5, 13.0)","(41.0, 220.0, 208.0769230769231)","(3.8, 4.7, 4.275)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.15)"
08-01-2023 19:18:46.404535,"(3.9, 6.0, 5.166666666666667)","(2.9, 4.6, 3.625)","(51.0, 410.0, 344.0)","(8.5, 16.5, 15.0)","(41.0, 220.0, 208.0769230769231)","(3.8, 4.7, 4.275)","(13.0, 26.0, 15.458333333333334)","(4.4, 6.8, 5.15)"
