,Antique Elsa,Apollo One,Denis The Menace,Maximum Zeal,Kinimakatka,Arts Inferno,Urana Fernando,Queen Sal
15-12-2022 13:03:45.884210,"(13.0, 19.5, 18.833333333333332)","(3.2, 3.95, 3.9021739130434785)","(5.5, 6.8, 6.4750000000000005)","(21.0, 44.0, 41.27272727272727)","(11.0, 14.5, 14.0)","(5.5, 6.8, 6.793333333333333)","(17.0, 23.0, 21.153846153846153)","(3.5, 4.2, 4.175257731958763)"
15-12-2022 13:03:46.972035,"(13.0, 19.5, 19.357142857142858)","(3.2, 3.95, 3.9136363636363636)","(5.5, 6.8, 6.441379310344828)","(21.0, 44.0, 39.45454545454545)","(11.0, 14.5, 14.0)","(5.5, 6.8, 6.793333333333333)","(17.0, 23.0, 21.153846153846153)","(3.4, 4.2, 4.175257731958763)"
15-12-2022 13:03:47.988008,"(13.0, 19.5, 19.441176470588236)","(3.2, 3.95, 3.948051948051948)","(5.5, 6.8, 6.42962962962963)","(21.0, 40.0, 37.78947368421053)","(11.0, 14.5, 13.738095238095237)","(5.5, 7.0, 6.834343434343435)","(17.0, 22.0, 21.333333333333332)","(3.4, 4.2, 4.182417582417583)"
15-12-2022 13:03:49.036283,"(13.0, 20.0, 19.375)","(3.2, 4.1, 4.02741935483871)","(5.5, 6.6, 6.438709677419355)","(21.0, 40.0, 34.92307692307692)","(11.0, 14.5, 14.0)","(5.5, 6.8, 6.788461538461538)","(17.0, 23.0, 20.789473684210527)","(3.4, 4.2, 4.174736842105263)"
15-12-2022 13:03:50.032306,"(13.0, 22.0, 21.166666666666668)","(3.2, 4.1, 4.023529411764706)","(5.5, 6.2, 6.076923076923077)","(21.0, 40.0, 34.75)","(11.0, 14.5, 14.18)","(5.5, 6.8, 6.763076923076923)","(17.0, 23.0, 21.42105263157895)","(3.4, 4.2, 4.161904761904762)"
15-12-2022 13:03:51.055714,"(13.0, 22.0, 20.214285714285715)","(3.2, 4.1, 4.1066666666666665)","(5.5, 6.2, 6.085714285714285)","(21.0, 40.0, 37.375)","(11.0, 14.5, 14.18)","(5.5, 6.8, 6.763076923076923)","(17.0, 23.0, 21.857142857142858)","(3.4, 4.2, 4.147826086956522)"
15-12-2022 13:03:52.101538,"(13.0, 21.0, 20.214285714285715)","(3.2, 4.2, 4.1117647058823525)","(5.5, 6.2, 6.054545454545455)","(21.0, 40.0, 37.9)","(11.0, 14.5, 14.18)","(5.5, 6.8, 6.763076923076923)","(17.0, 23.0, 21.933333333333334)","(3.4, 4.2, 4.151785714285714)"
15-12-2022 13:03:53.189667,"(13.0, 21.0, 19.875)","(3.3, 4.2, 4.1125)","(5.5, 6.2, 6.054545454545455)","(21.0, 40.0, 37.9)","(11.0, 14.5, 14.18)","(5.5, 6.8, 6.764285714285714)","(17.0, 23.0, 22.529411764705884)","(3.4, 4.2, 4.098837209302325)"
15-12-2022 13:03:54.309877,"(13.0, 21.0, 20.25925925925926)","(3.3, 4.2, 4.1125)","(5.5, 6.0, 5.933333333333334)","(21.0, 40.0, 37.666666666666664)","(11.0, 14.5, 13.94)","(5.5, 6.8, 6.764912280701754)","(17.0, 23.0, 23.857142857142858)","(3.4, 4.1, 4.085542168674698)"
15-12-2022 13:03:55.444066,"(13.0, 21.0, 20.304347826086957)","(3.3, 4.2, 4.133333333333333)","(5.5, 6.0, 5.933333333333334)","(21.0, 40.0, 37.666666666666664)","(11.0, 14.5, 14.048387096774194)","(5.5, 6.8, 6.742424242424242)","(17.0, 24.0, 23.862068965517242)","(3.4, 4.1, 4.089873417721519)"
15-12-2022 13:03:56.578828,"(13.0, 21.0, 20.38888888888889)","(3.3, 4.2, 4.063157894736842)","(5.5, 6.2, 6.05)","(21.0, 38.0, 34.42857142857143)","(11.0, 14.5, 14.051724137931034)","(5.5, 6.8, 6.76338028169014)","(17.0, 25.0, 24.029411764705884)","(3.4, 4.1, 4.135483870967742)"
15-12-2022 13:03:57.726705,"(13.0, 21.0, 20.42105263157895)","(3.3, 4.0, 3.9185185185185185)","(5.5, 6.2, 6.338317757009346)","(21.0, 40.0, 36.72727272727273)","(11.0, 14.5, 13.957142857142857)","(5.5, 6.8, 7.163179916317992)","(17.0, 25.0, 23.257142857142856)","(3.4, 4.2, 4.122330097087379)"
15-12-2022 13:03:58.953363,"(13.0, 21.0, 20.444444444444443)","(3.3, 3.95, 3.8552631578947367)","(5.5, 6.4, 6.351020408163266)","(21.0, 40.0, 37.333333333333336)","(11.0, 14.5, 13.987804878048781)","(5.5, 7.2, 7.366990291262137)","(17.0, 24.0, 22.555555555555557)","(3.4, 4.2, 4.0874999999999995)"
15-12-2022 13:04:00.094248,"(13.0, 21.0, 20.147058823529413)","(3.3, 4.0, 3.8552631578947367)","(5.5, 6.4, 6.351020408163266)","(21.0, 40.0, 36.0)","(11.0, 14.5, 13.987804878048781)","(5.5, 7.4, 7.372277227722773)","(17.0, 23.0, 22.307692307692307)","(3.4, 4.1, 4.076315789473684)"
15-12-2022 13:04:01.201940,"(13.0, 21.0, 20.344827586206897)","(3.3, 3.95, 3.9026315789473687)","(5.5, 6.4, 6.3500000000000005)","(21.0, 40.0, 36.0)","(11.0, 14.5, 13.987804878048781)","(5.5, 7.4, 7.366666666666667)","(17.0, 23.0, 22.333333333333332)","(3.4, 4.1, 4.075342465753424)"
15-12-2022 13:04:02.333037,"(14.0, 21.0, 20.488888888888887)","(3.3, 3.95, 3.88)","(5.0, 6.4, 6.354054054054054)","(21.0, 40.0, 36.8235294117647)","(11.0, 14.5, 13.975)","(5.5, 7.4, 7.36328502415459)","(17.0, 23.0, 22.59090909090909)","(3.3, 4.1, 4.068493150684931)"
15-12-2022 13:04:03.437190,"(14.0, 21.0, 20.488888888888887)","(3.3, 3.95, 3.875)","(5.0, 6.4, 6.358024691358025)","(21.0, 40.0, 36.8235294117647)","(11.0, 14.5, 13.975)","(5.5, 7.4, 7.36328502415459)","(17.0, 23.0, 22.59090909090909)","(3.3, 4.1, 4.079365079365079)"
15-12-2022 13:04:04.510808,"(14.0, 21.0, 20.488888888888887)","(3.3, 3.95, 3.873076923076923)","(5.0, 6.4, 6.36046511627907)","(21.0, 40.0, 36.625)","(11.0, 14.5, 13.857142857142858)","(5.5, 7.4, 7.191351351351352)","(17.0, 23.0, 22.714285714285715)","(3.3, 4.1, 4.074626865671641)"
15-12-2022 13:04:05.532985,"(14.0, 21.0, 20.130434782608695)","(3.3, 4.0, 3.9555016181229776)","(5.0, 6.4, 6.361764705882353)","(21.0, 40.0, 36.625)","(11.0, 14.5, 13.857142857142858)","(5.5, 7.2, 7.189247311827957)","(17.0, 23.0, 22.2)","(3.3, 4.1, 4.074242424242424)"
15-12-2022 13:04:06.555825,"(14.0, 20.0, 19.9375)","(3.3, 4.0, 3.8554945054945056)","(5.0, 6.4, 6.365333333333334)","(21.0, 38.0, 37.0)","(11.0, 14.5, 13.727272727272727)","(5.5, 7.2, 7.170048309178744)","(17.0, 23.0, 22.1)","(3.3, 4.1, 4.075714285714286)"
15-12-2022 13:04:07.625714,"(14.0, 20.0, 19.928571428571427)","(3.3, 3.9, 3.8823529411764706)","(5.0, 6.4, 6.376)","(21.0, 38.0, 37.0)","(11.0, 14.5, 13.727272727272727)","(5.5, 7.2, 7.170048309178744)","(17.0, 23.0, 22.1)","(3.3, 4.1, 4.015384615384615)"
15-12-2022 13:04:08.690520,"(14.0, 21.0, 19.625)","(3.3, 3.9, 3.8823529411764706)","(5.0, 6.4, 6.367088607594937)","(21.0, 38.0, 37.714285714285715)","(11.0, 14.5, 13.708333333333334)","(5.5, 7.2, 7.170048309178744)","(17.0, 23.0, 22.1)","(3.3, 4.1, 4.015384615384615)"
15-12-2022 13:04:09.756042,"(14.0, 21.0, 19.625)","(3.3, 3.9, 3.8823529411764706)","(5.0, 6.4, 6.367088607594937)","(21.0, 40.0, 38.93333333333333)","(11.0, 14.5, 13.708333333333334)","(5.5, 7.2, 7.170048309178744)","(17.0, 23.0, 22.434782608695652)","(3.3, 4.1, 4.032258064516129)"
15-12-2022 13:04:10.853176,"(14.0, 21.0, 20.454545454545453)","(3.3, 3.9, 3.8775)","(5.0, 6.4, 6.367088607594937)","(21.0, 40.0, 37.714285714285715)","(11.0, 14.5, 13.708333333333334)","(5.5, 7.2, 7.170754716981132)","(17.0, 23.0, 22.434782608695652)","(3.3, 4.1, 4.020588235294118)"
15-12-2022 13:04:11.994849,"(14.0, 21.0, 20.454545454545453)","(3.3, 3.9, 3.8775)","(5.0, 6.4, 6.3690476190476195)","(21.0, 40.0, 38.4)","(11.0, 14.5, 13.708333333333334)","(5.5, 7.2, 7.170754716981132)","(17.0, 23.0, 22.434782608695652)","(3.3, 4.1, 4.029090909090909)"
15-12-2022 13:04:13.154865,"(14.0, 23.0, 21.88888888888889)","(3.3, 3.9, 3.825925925925926)","(5.0, 6.4, 6.3690476190476195)","(21.0, 40.0, 38.0)","(11.0, 14.5, 13.76923076923077)","(5.5, 7.2, 7.170754716981132)","(17.0, 23.0, 22.071428571428573)","(3.3, 4.1, 3.988888888888889)"
15-12-2022 13:04:14.288427,"(14.0, 23.0, 22.11111111111111)","(3.3, 3.8, 3.759375)","(5.0, 6.4, 6.3690476190476195)","(21.0, 42.0, 38.53846153846154)","(11.0, 14.5, 13.76923076923077)","(5.5, 7.2, 7.170754716981132)","(17.0, 23.0, 22.071428571428573)","(3.3, 4.1, 4.013)"
15-12-2022 13:04:15.442669,"(14.0, 23.0, 22.555555555555557)","(3.3, 3.8, 3.7558823529411764)","(5.0, 6.4, 6.322413793103449)","(21.0, 42.0, 38.53846153846154)","(11.0, 14.5, 13.796296296296296)","(5.5, 7.2, 7.175728155339806)","(17.0, 23.0, 23.933333333333334)","(3.3, 4.1, 3.9064935064935065)"
15-12-2022 13:04:16.610589,"(14.0, 23.0, 22.4)","(3.3, 3.8, 3.7140845070422537)","(5.0, 6.6, 6.55606936416185)","(21.0, 42.0, 38.275862068965516)","(11.0, 14.5, 13.796875)","(5.5, 7.2, 7.176331360946746)","(17.0, 24.0, 23.806451612903224)","(3.3, 3.95, 3.904524886877828)"
15-12-2022 13:04:17.762006,"(14.0, 23.0, 22.166666666666668)","(3.3, 3.8, 3.718018018018018)","(5.0, 6.6, 6.562650602409638)","(21.0, 42.0, 38.142857142857146)","(11.0, 14.5, 13.796875)","(5.5, 7.2, 7.185714285714286)","(17.0, 24.0, 23.852941176470587)","(3.3, 3.95, 3.9069444444444446)"
15-12-2022 13:04:18.845619,"(14.0, 23.0, 22.166666666666668)","(3.3, 3.75, 3.73125)","(5.0, 6.6, 6.562650602409638)","(21.0, 42.0, 38.142857142857146)","(11.0, 14.5, 13.806451612903226)","(5.5, 7.2, 7.180851063829787)","(17.0, 24.0, 23.967741935483872)","(3.3, 3.95, 3.953448275862069)"
15-12-2022 13:04:19.900565,"(14.0, 23.0, 22.166666666666668)","(3.3, 3.75, 3.73)","(5.0, 6.6, 6.562650602409638)","(21.0, 42.0, 38.357142857142854)","(11.0, 14.5, 13.806451612903226)","(5.5, 7.2, 7.180851063829787)","(17.0, 24.0, 23.967741935483872)","(3.3, 4.0, 3.9288461538461537)"
15-12-2022 13:04:20.922212,"(14.0, 23.0, 22.1)","(3.3, 3.75, 3.7285714285714286)","(5.0, 6.6, 6.563742690058479)","(21.0, 42.0, 38.07692307692308)","(11.0, 14.5, 13.833333333333334)","(5.5, 7.2, 7.180851063829787)","(17.0, 24.0, 23.97142857142857)","(3.3, 4.0, 3.9288461538461537)"
15-12-2022 13:04:21.924613,"(14.0, 22.0, 21.952380952380953)","(3.3, 3.8, 3.70703125)","(5.0, 6.6, 6.563742690058479)","(21.0, 42.0, 38.07692307692308)","(11.0, 14.5, 13.896825396825397)","(5.5, 7.2, 7.180645161290323)","(17.0, 24.0, 23.973684210526315)","(3.3, 4.0, 3.914814814814815)"
15-12-2022 13:04:22.977005,"(14.0, 22.0, 21.95)","(3.3, 3.8, 3.7534188034188034)","(5.0, 6.6, 6.563529411764706)","(21.0, 42.0, 38.07692307692308)","(11.0, 14.5, 13.90625)","(5.5, 7.2, 7.180645161290323)","(17.0, 24.0, 23.973684210526315)","(3.3, 3.95, 3.912903225806452)"
15-12-2022 13:04:24.115824,"(14.0, 22.0, 21.95)","(3.3, 3.8, 3.755309734513274)","(5.5, 6.6, 6.56536312849162)","(21.0, 42.0, 37.84615384615385)","(10.0, 14.5, 13.90625)","(5.5, 7.2, 7.1825242718446605)","(18.0, 24.0, 23.973684210526315)","(3.2, 3.95, 3.9475000000000002)"
15-12-2022 13:04:25.250184,"(15.0, 22.0, 21.904761904761905)","(3.3, 3.8, 3.755309734513274)","(5.5, 6.6, 6.5662921348314605)","(21.0, 42.0, 37.92)","(10.0, 14.5, 13.97887323943662)","(5.5, 7.2, 7.197894736842105)","(18.0, 24.0, 23.96875)","(3.2, 4.0, 3.9443548387096774)"
15-12-2022 13:04:26.323158,"(15.0, 22.0, 21.9)","(3.3, 3.8, 3.755607476635514)","(5.5, 6.6, 6.5662921348314605)","(21.0, 42.0, 37.92)","(10.0, 14.5, 14.025641025641026)","(5.5, 7.2, 7.197894736842105)","(18.0, 24.0, 23.972972972972972)","(3.2, 4.0, 3.922222222222222)"
15-12-2022 13:04:27.321158,"(15.0, 22.0, 21.9)","(3.3, 3.8, 3.757594936708861)","(5.5, 6.4, 6.30188679245283)","(21.0, 42.0, 37.92)","(10.0, 14.5, 14.025641025641026)","(5.5, 7.2, 7.197894736842105)","(18.0, 24.0, 23.972972972972972)","(3.2, 4.0, 3.922222222222222)"
15-12-2022 13:04:28.298590,"(15.0, 22.0, 21.9)","(3.3, 3.8, 3.7545454545454544)","(5.5, 6.4, 6.296250000000001)","(21.0, 42.0, 37.92)","(10.0, 14.5, 14.025641025641026)","(5.5, 7.4, 7.252631578947368)","(18.0, 24.0, 23.857142857142858)","(3.2, 4.0, 3.9366666666666665)"
15-12-2022 13:04:29.285775,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.778)","(5.5, 6.4, 6.317557251908397)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.827272727272728)","(5.5, 7.4, 7.347826086956522)","(18.0, 24.0, 23.9375)","(3.2, 4.0, 3.9357142857142855)"
15-12-2022 13:04:30.376843,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.778)","(5.5, 6.4, 6.317557251908397)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.827272727272728)","(5.5, 7.4, 7.0588235294117645)","(18.0, 24.0, 23.229885057471265)","(3.2, 4.0, 3.891489361702128)"
15-12-2022 13:04:31.403403,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.826923076923077)","(5.5, 6.6, 6.53)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.827272727272728)","(5.5, 7.2, 7.0588235294117645)","(18.0, 25.0, 23.229885057471265)","(3.2, 3.9, 3.891489361702128)"
15-12-2022 13:04:32.554598,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.82)","(5.5, 6.6, 6.53)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.827272727272728)","(5.5, 7.2, 7.0256410256410255)","(18.0, 25.0, 23.357142857142858)","(3.2, 3.9, 3.886065573770492)"
15-12-2022 13:04:33.686296,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.8066666666666666)","(5.5, 6.6, 6.425000000000001)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.827272727272728)","(5.5, 7.2, 7.041095890410959)","(18.0, 24.0, 23.357142857142858)","(3.2, 3.9, 3.886065573770492)"
15-12-2022 13:04:34.888294,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.8106060606060606)","(5.5, 6.6, 6.425000000000001)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.827272727272728)","(5.5, 7.2, 7.038888888888889)","(18.0, 24.0, 23.357142857142858)","(3.2, 3.9, 3.886065573770492)"
15-12-2022 13:04:36.081119,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.8106060606060606)","(5.5, 6.6, 6.577358490566038)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.872881355932204)","(5.5, 7.2, 7.021428571428571)","(18.0, 24.0, 23.357142857142858)","(3.2, 3.9, 3.890740740740741)"
15-12-2022 13:04:37.196566,"(15.0, 23.0, 22.689655172413794)","(3.3, 3.85, 3.79)","(5.5, 6.6, 6.577358490566038)","(21.0, 42.0, 39.04347826086956)","(10.0, 14.5, 13.872881355932204)","(5.5, 7.2, 7.021428571428571)","(18.0, 24.0, 23.357142857142858)","(3.2, 3.9, 3.89)"
15-12-2022 13:04:38.327259,"(15.0, 23.0, 22.64)","(3.3, 3.85, 3.77)","(5.5, 6.6, 9810.460377358491)","(21.0, 42.0, 9998.5)","(10.0, 14.5, 9998.5)","(5.5, 7.2, 9998.5)","(18.0, 24.0, 9998.5)","(3.2, 3.9, 9998.5)"
15-12-2022 13:04:39.382489,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:40.415724,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:41.469465,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:42.520750,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:43.486520,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:44.525323,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:45.543919,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:46.532728,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
15-12-2022 13:04:47.601094,"(15.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.2, 99998, 9998.5)"
