,Moonlit Picture,Clover Athena,Lizard,Fernando Diva,Liar For Hire,Sunset Charlie,Integrity Angel
05-01-2023 13:09:54.603625,"(2.35, 3.95, 3.30625)","(21.0, 42.0, 38.5)","(31.0, 250.0, 97.0)","(3.5, 4.7, 4.4)","(2.8, 3.45, 3.0416666666666665)","(21.0, 80.0, 53.0)","(8.5, 20.0, 14.666666666666666)"
05-01-2023 13:09:55.804100,"(2.35, 3.95, 3.30625)","(21.0, 42.0, 38.5)","(31.0, 250.0, 97.0)","(3.5, 4.7, 4.4)","(2.8, 3.45, 3.033333333333333)","(21.0, 80.0, 53.0)","(8.5, 20.0, 14.666666666666666)"
05-01-2023 13:09:56.888258,"(2.35, 3.95, 3.7142857142857144)","(21.0, 42.0, 38.5)","(31.0, 250.0, 97.0)","(3.5, 4.7, 4.4)","(2.8, 3.4, 3.033333333333333)","(21.0, 80.0, 53.0)","(8.5, 20.0, 14.666666666666666)"
05-01-2023 13:09:58.024562,"(2.35, 3.95, 3.34375)","(21.0, 42.0, 38.5)","(31.0, 250.0, 64.6)","(3.5, 4.7, 4.4)","(2.8, 3.4, 3.033333333333333)","(21.0, 80.0, 53.0)","(8.5, 20.0, 14.666666666666666)"
05-01-2023 13:09:59.191921,"(2.35, 3.95, 3.34375)","(21.0, 42.0, 38.5)","(31.0, 250.0, 64.6)","(3.5, 4.7, 4.4)","(2.8, 3.4, 3.033333333333333)","(21.0, 80.0, 53.0)","(8.5, 20.0, 14.666666666666666)"
05-01-2023 13:10:00.175703,"(2.35, 3.95, 3.34375)","(21.0, 42.0, 38.5)","(31.0, 250.0, 64.6)","(3.5, 4.7, 4.4)","(2.8, 3.4, 3.033333333333333)","(21.0, 80.0, 44.0)","(8.5, 20.0, 16.5)"
05-01-2023 13:10:01.211829,"(2.35, 3.9, 3.1933333333333334)","(21.0, 50.0, 37.4)","(31.0, 250.0, 66.4)","(3.5, 4.7, 4.45)","(2.8, 3.5, 3.0416666666666665)","(21.0, 80.0, 44.66666666666667)","(8.5, 21.0, 16.75)"
05-01-2023 13:10:02.204644,"(2.35, 3.8, 2.9138461538461535)","(21.0, 50.0, 37.4)","(31.0, 250.0, 66.4)","(3.5, 4.7, 4.45)","(2.8, 3.45, 3.0416666666666665)","(21.0, 80.0, 44.66666666666667)","(8.5, 21.0, 16.75)"
05-01-2023 13:10:03.299094,"(2.35, 3.7, 2.9833333333333334)","(21.0, 50.0, 37.4)","(31.0, 250.0, 66.4)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 80.0, 44.66666666666667)","(8.5, 21.0, 16.75)"
05-01-2023 13:10:04.327294,"(2.35, 3.65, 2.8978571428571427)","(21.0, 50.0, 37.4)","(31.0, 250.0, 66.4)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 80.0, 44.66666666666667)","(8.5, 21.0, 16.75)"
05-01-2023 13:10:05.434720,"(2.35, 3.65, 2.8939999999999997)","(21.0, 50.0, 38.8)","(31.0, 250.0, 169.6)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 80.0, 65.4)","(8.5, 21.0, 16.75)"
05-01-2023 13:10:06.551104,"(2.35, 3.65, 2.8939999999999997)","(21.0, 50.0, 38.8)","(31.0, 200.0, 169.6)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 75.0, 60.473684210526315)","(8.5, 21.0, 14.625)"
05-01-2023 13:10:07.650891,"(2.35, 3.65, 2.8939999999999997)","(21.0, 50.0, 38.8)","(31.0, 200.0, 169.6)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.033333333333333)","(21.0, 80.0, 68.14285714285714)","(8.5, 21.0, 14.625)"
05-01-2023 13:10:08.658935,"(2.35, 3.65, 2.8939999999999997)","(21.0, 50.0, 38.8)","(31.0, 200.0, 169.6)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 75.0, 60.88235294117647)","(8.5, 21.0, 13.571428571428571)"
05-01-2023 13:10:09.692297,"(2.35, 3.65, 2.8939999999999997)","(21.0, 50.0, 38.8)","(31.0, 200.0, 186.1818181818182)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 75.0, 60.88235294117647)","(8.5, 20.0, 13.571428571428571)"
05-01-2023 13:10:10.664749,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 200.0, 186.1818181818182)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 75.0, 60.88235294117647)","(8.5, 20.0, 12.941176470588236)"
05-01-2023 13:10:11.636123,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 75.0, 61.4)","(8.5, 20.0, 14.833333333333334)"
05-01-2023 13:10:12.783681,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 61.4)","(8.5, 19.5, 14.833333333333334)"
05-01-2023 13:10:13.969161,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.2800000000000002)","(21.0, 70.0, 54.1578947368421)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:15.019247,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.6, 3.025)","(21.0, 70.0, 54.1578947368421)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:16.026652,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 54.1578947368421)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:17.132048,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 54.1578947368421)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:18.077782,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:19.074475,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:20.202657,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:21.241284,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 175.8)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.3049999999999997)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:22.281482,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 175.8)","(3.5, 4.7, 4.5)","(2.8, 3.65, 3.3049999999999997)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:23.263465,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:24.231801,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:25.201734,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:26.244279,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:27.193784,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:28.264671,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.033333333333333)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:29.349736,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 190.0, 177.0909090909091)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:30.333906,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 180.0, 168.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.911764705882353)"
05-01-2023 13:10:31.278013,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 180.0, 168.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 12.88888888888889)"
05-01-2023 13:10:32.526034,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 180.0, 167.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 53.27777777777778)","(8.5, 19.5, 13.038461538461538)"
05-01-2023 13:10:33.546387,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 180.0, 167.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 41.3)","(8.5, 19.5, 13.038461538461538)"
05-01-2023 13:10:34.613072,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 180.0, 120.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 41.3)","(8.5, 19.5, 13.038461538461538)"
05-01-2023 13:10:35.755791,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.90909090909091)","(31.0, 180.0, 157.0)","(3.5, 4.7, 4.5)","(2.8, 3.6, 3.025)","(21.0, 70.0, 41.3)","(8.5, 19.5, 13.038461538461538)"
05-01-2023 13:10:36.859516,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 31.333333333333332)","(31.0, 180.0, 157.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 41.3)","(8.5, 19.5, 13.038461538461538)"
05-01-2023 13:10:38.099635,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 180.0, 158.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 50.86666666666667)","(8.5, 19.5, 13.038461538461538)"
05-01-2023 13:10:39.314898,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 180.0, 158.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.03375)","(21.0, 70.0, 50.86666666666667)","(8.5, 19.5, 13.0)"
05-01-2023 13:10:40.470370,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 180.0, 158.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.0416666666666665)","(21.0, 70.0, 50.86666666666667)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:41.652801,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 180.0, 158.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 50.86666666666667)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:42.855812,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 180.0, 158.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 50.86666666666667)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:44.031193,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 180.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 50.86666666666667)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:45.128465,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 50.86666666666667)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:46.266524,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 50.86666666666667)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:47.415082,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.033333333333333)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:48.437970,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:49.505601,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:50.551058,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:51.654062,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 36.0)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 12.75)"
05-01-2023 13:10:52.610498,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.033333333333333)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 13.071428571428571)"
05-01-2023 13:10:53.675878,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.2800000000000002)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.166666666666666)"
05-01-2023 13:10:54.712702,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.6, 3.2800000000000002)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.166666666666666)"
05-01-2023 13:10:55.703174,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.166666666666666)"
05-01-2023 13:10:57.015668,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.166666666666666)"
05-01-2023 13:10:58.469172,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.884615384615385)"
05-01-2023 13:10:59.630013,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.025)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.884615384615385)"
05-01-2023 13:11:00.675493,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.3049999999999997)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.884615384615385)"
05-01-2023 13:11:01.799742,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.65, 3.0416666666666665)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.884615384615385)"
05-01-2023 13:11:02.929843,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 52.0625)","(8.5, 16.5, 14.884615384615385)"
05-01-2023 13:11:03.968785,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 39.25)","(8.5, 16.5, 14.884615384615385)"
05-01-2023 13:11:04.931777,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.0)"
05-01-2023 13:11:06.109120,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.0416666666666665)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.0)"
05-01-2023 13:11:07.148644,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.438372093023256)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.153846153846153)"
05-01-2023 13:11:08.220625,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.45, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.041666666666668)"
05-01-2023 13:11:09.266394,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.041666666666668)"
05-01-2023 13:11:10.289274,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:11.327185,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:12.375461,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:13.451553,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:14.516844,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:15.618469,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:16.670704,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 38.8)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.5188888888888887)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:17.771399,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 39.5)","(31.0, 220.0, 190.0)","(3.5, 4.7, 4.5)","(2.8, 3.55, 3.394186046511628)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:18.973115,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 40.11764705882353)","(31.0, 220.0, 160.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.3791666666666664)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:20.244132,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 40.11764705882353)","(31.0, 180.0, 160.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.344444444444444)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:21.378740,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 40.11764705882353)","(31.0, 180.0, 160.0)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.344444444444444)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:22.423051,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 40.11764705882353)","(31.0, 220.0, 92.72727272727272)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.344444444444444)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:23.593049,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.4, 3.2666666666666666)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:24.779831,"(2.35, 3.6, 2.9033333333333333)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.2522727272727274)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:25.889506,"(2.35, 3.6, 2.9485714285714284)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.2522727272727274)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:27.010318,"(2.35, 3.55, 2.8907142857142856)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.2522727272727274)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:28.125122,"(2.35, 3.55, 2.8907142857142856)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.2522727272727274)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:29.202853,"(2.35, 3.55, 2.8907142857142856)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.2522727272727274)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:30.199290,"(2.35, 3.55, 2.8907142857142856)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.2522727272727274)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:31.281973,"(2.35, 3.5, 2.9499999999999997)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.35, 3.2136363636363634)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:32.633997,"(2.35, 3.5, 2.9499999999999997)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 159.375)","(3.5, 4.7, 4.5)","(2.8, 3.3, 3.2136363636363634)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:33.802920,"(2.35, 3.5, 2.9499999999999997)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 140.58823529411765)","(3.5, 4.7, 4.647826086956522)","(2.8, 3.3, 3.1558620689655172)","(21.0, 70.0, 39.25)","(8.5, 16.5, 15.40625)"
05-01-2023 13:11:34.917156,"(2.35, 3.5, 2.9499999999999997)","(21.0, 50.0, 40.11764705882353)","(31.0, 220.0, 194.375)","(3.5, 4.7, 4.508333333333334)","(2.8, 3.3, 3.1558620689655172)","(21.0, 70.0, 39.25)","(8.5, 16.5, 14.0)"
05-01-2023 13:11:36.305744,"(2.35, 3.5, 2.9499999999999997)","(21.0, 50.0, 40.11764705882353)","(31.0, 210.0, 194.375)","(3.5, 4.7, 4.508333333333334)","(2.8, 3.3, 3.1558620689655172)","(21.0, 70.0, 39.25)","(8.5, 16.5, 14.0)"
05-01-2023 13:11:37.461428,"(2.35, 3.5, 2.9499999999999997)","(21.0, 50.0, 40.11764705882353)","(31.0, 210.0, 185.0)","(3.5, 4.7, 4.617857142857143)","(2.8, 3.3, 3.1782608695652175)","(21.0, 70.0, 39.25)","(8.5, 16.5, 14.0)"
05-01-2023 13:11:38.716200,"(2.35, 3.4, 2.877333333333333)","(21.0, 50.0, 40.11764705882353)","(31.0, 170.0, 150.0)","(3.5, 4.7, 4.516666666666667)","(2.8, 3.25, 3.1782608695652175)","(21.0, 70.0, 39.25)","(9.0, 16.5, 14.0)"
