,Runs Like Bluey,Way Too Soft,Petes Prodigy,Springvale Jess,Speed Craze,Acacia Bridge,Wilcott,Roxy Fudge
11-01-2023 12:17:01.804728,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.6085714285714285)","(26.0, 40.0, 33.714285714285715)","(5.0, 8.4, 8.012903225806452)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.7457142857142856)"
11-01-2023 12:17:03.229273,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.6085714285714285)","(26.0, 40.0, 34.18181818181818)","(5.0, 8.4, 8.012903225806452)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.7457142857142856)"
11-01-2023 12:17:04.631363,"(5.0, 7.4, 7.31764705882353)","(4.8, 4.7, 4.6085714285714285)","(26.0, 40.0, 34.25)","(5.0, 8.4, 8.012903225806452)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.752173913043478)"
11-01-2023 12:17:06.075478,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.6085714285714285)","(26.0, 38.0, 34.18181818181818)","(5.0, 8.4, 8.012903225806452)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.752173913043478)"
11-01-2023 12:17:07.425434,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.58)","(26.0, 38.0, 34.18181818181818)","(5.0, 8.4, 7.885714285714285)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.7192000000000003)"
11-01-2023 12:17:08.765200,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.62)","(26.0, 38.0, 34.21052631578947)","(5.0, 8.4, 7.885714285714285)","(5.5, 9.2, 8.811764705882352)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.8163636363636364)"
11-01-2023 12:17:10.109887,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.46)","(26.0, 38.0, 34.21052631578947)","(5.0, 8.4, 8.0)","(5.5, 9.2, 8.959999999999999)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.813684210526316)"
11-01-2023 12:17:11.529507,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.46)","(26.0, 38.0, 34.21052631578947)","(5.0, 8.2, 7.914285714285714)","(5.5, 9.2, 9.028571428571428)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.82, 2.794736842105263)"
11-01-2023 12:17:12.931171,"(5.0, 7.4, 7.336363636363637)","(4.8, 4.7, 4.46)","(26.0, 38.0, 33.30434782608695)","(5.0, 8.2, 7.914285714285714)","(5.5, 9.2, 8.959999999999999)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.8, 2.794736842105263)"
11-01-2023 12:17:14.268385,"(5.0, 7.4, 7.36)","(4.8, 4.7, 4.640000000000001)","(26.0, 38.0, 32.90909090909091)","(5.0, 8.2, 8.0)","(5.5, 9.2, 9.049999999999999)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.8, 2.794736842105263)"
11-01-2023 12:17:15.571328,"(5.0, 7.4, 7.348148148148148)","(4.8, 4.7, 4.640000000000001)","(26.0, 38.0, 32.75)","(5.0, 8.2, 7.847058823529411)","(5.5, 9.2, 8.78)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 169.375)","(2.35, 2.8, 2.794736842105263)"
11-01-2023 12:17:16.876490,"(5.0, 7.4, 7.35625)","(4.8, 4.7, 4.550000000000001)","(26.0, 38.0, 32.75)","(5.0, 8.2, 7.847058823529411)","(5.5, 9.2, 8.78)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.8, 2.796551724137931)"
11-01-2023 12:17:18.186482,"(5.0, 7.4, 7.35625)","(4.8, 4.7, 4.550000000000001)","(26.0, 38.0, 32.75)","(5.0, 8.2, 7.847058823529411)","(5.5, 9.2, 8.78)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.8, 2.796551724137931)"
11-01-2023 12:17:19.546307,"(5.0, 7.4, 7.35625)","(4.8, 4.7, 4.633333333333334)","(26.0, 38.0, 32.75)","(5.0, 8.2, 7.847058823529411)","(5.5, 9.2, 8.78)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.8, 2.796551724137931)"
11-01-2023 12:17:20.874807,"(5.0, 7.4, 7.35625)","(4.8, 4.7, 4.633333333333334)","(26.0, 38.0, 32.4)","(5.0, 8.2, 7.88)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.8, 2.796551724137931)"
11-01-2023 12:17:22.217335,"(5.0, 7.4, 7.348148148148148)","(4.8, 4.7, 4.5285714285714285)","(26.0, 38.0, 32.10526315789474)","(5.0, 8.2, 7.88)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.8, 2.8018181818181818)"
11-01-2023 12:17:23.652455,"(5.0, 7.4, 7.390476190476191)","(4.8, 4.7, 4.566666666666667)","(26.0, 38.0, 32.10526315789474)","(5.0, 8.2, 7.856)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.86, 2.8044897959183674)"
11-01-2023 12:17:25.001858,"(5.0, 7.6, 7.584615384615384)","(4.8, 4.7, 4.605882352941176)","(26.0, 38.0, 32.16216216216216)","(5.0, 8.0, 7.856)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.86, 2.7853333333333334)"
11-01-2023 12:17:26.426025,"(5.0, 7.6, 7.584615384615384)","(4.8, 4.7, 4.605882352941176)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.86, 2.775)"
11-01-2023 12:17:27.854413,"(5.0, 7.6, 7.584615384615384)","(4.8, 4.7, 4.593333333333334)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.86, 2.775)"
11-01-2023 12:17:29.351169,"(5.0, 7.6, 7.52)","(4.8, 4.7, 4.611111111111111)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.86, 2.7579310344827586)"
11-01-2023 12:17:30.827953,"(5.0, 7.6, 7.56)","(4.8, 4.7, 4.611111111111111)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.2, 8.857142857142856)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.84, 2.7579310344827586)"
11-01-2023 12:17:32.228220,"(5.0, 7.6, 7.586666666666666)","(4.8, 4.7, 4.611111111111111)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.2, 8.866666666666667)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.84, 2.749655172413793)"
11-01-2023 12:17:33.591625,"(5.0, 8.0, 7.734883720930233)","(4.8, 4.7, 4.590909090909091)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.0, 8.866666666666667)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.82, 2.7553846153846155)"
11-01-2023 12:17:34.947497,"(5.0, 8.0, 7.778947368421052)","(4.8, 4.7, 4.590909090909091)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.0, 8.866666666666667)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.82, 2.7553846153846155)"
11-01-2023 12:17:36.243168,"(5.0, 8.0, 7.752941176470588)","(4.8, 4.7, 4.590909090909091)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.0, 8.866666666666667)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.82, 2.7553846153846155)"
11-01-2023 12:17:37.537513,"(5.0, 8.0, 7.715789473684211)","(4.8, 4.7, 4.590909090909091)","(26.0, 38.0, 32.31578947368421)","(5.0, 8.0, 7.856)","(5.5, 9.0, 8.866666666666667)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.82, 2.7553846153846155)"
11-01-2023 12:17:38.870407,"(5.0, 8.0, 7.752941176470588)","(4.8, 4.7, 4.590909090909091)","(26.0, 38.0, 33.75)","(5.0, 8.0, 7.856)","(5.5, 9.0, 8.866666666666667)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.82, 2.7553846153846155)"
11-01-2023 12:17:40.297775,"(5.0, 8.0, 7.733333333333333)","(4.8, 4.7, 4.590909090909091)","(26.0, 36.0, 32.57142857142857)","(5.0, 8.0, 7.856)","(5.5, 9.0, 8.866666666666667)","(91.0, 550.0, 224.28571428571428)","(71.0, 180.0, 171.5)","(2.35, 2.82, 2.7553846153846155)"
11-01-2023 12:17:41.939512,"(5.0, 8.0, 7.733333333333333)","(4.8, 4.7, 4.590909090909091)","(26.0, 36.0, 32.25)","(5.0, 8.0, 7.856)","(5.5, 9.0, 8.866666666666667)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 171.5)","(2.35, 2.82, 2.7553846153846155)"
11-01-2023 12:17:43.724353,"(5.0, 8.0, 7.863414634146341)","(4.8, 4.7, 4.5354838709677425)","(26.0, 36.0, 32.15384615384615)","(5.0, 7.8, 7.7444444444444445)","(5.5, 9.0, 8.82857142857143)","(91.0, 550.0, 232.85714285714286)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.8566037735849057)"
11-01-2023 12:17:45.356186,"(5.0, 8.0, 7.863414634146341)","(4.2, 4.7, 4.487500000000001)","(26.0, 36.0, 32.15384615384615)","(5.0, 7.8, 7.7444444444444445)","(6.0, 9.0, 8.82857142857143)","(91.0, 550.0, 241.42857142857144)","(81.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.8578571428571427)"
11-01-2023 12:17:46.865763,"(5.0, 8.0, 7.844444444444444)","(4.2, 4.7, 4.4913043478260875)","(26.0, 36.0, 31.58823529411765)","(5.0, 7.8, 7.7444444444444445)","(6.0, 9.0, 8.777777777777777)","(91.0, 550.0, 241.42857142857144)","(81.0, 180.0, 140.0)","(2.35, 2.86, 2.8578571428571427)"
11-01-2023 12:17:48.313042,"(5.0, 8.0, 7.844444444444444)","(4.2, 4.7, 4.4913043478260875)","(26.0, 36.0, 31.45945945945946)","(5.0, 7.8, 7.773333333333333)","(6.0, 9.0, 8.777777777777777)","(81.0, 550.0, 232.85714285714286)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.8578571428571427)"
11-01-2023 12:17:49.593361,"(5.0, 8.0, 7.844444444444444)","(4.0, 4.7, 4.54)","(26.0, 36.0, 29.21212121212121)","(5.5, 7.8, 7.828571428571428)","(6.0, 9.0, 8.777777777777777)","(81.0, 550.0, 235.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.855)"
11-01-2023 12:17:51.104783,"(5.0, 8.0, 7.848648648648648)","(4.0, 4.7, 4.44)","(26.0, 36.0, 33.14285714285714)","(5.5, 8.0, 7.8)","(6.0, 9.0, 8.777777777777777)","(81.0, 550.0, 235.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.855)"
11-01-2023 12:17:52.763803,"(5.0, 8.0, 7.848648648648648)","(4.0, 4.7, 4.44)","(26.0, 34.0, 29.714285714285715)","(5.5, 8.0, 7.8)","(6.0, 9.0, 8.777777777777777)","(81.0, 550.0, 345.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.855)"
11-01-2023 12:17:54.345197,"(5.0, 8.0, 7.848648648648648)","(4.0, 4.7, 4.435294117647059)","(26.0, 34.0, 29.03448275862069)","(5.5, 8.0, 7.8)","(6.0, 9.0, 8.777777777777777)","(81.0, 490.0, 393.33333333333337)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.855)"
11-01-2023 12:17:55.885741,"(5.0, 8.0, 7.848648648648648)","(4.0, 4.7, 4.46)","(26.0, 34.0, 29.03448275862069)","(5.5, 8.0, 7.8)","(6.0, 9.0, 8.292307692307691)","(81.0, 490.0, 345.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.86, 2.8507692307692305)"
11-01-2023 12:17:57.354505,"(5.0, 8.0, 7.848648648648648)","(4.0, 4.7, 4.53125)","(26.0, 34.0, 29.03448275862069)","(5.5, 8.0, 7.75)","(6.0, 9.0, 8.206896551724139)","(81.0, 490.0, 350.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.92, 2.848888888888889)"
11-01-2023 12:17:59.022115,"(5.0, 8.0, 7.848648648648648)","(4.0, 4.7, 4.54)","(26.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.75)","(6.0, 9.0, 8.08)","(81.0, 490.0, 350.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.92, 2.8507692307692305)"
11-01-2023 12:18:00.533135,"(5.0, 8.0, 7.874074074074074)","(4.0, 4.7, 4.54)","(26.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.75)","(6.0, 9.0, 8.08)","(81.0, 490.0, 350.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.92, 2.83)"
11-01-2023 12:18:01.998007,"(5.0, 8.0, 7.874074074074074)","(4.0, 4.7, 4.54)","(26.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.72)","(6.0, 9.0, 8.08)","(81.0, 490.0, 345.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.92, 2.8249999999999997)"
11-01-2023 12:18:03.415691,"(5.0, 8.0, 7.925)","(4.0, 4.7, 4.46)","(26.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.728571428571429)","(6.0, 9.0, 8.08)","(81.0, 490.0, 345.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.9, 2.8249999999999997)"
11-01-2023 12:18:04.907804,"(5.5, 8.0, 7.925)","(4.0, 4.7, 4.46)","(26.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.763636363636364)","(6.0, 9.0, 8.071428571428571)","(81.0, 490.0, 345.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.9, 2.8249999999999997)"
11-01-2023 12:18:06.547992,"(5.5, 8.0, 7.9314285714285715)","(4.0, 4.7, 4.546666666666667)","(26.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.76)","(6.0, 9.0, 8.2)","(81.0, 490.0, 345.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.9, 2.8363636363636364)"
11-01-2023 12:18:08.062697,"(5.5, 8.0, 8.341176470588236)","(4.0, 4.6, 4.522222222222222)","(26.0, 34.0, 29.03448275862069)","(5.5, 8.0, 7.733333333333333)","(6.0, 8.6, 8.1)","(81.0, 490.0, 345.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.88, 2.8499999999999996)"
11-01-2023 12:18:09.513386,"(5.5, 8.6, 8.205882352941178)","(4.0, 4.6, 4.522222222222222)","(26.0, 34.0, 29.03448275862069)","(5.5, 8.0, 7.5200000000000005)","(6.0, 8.6, 8.075)","(81.0, 490.0, 190.0)","(71.0, 180.0, 170.55555555555554)","(2.35, 2.88, 2.8499999999999996)"
11-01-2023 12:18:10.947033,"(5.5, 8.4, 8.205882352941178)","(4.0, 4.6, 4.484210526315789)","(26.0, 34.0, 29.03448275862069)","(5.5, 8.0, 7.6)","(6.0, 8.6, 8.075)","(81.0, 550.0, 270.0)","(71.0, 180.0, 105.33333333333333)","(2.35, 2.88, 2.8363636363636364)"
11-01-2023 12:18:12.330707,"(5.5, 8.4, 8.205882352941178)","(4.0, 4.6, 4.484210526315789)","(26.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.6)","(6.0, 8.6, 8.075)","(81.0, 530.0, 431.42857142857144)","(71.0, 180.0, 105.33333333333333)","(2.35, 2.88, 2.8363636363636364)"
11-01-2023 12:18:13.772140,"(5.5, 8.4, 8.187096774193549)","(3.8, 4.6, 4.484210526315789)","(21.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.581818181818182)","(6.0, 8.6, 8.075)","(91.0, 480.0, 431.42857142857144)","(71.0, 180.0, 105.0)","(2.35, 2.88, 2.8363636363636364)"
11-01-2023 12:18:15.171655,"(5.5, 8.4, 8.142857142857142)","(3.8, 4.6, 4.484210526315789)","(21.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.711111111111111)","(6.0, 8.6, 8.054545454545455)","(91.0, 480.0, 431.42857142857144)","(71.0, 180.0, 105.0)","(2.35, 2.88, 2.8352941176470585)"
11-01-2023 12:18:16.667059,"(5.5, 8.4, 8.117647058823529)","(3.8, 4.6, 4.4624999999999995)","(21.0, 34.0, 29.03448275862069)","(5.5, 7.8, 7.711111111111111)","(6.0, 8.6, 8.0375)","(91.0, 480.0, 455.3846153846154)","(71.0, 180.0, 152.85714285714286)","(2.35, 2.92, 2.837142857142857)"
11-01-2023 12:18:18.046669,"(5.5, 8.4, 8.285714285714286)","(3.8, 4.6, 4.486206896551724)","(26.0, 34.0, 29.764705882352942)","(5.5, 7.8, 7.742857142857143)","(6.5, 8.6, 8.035294117647059)","(91.0, 480.0, 455.3846153846154)","(71.0, 170.0, 143.33333333333334)","(2.35, 2.84, 2.853846153846154)"
11-01-2023 12:18:19.535977,"(5.5, 8.4, 8.285714285714286)","(3.8, 4.6, 4.486206896551724)","(26.0, 34.0, 29.764705882352942)","(5.5, 7.8, 7.666666666666667)","(6.5, 8.6, 8.046153846153846)","(91.0, 480.0, 325.0)","(71.0, 170.0, 143.33333333333334)","(2.35, 2.9, 2.8518518518518516)"
11-01-2023 12:18:20.893440,"(5.5, 8.4, 8.285714285714286)","(3.8, 4.6, 4.486206896551724)","(26.0, 34.0, 29.764705882352942)","(5.5, 7.8, 7.666666666666667)","(6.5, 8.6, 8.2)","(91.0, 480.0, 270.0)","(71.0, 170.0, 133.07692307692307)","(2.35, 2.9, 2.835)"
11-01-2023 12:18:22.251060,"(5.5, 8.4, 8.276923076923078)","(3.8, 4.6, 4.486206896551724)","(26.0, 34.0, 29.764705882352942)","(5.5, 7.8, 7.666666666666667)","(6.5, 8.6, 8.49090909090909)","(91.0, 470.0, 270.0)","(71.0, 170.0, 133.07692307692307)","(2.35, 2.9, 2.8318181818181816)"
11-01-2023 12:18:23.671736,"(5.5, 8.4, 8.276923076923078)","(3.8, 4.6, 4.486206896551724)","(26.0, 34.0, 30.933333333333334)","(5.5, 7.8, 7.488888888888889)","(6.5, 8.6, 8.507692307692308)","(91.0, 470.0, 270.0)","(71.0, 170.0, 133.07692307692307)","(2.35, 2.9, 2.87)"
11-01-2023 12:18:25.089294,"(5.5, 8.4, 8.280000000000001)","(3.8, 4.6, 4.486206896551724)","(26.0, 32.0, 30.2)","(5.5, 7.8, 7.618181818181818)","(6.5, 8.6, 8.409090909090908)","(91.0, 470.0, 270.0)","(71.0, 170.0, 143.33333333333334)","(2.35, 2.88, 2.87)"
11-01-2023 12:18:26.563610,"(5.5, 8.4, 8.32)","(3.8, 4.6, 4.486206896551724)","(26.0, 32.0, 30.2)","(5.5, 7.8, 7.618181818181818)","(6.5, 8.6, 8.417391304347825)","(91.0, 470.0, 270.0)","(71.0, 170.0, 143.33333333333334)","(2.35, 2.88, 2.87)"
11-01-2023 12:18:28.022807,"(5.5, 8.4, 8.35625)","(3.8, 4.6, 4.507692307692308)","(26.0, 32.0, 29.375)","(5.5, 7.8, 7.618181818181818)","(6.5, 8.6, 8.533333333333333)","(91.0, 470.0, 354.0)","(71.0, 170.0, 133.07692307692307)","(2.35, 2.88, 2.835)"
11-01-2023 12:18:29.541696,"(5.5, 8.4, 8.35625)","(3.8, 4.6, 4.472727272727273)","(26.0, 32.0, 29.375)","(5.5, 7.8, 6.911111111111111)","(6.5, 8.6, 8.485714285714286)","(91.0, 470.0, 221.11111111111111)","(71.0, 170.0, 133.07692307692307)","(2.35, 2.88, 2.8457142857142856)"
11-01-2023 12:18:31.311648,"(5.5, 8.6, 8.316129032258065)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 29.375)","(5.5, 7.0, 7.189473684210527)","(6.5, 8.8, 8.663636363636364)","(91.0, 470.0, 233.33333333333334)","(71.0, 170.0, 125.55555555555556)","(2.35, 2.88, 2.8525)"
11-01-2023 12:18:33.092716,"(5.5, 8.6, 8.56)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 30.1)","(5.5, 7.4, 7.1)","(6.5, 8.8, 8.461818181818181)","(91.0, 450.0, 218.88888888888889)","(71.0, 170.0, 125.55555555555556)","(2.35, 2.84, 2.8099999999999996)"
11-01-2023 12:18:34.485708,"(5.5, 8.6, 8.56)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 30.1)","(5.5, 7.2, 7.1)","(6.5, 9.0, 8.506382978723403)","(91.0, 450.0, 227.77777777777777)","(71.0, 170.0, 125.55555555555556)","(2.35, 2.84, 2.8099999999999996)"
11-01-2023 12:18:35.852256,"(5.5, 8.6, 8.56)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 30.1)","(5.5, 7.2, 7.1)","(6.5, 9.0, 8.4375)","(91.0, 450.0, 227.77777777777777)","(71.0, 170.0, 125.55555555555556)","(2.35, 2.84, 2.8)"
11-01-2023 12:18:37.193726,"(5.5, 8.6, 8.52)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 30.1)","(5.5, 7.2, 7.1)","(6.5, 9.0, 8.4375)","(91.0, 450.0, 227.77777777777777)","(71.0, 170.0, 125.55555555555556)","(2.35, 2.82, 2.8)"
11-01-2023 12:18:38.837814,"(5.5, 8.6, 8.5)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 30.1)","(5.5, 7.2, 7.1)","(6.5, 9.0, 8.4375)","(91.0, 450.0, 227.77777777777777)","(71.0, 170.0, 125.55555555555556)","(2.35, 2.84, 2.8)"
11-01-2023 12:18:40.331582,"(5.5, 8.6, 8.5)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 30.1)","(5.5, 7.2, 7.1)","(6.5, 9.0, 8.435294117647059)","(91.0, 450.0, 227.77777777777777)","(71.0, 170.0, 125.55555555555556)","(2.35, 2.8, 2.79)"
11-01-2023 12:18:41.784731,"(5.5, 8.6, 8.585714285714285)","(3.8, 4.6, 4.533333333333333)","(26.0, 32.0, 30.1)","(5.5, 7.2, 7.1)","(6.5, 9.0, 8.435294117647059)","(101.0, 450.0, 276.6666666666667)","(81.0, 170.0, 125.55555555555556)","(2.35, 2.8, 2.79)"
11-01-2023 12:18:43.231914,"(5.5, 8.8, 8.588235294117647)","(3.8, 4.6, 4.521739130434782)","(26.0, 32.0, 30.1)","(5.5, 7.2, 7.044444444444444)","(6.5, 9.0, 8.466666666666667)","(101.0, 430.0, 246.0)","(81.0, 170.0, 125.55555555555556)","(2.35, 2.8, 2.764705882352941)"
11-01-2023 12:18:44.654574,"(5.5, 8.8, 8.547368421052632)","(3.8, 4.6, 4.5473684210526315)","(26.0, 32.0, 30.1)","(5.5, 7.4, 7.1)","(6.5, 8.8, 8.436363636363637)","(101.0, 430.0, 254.0)","(81.0, 170.0, 125.55555555555556)","(2.35, 2.8, 2.7824999999999998)"
11-01-2023 12:18:46.017047,"(5.5, 8.8, 8.547368421052632)","(3.8, 4.6, 4.525)","(26.0, 32.0, 30.642857142857142)","(5.5, 7.2, 7.1)","(6.5, 8.8, 8.436363636363637)","(101.0, 430.0, 254.0)","(81.0, 170.0, 125.55555555555556)","(2.35, 2.82, 2.808)"
11-01-2023 12:18:47.407709,"(5.5, 8.8, 8.566666666666666)","(3.8, 4.6, 4.525)","(26.0, 32.0, 30.03448275862069)","(5.5, 7.2, 7.1)","(6.5, 8.8, 8.436363636363637)","(101.0, 430.0, 228.75)","(81.0, 170.0, 125.55555555555556)","(2.35, 2.84, 2.808)"
11-01-2023 12:18:48.764914,"(5.5, 8.6, 8.566666666666666)","(3.8, 4.6, 4.525)","(26.0, 32.0, 30.03448275862069)","(5.5, 7.2, 7.1)","(6.5, 8.8, 8.436363636363637)","(101.0, 430.0, 310.0)","(81.0, 170.0, 144.54545454545456)","(2.35, 2.84, 2.808)"
11-01-2023 12:18:50.124044,"(5.5, 8.6, 8.566666666666666)","(3.8, 4.6, 4.525)","(26.0, 32.0, 29.625)","(5.5, 7.2, 7.1)","(6.5, 8.8, 8.466666666666667)","(101.0, 430.0, 346.66666666666663)","(81.0, 170.0, 143.33333333333334)","(2.35, 2.84, 2.8099999999999996)"
11-01-2023 12:18:51.477068,"(5.5, 8.6, 8.396319018404908)","(3.8, 4.6, 4.557894736842105)","(26.0, 32.0, 29.52173913043478)","(5.5, 7.2, 7.380000000000001)","(6.5, 8.8, 8.618181818181819)","(101.0, 430.0, 346.66666666666663)","(81.0, 170.0, 144.54545454545456)","(2.35, 2.84, 2.8114285714285714)"
11-01-2023 12:18:52.882694,"(5.5, 7.8, 7.411976047904192)","(3.8, 4.6, 4.557894736842105)","(26.0, 32.0, 29.52173913043478)","(5.5, 7.4, 7.380000000000001)","(6.5, 8.8, 8.618181818181819)","(101.0, 430.0, 346.66666666666663)","(81.0, 170.0, 144.54545454545456)","(2.35, 2.88, 2.826153846153846)"
11-01-2023 12:18:54.270822,"(5.5, 7.6, 7.458823529411765)","(3.8, 4.7, 4.58)","(26.0, 32.0, 29.625)","(5.5, 7.6, 7.542857142857143)","(6.5, 8.8, 8.625)","(101.0, 430.0, 384.5454545454545)","(81.0, 170.0, 139.56521739130434)","(2.35, 2.9, 2.8505882352941176)"
11-01-2023 12:18:55.750703,"(5.5, 7.6, 7.3999999999999995)","(3.8, 4.7, 4.58)","(26.0, 32.0, 29.625)","(5.5, 7.8, 7.56)","(6.5, 9.0, 8.68421052631579)","(101.0, 430.0, 384.5454545454545)","(81.0, 170.0, 139.56521739130434)","(2.35, 2.86, 2.819)"
11-01-2023 12:18:57.354165,"(5.5, 7.6, 7.3)","(3.8, 4.7, 4.58)","(26.0, 32.0, 29.625)","(5.5, 7.8, 7.56)","(6.5, 9.0, 8.76)","(101.0, 430.0, 346.66666666666663)","(81.0, 170.0, 139.56521739130434)","(2.35, 2.82, 2.817142857142857)"
11-01-2023 12:18:58.995620,"(5.5, 7.6, 7.514285714285714)","(3.8, 4.7, 4.58)","(26.0, 32.0, 29.625)","(5.5, 7.8, 7.575)","(6.5, 8.8, 8.647058823529411)","(101.0, 430.0, 322.8571428571429)","(81.0, 170.0, 137.91666666666666)","(2.35, 2.82, 2.817142857142857)"
