,Oreilly Mcluke,Ring Of Honour,Alpine Affair,Lucky Bucky,Gee Gee Als Prince,Power Magnum,Sparkling One,Tiltherewarsyou,Copper Charm
11-01-2023 14:41:48.952160,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:50.210928,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:51.469508,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:52.879176,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 13.416666666666666)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:54.084532,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 13.285714285714286)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:55.306205,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:56.598321,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:57.923665,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:41:59.400703,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:00.749437,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:02.057352,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:03.563626,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:04.981834,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:06.325265,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:07.632287,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:08.883535,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:10.187644,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:11.635471,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.3125)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 40.0)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:13.005651,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:14.343701,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:15.719451,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:16.973067,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:18.452543,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:19.894036,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:21.353288,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:22.983730,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:24.705549,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:26.127047,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:27.549021,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:28.868473,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:30.247393,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:31.580915,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:32.879958,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:34.138962,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:35.461240,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:36.817941,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:38.147516,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:39.469706,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:40.922472,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:42.392705,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:43.909449,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 5.236363636363636)"
11-01-2023 14:42:45.424721,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:46.942722,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:48.323538,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:49.646733,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:50.960734,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.0)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:52.243808,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:53.642233,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:54.971193,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:56.181223,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:57.445194,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:58.742119,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.988888888888889)"
11-01-2023 14:42:59.981480,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:01.213902,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:02.469428,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:03.864777,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:05.114333,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:06.356215,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:07.605857,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:08.752483,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:09.853067,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:11.257622,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:12.445078,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:13.582517,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:14.837433,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:16.065796,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:17.298584,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:18.585929,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.25)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:19.786784,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:20.918971,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:22.171758,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:23.376496,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 15.727272727272727)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:24.575008,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.0)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:25.778033,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:26.935945,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:28.082387,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
11-01-2023 14:43:29.239577,"(5.0, 6.8, 6.380952380952381)","(13.0, 25.0, 20.2)","(12.0, 18.0, 14.7)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.0)","(4.0, 4.8, 4.501818181818182)","(5.0, 9.6, 8.3)","(17.0, 46.0, 36.4)","(4.2, 5.6, 4.892857142857143)"
