,Windsors Champion,Missing Link,Salsa Rita,Captain Sam,Ms Headley
15-12-2022 12:38:38.317139,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.369230769230769)"
15-12-2022 12:38:39.163116,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.369230769230769)"
15-12-2022 12:38:40.046350,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.369230769230769)"
15-12-2022 12:38:41.016989,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:41.856026,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:42.734577,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:43.664142,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:44.609634,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.66)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:45.460349,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.6482758620689655)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:46.325884,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.6482758620689655)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:47.254578,"(2.5, 2.92, 2.8352941176470585)","(5.0, 6.0, 5.6812499999999995)","(13.0, 21.0, 19.5)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:48.156510,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.6812499999999995)","(13.0, 21.0, 19.772727272727273)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:49.028953,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.6812499999999995)","(13.0, 21.0, 19.772727272727273)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:49.877865,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.6812499999999995)","(13.0, 21.0, 19.772727272727273)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:50.780254,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.6812499999999995)","(13.0, 21.0, 19.772727272727273)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:51.629732,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.6812499999999995)","(13.0, 21.0, 19.772727272727273)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:52.507741,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.685245901639344)","(13.0, 21.0, 19.772727272727273)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:53.436081,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.685245901639344)","(13.0, 21.0, 20.205882352941178)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:54.284008,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.685245901639344)","(13.0, 21.0, 20.205882352941178)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.352941176470588)"
15-12-2022 12:38:55.093710,"(2.5, 2.92, 2.8375)","(5.0, 6.0, 5.7176470588235295)","(13.0, 21.0, 20.205882352941178)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.33)"
15-12-2022 12:38:56.058012,"(2.5, 2.92, 2.8499999999999996)","(5.0, 6.0, 5.7176470588235295)","(13.0, 21.0, 19.666666666666668)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.33)"
15-12-2022 12:38:56.956170,"(2.5, 2.92, 2.8499999999999996)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 19.666666666666668)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.33)"
15-12-2022 12:38:57.747131,"(2.5, 2.92, 2.8499999999999996)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 19.666666666666668)","(5.0, 5.4, 5.345454545454546)","(3.8, 4.6, 4.33)"
15-12-2022 12:38:58.620038,"(2.5, 2.92, 2.815)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.2)","(5.0, 5.4, 5.235)","(3.8, 4.6, 4.463636363636363)"
15-12-2022 12:38:59.615655,"(2.5, 2.92, 2.8499999999999996)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.4)","(5.0, 5.4, 5.213207547169811)","(3.8, 4.6, 4.463636363636363)"
15-12-2022 12:39:00.568148,"(2.5, 2.92, 2.8499999999999996)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.4)","(5.0, 5.4, 5.213207547169811)","(3.8, 4.6, 4.463636363636363)"
15-12-2022 12:39:01.359311,"(2.5, 2.92, 2.8499999999999996)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.4)","(5.0, 5.4, 5.213207547169811)","(3.8, 4.6, 4.463636363636363)"
15-12-2022 12:39:02.239290,"(2.5, 2.92, 2.8458823529411763)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.09090909090909)","(5.0, 5.4, 5.213207547169811)","(3.8, 4.6, 4.463636363636363)"
15-12-2022 12:39:03.203404,"(2.5, 2.92, 2.892549019607843)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.09090909090909)","(5.0, 5.4, 5.213207547169811)","(3.8, 4.6, 4.463636363636363)"
15-12-2022 12:39:04.095134,"(2.5, 2.92, 2.794)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.09090909090909)","(5.0, 5.4, 5.314285714285714)","(3.8, 4.6, 4.576923076923077)"
15-12-2022 12:39:04.937990,"(2.5, 2.92, 2.83)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.09090909090909)","(5.0, 5.3, 5.131578947368421)","(3.8, 4.6, 4.576923076923077)"
15-12-2022 12:39:05.860510,"(2.5, 2.92, 2.83)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.09090909090909)","(5.0, 5.4, 4.981081081081081)","(3.8, 4.6, 4.576923076923077)"
15-12-2022 12:39:06.774429,"(2.5, 2.92, 2.83)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 20.166666666666668)","(5.0, 5.2, 5.025)","(3.8, 4.6, 4.576923076923077)"
15-12-2022 12:39:07.586453,"(2.5, 2.92, 2.7980645161290325)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 18.8125)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.6, 4.576923076923077)"
15-12-2022 12:39:08.494453,"(2.5, 2.92, 2.7980645161290325)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 18.8125)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.578787878787879)"
15-12-2022 12:39:09.453251,"(2.5, 2.92, 2.7980645161290325)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 18.8125)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.578787878787879)"
15-12-2022 12:39:10.302098,"(2.5, 2.92, 2.7980645161290325)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 18.8125)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.578787878787879)"
15-12-2022 12:39:11.134437,"(2.5, 2.92, 2.8230769230769233)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 19.25)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.604761904761904)"
15-12-2022 12:39:12.011504,"(2.5, 2.92, 2.794915254237288)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 19.40909090909091)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.604761904761904)"
15-12-2022 12:39:12.830725,"(2.5, 2.92, 2.8265822784810126)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 19.40909090909091)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.604761904761904)"
15-12-2022 12:39:13.724069,"(2.5, 2.92, 2.8265822784810126)","(5.0, 6.0, 5.694117647058823)","(13.0, 21.0, 19.40909090909091)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.532727272727273)"
15-12-2022 12:39:14.720564,"(2.5, 2.92, 2.8265822784810126)","(5.0, 6.0, 5.662337662337662)","(13.0, 21.0, 19.40909090909091)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:15.640127,"(2.5, 2.92, 2.8265822784810126)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.40909090909091)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:16.435142,"(2.5, 2.92, 2.8265822784810126)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.833333333333332)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:17.334769,"(2.5, 2.92, 2.8265822784810126)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.045454545454547)","(5.0, 5.2, 4.866666666666667)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:18.302891,"(2.5, 2.92, 2.8098507462686566)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.045454545454547)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:19.292811,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:20.145610,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:21.015002,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:21.892409,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:22.786164,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:23.647113,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:24.587203,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:25.458786,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:26.247889,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:27.133932,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:28.040097,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.566666666666666)"
15-12-2022 12:39:28.965410,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:29.774144,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:30.606899,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:31.502637,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:32.387228,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:33.281316,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:34.225827,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:35.061231,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:35.873844,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:36.829849,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:37.775585,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:38.656927,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:39.443487,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:40.342520,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:41.327330,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:42.235881,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:43.041286,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:43.897517,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:44.796192,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:45.790683,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:46.695938,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:47.631988,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:48.574429,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:49.436984,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:50.382564,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:51.259960,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:52.188146,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:53.123939,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:53.965455,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:54.806345,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:55.772786,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:56.717732,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 4.987878787878788)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:57.568925,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 5.065384615384616)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:58.430241,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 5.065384615384616)","(3.8, 4.7, 4.5329113924050635)"
15-12-2022 12:39:59.376031,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 20.125)","(5.0, 5.2, 5.065384615384616)","(3.8, 4.6, 4.533898305084746)"
15-12-2022 12:40:00.359769,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 21.0, 19.5)","(5.0, 5.2, 5.083333333333334)","(3.8, 4.6, 4.425000000000001)"
15-12-2022 12:40:01.288424,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.628571428571428)","(13.0, 22.0, 19.5)","(5.0, 5.2, 5.083333333333334)","(3.8, 4.7, 4.425000000000001)"
15-12-2022 12:40:02.148442,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(13.0, 22.0, 20.392857142857142)","(5.0, 5.2, 5.083333333333334)","(3.8, 4.7, 4.425000000000001)"
15-12-2022 12:40:03.041244,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 22.0, 20.392857142857142)","(4.4, 5.2, 5.083333333333334)","(3.8, 4.7, 4.425000000000001)"
15-12-2022 12:40:04.020044,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 22.0, 20.392857142857142)","(4.4, 5.2, 5.019444444444445)","(3.8, 4.7, 4.425000000000001)"
15-12-2022 12:40:04.920737,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 22.0, 20.392857142857142)","(4.4, 5.2, 5.019444444444445)","(3.8, 4.7, 4.425000000000001)"
15-12-2022 12:40:05.764245,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.019444444444445)","(3.8, 4.7, 4.425000000000001)"
15-12-2022 12:40:06.668668,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.019444444444445)","(3.8, 4.7, 4.425000000000001)"
15-12-2022 12:40:07.644870,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:08.464947,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:09.328648,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:10.323852,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:11.270749,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:12.072780,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.67857142857143)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:12.969172,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.15625)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:13.918828,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.15625)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:14.809071,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.15625)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:15.643186,"(2.5, 2.92, 2.7662500000000003)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.15625)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:16.487625,"(2.5, 2.92, 2.7638095238095235)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 21.15625)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.5826086956521745)"
15-12-2022 12:40:17.494229,"(2.5, 2.92, 2.8135064935064937)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 20.75)","(4.4, 5.2, 5.096551724137932)","(3.8, 4.7, 4.618181818181818)"
15-12-2022 12:40:18.398187,"(2.5, 2.92, 2.8135064935064937)","(5.0, 6.0, 5.603658536585366)","(14.0, 24.0, 20.75)","(4.4, 5.2, 5.121052631578948)","(3.8, 4.7, 4.618181818181818)"
15-12-2022 12:40:19.311603,"(2.45, 2.92, 2.745531914893617)","(4.8, 6.0, 5.603658536585366)","(13.0, 24.0, 20.75)","(4.2, 5.2, 5.121052631578948)","(3.7, 4.7, 4.618181818181818)"
15-12-2022 12:40:20.226200,"(2.45, 2.92, 2.745531914893617)","(4.8, 6.0, 5.603658536585366)","(13.0, 24.0, 20.75)","(4.2, 5.2, 5.121052631578948)","(3.7, 4.7, 4.635714285714286)"
15-12-2022 12:40:21.102339,"(2.45, 2.9, 2.8384615384615386)","(4.8, 6.0, 5.603658536585366)","(13.0, 24.0, 20.75)","(4.2, 5.2, 5.073684210526316)","(3.7, 4.7, 4.635714285714286)"
15-12-2022 12:40:22.076287,"(2.45, 2.9, 2.8384615384615386)","(4.8, 6.0, 5.603658536585366)","(13.0, 24.0, 20.75)","(4.2, 5.2, 5.04)","(3.7, 4.7, 4.59)"
15-12-2022 12:40:23.044248,"(2.45, 2.9, 2.8384615384615386)","(4.8, 6.0, 5.603658536585366)","(13.0, 24.0, 20.75)","(4.2, 5.2, 5.04)","(3.7, 4.8, 4.647272727272727)"
15-12-2022 12:40:23.977231,"(2.45, 2.9, 2.8384615384615386)","(4.8, 6.0, 5.603658536585366)","(13.0, 24.0, 22.285714285714285)","(4.2, 5.2, 5.04)","(3.7, 4.8, 4.678260869565217)"
15-12-2022 12:40:24.854090,"(2.45, 2.9, 2.8384615384615386)","(4.8, 6.0, 5.603658536585366)","(13.0, 25.0, 20.058823529411764)","(4.2, 5.2, 5.04)","(3.7, 4.8, 4.678260869565217)"
