,Jimmy The Bear,El Crimp Adore,Real Mickoy,Little Amelia,Behind Greywalls,Shes The One,Magic Bee,Donald Lane
10-01-2023 19:06:32.941760,"(4.4, 6.2, 5.685714285714285)","(2.2, 3.45, 3.39)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.618181818181818)","(81.0, 95.0, 82.5)","(19.0, 32.0, 31.0)","(12.0, 13.5, 12.666666666666666)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:33.999685,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.39)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.618181818181818)","(101.0, 95.0, 80.71428571428572)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.666666666666666)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:35.062985,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.39)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.618181818181818)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.666666666666666)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:36.128189,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3600000000000003)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.550000000000001)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.666666666666666)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:37.130183,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3375)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.475)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.666666666666666)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:38.162692,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3375)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.475)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.4)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:39.151464,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3375)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.618181818181818)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.551724137931036)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:40.182258,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3375)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.550000000000001)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.8)","(10.0, 20.0, 16.6)"
10-01-2023 19:06:41.183189,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.38125)","(5.5, 7.2, 6.96)","(5.0, 6.0, 5.550000000000001)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 12.8)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:42.237054,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3884615384615384)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 13.5, 14.137931034482758)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:43.238746,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.29)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 95.0, 82.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 14.137931034482758)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:44.235609,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3807692307692307)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 95.0, 81.42857142857143)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:45.259940,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3807692307692307)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 81.42857142857143)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:46.307088,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3807692307692307)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 81.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:47.334420,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3666666666666667)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 81.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:48.376958,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3666666666666667)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 81.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:49.397365,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3666666666666667)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 81.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:50.476829,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3666666666666667)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:51.560988,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3666666666666667)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:52.629753,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.3666666666666667)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.475)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:53.679180,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.3933333333333335)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:54.664641,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.3933333333333335)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:55.663977,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.3933333333333335)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:56.649912,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.3933333333333335)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:57.650635,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 6.0, 5.3933333333333335)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:06:58.699853,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.9, 5.55)","(101.0, 90.0, 78.75)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:06:59.773025,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 90.0, 78.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:00.860745,"(4.6, 6.2, 5.685714285714285)","(2.2, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 90.0, 76.42857142857143)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:01.947377,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 77.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:02.990834,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 77.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:04.066665,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 77.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:05.059788,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 77.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:06.060924,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:07.091880,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:08.161865,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 16.5)"
10-01-2023 19:07:09.186450,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:10.272210,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.90714285714286)"
10-01-2023 19:07:11.325673,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.90714285714286)"
10-01-2023 19:07:12.404855,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:13.486244,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:14.555876,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:15.614683,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:16.655598,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:17.652404,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:18.691524,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:19.768619,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 74.5)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:20.837049,"(4.6, 6.2, 5.685714285714285)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 71.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:21.876511,"(4.6, 6.2, 5.8)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 71.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:22.909212,"(4.6, 6.2, 5.8)","(2.25, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(5.0, 5.8, 5.55)","(101.0, 85.0, 71.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:23.970716,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(4.8, 5.8, 5.55)","(81.0, 85.0, 71.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:24.991621,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(4.8, 5.8, 5.55)","(81.0, 85.0, 71.0)","(21.0, 32.0, 31.46666666666667)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:26.021555,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(4.8, 5.8, 5.55)","(81.0, 85.0, 73.88888888888889)","(21.0, 32.0, 31.46666666666667)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:27.089795,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(4.8, 5.8, 5.55)","(81.0, 85.0, 68.33333333333333)","(21.0, 32.0, 31.46666666666667)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:28.174316,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.4173913043478263)","(5.5, 7.2, 6.9)","(4.8, 5.8, 5.55)","(81.0, 80.0, 68.33333333333333)","(21.0, 32.0, 31.46666666666667)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.722972972972972)"
10-01-2023 19:07:29.292178,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.4173913043478263)","(5.5, 7.2, 7.010526315789474)","(4.8, 5.8, 5.55)","(81.0, 80.0, 68.33333333333333)","(21.0, 32.0, 31.46666666666667)","(10.0, 14.5, 13.970588235294118)","(10.0, 20.0, 18.935185185185183)"
10-01-2023 19:07:30.360639,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.3785714285714286)","(5.5, 7.2, 7.010526315789474)","(4.8, 5.8, 5.55)","(81.0, 80.0, 70.66666666666667)","(21.0, 32.0, 31.57894736842105)","(10.0, 14.5, 13.970588235294118)","(10.0, 19.0, 18.112676056338028)"
10-01-2023 19:07:31.422840,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.3785714285714286)","(5.5, 7.2, 7.010526315789474)","(4.8, 5.8, 5.55)","(81.0, 80.0, 70.66666666666667)","(21.0, 32.0, 31.57894736842105)","(10.0, 14.5, 13.970588235294118)","(10.0, 19.0, 18.112676056338028)"
10-01-2023 19:07:32.519721,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.3785714285714286)","(5.5, 7.2, 7.010526315789474)","(4.8, 5.8, 5.55)","(81.0, 80.0, 70.66666666666667)","(21.0, 32.0, 31.57894736842105)","(10.0, 14.5, 13.970588235294118)","(10.0, 19.0, 18.112676056338028)"
10-01-2023 19:07:33.522738,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.3785714285714286)","(5.5, 7.2, 7.010526315789474)","(4.8, 5.8, 5.55)","(81.0, 80.0, 70.66666666666667)","(21.0, 32.0, 31.57894736842105)","(10.0, 14.5, 13.970588235294118)","(10.0, 19.0, 18.112676056338028)"
10-01-2023 19:07:34.512473,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.3785714285714286)","(5.5, 7.2, 7.010526315789474)","(4.8, 5.8, 5.55)","(81.0, 80.0, 70.66666666666667)","(21.0, 32.0, 30.42857142857143)","(10.0, 14.5, 13.970588235294118)","(10.0, 19.0, 18.112676056338028)"
10-01-2023 19:07:35.528517,"(4.6, 6.2, 5.8)","(2.3, 3.45, 3.3785714285714286)","(5.5, 7.2, 6.9)","(4.8, 5.8, 5.4125)","(81.0, 80.0, 70.0)","(21.0, 34.0, 30.42857142857143)","(10.0, 14.5, 13.970588235294118)","(10.0, 19.0, 18.112676056338028)"
10-01-2023 19:07:36.550973,"(4.6, 6.2, 5.9)","(2.3, 3.35, 3.342857142857143)","(5.5, 7.0, 6.818181818181818)","(4.8, 6.2, 6.12)","(81.0, 80.0, 70.0)","(21.0, 34.0, 30.42857142857143)","(10.0, 14.5, 13.868421052631579)","(10.0, 19.0, 18.006756756756758)"
10-01-2023 19:07:37.606499,"(4.6, 6.2, 5.9)","(2.3, 3.35, 3.342857142857143)","(5.5, 7.0, 6.818181818181818)","(4.8, 6.2, 6.138461538461539)","(81.0, 80.0, 70.0)","(21.0, 34.0, 30.42857142857143)","(10.0, 14.5, 13.868421052631579)","(10.0, 19.0, 18.006756756756758)"
10-01-2023 19:07:38.657299,"(4.6, 6.2, 5.8)","(2.3, 3.35, 3.342857142857143)","(5.5, 7.0, 6.818181818181818)","(4.8, 6.2, 6.138461538461539)","(81.0, 80.0, 70.0)","(21.0, 34.0, 30.42857142857143)","(10.0, 14.5, 13.868421052631579)","(10.0, 19.0, 18.006756756756758)"
10-01-2023 19:07:39.722519,"(4.6, 6.2, 5.8)","(2.3, 3.35, 3.342857142857143)","(5.5, 7.0, 6.882352941176471)","(4.8, 6.2, 6.138461538461539)","(81.0, 80.0, 70.0)","(21.0, 34.0, 30.42857142857143)","(10.0, 14.5, 13.868421052631579)","(10.0, 19.0, 18.006756756756758)"
10-01-2023 19:07:40.847710,"(4.6, 6.2, 5.8)","(2.3, 3.35, 3.342857142857143)","(5.5, 7.0, 6.882352941176471)","(4.8, 6.2, 6.054545454545455)","(81.0, 80.0, 70.0)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.868421052631579)","(10.0, 19.0, 18.006756756756758)"
10-01-2023 19:07:41.929531,"(4.6, 6.2, 5.8)","(2.3, 3.4, 3.3904761904761904)","(5.5, 7.2, 6.818181818181818)","(4.8, 6.2, 6.1)","(81.0, 80.0, 70.0)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.868421052631579)","(10.0, 19.0, 18.006756756756758)"
10-01-2023 19:07:43.011381,"(4.6, 6.2, 5.8)","(2.3, 3.4, 3.3904761904761904)","(5.5, 7.2, 6.818181818181818)","(4.8, 6.2, 6.1)","(81.0, 80.0, 70.0)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.868421052631579)","(10.0, 19.0, 18.006756756756758)"
10-01-2023 19:07:44.029356,"(4.6, 6.2, 5.8)","(2.3, 3.4, 3.3904761904761904)","(5.5, 7.2, 6.818181818181818)","(4.8, 6.2, 6.1)","(81.0, 80.0, 73.33333333333333)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.85135135135135)","(10.0, 19.0, 17.993150684931507)"
10-01-2023 19:07:45.045266,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.3724137931034486)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.2, 5.688888888888888)","(81.0, 80.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.85135135135135)","(10.0, 19.0, 18.02777777777778)"
10-01-2023 19:07:46.021465,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.3724137931034486)","(5.5, 7.2, 7.1454545454545455)","(4.8, 6.0, 5.377777777777778)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.85135135135135)","(10.0, 19.0, 15.642857142857142)"
10-01-2023 19:07:47.026563,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.4173913043478263)","(5.5, 7.2, 7.1454545454545455)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.916666666666668)","(10.0, 14.5, 13.85135135135135)","(10.0, 18.5, 15.214285714285714)"
10-01-2023 19:07:48.103667,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.4211538461538464)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.916666666666668)","(10.0, 14.5, 13.85135135135135)","(10.0, 18.5, 15.214285714285714)"
10-01-2023 19:07:49.191715,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.4211538461538464)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.916666666666668)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 15.214285714285714)"
10-01-2023 19:07:50.292154,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.4211538461538464)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.916666666666668)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 15.214285714285714)"
10-01-2023 19:07:51.382737,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.4211538461538464)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.916666666666668)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 15.214285714285714)"
10-01-2023 19:07:52.465562,"(4.6, 6.2, 5.75)","(2.3, 3.45, 3.4211538461538464)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.916666666666668)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 15.214285714285714)"
10-01-2023 19:07:53.501710,"(4.6, 6.2, 5.75)","(2.3, 3.5, 3.4555555555555557)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.85135135135135)","(10.0, 18.5, 16.076923076923077)"
10-01-2023 19:07:54.566778,"(4.6, 6.2, 5.75)","(2.3, 3.5, 3.414285714285714)","(5.5, 7.2, 7.142857142857143)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 16.076923076923077)"
10-01-2023 19:07:55.566842,"(4.6, 6.2, 5.75)","(2.3, 3.5, 3.414285714285714)","(5.5, 7.2, 7.1000000000000005)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 16.076923076923077)"
10-01-2023 19:07:56.637060,"(4.6, 6.2, 5.75)","(2.3, 3.5, 3.414285714285714)","(5.5, 7.2, 7.1000000000000005)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 16.076923076923077)"
10-01-2023 19:07:57.651786,"(4.6, 6.2, 5.75)","(2.3, 3.5, 3.414285714285714)","(5.5, 7.2, 7.1000000000000005)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 16.076923076923077)"
10-01-2023 19:07:58.693063,"(4.6, 6.2, 5.75)","(2.3, 3.5, 3.414285714285714)","(5.5, 7.2, 7.1000000000000005)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.85135135135135)","(10.0, 18.5, 16.076923076923077)"
10-01-2023 19:07:59.703308,"(4.6, 6.2, 5.75)","(2.3, 3.5, 3.414285714285714)","(5.5, 7.2, 7.1000000000000005)","(4.8, 6.0, 5.454545454545455)","(81.0, 75.0, 61.666666666666664)","(21.0, 34.0, 31.82608695652174)","(10.0, 14.5, 13.954545454545455)","(10.0, 18.5, 16.076923076923077)"
