,Blackpool Rex,Wheres The Ship,Shiro Kuma,Canya Beth,Stressful Day,Seats Taken,Zarr Oso,Fat Jack
16-12-2022 14:11:07.406350,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.742857142857143)","(10.0, 11.0, 9.403225806451612)","(6.0, 12.5, 12.25)","(26.0, 36.0, 28.333333333333332)","(4.2, 4.8, 4.587878787878788)","(7.0, 11.0, 10.357142857142858)","(3.6, 4.8, 4.7)"
16-12-2022 14:11:08.423116,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.742857142857143)","(10.0, 11.0, 9.403225806451612)","(6.0, 12.5, 12.363636363636363)","(26.0, 36.0, 28.333333333333332)","(4.2, 4.8, 4.587878787878788)","(7.0, 11.0, 10.357142857142858)","(3.6, 4.8, 4.7)"
16-12-2022 14:11:09.495970,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.6)","(10.0, 11.0, 9.493877551020407)","(6.0, 12.5, 12.421052631578947)","(26.0, 36.0, 28.333333333333332)","(4.2, 4.8, 4.571428571428571)","(7.0, 11.0, 10.384615384615385)","(3.6, 4.8, 4.7)"
16-12-2022 14:11:10.476148,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.488888888888889)","(9.0, 11.0, 9.633333333333333)","(7.0, 12.5, 12.421052631578947)","(26.0, 36.0, 28.333333333333332)","(3.9, 4.8, 4.571428571428571)","(7.5, 11.0, 10.384615384615385)","(3.8, 4.8, 4.7749999999999995)"
16-12-2022 14:11:11.474033,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.488888888888889)","(9.0, 11.0, 9.633333333333333)","(7.0, 13.0, 12.314285714285715)","(26.0, 36.0, 28.333333333333332)","(3.9, 4.8, 4.571428571428571)","(7.5, 11.0, 10.357142857142858)","(3.8, 4.8, 4.807142857142857)"
16-12-2022 14:11:12.505541,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.73846153846154)","(7.0, 14.0, 12.9)","(26.0, 36.0, 28.333333333333332)","(3.9, 4.8, 4.571428571428571)","(7.5, 11.0, 10.357142857142858)","(3.8, 5.0, 4.811111111111112)"
16-12-2022 14:11:13.514966,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.4750000000000005)","(9.0, 10.5, 10.255555555555556)","(7.0, 13.5, 12.75)","(26.0, 36.0, 28.0)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.3125)","(3.8, 4.9, 4.842857142857143)"
16-12-2022 14:11:14.553458,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.5375)","(7.0, 13.5, 13.277777777777779)","(26.0, 36.0, 29.5)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.3125)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:15.664761,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.857142857142858)","(7.0, 13.5, 12.833333333333334)","(26.0, 34.0, 29.2)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.3125)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:16.711326,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.4750000000000005)","(9.0, 11.0, 10.75)","(7.0, 14.0, 13.125)","(26.0, 34.0, 28.4)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.3125)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:17.736556,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.88)","(7.0, 14.0, 12.75)","(26.0, 34.0, 27.714285714285715)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.3125)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:18.814143,"(5.5, 8.0, 7.323529411764706)","(7.5, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 11.777777777777779)","(26.0, 34.0, 27.454545454545453)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.083333333333334)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:19.863019,"(5.5, 8.0, 7.323529411764706)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 12.222222222222221)","(26.0, 34.0, 27.454545454545453)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.0625)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:20.822737,"(5.5, 8.0, 7.323529411764706)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 12.545454545454545)","(26.0, 34.0, 27.454545454545453)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.0625)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:21.816667,"(5.5, 8.0, 7.323529411764706)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 12.545454545454545)","(26.0, 34.0, 27.263157894736842)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.0625)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:22.857825,"(5.5, 8.0, 7.323529411764706)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 12.545454545454545)","(26.0, 34.0, 27.263157894736842)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.0625)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:23.886130,"(5.5, 8.0, 7.323529411764706)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 12.814814814814815)","(26.0, 34.0, 27.263157894736842)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.0625)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:24.957184,"(5.5, 8.0, 7.387096774193548)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 12.814814814814815)","(26.0, 34.0, 27.263157894736842)","(3.9, 4.8, 4.626086956521739)","(7.5, 11.0, 10.25)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:26.071360,"(5.5, 8.0, 7.387096774193548)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.8)","(7.0, 14.0, 12.814814814814815)","(26.0, 34.0, 27.263157894736842)","(3.9, 4.8, 4.626086956521739)","(7.5, 10.5, 10.25)","(3.8, 4.9, 4.8578947368421055)"
16-12-2022 14:11:27.169764,"(5.5, 8.0, 7.387096774193548)","(7.0, 8.2, 7.4750000000000005)","(9.0, 11.0, 9.731034482758622)","(7.0, 14.0, 12.64516129032258)","(26.0, 34.0, 27.70212765957447)","(3.9, 4.8, 4.64313725490196)","(7.5, 10.5, 9.850000000000001)","(3.8, 4.9, 4.866666666666667)"
16-12-2022 14:11:28.274209,"(5.5, 8.0, 7.361702127659575)","(7.0, 8.2, 7.5777777777777775)","(9.0, 11.0, 9.731034482758622)","(7.0, 14.0, 12.64516129032258)","(26.0, 34.0, 27.568627450980394)","(3.9, 4.8, 4.64313725490196)","(7.5, 10.5, 9.850000000000001)","(3.8, 4.9, 4.866666666666667)"
16-12-2022 14:11:29.274379,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.47741935483871)","(9.0, 11.0, 9.731034482758622)","(7.0, 14.0, 12.714285714285714)","(26.0, 34.0, 27.568627450980394)","(3.9, 4.8, 4.6048780487804875)","(7.5, 10.5, 9.47857142857143)","(3.8, 4.9, 4.82)"
16-12-2022 14:11:30.292630,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.700000000000001)","(7.0, 13.5, 12.652173913043478)","(26.0, 32.0, 26.5625)","(3.9, 4.8, 4.6048780487804875)","(7.5, 10.5, 9.85)","(3.8, 4.9, 4.827272727272727)"
16-12-2022 14:11:31.381097,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.572972972972973)","(9.0, 10.5, 9.700000000000001)","(7.0, 13.5, 12.6)","(26.0, 32.0, 26.9)","(3.9, 4.8, 4.6048780487804875)","(7.5, 10.5, 9.804545454545455)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:32.354313,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.700000000000001)","(7.0, 13.5, 12.666666666666666)","(26.0, 32.0, 26.17142857142857)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.972413793103447)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:33.348438,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.5777777777777775)","(9.0, 10.5, 9.700000000000001)","(7.0, 13.5, 12.666666666666666)","(26.0, 32.0, 26.76923076923077)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.916666666666668)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:34.436319,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.47741935483871)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.634615384615385)","(26.0, 32.0, 26.266666666666666)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.916666666666668)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:35.505756,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.634615384615385)","(26.0, 30.0, 26.16)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 10.05925925925926)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:36.697608,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.572972972972973)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.61111111111111)","(26.0, 30.0, 26.58823529411765)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.994444444444445)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:37.884254,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.61111111111111)","(26.0, 30.0, 26.666666666666668)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.959090909090909)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:38.968175,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.61111111111111)","(21.0, 30.0, 26.153846153846153)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.959090909090909)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:40.108641,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.5777777777777775)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.61111111111111)","(21.0, 30.0, 26.5)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.940000000000001)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:41.115063,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.572972972972973)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.61111111111111)","(21.0, 29.0, 26.15)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.940000000000001)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:42.105272,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.61111111111111)","(21.0, 29.0, 26.625)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.959090909090909)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:43.099415,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.572972972972973)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.61111111111111)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.940000000000001)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:44.049032,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.47741935483871)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.75)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.940000000000001)","(3.8, 5.1, 4.821428571428571)"
16-12-2022 14:11:45.050223,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.233333333333333)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.75)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.940000000000001)","(3.8, 5.0, 4.929411764705883)"
16-12-2022 14:11:46.285205,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.475)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.75)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.959090909090909)","(3.8, 5.0, 5.01)"
16-12-2022 14:11:47.273650,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.475)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.75)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.940000000000001)","(3.8, 5.1, 4.975)"
16-12-2022 14:11:48.257120,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.75)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 10.118181818181819)","(3.8, 5.1, 4.975)"
16-12-2022 14:11:49.439714,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.47741935483871)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.75)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 9.98421052631579)","(3.8, 5.1, 4.975)"
16-12-2022 14:11:50.439151,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.5777777777777775)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.75)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.617142857142857)","(7.5, 10.5, 10.15)","(3.8, 5.1, 4.975)"
16-12-2022 14:11:51.426504,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.644444444444444)","(7.0, 13.5, 12.631578947368421)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.611111111111112)","(7.5, 10.5, 10.069230769230769)","(3.8, 5.1, 4.975)"
16-12-2022 14:11:52.536620,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.572972972972973)","(9.0, 10.5, 9.644444444444444)","(7.0, 12.5, 12.444444444444445)","(21.0, 29.0, 26.125)","(3.9, 4.8, 4.611111111111112)","(7.5, 10.5, 10.2375)","(3.8, 5.1, 4.975)"
16-12-2022 14:11:53.614866,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.4750000000000005)","(9.0, 10.5, 9.644444444444444)","(7.0, 12.5, 12.416666666666666)","(21.0, 29.0, 26.125)","(3.9, 4.8, 4.611111111111112)","(7.5, 10.5, 10.2375)","(3.8, 5.1, 4.975)"
16-12-2022 14:11:54.577433,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.47741935483871)","(9.0, 10.5, 9.644444444444444)","(7.0, 12.5, 12.416666666666666)","(21.0, 29.0, 26.125)","(3.9, 4.8, 4.611111111111112)","(7.5, 10.5, 9.9)","(3.8, 5.1, 4.9714285714285715)"
16-12-2022 14:11:55.553609,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.825806451612903)","(9.0, 10.5, 10.096153846153847)","(7.0, 12.5, 12.333333333333334)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.611111111111112)","(7.5, 10.0, 10.069230769230769)","(3.8, 5.1, 4.985714285714286)"
16-12-2022 14:11:56.549444,"(5.5, 8.0, 7.472222222222222)","(7.0, 8.2, 7.877777777777777)","(9.0, 10.5, 10.11111111111111)","(7.0, 12.5, 12.333333333333334)","(21.0, 29.0, 26.454545454545453)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.091666666666667)","(3.8, 5.0, 5.06)"
16-12-2022 14:11:57.567708,"(5.5, 7.8, 7.647619047619047)","(7.0, 8.2, 7.825806451612903)","(9.0, 10.5, 10.11111111111111)","(7.0, 13.5, 12.3)","(21.0, 29.0, 26.103448275862068)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.005882352941176)","(3.8, 5.1, 5.06)"
16-12-2022 14:11:58.561071,"(5.5, 7.8, 7.64)","(7.0, 8.2, 7.877777777777777)","(9.0, 10.5, 10.11111111111111)","(7.0, 13.5, 12.3)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.2375)","(3.8, 5.1, 4.9)"
16-12-2022 14:11:59.563033,"(5.5, 7.8, 7.64)","(7.0, 8.2, 7.826666666666666)","(9.0, 10.5, 10.11111111111111)","(7.0, 13.5, 12.3)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.2375)","(3.8, 5.0, 4.9)"
16-12-2022 14:12:00.571849,"(5.5, 7.8, 7.492307692307692)","(7.0, 8.2, 7.427586206896552)","(9.0, 10.5, 10.15)","(7.0, 13.5, 12.3)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 9.994444444444445)","(3.8, 5.0, 4.9)"
16-12-2022 14:12:01.638715,"(5.5, 7.8, 7.492307692307692)","(7.0, 8.2, 7.317647058823529)","(9.0, 11.0, 10.095238095238095)","(7.0, 13.5, 12.3)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.021052631578948)","(3.8, 5.0, 4.907692307692308)"
16-12-2022 14:12:02.648963,"(5.5, 7.8, 7.355555555555555)","(7.0, 8.2, 7.2625)","(9.0, 11.0, 10.095238095238095)","(7.0, 13.5, 12.3)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.021052631578948)","(3.8, 5.0, 4.907692307692308)"
16-12-2022 14:12:03.660293,"(5.5, 7.8, 7.355555555555555)","(7.0, 8.2, 7.408333333333333)","(9.0, 11.0, 10.095238095238095)","(7.0, 13.5, 11.921052631578947)","(21.0, 29.0, 26.12)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.0, 4.907692307692308)"
16-12-2022 14:12:04.640821,"(5.5, 7.8, 7.355555555555555)","(7.0, 8.2, 7.681818181818182)","(9.0, 11.0, 10.536585365853659)","(7.0, 12.5, 11.921052631578947)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.605714285714286)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.0, 4.907692307692308)"
16-12-2022 14:12:05.647061,"(5.5, 7.8, 7.355555555555555)","(7.0, 7.6, 7.569230769230769)","(9.0, 11.0, 10.555555555555555)","(7.0, 13.5, 12.3)","(21.0, 29.0, 26.517241379310345)","(3.9, 4.8, 4.6)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.0, 4.975)"
16-12-2022 14:12:06.880436,"(5.5, 7.8, 7.355555555555555)","(7.0, 7.6, 7.3)","(9.0, 11.0, 10.555555555555555)","(7.0, 13.5, 12.416666666666666)","(21.0, 29.0, 26.136363636363637)","(3.9, 4.8, 4.6)","(7.5, 10.5, 9.990909090909092)","(3.8, 5.0, 4.975)"
16-12-2022 14:12:07.942084,"(5.5, 7.8, 7.355555555555555)","(7.0, 7.6, 7.3)","(9.0, 11.0, 10.555555555555555)","(7.0, 13.5, 12.416666666666666)","(21.0, 29.0, 26.058823529411764)","(3.9, 4.8, 4.6)","(7.5, 10.5, 9.966666666666667)","(3.8, 5.0, 4.975)"
16-12-2022 14:12:08.953961,"(5.5, 7.8, 7.355555555555555)","(7.0, 8.2, 7.45)","(9.0, 11.0, 10.555555555555555)","(7.0, 13.5, 12.416666666666666)","(21.0, 29.0, 26.058823529411764)","(3.9, 4.8, 4.625)","(7.5, 10.5, 9.966666666666667)","(3.8, 5.0, 5.0625)"
16-12-2022 14:12:10.077758,"(5.5, 7.8, 7.355555555555555)","(7.0, 8.8, 8.533333333333335)","(9.0, 11.0, 10.090909090909092)","(7.0, 13.5, 12.416666666666666)","(21.0, 29.0, 26.058823529411764)","(3.9, 4.7, 4.66)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.1, 5.0625)"
16-12-2022 14:12:11.224933,"(5.5, 7.8, 7.355555555555555)","(7.0, 8.8, 7.771428571428571)","(9.0, 11.0, 10.090909090909092)","(7.0, 13.5, 12.60344827586207)","(21.0, 29.0, 26.44)","(3.9, 4.7, 4.66)","(7.5, 10.5, 10.204545454545455)","(3.8, 5.1, 5.0625)"
16-12-2022 14:12:12.249984,"(5.5, 7.8, 7.355555555555555)","(7.0, 8.8, 7.675)","(9.0, 11.0, 10.090909090909092)","(7.0, 13.5, 12.60344827586207)","(21.0, 29.0, 26.44)","(3.9, 4.7, 4.66)","(7.5, 10.5, 10.204545454545455)","(3.8, 5.1, 5.0625)"
16-12-2022 14:12:13.362130,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.377777777777776)","(9.0, 11.0, 10.523809523809524)","(7.0, 13.0, 12.8125)","(21.0, 27.0, 26.8)","(3.9, 4.7, 4.636170212765958)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.1, 5.0625)"
16-12-2022 14:12:14.421285,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.16)","(9.0, 11.0, 10.523809523809524)","(7.0, 13.0, 12.8125)","(21.0, 27.0, 26.8)","(3.9, 4.7, 4.583333333333333)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.1, 5.0625)"
16-12-2022 14:12:15.408009,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.049999999999999)","(9.0, 11.0, 10.545454545454545)","(7.0, 13.0, 12.8125)","(21.0, 27.0, 26.8)","(3.9, 4.6, 4.583333333333333)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.1, 4.916666666666667)"
16-12-2022 14:12:16.368524,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.4, 8.366666666666667)","(9.0, 11.0, 10.545454545454545)","(7.0, 13.0, 12.8125)","(21.0, 27.0, 26.8)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.0, 4.912)"
16-12-2022 14:12:17.334970,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.296969696969697)","(9.0, 11.0, 10.545454545454545)","(7.0, 13.0, 12.8125)","(21.0, 27.0, 26.8)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.0, 4.912)"
16-12-2022 14:12:18.303596,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.219047619047618)","(9.0, 11.0, 10.512195121951219)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.5)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.117647058823529)","(3.8, 5.0, 4.912)"
16-12-2022 14:12:19.332016,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.28)","(9.0, 11.0, 10.512195121951219)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.227272727272727)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.166666666666666)","(3.8, 5.0, 4.904347826086957)"
16-12-2022 14:12:20.414872,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.28)","(9.0, 11.0, 10.11111111111111)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.227272727272727)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.285714285714286)","(3.8, 5.0, 4.904347826086957)"
16-12-2022 14:12:21.468057,"(5.5, 7.8, 7.426666666666667)","(7.0, 8.6, 8.266666666666666)","(9.0, 11.0, 10.534883720930232)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.227272727272727)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.285714285714286)","(3.8, 5.0, 4.904347826086957)"
16-12-2022 14:12:22.549528,"(5.5, 7.6, 7.3310344827586205)","(7.0, 8.6, 8.266666666666666)","(9.0, 11.0, 10.534883720930232)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.227272727272727)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.166666666666666)","(3.8, 5.0, 4.888888888888888)"
16-12-2022 14:12:23.645379,"(5.5, 7.6, 7.3310344827586205)","(7.0, 8.6, 8.266666666666666)","(9.0, 11.0, 10.534883720930232)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.227272727272727)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.285714285714286)","(3.8, 5.0, 4.904347826086957)"
16-12-2022 14:12:24.751648,"(5.5, 7.6, 7.246153846153846)","(7.0, 8.6, 8.2)","(9.0, 11.0, 10.555555555555555)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.227272727272727)","(3.8, 4.6, 4.583333333333333)","(7.5, 10.5, 10.285714285714286)","(3.8, 5.0, 4.877777777777777)"
16-12-2022 14:12:25.766327,"(5.5, 7.6, 7.246153846153846)","(7.0, 8.6, 7.872727272727272)","(9.0, 11.0, 10.555555555555555)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.285714285714285)","(3.8, 4.6, 4.584210526315789)","(7.5, 10.5, 10.166666666666666)","(3.8, 5.0, 4.904347826086957)"
16-12-2022 14:12:26.789272,"(5.5, 7.6, 7.246153846153846)","(7.0, 8.4, 8.346666666666668)","(9.0, 11.0, 10.512195121951219)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.285714285714285)","(3.8, 4.6, 4.584210526315789)","(7.5, 10.5, 10.285714285714286)","(3.8, 5.0, 5.0)"
16-12-2022 14:12:27.756887,"(5.5, 7.4, 7.376470588235295)","(7.0, 8.4, 8.366666666666667)","(9.0, 11.0, 10.512195121951219)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.285714285714285)","(3.8, 4.6, 4.584210526315789)","(7.5, 10.5, 10.166666666666666)","(3.8, 5.1, 5.0)"
16-12-2022 14:12:28.720915,"(5.5, 7.4, 7.220689655172414)","(7.0, 8.6, 8.303703703703704)","(9.0, 11.0, 10.512195121951219)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.285714285714285)","(3.8, 4.6, 4.584210526315789)","(7.5, 10.5, 10.166666666666666)","(3.8, 5.1, 5.0)"
16-12-2022 14:12:29.754898,"(5.5, 7.4, 7.206451612903226)","(7.0, 8.6, 8.303703703703704)","(9.0, 11.0, 10.555555555555555)","(7.0, 13.0, 12.9)","(21.0, 28.0, 26.285714285714285)","(3.8, 4.6, 4.584210526315789)","(7.5, 10.5, 10.166666666666666)","(3.8, 5.1, 5.0)"
16-12-2022 14:12:31.083573,"(5.5, 7.4, 7.206451612903226)","(7.0, 8.6, 8.288)","(9.0, 11.0, 10.554347826086957)","(7.0, 13.0, 12.2)","(21.0, 28.0, 26.227272727272727)","(3.8, 4.6, 4.584210526315789)","(7.5, 10.5, 10.285714285714286)","(3.8, 5.1, 4.909090909090909)"
