,All Inn Aussie,Kaidee Dixie,Be Good Beach,Miss Billy Cargo,Smokin Ziggy,Japanese Black,Aeroplane Lucy,Pepper Sauce
15-12-2022 15:04:02.131537,"(2.45, 3.05, 2.9388888888888887)","(4.2, 8.2, 7.2375)","(16.0, 32.0, 22.67857142857143)","(16.0, 36.0, 26.1)","(71.0, 440.0, 99.33333333333333)","(2.9, 3.3, 3.1999999999999997)","(16.0, 36.0, 25.8)","(11.0, 16.5, 13.833333333333334)"
15-12-2022 15:04:03.164319,"(2.45, 3.05, 2.9388888888888887)","(4.2, 8.2, 7.2375)","(16.0, 32.0, 22.67857142857143)","(16.0, 36.0, 26.1)","(71.0, 440.0, 99.33333333333333)","(2.9, 3.3, 3.1999999999999997)","(16.0, 36.0, 25.8)","(11.0, 16.5, 13.833333333333334)"
15-12-2022 15:04:04.313260,"(2.45, 3.05, 2.9388888888888887)","(4.2, 8.2, 7.2375)","(16.0, 32.0, 22.67857142857143)","(16.0, 36.0, 26.1)","(71.0, 440.0, 120.625)","(2.9, 3.3, 3.1999999999999997)","(16.0, 36.0, 27.84)","(11.0, 16.5, 14.785714285714285)"
15-12-2022 15:04:05.410960,"(2.45, 3.0, 2.9)","(4.2, 8.2, 7.133333333333333)","(16.0, 32.0, 19.866666666666667)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.1999999999999997)","(16.0, 36.0, 27.84)","(11.0, 16.5, 15.642857142857142)"
15-12-2022 15:04:06.504514,"(2.45, 3.0, 2.9175)","(4.2, 8.2, 6.777777777777778)","(16.0, 32.0, 19.866666666666667)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.25)","(16.0, 36.0, 27.84)","(11.0, 21.0, 15.642857142857142)"
15-12-2022 15:04:07.617491,"(2.45, 3.0, 2.925)","(4.2, 8.2, 7.133333333333333)","(16.0, 32.0, 20.75)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.1999999999999997)","(16.0, 36.0, 27.84)","(11.0, 21.0, 17.875)"
15-12-2022 15:04:08.639360,"(2.45, 3.0, 2.876923076923077)","(4.2, 8.0, 7.2)","(16.0, 29.0, 22.4)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.1999999999999997)","(16.0, 36.0, 27.84)","(11.0, 21.0, 15.642857142857142)"
15-12-2022 15:04:09.649141,"(2.45, 3.0, 2.925)","(4.2, 8.0, 7.4)","(16.0, 29.0, 19.1)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.25)","(16.0, 36.0, 27.84)","(11.0, 21.0, 15.642857142857142)"
15-12-2022 15:04:10.655653,"(2.45, 3.0, 2.925)","(4.2, 8.0, 7.0)","(16.0, 29.0, 19.1)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.25)","(16.0, 36.0, 27.84)","(11.0, 21.0, 15.642857142857142)"
15-12-2022 15:04:11.741029,"(2.45, 3.0, 2.9175)","(4.2, 8.0, 7.0)","(16.0, 29.0, 19.1)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.25)","(16.0, 36.0, 27.84)","(11.0, 21.0, 15.642857142857142)"
15-12-2022 15:04:12.769113,"(2.45, 3.0, 2.925)","(4.2, 8.0, 7.416666666666666)","(16.0, 29.0, 19.1)","(16.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.3, 3.25)","(16.0, 36.0, 27.84)","(11.0, 21.0, 15.642857142857142)"
15-12-2022 15:04:13.846701,"(2.4, 3.0, 2.876923076923077)","(4.2, 8.0, 7.1764705882352935)","(16.0, 29.0, 20.0)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.0875)","(16.0, 36.0, 27.84)","(11.0, 16.5, 15.6)"
15-12-2022 15:04:15.061649,"(2.4, 3.0, 2.925)","(4.2, 8.0, 7.416666666666666)","(16.0, 29.0, 19.1)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.126190476190476)","(16.0, 36.0, 27.84)","(11.0, 16.5, 15.6)"
15-12-2022 15:04:16.173139,"(2.4, 3.0, 2.8646153846153846)","(4.2, 8.0, 7.0)","(16.0, 29.0, 19.1)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.0875)","(16.0, 36.0, 27.84)","(11.0, 16.5, 14.7)"
15-12-2022 15:04:17.297804,"(2.4, 3.0, 2.9175)","(4.2, 8.0, 7.0)","(16.0, 29.0, 25.076923076923077)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.126190476190476)","(16.0, 36.0, 27.84)","(11.0, 16.5, 14.7)"
15-12-2022 15:04:18.477065,"(2.4, 3.0, 2.925)","(4.2, 8.0, 7.2)","(16.0, 28.0, 22.0625)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.0875)","(16.0, 36.0, 27.84)","(11.0, 16.5, 15.6)"
15-12-2022 15:04:19.626810,"(2.4, 3.0, 2.876923076923077)","(4.2, 8.0, 7.2)","(16.0, 28.0, 21.448275862068964)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.126190476190476)","(16.0, 36.0, 27.84)","(11.0, 16.5, 14.7)"
15-12-2022 15:04:20.754753,"(2.4, 3.0, 2.925)","(4.2, 8.0, 7.4)","(16.0, 28.0, 21.448275862068964)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.0789473684210527)","(16.0, 36.0, 27.84)","(11.0, 16.5, 14.7)"
15-12-2022 15:04:21.812014,"(2.4, 3.0, 2.9175)","(4.2, 8.0, 7.0)","(16.0, 28.0, 21.448275862068964)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.0970588235294114)","(16.0, 36.0, 27.75)","(11.0, 16.5, 15.6)"
15-12-2022 15:04:22.821597,"(2.4, 3.0, 2.876923076923077)","(4.2, 8.2, 7.133333333333333)","(16.0, 28.0, 21.448275862068964)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.131818181818182)","(16.0, 36.0, 27.75)","(11.0, 16.5, 14.7)"
15-12-2022 15:04:23.812252,"(2.4, 3.0, 2.953846153846154)","(4.2, 8.2, 7.133333333333333)","(16.0, 28.0, 21.448275862068964)","(17.0, 36.0, 27.75)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.131818181818182)","(16.0, 36.0, 27.75)","(11.0, 16.5, 14.7)"
15-12-2022 15:04:24.917026,"(2.4, 3.0, 2.953846153846154)","(4.2, 8.2, 7.069230769230769)","(16.0, 28.0, 21.014705882352942)","(17.0, 36.0, 29.17241379310345)","(71.0, 440.0, 184.5)","(2.9, 3.25, 3.0970588235294114)","(16.0, 36.0, 27.75)","(11.0, 16.5, 15.6)"
15-12-2022 15:04:26.032393,"(2.45, 3.0, 2.911111111111111)","(4.6, 8.2, 7.069230769230769)","(16.0, 28.0, 21.014705882352942)","(17.0, 36.0, 26.833333333333336)","(81.0, 440.0, 235.6)","(2.9, 3.25, 3.131818181818182)","(16.0, 36.0, 27.272727272727273)","(11.0, 16.5, 14.7)"
15-12-2022 15:04:27.160394,"(2.45, 3.0, 2.925)","(4.6, 8.2, 6.907692307692307)","(16.0, 28.0, 22.142857142857142)","(17.0, 36.0, 27.11111111111111)","(81.0, 440.0, 319.0625)","(2.9, 3.25, 3.0970588235294114)","(16.0, 36.0, 27.77777777777778)","(11.0, 16.5, 15.6)"
15-12-2022 15:04:28.254582,"(2.45, 3.0, 2.8892307692307693)","(4.6, 8.2, 7.069230769230769)","(16.0, 27.0, 21.82608695652174)","(17.0, 34.0, 29.571428571428573)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.131818181818182)","(16.0, 34.0, 26.0)","(11.0, 16.5, 15.6)"
15-12-2022 15:04:29.400598,"(2.45, 3.0, 2.9325)","(4.6, 8.2, 7.069230769230769)","(16.0, 27.0, 21.82608695652174)","(17.0, 34.0, 29.571428571428573)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.131818181818182)","(16.0, 32.0, 26.0)","(11.0, 16.5, 15.9)"
15-12-2022 15:04:30.463392,"(2.45, 3.0, 2.9325)","(4.6, 8.2, 7.069230769230769)","(16.0, 27.0, 21.82608695652174)","(17.0, 34.0, 27.11111111111111)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.0970588235294114)","(16.0, 32.0, 24.0)","(11.0, 16.5, 15.9)"
15-12-2022 15:04:31.611941,"(2.45, 3.0, 2.876923076923077)","(4.6, 8.0, 6.833333333333333)","(16.0, 25.0, 23.81818181818182)","(17.0, 34.0, 27.11111111111111)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.164285714285714)","(16.0, 32.0, 24.0)","(11.0, 16.5, 15.9)"
15-12-2022 15:04:32.744752,"(2.45, 3.0, 2.925)","(4.6, 8.0, 7.0)","(16.0, 25.0, 23.81818181818182)","(17.0, 34.0, 27.11111111111111)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.164285714285714)","(16.0, 32.0, 26.0)","(11.0, 16.5, 15.9)"
15-12-2022 15:04:33.887972,"(2.45, 3.0, 2.9325)","(4.6, 8.0, 7.4)","(16.0, 25.0, 22.4)","(17.0, 34.0, 29.571428571428573)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.2)","(16.0, 32.0, 24.0)","(11.0, 16.5, 15.9)"
15-12-2022 15:04:35.069060,"(2.45, 3.0, 2.8892307692307693)","(4.6, 8.0, 7.2)","(16.0, 25.0, 23.142857142857142)","(17.0, 34.0, 29.571428571428573)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.2)","(16.0, 32.0, 26.0)","(11.0, 16.5, 15.9)"
15-12-2022 15:04:36.221778,"(2.45, 3.0, 2.9584615384615383)","(4.6, 8.0, 7.333333333333333)","(16.0, 25.0, 22.4)","(17.0, 34.0, 29.571428571428573)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.2)","(16.0, 32.0, 26.0)","(11.0, 16.5, 15.375)"
15-12-2022 15:04:37.306725,"(2.45, 3.0, 2.9325)","(4.6, 8.0, 6.733333333333333)","(16.0, 25.0, 22.4)","(17.0, 34.0, 29.571428571428573)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.164285714285714)","(16.0, 32.0, 24.0)","(11.0, 16.0, 15.375)"
15-12-2022 15:04:38.334271,"(2.45, 3.0, 2.9015384615384616)","(4.6, 8.0, 7.05)","(16.0, 25.0, 21.208333333333332)","(17.0, 34.0, 29.571428571428573)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.2)","(16.0, 32.0, 24.8)","(11.0, 16.0, 15.375)"
15-12-2022 15:04:39.341415,"(2.45, 3.05, 2.915)","(4.6, 8.0, 7.05)","(16.0, 25.0, 20.45)","(17.0, 34.0, 30.736842105263158)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.164285714285714)","(16.0, 32.0, 23.0)","(11.0, 16.0, 15.375)"
15-12-2022 15:04:40.482129,"(2.45, 3.05, 2.9566666666666666)","(4.6, 7.8, 7.425)","(16.0, 25.0, 21.208333333333332)","(17.0, 34.0, 30.736842105263158)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.164285714285714)","(16.0, 32.0, 23.0)","(11.0, 16.0, 15.375)"
15-12-2022 15:04:41.605440,"(2.45, 3.05, 2.9566666666666666)","(4.6, 7.8, 7.184615384615385)","(16.0, 25.0, 20.45)","(17.0, 34.0, 30.736842105263158)","(81.0, 430.0, 319.0625)","(2.9, 3.25, 3.2545454545454544)","(16.0, 32.0, 24.8)","(11.0, 16.0, 15.375)"
15-12-2022 15:04:42.767123,"(2.45, 2.98, 2.9)","(4.6, 7.8, 7.08)","(16.0, 25.0, 21.208333333333332)","(17.0, 34.0, 30.25)","(81.0, 430.0, 319.0625)","(2.9, 3.3, 3.2166666666666663)","(16.0, 32.0, 23.0)","(11.0, 16.0, 18.666666666666668)"
15-12-2022 15:04:43.874176,"(2.45, 2.98, 2.91)","(4.6, 7.8, 7.425)","(16.0, 25.0, 21.208333333333332)","(17.0, 34.0, 29.857142857142858)","(81.0, 430.0, 319.0625)","(2.9, 3.3, 3.2545454545454544)","(16.0, 32.0, 24.8)","(11.0, 21.0, 19.833333333333336)"
15-12-2022 15:04:45.005805,"(2.45, 3.05, 2.915)","(4.6, 7.8, 7.184615384615385)","(16.0, 25.0, 21.75)","(17.0, 34.0, 27.555555555555557)","(81.0, 430.0, 319.0625)","(2.9, 3.3, 3.2166666666666663)","(16.0, 32.0, 23.0)","(11.0, 21.0, 20.363636363636363)"
15-12-2022 15:04:46.065241,"(2.45, 3.05, 2.98)","(4.6, 7.8, 7.425)","(16.0, 25.0, 21.75)","(17.0, 34.0, 27.555555555555557)","(81.0, 430.0, 319.0625)","(2.9, 3.3, 3.2166666666666663)","(16.0, 32.0, 23.0)","(11.0, 21.0, 19.833333333333336)"
15-12-2022 15:04:47.175607,"(2.45, 3.05, 2.98)","(4.6, 7.8, 7.0777777777777775)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 26.0)","(81.0, 430.0, 319.0625)","(2.9, 3.3, 3.2545454545454544)","(16.0, 32.0, 24.8)","(11.0, 21.0, 19.833333333333336)"
15-12-2022 15:04:48.336223,"(2.45, 3.05, 2.8925)","(4.6, 7.8, 6.788888888888889)","(16.0, 25.0, 21.75)","(17.0, 34.0, 27.5)","(81.0, 430.0, 319.0625)","(2.9, 3.3, 3.2166666666666663)","(16.0, 32.0, 23.0)","(11.0, 21.0, 20.363636363636363)"
15-12-2022 15:04:49.485805,"(2.45, 2.84, 2.7829126213592232)","(4.6, 7.8, 7.3)","(16.0, 25.0, 21.75)","(17.0, 34.0, 27.5)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.3, 3.2166666666666663)","(16.0, 32.0, 23.0)","(11.0, 21.0, 18.375)"
15-12-2022 15:04:50.629814,"(2.45, 2.84, 2.7247058823529415)","(4.6, 7.8, 7.3)","(16.0, 25.0, 21.75)","(17.0, 34.0, 27.5)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.3, 3.2166666666666663)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.727272727272727)"
15-12-2022 15:04:51.691934,"(2.45, 2.84, 2.7041584158415843)","(4.6, 7.8, 7.094117647058823)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 28.5)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.3, 3.25)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.23076923076923)"
15-12-2022 15:04:52.705953,"(2.45, 2.82, 2.727692307692308)","(4.6, 7.8, 6.942857142857142)","(16.0, 25.0, 21.75)","(17.0, 34.0, 31.555555555555557)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.35, 3.25)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.23076923076923)"
15-12-2022 15:04:53.846794,"(2.45, 2.7, 2.6808695652173915)","(4.6, 7.6, 7.163636363636363)","(16.0, 25.0, 21.75)","(17.0, 34.0, 32.0)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.1566666666666667)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:04:54.934619,"(2.45, 2.7, 2.643809523809524)","(4.6, 7.6, 7.05)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 28.5)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.25)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:04:56.070369,"(2.45, 2.7, 2.643809523809524)","(4.6, 7.6, 7.05)","(16.0, 25.0, 21.75)","(17.0, 34.0, 31.555555555555557)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.4, 3.2941176470588234)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:04:57.177297,"(2.45, 2.7, 2.643809523809524)","(4.6, 7.6, 6.71111111111111)","(16.0, 25.0, 21.75)","(17.0, 34.0, 32.42857142857143)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:04:58.232676,"(2.45, 2.7, 2.643809523809524)","(4.6, 7.6, 6.71111111111111)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 32.42857142857143)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:04:59.378594,"(2.45, 2.7, 2.663125)","(4.6, 7.6, 6.9904761904761905)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 32.42857142857143)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:00.498039,"(2.45, 2.8, 2.746153846153846)","(4.6, 7.6, 6.9904761904761905)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 32.333333333333336)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:01.600411,"(2.45, 2.82, 2.7584615384615385)","(4.6, 7.6, 6.9904761904761905)","(16.0, 25.0, 21.75)","(17.0, 34.0, 31.142857142857142)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:02.725142,"(2.45, 2.82, 2.77)","(4.6, 7.6, 6.742857142857143)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 31.142857142857142)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:03.775486,"(2.45, 2.82, 2.77)","(4.6, 7.6, 6.742857142857143)","(16.0, 25.0, 20.9375)","(17.0, 34.0, 31.142857142857142)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:04.793101,"(2.45, 2.82, 2.7422222222222223)","(4.6, 6.8, 6.404878048780488)","(16.0, 25.0, 21.75)","(17.0, 34.0, 32.82352941176471)","(81.0, 430.0, 311.6666666666667)","(2.9, 3.45, 3.3961538461538465)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:05.856383,"(2.45, 2.82, 2.766153846153846)","(4.6, 6.8, 6.03764705882353)","(16.0, 25.0, 22.428571428571427)","(17.0, 34.0, 32.82352941176471)","(81.0, 430.0, 354.1666666666667)","(2.9, 3.45, 3.4397058823529414)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:06.959143,"(2.45, 2.82, 2.766153846153846)","(4.6, 6.6, 6.582222222222222)","(16.0, 24.0, 22.428571428571427)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 354.1666666666667)","(2.9, 3.45, 3.4397058823529414)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:08.090424,"(2.45, 2.82, 2.7)","(4.6, 6.8, 6.483240223463687)","(16.0, 24.0, 21.8)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.4397058823529414)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:09.233705,"(2.45, 2.82, 2.7)","(4.6, 6.8, 6.0125)","(16.0, 24.0, 22.428571428571427)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.4397058823529414)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:10.326222,"(2.45, 2.82, 2.7457142857142856)","(4.6, 6.8, 6.0125)","(16.0, 24.0, 22.428571428571427)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.4397058823529414)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:11.383625,"(2.45, 2.8, 2.7615384615384615)","(4.6, 7.2, 6.96)","(16.0, 24.0, 21.8)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.4397058823529414)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:12.440576,"(2.45, 2.8, 2.776190476190476)","(4.6, 7.2, 6.776470588235294)","(16.0, 24.0, 22.428571428571427)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.4397058823529414)","(16.0, 32.0, 26.107142857142858)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:13.598015,"(2.45, 2.8, 2.76875)","(4.6, 7.2, 6.847058823529412)","(16.0, 24.0, 20.791666666666668)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.3625000000000003)","(16.0, 29.0, 27.933333333333334)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:14.688442,"(2.45, 2.8, 2.7555555555555555)","(4.6, 7.2, 6.7)","(16.0, 24.0, 20.15)","(17.0, 34.0, 32.82352941176471)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.3625000000000003)","(16.0, 29.0, 27.933333333333334)","(11.0, 21.0, 18.708333333333332)"
15-12-2022 15:05:15.806613,"(2.45, 2.8, 2.769230769230769)","(4.6, 7.2, 6.7)","(16.0, 24.0, 20.11764705882353)","(17.0, 34.0, 33.09090909090909)","(81.0, 410.0, 234.52380952380952)","(2.9, 3.45, 3.3625000000000003)","(16.0, 29.0, 27.933333333333334)","(11.0, 21.0, 17.071428571428573)"
15-12-2022 15:05:16.865332,"(2.45, 2.8, 2.7555555555555555)","(4.6, 7.2, 6.7)","(16.0, 24.0, 19.695652173913043)","(17.0, 34.0, 32.18181818181818)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.3625000000000003)","(16.0, 29.0, 27.933333333333334)","(11.0, 21.0, 16.416666666666668)"
15-12-2022 15:05:17.919270,"(2.45, 2.8, 2.7466666666666666)","(4.6, 7.2, 6.7)","(16.0, 24.0, 19.285714285714285)","(17.0, 34.0, 32.36363636363637)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.3625000000000003)","(16.0, 29.0, 27.933333333333334)","(11.0, 21.0, 19.0)"
15-12-2022 15:05:19.022649,"(2.45, 2.8, 2.742857142857143)","(4.6, 7.2, 6.7)","(16.0, 24.0, 19.36842105263158)","(17.0, 34.0, 32.875)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.331)","(16.0, 29.0, 27.933333333333334)","(11.0, 20.0, 17.75)"
15-12-2022 15:05:20.141752,"(2.45, 2.8, 2.764705882352941)","(4.6, 7.2, 6.7)","(16.0, 24.0, 19.36842105263158)","(17.0, 34.0, 32.875)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.331)","(16.0, 29.0, 25.16)","(11.0, 20.0, 17.75)"
15-12-2022 15:05:21.211560,"(2.45, 2.8, 2.77)","(4.6, 7.2, 6.7)","(16.0, 23.0, 20.1875)","(17.0, 34.0, 32.875)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.331)","(16.0, 29.0, 25.16)","(11.0, 20.0, 17.6)"
15-12-2022 15:05:22.238317,"(2.45, 2.8, 2.77)","(4.6, 7.2, 6.523076923076923)","(16.0, 23.0, 20.75)","(17.0, 34.0, 32.875)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.331)","(16.0, 29.0, 23.352941176470587)","(11.0, 20.0, 16.785714285714285)"
15-12-2022 15:05:23.261386,"(2.45, 2.8, 2.742857142857143)","(4.6, 7.2, 6.711111111111111)","(16.0, 23.0, 20.1875)","(17.0, 34.0, 32.875)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.331)","(16.0, 29.0, 23.94736842105263)","(11.0, 20.0, 18.125)"
15-12-2022 15:05:24.352986,"(2.45, 2.82, 2.7622222222222224)","(4.6, 7.2, 6.711111111111111)","(16.0, 23.0, 20.75)","(17.0, 34.0, 32.875)","(81.0, 410.0, 268.2692307692308)","(2.9, 3.45, 3.331)","(16.0, 29.0, 23.75)","(11.0, 20.0, 16.785714285714285)"
15-12-2022 15:05:25.507647,"(2.45, 2.82, 2.7622222222222224)","(4.6, 7.2, 6.711111111111111)","(16.0, 23.0, 19.53846153846154)","(17.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.331)","(16.0, 29.0, 24.57894736842105)","(11.0, 20.0, 16.785714285714285)"
15-12-2022 15:05:26.608648,"(2.45, 2.82, 2.7622222222222224)","(4.6, 7.2, 6.711111111111111)","(16.0, 23.0, 19.53846153846154)","(17.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.331)","(16.0, 29.0, 25.0)","(11.0, 20.0, 18.125)"
15-12-2022 15:05:27.670785,"(2.45, 2.82, 2.7622222222222224)","(4.6, 7.2, 6.711111111111111)","(16.0, 23.0, 20.0)","(17.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.331)","(16.0, 29.0, 23.0)","(11.0, 20.0, 16.785714285714285)"
15-12-2022 15:05:28.767001,"(2.4, 2.82, 2.755)","(4.4, 7.2, 6.711111111111111)","(16.0, 23.0, 18.95)","(18.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.331)","(16.0, 29.0, 23.0)","(11.0, 20.0, 16.25)"
15-12-2022 15:05:29.844848,"(2.4, 2.82, 2.7622222222222224)","(4.4, 7.2, 6.711111111111111)","(16.0, 23.0, 19.203125)","(18.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.331)","(16.0, 29.0, 24.57894736842105)","(11.0, 20.0, 17.352941176470587)"
15-12-2022 15:05:30.929149,"(2.4, 2.82, 2.7622222222222224)","(4.4, 7.2, 6.711111111111111)","(16.0, 23.0, 19.203125)","(18.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.331)","(16.0, 29.0, 23.0)","(11.0, 20.0, 16.25)"
15-12-2022 15:05:32.040941,"(2.4, 2.82, 2.7622222222222224)","(4.4, 7.2, 6.711111111111111)","(16.0, 23.0, 18.95)","(18.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.331)","(16.0, 29.0, 24.57894736842105)","(11.0, 20.0, 17.352941176470587)"
15-12-2022 15:05:33.155261,"(2.4, 2.82, 2.7622222222222224)","(4.4, 7.2, 6.711111111111111)","(16.0, 23.0, 19.203125)","(18.0, 34.0, 33.14285714285714)","(81.0, 410.0, 261.1111111111111)","(2.9, 3.45, 3.3355769230769234)","(16.0, 29.0, 24.57894736842105)","(11.0, 20.0, 17.352941176470587)"
