,Thunder Pie,Diversify,Thunder Struck,Eadie,Aston Texan,Caveman,Tinker Dan,Spicy Girl
12-01-2023 10:23:08.267263,"(9.0, 21.0, 20.666666666666668)","(9.0, 9.6, 9.35)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.8, 4.733333333333333)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.642857142857143)","(3.7, 4.4, 4.368181818181818)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:09.537531,"(9.0, 22.0, 21.714285714285715)","(9.0, 9.6, 9.242857142857142)","(13.0, 28.0, 27.09090909090909)","(4.6, 4.8, 4.733333333333333)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.6029411764705883)","(3.7, 4.4, 4.368181818181818)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:10.831168,"(9.0, 22.0, 21.833333333333332)","(9.0, 9.6, 9.242857142857142)","(13.0, 28.0, 27.09090909090909)","(4.6, 4.8, 4.733333333333333)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.5700000000000003)","(3.7, 4.4, 4.368181818181818)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:12.106721,"(9.0, 23.0, 21.75)","(9.0, 9.6, 9.547368421052632)","(13.0, 28.0, 27.09090909090909)","(4.6, 4.8, 4.688888888888889)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.51)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:13.154614,"(9.0, 22.0, 21.6)","(9.0, 9.6, 9.523076923076923)","(13.0, 28.0, 27.09090909090909)","(4.6, 4.7, 4.688888888888889)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.543103448275862)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:14.328002,"(9.0, 22.0, 21.176470588235293)","(9.0, 9.6, 9.523076923076923)","(13.0, 28.0, 26.75)","(4.6, 4.7, 4.6421052631578945)","(12.0, 13.5, 12.340909090909092)","(2.6, 3.75, 3.543103448275862)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:15.490438,"(9.0, 22.0, 21.263157894736842)","(9.0, 9.6, 9.523076923076923)","(13.0, 28.0, 26.75)","(4.6, 4.7, 4.6421052631578945)","(12.0, 13.5, 12.51)","(2.6, 3.75, 3.642)","(3.7, 4.4, 4.389655172413794)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:16.592407,"(9.0, 22.0, 20.375)","(9.0, 9.8, 9.176)","(13.0, 28.0, 26.774193548387096)","(4.6, 4.7, 4.653333333333333)","(12.0, 13.5, 12.51)","(2.6, 3.75, 3.639795918367347)","(3.7, 4.4, 4.392592592592593)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:17.676133,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.3)","(13.0, 28.0, 27.09090909090909)","(4.6, 4.7, 4.653333333333333)","(12.0, 13.5, 12.51)","(2.6, 3.75, 3.5812500000000003)","(3.7, 4.4, 4.392592592592593)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:18.791815,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.3)","(13.0, 28.0, 27.09090909090909)","(4.6, 4.7, 4.653333333333333)","(12.0, 13.5, 12.51)","(2.6, 3.75, 3.566666666666667)","(3.7, 4.4, 4.392592592592593)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:19.983996,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.3)","(13.0, 28.0, 27.09090909090909)","(4.6, 4.7, 4.653333333333333)","(12.0, 13.5, 12.51)","(2.6, 3.75, 3.5812500000000003)","(3.7, 4.4, 4.392592592592593)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:21.182667,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.3)","(13.0, 28.0, 27.23076923076923)","(4.6, 4.7, 4.653333333333333)","(12.0, 13.5, 12.51)","(2.6, 3.75, 3.585714285714286)","(3.7, 4.4, 4.394736842105264)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:22.268420,"(9.0, 22.0, 20.875)","(9.0, 9.8, 9.3)","(13.0, 28.0, 27.23076923076923)","(4.6, 4.7, 4.653333333333333)","(12.0, 13.5, 12.51)","(2.6, 3.75, 3.613793103448276)","(3.7, 4.4, 4.394736842105264)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:23.339409,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.3)","(13.0, 28.0, 27.0)","(4.6, 4.7, 4.653333333333333)","(12.0, 13.5, 12.51)","(2.6, 3.7, 3.603846153846154)","(3.7, 4.4, 4.494594594594594)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:24.394618,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.3)","(13.0, 28.0, 26.571428571428573)","(4.6, 4.7, 4.663157894736842)","(12.0, 13.5, 12.51)","(2.6, 3.7, 3.603846153846154)","(3.7, 4.5, 4.49375)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:25.553720,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.121739130434783)","(13.0, 28.0, 26.571428571428573)","(4.6, 4.7, 4.663157894736842)","(12.0, 13.5, 14.382352941176471)","(2.6, 3.7, 3.5833333333333335)","(3.7, 4.5, 4.492307692307692)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:26.674265,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.057142857142857)","(13.0, 28.0, 26.571428571428573)","(4.6, 4.7, 4.615384615384615)","(12.0, 15.0, 14.333333333333334)","(2.6, 3.7, 3.5833333333333335)","(3.7, 4.5, 4.492307692307692)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:27.773342,"(9.0, 22.0, 21.0)","(9.0, 9.8, 9.176)","(13.0, 28.0, 26.571428571428573)","(4.6, 4.7, 4.622222222222222)","(12.0, 15.0, 14.25)","(2.6, 3.7, 3.5833333333333335)","(3.7, 4.5, 4.492307692307692)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:28.794699,"(9.0, 22.0, 21.0)","(8.5, 9.8, 9.176)","(14.0, 28.0, 26.571428571428573)","(4.6, 4.7, 4.622222222222222)","(12.0, 15.0, 14.25)","(2.6, 3.7, 3.640476190476191)","(3.7, 4.5, 4.644444444444445)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:29.839164,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 9.176)","(14.0, 28.0, 26.571428571428573)","(4.6, 4.7, 4.622222222222222)","(12.0, 15.0, 14.25)","(2.6, 3.7, 3.5942307692307693)","(3.7, 4.7, 4.652941176470589)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:30.959354,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 8.882352941176471)","(14.0, 28.0, 26.571428571428573)","(4.6, 4.7, 4.622222222222222)","(12.0, 15.0, 14.25)","(2.6, 3.7, 3.575)","(3.7, 4.7, 4.670370370370371)","(51.0, 65.0, 61.53846153846153)"
12-01-2023 10:23:32.116658,"(9.0, 22.0, 20.545454545454547)","(8.5, 9.8, 8.882352941176471)","(14.0, 28.0, 24.53846153846154)","(4.6, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.7, 3.545238095238095)","(3.7, 4.7, 4.670370370370371)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:33.184401,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 9.15)","(14.0, 28.0, 24.53846153846154)","(4.6, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.545238095238095)","(3.7, 4.7, 4.678378378378379)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:34.175343,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 9.15)","(14.0, 28.0, 25.1875)","(4.6, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.545238095238095)","(3.7, 4.7, 4.672413793103448)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:35.216556,"(9.0, 22.0, 21.0)","(8.5, 9.8, 9.15)","(14.0, 28.0, 25.1875)","(4.6, 4.7, 4.65)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.545238095238095)","(3.7, 4.7, 4.672413793103448)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:36.289789,"(9.0, 22.0, 21.0)","(8.5, 9.8, 9.02)","(14.0, 28.0, 25.1875)","(4.6, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.5166666666666666)","(3.7, 4.7, 4.672413793103448)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:37.366029,"(9.0, 22.0, 21.0)","(8.5, 9.8, 9.15)","(14.0, 28.0, 25.23076923076923)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.7, 4.677777777777778)","(51.0, 65.0, 60.26315789473684)"
12-01-2023 10:23:38.392036,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 9.15)","(14.0, 28.0, 26.928571428571427)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5)","(3.8, 4.7, 4.685714285714286)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:39.359957,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 9.02)","(14.0, 28.0, 26.333333333333332)","(4.4, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.7, 4.723076923076923)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:40.386113,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 8.882352941176471)","(14.0, 28.0, 26.75)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.723076923076923)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:41.423701,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 8.5)","(14.0, 28.0, 26.333333333333332)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.738775510204081)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:42.474082,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.8, 8.5)","(14.0, 28.0, 26.333333333333332)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.725)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:43.518423,"(9.0, 22.0, 21.0)","(8.5, 9.8, 8.5)","(14.0, 28.0, 25.5)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.725)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:44.548605,"(9.0, 22.0, 21.0)","(8.5, 9.8, 9.15)","(14.0, 28.0, 26.0)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.5, 3.533333333333333)","(3.8, 4.8, 4.725)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:45.595220,"(9.0, 22.0, 21.0)","(8.5, 9.8, 9.15)","(14.0, 28.0, 26.285714285714285)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.533333333333333)","(3.8, 4.8, 4.725)","(51.0, 65.0, 60.714285714285715)"
12-01-2023 10:23:46.723149,"(9.0, 22.0, 20.875)","(8.5, 9.8, 9.3)","(15.0, 28.0, 26.666666666666668)","(4.4, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.5300000000000002)","(3.8, 4.8, 4.725)","(51.0, 65.0, 61.8421052631579)"
12-01-2023 10:23:47.783044,"(9.0, 21.0, 20.8)","(8.5, 9.4, 8.9)","(15.0, 28.0, 26.615384615384617)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.533333333333333)","(3.8, 4.8, 4.74)","(51.0, 65.0, 53.26315789473684)"
12-01-2023 10:23:48.862044,"(9.0, 21.0, 20.857142857142858)","(8.5, 9.4, 9.3)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.65, 3.5)","(3.8, 4.8, 4.7555555555555555)","(51.0, 55.0, 53.23214285714286)"
12-01-2023 10:23:49.911712,"(9.0, 21.0, 20.857142857142858)","(8.5, 9.4, 9.3)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.771428571428571)","(51.0, 55.0, 53.23214285714286)"
12-01-2023 10:23:50.948116,"(9.0, 21.0, 20.857142857142858)","(8.5, 9.4, 9.3)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5)","(3.8, 4.8, 4.771428571428571)","(51.0, 55.0, 53.23214285714286)"
12-01-2023 10:23:51.957927,"(9.0, 22.0, 20.923076923076923)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.071428571428573)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.771428571428571)","(51.0, 55.0, 53.23214285714286)"
12-01-2023 10:23:53.015882,"(9.0, 22.0, 20.923076923076923)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.071428571428573)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5)","(3.8, 4.8, 4.778125)","(51.0, 55.0, 53.23214285714286)"
12-01-2023 10:23:54.061991,"(9.0, 22.0, 20.923076923076923)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.071428571428573)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5)","(3.8, 4.8, 4.783720930232558)","(51.0, 55.0, 47.916666666666664)"
12-01-2023 10:23:55.148874,"(9.0, 22.0, 20.857142857142858)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.071428571428573)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.783720930232558)","(51.0, 48.0, 47.916666666666664)"
12-01-2023 10:23:56.200452,"(9.0, 22.0, 20.857142857142858)","(8.5, 9.6, 8.52)","(15.0, 28.0, 26.071428571428573)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5166666666666666)","(3.8, 4.8, 4.772)","(51.0, 48.0, 47.241379310344826)"
12-01-2023 10:23:57.221372,"(9.0, 22.0, 20.857142857142858)","(8.5, 9.6, 8.52)","(15.0, 28.0, 26.071428571428573)","(4.4, 4.7, 4.615384615384615)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.772)","(51.0, 48.0, 47.241379310344826)"
12-01-2023 10:23:58.296421,"(9.0, 22.0, 20.857142857142858)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.071428571428573)","(4.4, 4.7, 4.638888888888888)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.772)","(51.0, 48.0, 47.241379310344826)"
12-01-2023 10:23:59.371375,"(9.0, 22.0, 20.857142857142858)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.622222222222222)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.772)","(51.0, 48.0, 46.76470588235294)"
12-01-2023 10:24:00.494255,"(9.0, 22.0, 20.933333333333334)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.65)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.75)","(51.0, 48.0, 46.80597014925373)"
12-01-2023 10:24:01.539304,"(9.0, 22.0, 21.0)","(8.5, 9.6, 8.52)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.8, 4.7555555555555555)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.75)","(51.0, 48.0, 47.241379310344826)"
12-01-2023 10:24:02.560778,"(9.0, 22.0, 21.0)","(8.5, 9.6, 9.15)","(15.0, 28.0, 27.0)","(4.4, 4.8, 4.6499999999999995)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.75)","(51.0, 48.0, 47.241379310344826)"
12-01-2023 10:24:03.591628,"(9.0, 21.0, 20.875)","(8.5, 9.6, 9.15)","(15.0, 28.0, 27.0)","(4.4, 4.7, 4.677777777777778)","(12.0, 15.0, 14.25)","(2.6, 3.6, 3.5055555555555555)","(3.8, 4.8, 4.770833333333333)","(51.0, 46.0, 45.88)"
12-01-2023 10:24:04.698098,"(9.0, 21.0, 20.875)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.676923076923077)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.770833333333333)","(51.0, 46.0, 45.88)"
12-01-2023 10:24:05.816383,"(9.0, 21.0, 20.875)","(8.5, 9.6, 9.15)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.64)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.770833333333333)","(51.0, 46.0, 45.88)"
12-01-2023 10:24:06.879450,"(9.0, 21.0, 20.875)","(8.5, 9.6, 8.52)","(15.0, 28.0, 26.57894736842105)","(4.4, 4.7, 4.64)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.770833333333333)","(51.0, 46.0, 45.88)"
12-01-2023 10:24:08.021981,"(9.0, 21.0, 20.875)","(8.5, 9.6, 8.52)","(15.0, 28.0, 27.0)","(4.4, 4.7, 4.677777777777778)","(12.0, 15.0, 14.25)","(2.6, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.770833333333333)","(51.0, 46.0, 45.80769230769231)"
12-01-2023 10:24:09.263045,"(12.0, 21.0, 20.875)","(8.5, 9.6, 9.15)","(17.0, 28.0, 26.57894736842105)","(4.2, 4.7, 4.699999999999999)","(12.0, 15.0, 14.25)","(2.7, 3.55, 3.5055555555555555)","(3.8, 4.8, 4.75)","(41.0, 46.0, 45.80769230769231)"
12-01-2023 10:24:10.552819,"(12.0, 22.0, 21.0)","(8.5, 9.6, 9.184615384615384)","(17.0, 28.0, 27.0)","(4.2, 4.8, 4.699999999999999)","(12.0, 15.0, 14.25)","(2.7, 3.55, 3.4833333333333334)","(3.8, 4.8, 4.75)","(41.0, 46.0, 45.80769230769231)"
12-01-2023 10:24:11.706494,"(12.0, 22.0, 20.6)","(8.0, 9.8, 9.184615384615384)","(17.0, 28.0, 27.0)","(4.0, 4.8, 4.693333333333333)","(11.0, 15.0, 14.25)","(2.7, 3.5, 3.477777777777778)","(3.9, 4.8, 4.772)","(41.0, 46.0, 45.80769230769231)"
12-01-2023 10:24:12.996494,"(12.0, 22.0, 20.6)","(8.0, 9.8, 9.15)","(17.0, 28.0, 27.0)","(4.0, 4.8, 4.693333333333333)","(11.0, 15.0, 14.25)","(2.7, 3.5, 3.477777777777778)","(3.9, 4.8, 4.772)","(41.0, 46.0, 45.80769230769231)"
12-01-2023 10:24:14.158859,"(12.0, 22.0, 20.25)","(8.0, 9.8, 8.636363636363637)","(17.0, 28.0, 26.846153846153847)","(4.0, 4.8, 4.666666666666666)","(11.0, 15.0, 14.842105263157894)","(2.7, 3.5, 3.45)","(3.9, 4.8, 4.770833333333333)","(41.0, 46.0, 45.888888888888886)"
12-01-2023 10:24:15.343352,"(12.0, 22.0, 21.0)","(8.0, 9.8, 8.636363636363637)","(17.0, 28.0, 26.846153846153847)","(4.0, 4.8, 4.666666666666666)","(11.0, 22.0, 14.842105263157894)","(2.7, 3.55, 3.45)","(3.9, 4.8, 4.770833333333333)","(41.0, 46.0, 45.888888888888886)"
12-01-2023 10:24:16.519094,"(12.0, 22.0, 21.0)","(8.0, 9.6, 8.946666666666665)","(17.0, 28.0, 25.3)","(4.0, 4.8, 4.6536585365853655)","(11.0, 22.0, 18.0)","(2.7, 3.55, 3.5)","(3.9, 4.8, 4.770833333333333)","(41.0, 46.0, 47.70909090909091)"
12-01-2023 10:24:17.550831,"(12.0, 22.0, 20.6875)","(8.0, 9.6, 8.549999999999999)","(17.0, 28.0, 25.3)","(4.0, 4.8, 4.6695652173913045)","(11.0, 21.0, 18.0)","(2.7, 3.6, 3.5)","(3.9, 4.8, 4.766666666666667)","(41.0, 48.0, 47.471698113207545)"
12-01-2023 10:24:18.605496,"(12.0, 22.0, 19.375)","(8.0, 9.6, 8.725)","(17.0, 28.0, 26.636363636363637)","(4.0, 4.8, 4.704761904761905)","(11.0, 21.0, 19.5)","(2.7, 3.6, 3.3473684210526318)","(3.9, 4.8, 4.766666666666667)","(41.0, 48.0, 47.5)"
12-01-2023 10:24:19.712485,"(12.0, 22.0, 19.375)","(8.0, 9.6, 9.061538461538461)","(17.0, 28.0, 25.3)","(4.0, 4.8, 4.762962962962963)","(11.0, 21.0, 16.919354838709676)","(2.7, 3.6, 3.3555555555555556)","(3.9, 4.8, 4.785)","(41.0, 48.0, 47.5)"
12-01-2023 10:24:20.815934,"(12.0, 22.0, 20.384615384615383)","(8.0, 9.6, 9.061538461538461)","(17.0, 28.0, 26.071428571428573)","(4.0, 4.8, 4.703225806451613)","(11.0, 21.0, 17.863636363636363)","(2.7, 3.55, 3.316666666666667)","(3.9, 4.8, 4.845714285714286)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:22.185865,"(12.0, 22.0, 20.653846153846153)","(8.0, 9.6, 9.061538461538461)","(17.0, 28.0, 26.071428571428573)","(4.0, 4.8, 4.703225806451613)","(11.0, 21.0, 17.955882352941178)","(2.7, 3.55, 3.261764705882353)","(3.9, 5.0, 4.859375)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:23.311982,"(12.0, 22.0, 20.653846153846153)","(8.0, 9.6, 9.061538461538461)","(17.0, 28.0, 26.071428571428573)","(4.0, 4.8, 4.703225806451613)","(11.0, 21.0, 17.955882352941178)","(2.7, 3.5, 3.3458333333333337)","(3.9, 5.0, 4.859375)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:24.457345,"(12.0, 22.0, 20.75)","(8.0, 9.6, 8.725)","(17.0, 28.0, 26.57894736842105)","(4.0, 4.8, 4.703225806451613)","(11.0, 21.0, 17.955882352941178)","(2.7, 3.45, 3.353846153846154)","(3.9, 5.0, 4.859375)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:25.598447,"(12.0, 22.0, 19.666666666666668)","(8.0, 9.6, 8.462499999999999)","(17.0, 28.0, 26.071428571428573)","(4.0, 4.8, 4.685714285714286)","(11.0, 21.0, 16.596153846153847)","(2.7, 3.45, 3.3846153846153846)","(3.9, 5.0, 4.785714285714286)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:26.757533,"(12.0, 22.0, 19.25)","(8.0, 9.6, 8.733333333333333)","(17.0, 28.0, 20.666666666666668)","(4.0, 4.8, 4.76)","(11.0, 17.0, 15.674418604651162)","(2.7, 3.5, 3.3333333333333335)","(3.9, 5.0, 4.785714285714286)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:27.895762,"(12.0, 22.0, 19.375)","(8.0, 9.6, 8.462499999999999)","(17.0, 23.0, 23.2)","(4.0, 4.8, 4.770370370370371)","(12.0, 17.0, 15.64423076923077)","(2.7, 3.5, 3.3333333333333335)","(3.9, 5.0, 4.785714285714286)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:29.123447,"(12.0, 22.0, 19.375)","(8.0, 9.6, 8.733333333333333)","(17.0, 28.0, 23.09090909090909)","(4.0, 4.8, 4.770370370370371)","(12.0, 17.0, 15.631578947368421)","(2.7, 3.5, 3.3217391304347825)","(3.9, 5.0, 4.896296296296296)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:30.197204,"(12.0, 22.0, 19.375)","(8.0, 9.6, 8.733333333333333)","(17.0, 28.0, 23.09090909090909)","(4.0, 4.8, 4.770370370370371)","(12.0, 17.0, 15.631578947368421)","(2.7, 3.55, 3.3333333333333335)","(3.9, 5.0, 4.908333333333333)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:31.220012,"(12.0, 22.0, 19.375)","(8.0, 9.6, 8.462499999999999)","(17.0, 28.0, 23.09090909090909)","(4.0, 4.8, 4.773333333333333)","(12.0, 17.0, 15.631578947368421)","(2.7, 3.5, 3.3333333333333335)","(3.9, 5.0, 4.921428571428572)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:32.218691,"(12.0, 22.0, 19.375)","(8.0, 9.6, 8.60952380952381)","(17.0, 28.0, 23.2)","(4.0, 4.8, 4.773333333333333)","(12.0, 17.0, 15.627118644067796)","(2.7, 3.5, 3.353846153846154)","(3.9, 5.0, 4.921428571428572)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:33.315640,"(12.0, 22.0, 19.375)","(8.0, 9.6, 8.733333333333333)","(17.0, 28.0, 23.5)","(4.0, 4.8, 4.75)","(12.0, 17.0, 16.05263157894737)","(2.7, 3.45, 3.3574074074074076)","(3.9, 5.0, 4.921428571428572)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:34.346363,"(12.0, 22.0, 20.6875)","(8.0, 9.6, 8.872)","(17.0, 28.0, 22.75)","(4.0, 4.8, 4.75)","(12.0, 17.0, 14.2)","(2.7, 3.45, 3.3858974358974363)","(3.9, 5.0, 4.870588235294117)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:35.386953,"(12.0, 22.0, 20.384615384615383)","(8.0, 9.6, 8.972413793103447)","(17.0, 28.0, 24.5)","(4.0, 4.8, 4.75)","(12.0, 15.0, 14.2)","(2.7, 3.45, 3.3858974358974363)","(3.9, 5.0, 4.870588235294117)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:36.391865,"(12.0, 22.0, 20.384615384615383)","(8.0, 9.6, 8.972413793103447)","(15.0, 28.0, 24.5)","(4.0, 4.8, 4.75)","(12.0, 15.0, 14.35)","(2.7, 3.45, 3.354761904761905)","(3.9, 5.0, 4.870588235294117)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:37.359515,"(12.0, 22.0, 20.384615384615383)","(8.0, 9.6, 8.972413793103447)","(15.0, 28.0, 24.142857142857142)","(4.0, 4.9, 4.594117647058823)","(12.0, 14.5, 14.35)","(2.7, 3.45, 3.354761904761905)","(3.9, 5.0, 4.95)","(41.0, 48.0, 46.666666666666664)"
12-01-2023 10:24:38.335964,"(12.0, 22.0, 20.25)","(8.0, 9.6, 9.133333333333333)","(15.0, 28.0, 23.09090909090909)","(4.0, 4.9, 4.7615384615384615)","(12.0, 14.5, 14.35)","(2.7, 3.3, 3.2874999999999996)","(3.9, 5.0, 4.95)","(41.0, 48.0, 46.666666666666664)"
