,Ebby Collerson,Levente,Quest For Extra,Court Jester,Local Doll,Wishing You,Miss Blue Fancy,Agera
07-01-2023 09:15:33.618362,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0772881355932205)","(21.0, 48.0, 47.07692307692308)","(3.9, 8.2, 7.8)","(4.8, 7.4, 6.800000000000001)","(16.0, 15.0, 14.6)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:34.655279,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.039230769230769)","(21.0, 48.0, 47.07692307692308)","(3.9, 8.2, 7.628571428571428)","(4.8, 7.4, 6.3500000000000005)","(16.0, 15.0, 14.6)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:35.680994,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.052258064516129)","(21.0, 48.0, 47.07692307692308)","(3.9, 8.2, 7.8)","(4.8, 7.4, 6.800000000000001)","(16.0, 15.0, 14.6)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:36.749592,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.05125)","(21.0, 48.0, 47.07692307692308)","(3.9, 8.2, 7.8)","(4.8, 7.4, 7.025)","(16.0, 15.0, 13.75)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:37.762901,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.05125)","(21.0, 48.0, 47.07692307692308)","(3.9, 8.2, 7.628571428571428)","(4.8, 7.4, 6.592307692307693)","(16.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:38.834056,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.05125)","(21.0, 48.0, 46.0)","(3.9, 8.2, 7.8)","(4.8, 7.4, 7.025)","(16.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:39.806519,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.05125)","(21.0, 48.0, 46.0)","(3.9, 8.2, 7.742857142857143)","(4.8, 7.4, 6.592307692307693)","(16.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:40.829028,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.2, 7.8)","(4.8, 7.4, 7.025)","(16.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:41.838092,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.2, 7.8)","(4.8, 7.4, 7.15)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:42.840827,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.2, 7.628571428571428)","(4.8, 7.4, 7.155813953488373)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:43.784810,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.2, 7.628571428571428)","(4.8, 7.4, 7.155813953488373)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:44.754548,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.2, 7.628571428571428)","(4.8, 7.4, 6.42)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:45.707274,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.2, 7.44)","(4.8, 7.4, 6.84)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:46.655727,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.44)","(4.8, 7.4, 6.84)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:47.661088,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.4)","(4.8, 7.4, 6.42)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:48.671761,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.904761904761905)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.5)","(4.8, 7.4, 6.84)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:49.682627,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.5)","(4.8, 7.4, 6.84)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:50.696072,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.5)","(4.8, 7.4, 6.84)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:51.719306,"(11.0, 18.5, 14.59375)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.0243478260869567)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.6)","(4.8, 7.4, 7.088888888888889)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:52.750031,"(11.0, 18.5, 14.333333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.6000000000000005)","(4.8, 7.4, 6.7)","(15.0, 15.0, 14.5)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:53.848637,"(11.0, 18.5, 15.125)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.846153846153847)","(4.8, 7.4, 7.3096774193548395)","(15.0, 15.0, 12.777777777777779)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:54.867961,"(11.0, 18.5, 15.3)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.846153846153847)","(4.8, 7.4, 7.127777777777778)","(15.0, 15.0, 12.777777777777779)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:55.864725,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.846153846153847)","(4.8, 7.4, 7.300000000000001)","(15.0, 15.0, 12.777777777777779)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:56.866732,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 8.276923076923076)","(4.8, 7.4, 7.300000000000001)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:57.859813,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.6, 7.9)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:58.924884,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.6, 8.242857142857144)","(4.8, 7.4, 6.92)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:15:59.981934,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.05)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:00.969138,"(11.0, 18.5, 15.071428571428571)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.05)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:01.974567,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 6.96)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 25.0, 23.125)"
07-01-2023 09:16:02.952982,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.714285714285714)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:03.983085,"(11.0, 18.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.024166666666667)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.773913043478261)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:05.005720,"(11.0, 18.5, 15.909090909090908)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.025)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.6)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:06.088564,"(11.0, 18.5, 15.909090909090908)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.025)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.6)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:07.112201,"(11.0, 18.5, 15.909090909090908)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.025)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.6)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.583333333333334)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:08.161505,"(11.0, 18.5, 15.909090909090908)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.025)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.763636363636364)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:09.272828,"(11.0, 18.5, 15.909090909090908)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.025)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.6461538461538465)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:10.400590,"(11.0, 18.5, 15.909090909090908)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.12, 2.025)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.6461538461538465)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:11.543108,"(11.0, 18.5, 15.909090909090908)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.0733333333333333)","(21.0, 48.0, 46.90909090909091)","(3.9, 8.4, 7.6461538461538465)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:12.657320,"(11.0, 18.5, 16.22)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.04)","(21.0, 48.0, 46.90909090909091)","(3.9, 8.4, 8.225)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:13.714264,"(11.0, 18.0, 16.863636363636363)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.04)","(21.0, 48.0, 46.90909090909091)","(3.9, 8.4, 7.711111111111111)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:14.758043,"(11.0, 18.0, 15.947368421052632)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.0733333333333333)","(21.0, 48.0, 46.90909090909091)","(3.9, 8.6, 7.711111111111111)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:15.791028,"(11.0, 18.0, 15.9375)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.0828571428571427)","(21.0, 48.0, 47.0)","(3.9, 8.6, 7.711111111111111)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:16.824880,"(11.0, 18.0, 15.9375)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.0828571428571427)","(21.0, 48.0, 47.0)","(3.9, 8.6, 7.711111111111111)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:17.887129,"(11.0, 18.0, 15.9375)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.0828571428571427)","(21.0, 48.0, 47.0)","(3.9, 8.6, 8.700000000000001)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:18.931390,"(11.0, 18.0, 15.9375)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.0925000000000002)","(21.0, 48.0, 47.0)","(3.9, 8.8, 8.0)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:19.986575,"(11.0, 17.5, 16.923076923076923)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.076)","(21.0, 48.0, 47.0)","(3.9, 8.8, 8.683333333333334)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:21.253785,"(11.0, 17.5, 16.136363636363637)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.084)","(21.0, 48.0, 47.0)","(3.9, 8.8, 8.683333333333334)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:22.389332,"(11.0, 17.5, 15.833333333333334)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.084)","(21.0, 48.0, 47.0)","(3.9, 8.8, 8.683333333333334)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:23.539075,"(11.0, 17.5, 15.6)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.084)","(21.0, 48.0, 47.0)","(3.9, 8.8, 8.683333333333334)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:24.691002,"(11.0, 17.5, 15.6)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.084)","(21.0, 48.0, 47.0)","(3.9, 8.8, 8.700000000000001)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:25.790890,"(11.0, 17.5, 15.6)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.084)","(21.0, 48.0, 47.0)","(3.9, 8.8, 8.700000000000001)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:26.848893,"(11.0, 17.5, 15.6)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 8.8, 7.800000000000001)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:27.951147,"(11.0, 17.5, 15.6)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 8.8, 7.800000000000001)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:29.062547,"(11.0, 17.5, 15.6)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 8.4, 7.575)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:30.117712,"(11.0, 17.5, 15.6)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 8.2, 7.575)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:31.126131,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.3076923076923075)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:32.178825,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 8.0, 7.657142857142857)","(4.8, 7.4, 6.6000000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 26.0, 23.125)"
07-01-2023 09:16:33.185892,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 7.8, 7.466666666666667)","(4.8, 7.4, 6.3500000000000005)","(15.0, 15.0, 12.661290322580646)","(15.0, 25.0, 22.307692307692307)"
07-01-2023 09:16:34.187730,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 7.8, 7.431578947368421)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:35.201936,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 7.6, 7.3759999999999994)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:36.210516,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 7.6, 7.3759999999999994)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:37.176687,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 7.6, 7.3759999999999994)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:38.211260,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.06)","(21.0, 48.0, 47.0)","(3.9, 7.6, 7.485714285714286)","(4.8, 7.4, 6.3500000000000005)","(14.0, 15.0, 12.661290322580646)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:39.212681,"(11.0, 17.5, 15.681818181818182)","(26.0, 55.0, 41.36363636363637)","(1.95, 2.1, 2.08)","(21.0, 48.0, 47.0)","(3.9, 7.6, 6.836363636363636)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 14.09375)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:40.213570,"(11.0, 17.5, 16.357142857142858)","(26.0, 55.0, 45.285714285714285)","(1.95, 2.1, 2.0764705882352943)","(21.0, 48.0, 47.0)","(3.9, 7.2, 6.781818181818181)","(4.8, 7.4, 6.3500000000000005)","(14.0, 15.0, 13.75)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:41.434593,"(11.0, 17.5, 16.55263157894737)","(26.0, 50.0, 44.35294117647059)","(1.95, 2.1, 2.111666666666667)","(21.0, 48.0, 46.0)","(3.9, 7.0, 6.935135135135135)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 13.790322580645162)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:42.482390,"(11.0, 17.5, 16.55263157894737)","(26.0, 50.0, 44.35294117647059)","(1.95, 2.12, 2.111666666666667)","(21.0, 48.0, 46.0)","(3.9, 7.0, 6.935135135135135)","(4.8, 7.4, 6.3500000000000005)","(14.0, 15.0, 13.75)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:43.511587,"(11.0, 17.5, 16.441176470588236)","(26.0, 50.0, 44.35294117647059)","(1.95, 2.1, 2.0838709677419356)","(21.0, 48.0, 42.0)","(3.9, 7.0, 6.948936170212766)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 13.790322580645162)","(15.0, 26.0, 22.307692307692307)"
07-01-2023 09:16:44.621478,"(11.0, 17.5, 16.441176470588236)","(26.0, 50.0, 44.35294117647059)","(1.95, 2.1, 1.9885714285714287)","(21.0, 48.0, 43.0)","(3.9, 7.0, 6.952)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 13.61111111111111)","(15.0, 26.0, 24.166666666666668)"
07-01-2023 09:16:45.821635,"(11.0, 17.5, 16.375)","(26.0, 50.0, 40.4)","(1.95, 2.1, 1.9607142857142856)","(21.0, 48.0, 43.0)","(3.9, 7.0, 6.85)","(4.8, 7.4, 6.3500000000000005)","(14.0, 15.0, 13.61111111111111)","(15.0, 25.0, 24.166666666666668)"
07-01-2023 09:16:46.932515,"(11.0, 17.5, 16.545454545454547)","(26.0, 50.0, 37.69230769230769)","(1.95, 2.1, 2.041)","(21.0, 48.0, 43.0)","(3.9, 7.0, 6.85)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 13.61111111111111)","(15.0, 25.0, 24.166666666666668)"
07-01-2023 09:16:48.028444,"(11.0, 17.5, 16.545454545454547)","(26.0, 50.0, 41.578947368421055)","(1.95, 2.08, 2.041)","(21.0, 48.0, 43.0)","(3.9, 7.0, 6.8428571428571425)","(4.8, 7.4, 6.3500000000000005)","(14.0, 15.0, 14.193548387096774)","(15.0, 25.0, 24.166666666666668)"
07-01-2023 09:16:49.063052,"(11.0, 17.5, 16.96153846153846)","(26.0, 50.0, 42.72727272727273)","(1.95, 2.02, 1.9770967741935483)","(21.0, 48.0, 43.0)","(3.9, 7.2, 6.8428571428571425)","(4.8, 7.4, 6.3500000000000005)","(14.0, 15.0, 14.193548387096774)","(15.0, 25.0, 24.166666666666668)"
07-01-2023 09:16:50.145207,"(11.0, 23.0, 21.0)","(26.0, 50.0, 42.72727272727273)","(1.95, 2.02, 1.9535)","(21.0, 48.0, 43.0)","(3.9, 7.2, 6.8428571428571425)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 14.193548387096774)","(15.0, 25.0, 24.166666666666668)"
07-01-2023 09:16:51.201789,"(11.0, 22.0, 19.857142857142858)","(26.0, 50.0, 42.72727272727273)","(1.95, 2.02, 1.9733333333333334)","(21.0, 48.0, 43.0)","(3.9, 7.2, 6.8428571428571425)","(4.8, 7.4, 6.3500000000000005)","(14.0, 15.0, 14.107142857142858)","(15.0, 25.0, 24.166666666666668)"
07-01-2023 09:16:52.228413,"(11.0, 22.0, 21.583333333333336)","(26.0, 50.0, 42.72727272727273)","(1.95, 2.02, 1.9733333333333334)","(21.0, 48.0, 43.0)","(3.9, 7.2, 6.8428571428571425)","(4.8, 7.4, 7.083870967741936)","(14.0, 15.0, 13.076923076923077)","(15.0, 25.0, 23.571428571428573)"
07-01-2023 09:16:53.242108,"(11.0, 22.0, 21.615384615384617)","(26.0, 50.0, 42.72727272727273)","(1.95, 2.02, 1.9733333333333334)","(21.0, 48.0, 44.666666666666664)","(3.9, 7.2, 6.8428571428571425)","(4.8, 7.4, 6.7)","(14.0, 15.0, 13.076923076923077)","(15.0, 25.0, 24.11111111111111)"
07-01-2023 09:16:54.338636,"(11.0, 25.0, 20.5)","(26.0, 50.0, 42.53333333333333)","(1.95, 1.95, 1.9425)","(21.0, 48.0, 46.4)","(3.9, 7.2, 6.852459016393443)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 13.076923076923077)","(15.0, 25.0, 23.57142857142857)"
07-01-2023 09:16:55.457079,"(11.0, 25.0, 21.142857142857142)","(26.0, 50.0, 43.0)","(1.95, 2.02, 1.9514285714285713)","(21.0, 48.0, 47.27272727272727)","(3.9, 7.2, 6.834482758620689)","(4.8, 7.4, 6.6000000000000005)","(14.0, 15.0, 13.076923076923077)","(15.0, 25.0, 24.272727272727273)"
07-01-2023 09:16:56.526915,"(11.0, 25.0, 20.666666666666668)","(26.0, 50.0, 43.0)","(1.95, 1.95, 1.9438095238095237)","(21.0, 48.0, 47.27272727272727)","(3.9, 7.2, 6.837735849056604)","(4.8, 7.4, 6.694117647058824)","(14.0, 15.0, 13.076923076923077)","(15.0, 25.0, 23.57142857142857)"
07-01-2023 09:16:57.524428,"(11.0, 25.0, 22.473684210526315)","(26.0, 50.0, 44.4)","(1.95, 1.98, 1.952)","(21.0, 48.0, 45.0)","(3.9, 7.2, 7.04)","(4.8, 7.4, 6.694117647058824)","(14.0, 15.0, 13.076923076923077)","(15.0, 25.0, 23.57142857142857)"
07-01-2023 09:16:58.488933,"(11.0, 25.0, 23.4)","(26.0, 50.0, 44.4)","(1.95, 1.98, 1.952)","(21.0, 48.0, 46.0)","(3.9, 7.2, 7.04)","(4.8, 7.4, 6.694117647058824)","(14.0, 15.0, 13.076923076923077)","(15.0, 25.0, 24.6)"
