,Ferocious George,Jiminy Terror,Sick Bubblegum,Black Danger,Kubota Girl,Mighty Night,Miss Piccolo,Buckle Up Rigel
40,"[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 15297), 4.8, 11.0]"
41,"[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 222276), 4.8, 11.0]"
42,"[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 394975), 4.8, 11.0]"
43,"[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 547182), 4.8, 11.0]"
44,"[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 716344), 4.8, 11.0]"
45,"[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 872442), 4.8, 11.0]"
46,"[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 4.8, 11.0]"
47,"[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 174586), 4.8, 11.0]"
48,"[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 449161), 4.8, 11.0]"
49,"[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 610069), 4.8, 11.0]"
50,"[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 781292), 4.8, 11.0]"
51,"[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 964267), 4.8, 11.0]"
52,"[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 119550), 4.8, 11.0]"
53,"[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 28, 296119), 4.8, 11.0]"
54,"[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 2.45, 4.1]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 429271), 4.8, 11.0]"
55,"[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 574230), 4.8, 11.0]"
56,"[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 720309), 4.8, 11.0]"
57,"[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 867195), 4.8, 11.0]"
58,"[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 14186), 4.8, 11.0]"
59,"[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 165437), 4.8, 11.0]"
60,"[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 338468), 4.8, 11.0]"
61,"[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 37, 474954), 4.8, 11.0]"
62,"[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 637338), 4.8, 11.0]"
63,"[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 783899), 4.8, 11.0]"
64,"[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 950315), 4.8, 11.0]"
65,"[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 107994), 4.8, 11.0]"
66,"[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 265822), 4.8, 11.0]"
67,"[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 44, 415510), 4.8, 11.0]"
68,"[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 560915), 4.8, 11.0]"
69,"[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 696852), 4.8, 11.0]"
70,"[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 837994), 4.8, 11.0]"
71,"[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 982896), 4.8, 11.0]"
72,"[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 119622), 4.8, 11.0]"
73,"[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 262374), 4.8, 11.0]"
74,"[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 395970), 4.8, 11.0]"
75,"[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 552088), 4.8, 11.0]"
76,"[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 54, 705671), 4.8, 11.0]"
77,"[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 858823), 4.8, 11.0]"
78,"[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 2536), 4.8, 11.0]"
79,"[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 146910), 4.8, 11.0]"
