,List Of Secrets,General Payton,Devon Lass,Magic Lies,Top Faith,Furious Angel,Jax
05-01-2023 16:15:33.713796,"(6.0, 8.6, 8.368421052631579)","(8.0, 11.5, 11.206666666666667)","(101.0, 230.0, 226.25)","(3.3, 4.2, 4.072058823529412)","(8.5, 11.5, 11.1)","(2.5, 3.15, 3.1113861386138613)","(6.5, 7.8, 7.666666666666666)"
05-01-2023 16:15:34.690212,"(6.0, 8.6, 8.368421052631579)","(8.0, 11.5, 11.206666666666667)","(101.0, 230.0, 226.25)","(3.3, 4.2, 4.069172932330827)","(8.5, 11.5, 11.071428571428571)","(2.5, 3.15, 3.11)","(6.5, 7.8, 7.6066666666666665)"
05-01-2023 16:15:35.692675,"(6.0, 8.6, 8.368421052631579)","(8.0, 11.5, 11.170886075949367)","(101.0, 230.0, 220.0)","(3.3, 4.2, 4.072058823529412)","(8.5, 11.5, 11.007042253521126)","(2.5, 3.15, 3.140566037735849)","(6.5, 7.8, 7.606451612903226)"
05-01-2023 16:15:36.750693,"(6.0, 8.6, 8.368421052631579)","(8.0, 10.5, 10.425925925925926)","(101.0, 230.0, 210.0)","(3.3, 4.2, 4.072592592592593)","(8.5, 11.5, 11.067567567567568)","(2.5, 3.2, 3.246223021582734)","(6.5, 7.8, 7.648101265822785)"
05-01-2023 16:15:37.722615,"(6.5, 8.6, 8.368421052631579)","(8.0, 10.5, 10.129032258064516)","(101.0, 230.0, 205.0)","(3.3, 4.1, 4.088888888888889)","(9.0, 11.5, 11.067567567567568)","(2.6, 3.25, 3.246223021582734)","(6.0, 7.8, 7.639024390243902)"
05-01-2023 16:15:38.752912,"(6.5, 8.4, 8.333333333333334)","(8.0, 10.5, 10.118181818181819)","(101.0, 230.0, 205.0)","(3.3, 4.2, 4.064566929133858)","(9.0, 11.5, 11.067567567567568)","(2.6, 3.3, 3.264864864864865)","(6.0, 7.8, 7.639024390243902)"
05-01-2023 16:15:39.698214,"(6.5, 8.2, 8.16969696969697)","(8.0, 10.5, 10.118181818181819)","(101.0, 230.0, 205.0)","(3.3, 4.2, 4.074647887323944)","(9.0, 11.5, 11.211864406779661)","(2.6, 3.35, 3.2494845360824742)","(6.0, 7.8, 7.637499999999999)"
05-01-2023 16:15:40.586096,"(6.5, 8.2, 8.046666666666667)","(8.0, 11.0, 10.545454545454545)","(101.0, 230.0, 205.0)","(3.3, 4.2, 4.074647887323944)","(9.0, 11.0, 10.792682926829269)","(2.6, 3.3, 3.2494845360824742)","(6.0, 7.8, 7.637499999999999)"
05-01-2023 16:15:41.557114,"(6.5, 8.2, 8.04516129032258)","(8.0, 11.0, 10.573529411764707)","(101.0, 230.0, 217.5)","(3.3, 4.2, 4.081889763779528)","(9.0, 11.0, 10.647058823529411)","(2.6, 3.25, 3.249)","(6.0, 7.8, 7.68780487804878)"
05-01-2023 16:15:42.546341,"(6.5, 8.2, 8.04516129032258)","(8.0, 11.0, 10.523809523809524)","(101.0, 230.0, 217.5)","(3.3, 4.2, 4.081889763779528)","(9.0, 11.0, 10.647058823529411)","(2.6, 3.25, 3.251578947368421)","(6.0, 7.8, 7.68780487804878)"
05-01-2023 16:15:43.606225,"(6.5, 8.2, 8.04516129032258)","(8.0, 11.0, 10.520833333333334)","(101.0, 230.0, 217.5)","(3.3, 4.2, 4.0828125)","(9.0, 11.0, 10.647058823529411)","(2.6, 3.3, 3.251578947368421)","(6.0, 7.8, 7.68780487804878)"
05-01-2023 16:15:44.586753,"(6.5, 8.2, 8.04516129032258)","(8.0, 11.0, 10.520833333333334)","(101.0, 220.0, 215.3846153846154)","(3.3, 4.2, 4.0828125)","(9.0, 11.0, 10.55)","(2.6, 3.3, 3.226063829787234)","(6.0, 7.8, 7.629629629629629)"
05-01-2023 16:15:45.590961,"(6.5, 8.2, 8.09142857142857)","(8.0, 11.0, 10.60344827586207)","(101.0, 220.0, 209.41176470588235)","(3.3, 4.2, 4.102255639097745)","(9.0, 11.0, 10.571428571428571)","(2.6, 3.25, 3.2358490566037736)","(6.0, 7.8, 7.694444444444444)"
05-01-2023 16:15:46.611817,"(6.5, 8.2, 8.08421052631579)","(8.0, 11.0, 10.693548387096774)","(101.0, 220.0, 209.41176470588235)","(3.3, 4.2, 4.108771929824561)","(9.0, 11.0, 10.578125)","(2.7, 3.25, 3.2716666666666665)","(6.5, 7.8, 7.674285714285714)"
05-01-2023 16:15:47.578323,"(6.5, 8.2, 8.037037037037036)","(8.0, 11.0, 10.555555555555555)","(101.0, 220.0, 209.41176470588235)","(3.3, 4.2, 4.1080000000000005)","(9.0, 11.0, 10.516129032258064)","(2.7, 3.3, 3.3030303030303028)","(6.5, 7.8, 7.511864406779661)"
05-01-2023 16:15:48.541316,"(6.5, 8.2, 8.058064516129033)","(8.0, 11.0, 10.581818181818182)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.2, 4.100952380952381)","(9.0, 11.0, 10.617021276595745)","(2.7, 3.35, 3.3024590163934424)","(6.5, 7.6, 7.286792452830189)"
05-01-2023 16:15:49.533917,"(6.5, 8.2, 8.125581395348837)","(8.0, 11.0, 10.581818181818182)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.2, 4.042741935483871)","(9.0, 11.0, 10.617021276595745)","(2.7, 3.35, 3.3186666666666667)","(6.5, 7.4, 7.213793103448276)"
05-01-2023 16:15:50.442621,"(6.5, 8.4, 8.215384615384616)","(8.0, 11.0, 10.581818181818182)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.1, 4.042741935483871)","(9.0, 11.0, 10.617021276595745)","(2.7, 3.35, 3.3179487179487177)","(6.5, 7.4, 7.252941176470588)"
05-01-2023 16:15:51.424933,"(6.5, 8.4, 8.215384615384616)","(8.0, 11.0, 10.581818181818182)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.1, 3.989179104477612)","(9.0, 11.0, 10.617021276595745)","(2.7, 3.35, 3.3552083333333336)","(6.5, 7.4, 7.23)"
05-01-2023 16:15:52.377943,"(6.5, 8.4, 8.215384615384616)","(8.0, 11.0, 10.581818181818182)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.1, 3.989179104477612)","(9.0, 11.0, 10.617021276595745)","(2.7, 3.4, 3.3552083333333336)","(6.5, 7.4, 7.23)"
05-01-2023 16:15:53.389075,"(6.5, 8.4, 8.215384615384616)","(8.0, 11.0, 10.581818181818182)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.0, 3.953968253968254)","(9.0, 11.0, 10.617021276595745)","(2.7, 3.45, 3.393617021276596)","(6.5, 7.4, 7.234146341463415)"
05-01-2023 16:15:54.381574,"(6.5, 8.4, 8.215384615384616)","(8.0, 11.0, 10.581818181818182)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.0, 3.935)","(9.0, 11.0, 10.645833333333334)","(2.7, 3.45, 3.3955555555555557)","(6.5, 7.4, 7.234146341463415)"
05-01-2023 16:15:55.258936,"(6.5, 8.4, 8.237037037037037)","(8.0, 11.0, 10.60344827586207)","(101.0, 220.0, 213.57142857142856)","(3.3, 4.0, 3.927325581395349)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.45, 3.431372549019608)","(6.5, 7.4, 7.197014925373135)"
05-01-2023 16:15:56.257863,"(6.5, 8.4, 8.237037037037037)","(8.0, 11.0, 10.60344827586207)","(101.0, 220.0, 210.0)","(3.3, 4.0, 3.923780487804878)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.45, 3.4457142857142857)","(6.5, 7.4, 7.166233766233766)"
05-01-2023 16:15:57.260382,"(6.5, 8.4, 8.237037037037037)","(8.0, 11.0, 10.60344827586207)","(101.0, 220.0, 211.42857142857142)","(3.3, 4.0, 3.9236686390532545)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.45, 3.44)","(6.5, 7.4, 7.2)"
05-01-2023 16:15:58.209673,"(6.5, 8.4, 8.224)","(8.0, 11.0, 10.60344827586207)","(101.0, 220.0, 211.42857142857142)","(3.3, 4.0, 3.9236686390532545)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.45, 3.4466666666666668)","(6.5, 7.2, 7.191044776119403)"
05-01-2023 16:15:59.078525,"(6.5, 8.4, 8.242857142857142)","(8.0, 11.0, 10.60344827586207)","(101.0, 220.0, 211.42857142857142)","(3.3, 4.0, 3.921978021978022)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.5, 3.4466666666666668)","(6.5, 7.4, 7.191044776119403)"
05-01-2023 16:16:00.014696,"(6.5, 8.4, 8.220408163265306)","(8.0, 10.5, 10.423076923076923)","(101.0, 220.0, 211.42857142857142)","(3.3, 4.0, 3.9122699386503066)","(9.0, 11.0, 10.645833333333334)","(2.7, 3.5, 3.4443037974683546)","(6.5, 7.6, 7.38)"
05-01-2023 16:16:00.958467,"(6.5, 8.4, 8.208695652173912)","(8.0, 10.5, 10.423076923076923)","(101.0, 220.0, 211.42857142857142)","(3.3, 4.0, 3.9682692307692307)","(9.0, 11.0, 10.455882352941176)","(2.7, 3.5, 3.4397435897435895)","(6.5, 7.6, 7.344827586206897)"
05-01-2023 16:16:01.907624,"(6.5, 8.4, 8.14)","(8.0, 10.5, 10.4125)","(101.0, 220.0, 211.42857142857142)","(3.3, 4.1, 4.0197183098591545)","(9.0, 10.5, 10.455882352941176)","(2.7, 3.5, 3.4397435897435895)","(6.5, 7.4, 7.344827586206897)"
05-01-2023 16:16:02.813798,"(6.5, 8.2, 8.04516129032258)","(8.0, 10.5, 10.033333333333333)","(101.0, 220.0, 211.42857142857142)","(3.3, 4.1, 4.014814814814815)","(9.0, 10.5, 10.44078947368421)","(2.7, 3.5, 3.4258333333333333)","(6.5, 7.4, 7.475)"
05-01-2023 16:16:03.745769,"(6.5, 8.2, 8.085714285714285)","(8.0, 10.0, 9.778947368421052)","(101.0, 220.0, 210.0)","(3.3, 4.1, 4.018579234972678)","(9.0, 10.5, 10.44375)","(2.7, 3.5, 3.425342465753425)","(6.5, 7.6, 7.523076923076923)"
05-01-2023 16:16:04.728309,"(6.5, 8.2, 8.085714285714285)","(8.0, 10.0, 9.741935483870968)","(101.0, 220.0, 210.0)","(3.3, 4.0, 3.97536231884058)","(9.0, 10.5, 10.44375)","(2.7, 3.45, 3.4242857142857144)","(6.5, 7.6, 7.565217391304348)"
05-01-2023 16:16:05.724484,"(6.5, 8.2, 8.105882352941176)","(8.0, 10.0, 9.68)","(101.0, 220.0, 210.0)","(3.3, 3.95, 3.9329545454545456)","(9.0, 11.0, 10.592307692307692)","(2.7, 3.45, 3.420253164556962)","(6.5, 7.8, 7.588888888888889)"
05-01-2023 16:16:06.727216,"(6.5, 8.2, 8.101886792452829)","(8.0, 9.8, 9.742857142857144)","(101.0, 220.0, 210.0)","(3.3, 3.95, 3.9473958333333337)","(9.0, 11.0, 10.50925925925926)","(2.7, 3.45, 3.424757281553398)","(6.5, 7.8, 7.588888888888889)"
05-01-2023 16:16:07.731655,"(6.5, 8.2, 8.096)","(8.0, 10.0, 9.756862745098038)","(101.0, 200.0, 197.22222222222223)","(3.3, 3.95, 3.9463235294117647)","(9.0, 11.0, 10.626666666666667)","(2.7, 3.45, 3.4318750000000002)","(6.5, 7.8, 7.608)"
05-01-2023 16:16:08.695993,"(6.5, 8.2, 8.096)","(8.0, 10.0, 9.777777777777777)","(101.0, 200.0, 197.22222222222223)","(3.3, 3.95, 3.940566037735849)","(9.0, 11.0, 10.871681415929203)","(2.7, 3.45, 3.4583333333333335)","(6.5, 7.8, 7.593103448275862)"
05-01-2023 16:16:09.748706,"(6.5, 8.2, 8.096)","(8.0, 10.0, 9.80281690140845)","(101.0, 200.0, 196.1904761904762)","(3.3, 3.9, 3.8212328767123287)","(9.0, 11.0, 10.887387387387387)","(2.7, 3.5, 3.4594059405940594)","(6.5, 7.8, 7.597938144329897)"
05-01-2023 16:16:10.815213,"(6.5, 8.2, 8.107407407407408)","(8.0, 10.0, 9.846153846153847)","(101.0, 200.0, 196.1904761904762)","(3.3, 3.85, 3.7926666666666664)","(9.0, 11.0, 10.96)","(2.7, 3.5, 3.4276315789473686)","(6.5, 7.8, 7.660240963855422)"
05-01-2023 16:16:11.862260,"(6.5, 8.4, 8.314285714285715)","(8.0, 10.0, 9.923076923076923)","(101.0, 200.0, 196.1904761904762)","(3.3, 3.8, 3.7926666666666664)","(9.0, 11.0, 10.96)","(2.7, 3.45, 3.4276315789473686)","(6.5, 7.8, 7.681739130434782)"
05-01-2023 16:16:12.876001,"(6.5, 8.6, 8.451851851851853)","(8.0, 10.5, 10.19620253164557)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.8, 3.7850515463917525)","(9.0, 11.5, 11.087912087912088)","(2.7, 3.35, 3.3265822784810126)","(6.5, 8.0, 7.873170731707317)"
05-01-2023 16:16:13.864208,"(6.5, 8.6, 8.47)","(8.0, 10.5, 10.35820895522388)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.8, 3.785204081632653)","(9.0, 11.5, 11.087912087912088)","(2.8, 3.35, 3.3265822784810126)","(6.5, 8.0, 7.873170731707317)"
05-01-2023 16:16:14.833640,"(6.5, 8.6, 8.488888888888889)","(8.0, 10.5, 10.35820895522388)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.75, 3.7434210526315788)","(9.0, 11.5, 11.119266055045872)","(2.8, 3.35, 3.3359756097560975)","(6.5, 8.0, 7.939622641509434)"
05-01-2023 16:16:15.853058,"(6.5, 8.6, 8.486486486486486)","(8.0, 10.5, 10.24)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.8, 3.77109375)","(9.0, 11.5, 11.14655172413793)","(2.8, 3.35, 3.3126984126984125)","(6.5, 8.2, 8.005714285714285)"
05-01-2023 16:16:16.835255,"(6.5, 8.6, 8.5)","(8.0, 10.5, 10.23469387755102)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.85, 3.7926900584795322)","(9.0, 11.5, 11.185567010309278)","(2.8, 3.35, 3.2985714285714285)","(6.5, 8.2, 8.018518518518517)"
05-01-2023 16:16:17.924399,"(6.5, 8.4, 8.340909090909092)","(8.0, 10.5, 10.231958762886597)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.85, 3.794512195121951)","(9.0, 11.5, 11.247787610619469)","(2.8, 3.35, 3.3025252525252524)","(6.5, 8.2, 8.022641509433962)"
05-01-2023 16:16:18.817715,"(6.5, 8.4, 8.258823529411764)","(8.0, 10.5, 10.23469387755102)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.85, 3.794512195121951)","(9.0, 11.5, 11.247787610619469)","(2.8, 3.35, 3.3025252525252524)","(6.5, 8.2, 8.034782608695652)"
05-01-2023 16:16:19.757599,"(6.5, 8.4, 8.232)","(8.0, 10.5, 10.254716981132075)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.75, 3.7310975609756096)","(9.0, 11.5, 11.381679389312977)","(2.8, 3.35, 3.3072916666666665)","(6.5, 8.2, 8.022222222222222)"
05-01-2023 16:16:20.742185,"(6.5, 8.4, 8.26)","(8.0, 10.5, 10.185483870967742)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.75, 3.727222222222222)","(9.0, 11.5, 11.381679389312977)","(2.8, 3.35, 3.3322033898305086)","(6.5, 8.2, 8.094736842105263)"
05-01-2023 16:16:21.821996,"(6.5, 8.4, 8.311111111111112)","(8.0, 10.5, 10.162337662337663)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.75, 3.727222222222222)","(9.0, 11.5, 11.529100529100528)","(2.8, 3.35, 3.336)","(6.5, 8.2, 8.200000000000001)"
05-01-2023 16:16:22.893558,"(6.5, 8.4, 8.340540540540541)","(8.0, 10.5, 10.158227848101266)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.75, 3.6766355140186917)","(9.0, 12.0, 11.721518987341772)","(2.8, 3.35, 3.326842105263158)","(6.5, 8.4, 8.153623188405797)"
05-01-2023 16:16:23.949907,"(6.5, 8.4, 8.36923076923077)","(8.0, 10.5, 10.18235294117647)","(101.0, 200.0, 197.64705882352942)","(3.3, 3.7, 3.691666666666667)","(9.0, 12.0, 11.870689655172415)","(2.8, 3.35, 3.302380952380952)","(6.5, 8.2, 8.128813559322033)"
05-01-2023 16:16:25.107906,"(6.5, 8.6, 8.509375)","(8.0, 10.5, 10.18235294117647)","(101.0, 200.0, 194.0625)","(3.3, 3.7, 3.6837962962962965)","(9.0, 12.0, 11.870689655172415)","(2.8, 3.35, 3.302380952380952)","(6.5, 8.2, 8.13103448275862)"
05-01-2023 16:16:26.082791,"(6.5, 8.6, 8.554166666666667)","(8.0, 10.5, 10.18235294117647)","(101.0, 200.0, 194.0625)","(3.3, 3.7, 3.6837962962962965)","(9.0, 12.0, 11.89864864864865)","(2.8, 3.35, 3.383203125)","(6.5, 8.2, 8.134375)"
05-01-2023 16:16:27.029783,"(6.5, 8.6, 8.554166666666667)","(8.0, 10.5, 10.14935064935065)","(101.0, 200.0, 194.0625)","(3.3, 3.7, 3.6820175438596494)","(9.0, 12.0, 11.89864864864865)","(2.8, 3.4, 3.3886363636363637)","(6.5, 8.2, 8.022222222222222)"
05-01-2023 16:16:28.016253,"(6.5, 8.6, 8.5)","(8.0, 10.5, 10.125)","(101.0, 200.0, 194.0625)","(3.3, 3.65, 3.6495238095238096)","(9.0, 12.0, 11.883116883116884)","(2.8, 3.4, 3.4190140845070425)","(6.5, 8.2, 7.869565217391305)"
05-01-2023 16:16:28.932463,"(6.5, 8.6, 8.5)","(8.0, 10.5, 10.145569620253164)","(101.0, 200.0, 195.2)","(3.3, 3.65, 3.6494117647058824)","(9.0, 12.0, 11.883116883116884)","(2.8, 3.45, 3.4187719298245614)","(6.5, 8.0, 7.889285714285714)"
05-01-2023 16:16:29.965393,"(6.5, 8.6, 8.504)","(8.0, 10.5, 10.166666666666666)","(101.0, 200.0, 195.2)","(3.3, 3.7, 3.6372549019607843)","(9.0, 12.0, 11.972527472527473)","(2.8, 3.45, 3.4109649122807015)","(6.5, 8.0, 7.914285714285715)"
05-01-2023 16:16:30.926147,"(6.5, 8.6, 8.509803921568627)","(8.0, 10.5, 10.158536585365853)","(101.0, 200.0, 195.2)","(3.3, 3.65, 3.626950354609929)","(9.0, 12.5, 12.033333333333333)","(2.8, 3.45, 3.411304347826087)","(6.5, 8.0, 7.9868852459016395)"
05-01-2023 16:16:32.051723,"(6.5, 8.4, 8.36)","(8.0, 10.5, 10.158536585365853)","(101.0, 200.0, 195.2)","(3.3, 3.65, 3.607236842105263)","(9.0, 12.5, 12.033333333333333)","(2.8, 3.45, 3.38125)","(6.5, 8.0, 8.008163265306122)"
05-01-2023 16:16:32.987787,"(6.5, 8.4, 8.305882352941177)","(8.0, 11.0, 10.532894736842104)","(101.0, 200.0, 195.2)","(3.2, 3.65, 3.607236842105263)","(9.0, 12.5, 12.03076923076923)","(2.8, 3.4, 3.32890625)","(6.5, 8.2, 7.980219780219779)"
05-01-2023 16:16:33.944021,"(6.5, 8.4, 8.32258064516129)","(8.0, 11.0, 10.574712643678161)","(101.0, 200.0, 195.2)","(3.2, 3.65, 3.6242647058823527)","(9.0, 12.5, 12.051470588235293)","(2.8, 3.35, 3.32890625)","(6.5, 8.2, 7.980219780219779)"
05-01-2023 16:16:34.918570,"(6.5, 8.4, 8.32258064516129)","(8.0, 11.0, 10.574712643678161)","(101.0, 200.0, 195.2)","(3.2, 3.65, 3.6242647058823527)","(9.0, 12.5, 12.051470588235293)","(2.8, 3.35, 3.32890625)","(6.5, 8.2, 7.978260869565217)"
05-01-2023 16:16:35.904318,"(6.5, 8.6, 8.419178082191781)","(8.0, 11.0, 10.60919540229885)","(101.0, 200.0, 195.2)","(3.2, 3.6, 3.5760683760683762)","(9.0, 12.5, 12.135714285714286)","(2.8, 3.4, 3.3513157894736842)","(6.5, 8.0, 7.978125)"
05-01-2023 16:16:36.937116,"(6.5, 8.6, 8.419178082191781)","(8.0, 11.0, 10.60919540229885)","(101.0, 200.0, 195.2)","(3.2, 3.6, 3.5762711864406778)","(9.0, 12.5, 12.133802816901408)","(2.8, 3.4, 3.3513157894736842)","(6.5, 8.0, 7.99)"
05-01-2023 16:16:37.987078,"(6.5, 8.6, 8.419178082191781)","(8.0, 11.0, 10.585365853658537)","(101.0, 200.0, 195.2)","(3.2, 3.6, 3.576530612244898)","(9.0, 12.5, 12.130434782608695)","(2.8, 3.4, 3.342783505154639)","(6.5, 8.2, 8.095652173913043)"
05-01-2023 16:16:39.016809,"(6.5, 8.6, 8.430769230769231)","(8.0, 10.5, 10.488805970149254)","(101.0, 190.0, 162.5)","(3.2, 3.6, 3.579326923076923)","(9.0, 12.5, 12.11111111111111)","(2.8, 3.35, 3.3439153439153437)","(6.5, 8.2, 8.151724137931033)"
05-01-2023 16:16:40.068686,"(6.5, 8.6, 8.416666666666666)","(8.0, 11.0, 10.575)","(101.0, 190.0, 183.47826086956522)","(3.2, 3.6, 3.556896551724138)","(9.0, 12.5, 12.107692307692307)","(2.8, 3.4, 3.3421052631578947)","(6.5, 8.2, 8.22)"
05-01-2023 16:16:41.156323,"(6.5, 8.6, 8.416666666666666)","(8.0, 11.0, 10.578947368421053)","(101.0, 190.0, 183.47826086956522)","(3.2, 3.6, 3.574404761904762)","(9.0, 12.5, 12.11111111111111)","(2.8, 3.4, 3.33875)","(6.5, 8.4, 8.2)"
05-01-2023 16:16:42.192842,"(6.5, 8.6, 8.46896551724138)","(8.5, 11.0, 10.578947368421053)","(101.0, 190.0, 183.47826086956522)","(3.2, 3.6, 3.5488095238095236)","(9.0, 12.5, 12.11111111111111)","(2.8, 3.35, 3.2853503184713375)","(6.5, 8.4, 8.31764705882353)"
05-01-2023 16:16:43.167988,"(6.5, 8.6, 8.571428571428571)","(8.5, 11.0, 10.679775280898877)","(101.0, 190.0, 183.47826086956522)","(3.2, 3.6, 3.554794520547945)","(9.0, 12.5, 12.176470588235293)","(2.8, 3.3, 3.2808333333333333)","(6.5, 8.4, 8.372222222222222)"
05-01-2023 16:16:44.182264,"(6.5, 8.6, 8.55)","(8.5, 11.0, 10.679775280898877)","(101.0, 190.0, 181.66666666666666)","(3.2, 3.6, 3.562025316455696)","(9.0, 12.5, 12.30188679245283)","(2.8, 3.35, 3.303691275167785)","(6.5, 8.6, 8.37560975609756)"
05-01-2023 16:16:45.104213,"(6.5, 8.6, 8.46875)","(8.5, 11.0, 10.661016949152543)","(101.0, 190.0, 181.42857142857142)","(3.2, 3.6, 3.5528985507246373)","(9.0, 12.5, 12.35576923076923)","(2.8, 3.35, 3.3022875816993467)","(6.5, 8.4, 8.37560975609756)"
05-01-2023 16:16:46.218817,"(6.5, 8.6, 8.486666666666666)","(8.5, 10.5, 10.487804878048781)","(101.0, 190.0, 181.1764705882353)","(3.2, 3.6, 3.5728260869565216)","(9.0, 12.5, 12.404761904761905)","(2.8, 3.3, 3.2954545454545454)","(6.5, 8.4, 8.414814814814815)"
05-01-2023 16:16:47.157809,"(6.5, 8.6, 8.486666666666666)","(8.5, 10.5, 10.4875)","(101.0, 190.0, 181.1764705882353)","(3.2, 3.6, 3.5717948717948715)","(9.0, 12.5, 12.404761904761905)","(2.8, 3.3, 3.2916666666666665)","(6.5, 8.6, 8.41132075471698)"
05-01-2023 16:16:48.185030,"(6.5, 8.6, 8.486666666666666)","(8.5, 10.5, 10.4875)","(101.0, 190.0, 181.1764705882353)","(3.1, 3.6, 3.5931506849315067)","(9.0, 12.5, 12.308333333333334)","(2.8, 3.3, 3.285593220338983)","(6.5, 8.6, 8.455072463768115)"
05-01-2023 16:16:49.101974,"(6.5, 8.6, 8.455172413793104)","(8.5, 11.0, 10.548780487804878)","(101.0, 190.0, 181.1764705882353)","(3.1, 3.6, 3.5879518072289156)","(9.0, 12.5, 12.324561403508772)","(2.8, 3.3, 3.2905405405405403)","(6.5, 8.6, 8.35897435897436)"
05-01-2023 16:16:50.149670,"(6.5, 8.6, 8.450980392156863)","(8.5, 11.0, 10.60204081632653)","(101.0, 190.0, 181.1764705882353)","(3.1, 3.6, 3.5664948453608245)","(9.0, 13.0, 12.987012987012987)","(2.8, 3.3, 3.252061855670103)","(6.5, 8.4, 8.446153846153846)"
05-01-2023 16:16:51.216837,"(6.5, 8.6, 8.460869565217392)","(8.5, 10.5, 10.491666666666667)","(101.0, 190.0, 170.76923076923077)","(3.1, 3.6, 3.5532967032967036)","(9.0, 13.0, 13.152631578947368)","(2.8, 3.3, 3.2564593301435405)","(6.5, 8.6, 8.450746268656715)"
05-01-2023 16:16:52.219631,"(6.5, 8.6, 8.466666666666667)","(8.5, 10.5, 10.495798319327731)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.6, 3.5532967032967036)","(9.0, 13.5, 13.013157894736842)","(2.8, 3.3, 3.2597156398104263)","(6.5, 8.6, 8.389473684210525)"
05-01-2023 16:16:53.156567,"(6.5, 8.6, 8.568421052631578)","(8.5, 10.5, 10.495901639344263)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.55, 3.5393749999999997)","(9.0, 13.5, 13.012195121951219)","(2.8, 3.3, 3.2605263157894737)","(6.5, 8.6, 8.360975609756098)"
05-01-2023 16:16:54.272746,"(6.5, 8.8, 8.628571428571428)","(8.5, 10.5, 10.495726495726496)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.55, 3.5404109589041095)","(9.0, 13.5, 13.009803921568627)","(2.8, 3.3, 3.278089887640449)","(6.5, 8.4, 8.37142857142857)"
05-01-2023 16:16:55.284724,"(6.5, 8.8, 8.6625)","(8.5, 10.5, 10.429078014184396)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.55, 3.5404109589041095)","(9.0, 13.5, 13.02212389380531)","(2.8, 3.3, 3.266831683168317)","(6.5, 8.6, 8.422222222222222)"
05-01-2023 16:16:56.193261,"(6.5, 8.8, 8.669230769230769)","(8.5, 10.5, 10.442105263157895)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.55, 3.538414634146341)","(9.0, 13.5, 13.02212389380531)","(2.8, 3.3, 3.2625925925925925)","(6.5, 8.6, 8.351515151515152)"
05-01-2023 16:16:57.232514,"(6.5, 8.8, 8.645454545454545)","(8.5, 10.5, 10.418103448275861)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.6, 3.55)","(9.0, 13.0, 12.944444444444445)","(2.8, 3.3, 3.2315450643776824)","(6.5, 8.4, 8.405263157894737)"
05-01-2023 16:16:58.108284,"(6.5, 8.8, 8.645454545454545)","(8.5, 10.5, 10.425619834710744)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.55, 3.528688524590164)","(9.0, 13.0, 12.944444444444445)","(2.8, 3.25, 3.2315450643776824)","(6.5, 8.6, 8.405263157894737)"
05-01-2023 16:16:59.011645,"(6.5, 9.0, 8.92142857142857)","(8.5, 10.5, 10.367647058823529)","(101.0, 190.0, 161.15384615384616)","(3.1, 3.55, 3.5304545454545453)","(9.0, 13.0, 12.925)","(2.8, 3.25, 3.2320276497695852)","(6.5, 8.4, 8.2)"
05-01-2023 16:16:59.955893,"(6.5, 9.0, 8.92142857142857)","(8.5, 10.5, 10.37593984962406)","(101.0, 190.0, 170.8)","(3.1, 3.55, 3.533203125)","(9.0, 13.0, 12.911111111111111)","(2.8, 3.25, 3.233497536945813)","(6.5, 8.4, 8.163934426229508)"
05-01-2023 16:17:00.908481,"(6.5, 9.0, 8.978947368421053)","(8.5, 10.5, 10.368)","(101.0, 190.0, 170.8)","(3.1, 3.55, 3.533203125)","(9.0, 13.0, 12.911111111111111)","(2.8, 3.25, 3.233497536945813)","(6.5, 8.2, 8.163934426229508)"
