,Emiko,Chief Bronie,Not Today,Zulu Boy,Casual Glance,Sketchy Zara,Fernandos Gal,Murphey
05-01-2023 14:34:57.004877,"(6.0, 21.0, 18.6)","(101.0, 550.0, 243.75)","(5.0, 8.4, 8.16)","(41.0, 130.0, 111.0)","(1.45, 1.49, 1.4366666666666665)","(51.0, 110.0, 95.71428571428572)","(19.0, 70.0, 60.769230769230774)","(6.5, 8.4, 7.894117647058823)"
05-01-2023 14:34:58.102090,"(6.0, 22.0, 19.5)","(101.0, 550.0, 340.0)","(5.0, 9.6, 8.584615384615384)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.46, 1.4636842105263157)","(51.0, 110.0, 95.71428571428572)","(19.0, 70.0, 60.769230769230774)","(6.5, 8.6, 7.670967741935484)"
05-01-2023 14:34:59.302337,"(6.0, 22.0, 19.291666666666668)","(101.0, 550.0, 340.0)","(5.0, 9.6, 8.657142857142857)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.47, 1.468)","(51.0, 110.0, 92.5)","(19.0, 70.0, 60.83333333333333)","(6.5, 8.6, 8.15)"
05-01-2023 14:35:00.555435,"(6.0, 22.0, 17.821428571428573)","(101.0, 550.0, 340.0)","(5.0, 9.6, 8.61)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.47, 1.484)","(51.0, 110.0, 92.5)","(19.0, 70.0, 61.53846153846154)","(6.5, 8.4, 7.866666666666667)"
05-01-2023 14:35:01.648180,"(6.0, 22.0, 17.821428571428573)","(101.0, 530.0, 365.0)","(5.0, 9.6, 8.61)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.49, 1.48)","(61.0, 110.0, 92.5)","(19.0, 70.0, 61.53846153846154)","(6.5, 8.4, 7.866666666666667)"
05-01-2023 14:35:02.846219,"(6.0, 22.0, 18.142857142857142)","(101.0, 530.0, 266.0)","(5.0, 9.6, 8.61)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.49, 1.4765)","(61.0, 110.0, 92.5)","(19.0, 70.0, 65.6)","(6.5, 8.4, 7.866666666666667)"
05-01-2023 14:35:04.011423,"(6.0, 22.0, 20.235294117647058)","(101.0, 530.0, 266.0)","(5.0, 9.6, 8.647058823529411)","(41.0, 120.0, 114.375)","(1.45, 1.6, 1.4950980392156863)","(61.0, 110.0, 92.5)","(19.0, 70.0, 63.333333333333336)","(6.5, 8.4, 7.938461538461539)"
05-01-2023 14:35:05.256100,"(6.0, 22.0, 19.61904761904762)","(101.0, 530.0, 266.0)","(5.0, 9.4, 8.309090909090909)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.59, 1.494)","(61.0, 110.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.4, 7.938461538461539)"
05-01-2023 14:35:06.482849,"(6.0, 22.0, 19.61904761904762)","(101.0, 530.0, 266.0)","(5.0, 9.4, 8.309090909090909)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.59, 1.495625)","(61.0, 100.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.4, 7.989473684210526)"
05-01-2023 14:35:07.524536,"(6.0, 22.0, 19.61904761904762)","(101.0, 530.0, 266.0)","(5.0, 9.4, 8.309090909090909)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.58, 1.495625)","(61.0, 100.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:08.636678,"(6.0, 22.0, 19.61904761904762)","(101.0, 530.0, 266.0)","(5.0, 9.4, 8.309090909090909)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.58, 1.495625)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:09.768698,"(6.0, 22.0, 19.61904761904762)","(101.0, 530.0, 266.0)","(5.0, 9.4, 8.309090909090909)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.58, 1.495625)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:10.805191,"(6.0, 22.0, 19.61904761904762)","(101.0, 530.0, 266.0)","(5.0, 9.4, 8.458823529411765)","(41.0, 120.0, 115.9090909090909)","(1.45, 1.57, 1.520909090909091)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:11.959461,"(6.0, 22.0, 20.235294117647058)","(101.0, 530.0, 266.0)","(5.0, 9.2, 8.245454545454546)","(41.0, 120.0, 111.66666666666666)","(1.45, 1.57, 1.51)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:13.113998,"(6.0, 20.0, 19.583333333333332)","(101.0, 530.0, 242.0)","(5.0, 9.2, 8.245454545454546)","(41.0, 130.0, 111.66666666666666)","(1.45, 1.57, 1.5007692307692309)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.2, 8.136842105263158)"
05-01-2023 14:35:14.243978,"(6.0, 20.0, 19.75)","(101.0, 530.0, 242.0)","(5.0, 9.2, 8.245454545454546)","(41.0, 130.0, 111.66666666666666)","(1.45, 1.57, 1.5007692307692309)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.4, 8.136842105263158)"
05-01-2023 14:35:15.402936,"(6.0, 20.0, 19.75)","(101.0, 530.0, 485.0)","(5.0, 9.2, 8.245454545454546)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5007692307692309)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.4, 8.136842105263158)"
05-01-2023 14:35:16.540640,"(6.0, 20.0, 19.75)","(101.0, 550.0, 485.0)","(5.0, 9.2, 8.245454545454546)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5007692307692309)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.4, 8.136842105263158)"
05-01-2023 14:35:17.725378,"(6.0, 20.0, 19.75)","(101.0, 550.0, 485.0)","(5.0, 9.2, 8.36)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.51)","(61.0, 100.0, 97.0)","(19.0, 70.0, 66.36363636363636)","(6.5, 8.4, 8.136842105263158)"
05-01-2023 14:35:18.863852,"(6.0, 20.0, 19.75)","(101.0, 640.0, 560.0)","(5.0, 9.0, 8.36)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5175)","(61.0, 100.0, 94.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.4, 8.136842105263158)"
05-01-2023 14:35:20.229042,"(6.0, 20.0, 19.75)","(101.0, 640.0, 560.0)","(5.0, 9.0, 8.011764705882353)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5175)","(61.0, 110.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.6, 7.809756097560975)"
05-01-2023 14:35:21.331460,"(6.0, 20.0, 19.75)","(101.0, 640.0, 560.0)","(5.0, 9.0, 8.011764705882353)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5175)","(61.0, 100.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.6, 7.938461538461539)"
05-01-2023 14:35:22.543698,"(6.0, 20.0, 19.75)","(101.0, 640.0, 560.0)","(5.0, 9.0, 8.011764705882353)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5175)","(61.0, 100.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.4, 7.938461538461539)"
05-01-2023 14:35:23.829974,"(6.0, 20.0, 19.75)","(101.0, 640.0, 376.6666666666667)","(5.0, 9.0, 8.011764705882353)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5175)","(61.0, 100.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.4, 7.938461538461539)"
05-01-2023 14:35:24.913008,"(6.0, 20.0, 19.75)","(101.0, 550.0, 376.6666666666667)","(5.0, 9.0, 8.011764705882353)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5175)","(61.0, 100.0, 97.0)","(19.0, 70.0, 65.55555555555556)","(6.5, 8.4, 7.938461538461539)"
05-01-2023 14:35:26.010974,"(6.0, 20.0, 19.75)","(101.0, 550.0, 376.6666666666667)","(5.0, 8.8, 8.072727272727272)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5175)","(61.0, 100.0, 97.0)","(19.0, 70.0, 85.0)","(6.5, 8.4, 7.938461538461539)"
05-01-2023 14:35:27.314224,"(6.0, 20.0, 19.75)","(101.0, 550.0, 238.0)","(5.0, 8.8, 8.0)","(41.0, 130.0, 90.0)","(1.45, 1.57, 1.5175)","(61.0, 100.0, 97.0)","(19.0, 90.0, 60.0)","(6.5, 8.4, 7.989473684210526)"
05-01-2023 14:35:28.431578,"(6.0, 20.0, 19.75)","(101.0, 550.0, 238.0)","(5.0, 8.8, 8.0)","(41.0, 130.0, 90.0)","(1.45, 1.57, 1.5004545454545455)","(61.0, 100.0, 97.0)","(19.0, 95.0, 65.5)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:29.528378,"(6.0, 20.0, 19.75)","(101.0, 550.0, 238.0)","(5.0, 8.8, 8.0)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5004545454545455)","(61.0, 100.0, 97.0)","(19.0, 90.0, 65.5)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:30.695754,"(6.0, 20.0, 19.75)","(101.0, 550.0, 238.0)","(5.0, 8.8, 8.0)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5004545454545455)","(61.0, 100.0, 97.0)","(19.0, 90.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:31.850590,"(6.0, 20.0, 19.75)","(101.0, 550.0, 238.0)","(5.0, 8.8, 8.0)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5004545454545455)","(61.0, 100.0, 97.0)","(19.0, 90.0, 61.20689655172414)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:32.925598,"(6.0, 20.0, 19.75)","(101.0, 550.0, 238.0)","(5.0, 8.6, 8.018181818181818)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5275)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.64285714285714)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:34.022912,"(6.0, 20.0, 19.75)","(101.0, 230.0, 220.0)","(5.0, 8.6, 8.018181818181818)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.498)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.3103448275862)","(6.5, 8.2, 8.223529411764707)"
05-01-2023 14:35:35.155774,"(6.0, 20.0, 19.75)","(101.0, 230.0, 195.0)","(5.0, 8.6, 8.018181818181818)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5238461538461539)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.3103448275862)","(6.5, 8.4, 7.989473684210526)"
05-01-2023 14:35:36.262494,"(6.0, 20.0, 19.75)","(101.0, 230.0, 195.0)","(5.0, 8.6, 8.018181818181818)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5238461538461539)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.3103448275862)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:37.336813,"(6.0, 20.0, 19.75)","(101.0, 350.0, 255.0)","(5.0, 8.6, 8.018181818181818)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5238461538461539)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.3103448275862)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:38.361914,"(6.0, 20.0, 19.75)","(101.0, 350.0, 255.0)","(5.0, 8.6, 8.04)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5170588235294118)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.3103448275862)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:39.520472,"(6.0, 21.0, 20.65)","(101.0, 390.0, 265.0)","(5.0, 8.4, 7.98)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5170588235294118)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.3103448275862)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:40.745402,"(6.0, 21.0, 19.75)","(101.0, 370.0, 270.0)","(5.0, 8.4, 7.98)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5215151515151515)","(61.0, 100.0, 97.0)","(19.0, 85.0, 64.3103448275862)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:41.871998,"(6.0, 20.0, 19.75)","(101.0, 380.0, 270.0)","(5.0, 8.4, 7.98)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5107407407407407)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:43.091004,"(6.0, 21.0, 19.75)","(101.0, 380.0, 270.0)","(5.0, 8.4, 7.98)","(41.0, 130.0, 90.0)","(1.45, 1.57, 1.5107407407407407)","(61.0, 100.0, 97.0)","(19.0, 85.0, 63.07692307692308)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:44.345482,"(6.0, 21.0, 20.65)","(101.0, 380.0, 270.0)","(5.0, 8.4, 7.98)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5107407407407407)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:45.565322,"(6.0, 20.0, 19.75)","(101.0, 380.0, 270.0)","(5.0, 8.4, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.5107407407407407)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:46.861344,"(6.0, 21.0, 20.65)","(101.0, 380.0, 270.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.52)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:48.103394,"(6.0, 21.0, 20.65)","(101.0, 350.0, 255.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.52)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 8.223529411764707)"
05-01-2023 14:35:49.353066,"(6.0, 21.0, 20.65)","(101.0, 350.0, 255.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.514)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.4, 7.989473684210526)"
05-01-2023 14:35:50.569357,"(6.0, 21.0, 20.65)","(101.0, 350.0, 255.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.514)","(61.0, 100.0, 95.71428571428572)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:51.803443,"(6.0, 21.0, 20.65)","(101.0, 350.0, 255.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.514)","(61.0, 110.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:53.007484,"(6.0, 21.0, 20.65)","(101.0, 360.0, 265.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.514)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:54.147597,"(6.0, 21.0, 20.65)","(101.0, 360.0, 265.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.514)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:55.509287,"(6.0, 21.0, 20.65)","(101.0, 360.0, 265.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.514)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:56.732885,"(6.0, 21.0, 20.65)","(101.0, 360.0, 265.0)","(5.0, 8.2, 7.949999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.57, 1.514)","(61.0, 100.0, 97.0)","(19.0, 85.0, 62.77777777777778)","(6.5, 8.2, 7.989473684210526)"
05-01-2023 14:35:57.985914,"(6.0, 21.0, 20.65)","(101.0, 360.0, 265.0)","(5.0, 8.2, 8.2)","(41.0, 130.0, 90.0)","(1.45, 1.57, 1.4701470588235295)","(61.0, 100.0, 95.71428571428572)","(19.0, 85.0, 74.0909090909091)","(6.5, 8.2, 7.92)"
05-01-2023 14:35:59.207670,"(6.0, 24.0, 20.666666666666668)","(101.0, 380.0, 275.0)","(5.0, 8.4, 8.2)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4603053435114504)","(61.0, 110.0, 102.72727272727272)","(19.0, 85.0, 72.14285714285714)","(6.5, 8.4, 7.751515151515151)"
05-01-2023 14:36:00.667754,"(6.0, 24.0, 19.11111111111111)","(101.0, 390.0, 214.0)","(5.0, 8.4, 8.066666666666666)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.460888888888889)","(61.0, 110.0, 102.72727272727272)","(19.0, 85.0, 72.14285714285714)","(6.5, 8.6, 8.044444444444444)"
05-01-2023 14:36:01.944730,"(6.0, 24.0, 20.0)","(101.0, 390.0, 214.0)","(5.0, 8.4, 8.127272727272727)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.460888888888889)","(61.0, 110.0, 102.72727272727272)","(19.0, 85.0, 72.14285714285714)","(6.5, 8.4, 8.133333333333333)"
05-01-2023 14:36:03.207741,"(6.5, 24.0, 20.0)","(101.0, 390.0, 214.0)","(5.0, 8.4, 8.127272727272727)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4606015037593985)","(61.0, 110.0, 102.72727272727272)","(19.0, 85.0, 73.0)","(6.0, 8.4, 8.057142857142857)"
05-01-2023 14:36:04.670624,"(6.5, 22.0, 20.333333333333332)","(101.0, 390.0, 214.0)","(5.0, 8.4, 8.32)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.471014492753623)","(61.0, 110.0, 92.5)","(19.0, 85.0, 73.0)","(6.0, 8.2, 8.057142857142857)"
05-01-2023 14:36:06.029157,"(6.5, 22.0, 20.333333333333332)","(101.0, 390.0, 214.0)","(5.0, 8.4, 8.32)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4636842105263157)","(61.0, 110.0, 98.0)","(19.0, 85.0, 73.0)","(6.0, 8.2, 7.949999999999999)"
05-01-2023 14:36:07.220924,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 206.0)","(5.0, 8.6, 8.399999999999999)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4636842105263157)","(61.0, 110.0, 100.0)","(19.0, 85.0, 75.0)","(6.0, 8.2, 8.066666666666666)"
05-01-2023 14:36:08.467124,"(6.5, 22.0, 19.5)","(101.0, 390.0, 206.0)","(5.0, 8.4, 8.2125)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4636842105263157)","(61.0, 110.0, 100.0)","(19.0, 85.0, 75.76923076923077)","(6.0, 8.6, 8.15)"
05-01-2023 14:36:09.687309,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 206.0)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4636842105263157)","(61.0, 110.0, 100.0)","(19.0, 85.0, 75.76923076923077)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:10.790452,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 206.0)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4636842105263157)","(61.0, 110.0, 100.0)","(19.0, 85.0, 75.76923076923077)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:12.009209,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 206.0)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4644094488188977)","(61.0, 110.0, 104.0)","(19.0, 85.0, 75.76923076923077)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:13.280110,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 206.0)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4644094488188977)","(61.0, 110.0, 104.0)","(19.0, 85.0, 75.76923076923077)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:14.444631,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 206.0)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4644094488188977)","(61.0, 110.0, 104.0)","(19.0, 85.0, 72.14285714285714)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:15.679109,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 214.0)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4644094488188977)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:16.910225,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4674666666666667)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:18.066406,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4674666666666667)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:19.258290,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4674666666666667)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:20.433645,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4674666666666667)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:21.591586,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.468)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:22.823368,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.468)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:24.117058,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.468)","(61.0, 110.0, 104.0)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:25.421541,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.15)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.468)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.15)"
05-01-2023 14:36:26.701800,"(6.5, 22.0, 19.916666666666668)","(101.0, 390.0, 313.33333333333337)","(5.0, 8.4, 8.3)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4662295081967214)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 72.14285714285714)","(6.0, 8.4, 8.025)"
05-01-2023 14:36:28.143273,"(6.5, 22.0, 20.833333333333332)","(101.0, 390.0, 222.0)","(5.0, 8.6, 7.98)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.48, 1.4967857142857144)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 73.0)","(6.0, 8.4, 8.114285714285714)"
05-01-2023 14:36:29.573634,"(6.5, 21.0, 20.833333333333332)","(101.0, 390.0, 222.0)","(5.0, 8.4, 7.98)","(41.0, 130.0, 88.33333333333333)","(1.45, 1.5, 1.4934375)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 71.15384615384616)","(6.0, 8.4, 7.9529411764705875)"
05-01-2023 14:36:30.803432,"(6.5, 21.0, 20.833333333333332)","(101.0, 390.0, 222.0)","(5.0, 8.4, 8.48)","(41.0, 130.0, 90.0)","(1.45, 1.5, 1.4622666666666666)","(61.0, 110.0, 106.66666666666667)","(26.0, 85.0, 64.16666666666667)","(6.0, 8.2, 8.08)"
05-01-2023 14:36:32.093295,"(6.5, 22.0, 20.22222222222222)","(101.0, 390.0, 214.0)","(5.0, 8.6, 8.48)","(41.0, 130.0, 90.0)","(1.45, 1.47, 1.4622666666666666)","(61.0, 110.0, 106.66666666666667)","(26.0, 85.0, 64.16666666666667)","(6.0, 8.2, 8.08)"
05-01-2023 14:36:33.363033,"(6.5, 22.0, 21.5625)","(101.0, 390.0, 222.0)","(5.0, 8.4, 8.3)","(41.0, 130.0, 90.0)","(1.45, 1.47, 1.4616216216216216)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 73.46153846153845)","(6.0, 8.2, 8.1)"
05-01-2023 14:36:34.657638,"(6.5, 22.0, 21.8)","(101.0, 390.0, 222.0)","(5.0, 8.4, 8.466666666666667)","(41.0, 130.0, 90.0)","(1.45, 1.47, 1.4647619047619047)","(61.0, 110.0, 93.33333333333333)","(26.0, 85.0, 64.16666666666667)","(6.0, 8.2, 7.933333333333334)"
05-01-2023 14:36:35.855007,"(6.5, 24.0, 21.35185185185185)","(101.0, 390.0, 230.0)","(5.0, 8.6, 8.415384615384616)","(41.0, 130.0, 90.0)","(1.45, 1.47, 1.4649999999999999)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 64.16666666666667)","(6.0, 8.2, 8.015384615384615)"
05-01-2023 14:36:37.139838,"(6.5, 24.0, 21.35185185185185)","(101.0, 390.0, 230.0)","(5.0, 8.6, 8.415384615384616)","(41.0, 130.0, 90.0)","(1.45, 1.47, 1.4649999999999999)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 64.16666666666667)","(6.0, 8.2, 8.015384615384615)"
05-01-2023 14:36:38.358096,"(6.5, 24.0, 21.35185185185185)","(101.0, 390.0, 230.0)","(5.0, 8.6, 8.057142857142857)","(41.0, 130.0, 90.0)","(1.45, 1.47, 1.4915151515151515)","(61.0, 110.0, 106.25)","(26.0, 85.0, 64.16666666666667)","(6.0, 8.2, 7.8545454545454545)"
