,Whitestarchristian,Bettor Be Lively,Longtan Cassanova,Dont Tell Alice,Shazzam,Uncle Leo,Joonior Brown
12-01-2023 13:38:24.634623,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 12.833333333333334)","(4.4, 6.0, 5.75)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.25)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:25.681019,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 12.833333333333334)","(4.4, 6.0, 5.75)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.25)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:26.749179,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 12.833333333333334)","(4.4, 6.0, 5.75)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.25)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:27.902566,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 12.833333333333334)","(4.4, 6.0, 5.590909090909091)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.25)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:28.993129,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 12.833333333333334)","(4.4, 6.0, 5.590909090909091)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.25)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:30.087236,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 12.833333333333334)","(4.4, 6.0, 5.590909090909091)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.909090909090908)","(12.0, 22.0, 19.25)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:31.211949,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.571428571428571)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 18.071428571428573)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:32.340945,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.571428571428571)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:33.617611,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.571428571428571)","(31.0, 60.0, 52.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:34.818103,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.571428571428571)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:35.971076,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.571428571428571)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:37.100193,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.571428571428571)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:38.474000,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.642857142857143)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:39.824496,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.642857142857143)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:41.102817,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.166666666666666)","(4.4, 6.0, 5.642857142857143)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:42.323217,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.7)","(4.4, 6.0, 5.775)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.0875)"
12-01-2023 13:38:43.501820,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.7)","(4.4, 6.6, 5.683333333333334)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.292307692307692)"
12-01-2023 13:38:44.802702,"(2.15, 2.72, 2.5033333333333334)","(10.0, 14.5, 13.7)","(4.4, 6.6, 5.7)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.366666666666667)"
12-01-2023 13:38:46.039401,"(2.15, 2.72, 2.486666666666667)","(10.0, 14.5, 13.7)","(4.4, 6.4, 5.7)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.5, 5.3)"
12-01-2023 13:38:47.214891,"(2.15, 2.72, 2.486666666666667)","(10.0, 14.5, 13.7)","(4.4, 6.4, 5.7)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.8, 5.3)"
12-01-2023 13:38:48.426465,"(2.15, 2.7, 2.5700000000000003)","(10.0, 14.5, 13.75)","(4.4, 6.4, 5.7)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.8, 5.3)"
12-01-2023 13:38:49.595580,"(2.15, 2.7, 2.5700000000000003)","(10.0, 14.5, 13.75)","(4.4, 6.4, 5.7)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.8, 5.3)"
12-01-2023 13:38:50.778313,"(2.15, 2.7, 2.4833333333333334)","(10.0, 14.5, 15.0)","(4.4, 6.4, 5.7)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.8, 5.3)"
12-01-2023 13:38:52.035674,"(2.15, 2.68, 2.48)","(10.0, 17.5, 13.214285714285714)","(4.4, 6.4, 5.628571428571429)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.8, 5.3)"
12-01-2023 13:38:53.285665,"(2.15, 2.66, 2.456923076923077)","(10.0, 17.0, 14.375)","(4.4, 6.4, 5.78)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 17.875)","(3.7, 5.8, 5.3)"
12-01-2023 13:38:54.430567,"(2.15, 2.64, 2.473333333333333)","(10.0, 17.0, 15.0)","(4.4, 6.2, 5.655555555555556)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 18.7)","(3.7, 5.8, 5.341666666666667)"
12-01-2023 13:38:55.634022,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 14.785714285714286)","(4.4, 6.2, 5.655555555555556)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.25)","(3.7, 5.8, 4.925)"
12-01-2023 13:38:56.887869,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.655555555555556)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.25)","(3.7, 5.8, 5.109090909090909)"
12-01-2023 13:38:58.108070,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.655555555555556)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 20.0)","(3.7, 5.7, 5.225)"
12-01-2023 13:38:59.330627,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.655555555555556)","(31.0, 60.0, 51.0)","(9.0, 13.0, 12.25)","(12.0, 22.0, 20.25)","(3.7, 5.5, 5.083333333333333)"
12-01-2023 13:39:00.573258,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.78)","(31.0, 60.0, 51.0)","(9.0, 13.0, 12.166666666666666)","(12.0, 23.0, 20.25)","(3.7, 5.5, 4.75)"
12-01-2023 13:39:01.717520,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.78)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 23.0, 20.25)","(3.7, 5.5, 5.333333333333333)"
12-01-2023 13:39:02.938175,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 23.0, 20.25)","(3.7, 5.5, 5.333333333333333)"
12-01-2023 13:39:04.177175,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 23.0, 20.833333333333332)","(3.7, 5.5, 5.083333333333333)"
12-01-2023 13:39:05.386341,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 23.0, 20.833333333333332)","(3.7, 5.5, 5.083333333333333)"
12-01-2023 13:39:06.509116,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 23.0, 21.916666666666664)","(3.7, 5.5, 4.666666666666667)"
12-01-2023 13:39:07.779429,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 23.0, 21.916666666666664)","(3.7, 5.5, 4.888888888888889)"
12-01-2023 13:39:09.074855,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 12.166666666666666)","(12.0, 23.0, 20.0)","(3.7, 5.5, 5.041666666666667)"
12-01-2023 13:39:10.319021,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.7, 5.5, 5.041666666666667)"
12-01-2023 13:39:11.885076,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.7, 5.5, 5.041666666666667)"
12-01-2023 13:39:13.124599,"(2.15, 2.64, 2.473333333333333)","(10.0, 18.0, 16.5)","(4.4, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.7, 5.5, 5.041666666666667)"
12-01-2023 13:39:14.536066,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 16.5)","(4.2, 6.2, 5.966666666666667)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 20.333333333333332)","(3.8, 5.5, 5.316666666666666)"
12-01-2023 13:39:15.794243,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 16.5)","(4.2, 6.2, 5.966666666666667)","(31.0, 60.0, 57.75)","(9.0, 13.0, 11.75)","(12.0, 22.0, 20.333333333333332)","(3.8, 5.5, 4.944444444444445)"
12-01-2023 13:39:16.985935,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 16.5)","(4.2, 6.2, 5.966666666666667)","(31.0, 60.0, 57.75)","(9.0, 13.0, 11.75)","(12.0, 22.0, 20.333333333333332)","(3.8, 5.5, 4.944444444444445)"
12-01-2023 13:39:18.266456,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 16.5)","(4.2, 6.2, 5.966666666666667)","(31.0, 60.0, 57.75)","(9.0, 13.0, 11.75)","(12.0, 22.0, 20.333333333333332)","(3.8, 5.5, 4.944444444444445)"
12-01-2023 13:39:19.477443,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 16.5)","(4.2, 6.2, 5.966666666666667)","(31.0, 60.0, 57.75)","(9.0, 13.0, 11.75)","(12.0, 22.0, 20.333333333333332)","(3.8, 5.5, 5.333333333333333)"
12-01-2023 13:39:20.599074,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 16.0)","(4.2, 6.2, 5.78)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 4.928571428571429)"
12-01-2023 13:39:21.783988,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 16.666666666666668)","(4.2, 6.2, 5.78)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 4.928571428571429)"
12-01-2023 13:39:23.019711,"(2.15, 2.64, 2.473333333333333)","(11.0, 18.0, 15.75)","(4.2, 6.2, 5.611111111111111)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 4.928571428571429)"
12-01-2023 13:39:24.155072,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.611111111111111)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.0)"
12-01-2023 13:39:25.319751,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.611111111111111)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.235294117647059)"
12-01-2023 13:39:26.482056,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.611111111111111)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:27.673618,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.611111111111111)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:28.893959,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.611111111111111)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:30.131047,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.611111111111111)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:31.243180,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:32.377659,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:33.636757,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:34.805449,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:35.955539,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:37.161860,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:38.314908,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:39.486312,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.0, 6.05)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:40.668208,"(2.15, 2.64, 2.54)","(11.0, 17.5, 15.75)","(4.2, 6.6, 5.814285714285714)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:41.765395,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.6, 5.814285714285714)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:42.845746,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.86)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.055555555555555)"
12-01-2023 13:39:44.010054,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 18.142857142857142)","(3.9, 5.5, 5.055555555555555)"
12-01-2023 13:39:45.182545,"(2.15, 2.64, 2.473333333333333)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.0)","(3.9, 5.5, 5.1923076923076925)"
12-01-2023 13:39:46.327391,"(2.15, 2.64, 2.44)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.0)","(3.9, 5.5, 5.1923076923076925)"
12-01-2023 13:39:47.368422,"(2.15, 2.64, 2.44)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.0)","(3.9, 5.5, 5.1923076923076925)"
12-01-2023 13:39:48.543570,"(2.15, 2.64, 2.44)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.0)","(3.9, 5.5, 5.1923076923076925)"
12-01-2023 13:39:49.661057,"(2.15, 2.64, 2.44)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.7)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.666666666666666)","(12.0, 22.0, 19.0)","(3.9, 5.5, 5.1923076923076925)"
12-01-2023 13:39:50.844343,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.2, 6.4, 5.915384615384616)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:39:52.068219,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.4, 5.915384615384616)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:39:53.156248,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.4, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:39:54.299251,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:39:55.511819,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:39:56.652347,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:39:57.874626,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:39:59.065095,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:40:00.229835,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:40:01.390067,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:40:02.904036,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.75)","(4.4, 6.2, 6.025)","(31.0, 60.0, 51.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:40:04.273698,"(2.15, 2.44, 2.408)","(11.0, 17.5, 15.5)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:40:05.668521,"(2.15, 2.44, 2.395)","(11.0, 17.5, 15.0)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.75)","(12.0, 22.0, 19.0)","(3.8, 5.5, 5.1923076923076925)"
12-01-2023 13:40:07.060979,"(2.15, 2.44, 2.45)","(11.0, 16.5, 14.3125)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.0)","(13.0, 22.0, 19.0)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:08.379729,"(2.15, 2.5, 2.45)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.0)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:09.700849,"(2.15, 2.5, 2.4699999999999998)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.0)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:11.030612,"(2.15, 2.5, 2.4699999999999998)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.0)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:12.389636,"(2.15, 2.5, 2.4699999999999998)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.0)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:13.570854,"(2.15, 2.5, 2.4699999999999998)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.0)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:14.749202,"(2.15, 2.5, 2.4699999999999998)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.2, 6.025)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.0)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:15.956169,"(2.15, 2.5, 2.4699999999999998)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.2, 6.16)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.3)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:17.128869,"(2.15, 2.5, 2.4699999999999998)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.6, 6.007692307692308)","(31.0, 60.0, 54.0)","(9.0, 11.5, 11.75)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:18.357752,"(2.15, 2.5, 2.4466666666666668)","(11.0, 16.5, 15.214285714285714)","(4.4, 6.6, 6.007692307692308)","(31.0, 60.0, 54.0)","(9.0, 13.0, 11.75)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.055555555555555)"
12-01-2023 13:40:19.656466,"(2.15, 2.5, 2.393333333333333)","(11.0, 16.5, 15.681818181818182)","(4.4, 6.6, 6.007692307692308)","(31.0, 60.0, 54.0)","(9.0, 12.5, 11.428571428571429)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.1923076923076925)"
12-01-2023 13:40:20.844989,"(2.15, 2.5, 2.41)","(11.0, 16.5, 15.681818181818182)","(4.4, 6.6, 5.888235294117647)","(31.0, 60.0, 54.0)","(9.0, 12.5, 11.428571428571429)","(13.0, 22.0, 18.625)","(4.0, 5.5, 5.0)"
12-01-2023 13:40:22.059791,"(2.15, 2.48, 2.4466666666666668)","(11.0, 16.5, 15.681818181818182)","(4.4, 6.6, 5.888235294117647)","(31.0, 60.0, 54.0)","(9.0, 12.5, 11.428571428571429)","(13.0, 22.0, 19.0)","(4.0, 5.5, 5.0)"
