,Olsen Gang,Surface,Radley Erskin,Cosmic Journey,Sadie Seahorse,Arctic Blizzard,Willina Charm,Twist And Shake
14-12-2022 13:22:19.636066,"(41.0, 300.0, 209.28571428571428)","(61.0, 390.0, 122.0)","(3.7, 4.3, 4.207407407407407)","(10.0, 18.0, 15.083333333333334)","(7.5, 12.5, 10.766666666666666)","(17.0, 42.0, 38.9375)","(5.5, 9.8, 9.088888888888889)","(2.0, 2.4, 2.37)"
14-12-2022 13:22:20.811176,"(41.0, 300.0, 160.0)","(61.0, 390.0, 110.83333333333334)","(3.7, 4.3, 4.191304347826087)","(10.0, 18.0, 15.083333333333334)","(7.5, 12.5, 10.766666666666666)","(17.0, 42.0, 38.9375)","(5.5, 9.8, 8.36)","(2.0, 2.4, 2.37)"
14-12-2022 13:22:22.064415,"(41.0, 300.0, 160.0)","(61.0, 390.0, 110.83333333333334)","(3.7, 4.3, 4.191304347826087)","(10.0, 18.0, 15.083333333333334)","(7.5, 12.5, 10.766666666666666)","(17.0, 42.0, 38.9375)","(5.5, 9.8, 8.36)","(2.0, 2.4, 2.37)"
14-12-2022 13:22:23.081913,"(41.0, 300.0, 160.0)","(61.0, 390.0, 227.5)","(3.7, 4.3, 4.191304347826087)","(10.0, 18.0, 15.083333333333334)","(7.5, 12.5, 10.766666666666666)","(17.0, 42.0, 38.9375)","(5.5, 9.8, 8.36)","(2.0, 2.4, 2.37)"
14-12-2022 13:22:24.111772,"(41.0, 300.0, 161.11111111111111)","(61.0, 390.0, 227.5)","(3.7, 4.3, 4.210714285714285)","(10.0, 18.0, 15.083333333333334)","(7.5, 12.5, 10.766666666666666)","(17.0, 42.0, 38.9375)","(5.5, 9.8, 9.2)","(2.0, 2.4, 2.37)"
14-12-2022 13:22:25.094913,"(41.0, 300.0, 195.83333333333331)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.128571428571429)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 33.25)","(5.5, 9.8, 9.2)","(2.0, 2.4, 2.37)"
14-12-2022 13:22:26.115994,"(41.0, 300.0, 195.83333333333331)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.128571428571429)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 31.81818181818182)","(5.5, 9.8, 8.927272727272728)","(2.0, 2.4, 2.355)"
14-12-2022 13:22:27.136908,"(41.0, 300.0, 195.83333333333331)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.128571428571429)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 31.81818181818182)","(5.5, 9.6, 8.228571428571428)","(2.0, 2.4, 2.355)"
14-12-2022 13:22:28.246189,"(41.0, 300.0, 161.11111111111111)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.141176470588236)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 31.81818181818182)","(5.5, 9.6, 8.228571428571428)","(2.0, 2.4, 2.355)"
14-12-2022 13:22:29.283836,"(41.0, 300.0, 158.88888888888889)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.178494623655914)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 31.81818181818182)","(5.5, 9.6, 8.836363636363636)","(2.0, 2.4, 2.355)"
14-12-2022 13:22:30.334718,"(41.0, 300.0, 90.0)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.1617021276595745)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 31.81818181818182)","(5.5, 9.6, 8.836363636363636)","(2.0, 2.4, 2.355)"
14-12-2022 13:22:31.378443,"(41.0, 300.0, 90.0)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.177777777777778)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 31.81818181818182)","(5.5, 9.6, 8.836363636363636)","(2.0, 2.4, 2.355)"
14-12-2022 13:22:32.405733,"(41.0, 300.0, 90.0)","(61.0, 390.0, 227.5)","(3.7, 4.2, 4.177777777777778)","(10.0, 18.0, 13.722222222222221)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 30.625)","(5.5, 9.6, 8.290909090909091)","(2.0, 2.4, 2.355)"
14-12-2022 13:22:33.374554,"(51.0, 300.0, 90.0)","(61.0, 390.0, 227.5)","(3.6, 4.2, 4.13)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 30.625)","(5.5, 9.6, 8.290909090909091)","(2.05, 2.4, 2.355)"
14-12-2022 13:22:34.541826,"(51.0, 300.0, 90.0)","(61.0, 390.0, 227.5)","(3.6, 4.2, 4.0125)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 28.0)","(5.5, 9.6, 8.6375)","(2.05, 2.4, 2.3723076923076922)"
14-12-2022 13:22:35.603714,"(51.0, 300.0, 90.0)","(61.0, 390.0, 227.5)","(3.6, 4.2, 4.0125)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 28.0)","(5.5, 9.6, 8.6375)","(2.05, 2.4, 2.3723076923076922)"
14-12-2022 13:22:36.672653,"(51.0, 300.0, 90.0)","(61.0, 390.0, 227.5)","(3.6, 4.2, 4.084615384615384)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.133333333333333)","(2.05, 2.4, 2.3723076923076922)"
14-12-2022 13:22:37.733771,"(51.0, 300.0, 98.4)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.2, 4.084615384615384)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 10.1)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.185714285714285)","(2.05, 2.4, 2.3723076923076922)"
14-12-2022 13:22:38.769775,"(51.0, 300.0, 98.4)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.2, 4.084615384615384)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 10.1)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.185714285714285)","(2.05, 2.4, 2.3723076923076922)"
14-12-2022 13:22:39.816715,"(51.0, 300.0, 98.4)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.2, 4.084615384615384)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 10.1)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.6375)","(2.05, 2.4, 2.3723076923076922)"
14-12-2022 13:22:40.901459,"(51.0, 300.0, 98.4)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.2, 4.084615384615384)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 10.1)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.6375)","(2.05, 2.4, 2.1803351955307266)"
14-12-2022 13:22:41.974307,"(51.0, 300.0, 98.4)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.2, 4.084615384615384)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 10.1)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.6375)","(2.05, 2.24, 2.2957142857142854)"
14-12-2022 13:22:43.061762,"(51.0, 300.0, 98.4)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.214285714285714)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.076923076923077)","(2.05, 2.3, 2.342)"
14-12-2022 13:22:44.169089,"(51.0, 300.0, 188.0)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.288235294117647)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.9125)","(2.05, 2.36, 2.351111111111111)"
14-12-2022 13:22:45.227890,"(51.0, 300.0, 177.5)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.115)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.9125)","(2.05, 2.36, 2.351111111111111)"
14-12-2022 13:22:46.219045,"(51.0, 300.0, 177.5)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.115)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.9125)","(2.05, 2.36, 2.351111111111111)"
14-12-2022 13:22:47.255123,"(51.0, 300.0, 177.5)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.115)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.9125)","(2.05, 2.36, 2.351111111111111)"
14-12-2022 13:22:48.253513,"(51.0, 300.0, 177.5)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.115)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.9125)","(2.05, 2.36, 2.351111111111111)"
14-12-2022 13:22:49.267250,"(51.0, 300.0, 177.5)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.115)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.992857142857142)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.9125)","(2.05, 2.36, 2.351111111111111)"
14-12-2022 13:22:50.397945,"(51.0, 300.0, 177.5)","(61.0, 390.0, 245.55555555555557)","(3.6, 4.5, 4.115)","(10.0, 17.5, 14.791666666666666)","(7.5, 12.5, 9.683333333333334)","(17.0, 40.0, 25.0)","(5.5, 9.6, 8.9125)","(2.05, 2.36, 2.351111111111111)"
14-12-2022 13:22:51.443912,"(51.0, 300.0, 237.5)","(61.0, 390.0, 264.0)","(3.6, 4.4, 4.025)","(10.0, 17.0, 13.25)","(7.5, 12.0, 10.3)","(17.0, 40.0, 22.5)","(5.5, 9.6, 8.838095238095237)","(2.05, 2.36, 2.348888888888889)"
14-12-2022 13:22:52.486371,"(51.0, 300.0, 237.5)","(61.0, 390.0, 264.0)","(3.6, 4.4, 4.025)","(10.0, 17.0, 14.142857142857142)","(7.5, 12.0, 9.142857142857142)","(17.0, 40.0, 22.5)","(5.5, 9.6, 8.838095238095237)","(2.05, 2.36, 2.357222222222222)"
14-12-2022 13:22:53.627790,"(51.0, 300.0, 237.5)","(61.0, 390.0, 264.0)","(3.6, 4.4, 3.990909090909091)","(10.0, 17.5, 13.222222222222221)","(7.5, 12.0, 9.75)","(17.0, 40.0, 22.5)","(5.5, 9.6, 9.142857142857142)","(2.05, 2.36, 2.3564285714285713)"
14-12-2022 13:22:54.717187,"(51.0, 300.0, 237.5)","(61.0, 390.0, 264.0)","(3.6, 4.4, 3.975)","(10.0, 17.5, 13.222222222222221)","(7.5, 12.0, 9.142857142857142)","(17.0, 40.0, 22.5)","(5.5, 9.2, 8.9)","(2.05, 2.36, 2.3564285714285713)"
14-12-2022 13:22:55.936144,"(51.0, 300.0, 104.0)","(61.0, 390.0, 138.0)","(3.6, 4.4, 3.975)","(10.0, 17.5, 13.222222222222221)","(7.5, 12.0, 9.142857142857142)","(17.0, 40.0, 22.5)","(5.5, 9.2, 8.733333333333333)","(2.05, 2.36, 2.3564285714285713)"
14-12-2022 13:22:57.145322,"(51.0, 300.0, 104.0)","(61.0, 390.0, 254.44444444444443)","(3.6, 4.4, 3.975)","(10.0, 17.5, 13.222222222222221)","(7.5, 12.0, 9.142857142857142)","(17.0, 40.0, 22.5)","(5.5, 9.2, 8.733333333333333)","(2.05, 2.36, 2.3564285714285713)"
14-12-2022 13:22:58.205297,"(51.0, 300.0, 104.0)","(61.0, 390.0, 268.0)","(3.6, 4.4, 3.975)","(10.0, 17.5, 13.222222222222221)","(7.5, 12.0, 10.642857142857142)","(17.0, 40.0, 22.5)","(5.5, 9.2, 8.4)","(2.05, 2.36, 2.3564285714285713)"
14-12-2022 13:22:59.465638,"(51.0, 300.0, 104.0)","(61.0, 390.0, 275.0)","(3.6, 4.4, 4.008333333333334)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.642857142857142)","(17.0, 40.0, 21.555555555555557)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.3564285714285713)"
14-12-2022 13:23:00.590922,"(51.0, 280.0, 220.0)","(61.0, 370.0, 230.0)","(3.6, 4.3, 3.9733333333333336)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.2)","(17.0, 34.0, 24.4)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.356774193548387)"
14-12-2022 13:23:01.613946,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 230.0)","(3.6, 4.3, 3.9733333333333336)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.2)","(17.0, 34.0, 24.4)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.356774193548387)"
14-12-2022 13:23:02.749490,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 230.0)","(3.6, 4.3, 3.9733333333333336)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.2)","(17.0, 34.0, 24.4)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.356774193548387)"
14-12-2022 13:23:03.952880,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 230.0)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.2)","(17.0, 34.0, 22.0)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:05.072818,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 230.0)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.8)","(17.0, 34.0, 20.666666666666668)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:06.143698,"(51.0, 280.0, 220.0)","(61.0, 370.0, 300.0)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 14.222222222222221)","(7.5, 12.0, 10.2)","(17.0, 34.0, 20.666666666666668)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:07.242515,"(51.0, 280.0, 220.0)","(61.0, 370.0, 300.0)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 14.222222222222221)","(7.5, 12.0, 10.2)","(17.0, 34.0, 20.666666666666668)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:08.311446,"(51.0, 280.0, 220.0)","(61.0, 370.0, 300.0)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.8)","(17.0, 34.0, 20.666666666666668)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:09.297515,"(51.0, 280.0, 220.0)","(61.0, 370.0, 276.66666666666663)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 14.222222222222221)","(7.5, 12.0, 10.2)","(17.0, 34.0, 21.2)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:10.347678,"(51.0, 280.0, 225.0)","(61.0, 370.0, 276.66666666666663)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 14.222222222222221)","(7.5, 12.0, 10.2)","(17.0, 34.0, 21.2)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:11.699881,"(51.0, 280.0, 220.0)","(61.0, 370.0, 276.66666666666663)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 13.428571428571429)","(7.5, 12.0, 10.8)","(17.0, 34.0, 21.2)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:13.012661,"(51.0, 280.0, 220.0)","(61.0, 370.0, 276.66666666666663)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.8)","(17.0, 34.0, 21.2)","(5.5, 9.2, 8.472)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:14.193774,"(51.0, 280.0, 220.0)","(61.0, 370.0, 310.0)","(3.6, 4.3, 4.118518518518519)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 34.0, 20.133333333333333)","(5.5, 9.2, 8.379310344827585)","(2.05, 2.36, 2.355)"
14-12-2022 13:23:15.388459,"(51.0, 280.0, 220.0)","(61.0, 370.0, 310.0)","(3.6, 4.5, 4.125)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 34.0, 20.133333333333333)","(5.5, 9.2, 8.379310344827585)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:16.916544,"(51.0, 280.0, 220.0)","(61.0, 370.0, 310.0)","(3.6, 4.5, 4.440625)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.2)","(17.0, 34.0, 22.0)","(5.5, 9.2, 8.272727272727273)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:18.321343,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.419642857142857)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 32.0, 20.0)","(5.5, 9.2, 8.415384615384616)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:19.568625,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.419642857142857)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 32.0, 19.473684210526315)","(5.5, 9.2, 8.415384615384616)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:21.041230,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.419642857142857)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 32.0, 19.166666666666668)","(5.5, 9.2, 8.542857142857143)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:22.247822,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.419642857142857)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.2)","(17.0, 32.0, 19.217391304347828)","(5.5, 8.8, 8.4)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:23.529874,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.419642857142857)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 32.0, 19.217391304347828)","(5.5, 8.8, 8.542857142857143)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:24.651599,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.419642857142857)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 32.0, 19.217391304347828)","(5.5, 8.8, 8.4)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:25.767305,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.437888198757764)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.2)","(17.0, 32.0, 21.428571428571427)","(5.5, 8.8, 8.533333333333333)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:26.844944,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.437888198757764)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 30.0, 20.0)","(5.5, 8.8, 8.552380952380952)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:28.025447,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.152173913043478)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 30.0, 20.0)","(5.5, 8.8, 8.504347826086956)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:29.102063,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.152173913043478)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.2)","(17.0, 30.0, 19.41176470588235)","(5.5, 8.8, 8.504347826086956)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:30.156171,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.152173913043478)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.166666666666666)","(17.0, 30.0, 19.41176470588235)","(5.5, 8.8, 8.504347826086956)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:31.254150,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.152173913043478)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 30.0, 19.09090909090909)","(5.5, 8.8, 8.504347826086956)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:32.299181,"(51.0, 280.0, 212.30769230769232)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.152173913043478)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.2)","(17.0, 30.0, 19.09090909090909)","(5.5, 8.8, 8.504347826086956)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:33.453264,"(51.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.152173913043478)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 30.0, 19.09090909090909)","(5.5, 8.8, 8.504347826086956)","(2.05, 2.36, 2.356190476190476)"
14-12-2022 13:23:34.674248,"(41.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.152173913043478)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.2)","(17.0, 30.0, 19.09090909090909)","(6.0, 8.8, 8.504347826086956)","(2.0, 2.36, 2.356190476190476)"
14-12-2022 13:23:35.801052,"(41.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.211111111111111)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 30.0, 21.666666666666668)","(6.0, 8.8, 8.46829268292683)","(2.0, 2.36, 2.356190476190476)"
14-12-2022 13:23:36.937495,"(41.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.211111111111111)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 29.0, 19.375)","(6.0, 8.8, 8.46829268292683)","(2.0, 2.36, 2.356190476190476)"
14-12-2022 13:23:38.007121,"(41.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.211111111111111)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 9.6)","(17.0, 29.0, 19.047619047619047)","(6.0, 8.8, 8.46829268292683)","(2.0, 2.36, 2.356190476190476)"
14-12-2022 13:23:39.160299,"(41.0, 280.0, 206.66666666666666)","(61.0, 370.0, 295.33333333333337)","(3.6, 4.5, 4.211111111111111)","(10.0, 17.0, 13.052631578947368)","(7.5, 12.0, 10.2)","(17.0, 29.0, 19.047619047619047)","(6.0, 8.8, 8.46829268292683)","(2.0, 2.36, 2.356190476190476)"
14-12-2022 13:23:40.367911,"(41.0, 280.0, 206.66666666666666)","(61.0, 370.0, 225.0)","(3.6, 4.5, 4.211111111111111)","(10.0, 17.0, 14.75)","(7.5, 12.0, 10.705882352941178)","(17.0, 29.0, 20.40625)","(6.0, 8.0, 7.212121212121212)","(2.0, 2.36, 2.3563636363636364)"
14-12-2022 13:23:41.529133,"(41.0, 270.0, 167.5)","(61.0, 360.0, 250.0)","(3.6, 4.5, 4.2081081081081075)","(10.0, 17.0, 14.75)","(7.5, 12.0, 10.166666666666668)","(17.0, 29.0, 19.517241379310345)","(6.0, 8.0, 7.103448275862069)","(2.0, 2.36, 2.3563636363636364)"
14-12-2022 13:23:42.658782,"(41.0, 270.0, 167.5)","(61.0, 360.0, 250.0)","(3.6, 4.5, 4.295555555555556)","(10.0, 17.0, 14.75)","(7.5, 12.0, 10.705882352941178)","(17.0, 29.0, 19.625)","(6.0, 8.0, 7.6)","(2.0, 2.36, 2.353333333333333)"
14-12-2022 13:23:43.777700,"(41.0, 270.0, 167.5)","(61.0, 360.0, 250.0)","(3.6, 4.5, 4.247368421052632)","(10.0, 17.0, 14.75)","(7.5, 12.0, 10.705882352941178)","(17.0, 29.0, 20.532258064516128)","(6.0, 7.8, 7.6)","(2.0, 2.36, 2.353333333333333)"
14-12-2022 13:23:44.848846,"(41.0, 270.0, 167.5)","(61.0, 360.0, 328.57142857142856)","(3.6, 4.5, 4.247368421052632)","(10.0, 17.0, 13.166666666666666)","(7.5, 12.0, 10.65)","(17.0, 29.0, 20.532258064516128)","(6.0, 7.8, 7.3428571428571425)","(2.0, 2.36, 2.353333333333333)"
14-12-2022 13:23:46.028599,"(41.0, 270.0, 167.5)","(61.0, 360.0, 323.3333333333333)","(3.6, 4.5, 4.247368421052632)","(10.0, 16.5, 13.166666666666666)","(7.5, 11.5, 9.428571428571429)","(17.0, 29.0, 24.041666666666664)","(6.0, 7.8, 7.6)","(2.05, 2.36, 2.353333333333333)"
14-12-2022 13:23:47.248783,"(51.0, 270.0, 167.5)","(71.0, 360.0, 340.0)","(3.5, 4.5, 4.247368421052632)","(10.0, 16.5, 12.944444444444445)","(7.5, 11.5, 9.700000000000001)","(17.0, 28.0, 20.384615384615383)","(6.0, 7.8, 7.184615384615385)","(2.05, 2.36, 2.33)"
14-12-2022 13:23:48.485746,"(51.0, 270.0, 158.1818181818182)","(71.0, 380.0, 311.42857142857144)","(3.5, 4.5, 4.247368421052632)","(10.0, 16.5, 14.595238095238095)","(7.5, 11.5, 10.164285714285715)","(17.0, 28.0, 19.941176470588236)","(6.0, 7.8, 7.425)","(2.05, 2.36, 2.378823529411765)"
14-12-2022 13:23:49.643719,"(51.0, 270.0, 124.28571428571428)","(71.0, 380.0, 311.42857142857144)","(3.5, 4.5, 4.45)","(10.0, 16.5, 14.595238095238095)","(7.5, 11.5, 10.164285714285715)","(17.0, 27.0, 19.88888888888889)","(6.0, 7.8, 7.371428571428572)","(2.05, 2.4, 2.300581395348837)"
14-12-2022 13:23:50.744511,"(51.0, 270.0, 124.28571428571428)","(71.0, 410.0, 338.0)","(3.5, 4.4, 4.3812500000000005)","(10.0, 16.5, 14.595238095238095)","(7.5, 11.5, 10.46875)","(17.0, 27.0, 19.88888888888889)","(6.0, 7.8, 7.371428571428572)","(2.05, 2.32, 2.2695999999999996)"
14-12-2022 13:23:51.800890,"(51.0, 270.0, 185.0)","(71.0, 410.0, 338.0)","(3.5, 4.4, 4.366666666666667)","(10.0, 16.5, 14.595238095238095)","(7.5, 11.5, 10.515789473684212)","(17.0, 27.0, 19.842105263157894)","(6.0, 7.8, 7.371428571428572)","(2.05, 2.32, 2.26955223880597)"
14-12-2022 13:23:52.926970,"(51.0, 270.0, 185.0)","(71.0, 410.0, 338.0)","(3.5, 4.4, 4.37)","(10.0, 16.5, 14.666666666666666)","(7.5, 11.5, 10.538461538461538)","(17.0, 27.0, 19.842105263157894)","(6.0, 7.8, 8.17142857142857)","(2.05, 2.32, 2.2936842105263158)"
