,Major Noah William,Pretty Reason,Dark Side Nz,Happy As,Kimchi,Manhattan Lass,Pocket More For Less Nz,Tackas Last Dance,Cobla Royale
15-12-2022 13:06:31.897441,"(12.0, 15.5, 14.75)","(10.0, 17.5, 15.653846153846153)","(41.0, 99999, 99990)","(1.95, 2.28, 2.2649999999999997)","(31.0, 95.0, 87.5)","(13.0, 19.5, 19.333333333333332)","(4.6, 99999, 99990)","(15.0, 24.0, 22.5)","(7.0, 9.0, 8.11111111111111)"
15-12-2022 13:06:33.101267,"(12.0, 15.5, 14.75)","(10.0, 17.5, 15.653846153846153)","(41.0, 99999, 99990)","(1.95, 2.28, 2.2649999999999997)","(31.0, 100.0, 87.5)","(13.0, 19.5, 19.333333333333332)","(4.6, 99999, 99990)","(15.0, 24.0, 22.5)","(7.0, 9.0, 8.0)"
15-12-2022 13:06:34.274134,"(12.0, 15.5, 14.75)","(11.0, 17.5, 15.277777777777779)","(41.0, 99999, 99990)","(1.95, 2.3, 2.2905882352941176)","(31.0, 100.0, 87.5)","(13.0, 19.5, 19.333333333333332)","(4.4, 99999, 99990)","(15.0, 24.0, 22.5)","(6.5, 9.0, 8.0)"
15-12-2022 13:06:35.427257,"(12.0, 15.5, 14.75)","(11.0, 17.5, 15.277777777777779)","(41.0, 99999, 99990)","(1.95, 2.3, 2.2934246575342465)","(31.0, 100.0, 88.88888888888889)","(13.0, 19.5, 19.333333333333332)","(4.4, 99999, 99990)","(15.0, 24.0, 22.272727272727273)","(6.5, 9.0, 7.833333333333333)"
15-12-2022 13:06:36.652070,"(12.0, 15.5, 14.75)","(11.0, 17.5, 15.625)","(41.0, 99999, 99990)","(1.95, 2.3, 2.2985185185185184)","(31.0, 100.0, 91.0)","(13.0, 19.5, 19.333333333333332)","(4.4, 99999, 99990)","(15.0, 25.0, 22.666666666666668)","(6.5, 9.0, 8.416666666666666)"
15-12-2022 13:06:37.807839,"(12.0, 15.5, 14.75)","(11.0, 17.5, 15.625)","(41.0, 99999, 99990)","(1.95, 2.3, 2.3056410256410254)","(31.0, 100.0, 91.0)","(13.0, 19.5, 19.333333333333332)","(4.4, 99999, 99990)","(15.0, 24.0, 22.666666666666668)","(6.5, 9.0, 8.461538461538462)"
15-12-2022 13:06:39.010429,"(12.0, 15.5, 14.75)","(11.0, 17.5, 15.625)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3127918781725887)","(31.0, 100.0, 92.72727272727272)","(13.0, 19.5, 19.2)","(4.4, 99999, 99990)","(15.0, 24.0, 22.666666666666668)","(6.5, 9.0, 8.461538461538462)"
15-12-2022 13:06:40.222918,"(12.0, 15.5, 14.75)","(11.0, 17.5, 19.142857142857142)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3176623376623375)","(31.0, 100.0, 96.0)","(13.0, 19.5, 18.166666666666668)","(4.4, 99999, 99990)","(15.0, 24.0, 19.6)","(6.5, 9.0, 8.142857142857142)"
15-12-2022 13:06:41.430405,"(12.0, 22.0, 17.0)","(11.0, 21.0, 19.142857142857142)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3309219858156025)","(31.0, 100.0, 94.16666666666666)","(13.0, 20.0, 18.5)","(4.4, 99999, 99990)","(15.0, 24.0, 20.75)","(6.5, 9.0, 8.022222222222222)"
15-12-2022 13:06:42.695403,"(12.0, 22.0, 19.5)","(11.0, 17.0, 15.88888888888889)","(41.0, 99999, 99990)","(1.95, 2.34, 2.33551867219917)","(31.0, 100.0, 94.16666666666666)","(13.0, 19.0, 20.8625)","(4.4, 99999, 99990)","(15.0, 23.0, 19.083333333333332)","(6.5, 8.8, 7.933333333333334)"
15-12-2022 13:06:43.900080,"(12.0, 22.0, 17.357142857142858)","(11.0, 17.0, 15.61111111111111)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3354999999999997)","(31.0, 100.0, 95.0)","(13.0, 21.0, 18.0)","(4.4, 99999, 99990)","(15.0, 22.0, 19.857142857142858)","(6.5, 8.6, 7.742857142857143)"
15-12-2022 13:06:45.096882,"(12.0, 22.0, 17.357142857142858)","(11.0, 17.0, 19.5)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3346666666666667)","(31.0, 100.0, 95.0)","(13.0, 21.0, 19.0)","(4.4, 99999, 99990)","(15.0, 22.0, 19.857142857142858)","(6.5, 8.6, 7.742857142857143)"
15-12-2022 13:06:46.252114,"(12.0, 21.0, 16.5)","(11.0, 21.0, 19.5)","(41.0, 99999, 99990)","(1.95, 2.34, 2.333707865168539)","(31.0, 120.0, 102.8125)","(13.0, 19.5, 18.642857142857142)","(4.4, 99999, 99990)","(15.0, 22.0, 19.857142857142858)","(6.5, 8.6, 7.742857142857143)"
15-12-2022 13:06:47.410461,"(12.0, 18.5, 16.0)","(11.0, 20.0, 17.0)","(41.0, 99999, 99990)","(1.95, 2.34, 2.333707865168539)","(31.0, 120.0, 112.66666666666666)","(13.0, 19.5, 18.6)","(4.4, 99999, 99990)","(15.0, 22.0, 19.857142857142858)","(6.5, 8.6, 7.047058823529412)"
15-12-2022 13:06:48.582458,"(12.0, 17.5, 15.7)","(11.0, 20.0, 17.142857142857142)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3372602739726025)","(31.0, 130.0, 114.5)","(13.0, 19.5, 18.0)","(4.4, 99999, 99990)","(15.0, 22.0, 20.0)","(6.5, 7.2, 7.28)"
15-12-2022 13:06:49.756986,"(12.0, 17.5, 16.15)","(11.0, 20.0, 17.083333333333332)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3370588235294116)","(31.0, 120.0, 114.5)","(13.0, 18.5, 18.0)","(4.4, 99999, 99990)","(15.0, 21.0, 20.5)","(6.5, 8.4, 7.661538461538462)"
15-12-2022 13:06:51.067484,"(12.0, 17.5, 15.7)","(11.0, 20.0, 18.26923076923077)","(41.0, 99999, 99990)","(1.95, 2.34, 2.3363636363636364)","(31.0, 120.0, 114.5)","(13.0, 18.5, 18.0)","(4.4, 99999, 99990)","(15.0, 21.0, 20.5)","(6.5, 8.4, 7.661538461538462)"
15-12-2022 13:06:52.377776,"(12.0, 17.5, 15.7)","(11.0, 20.0, 16.666666666666668)","(41.0, 99999, 99990)","(1.95, 2.34, 2.337272727272727)","(31.0, 120.0, 132.5)","(13.0, 18.5, 18.0)","(4.4, 99999, 99990)","(15.0, 21.0, 20.5)","(6.5, 8.4, 7.661538461538462)"
15-12-2022 13:06:53.594396,"(12.0, 17.5, 16.15)","(11.0, 20.0, 16.666666666666668)","(41.0, 99999, 99990)","(1.95, 2.34, 2.337272727272727)","(31.0, 140.0, 132.5)","(13.0, 18.5, 18.0)","(4.4, 99999, 99990)","(15.0, 21.0, 20.5)","(6.5, 8.4, 7.661538461538462)"
15-12-2022 13:06:54.788834,"(12.0, 17.5, 16.15)","(11.0, 20.0, 16.666666666666668)","(41.0, 99999, 99990)","(1.95, 2.44, 2.418181818181818)","(31.0, 140.0, 132.5)","(13.0, 18.5, 17.714285714285715)","(4.4, 99999, 99990)","(15.0, 21.0, 20.5)","(6.5, 8.4, 7.771428571428571)"
15-12-2022 13:06:55.992779,"(12.0, 17.5, 15.7)","(12.0, 20.0, 18.26923076923077)","(51.0, 99999, 99990)","(1.95, 2.4, 2.372)","(41.0, 210.0, 152.0)","(14.0, 18.0, 16.0)","(4.4, 99999, 99990)","(15.0, 21.0, 23.5)","(6.5, 8.2, 7.781818181818181)"
15-12-2022 13:06:57.214359,"(12.0, 17.5, 16.15)","(12.0, 19.5, 16.833333333333332)","(51.0, 99999, 99990)","(1.95, 2.42, 2.417894736842105)","(41.0, 200.0, 135.0)","(14.0, 17.5, 16.833333333333332)","(4.4, 99999, 99990)","(15.0, 25.0, 22.6)","(6.5, 8.0, 7.85)"
15-12-2022 13:06:58.427752,"(12.0, 17.0, 16.7)","(12.0, 19.5, 16.636363636363637)","(51.0, 99999, 99990)","(1.95, 2.4, 2.397692307692308)","(41.0, 140.0, 130.0)","(14.0, 16.5, 16.166666666666668)","(4.4, 99999, 99990)","(15.0, 25.0, 21.333333333333332)","(6.5, 8.0, 7.85)"
15-12-2022 13:06:59.712796,"(12.0, 17.0, 16.7)","(12.0, 19.5, 15.857142857142858)","(51.0, 99999, 99990)","(1.95, 2.4, 2.4897142857142858)","(41.0, 140.0, 130.0)","(14.0, 16.5, 16.166666666666668)","(4.4, 99999, 99990)","(15.0, 25.0, 21.857142857142858)","(6.5, 8.0, 8.028571428571428)"
15-12-2022 13:07:00.935772,"(12.0, 17.0, 16.7)","(12.0, 19.5, 15.857142857142858)","(51.0, 99999, 99990)","(1.95, 2.5, 2.4825)","(41.0, 140.0, 130.0)","(14.0, 16.5, 16.2)","(4.4, 99999, 99990)","(15.0, 25.0, 20.6)","(6.5, 8.2, 7.8999999999999995)"
15-12-2022 13:07:02.177088,"(12.0, 17.0, 16.7)","(12.0, 19.0, 17.666666666666668)","(51.0, 99999, 99990)","(1.95, 2.5, 2.4825)","(41.0, 140.0, 130.0)","(12.0, 16.5, 16.2)","(4.4, 99999, 99990)","(15.0, 25.0, 20.6)","(6.5, 8.2, 8.457142857142857)"
15-12-2022 13:07:03.409431,"(12.0, 17.0, 16.7)","(12.0, 18.5, 16.75)","(51.0, 99999, 99990)","(1.95, 2.5, 2.479512195121951)","(41.0, 140.0, 123.75)","(12.0, 16.5, 16.2)","(4.4, 99999, 99990)","(15.0, 25.0, 21.333333333333332)","(6.5, 8.6, 8.418181818181818)"
15-12-2022 13:07:04.687120,"(12.0, 18.5, 17.0)","(12.0, 18.5, 16.75)","(51.0, 99999, 99990)","(1.95, 2.42, 2.4156756756756756)","(41.0, 140.0, 122.5)","(13.0, 16.5, 14.0)","(4.4, 99999, 99990)","(15.0, 25.0, 21.0)","(6.5, 8.6, 8.418181818181818)"
15-12-2022 13:07:06.044158,"(12.0, 18.5, 17.0)","(12.0, 18.5, 16.75)","(51.0, 99999, 99990)","(1.95, 2.42, 2.4299999999999997)","(41.0, 140.0, 122.5)","(13.0, 14.5, 14.0)","(4.4, 99999, 99990)","(15.0, 25.0, 22.1)","(6.5, 8.6, 8.418181818181818)"
15-12-2022 13:07:07.385946,"(12.0, 18.5, 16.9375)","(12.0, 18.5, 16.75)","(51.0, 99999, 99990)","(1.95, 2.46, 2.450625)","(41.0, 140.0, 122.5)","(13.0, 14.5, 14.0)","(4.4, 99999, 99990)","(15.0, 26.0, 21.125)","(6.5, 8.6, 8.418181818181818)"
15-12-2022 13:07:08.735625,"(12.0, 18.5, 16.833333333333332)","(12.0, 18.5, 17.571428571428573)","(51.0, 99999, 99990)","(1.95, 2.46, 2.457426273458445)","(41.0, 140.0, 122.5)","(13.0, 14.5, 14.0)","(4.4, 99999, 99990)","(15.0, 26.0, 21.125)","(6.5, 8.6, 8.073684210526316)"
15-12-2022 13:07:10.041288,"(12.0, 18.5, 16.833333333333332)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.46, 2.4309090909090907)","(41.0, 140.0, 100.0)","(13.0, 14.5, 14.0)","(4.4, 99999, 99990)","(15.0, 26.0, 21.666666666666668)","(6.5, 9.4, 8.044444444444444)"
15-12-2022 13:07:11.403724,"(13.0, 17.0, 16.75)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.46, 2.4466666666666668)","(41.0, 140.0, 70.0)","(13.0, 14.5, 13.785714285714285)","(4.4, 99999, 99990)","(14.0, 26.0, 20.333333333333332)","(6.5, 8.4, 7.6000000000000005)"
15-12-2022 13:07:12.704180,"(13.0, 16.5, 16.045454545454547)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.46, 2.456)","(41.0, 80.0, 70.0)","(13.0, 14.0, 13.323529411764707)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.4, 7.6000000000000005)"
15-12-2022 13:07:14.030292,"(13.0, 16.5, 16.045454545454547)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.48, 2.456)","(41.0, 80.0, 70.0)","(13.0, 13.5, 13.323529411764707)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.4, 7.6000000000000005)"
15-12-2022 13:07:15.401744,"(13.0, 16.5, 16.045454545454547)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.48, 2.456)","(41.0, 80.0, 70.0)","(13.0, 13.5, 12.928571428571429)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.4, 7.866666666666667)"
15-12-2022 13:07:16.691284,"(13.0, 16.5, 16.045454545454547)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.68, 2.653913043478261)","(41.0, 85.0, 72.5)","(13.0, 13.0, 12.928571428571429)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.8, 7.866666666666667)"
15-12-2022 13:07:17.967635,"(13.0, 16.5, 15.5)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.54, 2.533793103448276)","(41.0, 85.0, 72.5)","(13.0, 13.0, 12.9)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.8, 7.866666666666667)"
15-12-2022 13:07:19.271851,"(13.0, 15.5, 14.666666666666666)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.54, 2.536)","(41.0, 85.0, 72.5)","(12.0, 13.0, 12.5625)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.8, 7.866666666666667)"
15-12-2022 13:07:20.634853,"(13.0, 14.5, 14.214285714285714)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.54, 2.536)","(41.0, 85.0, 72.5)","(12.0, 13.0, 12.5625)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.8, 7.1)"
15-12-2022 13:07:21.989641,"(13.0, 14.5, 13.5)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.54, 2.6350000000000002)","(41.0, 85.0, 72.5)","(12.0, 13.0, 12.318181818181818)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 7.4, 8.466666666666667)"
15-12-2022 13:07:23.373809,"(13.0, 15.0, 14.222222222222221)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.68, 2.6571428571428575)","(41.0, 85.0, 72.5)","(12.0, 12.5, 12.318181818181818)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 7.533333333333333)"
15-12-2022 13:07:24.710139,"(13.0, 15.0, 14.222222222222221)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.68, 2.6697872340425532)","(41.0, 85.0, 72.5)","(12.0, 12.5, 12.264705882352942)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 7.8, 7.6)"
15-12-2022 13:07:26.034551,"(13.0, 15.0, 14.222222222222221)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(1.95, 2.68, 2.672258064516129)","(41.0, 85.0, 82.5)","(12.0, 12.5, 12.264705882352942)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 7.8, 7.761290322580645)"
15-12-2022 13:07:27.364452,"(13.0, 15.0, 14.222222222222221)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(2.0, 2.68, 2.6275)","(41.0, 110.0, 67.5)","(12.0, 12.5, 12.264705882352942)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 7.8, 7.761290322580645)"
15-12-2022 13:07:28.738299,"(13.0, 14.0, 13.1)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(2.0, 2.68, 2.6333333333333333)","(41.0, 80.0, 67.5)","(12.0, 12.5, 12.264705882352942)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 7.8, 8.689655172413794)"
15-12-2022 13:07:30.086638,"(13.0, 14.0, 13.1)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(2.0, 2.68, 2.652727272727273)","(41.0, 80.0, 67.5)","(12.0, 12.5, 12.264705882352942)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.8, 8.0)"
15-12-2022 13:07:31.435225,"(13.0, 14.0, 12.65)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(2.0, 2.68, 2.6685714285714286)","(41.0, 80.0, 97.5)","(12.0, 12.5, 12.074468085106384)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.8, 7.733333333333333)"
15-12-2022 13:07:32.841850,"(13.0, 14.0, 12.65)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(2.0, 2.68, 2.6685714285714286)","(41.0, 140.0, 92.5)","(12.0, 12.5, 11.916666666666666)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 8.8, 8.100000000000001)"
15-12-2022 13:07:34.135408,"(13.0, 14.0, 12.65)","(12.0, 19.5, 18.6)","(51.0, 99999, 99990)","(2.0, 2.68, 2.6925000000000003)","(31.0, 130.0, 92.5)","(12.0, 12.0, 11.833333333333334)","(4.4, 99999, 99990)","(14.0, 22.0, 21.09090909090909)","(6.5, 8.8, 9.066666666666666)"
15-12-2022 13:07:35.497420,"(13.0, 14.0, 13.1)","(12.0, 19.5, 18.857142857142858)","(51.0, 99999, 99990)","(2.0, 2.7, 2.6234042553191492)","(31.0, 130.0, 92.5)","(12.0, 12.5, 11.38888888888889)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.8, 8.399999999999999)"
15-12-2022 13:07:36.813741,"(13.0, 14.0, 12.65)","(12.0, 19.5, 17.25)","(51.0, 99999, 99990)","(2.0, 2.7, 2.6234042553191492)","(31.0, 130.0, 92.5)","(12.0, 12.5, 11.777777777777779)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 8.399999999999999)"
15-12-2022 13:07:38.085702,"(13.0, 14.0, 12.65)","(12.0, 19.5, 17.25)","(51.0, 99999, 99990)","(2.0, 2.7, 2.62)","(31.0, 130.0, 92.5)","(12.0, 12.0, 11.777777777777779)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 7.92)"
15-12-2022 13:07:39.402052,"(13.0, 14.0, 12.65)","(12.0, 19.5, 17.25)","(51.0, 99999, 99990)","(2.0, 2.7, 2.62)","(31.0, 130.0, 92.5)","(12.0, 12.0, 11.777777777777779)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 7.92)"
15-12-2022 13:07:40.768439,"(12.0, 14.0, 12.65)","(12.0, 19.5, 17.25)","(51.0, 99999, 99990)","(2.1, 2.7, 2.6684848484848485)","(31.0, 130.0, 92.5)","(11.0, 12.0, 11.617647058823529)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 8.545454545454545)"
15-12-2022 13:07:42.101892,"(12.0, 14.0, 12.666666666666666)","(12.0, 19.5, 16.333333333333332)","(51.0, 99999, 99990)","(2.1, 2.7, 2.6684848484848485)","(31.0, 130.0, 90.0)","(11.0, 12.5, 11.617647058823529)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 8.545454545454545)"
15-12-2022 13:07:43.381487,"(12.0, 14.5, 13.75)","(12.0, 19.0, 16.333333333333332)","(51.0, 99999, 99990)","(2.1, 2.7, 2.6684848484848485)","(31.0, 120.0, 90.0)","(11.0, 12.5, 11.617647058823529)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 8.545454545454545)"
15-12-2022 13:07:44.730388,"(12.0, 15.0, 13.0)","(12.0, 19.0, 16.333333333333332)","(51.0, 99999, 99990)","(2.1, 2.7, 2.6684848484848485)","(31.0, 120.0, 90.0)","(11.0, 12.5, 11.875)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 8.545454545454545)"
15-12-2022 13:07:46.067360,"(12.0, 17.0, 16.885714285714286)","(12.0, 19.0, 16.333333333333332)","(51.0, 99999, 99990)","(2.1, 2.7, 2.67)","(31.0, 120.0, 90.0)","(11.0, 12.0, 11.875)","(4.4, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(6.5, 9.2, 8.545454545454545)"
15-12-2022 13:07:47.360679,"(12.0, 17.0, 15.25)","(12.0, 19.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.7, 5.296363636363637)","(31.0, 120.0, 130.0)","(11.0, 12.0, 17.9)","(4.4, 99999, 99990)","(14.0, 22.0, 21.0)","(6.5, 9.2, 9.940000000000001)"
15-12-2022 13:07:48.685426,"(12.0, 22.0, 13.75)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 5.9, 2.9763157894736842)","(31.0, 210.0, 90.0)","(11.0, 23.0, 14.82857142857143)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 16.0, 8.8)"
15-12-2022 13:07:49.982735,"(12.0, 22.0, 16.9)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 3.05, 2.5971428571428574)","(31.0, 130.0, 85.0)","(11.0, 17.0, 16.2)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 10.0, 9.2)"
15-12-2022 13:07:51.413753,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.62, 2.5971428571428574)","(31.0, 120.0, 85.0)","(11.0, 23.0, 16.2)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 10.0, 9.2)"
15-12-2022 13:07:52.711056,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.62, 2.5971428571428574)","(31.0, 120.0, 85.0)","(11.0, 23.0, 16.2)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 10.0, 9.2)"
15-12-2022 13:07:54.091857,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.62, 2.5971428571428574)","(31.0, 120.0, 85.0)","(11.0, 23.0, 16.2)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 10.0, 9.2)"
15-12-2022 13:07:55.433604,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.62, 2.601176470588235)","(31.0, 120.0, 85.0)","(11.0, 23.0, 16.2)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 10.0, 10.633333333333333)"
15-12-2022 13:07:56.904197,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.66, 2.6393814432989693)","(31.0, 120.0, 85.0)","(11.0, 23.0, 16.2)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 13.0, 10.633333333333333)"
15-12-2022 13:07:58.275268,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.66, 2.6322222222222225)","(31.0, 120.0, 85.0)","(11.0, 23.0, 16.2)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 13.0, 10.633333333333333)"
15-12-2022 13:07:59.605992,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.66, 2.34)","(31.0, 120.0, 85.0)","(11.0, 23.0, 22.0)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 13.0, 9.940000000000001)"
15-12-2022 13:08:00.946375,"(12.0, 22.0, 19.857142857142858)","(12.0, 22.0, 14.5)","(51.0, 99999, 99990)","(2.1, 2.66, 2.384137931034483)","(31.0, 120.0, 85.0)","(11.0, 23.0, 22.0)","(4.4, 99999, 99990)","(14.0, 34.0, 21.0)","(6.5, 16.0, 10.633333333333333)"
