,Chi Lin,Big Time Pacman,Big Time Brynley,Big Time Express,Joan Jet,Big Time Foxy,Opawa Andy
16-12-2022 12:45:02.321750,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.2, 2.422857142857143)","(2.3, 4.7, 3.1470588235294117)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 182.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:03.355263,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.2, 2.422857142857143)","(2.3, 4.7, 3.1470588235294117)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 182.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:04.359047,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.15, 2.675)","(2.3, 4.7, 3.1470588235294117)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 182.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:05.341022,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.1, 2.4571428571428573)","(2.3, 4.7, 3.1470588235294117)","(7.5, 14.5, 13.73)","(41.0, 330.0, 182.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:06.352333,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.1, 2.4571428571428573)","(2.3, 4.7, 3.1470588235294117)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 182.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:07.399666,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.7, 3.1470588235294117)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:08.377326,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.7, 3.1470588235294117)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:09.461344,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.7, 4.021739130434782)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:10.442808,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.5, 4.021739130434782)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:11.362854,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.5, 4.021739130434782)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:12.339172,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.5, 4.021739130434782)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:13.330949,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.5, 4.021739130434782)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 19.355555555555558)"
16-12-2022 12:45:14.312536,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.5, 4.021739130434782)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:15.240016,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.5, 4.021739130434782)","(7.5, 14.5, 13.73)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:16.194737,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.92, 2.5323076923076924)","(2.3, 4.5, 4.021739130434782)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:17.181297,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.05, 2.7666666666666666)","(2.3, 4.5, 3.5)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:18.150995,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.05, 2.7666666666666666)","(2.3, 4.5, 3.5)","(7.5, 14.5, 12.133333333333333)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:19.043739,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.1, 2.4571428571428573)","(2.3, 4.5, 3.076470588235294)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:19.985032,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.1, 2.4571428571428573)","(2.3, 4.5, 3.076470588235294)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:20.926638,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.1, 2.4571428571428573)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:21.836212,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.1, 2.4571428571428573)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:22.903262,"(21.0, 170.0, 86.11111111111111)","(2.15, 3.1, 2.4571428571428573)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:23.917320,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.4657142857142857)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:24.937499,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.7450632911392403)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:25.978296,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.7450632911392403)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:26.969882,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.6226666666666665)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:27.953692,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.6226666666666665)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:28.950028,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.6226666666666665)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:29.853104,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.6226666666666665)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 231.33333333333334)","(21.0, 180.0, 100.0)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:30.783799,"(21.0, 170.0, 86.11111111111111)","(2.15, 2.82, 2.66)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 330.0, 238.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 16.885714285714286)"
16-12-2022 12:45:31.703234,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.376923076923077)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 340.0, 238.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:32.605975,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.376923076923077)","(2.3, 3.25, 2.5414285714285714)","(7.5, 14.5, 13.08)","(41.0, 340.0, 238.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:33.507642,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.35)","(2.3, 3.25, 2.818888888888889)","(7.5, 14.5, 13.08)","(41.0, 340.0, 238.0)","(21.0, 180.0, 100.0)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:34.572044,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.35)","(2.3, 3.25, 2.818888888888889)","(7.5, 14.5, 13.08)","(41.0, 340.0, 238.0)","(21.0, 180.0, 150.19230769230768)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:35.574088,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.35)","(2.3, 3.25, 2.818888888888889)","(7.5, 14.5, 13.08)","(41.0, 340.0, 238.0)","(21.0, 180.0, 150.19230769230768)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:36.593266,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.35)","(2.3, 3.25, 2.7111111111111112)","(7.5, 14.5, 13.08)","(41.0, 340.0, 238.0)","(21.0, 180.0, 150.19230769230768)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:37.590023,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.35)","(2.3, 3.25, 2.7111111111111112)","(7.5, 14.5, 13.08)","(41.0, 340.0, 238.0)","(21.0, 180.0, 150.19230769230768)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:38.616184,"(21.0, 210.0, 173.0769230769231)","(2.15, 3.1, 2.35)","(2.3, 3.25, 2.7111111111111112)","(7.5, 14.5, 13.08)","(41.0, 340.0, 298.0)","(21.0, 180.0, 150.19230769230768)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:39.549726,"(21.0, 210.0, 90.3125)","(2.15, 3.1, 2.35)","(2.3, 3.25, 2.670212765957447)","(7.5, 14.5, 13.08)","(41.0, 430.0, 298.0)","(21.0, 180.0, 150.19230769230768)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:40.573094,"(21.0, 210.0, 90.3125)","(2.15, 2.8, 2.3692307692307693)","(2.3, 3.25, 2.670212765957447)","(7.5, 14.5, 13.08)","(41.0, 430.0, 298.0)","(21.0, 180.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:41.577776,"(21.0, 210.0, 90.3125)","(2.15, 2.8, 2.3692307692307693)","(2.3, 3.25, 2.670212765957447)","(7.5, 14.5, 13.08)","(41.0, 430.0, 298.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:42.524555,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.3692307692307693)","(2.3, 3.25, 2.9529411764705884)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:43.433171,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.4705882352941178)","(2.3, 3.25, 2.9529411764705884)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:44.337833,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.4705882352941178)","(2.3, 3.25, 2.9529411764705884)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:45.228476,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.4705882352941178)","(2.3, 3.25, 2.9529411764705884)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:46.123818,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.3815384615384616)","(2.3, 3.25, 2.9529411764705884)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:47.081344,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.5561904761904763)","(2.3, 3.25, 2.6216216216216215)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:48.005032,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.5561904761904763)","(2.3, 3.25, 2.6216216216216215)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:48.946009,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.8, 2.5561904761904763)","(2.3, 3.25, 2.6216216216216215)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:49.926727,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.15, 2.875)","(2.3, 3.25, 2.6216216216216215)","(7.5, 14.5, 13.08)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 13.899999999999999)"
16-12-2022 12:45:50.910957,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.5964285714285715)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:51.913031,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.5964285714285715)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 321.27272727272725)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:45:52.897814,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.5964285714285715)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 341.22222222222223)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:45:53.867880,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.5964285714285715)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:45:54.869136,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.1, 2.5964285714285715)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:45:55.798835,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.05, 2.8405882352941174)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:45:56.717900,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.05, 2.8405882352941174)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:45:57.656014,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.05, 2.8405882352941174)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 17.0)"
16-12-2022 12:45:58.589397,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.05, 2.8405882352941174)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:45:59.620892,"(21.0, 210.0, 103.88888888888889)","(2.15, 3.05, 2.8405882352941174)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:00.581654,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:01.587562,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:02.584504,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:03.572910,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:04.552708,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:05.507065,"(21.0, 210.0, 103.88888888888889)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:06.437545,"(21.0, 210.0, 115.0)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.25, 2.6216216216216215)","(7.5, 15.0, 13.48)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:07.416601,"(21.0, 210.0, 115.0)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:08.442841,"(21.0, 210.0, 115.0)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 350.0, 193.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:09.430273,"(21.0, 210.0, 115.0)","(2.15, 2.82, 2.5685714285714285)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 350.0, 101.66666666666667)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.2)"
16-12-2022 12:46:10.403139,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.8405882352941174)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 430.0, 101.66666666666667)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 19.355555555555558)"
16-12-2022 12:46:11.387518,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 430.0, 101.66666666666667)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 18.30909090909091)"
16-12-2022 12:46:12.377123,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 430.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:13.340808,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:14.308819,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:15.359338,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:16.334053,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:17.367898,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:18.380064,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.2, 3.024)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:19.317652,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.35, 2.8516129032258064)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:20.298285,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.3, 2.7811764705882354)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:21.343653,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.3, 2.7811764705882354)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 14.0)"
16-12-2022 12:46:22.317499,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.3, 2.7811764705882354)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 190.5769230769231)","(7.0, 21.0, 18.345454545454544)"
16-12-2022 12:46:23.264834,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.3, 2.7811764705882354)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:24.261568,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.3, 2.7811764705882354)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:25.254798,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.25, 2.785)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:26.225467,"(21.0, 210.0, 115.0)","(2.15, 2.8, 2.4184615384615387)","(2.3, 3.25, 2.785)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:27.167322,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.25, 2.785)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:28.106299,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.25, 2.785)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:29.066965,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.25, 2.785)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:29.967076,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.25, 2.785)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:30.875221,"(21.0, 210.0, 115.0)","(2.15, 3.05, 2.663333333333333)","(2.3, 3.25, 2.785)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:31.769437,"(21.0, 210.0, 115.0)","(2.15, 3.1, 2.41)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
