,Blackwood Echo,My Mate Bluey,Golly Gosh Raja,Talking Raja,Big Joe,Miss Wilder,Tommy Rico
12-01-2023 18:17:13.337165,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.98, 1.83)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:14.418610,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.98, 1.83)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:15.489509,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.97, 1.7994117647058823)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:16.623070,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.97, 1.7994117647058823)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:17.752664,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.97, 1.7994117647058823)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:19.113044,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.97, 1.7994117647058823)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:20.239001,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.97, 1.7994117647058823)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:21.317049,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.97, 1.7994117647058823)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:22.584149,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.3)","(1.5, 1.97, 1.7551851851851852)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.8794117647058823)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:23.714231,"(41.0, 95.0, 84.5)","(6.0, 10.0, 9.3)","(1.5, 1.97, 1.7551851851851852)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 41.25925925925926)","(2.9, 3.95, 3.8794117647058823)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:24.794283,"(41.0, 95.0, 84.5)","(6.0, 10.0, 9.3)","(1.5, 1.97, 1.7551851851851852)","(21.0, 75.0, 43.04)","(21.0, 46.0, 40.666666666666664)","(2.9, 3.95, 3.8916666666666666)","(81.0, 220.0, 192.5)"
12-01-2023 18:17:25.978430,"(41.0, 95.0, 85.45454545454545)","(6.0, 10.0, 9.461538461538462)","(1.5, 1.95, 1.7529166666666667)","(21.0, 75.0, 43.04)","(21.0, 46.0, 40.666666666666664)","(2.9, 3.95, 3.875)","(81.0, 220.0, 198.0)"
12-01-2023 18:17:27.065911,"(41.0, 95.0, 85.45454545454545)","(6.0, 10.0, 9.461538461538462)","(1.5, 1.93, 1.7966666666666666)","(21.0, 75.0, 43.04)","(21.0, 46.0, 40.666666666666664)","(2.9, 3.95, 3.8214285714285716)","(81.0, 220.0, 204.28571428571428)"
12-01-2023 18:17:28.089665,"(41.0, 95.0, 85.45454545454545)","(6.0, 10.0, 9.3)","(1.5, 1.93, 1.7966666666666666)","(21.0, 75.0, 43.04)","(21.0, 46.0, 40.666666666666664)","(2.9, 3.95, 3.8214285714285716)","(81.0, 220.0, 198.0)"
12-01-2023 18:17:29.178980,"(41.0, 95.0, 85.45454545454545)","(6.0, 9.8, 8.666666666666666)","(1.5, 1.93, 1.8399999999999999)","(21.0, 75.0, 43.04)","(21.0, 46.0, 40.666666666666664)","(2.9, 3.95, 3.8600000000000003)","(81.0, 220.0, 198.0)"
12-01-2023 18:17:30.246450,"(41.0, 95.0, 85.45454545454545)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.736)","(21.0, 75.0, 46.5)","(21.0, 46.0, 40.666666666666664)","(2.9, 3.95, 3.85)","(81.0, 220.0, 210.0)"
12-01-2023 18:17:31.382935,"(41.0, 95.0, 85.45454545454545)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7283333333333333)","(21.0, 65.0, 42.095238095238095)","(21.0, 46.0, 40.666666666666664)","(2.9, 3.95, 3.9125)","(81.0, 220.0, 210.0)"
12-01-2023 18:17:32.469339,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7170588235294117)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 42.38709677419355)","(2.9, 3.95, 3.9125)","(81.0, 220.0, 210.0)"
12-01-2023 18:17:33.720740,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7206666666666666)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 42.38709677419355)","(2.9, 3.95, 3.85)","(81.0, 220.0, 210.0)"
12-01-2023 18:17:34.935779,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7170588235294117)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 3.95, 3.9333333333333336)","(81.0, 220.0, 210.90909090909093)"
12-01-2023 18:17:36.047497,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7170588235294117)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 3.95, 3.9425000000000003)","(81.0, 220.0, 207.14285714285714)"
12-01-2023 18:17:37.141843,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7170588235294117)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 3.95, 3.9425000000000003)","(81.0, 220.0, 202.0)"
12-01-2023 18:17:38.222893,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7170588235294117)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 3.95, 3.9425000000000003)","(81.0, 220.0, 207.14285714285714)"
12-01-2023 18:17:39.307996,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7170588235294117)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 3.95, 3.9425000000000003)","(81.0, 220.0, 202.0)"
12-01-2023 18:17:40.365912,"(41.0, 95.0, 87.94117647058823)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7170588235294117)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 3.95, 3.9829268292682927)","(81.0, 220.0, 202.0)"
12-01-2023 18:17:41.484654,"(41.0, 95.0, 87.5)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.92, 1.7826666666666666)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 4.0, 4.021428571428571)","(81.0, 220.0, 212.72727272727272)"
12-01-2023 18:17:42.623041,"(41.0, 95.0, 87.5)","(6.0, 9.8, 8.855555555555556)","(1.5, 1.9, 1.7826666666666666)","(21.0, 65.0, 39.38461538461539)","(21.0, 46.0, 41.69230769230769)","(2.9, 4.2, 4.1296875)","(81.0, 220.0, 215.0)"
12-01-2023 18:17:43.729358,"(41.0, 95.0, 87.5)","(6.5, 9.8, 9.012500000000001)","(1.5, 1.89, 1.7733333333333332)","(21.0, 65.0, 39.38461538461539)","(26.0, 46.0, 41.69230769230769)","(3.0, 4.2, 4.057142857142857)","(81.0, 220.0, 215.0)"
12-01-2023 18:17:44.808782,"(41.0, 95.0, 87.5)","(6.5, 10.5, 9.012500000000001)","(1.5, 1.88, 1.7733333333333332)","(21.0, 65.0, 39.38461538461539)","(26.0, 46.0, 41.69230769230769)","(3.0, 4.2, 4.057142857142857)","(81.0, 220.0, 215.0)"
12-01-2023 18:17:45.968880,"(41.0, 95.0, 87.5)","(6.5, 10.0, 9.4)","(1.5, 1.88, 1.7733333333333332)","(21.0, 65.0, 39.38461538461539)","(26.0, 46.0, 42.0)","(3.0, 4.2, 3.977777777777778)","(81.0, 220.0, 215.0)"
12-01-2023 18:17:47.259439,"(41.0, 95.0, 87.5)","(6.5, 10.0, 9.4)","(1.5, 1.87, 1.7686666666666666)","(21.0, 65.0, 39.38461538461539)","(26.0, 46.0, 42.0)","(3.0, 4.2, 4.057142857142857)","(81.0, 220.0, 215.0)"
12-01-2023 18:17:48.631432,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.9)","(1.5, 1.87, 1.7686666666666666)","(21.0, 65.0, 39.38461538461539)","(26.0, 46.0, 42.0)","(3.0, 4.2, 3.977777777777778)","(81.0, 220.0, 215.0)"
12-01-2023 18:17:49.855237,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.9)","(1.5, 1.87, 1.7686666666666666)","(21.0, 65.0, 39.38461538461539)","(26.0, 46.0, 43.29032258064516)","(3.0, 4.2, 3.977777777777778)","(81.0, 220.0, 215.0)"
12-01-2023 18:17:51.053167,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.87, 1.7243333333333333)","(21.0, 65.0, 44.61538461538461)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.116666666666667)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:17:52.273963,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.87, 1.7243333333333333)","(21.0, 55.0, 37.391304347826086)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.116666666666667)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:17:53.580475,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.87, 1.7850000000000001)","(21.0, 55.0, 35.44827586206897)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 3.95)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:17:54.812025,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.86, 1.799)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 3.95)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:17:56.040689,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7593333333333334)","(21.0, 55.0, 35.04347826086956)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.111764705882353)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:17:57.236329,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7593333333333334)","(21.0, 55.0, 35.04347826086956)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.111764705882353)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:17:58.639303,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7593333333333334)","(21.0, 55.0, 35.04347826086956)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.144444444444445)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:18:00.088317,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7593333333333334)","(21.0, 55.0, 35.04347826086956)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.163414634146342)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:18:01.216804,"(41.0, 95.0, 87.5)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7295833333333333)","(21.0, 55.0, 35.04347826086956)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.163414634146342)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:18:02.396479,"(41.0, 95.0, 86.42857142857143)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7210344827586206)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.163414634146342)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:18:03.611123,"(41.0, 95.0, 87.0)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7114814814814814)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.163414634146342)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:18:04.736686,"(41.0, 95.0, 87.0)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.7114814814814814)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.158333333333333)","(81.0, 220.0, 213.84615384615387)"
12-01-2023 18:18:05.803470,"(41.0, 95.0, 87.0)","(6.5, 10.0, 8.88)","(1.5, 1.85, 1.6969565217391305)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.769230769230774)","(3.0, 4.2, 4.158333333333333)","(81.0, 220.0, 215.29411764705884)"
12-01-2023 18:18:06.874890,"(41.0, 95.0, 87.0)","(6.5, 9.8, 8.911111111111111)","(1.5, 1.84, 1.7066666666666666)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.111111111111114)","(3.0, 4.2, 4.2444444444444445)","(81.0, 220.0, 215.29411764705884)"
12-01-2023 18:18:07.996558,"(41.0, 95.0, 87.0)","(6.5, 9.8, 8.883333333333335)","(1.5, 1.84, 1.6977777777777778)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.111111111111114)","(3.0, 4.3, 4.2444444444444445)","(81.0, 220.0, 215.29411764705884)"
12-01-2023 18:18:09.037803,"(41.0, 95.0, 87.0)","(6.5, 9.8, 8.883333333333335)","(1.5, 1.84, 1.6977777777777778)","(21.0, 55.0, 34.0)","(26.0, 46.0, 42.111111111111114)","(3.0, 4.3, 4.2444444444444445)","(81.0, 220.0, 215.29411764705884)"
12-01-2023 18:18:10.217876,"(41.0, 95.0, 87.0)","(6.5, 9.8, 9.05)","(1.5, 1.84, 1.768888888888889)","(21.0, 55.0, 34.0)","(26.0, 46.0, 43.5)","(3.0, 4.3, 4.195238095238095)","(81.0, 220.0, 215.29411764705884)"
12-01-2023 18:18:11.381759,"(41.0, 95.0, 87.0)","(6.5, 9.8, 8.942857142857143)","(1.5, 1.84, 1.768888888888889)","(21.0, 55.0, 34.0)","(26.0, 46.0, 43.5)","(3.0, 4.3, 4.195238095238095)","(81.0, 220.0, 215.29411764705884)"
12-01-2023 18:18:12.451936,"(41.0, 95.0, 87.0)","(6.5, 9.8, 8.942857142857143)","(1.5, 1.84, 1.768888888888889)","(21.0, 55.0, 31.375)","(26.0, 46.0, 44.1578947368421)","(3.0, 4.3, 4.195238095238095)","(81.0, 220.0, 215.29411764705884)"
12-01-2023 18:18:13.588441,"(41.0, 95.0, 90.2)","(6.5, 9.8, 8.942857142857143)","(1.5, 1.84, 1.768888888888889)","(21.0, 55.0, 31.375)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.209433962264151)","(81.0, 220.0, 215.0)"
12-01-2023 18:18:14.781413,"(41.0, 95.0, 80.71428571428572)","(6.5, 9.8, 9.05)","(1.5, 1.84, 1.768888888888889)","(21.0, 55.0, 31.375)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.209433962264151)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:15.895078,"(41.0, 95.0, 83.88888888888889)","(6.5, 9.8, 8.942857142857143)","(1.5, 1.84, 1.768888888888889)","(21.0, 55.0, 31.375)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:16.998403,"(41.0, 95.0, 86.66666666666667)","(6.5, 9.8, 9.05)","(1.5, 1.82, 1.8190140845070424)","(21.0, 55.0, 31.375)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:18.079253,"(41.0, 95.0, 89.73684210526315)","(6.5, 9.8, 8.942857142857143)","(1.5, 1.81, 1.809154929577465)","(21.0, 55.0, 31.375)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:19.214456,"(41.0, 95.0, 89.73684210526315)","(6.5, 9.8, 9.05)","(1.5, 1.81, 1.809154929577465)","(21.0, 55.0, 31.375)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:20.215446,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.05)","(1.5, 1.81, 1.809154929577465)","(21.0, 55.0, 31.375)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:21.200926,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.133333333333335)","(1.5, 1.81, 1.809154929577465)","(21.0, 55.0, 39.111111111111114)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:22.166408,"(41.0, 95.0, 91.55172413793103)","(6.5, 10.0, 8.892307692307693)","(1.5, 1.81, 1.797191011235955)","(21.0, 48.0, 36.333333333333336)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:23.236418,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.797191011235955)","(21.0, 48.0, 32.54545454545455)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:24.319074,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7962068965517242)","(21.0, 48.0, 30.307692307692307)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:25.444166,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7962068965517242)","(21.0, 48.0, 30.307692307692307)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:26.591414,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7962068965517242)","(21.0, 48.0, 30.63157894736842)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:27.671287,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7957142857142858)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:28.804508,"(41.0, 95.0, 91.55172413793103)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7957142857142858)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:29.861074,"(41.0, 95.0, 87.0)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7957142857142858)","(21.0, 48.0, 30.63157894736842)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:30.851805,"(41.0, 95.0, 91.0)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7747058823529411)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:31.860271,"(41.0, 95.0, 91.0)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7747058823529411)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:32.784076,"(41.0, 95.0, 91.8)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.7747058823529411)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:33.785180,"(41.0, 95.0, 91.8)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.76)","(21.0, 48.0, 30.63157894736842)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:34.840964,"(41.0, 95.0, 91.8)","(6.5, 9.8, 9.3)","(1.5, 1.81, 1.76)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.92307692307693)"
12-01-2023 18:18:35.933846,"(41.0, 95.0, 91.8)","(6.5, 9.8, 9.3)","(1.5, 1.75, 1.665421686746988)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 43.94117647058823)","(3.0, 4.3, 4.2153846153846155)","(81.0, 220.0, 216.36363636363637)"
12-01-2023 18:18:37.347205,"(41.0, 95.0, 91.8)","(6.5, 9.8, 9.3)","(1.5, 1.74, 1.6866666666666665)","(21.0, 48.0, 29.666666666666668)","(26.0, 46.0, 42.666666666666664)","(3.0, 4.3, 4.256521739130434)","(81.0, 220.0, 216.36363636363637)"
12-01-2023 18:18:38.492618,"(41.0, 95.0, 91.8)","(6.5, 9.8, 9.3)","(1.5, 1.74, 1.6866666666666665)","(21.0, 48.0, 31.5)","(26.0, 46.0, 42.666666666666664)","(3.0, 4.3, 4.256521739130434)","(81.0, 220.0, 216.36363636363637)"
12-01-2023 18:18:39.597029,"(41.0, 95.0, 91.8)","(6.5, 9.8, 8.876923076923077)","(1.5, 1.74, 1.6672727272727272)","(21.0, 48.0, 30.085714285714285)","(26.0, 46.0, 42.666666666666664)","(3.0, 4.3, 4.256521739130434)","(81.0, 220.0, 216.36363636363637)"
12-01-2023 18:18:40.674959,"(41.0, 95.0, 91.8)","(6.5, 10.0, 8.892307692307693)","(1.5, 1.74, 1.6581818181818182)","(21.0, 48.0, 31.5)","(26.0, 46.0, 42.666666666666664)","(3.0, 4.3, 4.336170212765958)","(81.0, 220.0, 216.36363636363637)"
12-01-2023 18:18:41.740312,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.200000000000001)","(1.5, 1.74, 1.6581818181818182)","(21.0, 48.0, 30.085714285714285)","(26.0, 46.0, 42.666666666666664)","(3.0, 4.4, 4.336170212765958)","(81.0, 220.0, 216.52173913043478)"
12-01-2023 18:18:42.676372,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.200000000000001)","(1.5, 1.74, 1.6581818181818182)","(21.0, 48.0, 30.085714285714285)","(26.0, 46.0, 42.666666666666664)","(3.0, 4.4, 4.336170212765958)","(81.0, 220.0, 215.33333333333334)"
12-01-2023 18:18:43.760813,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.057142857142857)","(1.5, 1.74, 1.6581818181818182)","(21.0, 48.0, 42.6)","(26.0, 46.0, 42.666666666666664)","(3.0, 4.4, 4.336170212765958)","(81.0, 220.0, 208.0)"
12-01-2023 18:18:44.769960,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.386046511627907)","(1.5, 1.74, 1.6672727272727272)","(21.0, 46.0, 34.23076923076923)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.4, 4.345652173913043)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:45.825700,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.083333333333334)","(1.45, 1.74, 1.6566666666666665)","(21.0, 46.0, 37.5)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.4, 4.345652173913043)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:46.847803,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.083333333333334)","(1.45, 1.74, 1.6566666666666665)","(21.0, 46.0, 37.5)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.4, 4.238888888888889)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:47.900093,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.083333333333334)","(1.5, 1.74, 1.6495238095238094)","(21.0, 46.0, 32.578947368421055)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.6, 4.171428571428572)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:48.906221,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.083333333333334)","(1.5, 1.74, 1.6705555555555556)","(21.0, 46.0, 32.578947368421055)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.6, 4.171428571428572)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:49.981572,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.083333333333334)","(1.5, 1.74, 1.6705555555555556)","(21.0, 46.0, 34.5)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.6, 4.393103448275862)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:50.998090,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.083333333333334)","(1.5, 1.74, 1.6705555555555556)","(21.0, 40.0, 34.5)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.6, 4.322222222222222)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:52.013233,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.083333333333334)","(1.5, 1.74, 1.6844444444444444)","(21.0, 40.0, 32.666666666666664)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.6, 4.236363636363636)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:52.951002,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.043478260869565)","(1.5, 1.73, 1.6593548387096773)","(21.0, 40.0, 35.285714285714285)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.6, 4.236363636363636)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:53.946804,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.356097560975611)","(1.5, 1.73, 1.657142857142857)","(21.0, 40.0, 31.2)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.6, 4.35)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:54.916532,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.043478260869565)","(1.5, 1.72, 1.7095652173913043)","(21.0, 40.0, 31.2)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.5, 4.35)","(91.0, 220.0, 216.95652173913044)"
