,Disguise,Destini Rebel,Lily Luna Potter,Cement Mixer,Tiger Newly,Thats Rare,Paddy The Baddy,Aston Randal
10-01-2023 14:16:44.145658,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:45.281641,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:46.468909,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:47.696774,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:48.959778,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:50.158885,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:51.366970,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:52.511751,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:53.621377,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:54.767333,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:55.897115,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:57.055185,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:58.214487,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:16:59.349368,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:00.477451,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.81875)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:01.637650,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:02.756236,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:03.935239,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:05.103453,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:06.256678,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:07.390795,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:08.458863,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:09.558095,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.541666666666664)"
10-01-2023 14:17:10.644438,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 15.772727272727273)"
10-01-2023 14:17:11.664592,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 13.1875)"
10-01-2023 14:17:12.742747,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.833333333333336)"
10-01-2023 14:17:13.787344,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.833333333333336)"
10-01-2023 14:17:14.930821,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 16.314285714285717)","(6.0, 12.5, 11.911111111111111)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 16.833333333333336)"
10-01-2023 14:17:16.223466,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.35)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.4)","(6.0, 12.5, 11.418181818181818)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:17.456667,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 10.174999999999999)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.4)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.375)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:18.642393,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 11.68)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.227272727272727)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:19.821351,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 11.96)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 7.5)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:21.001614,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.5)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.9)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:22.200580,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.692307692307692)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:23.439579,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:24.687087,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:25.889785,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:27.064547,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:28.285655,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:29.524451,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:30.724308,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:32.017326,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.85)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:33.215912,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 13.75)","(6.0, 11.0, 9.533333333333333)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:34.606650,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 14.0)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:35.986709,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 14.0)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:37.302086,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 14.0)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:38.623105,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 14.0)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:39.910833,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 15.05)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:41.365191,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 15.05)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:42.589267,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 15.05)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:43.883105,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 15.05)","(6.0, 11.0, 7.85)","(8.5, 19.0, 14.09090909090909)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:45.073756,"(3.3, 5.7, 3.90625)","(8.5, 17.0, 15.05)","(6.0, 11.0, 7.85)","(8.5, 19.0, 15.0)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:46.421924,"(3.3, 5.7, 4.675)","(8.5, 17.0, 15.05)","(6.0, 11.0, 10.123076923076923)","(8.5, 17.0, 15.0)","(6.0, 13.0, 11.066666666666666)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:47.854037,"(3.3, 5.7, 4.675)","(8.5, 17.0, 15.05)","(6.0, 11.0, 10.24)","(8.5, 17.0, 15.0)","(6.0, 13.0, 9.8)","(4.6, 5.1, 4.863157894736842)","(5.5, 10.5, 8.15)","(10.0, 25.0, 19.615384615384613)"
10-01-2023 14:17:49.281970,"(3.3, 5.7, 5.529166666666667)","(8.5, 17.0, 14.5)","(6.0, 11.0, 9.546153846153846)","(8.5, 17.0, 14.346153846153847)","(6.0, 13.0, 8.7)","(4.6, 5.1, 4.766666666666667)","(5.5, 10.5, 8.923076923076923)","(10.0, 25.0, 19.714285714285715)"
10-01-2023 14:17:50.594151,"(3.3, 5.7, 5.529166666666667)","(8.5, 17.5, 14.5)","(6.0, 10.5, 9.445454545454545)","(8.5, 15.5, 14.346153846153847)","(6.0, 9.8, 8.784615384615385)","(4.6, 5.1, 4.766666666666667)","(5.5, 10.5, 8.923076923076923)","(10.0, 21.0, 19.714285714285715)"
10-01-2023 14:17:51.880661,"(3.3, 5.7, 5.414285714285715)","(8.5, 17.5, 14.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 15.5, 14.346153846153847)","(6.0, 9.8, 8.784615384615385)","(4.8, 5.1, 4.766666666666667)","(5.5, 10.5, 8.923076923076923)","(10.0, 21.0, 19.714285714285715)"
10-01-2023 14:17:53.199515,"(3.3, 5.7, 5.414285714285715)","(8.5, 17.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 15.5, 12.833333333333334)","(6.0, 9.8, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 8.222222222222221)","(10.0, 21.0, 19.875)"
10-01-2023 14:17:54.490523,"(3.3, 5.7, 5.414285714285715)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:17:55.755374,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:17:56.904822,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:17:58.066614,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:17:59.553207,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:00.789734,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:02.006431,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:03.350763,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:04.546316,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 8.222222222222221)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:05.521601,"(3.3, 5.7, 5.414285714285715)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 8.222222222222221)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:06.624164,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:07.676749,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:08.704181,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:09.925484,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.5375)","(5.5, 10.5, 7.25)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:11.095322,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 15.5)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:12.272855,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:13.478953,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:14.533802,"(3.3, 5.7, 4.725)","(8.5, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(8.5, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:15.639106,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 21.0, 19.875)"
10-01-2023 14:18:16.714243,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.5, 12.666666666666666)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 21.0, 19.0)"
10-01-2023 14:18:17.830866,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.0, 12.666666666666666)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 20.0, 19.0)"
10-01-2023 14:18:19.148343,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.0, 12.666666666666666)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 20.0, 19.0)"
10-01-2023 14:18:20.508095,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.0, 12.666666666666666)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 18.5, 17.055555555555557)"
10-01-2023 14:18:21.702774,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.0, 12.666666666666666)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 18.5, 17.055555555555557)"
10-01-2023 14:18:22.818142,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.0, 12.666666666666666)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 18.5, 17.055555555555557)"
10-01-2023 14:18:24.121973,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.0, 12.666666666666666)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.966666666666667)","(5.5, 10.5, 6.954545454545454)","(10.0, 18.5, 17.055555555555557)"
10-01-2023 14:18:25.429468,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.0, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.906060606060605)","(5.5, 10.5, 6.954545454545454)","(10.0, 18.5, 17.055555555555557)"
10-01-2023 14:18:26.668158,"(3.3, 5.7, 4.725)","(9.0, 19.5, 15.5)","(6.0, 10.5, 9.533333333333333)","(9.0, 16.5, 12.833333333333334)","(6.0, 10.5, 9.629999999999999)","(4.8, 5.1, 4.906060606060605)","(5.5, 10.5, 6.954545454545454)","(10.0, 18.5, 17.055555555555557)"
