,Erupting Avatar,Liberty Royal,Wagtail Demon,Emmas Image,Leo Giblet,Hillbilly Joker,Afro Puff,Reel It In
15-12-2022 13:14:23.690778,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.774)","(6.5, 9.8, 8.2)","(5.5, 9.6, 6.800000000000001)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:24.892630,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.774)","(6.5, 9.8, 8.2)","(5.5, 9.6, 6.800000000000001)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:26.080952,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.774)","(6.5, 9.8, 8.2)","(5.5, 9.6, 6.800000000000001)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:27.301182,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.774)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.6, 7.070588235294117)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:28.459557,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.774)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.6, 7.070588235294117)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:29.605208,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.774)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.6, 7.070588235294117)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:30.762335,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.9233333333333333)","(6.5, 9.8, 8.2)","(5.5, 9.6, 6.800000000000001)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:31.891056,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.9233333333333333)","(6.5, 9.8, 8.2)","(5.5, 9.6, 7.5)","(9.0, 25.0, 14.2)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:33.016390,"(6.5, 12.0, 9.975)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.6, 8.2875)","(9.0, 25.0, 13.600000000000001)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:34.122843,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.6, 7.690909090909091)","(9.0, 25.0, 13.600000000000001)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:35.251679,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.6, 2.802)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.6, 7.690909090909091)","(9.0, 25.0, 13.600000000000001)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:36.326365,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.55, 2.6523529411764706)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.6, 7.55)","(9.0, 25.0, 13.600000000000001)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:37.434806,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.55, 2.6523529411764706)","(6.5, 9.8, 8.2)","(5.5, 9.6, 7.55)","(9.0, 25.0, 13.600000000000001)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:38.596908,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.55, 2.6523529411764706)","(6.5, 9.8, 8.2)","(5.5, 9.6, 7.55)","(9.0, 25.0, 13.600000000000001)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:39.790572,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.55, 2.6523529411764706)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.6, 8.82857142857143)","(9.0, 25.0, 15.5)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:40.985775,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.55, 2.6523529411764706)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.82857142857143)","(9.0, 25.0, 15.5)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 27.27777777777778)"
15-12-2022 13:14:42.179086,"(6.5, 12.0, 9.5)","(5.5, 11.0, 7.1)","(2.5, 3.55, 2.86875)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.75)","(9.0, 25.0, 15.5)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:43.512739,"(6.5, 12.5, 10.2875)","(5.5, 11.0, 7.1)","(2.5, 3.55, 2.86875)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.75)","(9.0, 25.0, 15.5)","(14.0, 42.0, 25.4375)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:44.760648,"(6.5, 12.0, 9.975)","(5.5, 11.0, 8.646153846153847)","(2.5, 3.55, 2.86875)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.75)","(9.0, 25.0, 16.333333333333336)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:45.971356,"(6.5, 12.0, 9.975)","(5.5, 11.0, 8.646153846153847)","(2.5, 3.55, 2.86875)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.75)","(9.0, 25.0, 21.880000000000003)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:47.265364,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.55, 2.86875)","(6.5, 9.6, 8.072727272727272)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.68)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:48.565435,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.55, 2.86875)","(6.5, 9.6, 8.181818181818182)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 18.68)","(14.0, 42.0, 29.727272727272727)","(15.0, 42.0, 32.35714285714286)"
15-12-2022 13:14:49.776255,"(6.5, 12.5, 10.666666666666668)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.688)","(6.5, 9.6, 8.181818181818182)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 18.68)","(14.0, 42.0, 29.727272727272727)","(15.0, 42.0, 32.35714285714286)"
15-12-2022 13:14:50.961324,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.6, 8.072727272727272)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.68)","(14.0, 42.0, 29.727272727272727)","(15.0, 42.0, 32.35714285714286)"
15-12-2022 13:14:52.097760,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.6, 8.072727272727272)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.68)","(14.0, 42.0, 29.727272727272727)","(15.0, 42.0, 32.35714285714286)"
15-12-2022 13:14:53.182507,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.6, 8.2)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:54.244524,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:55.256036,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:56.321813,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:57.503442,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:58.576504,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:14:59.687185,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:00.785754,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:01.790585,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(15.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:02.907116,"(6.5, 12.5, 10.2875)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 19.1)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:03.971877,"(6.5, 12.5, 10.666666666666668)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 29.727272727272727)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:05.035261,"(6.5, 12.5, 9.85)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 29.727272727272727)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:06.119267,"(6.5, 12.5, 9.85)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 29.727272727272727)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:07.234058,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:08.384748,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.68)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:09.538187,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 18.68)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:10.757142,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.945454545454545)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:11.964859,"(6.5, 12.5, 9.75)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.945454545454545)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:13.331083,"(6.5, 12.5, 9.75)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 19.945454545454545)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:14.647394,"(6.5, 12.5, 9.75)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 19.945454545454545)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:15.869225,"(6.5, 12.5, 9.75)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 19.945454545454545)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:17.121967,"(6.5, 12.5, 9.75)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 19.945454545454545)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:18.497790,"(6.5, 12.5, 9.75)","(5.5, 8.8, 7.745454545454546)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 19.1)","(14.0, 42.0, 28.5)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:19.778041,"(6.5, 12.5, 9.75)","(5.5, 8.8, 6.6)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 20.05)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:20.968664,"(6.5, 12.5, 9.75)","(5.5, 8.6, 6.6)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.0)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:22.402288,"(6.5, 12.5, 10.2875)","(5.5, 8.6, 6.6)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.0)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:23.763234,"(6.5, 12.5, 10.2875)","(5.5, 8.6, 6.6)","(2.5, 3.6, 2.802)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:25.058165,"(6.5, 12.5, 10.2875)","(5.5, 8.6, 6.6)","(2.5, 3.6, 2.745)","(6.5, 9.8, 8.2)","(5.5, 9.4, 9.066666666666666)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 30.75)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:26.211691,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.6, 7.635714285714286)","(2.5, 3.55, 2.7325)","(6.5, 9.8, 8.2)","(5.5, 9.4, 9.066666666666666)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 30.75)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:27.408416,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.6, 7.635714285714286)","(2.5, 3.55, 2.7325)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.82857142857143)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 30.75)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:28.610948,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.6, 7.635714285714286)","(2.5, 3.55, 2.7325)","(6.5, 9.8, 8.0)","(5.5, 9.4, 8.82857142857143)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 30.75)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:29.770958,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.6, 7.635714285714286)","(2.5, 3.55, 2.7625)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.75)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 30.75)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:30.791572,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.6, 7.635714285714286)","(2.5, 3.55, 2.7625)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.75)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:31.807097,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.72)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.75)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:32.793029,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.8, 6.8)","(2.5, 3.6, 2.83)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 33.0)"
15-12-2022 13:15:33.870317,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.8, 6.8)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 9.008333333333333)","(5.5, 9.4, 8.8875)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:35.249472,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.8, 6.8)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.733333333333334)","(5.5, 9.4, 8.733333333333334)","(9.0, 21.0, 18.759999999999998)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:36.389926,"(6.5, 12.5, 11.23076923076923)","(5.5, 8.8, 7.907692307692308)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.733333333333334)","(5.5, 9.4, 9.066666666666666)","(9.0, 21.0, 19.42857142857143)","(14.0, 42.0, 30.75)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:37.638494,"(6.5, 12.5, 9.95)","(5.5, 8.8, 7.907692307692308)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.733333333333334)","(5.5, 9.4, 9.066666666666666)","(9.0, 21.0, 19.42857142857143)","(14.0, 42.0, 30.75)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:38.752730,"(6.5, 12.5, 9.95)","(5.5, 8.8, 7.907692307692308)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.2)","(5.5, 9.4, 8.82857142857143)","(9.0, 21.0, 19.42857142857143)","(14.0, 42.0, 30.75)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:39.865883,"(6.5, 12.5, 9.95)","(5.5, 8.8, 7.907692307692308)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.75)","(9.0, 21.0, 18.375)","(14.0, 42.0, 27.27777777777778)","(16.0, 42.0, 25.4375)"
15-12-2022 13:15:40.884168,"(6.5, 12.5, 9.95)","(5.5, 8.8, 7.907692307692308)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.75)","(9.0, 21.0, 19.125)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 25.4375)"
15-12-2022 13:15:42.076690,"(6.5, 11.5, 9.45)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.75)","(9.0, 22.0, 17.4)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 25.4375)"
15-12-2022 13:15:43.278124,"(6.5, 11.5, 9.6625)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.8875)","(9.0, 22.0, 18.714285714285715)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 27.27777777777778)"
15-12-2022 13:15:44.305272,"(6.5, 11.5, 9.6625)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.8875)","(9.0, 22.0, 18.714285714285715)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 27.27777777777778)"
15-12-2022 13:15:45.357583,"(6.5, 11.5, 9.6625)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 2.89375)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.8875)","(9.0, 22.0, 18.714285714285715)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 27.27777777777778)"
15-12-2022 13:15:46.458304,"(6.5, 11.5, 9.6625)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.6, 2.9125)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.733333333333334)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:47.578566,"(6.5, 11.5, 9.6625)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.6, 2.9125)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.733333333333334)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:48.656109,"(6.5, 11.5, 9.25)","(5.5, 8.6, 7.769230769230769)","(2.5, 3.6, 2.753846153846154)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.842857142857143)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 27.27777777777778)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:49.715581,"(6.5, 11.5, 9.25)","(5.5, 8.6, 7.769230769230769)","(2.5, 3.6, 2.9125)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.842857142857143)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 27.27777777777778)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:50.738750,"(6.5, 11.5, 9.25)","(5.5, 8.6, 7.769230769230769)","(2.5, 3.6, 2.9125)","(6.5, 9.8, 8.3)","(5.5, 9.4, 8.766666666666666)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 27.27777777777778)","(16.0, 42.0, 26.72222222222222)"
15-12-2022 13:15:51.803463,"(6.5, 11.5, 9.25)","(5.5, 8.6, 7.769230769230769)","(2.5, 3.6, 2.9125)","(6.5, 9.8, 8.866666666666667)","(5.5, 9.4, 8.766666666666666)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 27.27777777777778)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:53.040462,"(6.5, 11.5, 9.25)","(5.5, 8.6, 7.769230769230769)","(2.5, 3.6, 2.6941176470588237)","(6.5, 9.8, 8.866666666666667)","(5.5, 9.4, 8.766666666666666)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:54.102664,"(6.5, 11.5, 9.25)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.6, 2.6941176470588237)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.8875)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:55.189862,"(6.5, 11.5, 9.97)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.6, 2.6941176470588237)","(6.5, 9.8, 8.4)","(5.5, 9.4, 8.8875)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:56.475144,"(6.5, 11.5, 9.05)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.6, 2.7625)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:57.570202,"(6.5, 11.5, 9.97)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 2.7625)","(6.5, 9.8, 8.5)","(5.5, 9.4, 8.733333333333334)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 26.72222222222222)","(16.0, 42.0, 32.35714285714286)"
15-12-2022 13:15:58.715212,"(6.5, 11.5, 9.97)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 2.7625)","(6.5, 9.8, 8.290909090909091)","(5.5, 9.4, 8.733333333333334)","(9.0, 22.0, 14.333333333333334)","(14.0, 42.0, 36.94117647058823)","(16.0, 42.0, 34.92857142857143)"
15-12-2022 13:16:00.019459,"(6.5, 11.5, 9.97)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 2.71)","(6.5, 9.6, 8.181818181818182)","(5.5, 9.4, 8.620000000000001)","(9.0, 22.0, 18.714285714285715)","(14.0, 44.0, 31.200000000000003)","(16.0, 46.0, 29.055555555555557)"
15-12-2022 13:16:01.251266,"(6.5, 11.5, 9.485714285714286)","(5.5, 8.6, 6.733333333333333)","(2.5, 3.55, 3.025)","(6.5, 9.6, 8.290909090909091)","(5.5, 9.4, 8.766666666666666)","(9.0, 22.0, 18.714285714285715)","(14.0, 42.0, 33.0)","(16.0, 46.0, 29.055555555555557)"
