,Love My Key,Terrific Janine,Agera,Levente,Local Doll,Potch,Copy Cat,Quest For Extra
12-01-2023 17:55:44.608967,"(13.0, 34.0, 33.285714285714285)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.5, 11.34)","(41.0, 100.0, 88.07692307692308)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 20.705882352941178)","(1.55, 1.77, 1.7253488372093022)"
12-01-2023 17:55:45.735665,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 95.0, 88.07692307692308)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 20.705882352941178)","(1.55, 1.77, 1.7253488372093022)"
12-01-2023 17:55:46.902984,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 95.0, 85.35714285714286)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 20.705882352941178)","(1.55, 1.77, 1.7253488372093022)"
12-01-2023 17:55:48.067825,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 95.0, 85.35714285714286)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 20.705882352941178)","(1.55, 1.77, 1.7253488372093022)"
12-01-2023 17:55:49.290563,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 95.0, 86.66666666666667)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 20.705882352941178)","(1.55, 1.77, 1.7253488372093022)"
12-01-2023 17:55:50.524652,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 90.0, 86.66666666666667)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 20.705882352941178)","(1.55, 1.77, 1.7253488372093022)"
12-01-2023 17:55:51.724111,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 90.0, 81.42857142857143)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 20.705882352941178)","(1.55, 1.77, 1.7245454545454546)"
12-01-2023 17:55:52.828412,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 90.0, 81.42857142857143)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 21.0, 19.764705882352942)","(1.55, 1.77, 1.7269444444444444)"
12-01-2023 17:55:54.110420,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 85.0, 79.61538461538461)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.76, 1.7269444444444444)"
12-01-2023 17:55:55.394213,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 85.0, 77.5)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.76, 1.7269444444444444)"
12-01-2023 17:55:56.671989,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 77.5)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.76, 1.7356)"
12-01-2023 17:55:57.802521,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 77.5)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7259459459459459)"
12-01-2023 17:55:58.914698,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 74.375)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.76, 1.7235294117647058)"
12-01-2023 17:56:00.066625,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 74.375)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:01.326968,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 74.375)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:02.499717,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 74.375)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:03.514904,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 74.375)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:04.648545,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:05.889164,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:07.081379,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:08.231472,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:09.391458,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 12.6875)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:10.659706,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 11.59375)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:11.829042,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 11.59375)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:12.965980,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 11.59375)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:14.065308,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 11.375)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:15.313703,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 10.926829268292684)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7235294117647058)"
12-01-2023 17:56:16.617802,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 10.926829268292684)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.732222222222222)"
12-01-2023 17:56:17.729017,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 10.926829268292684)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.732222222222222)"
12-01-2023 17:56:18.816387,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 13.0, 11.2)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.732222222222222)"
12-01-2023 17:56:20.059679,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 12.5, 10.81578947368421)","(41.0, 80.0, 71.81818181818181)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.732222222222222)"
12-01-2023 17:56:21.203517,"(13.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(9.0, 12.5, 10.81578947368421)","(41.0, 80.0, 69.28571428571429)","(7.5, 21.0, 20.142857142857142)","(7.5, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.55, 1.75, 1.7165116279069768)"
12-01-2023 17:56:22.206730,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.81578947368421)","(51.0, 80.0, 69.28571428571429)","(7.5, 21.0, 19.625)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7165116279069768)"
12-01-2023 17:56:23.319493,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.642857142857142)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.083333333333332)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7165116279069768)"
12-01-2023 17:56:24.599658,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.333333333333334)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.083333333333332)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7165116279069768)"
12-01-2023 17:56:25.858199,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.083333333333332)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7165116279069768)"
12-01-2023 17:56:27.010307,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7165116279069768)"
12-01-2023 17:56:28.121770,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7165116279069768)"
12-01-2023 17:56:29.315786,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7165116279069768)"
12-01-2023 17:56:30.490297,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7159090909090908)"
12-01-2023 17:56:31.674719,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7159090909090908)"
12-01-2023 17:56:32.838970,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7159090909090908)"
12-01-2023 17:56:34.017929,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 10.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.7159090909090908)"
12-01-2023 17:56:35.300154,"(14.0, 34.0, 26.75)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.5, 11.0)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.75, 1.711304347826087)"
12-01-2023 17:56:36.482856,"(14.0, 34.0, 32.0)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.0, 11.0)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7226666666666666)"
12-01-2023 17:56:37.480135,"(14.0, 34.0, 32.25)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.0, 11.0)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7226666666666666)"
12-01-2023 17:56:38.673796,"(14.0, 34.0, 32.25)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.0, 10.368421052631579)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.25)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7226666666666666)"
12-01-2023 17:56:39.915600,"(14.0, 34.0, 33.33333333333333)","(10.0, 17.5, 17.263157894736842)","(10.0, 12.0, 11.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.421052631578947)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7226666666666666)"
12-01-2023 17:56:41.086612,"(14.0, 34.0, 27.5)","(10.0, 17.5, 17.263157894736842)","(10.0, 11.5, 11.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.421052631578947)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7226666666666666)"
12-01-2023 17:56:42.154288,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.263157894736842)","(10.0, 11.5, 11.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.333333333333334)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:43.321975,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.3125)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.333333333333334)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:44.681186,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.7)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.333333333333334)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:45.908406,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.23913043478261)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 14.107142857142858)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:46.972149,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.23913043478261)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.75)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:48.129307,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.315384615384616)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:49.358944,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:50.686685,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:51.872630,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:53.063875,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:54.205666,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:55.404051,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.0, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.744)"
12-01-2023 17:56:56.634580,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 15.0, 13.557692307692308)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:56:57.797533,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 15.0, 13.5)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:56:59.071395,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 10.982758620689655)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 15.0, 13.833333333333334)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:57:00.416757,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.082278481012658)","(51.0, 80.0, 71.66666666666666)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.5, 13.552631578947368)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:57:01.631958,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.082278481012658)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.5, 13.552631578947368)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:57:02.751261,"(14.0, 36.0, 23.142857142857142)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.082278481012658)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.5, 13.552631578947368)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:57:04.014447,"(14.0, 34.0, 24.25)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.082278481012658)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.5, 13.863636363636363)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:57:05.282562,"(14.0, 36.0, 26.0)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.082278481012658)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.764705882352942)","(1.5, 1.76, 1.7493333333333334)"
12-01-2023 17:57:06.611780,"(14.0, 36.0, 26.0)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.082278481012658)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.125)","(1.5, 1.76, 1.752)"
12-01-2023 17:57:07.760128,"(14.0, 36.0, 26.0)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.125)","(1.5, 1.76, 1.752)"
12-01-2023 17:57:08.829887,"(14.0, 36.0, 26.0)","(10.0, 17.5, 17.2)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 20.38888888888889)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.125)","(1.5, 1.76, 1.7541935483870967)"
12-01-2023 17:57:10.035528,"(14.0, 36.0, 34.54545454545455)","(10.0, 17.5, 15.5)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 17.25)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7535714285714286)"
12-01-2023 17:57:11.259466,"(14.0, 34.0, 30.75)","(10.0, 17.5, 15.5)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 69.28571428571429)","(7.5, 21.0, 17.25)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7535714285714286)"
12-01-2023 17:57:12.404383,"(14.0, 34.0, 32.285714285714285)","(10.0, 17.5, 15.5)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 69.28571428571429)","(7.5, 21.0, 17.25)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7535714285714286)"
12-01-2023 17:57:13.726593,"(14.0, 34.0, 32.285714285714285)","(10.0, 17.5, 15.5)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 69.28571428571429)","(7.5, 21.0, 17.25)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7535714285714286)"
12-01-2023 17:57:15.102284,"(14.0, 34.0, 32.285714285714285)","(10.0, 17.5, 16.166666666666668)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 69.28571428571429)","(7.5, 21.0, 18.0)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7535714285714286)"
12-01-2023 17:57:16.550486,"(14.0, 34.0, 31.714285714285715)","(10.0, 17.5, 15.5)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 71.81818181818181)","(7.5, 21.0, 17.666666666666668)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7535714285714286)"
12-01-2023 17:57:18.033146,"(14.0, 34.0, 27.714285714285715)","(10.0, 17.5, 16.125)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 18.142857142857142)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7535714285714286)"
12-01-2023 17:57:19.438918,"(14.0, 34.0, 27.714285714285715)","(10.0, 17.0, 16.125)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 18.142857142857142)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.717142857142857)"
12-01-2023 17:57:20.744935,"(14.0, 34.0, 27.714285714285715)","(10.0, 17.0, 16.125)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 18.142857142857142)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.7)"
12-01-2023 17:57:22.057540,"(14.0, 34.0, 27.714285714285715)","(10.0, 17.0, 16.125)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 19.333333333333332)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.697)"
12-01-2023 17:57:23.365998,"(14.0, 34.0, 30.0)","(10.0, 17.0, 16.766666666666666)","(10.0, 11.5, 11.00632911392405)","(51.0, 80.0, 72.5)","(7.5, 21.0, 19.333333333333332)","(8.5, 14.0, 13.863636363636363)","(10.0, 20.0, 19.794117647058822)","(1.5, 1.76, 1.697)"
