,Jelly Bean Jojo,Smokin Charlie,Special Talent,Silver Brute,Zella Bale
11-01-2023 20:59:16.982537,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:17.910645,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:18.741212,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:19.659772,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:20.613452,"(3.5, 4.3, 4.230769230769231)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:21.647598,"(3.5, 4.3, 4.183333333333333)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:22.661142,"(3.5, 4.3, 4.2518518518518515)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:23.532000,"(3.5, 4.3, 4.2518518518518515)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:24.380276,"(3.5, 4.3, 4.2518518518518515)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:25.416032,"(3.5, 4.3, 4.2518518518518515)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:26.383149,"(3.5, 4.3, 4.258064516129032)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5642857142857143)","(6.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:27.284733,"(3.5, 4.3, 4.248)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5642857142857143)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:28.171210,"(3.5, 4.3, 4.26)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5642857142857143)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:29.085672,"(3.5, 4.3, 4.248)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5642857142857143)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:30.076509,"(3.5, 4.3, 4.248)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5642857142857143)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:31.066758,"(3.5, 4.3, 4.248)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5655555555555556)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:31.886108,"(3.5, 4.3, 4.143478260869565)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5655555555555556)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:32.852116,"(3.5, 4.3, 4.143478260869565)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5655555555555556)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:33.870544,"(3.5, 4.3, 4.143478260869565)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5647826086956522)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:34.752790,"(3.5, 4.3, 4.143478260869565)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.57, 1.5647826086956522)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:35.564476,"(3.5, 4.2, 4.141176470588236)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.5661111111111112)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:36.542948,"(3.5, 4.2, 4.16)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.5734883720930233)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:37.555402,"(3.5, 4.2, 4.156521739130435)","(19.0, 38.0, 33.8)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.575263157894737)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:38.562924,"(3.5, 4.2, 4.156521739130435)","(19.0, 38.0, 34.0)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.575263157894737)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:39.500367,"(3.5, 4.2, 4.128571428571429)","(19.0, 38.0, 34.0)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.575263157894737)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:40.301141,"(3.5, 4.2, 4.156521739130435)","(19.0, 38.0, 34.0)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.575263157894737)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:41.294214,"(3.5, 4.2, 4.133333333333334)","(19.0, 38.0, 34.0)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.5734883720930233)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:42.298567,"(3.5, 4.2, 4.16)","(19.0, 38.0, 34.0)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.5734883720930233)","(7.5, 13.0, 12.419354838709678)"
11-01-2023 20:59:43.289202,"(3.5, 4.2, 4.133333333333334)","(19.0, 38.0, 34.0)","(31.0, 70.0, 63.91304347826087)","(1.35, 1.58, 1.5816666666666668)","(7.5, 13.0, 11.15)"
11-01-2023 20:59:44.177974,"(3.5, 4.3, 4.206666666666666)","(19.0, 38.0, 34.07692307692308)","(31.0, 70.0, 64.0909090909091)","(1.35, 1.59, 1.5816666666666668)","(7.5, 11.5, 11.15)"
11-01-2023 20:59:45.059309,"(3.5, 4.3, 4.2124999999999995)","(19.0, 38.0, 34.48275862068966)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5816666666666668)","(7.5, 11.5, 11.666666666666666)"
11-01-2023 20:59:46.035973,"(3.5, 4.3, 4.175862068965517)","(19.0, 38.0, 34.07692307692308)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5843589743589743)","(7.5, 12.0, 11.666666666666666)"
11-01-2023 20:59:46.999766,"(3.5, 4.3, 4.168749999999999)","(19.0, 38.0, 34.07692307692308)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5843589743589743)","(7.5, 12.0, 11.666666666666666)"
11-01-2023 20:59:47.957202,"(3.5, 4.3, 4.168749999999999)","(19.0, 38.0, 34.07692307692308)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5843589743589743)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 20:59:48.848991,"(3.5, 4.3, 4.168749999999999)","(19.0, 38.0, 34.07692307692308)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5864705882352943)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 20:59:49.727390,"(3.5, 4.2, 4.152941176470589)","(19.0, 38.0, 34.48275862068966)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5845454545454547)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 20:59:50.691945,"(3.5, 4.2, 4.104347826086957)","(19.0, 38.0, 34.74074074074074)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.5871052631578948)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 20:59:51.637903,"(3.5, 4.2, 4.104347826086957)","(19.0, 38.0, 34.74074074074074)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.5871052631578948)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 20:59:52.455062,"(3.5, 4.2, 4.117073170731707)","(19.0, 38.0, 34.74074074074074)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.5871052631578948)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 20:59:53.421661,"(3.5, 4.2, 4.117073170731707)","(19.0, 38.0, 34.74074074074074)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.586857142857143)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 20:59:54.454784,"(3.5, 4.2, 4.137037037037037)","(19.0, 38.0, 34.74074074074074)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.586857142857143)","(7.5, 12.0, 11.62962962962963)"
11-01-2023 20:59:55.446618,"(3.5, 4.2, 4.137037037037037)","(19.0, 38.0, 34.74074074074074)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.586857142857143)","(7.5, 12.0, 11.565217391304348)"
11-01-2023 20:59:56.341897,"(3.5, 4.2, 4.154166666666667)","(19.0, 38.0, 34.74074074074074)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.586857142857143)","(7.5, 12.0, 11.62962962962963)"
11-01-2023 20:59:57.195067,"(3.5, 4.2, 4.154385964912281)","(20.0, 38.0, 34.74074074074074)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5861538461538462)","(7.5, 12.0, 11.62962962962963)"
11-01-2023 20:59:58.157908,"(3.5, 4.3, 4.1909090909090905)","(20.0, 38.0, 34.432432432432435)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.59, 1.5615384615384615)","(7.5, 12.0, 11.62962962962963)"
11-01-2023 20:59:59.165224,"(3.5, 4.4, 4.375977653631285)","(20.0, 38.0, 34.11764705882353)","(31.0, 70.0, 64.8)","(1.35, 1.57, 1.558)","(7.5, 12.0, 11.565217391304348)"
11-01-2023 21:00:00.139074,"(3.5, 4.4, 4.376111111111111)","(20.0, 38.0, 34.11764705882353)","(31.0, 70.0, 64.8)","(1.35, 1.56, 1.555263157894737)","(7.5, 12.0, 11.67741935483871)"
11-01-2023 21:00:01.123548,"(3.5, 4.4, 4.382808022922636)","(20.0, 38.0, 34.11764705882353)","(31.0, 70.0, 64.8)","(1.35, 1.56, 1.559622641509434)","(7.5, 12.0, 11.555555555555555)"
11-01-2023 21:00:01.977736,"(3.5, 4.4, 4.3428571428571425)","(20.0, 38.0, 34.90909090909091)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.56, 1.559622641509434)","(7.5, 12.0, 11.545454545454545)"
11-01-2023 21:00:02.844480,"(3.5, 4.4, 4.3525)","(20.0, 38.0, 34.11764705882353)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.58, 1.562857142857143)","(7.5, 12.0, 11.428571428571429)"
11-01-2023 21:00:03.785532,"(3.5, 4.4, 4.340625)","(20.0, 38.0, 34.0)","(31.0, 70.0, 65.51724137931035)","(1.35, 1.58, 1.5689655172413794)","(7.5, 12.0, 11.405405405405405)"
11-01-2023 21:00:04.727757,"(3.5, 4.4, 4.335593220338983)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.58, 1.5705882352941176)","(7.5, 12.0, 11.266666666666667)"
11-01-2023 21:00:05.639023,"(3.5, 4.4, 4.335593220338983)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.58, 1.5688524590163935)","(7.5, 11.5, 11.045454545454545)"
11-01-2023 21:00:06.593194,"(3.5, 4.4, 4.339682539682539)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5770689655172414)","(7.5, 11.5, 10.9875)"
11-01-2023 21:00:07.559724,"(3.5, 4.4, 4.327272727272727)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5770689655172414)","(7.5, 11.0, 10.9875)"
11-01-2023 21:00:08.458149,"(3.5, 4.4, 4.327272727272727)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5770689655172414)","(7.5, 11.0, 11.139344262295083)"
11-01-2023 21:00:09.298661,"(3.5, 4.4, 4.327272727272727)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5765)","(7.5, 11.5, 11.139344262295083)"
11-01-2023 21:00:10.230576,"(3.5, 4.4, 4.365367965367966)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5776470588235294)","(7.5, 11.5, 11.139344262295083)"
11-01-2023 21:00:11.240539,"(3.5, 4.4, 4.3130434782608695)","(20.0, 38.0, 34.0)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5829411764705883)","(7.5, 11.5, 11.139344262295083)"
11-01-2023 21:00:12.205188,"(3.5, 4.4, 4.32)","(20.0, 38.0, 33.354838709677416)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.58)","(7.5, 11.5, 11.139344262295083)"
11-01-2023 21:00:13.213373,"(3.5, 4.4, 4.32156862745098)","(20.0, 32.0, 30.25)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5857142857142859)","(7.5, 11.5, 11.15)"
11-01-2023 21:00:14.097006,"(3.5, 4.4, 4.32156862745098)","(20.0, 32.0, 31.25)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5857142857142859)","(7.5, 11.5, 11.15)"
11-01-2023 21:00:14.992871,"(3.5, 4.4, 4.32156862745098)","(20.0, 32.0, 30.476190476190474)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5857142857142859)","(7.5, 11.5, 11.161290322580646)"
11-01-2023 21:00:15.931503,"(3.5, 4.4, 4.3375)","(20.0, 32.0, 31.25)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5870212765957448)","(7.5, 11.5, 11.161290322580646)"
11-01-2023 21:00:16.879274,"(3.5, 4.4, 4.325490196078431)","(20.0, 32.0, 30.476190476190474)","(31.0, 70.0, 64.8)","(1.35, 1.59, 1.5840350877192984)","(7.5, 11.5, 11.161290322580646)"
11-01-2023 21:00:17.876653,"(3.5, 4.4, 4.3961538461538465)","(20.0, 32.0, 29.75)","(31.0, 70.0, 65.0)","(1.35, 1.59, 1.5785714285714287)","(7.5, 11.5, 11.172131147540984)"
11-01-2023 21:00:18.889517,"(3.5, 4.5, 4.3805555555555555)","(19.0, 32.0, 29.333333333333332)","(31.0, 70.0, 65.0)","(1.35, 1.59, 1.5785714285714287)","(7.5, 11.5, 11.161290322580646)"
11-01-2023 21:00:19.883884,"(3.5, 4.5, 4.391139240506329)","(19.0, 36.0, 34.5)","(31.0, 70.0, 65.0)","(1.35, 1.59, 1.579090909090909)","(7.5, 11.5, 11.161290322580646)"
11-01-2023 21:00:20.936613,"(3.5, 4.5, 4.404347826086957)","(19.0, 32.0, 31.333333333333332)","(31.0, 70.0, 65.0)","(1.35, 1.59, 1.5775000000000001)","(7.5, 11.5, 11.161290322580646)"
11-01-2023 21:00:22.101095,"(3.5, 4.5, 4.404347826086957)","(19.0, 34.0, 32.666666666666664)","(31.0, 70.0, 65.0)","(1.35, 1.59, 1.5775000000000001)","(7.5, 11.5, 11.161290322580646)"
11-01-2023 21:00:23.186658,"(3.5, 4.5, 4.404347826086957)","(19.0, 36.0, 35.45454545454545)","(31.0, 70.0, 65.0)","(1.35, 1.59, 1.5682352941176472)","(7.5, 11.5, 10.597560975609756)"
11-01-2023 21:00:24.372177,"(3.5, 4.5, 4.396875)","(19.0, 36.0, 32.5)","(31.0, 70.0, 65.0)","(1.35, 1.57, 1.5727659574468085)","(7.5, 11.0, 10.597560975609756)"
11-01-2023 21:00:25.344078,"(3.5, 4.5, 4.401639344262295)","(19.0, 38.0, 32.5)","(31.0, 70.0, 65.0)","(1.35, 1.58, 1.5715384615384616)","(7.5, 11.0, 10.571428571428571)"
11-01-2023 21:00:26.351460,"(3.5, 4.5, 4.401639344262295)","(19.0, 38.0, 33.142857142857146)","(31.0, 70.0, 65.0)","(1.35, 1.58, 1.5997237569060774)","(7.5, 11.0, 10.295454545454545)"
11-01-2023 21:00:27.383662,"(3.5, 4.5, 4.393548387096774)","(19.0, 34.0, 32.095238095238095)","(31.0, 70.0, 65.0)","(1.35, 1.6, 1.6076354679802956)","(7.5, 10.5, 10.120689655172415)"
11-01-2023 21:00:28.308224,"(3.5, 4.5, 4.393548387096774)","(19.0, 34.0, 32.75)","(31.0, 70.0, 65.41666666666667)","(1.35, 1.61, 1.6076354679802956)","(7.5, 10.5, 10.120689655172415)"
11-01-2023 21:00:29.225085,"(3.5, 4.5, 4.410810810810811)","(19.0, 36.0, 35.07692307692308)","(31.0, 70.0, 65.41666666666667)","(1.35, 1.61, 1.6077251184834125)","(7.5, 10.5, 9.885714285714286)"
11-01-2023 21:00:30.251315,"(3.5, 4.5, 4.410810810810811)","(19.0, 36.0, 35.5)","(31.0, 70.0, 65.41666666666667)","(1.35, 1.61, 1.6078095238095238)","(7.5, 10.0, 9.975000000000001)"
11-01-2023 21:00:31.296046,"(3.5, 4.5, 4.410810810810811)","(19.0, 36.0, 35.5)","(31.0, 70.0, 65.41666666666667)","(1.35, 1.61, 1.6078095238095238)","(7.5, 10.5, 9.933333333333334)"
11-01-2023 21:00:32.479090,"(3.5, 4.5, 4.410810810810811)","(19.0, 36.0, 35.5)","(31.0, 70.0, 65.41666666666667)","(1.35, 1.61, 1.6079646017699116)","(7.5, 10.0, 9.658823529411766)"
11-01-2023 21:00:33.554670,"(3.5, 4.5, 4.410810810810811)","(19.0, 36.0, 35.5)","(31.0, 70.0, 65.41666666666667)","(1.35, 1.61, 1.605740740740741)","(7.5, 9.8, 9.942857142857143)"
11-01-2023 21:00:34.608052,"(3.5, 4.3, 4.286725663716814)","(20.0, 36.0, 35.53846153846154)","(31.0, 70.0, 65.41666666666667)","(1.4, 1.61, 1.6085227272727274)","(7.5, 10.0, 10.209677419354838)"
11-01-2023 21:00:35.558909,"(3.5, 4.3, 4.281981981981982)","(20.0, 36.0, 35.5)","(31.0, 70.0, 65.41666666666667)","(1.4, 1.61, 1.6085227272727274)","(7.5, 10.5, 10.2)"
11-01-2023 21:00:36.597812,"(3.5, 4.3, 4.27979797979798)","(20.0, 36.0, 35.5)","(31.0, 70.0, 65.41666666666667)","(1.4, 1.61, 1.6152083333333334)","(7.5, 10.5, 10.214285714285714)"
11-01-2023 21:00:37.702720,"(3.5, 4.3, 4.252307692307692)","(20.0, 36.0, 34.4)","(31.0, 70.0, 65.41666666666667)","(1.45, 1.62, 1.6191803278688526)","(8.0, 10.5, 10.257575757575758)"
11-01-2023 21:00:38.797036,"(3.7, 4.2, 4.171111111111111)","(21.0, 36.0, 34.4)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.62, 1.6346341463414633)","(8.0, 10.5, 10.148148148148149)"
11-01-2023 21:00:39.809059,"(3.7, 4.2, 4.116216216216216)","(21.0, 36.0, 34.4)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.64, 1.6327868852459015)","(8.0, 10.5, 10.070967741935485)"
11-01-2023 21:00:40.923361,"(3.7, 4.2, 4.106249999999999)","(21.0, 36.0, 33.3)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.64, 1.6347619047619046)","(8.0, 10.5, 10.15)"
11-01-2023 21:00:41.827815,"(3.7, 4.2, 4.1045454545454545)","(21.0, 36.0, 34.4)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.64, 1.6347619047619046)","(8.0, 10.5, 10.15)"
11-01-2023 21:00:42.753520,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 34.5)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.64, 1.6345714285714286)","(8.0, 10.5, 10.096969696969698)"
11-01-2023 21:00:43.792296,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 34.5)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.64, 1.6344117647058822)","(8.0, 10.5, 10.070967741935485)"
11-01-2023 21:00:44.812393,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 33.42857142857143)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.64, 1.6344117647058822)","(8.0, 10.5, 10.070967741935485)"
11-01-2023 21:00:45.690248,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 33.42857142857143)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.64, 1.6344117647058822)","(8.0, 10.5, 10.070967741935485)"
11-01-2023 21:00:46.592558,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 34.5)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.64, 1.6364814814814814)","(8.0, 10.5, 10.108823529411765)"
11-01-2023 21:00:47.535674,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 33.42857142857143)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.638923076923077)","(8.0, 10.5, 10.108823529411765)"
11-01-2023 21:00:48.470483,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 34.5)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.641111111111111)","(8.0, 10.5, 10.108823529411765)"
11-01-2023 21:00:49.656791,"(3.7, 4.2, 4.104273504273505)","(21.0, 36.0, 34.5)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.641111111111111)","(8.0, 10.5, 10.108823529411765)"
11-01-2023 21:00:50.596054,"(3.6, 4.2, 4.104273504273505)","(21.0, 36.0, 34.5)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.641111111111111)","(8.0, 10.5, 10.108823529411765)"
11-01-2023 21:00:51.524529,"(3.6, 4.2, 4.104273504273505)","(21.0, 36.0, 33.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6260240963855421)","(8.0, 10.5, 10.108823529411765)"
11-01-2023 21:00:52.500335,"(3.6, 4.2, 4.114503816793893)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.63, 1.63875)","(8.0, 10.5, 10.183333333333334)"
11-01-2023 21:00:53.588239,"(3.6, 4.2, 4.104273504273505)","(21.0, 36.0, 33.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.64, 1.6388235294117646)","(8.0, 10.5, 10.183333333333334)"
11-01-2023 21:00:54.535670,"(3.6, 4.2, 4.104273504273505)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6388235294117646)","(8.0, 10.5, 10.183333333333334)"
11-01-2023 21:00:55.326744,"(3.6, 4.2, 4.104273504273505)","(21.0, 36.0, 33.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6388235294117646)","(8.0, 10.5, 10.183333333333334)"
11-01-2023 21:00:56.357171,"(3.6, 4.2, 4.107438016528926)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6388235294117646)","(8.0, 10.5, 10.183333333333334)"
11-01-2023 21:00:57.399898,"(3.6, 4.2, 4.107438016528926)","(21.0, 36.0, 33.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6388235294117646)","(8.0, 10.5, 10.183333333333334)"
11-01-2023 21:00:58.356756,"(3.6, 4.2, 4.107438016528926)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6388235294117646)","(8.0, 10.5, 10.212121212121213)"
11-01-2023 21:00:59.212194,"(3.6, 4.2, 4.107438016528926)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6388235294117646)","(8.0, 10.5, 10.212121212121213)"
11-01-2023 21:01:00.077285,"(3.6, 4.2, 4.107438016528926)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6388235294117646)","(8.0, 10.5, 10.212121212121213)"
11-01-2023 21:01:01.028897,"(3.6, 4.2, 4.107438016528926)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6380555555555554)","(8.0, 10.5, 10.212121212121213)"
11-01-2023 21:01:01.927168,"(3.6, 4.2, 4.106557377049181)","(21.0, 36.0, 33.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6380555555555554)","(8.0, 10.5, 10.212121212121213)"
11-01-2023 21:01:02.792856,"(3.6, 4.2, 4.106293706293706)","(21.0, 36.0, 34.0)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6396721311475408)","(8.0, 10.5, 10.109375)"
11-01-2023 21:01:03.730522,"(3.6, 4.2, 4.109459459459459)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.64, 1.6425531914893616)","(8.0, 10.5, 10.109375)"
11-01-2023 21:01:04.746088,"(3.6, 4.2, 4.103597122302158)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.65, 1.6425531914893616)","(8.0, 10.5, 10.093023255813954)"
11-01-2023 21:01:05.792778,"(3.6, 4.2, 4.103597122302158)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.65, 1.6390566037735848)","(8.0, 10.5, 10.093023255813954)"
11-01-2023 21:01:06.815233,"(3.6, 4.2, 4.106944444444444)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6387272727272726)","(8.0, 10.5, 10.093023255813954)"
11-01-2023 21:01:07.714782,"(3.6, 4.2, 4.118461538461538)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6387272727272726)","(8.0, 10.5, 10.093023255813954)"
11-01-2023 21:01:08.596632,"(3.6, 4.2, 4.118461538461538)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.65, 1.6387272727272726)","(8.0, 10.5, 10.135416666666668)"
11-01-2023 21:01:09.595855,"(3.6, 4.2, 4.131428571428572)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.65, 1.6387272727272726)","(8.0, 10.5, 10.135416666666668)"
11-01-2023 21:01:10.723987,"(3.6, 4.2, 4.131428571428572)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.65, 1.6387272727272726)","(8.0, 10.5, 10.135416666666668)"
11-01-2023 21:01:11.598960,"(3.6, 4.2, 4.131428571428572)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.65, 1.6387272727272726)","(8.0, 10.5, 10.135416666666668)"
11-01-2023 21:01:12.447643,"(3.6, 4.2, 4.126153846153846)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.65, 1.6387272727272726)","(8.0, 10.5, 10.135416666666668)"
