,Fun Idol,Burn Rate,Dr Bella,Dan Dan,Dr Rogan,Phelan Seedy,Down Under Boy,Superb
14-12-2022 19:20:57.252921,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.6)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 95.0, 88.375)"
14-12-2022 19:20:58.426644,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.135714285714286)","(31.0, 95.0, 88.375)"
14-12-2022 19:20:59.624261,"(3.8, 5.0, 4.6000000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.05)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:00.713850,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.05)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:01.823898,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.05)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:02.880822,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.05)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:03.898614,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.6)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.090909090909091)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:05.035042,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.6)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.090909090909091)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:06.117891,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.6)","(7.5, 14.0, 12.0)","(13.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.090909090909091)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:07.284149,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:08.351861,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:09.442819,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:10.503226,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:11.521084,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:12.601605,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.6)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:13.634428,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 57.8)","(5.5, 7.8, 7.1)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.05)","(31.0, 95.0, 88.375)"
14-12-2022 19:21:14.650881,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 65.88888888888889)","(5.5, 7.8, 7.6)","(7.5, 14.0, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.090909090909091)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:15.676643,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 65.88888888888889)","(5.5, 7.8, 7.6)","(7.5, 13.5, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.090909090909091)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:17.033292,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 65.88888888888889)","(5.5, 7.8, 7.6)","(7.5, 13.5, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.090909090909091)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:18.162458,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 65.88888888888889)","(5.5, 7.8, 7.199999999999999)","(7.5, 13.5, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:19.265009,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 65.88888888888889)","(5.5, 7.8, 7.1)","(7.5, 13.5, 12.0)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:20.375885,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 65.88888888888889)","(5.5, 7.8, 7.65)","(7.5, 13.5, 11.5)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:21.580945,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 52.5)","(5.5, 7.8, 7.65)","(7.5, 13.5, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:22.739804,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.8, 7.199999999999999)","(7.5, 13.0, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.957692307692308)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:23.823661,"(3.8, 5.0, 4.6000000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 61.33333333333333)","(5.5, 7.8, 7.1)","(7.5, 13.0, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.957692307692308)","(31.0, 100.0, 87.11111111111111)"
14-12-2022 19:21:24.814953,"(3.8, 5.0, 4.777777777777778)","(3.5, 5.1, 4.875)","(31.0, 75.0, 61.33333333333333)","(5.5, 7.8, 7.566666666666666)","(7.5, 13.0, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.1, 4.066666666666666)","(31.0, 100.0, 88.0)"
14-12-2022 19:21:25.845044,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 61.33333333333333)","(5.5, 7.6, 6.733333333333333)","(7.5, 13.0, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.013333333333334)","(31.0, 100.0, 87.0)"
14-12-2022 19:21:26.952801,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.6, 6.7)","(7.5, 13.0, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.013333333333334)","(31.0, 100.0, 87.0)"
14-12-2022 19:21:28.078213,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.6, 6.7)","(7.5, 13.0, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.155555555555556)","(31.0, 100.0, 85.14285714285714)"
14-12-2022 19:21:29.434873,"(3.8, 5.0, 4.6000000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.4375)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 85.14285714285714)"
14-12-2022 19:21:30.536548,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.181818181818182)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 85.14285714285714)"
14-12-2022 19:21:31.801369,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.181818181818182)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 85.14285714285714)"
14-12-2022 19:21:32.970828,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.181818181818182)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.92)","(31.0, 100.0, 90.9090909090909)"
14-12-2022 19:21:34.081836,"(3.8, 5.0, 4.6000000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.6, 6.9)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:35.195870,"(3.8, 5.0, 4.777777777777778)","(3.5, 5.1, 4.875)","(31.0, 75.0, 63.285714285714285)","(5.5, 7.4, 7.233333333333333)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:36.257871,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:37.342751,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:38.466083,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:39.542507,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 7.233333333333333)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0687500000000005)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:40.614096,"(3.8, 5.0, 4.777777777777778)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 7.233333333333333)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:41.781297,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:42.887599,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 90.0)"
14-12-2022 19:21:44.002668,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.6, 6.945454545454545)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.92)","(31.0, 100.0, 92.0)"
14-12-2022 19:21:45.113943,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.5600000000000005)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.92)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:46.110485,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:47.107780,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:48.162287,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 60.66666666666667)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:49.460862,"(3.8, 5.0, 4.6000000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.92)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.1)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:50.670565,"(3.8, 5.0, 4.777777777777778)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0687500000000005)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:51.848838,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:53.032798,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:54.276334,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.92)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.92)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:55.609161,"(3.8, 5.0, 4.5200000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9958333333333336)","(31.0, 100.0, 88.57142857142857)"
14-12-2022 19:21:56.766561,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 91.0)"
14-12-2022 19:21:57.888458,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 91.0)"
14-12-2022 19:21:58.925040,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0)","(31.0, 100.0, 91.0)"
14-12-2022 19:22:00.135393,"(3.8, 5.0, 4.6000000000000005)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.0687500000000005)","(31.0, 100.0, 91.0)"
14-12-2022 19:22:01.299333,"(3.8, 5.0, 4.777777777777778)","(3.5, 5.1, 4.875)","(31.0, 75.0, 62.714285714285715)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 4.141666666666667)","(31.0, 100.0, 91.0)"
14-12-2022 19:22:02.444924,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.38)","(31.0, 75.0, 65.25)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.2, 3.9529411764705884)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:03.711415,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.425)","(31.0, 75.0, 70.66666666666666)","(5.5, 7.4, 6.955555555555556)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 21.0)","(3.4, 4.2, 3.785)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:04.912661,"(3.8, 5.0, 4.857142857142857)","(3.5, 5.1, 4.425)","(31.0, 75.0, 70.66666666666666)","(5.5, 7.4, 7.133333333333334)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 22.5)","(3.4, 4.1, 3.85)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:06.104570,"(3.8, 5.0, 4.9)","(3.5, 5.1, 4.425)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.08)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 22.5)","(3.4, 4.0, 3.85)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:07.408973,"(3.8, 5.0, 4.9)","(3.5, 5.1, 4.425)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.08)","(7.5, 13.0, 11.75)","(14.0, 24.0, 20.625)","(3.4, 4.0, 3.944444444444444)","(31.0, 100.0, 95.5)"
14-12-2022 19:22:08.591966,"(3.8, 5.3, 5.126086956521739)","(3.5, 5.1, 4.269230769230769)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.114285714285715)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 20.625)","(3.4, 4.1, 3.875)","(31.0, 100.0, 95.5)"
14-12-2022 19:22:09.727389,"(3.8, 5.3, 5.126086956521739)","(3.5, 5.1, 4.269230769230769)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.114285714285715)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 20.625)","(3.4, 4.1, 3.875)","(31.0, 100.0, 95.5)"
14-12-2022 19:22:10.994031,"(3.8, 5.3, 5.126086956521739)","(3.5, 5.1, 4.269230769230769)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.733333333333333)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 20.625)","(3.4, 4.1, 3.925)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:12.215674,"(3.8, 5.3, 5.033333333333333)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.733333333333333)","(7.5, 13.0, 11.75)","(14.0, 24.0, 20.625)","(3.4, 4.2, 4.041666666666666)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:13.501734,"(3.8, 5.3, 5.14)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.9)","(7.5, 13.0, 11.75)","(14.0, 24.0, 20.625)","(3.4, 4.1, 3.9230769230769234)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:14.644679,"(3.8, 5.3, 5.009090909090909)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.9)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.5)","(3.4, 4.2, 3.825)","(31.0, 100.0, 94.28571428571428)"
14-12-2022 19:22:15.671369,"(3.8, 5.3, 4.9)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.733333333333333)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 22.5)","(3.4, 4.2, 3.825)","(31.0, 110.0, 94.28571428571428)"
14-12-2022 19:22:16.748694,"(3.8, 5.3, 4.944444444444445)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.733333333333333)","(7.5, 13.0, 11.75)","(14.0, 24.0, 20.625)","(3.4, 4.2, 3.9230769230769234)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:18.063707,"(3.8, 5.3, 5.071428571428571)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.9)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 22.5)","(3.4, 4.2, 3.859375)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:19.313798,"(3.8, 5.3, 4.944444444444445)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.9)","(7.5, 13.0, 12.25)","(14.0, 24.0, 20.625)","(3.4, 4.1, 3.73)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:20.487994,"(3.8, 5.3, 4.972727272727273)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.768421052631579)","(7.5, 13.0, 11.75)","(14.0, 24.0, 20.625)","(3.4, 4.0, 3.73)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:21.613986,"(3.8, 5.3, 4.988888888888889)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.733333333333333)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 20.625)","(3.4, 3.95, 3.916666666666667)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:22.763809,"(3.8, 5.3, 5.1)","(3.5, 5.1, 4.394117647058823)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 6.733333333333333)","(7.5, 13.0, 11.846153846153847)","(14.0, 24.0, 21.75)","(3.4, 4.0, 3.888888888888889)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:23.947945,"(3.8, 5.3, 5.247826086956522)","(3.5, 5.1, 4.327272727272727)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.0)","(7.5, 13.0, 11.75)","(14.0, 24.0, 22.666666666666668)","(3.4, 4.0, 3.888888888888889)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:25.062531,"(3.8, 5.3, 5.171428571428572)","(3.5, 5.1, 4.327272727272727)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.0)","(7.5, 13.0, 11.035714285714286)","(14.0, 24.0, 20.615384615384617)","(3.4, 4.0, 3.888888888888889)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:26.161581,"(3.8, 5.3, 5.171428571428572)","(3.5, 5.1, 4.327272727272727)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.0)","(7.5, 13.0, 11.035714285714286)","(14.0, 24.0, 20.615384615384617)","(3.4, 4.0, 3.888888888888889)","(31.0, 100.0, 95.9090909090909)"
14-12-2022 19:22:27.389922,"(3.8, 5.3, 4.8136363636363635)","(3.5, 5.1, 4.327272727272727)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.171428571428572)","(7.5, 13.0, 11.472222222222221)","(14.0, 24.0, 20.625)","(3.4, 3.95, 3.846875)","(31.0, 100.0, 94.28571428571428)"
14-12-2022 19:22:28.534117,"(3.8, 5.2, 4.9)","(3.5, 5.1, 4.327272727272727)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.044444444444444)","(7.5, 13.0, 11.472222222222221)","(14.0, 24.0, 22.5)","(3.4, 3.95, 3.846875)","(31.0, 100.0, 94.28571428571428)"
14-12-2022 19:22:29.685206,"(3.8, 5.2, 4.9)","(3.5, 5.1, 4.327272727272727)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.16)","(7.5, 13.0, 11.035714285714286)","(14.0, 24.0, 22.5)","(3.4, 3.95, 3.8125)","(31.0, 100.0, 94.28571428571428)"
14-12-2022 19:22:30.797478,"(3.8, 5.2, 4.84)","(3.5, 5.1, 4.327272727272727)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.24)","(7.5, 13.0, 11.035714285714286)","(14.0, 24.0, 22.5)","(3.4, 3.95, 3.8125)","(31.0, 100.0, 94.28571428571428)"
14-12-2022 19:22:31.952482,"(3.8, 5.2, 4.75)","(3.5, 5.1, 4.29047619047619)","(31.0, 75.0, 72.94736842105263)","(5.5, 7.4, 7.222222222222222)","(7.5, 13.0, 11.472222222222221)","(14.0, 24.0, 20.625)","(3.4, 3.95, 3.846875)","(31.0, 100.0, 94.28571428571428)"
