,Blount County,Royston Head,Your Not The Boss,Cab Perrio,Kirrek,Let There Be Peace,Tequila Shots,Theclan
10-01-2023 12:09:00.471431,"(12.0, 15.0, 14.172413793103448)","(2.0, 2.26, 2.2411111111111115)","(4.2, 5.0, 4.904093567251462)","(17.0, 44.0, 39.833333333333336)","(8.0, 12.5, 12.3125)","(31.0, 95.0, 88.75)","(14.0, 16.5, 15.375)","(8.5, 12.0, 10.982142857142858)"
10-01-2023 12:09:01.642446,"(12.0, 15.0, 14.172413793103448)","(2.0, 2.26, 2.2411111111111115)","(4.2, 5.0, 4.904093567251462)","(17.0, 44.0, 39.833333333333336)","(8.0, 12.5, 12.3125)","(31.0, 95.0, 88.75)","(14.0, 16.5, 15.375)","(8.5, 12.0, 10.982142857142858)"
10-01-2023 12:09:02.763504,"(12.0, 15.0, 14.172413793103448)","(2.0, 2.26, 2.2411111111111115)","(4.2, 5.0, 4.904093567251462)","(17.0, 44.0, 39.833333333333336)","(8.0, 12.5, 12.3125)","(31.0, 95.0, 88.75)","(14.0, 16.5, 15.375)","(8.5, 12.0, 11.05)"
10-01-2023 12:09:03.904603,"(12.0, 15.0, 14.25)","(2.0, 2.24, 2.2129914529914534)","(4.2, 5.0, 4.904093567251462)","(17.0, 44.0, 39.833333333333336)","(8.0, 12.5, 12.516129032258064)","(31.0, 95.0, 88.75)","(14.0, 16.5, 16.384615384615383)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:05.361332,"(12.0, 15.0, 14.096774193548388)","(2.0, 2.24, 2.2145161290322584)","(4.2, 4.9, 4.867567567567567)","(17.0, 44.0, 42.857142857142854)","(8.0, 14.0, 12.516129032258064)","(31.0, 95.0, 88.75)","(14.0, 16.5, 16.384615384615383)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:06.587568,"(12.0, 15.0, 14.096774193548388)","(2.0, 2.24, 2.2145161290322584)","(4.2, 4.9, 4.867567567567567)","(17.0, 44.0, 42.857142857142854)","(8.0, 14.0, 12.923076923076923)","(31.0, 95.0, 88.75)","(14.0, 16.5, 16.384615384615383)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:07.853972,"(12.0, 15.0, 14.096774193548388)","(2.0, 2.24, 2.2140845070422537)","(4.2, 4.9, 4.840983606557377)","(17.0, 44.0, 42.857142857142854)","(8.0, 13.5, 12.923076923076923)","(31.0, 95.0, 88.75)","(14.0, 16.5, 16.384615384615383)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:08.945640,"(12.0, 15.0, 14.096774193548388)","(2.0, 2.24, 2.2140845070422537)","(4.2, 4.9, 4.840983606557377)","(17.0, 44.0, 42.857142857142854)","(8.0, 13.5, 12.923076923076923)","(31.0, 95.0, 88.75)","(14.0, 16.5, 16.384615384615383)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:10.261252,"(12.0, 15.0, 14.096774193548388)","(2.0, 2.24, 2.2140845070422537)","(4.2, 4.9, 4.840983606557377)","(17.0, 44.0, 42.857142857142854)","(8.0, 13.5, 12.923076923076923)","(31.0, 110.0, 93.75)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:11.421474,"(12.0, 15.0, 14.096774193548388)","(2.0, 2.24, 2.2140845070422537)","(4.2, 4.9, 4.840983606557377)","(17.0, 44.0, 42.857142857142854)","(8.0, 13.5, 12.923076923076923)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:12.589263,"(12.0, 15.0, 14.236363636363636)","(2.0, 2.24, 2.220408163265306)","(4.2, 4.9, 4.840983606557377)","(17.0, 44.0, 41.75)","(8.0, 13.5, 12.857142857142858)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:13.759111,"(12.0, 15.0, 14.236363636363636)","(2.0, 2.24, 2.220408163265306)","(4.2, 4.9, 4.840983606557377)","(17.0, 44.0, 40.5)","(8.0, 13.0, 12.782608695652174)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:14.813058,"(12.0, 15.0, 14.08695652173913)","(2.0, 2.24, 2.220408163265306)","(4.2, 4.9, 4.840983606557377)","(17.0, 46.0, 40.5)","(8.0, 13.0, 12.782608695652174)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:15.889384,"(12.0, 15.0, 14.08695652173913)","(2.0, 2.24, 2.220408163265306)","(4.2, 4.9, 4.837931034482759)","(17.0, 46.0, 40.5)","(8.0, 13.0, 12.782608695652174)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:17.005128,"(12.0, 15.0, 14.08695652173913)","(2.0, 2.24, 2.220408163265306)","(4.2, 4.9, 4.837931034482759)","(17.0, 46.0, 40.5)","(8.0, 13.0, 12.705882352941176)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:18.118007,"(12.0, 13.5, 13.390625)","(2.0, 2.24, 2.220408163265306)","(4.2, 4.9, 4.837931034482759)","(17.0, 46.0, 40.5)","(8.0, 13.0, 12.705882352941176)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:19.288006,"(12.0, 13.5, 13.387096774193548)","(2.0, 2.24, 2.227777777777778)","(4.2, 4.9, 4.837931034482759)","(17.0, 46.0, 41.368421052631575)","(8.0, 13.0, 12.8)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:20.487302,"(12.0, 13.5, 13.15)","(2.0, 2.24, 2.2262500000000003)","(4.2, 4.9, 4.837931034482759)","(17.0, 46.0, 41.368421052631575)","(8.0, 13.0, 12.8)","(31.0, 100.0, 88.63636363636364)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:21.717589,"(12.0, 13.5, 13.131578947368421)","(2.0, 2.24, 2.227777777777778)","(4.2, 4.9, 4.837931034482759)","(17.0, 60.0, 51.53846153846154)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(14.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:22.944204,"(12.0, 15.0, 13.222222222222221)","(1.95, 2.24, 2.227777777777778)","(4.2, 4.9, 4.837931034482759)","(17.0, 50.0, 47.6)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 16.5, 16.3125)","(8.5, 12.0, 10.8125)"
10-01-2023 12:09:24.240113,"(12.0, 15.0, 13.193548387096774)","(1.95, 2.24, 2.227777777777778)","(4.2, 4.9, 4.837931034482759)","(17.0, 50.0, 47.6)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 16.5, 16.3125)","(8.5, 12.0, 10.857142857142858)"
10-01-2023 12:09:25.427747,"(12.0, 15.0, 13.193548387096774)","(1.95, 2.24, 2.2333333333333334)","(4.2, 4.9, 4.837931034482759)","(17.0, 50.0, 47.6)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 16.5, 16.384615384615383)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:26.591759,"(12.0, 15.0, 13.193548387096774)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.837931034482759)","(17.0, 50.0, 47.6)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 16.5, 16.384615384615383)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:27.661007,"(12.0, 15.0, 13.193548387096774)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 47.6)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 16.5, 16.384615384615383)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:28.721057,"(12.0, 15.0, 13.214285714285714)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 43.333333333333336)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 18.5, 17.068181818181817)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:29.741056,"(12.0, 15.0, 13.214285714285714)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 43.333333333333336)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 18.5, 17.068181818181817)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:30.761933,"(12.0, 15.0, 13.214285714285714)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 43.333333333333336)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 18.5, 17.068181818181817)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:31.936196,"(12.0, 15.0, 13.214285714285714)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 43.333333333333336)","(8.0, 13.0, 12.8)","(31.0, 100.0, 89.58333333333333)","(13.0, 18.5, 16.9375)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:33.086170,"(12.0, 15.0, 13.706896551724139)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 43.333333333333336)","(8.0, 14.0, 12.666666666666666)","(31.0, 100.0, 85.0)","(13.0, 18.5, 16.25862068965517)","(8.5, 11.5, 10.763157894736842)"
10-01-2023 12:09:34.308619,"(12.0, 15.0, 13.706896551724139)","(1.95, 2.24, 2.2341176470588238)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 43.333333333333336)","(8.0, 14.0, 12.666666666666666)","(31.0, 95.0, 85.0)","(13.0, 18.5, 16.25862068965517)","(8.5, 11.5, 10.763157894736842)"
10-01-2023 12:09:35.566445,"(12.0, 15.0, 13.706896551724139)","(1.95, 2.24, 2.232)","(4.2, 4.9, 4.818181818181818)","(17.0, 50.0, 43.333333333333336)","(8.0, 14.0, 12.666666666666666)","(31.0, 95.0, 85.0)","(13.0, 18.5, 16.25862068965517)","(8.5, 11.5, 10.763157894736842)"
10-01-2023 12:09:36.804966,"(12.0, 15.0, 13.706896551724139)","(1.95, 2.24, 2.236)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 43.333333333333336)","(8.0, 14.0, 12.666666666666666)","(31.0, 95.0, 85.0)","(13.0, 18.5, 16.58823529411765)","(8.5, 11.5, 10.763157894736842)"
10-01-2023 12:09:37.965802,"(12.0, 15.0, 13.706896551724139)","(1.95, 2.24, 2.236)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 14.0, 13.285714285714285)","(31.0, 95.0, 85.0)","(13.0, 18.5, 16.606060606060606)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:39.161833,"(12.0, 15.0, 13.706896551724139)","(1.95, 2.24, 2.236)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 13.5, 13.058823529411764)","(31.0, 95.0, 85.0)","(13.0, 18.5, 16.606060606060606)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:40.360963,"(12.0, 15.0, 13.706896551724139)","(1.95, 2.26, 2.228135593220339)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 13.5, 13.058823529411764)","(31.0, 95.0, 85.0)","(13.0, 18.5, 17.23076923076923)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:41.539618,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.229090909090909)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 13.5, 13.058823529411764)","(31.0, 95.0, 85.0)","(13.0, 18.0, 17.23076923076923)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:42.694917,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.229677419354839)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 13.5, 13.142857142857142)","(31.0, 95.0, 85.0)","(13.0, 18.0, 17.23076923076923)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:43.802286,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.229677419354839)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 13.5, 13.142857142857142)","(31.0, 95.0, 85.0)","(13.0, 18.0, 17.6)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:44.936626,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.2524324324324323)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 13.5, 13.142857142857142)","(31.0, 95.0, 85.0)","(13.0, 18.0, 17.6)","(8.5, 11.5, 10.777777777777779)"
10-01-2023 12:09:46.058296,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.2472727272727275)","(4.2, 4.9, 4.816326530612245)","(17.0, 50.0, 42.5)","(8.0, 13.0, 12.88888888888889)","(31.0, 95.0, 85.0)","(13.0, 18.0, 17.6)","(8.5, 11.5, 10.777777777777779)"
10-01-2023 12:09:47.206394,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.2453333333333334)","(4.2, 4.9, 4.8076923076923075)","(17.0, 50.0, 42.5)","(8.0, 13.0, 12.88888888888889)","(31.0, 95.0, 83.23529411764706)","(13.0, 18.0, 17.6)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:48.282461,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.2492682926829266)","(4.2, 5.0, 4.817142857142857)","(17.0, 50.0, 42.5)","(8.0, 13.0, 12.88888888888889)","(31.0, 95.0, 85.0)","(13.0, 18.0, 16.61111111111111)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:49.344716,"(12.0, 15.0, 13.588235294117647)","(1.95, 2.26, 2.2524324324324323)","(4.2, 5.0, 4.815789473684211)","(17.0, 50.0, 42.666666666666664)","(8.0, 13.0, 12.88888888888889)","(31.0, 95.0, 85.0)","(13.0, 18.0, 16.833333333333332)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:50.516341,"(12.0, 15.0, 13.59375)","(1.95, 2.26, 2.2492682926829266)","(4.2, 5.0, 4.815789473684211)","(17.0, 48.0, 42.666666666666664)","(8.0, 13.0, 12.88888888888889)","(31.0, 95.0, 85.0)","(13.0, 17.5, 16.833333333333332)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:51.766913,"(12.0, 15.0, 13.714285714285714)","(1.95, 2.26, 2.2492682926829266)","(4.2, 5.0, 4.815789473684211)","(17.0, 48.0, 42.666666666666664)","(8.0, 13.0, 12.914285714285715)","(31.0, 95.0, 85.0)","(13.0, 17.5, 16.833333333333332)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:52.941294,"(12.0, 15.0, 13.714285714285714)","(1.95, 2.26, 2.2492682926829266)","(4.2, 5.0, 4.815789473684211)","(17.0, 48.0, 42.666666666666664)","(8.0, 14.0, 12.744186046511627)","(31.0, 95.0, 85.0)","(14.0, 17.5, 16.833333333333332)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:54.162225,"(12.0, 15.0, 13.714285714285714)","(1.95, 2.24, 2.235882352941177)","(4.2, 5.0, 4.8478260869565215)","(17.0, 48.0, 42.666666666666664)","(8.0, 14.0, 12.744186046511627)","(31.0, 95.0, 85.0)","(14.0, 17.5, 16.833333333333332)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:55.431794,"(12.0, 15.0, 13.08955223880597)","(1.95, 2.24, 2.2326315789473687)","(4.2, 5.0, 4.848888888888888)","(17.0, 48.0, 42.666666666666664)","(8.0, 14.0, 13.131578947368421)","(31.0, 95.0, 85.0)","(14.0, 17.5, 16.833333333333332)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:56.676915,"(12.0, 14.5, 13.9)","(1.95, 2.24, 2.2326315789473687)","(4.2, 5.0, 4.848888888888888)","(17.0, 48.0, 42.666666666666664)","(8.0, 14.0, 13.083333333333334)","(31.0, 95.0, 85.0)","(14.0, 17.5, 16.5)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:57.908943,"(12.0, 14.5, 13.45)","(1.95, 2.24, 2.2326315789473687)","(4.2, 5.0, 4.848888888888888)","(17.0, 48.0, 42.666666666666664)","(8.0, 14.0, 13.083333333333334)","(31.0, 95.0, 85.0)","(14.0, 17.0, 16.727272727272727)","(8.5, 11.5, 10.794117647058824)"
10-01-2023 12:09:59.161276,"(12.0, 14.5, 13.45)","(1.95, 2.22, 2.20425)","(4.2, 5.0, 4.853658536585366)","(17.0, 48.0, 42.666666666666664)","(8.0, 13.5, 13.083333333333334)","(31.0, 95.0, 85.0)","(14.0, 17.0, 16.7)","(8.5, 11.5, 10.576923076923077)"
10-01-2023 12:10:00.236806,"(12.0, 14.5, 13.45)","(1.95, 2.22, 2.2022535211267606)","(4.2, 5.0, 4.853658536585366)","(17.0, 48.0, 42.666666666666664)","(8.0, 13.5, 13.423076923076923)","(31.0, 95.0, 85.0)","(14.0, 17.0, 16.423076923076923)","(8.5, 11.5, 10.75)"
10-01-2023 12:10:01.311534,"(12.0, 14.5, 13.45)","(1.95, 2.2, 2.1994444444444445)","(4.2, 5.0, 4.853658536585366)","(17.0, 48.0, 42.666666666666664)","(8.0, 13.5, 13.41304347826087)","(31.0, 95.0, 85.0)","(14.0, 17.0, 16.423076923076923)","(8.5, 11.5, 10.75)"
10-01-2023 12:10:02.390424,"(12.0, 14.5, 13.45)","(1.95, 2.22, 2.203661971830986)","(4.2, 5.0, 4.853658536585366)","(17.0, 48.0, 40.5)","(8.0, 13.5, 13.277777777777779)","(31.0, 95.0, 85.0)","(14.0, 17.0, 16.3)","(8.5, 11.5, 10.75)"
10-01-2023 12:10:03.441419,"(12.0, 14.5, 13.75)","(1.95, 2.22, 2.203661971830986)","(4.2, 5.0, 4.85)","(17.0, 40.0, 34.705882352941174)","(8.0, 13.5, 13.277777777777779)","(31.0, 95.0, 85.0)","(14.0, 17.0, 16.363636363636363)","(8.5, 11.5, 10.564516129032258)"
10-01-2023 12:10:04.547316,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.210793650793651)","(4.2, 4.9, 4.808088235294117)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.34)","(31.0, 95.0, 85.0)","(14.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:05.782177,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212564102564103)","(4.2, 4.9, 4.808088235294117)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.34)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:07.053857,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212564102564103)","(4.2, 4.9, 4.811034482758621)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.34)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:08.223672,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212564102564103)","(4.2, 4.9, 4.811034482758621)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.370967741935484)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:09.411657,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212564102564103)","(4.2, 4.9, 4.811034482758621)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.370967741935484)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:10.634417,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212564102564103)","(4.2, 4.9, 4.811034482758621)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.370967741935484)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:11.928384,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212266666666667)","(4.2, 4.9, 4.811034482758621)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.370967741935484)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:13.147879,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212266666666667)","(4.2, 4.9, 4.811034482758621)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.370967741935484)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:14.278216,"(12.0, 14.0, 13.125)","(1.95, 2.22, 2.212266666666667)","(4.2, 4.9, 4.811034482758621)","(17.0, 40.0, 37.333333333333336)","(8.0, 13.5, 13.370967741935484)","(31.0, 95.0, 85.0)","(13.0, 17.0, 16.363636363636363)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:15.623957,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.22, 2.2511627906976743)","(4.2, 4.9, 4.713157894736843)","(17.0, 40.0, 44.0)","(8.0, 13.5, 13.2)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.571428571428573)","(8.5, 11.0, 10.372093023255815)"
10-01-2023 12:10:16.793167,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2511627906976743)","(4.2, 4.8, 4.713157894736843)","(17.0, 48.0, 44.0)","(8.0, 13.5, 13.166666666666666)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.428571428571427)","(8.5, 11.0, 10.41304347826087)"
10-01-2023 12:10:17.920951,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.251891891891892)","(4.2, 4.8, 4.704444444444444)","(17.0, 48.0, 44.0)","(8.0, 13.5, 13.166666666666666)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.428571428571427)","(8.5, 11.0, 10.41304347826087)"
10-01-2023 12:10:19.039982,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.251891891891892)","(4.2, 4.8, 4.704081632653061)","(17.0, 48.0, 44.0)","(8.0, 13.5, 13.166666666666666)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.428571428571427)","(8.5, 11.0, 10.339285714285714)"
10-01-2023 12:10:20.097171,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2529411764705882)","(4.2, 4.8, 4.704081632653061)","(17.0, 48.0, 44.0)","(8.0, 13.5, 13.166666666666666)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.428571428571427)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:21.185177,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2529411764705882)","(4.2, 4.8, 4.703174603174603)","(17.0, 48.0, 44.0)","(8.0, 13.5, 13.394736842105264)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.57894736842105)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:22.284037,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2543529411764704)","(4.2, 4.8, 4.703174603174603)","(17.0, 48.0, 47.0)","(8.0, 13.5, 14.125)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.57894736842105)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:23.657738,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2527272727272725)","(4.2, 4.8, 4.703174603174603)","(17.0, 48.0, 47.0)","(8.0, 14.5, 14.125)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.57894736842105)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:24.766093,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2527272727272725)","(4.2, 4.8, 4.703174603174603)","(17.0, 48.0, 47.0)","(8.0, 14.0, 13.75)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.57894736842105)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:25.938972,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2527272727272725)","(4.2, 4.8, 4.703174603174603)","(17.0, 48.0, 47.0)","(8.0, 14.0, 13.75)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.57894736842105)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:27.070615,"(12.0, 14.0, 13.176470588235293)","(1.95, 2.26, 2.2527272727272725)","(4.2, 4.8, 4.708064516129032)","(17.0, 48.0, 47.0)","(8.0, 14.0, 13.777777777777779)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.428571428571427)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:28.144808,"(12.0, 15.0, 13.26086956521739)","(1.95, 2.34, 2.262916666666667)","(4.2, 4.8, 4.616129032258065)","(17.0, 48.0, 47.0)","(8.0, 14.0, 13.777777777777779)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.428571428571427)","(8.5, 10.5, 10.339285714285714)"
10-01-2023 12:10:29.412750,"(12.0, 15.0, 14.227272727272727)","(1.95, 2.34, 2.2781132075471695)","(4.2, 4.8, 4.646153846153846)","(17.0, 48.0, 47.0)","(8.0, 14.0, 13.774193548387096)","(31.0, 95.0, 81.875)","(13.0, 17.0, 16.205882352941178)","(8.5, 10.5, 10.296875)"
10-01-2023 12:10:30.625566,"(11.0, 14.5, 14.227272727272727)","(1.95, 2.34, 2.293584905660377)","(4.2, 4.8, 4.636065573770492)","(18.0, 48.0, 47.0)","(8.5, 14.0, 13.827586206896552)","(31.0, 95.0, 81.875)","(13.0, 17.0, 15.875)","(8.5, 10.5, 10.296875)"
10-01-2023 12:10:31.959579,"(11.0, 14.5, 14.227272727272727)","(1.95, 2.34, 2.293584905660377)","(4.2, 4.8, 4.636065573770492)","(18.0, 48.0, 47.0)","(8.5, 14.0, 13.827586206896552)","(31.0, 95.0, 81.875)","(13.0, 17.0, 15.875)","(8.5, 10.5, 10.296875)"
10-01-2023 12:10:33.187299,"(11.0, 14.5, 14.227272727272727)","(1.95, 2.34, 2.293584905660377)","(4.2, 4.8, 4.636065573770492)","(18.0, 48.0, 47.0)","(8.5, 14.0, 13.827586206896552)","(31.0, 95.0, 81.875)","(13.0, 17.0, 15.875)","(8.5, 10.5, 10.296875)"
10-01-2023 12:10:34.391418,"(12.0, 14.5, 14.227272727272727)","(1.95, 2.34, 2.293584905660377)","(4.2, 4.8, 4.6343749999999995)","(17.0, 48.0, 43.76470588235294)","(8.0, 14.0, 13.827586206896552)","(31.0, 95.0, 81.875)","(13.0, 17.0, 15.875)","(8.5, 10.5, 10.296875)"
10-01-2023 12:10:35.518812,"(12.0, 14.5, 14.227272727272727)","(1.95, 2.32, 2.316923076923077)","(4.2, 4.8, 4.6343749999999995)","(17.0, 50.0, 42.0)","(8.0, 14.0, 13.8)","(31.0, 95.0, 81.875)","(13.0, 17.0, 15.846153846153847)","(8.5, 10.5, 10.351851851851851)"
