,Arrogant Suzy,Charming Spirit,Fake Promises,Django Riggs,Lieutenant Dan,Borrowed Angel,All Inn Aussie,Davettes Diva
08-12-2022 15:27:42.766619,"(41.0, 130.0, 91.3)","(5.5, 7.2, 6.514285714285714)","(5.0, 8.4, 8.0)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 621.578947368421)","(3.0, 3.95, 3.85)","(4.2, 6.6, 6.009090909090909)"
08-12-2022 15:27:43.945126,"(41.0, 130.0, 91.3)","(5.5, 7.2, 6.514285714285714)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 621.578947368421)","(3.0, 3.95, 3.778571428571429)","(4.2, 6.6, 6.009090909090909)"
08-12-2022 15:27:45.145060,"(41.0, 130.0, 91.3)","(5.5, 7.8, 7.683333333333334)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 590.0)","(3.0, 3.95, 3.792857142857143)","(4.2, 6.6, 6.009090909090909)"
08-12-2022 15:27:46.406503,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.013636363636364)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 590.0)","(3.0, 3.95, 3.8400000000000003)","(4.2, 6.6, 6.009090909090909)"
08-12-2022 15:27:47.690470,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.066666666666667)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 622.1052631578948)","(3.0, 3.95, 3.8400000000000003)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:48.970851,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.9)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 622.1052631578948)","(3.0, 3.95, 3.73)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:50.160422,"(41.0, 130.0, 91.3)","(5.5, 8.0, 7.9)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 622.1052631578948)","(3.0, 3.95, 3.73)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:51.364110,"(41.0, 130.0, 91.3)","(5.5, 8.0, 7.9)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 13.125)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.838888888888889)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:52.580894,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.092307692307692)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.838888888888889)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:53.971898,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.092307692307692)","(5.0, 8.4, 8.17142857142857)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.838888888888889)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:55.230366,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.9)","(5.0, 8.4, 7.7)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.7)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:56.551116,"(41.0, 130.0, 91.3)","(5.5, 8.0, 7.9)","(5.0, 8.4, 8.0)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.7)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:57.773146,"(41.0, 130.0, 91.3)","(5.5, 8.0, 7.576923076923077)","(5.0, 8.4, 8.184615384615386)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.8375000000000004)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:27:58.991111,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.092307692307692)","(5.0, 8.4, 8.2)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.8375000000000004)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:28:00.216095,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.092307692307692)","(5.0, 8.4, 8.2)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.8375000000000004)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:28:01.660962,"(41.0, 130.0, 91.3)","(5.5, 7.4, 7.8)","(5.0, 8.4, 8.2)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.916666666666668)","(91.0, 650.0, 591.1111111111111)","(3.0, 3.95, 3.65)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:28:02.983949,"(41.0, 130.0, 91.3)","(5.5, 8.0, 6.866666666666667)","(5.0, 8.4, 8.2)","(5.0, 6.6, 5.733333333333333)","(8.5, 15.0, 12.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.861111111111111)","(4.2, 6.6, 5.671428571428571)"
08-12-2022 15:28:04.202848,"(41.0, 110.0, 55.14285714285714)","(5.5, 7.4, 7.218181818181819)","(5.0, 8.4, 8.2)","(5.0, 6.6, 5.483333333333333)","(8.5, 14.0, 12.333333333333332)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.861111111111111)","(4.2, 6.6, 5.4375)"
08-12-2022 15:28:05.444384,"(41.0, 110.0, 62.0)","(5.5, 7.4, 7.1000000000000005)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.483333333333333)","(8.5, 14.0, 12.333333333333332)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.861111111111111)","(4.2, 6.4, 5.4375)"
08-12-2022 15:28:06.708298,"(41.0, 110.0, 62.0)","(5.5, 7.4, 7.1000000000000005)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.41578947368421)","(8.5, 14.0, 10.875)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.4, 5.356410256410256)"
08-12-2022 15:28:07.958018,"(41.0, 110.0, 76.3157894736842)","(5.5, 7.4, 7.258490566037736)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 14.0, 12.625)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.4, 5.375862068965517)"
08-12-2022 15:28:09.120210,"(41.0, 110.0, 76.3157894736842)","(5.5, 7.4, 7.225581395348837)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 13.0, 11.909090909090908)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.4, 5.375862068965517)"
08-12-2022 15:28:10.395045,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.225581395348837)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 13.0, 11.909090909090908)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.4, 5.375862068965517)"
08-12-2022 15:28:11.666275,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.225581395348837)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 13.0, 11.909090909090908)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.4, 5.375862068965517)"
08-12-2022 15:28:12.882487,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.095652173913043)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 13.0, 10.807692307692308)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.4, 5.525)"
08-12-2022 15:28:14.030383,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.095652173913043)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 13.0, 10.807692307692308)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.2, 5.76)"
08-12-2022 15:28:15.139283,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 6.861538461538462)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 13.0, 11.346153846153847)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:16.264073,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.0)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 12.5, 11.272727272727273)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:17.442131,"(41.0, 110.0, 71.04347826086956)","(5.5, 8.0, 7.9)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 12.0, 11.272727272727273)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:18.472419,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.269565217391305)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 12.0, 10.7)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:19.657725,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.269565217391305)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 12.0, 10.7)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:20.865590,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.233333333333333)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 12.0, 10.7)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:22.100057,"(41.0, 110.0, 71.04347826086956)","(5.5, 7.4, 7.161904761904762)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 12.0, 11.125)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:23.502872,"(41.0, 110.0, 71.04347826086956)","(5.5, 8.0, 7.905882352941177)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.5, 10.623529411764705)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:24.750135,"(41.0, 110.0, 52.13333333333333)","(5.5, 7.4, 7.280952380952382)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.6)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:25.991125,"(41.0, 110.0, 52.13333333333333)","(5.5, 7.4, 7.133333333333334)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:27.938423,"(41.0, 110.0, 84.16666666666667)","(5.5, 7.4, 8.066666666666666)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:29.446114,"(41.0, 110.0, 85.2)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:30.827457,"(41.0, 110.0, 85.2)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:32.347037,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 8.303225806451614)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:33.702181,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:35.075425,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:36.442878,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 8.2)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.76)"
08-12-2022 15:28:37.809755,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 8.303225806451614)","(5.0, 8.4, 7.872727272727273)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 6.0, 5.630769230769231)"
08-12-2022 15:28:39.069380,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.6, 7.96)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.393103448275863)"
08-12-2022 15:28:40.354648,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.6, 7.96)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.393103448275863)"
08-12-2022 15:28:41.576512,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.6, 7.96)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 6.0, 5.393103448275863)"
08-12-2022 15:28:42.843803,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.6, 7.96)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 6.0, 5.445)"
08-12-2022 15:28:44.155572,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 7.763636363636364)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.9, 5.344117647058824)"
08-12-2022 15:28:45.456801,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.763636363636364)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.529411764705882)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.9, 5.581818181818182)"
08-12-2022 15:28:46.773907,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.8, 5.421052631578948)"
08-12-2022 15:28:48.060773,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.8, 5.34)"
08-12-2022 15:28:49.351631,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.8, 5.533333333333333)"
08-12-2022 15:28:50.582739,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.430769230769231)"
08-12-2022 15:28:51.864002,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.430769230769231)"
08-12-2022 15:28:53.207085,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:28:54.593430,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:28:55.766088,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:28:57.001181,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:28:58.228139,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.838709677419354)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:28:59.483526,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:00.717031,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 10.314285714285715)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:01.947869,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:29:03.578046,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:05.100866,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:06.527819,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:29:07.977551,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:29:09.478644,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.3578947368421055)"
08-12-2022 15:29:10.979993,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:12.378340,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:13.733905,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:15.070001,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:16.501876,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:17.888598,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:19.216704,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:20.505337,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:21.795602,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:23.181571,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:24.449259,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 8.303225806451614)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.544444444444444)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:25.755484,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.8, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.52)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:27.063415,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.52)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:28.368371,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 7.9241379310344815)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.52)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.85)","(4.2, 5.7, 5.336363636363637)"
08-12-2022 15:29:29.746356,"(41.0, 110.0, 81.42857142857143)","(5.5, 8.2, 8.555555555555555)","(5.0, 8.4, 7.7)","(5.0, 6.4, 5.52)","(8.5, 11.0, 9.8)","(91.0, 650.0, 601.8181818181818)","(3.0, 3.95, 3.75)","(4.2, 5.7, 5.336363636363637)"
