,Amen Brother,Bia Tinne,Burrandana,Open Sky,Take On Manhattan,The Big Shamrock,Toro Magic,Brave Image,County Kilkenny,Mo Chara,Sonny Fella
05-01-2023 12:47:30.797209,"(7.0, 8.2, 7.976)","(8.0, 12.0, 10.952380952380953)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.14)","(21.0, 29.0, 28.0)","(21.0, 48.0, 47.2)","(81.0, 130.0, 103.33333333333333)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.636363636363637)","(17.0, 26.0, 23.6)","(18.0, 28.0, 27.428571428571427)"
05-01-2023 12:47:32.559018,"(7.0, 8.2, 7.976)","(8.0, 12.0, 11.185185185185185)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.14)","(21.0, 29.0, 28.0)","(21.0, 48.0, 47.2)","(81.0, 130.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.636363636363637)","(17.0, 22.0, 21.333333333333332)","(18.0, 28.0, 27.428571428571427)"
05-01-2023 12:47:34.125505,"(7.0, 8.2, 7.945454545454545)","(8.0, 12.0, 11.175)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.14)","(21.0, 29.0, 27.75)","(21.0, 48.0, 48.8)","(81.0, 120.0, 110.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.644444444444444)","(17.0, 22.0, 23.75)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:35.602877,"(7.0, 8.2, 7.984615384615385)","(8.0, 12.0, 11.175)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.15)","(21.0, 29.0, 27.75)","(21.0, 50.0, 48.8)","(81.0, 120.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.644444444444444)","(17.0, 25.0, 23.75)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:37.130213,"(7.0, 8.2, 7.984615384615385)","(8.0, 12.0, 11.083333333333334)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.3)","(21.0, 29.0, 27.75)","(21.0, 50.0, 48.8)","(81.0, 120.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.644444444444444)","(17.0, 25.0, 23.75)","(18.0, 28.0, 27.428571428571427)"
05-01-2023 12:47:38.552023,"(7.0, 8.2, 7.984615384615385)","(8.0, 12.0, 10.842105263157894)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.3)","(21.0, 29.0, 27.75)","(21.0, 50.0, 47.2)","(81.0, 120.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.644444444444444)","(17.0, 25.0, 23.0)","(18.0, 28.0, 27.428571428571427)"
05-01-2023 12:47:39.986413,"(7.0, 8.2, 7.984615384615385)","(8.0, 12.0, 10.9)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.22)","(21.0, 29.0, 27.75)","(21.0, 48.0, 47.2)","(81.0, 120.0, 111.25)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.644444444444444)","(17.0, 25.0, 22.666666666666668)","(18.0, 28.0, 26.0)"
05-01-2023 12:47:41.465998,"(7.0, 8.2, 8.013333333333334)","(8.0, 12.0, 10.9)","(4.0, 4.7, 4.425925925925926)","(8.5, 10.5, 10.22)","(21.0, 29.0, 27.75)","(21.0, 48.0, 47.2)","(81.0, 120.0, 111.25)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.644444444444444)","(17.0, 24.0, 22.666666666666668)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:42.952168,"(7.0, 8.2, 7.984615384615385)","(8.0, 12.0, 11.352941176470589)","(4.0, 4.5, 4.674468085106383)","(8.5, 10.5, 10.22)","(21.0, 29.0, 27.75)","(21.0, 48.0, 47.2)","(81.0, 120.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.753846153846153)","(17.0, 24.0, 23.0)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:44.468780,"(7.0, 8.2, 7.984615384615385)","(8.0, 12.0, 11.541666666666666)","(4.0, 4.7, 4.674468085106383)","(8.5, 10.5, 10.22)","(21.0, 29.0, 27.75)","(21.0, 48.0, 47.2)","(81.0, 120.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.753846153846153)","(17.0, 24.0, 23.0)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:46.002179,"(7.0, 8.2, 7.984615384615385)","(8.0, 12.0, 11.541666666666666)","(4.0, 4.7, 4.674468085106383)","(8.5, 10.5, 10.22)","(21.0, 29.0, 27.75)","(21.0, 48.0, 47.2)","(81.0, 120.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.709090909090909)","(17.0, 24.0, 23.0)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:47.502913,"(7.0, 8.2, 7.984615384615385)","(8.0, 11.5, 11.0)","(4.0, 4.7, 4.672727272727273)","(8.5, 11.0, 9.98)","(21.0, 29.0, 27.75)","(21.0, 50.0, 48.8)","(81.0, 120.0, 111.25)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.709090909090909)","(17.0, 24.0, 23.0)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:48.964426,"(7.0, 8.2, 7.984615384615385)","(8.0, 11.5, 11.0)","(4.0, 4.7, 4.672727272727273)","(8.5, 10.5, 10.266666666666667)","(21.0, 29.0, 27.75)","(21.0, 50.0, 47.2)","(81.0, 120.0, 105.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 9.709090909090909)","(17.0, 24.0, 20.5)","(18.0, 27.0, 27.0)"
05-01-2023 12:47:50.459658,"(7.0, 8.2, 7.984615384615385)","(8.0, 11.0, 10.948717948717949)","(4.0, 4.7, 4.571428571428572)","(8.5, 10.5, 10.266666666666667)","(21.0, 29.0, 27.75)","(21.0, 48.0, 46.666666666666664)","(81.0, 120.0, 94.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.0, 10.21111111111111)","(17.0, 21.0, 20.5)","(18.0, 28.0, 27.0)"
05-01-2023 12:47:51.891716,"(7.0, 8.2, 8.013333333333334)","(8.0, 11.0, 10.948717948717949)","(4.0, 4.7, 4.667567567567568)","(8.5, 10.5, 10.266666666666667)","(21.0, 29.0, 27.75)","(21.0, 48.0, 46.666666666666664)","(81.0, 100.0, 94.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 10.5, 9.600000000000001)","(17.0, 21.0, 20.5)","(18.0, 28.0, 27.0)"
05-01-2023 12:47:53.357102,"(7.0, 8.2, 8.013333333333334)","(8.0, 11.0, 10.953488372093023)","(4.0, 4.7, 4.670731707317073)","(8.5, 10.5, 10.266666666666667)","(21.0, 29.0, 27.75)","(21.0, 48.0, 46.666666666666664)","(81.0, 100.0, 94.375)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.600000000000001)","(17.0, 21.0, 20.5)","(18.0, 28.0, 27.0)"
05-01-2023 12:47:54.852253,"(7.0, 8.2, 8.013333333333334)","(8.0, 11.0, 10.953488372093023)","(4.0, 4.7, 4.670731707317073)","(8.5, 10.5, 10.217391304347826)","(21.0, 29.0, 31.529411764705884)","(21.0, 48.0, 48.0)","(81.0, 100.0, 92.5)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.600000000000001)","(17.0, 21.0, 19.666666666666668)","(18.0, 28.0, 26.0)"
05-01-2023 12:47:56.342862,"(7.0, 8.2, 8.013333333333334)","(8.0, 11.0, 11.0)","(4.0, 4.7, 4.594117647058824)","(8.5, 11.0, 10.166666666666666)","(21.0, 38.0, 30.857142857142858)","(21.0, 50.0, 48.0)","(81.0, 100.0, 92.5)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.620000000000001)","(17.0, 20.0, 19.76923076923077)","(18.0, 27.0, 26.0)"
05-01-2023 12:47:57.806976,"(7.0, 8.2, 7.8181818181818175)","(8.0, 12.0, 11.0)","(4.0, 4.7, 4.594117647058824)","(8.5, 11.0, 10.15)","(21.0, 38.0, 30.857142857142858)","(21.0, 50.0, 46.666666666666664)","(81.0, 100.0, 106.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.671428571428573)","(17.0, 20.0, 19.76923076923077)","(18.0, 27.0, 23.5)"
05-01-2023 12:47:59.288160,"(7.0, 8.2, 7.8181818181818175)","(8.0, 12.0, 11.0)","(4.0, 4.7, 4.594117647058824)","(8.5, 11.0, 10.15)","(21.0, 38.0, 30.857142857142858)","(21.0, 48.0, 46.666666666666664)","(81.0, 130.0, 106.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.671428571428573)","(17.0, 20.0, 19.76923076923077)","(18.0, 25.0, 23.5)"
05-01-2023 12:48:00.747741,"(7.0, 7.6, 7.589473684210526)","(8.0, 12.0, 12.4)","(4.0, 4.7, 4.594117647058824)","(8.5, 11.0, 10.15)","(21.0, 38.0, 30.857142857142858)","(21.0, 48.0, 46.666666666666664)","(81.0, 120.0, 110.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.671428571428573)","(17.0, 20.0, 19.76923076923077)","(18.0, 25.0, 23.636363636363637)"
05-01-2023 12:48:02.147440,"(7.0, 7.6, 7.590909090909091)","(8.0, 12.5, 12.4)","(4.0, 4.7, 4.594117647058824)","(8.5, 11.0, 10.15)","(21.0, 38.0, 30.857142857142858)","(21.0, 48.0, 48.0)","(81.0, 120.0, 110.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.581818181818182)","(17.0, 20.0, 19.76923076923077)","(18.0, 24.0, 23.428571428571427)"
05-01-2023 12:48:03.525909,"(7.0, 7.6, 7.590909090909091)","(8.0, 12.5, 12.4)","(4.0, 4.7, 4.653846153846154)","(8.5, 11.0, 10.15)","(21.0, 38.0, 30.857142857142858)","(21.0, 50.0, 48.0)","(81.0, 120.0, 110.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.5)","(17.0, 20.0, 19.76923076923077)","(18.0, 24.0, 23.428571428571427)"
05-01-2023 12:48:04.850093,"(7.0, 7.6, 7.588888888888889)","(8.0, 12.5, 12.333333333333334)","(4.0, 4.7, 4.605263157894737)","(8.5, 11.0, 10.15)","(21.0, 38.0, 30.857142857142858)","(21.0, 50.0, 48.0)","(81.0, 130.0, 106.0)","(3.9, 5.0, 4.964705882352941)","(7.5, 9.8, 9.5)","(17.0, 20.0, 19.76923076923077)","(18.0, 24.0, 23.428571428571427)"
05-01-2023 12:48:06.361482,"(7.0, 7.6, 7.588888888888889)","(8.0, 12.5, 12.333333333333334)","(4.0, 4.7, 4.695973154362417)","(8.5, 11.0, 10.15)","(21.0, 34.0, 30.0)","(21.0, 50.0, 48.0)","(81.0, 130.0, 106.0)","(3.9, 4.9, 4.8046875)","(7.5, 9.8, 10.095652173913043)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:07.854232,"(7.0, 8.2, 8.08)","(8.0, 12.5, 12.2)","(4.0, 4.8, 4.733142857142857)","(8.5, 11.0, 10.15)","(21.0, 34.0, 30.0)","(21.0, 50.0, 48.0)","(81.0, 130.0, 106.0)","(3.9, 4.9, 4.8046875)","(7.5, 11.5, 10.2)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:09.261972,"(7.0, 8.2, 8.1)","(8.0, 12.5, 11.5)","(4.0, 4.8, 4.719310344827586)","(8.5, 11.0, 10.15)","(21.0, 32.0, 30.666666666666668)","(21.0, 50.0, 48.0)","(81.0, 130.0, 106.0)","(3.9, 4.9, 4.800813008130081)","(7.5, 10.5, 10.2)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:10.683689,"(7.0, 8.2, 8.133333333333333)","(8.0, 12.0, 11.5)","(4.0, 4.8, 4.713333333333333)","(8.5, 11.0, 10.15)","(21.0, 32.0, 30.666666666666668)","(21.0, 50.0, 48.0)","(81.0, 130.0, 106.0)","(3.9, 4.9, 4.800813008130081)","(7.5, 10.5, 10.2)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:12.196815,"(7.0, 8.2, 8.133333333333333)","(8.0, 12.0, 11.2)","(4.0, 4.8, 4.6982608695652175)","(8.5, 11.0, 10.15)","(21.0, 32.0, 30.0)","(21.0, 50.0, 48.0)","(81.0, 130.0, 106.0)","(3.9, 4.9, 4.800869565217391)","(7.5, 10.5, 10.275)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:13.534723,"(7.0, 8.2, 8.133333333333333)","(8.0, 12.0, 11.8)","(4.0, 4.8, 4.6982608695652175)","(8.5, 11.0, 10.15)","(21.0, 34.0, 30.666666666666668)","(21.0, 50.0, 48.0)","(81.0, 130.0, 106.0)","(3.9, 4.9, 4.800869565217391)","(7.5, 10.5, 10.2)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:14.958166,"(7.0, 9.0, 8.533333333333333)","(8.0, 12.0, 12.25)","(4.0, 4.8, 4.676842105263158)","(8.5, 11.0, 10.15)","(21.0, 32.0, 30.666666666666668)","(21.0, 50.0, 48.4)","(81.0, 130.0, 106.0)","(3.9, 4.9, 4.800869565217391)","(7.5, 10.5, 10.953623188405796)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:16.404706,"(7.0, 8.8, 8.533333333333333)","(8.0, 12.5, 12.75)","(4.0, 4.8, 4.66235294117647)","(8.5, 11.0, 10.15)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.4)","(81.0, 130.0, 107.5)","(3.9, 4.9, 4.800869565217391)","(7.5, 11.0, 10.14)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:17.819793,"(7.0, 8.8, 8.533333333333333)","(8.0, 13.0, 12.15625)","(4.0, 4.8, 4.66235294117647)","(8.5, 11.0, 10.15)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.4)","(81.0, 130.0, 103.33333333333333)","(3.9, 4.9, 4.800869565217391)","(7.5, 10.5, 10.35)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:19.631320,"(7.0, 8.8, 8.44)","(8.0, 13.0, 12.333333333333334)","(4.0, 4.8, 4.66235294117647)","(8.5, 11.0, 10.15)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.4)","(81.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.800869565217391)","(7.5, 10.5, 10.35)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:21.346322,"(7.0, 8.6, 8.44)","(8.0, 13.0, 12.227272727272727)","(4.0, 4.8, 4.66235294117647)","(8.5, 11.0, 10.15)","(21.0, 32.0, 29.076923076923077)","(21.0, 50.0, 48.4)","(81.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.800869565217391)","(7.5, 10.5, 10.242857142857142)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:22.994890,"(7.0, 8.6, 8.44)","(8.0, 12.5, 12.18421052631579)","(4.0, 4.8, 4.594117647058823)","(8.5, 11.0, 10.15)","(21.0, 34.0, 30.285714285714285)","(21.0, 50.0, 48.4)","(81.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.800869565217391)","(7.5, 10.5, 10.1)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:24.863621,"(7.0, 8.6, 8.4)","(8.0, 12.5, 12.045454545454545)","(4.0, 4.6, 4.682857142857143)","(8.5, 11.0, 10.130434782608695)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(81.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.810236220472441)","(7.5, 10.5, 10.409090909090908)","(17.0, 19.5, 19.016129032258064)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:26.702792,"(7.0, 8.8, 8.010526315789473)","(8.0, 12.5, 12.045454545454545)","(4.0, 4.7, 4.6466666666666665)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(81.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.810236220472441)","(7.5, 11.5, 10.771428571428572)","(17.0, 19.5, 19.071428571428573)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:28.352270,"(7.0, 8.8, 8.44)","(8.0, 12.5, 12.083333333333334)","(4.0, 4.8, 4.65)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.810236220472441)","(7.5, 11.5, 10.22)","(17.0, 19.5, 19.071428571428573)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:29.953231,"(7.0, 8.6, 8.44)","(8.0, 12.5, 12.214285714285714)","(4.0, 4.8, 4.65)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 29.076923076923077)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.810236220472441)","(7.5, 10.5, 10.1)","(17.0, 19.5, 19.071428571428573)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:31.388656,"(7.0, 8.6, 8.600000000000001)","(8.0, 12.5, 12.285714285714285)","(4.0, 4.8, 4.64625)","(8.5, 11.0, 10.11111111111111)","(21.0, 34.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.810236220472441)","(7.5, 10.5, 10.1)","(17.0, 19.5, 19.071428571428573)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:33.053470,"(7.0, 8.8, 8.48)","(8.0, 12.5, 12.285714285714285)","(4.0, 4.8, 4.614473684210526)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.9, 4.9, 4.810236220472441)","(7.5, 10.5, 10.1)","(17.0, 20.0, 19.90625)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:34.586724,"(7.0, 8.8, 8.600000000000001)","(8.0, 12.5, 12.285714285714285)","(4.0, 4.8, 4.6242857142857146)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.8, 4.9, 4.810236220472441)","(7.5, 10.5, 10.1)","(18.0, 20.0, 20.0)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:35.950293,"(7.0, 8.8, 8.600000000000001)","(8.0, 12.5, 12.285714285714285)","(4.0, 4.8, 4.6242857142857146)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.8, 4.9, 4.810236220472441)","(7.5, 10.5, 10.344444444444445)","(18.0, 22.0, 20.11111111111111)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:37.315366,"(7.0, 8.6, 8.44)","(8.0, 12.5, 12.40625)","(4.0, 4.8, 4.595)","(8.5, 11.0, 10.11111111111111)","(21.0, 34.0, 29.076923076923077)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.8, 4.9, 4.810236220472441)","(7.5, 10.5, 10.714285714285714)","(18.0, 21.0, 20.11111111111111)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:38.681869,"(7.0, 8.6, 8.44)","(8.0, 12.0, 11.882352941176471)","(4.0, 4.8, 4.595)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.8, 4.9, 4.810236220472441)","(7.5, 11.0, 10.714285714285714)","(18.0, 21.0, 20.11111111111111)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:40.151201,"(7.0, 8.6, 8.44)","(8.0, 12.0, 11.882352941176471)","(4.0, 4.8, 4.554)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.8, 4.9, 4.810236220472441)","(7.5, 11.0, 10.714285714285714)","(18.0, 21.0, 20.11111111111111)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:41.807017,"(7.0, 8.6, 8.44)","(8.0, 12.0, 11.90909090909091)","(4.0, 4.8, 4.595)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.8, 4.9, 4.810236220472441)","(7.5, 11.0, 10.22)","(18.0, 21.0, 20.11111111111111)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:43.488264,"(7.0, 8.6, 8.44)","(8.0, 12.0, 11.90909090909091)","(4.0, 4.8, 4.512280701754386)","(8.5, 11.0, 10.11111111111111)","(21.0, 32.0, 30.285714285714285)","(21.0, 50.0, 48.857142857142854)","(71.0, 120.0, 103.33333333333333)","(3.8, 4.9, 4.810236220472441)","(7.5, 10.5, 10.22)","(18.0, 21.0, 20.428571428571427)","(18.0, 25.0, 24.529411764705884)"
05-01-2023 12:48:45.253712,"(7.0, 8.6, 8.666666666666666)","(8.0, 12.0, 12.392857142857142)","(4.0, 4.8, 4.3801980198019805)","(8.5, 11.0, 10.294117647058824)","(21.0, 32.0, 31.0)","(21.0, 50.0, 48.4)","(71.0, 120.0, 95.0)","(3.8, 4.9, 4.622222222222222)","(7.5, 10.5, 10.36)","(18.0, 21.0, 20.5)","(18.0, 25.0, 23.22222222222222)"
05-01-2023 12:48:47.550219,"(7.0, 9.0, 8.8)","(8.0, 12.5, 12.3)","(4.0, 4.4, 4.3803921568627455)","(8.5, 11.0, 10.294117647058824)","(21.0, 32.0, 29.428571428571427)","(21.0, 50.0, 48.4)","(71.0, 120.0, 95.0)","(3.8, 4.8, 4.551724137931035)","(7.5, 10.5, 10.4)","(18.0, 21.0, 20.5)","(18.0, 25.0, 23.22222222222222)"
05-01-2023 12:48:49.231117,"(7.0, 9.0, 8.8)","(8.0, 12.5, 12.3)","(4.0, 4.4, 4.3793814432989695)","(8.5, 11.0, 10.294117647058824)","(21.0, 34.0, 30.5)","(21.0, 50.0, 48.4)","(71.0, 120.0, 97.5)","(3.8, 4.8, 4.551724137931035)","(7.5, 10.5, 10.333333333333334)","(18.0, 21.0, 19.7)","(18.0, 25.0, 23.22222222222222)"
05-01-2023 12:48:50.979095,"(7.0, 9.0, 8.911111111111111)","(8.0, 12.5, 12.25)","(4.0, 4.4, 4.3793814432989695)","(8.5, 11.0, 10.294117647058824)","(21.0, 32.0, 30.5)","(21.0, 50.0, 48.4)","(71.0, 110.0, 97.5)","(3.8, 4.8, 4.551724137931035)","(7.5, 11.0, 10.666666666666666)","(18.0, 20.0, 19.7)","(18.0, 25.0, 23.22222222222222)"
05-01-2023 12:48:52.757114,"(7.0, 9.0, 8.923809523809524)","(8.0, 12.5, 12.2)","(4.0, 4.4, 4.378260869565217)","(8.5, 11.0, 10.478260869565217)","(21.0, 32.0, 29.428571428571427)","(21.0, 50.0, 48.4)","(71.0, 110.0, 105.41666666666666)","(3.8, 4.8, 4.551724137931035)","(7.5, 11.0, 10.666666666666666)","(17.0, 20.0, 19.7)","(18.0, 25.0, 23.76923076923077)"
05-01-2023 12:48:54.472926,"(7.0, 9.0, 8.923809523809524)","(8.0, 12.5, 11.666666666666666)","(4.0, 4.4, 4.375609756097561)","(8.5, 11.0, 10.563636363636364)","(21.0, 34.0, 30.0)","(21.0, 50.0, 48.4)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.551724137931035)","(7.5, 11.0, 10.666666666666666)","(17.0, 20.0, 19.7)","(18.0, 25.0, 27.0)"
05-01-2023 12:48:55.997204,"(7.0, 9.0, 8.923809523809524)","(8.0, 12.0, 11.857142857142858)","(4.0, 4.4, 4.379591836734694)","(8.5, 11.0, 10.563636363636364)","(21.0, 32.0, 30.0)","(21.0, 50.0, 48.4)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.551724137931035)","(7.5, 11.0, 10.666666666666666)","(17.0, 20.0, 20.2)","(18.0, 30.0, 26.5)"
05-01-2023 12:48:57.412010,"(7.0, 9.0, 8.1)","(8.0, 12.0, 11.857142857142858)","(4.0, 4.4, 4.379591836734694)","(8.5, 11.0, 10.563636363636364)","(21.0, 32.0, 30.0)","(21.0, 50.0, 48.4)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.548387096774194)","(7.5, 11.0, 10.333333333333334)","(17.0, 21.0, 19.857142857142858)","(18.0, 28.0, 26.0)"
05-01-2023 12:48:58.922262,"(7.0, 8.2, 8.1)","(8.0, 12.0, 11.857142857142858)","(4.0, 4.4, 4.379591836734694)","(8.5, 11.0, 10.563636363636364)","(21.0, 32.0, 30.0)","(21.0, 50.0, 48.4)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.548387096774194)","(7.5, 11.5, 10.333333333333334)","(17.0, 21.0, 19.857142857142858)","(18.0, 28.0, 26.0)"
05-01-2023 12:49:00.391059,"(7.0, 8.2, 8.637735849056604)","(8.0, 12.0, 11.857142857142858)","(4.0, 4.4, 4.379591836734694)","(8.5, 11.0, 10.688311688311689)","(21.0, 32.0, 30.0)","(21.0, 50.0, 48.4)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.548387096774194)","(7.5, 11.5, 10.333333333333334)","(17.0, 21.0, 20.2)","(18.0, 27.0, 26.0)"
05-01-2023 12:49:02.345414,"(7.0, 9.0, 8.72888888888889)","(8.0, 12.0, 11.857142857142858)","(4.0, 4.4, 4.379591836734694)","(8.5, 11.0, 10.688311688311689)","(21.0, 32.0, 30.0)","(21.0, 50.0, 48.4)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.55776397515528)","(7.5, 11.5, 10.333333333333334)","(17.0, 21.0, 20.2)","(18.0, 27.0, 26.0)"
05-01-2023 12:49:03.833115,"(7.0, 8.8, 8.733333333333334)","(8.0, 12.0, 12.431818181818182)","(4.0, 4.4, 4.385611510791367)","(8.5, 11.0, 10.688311688311689)","(21.0, 32.0, 26.75)","(21.0, 50.0, 49.5)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.548387096774194)","(7.5, 11.5, 10.6)","(17.0, 21.0, 20.214285714285715)","(18.0, 27.0, 26.88888888888889)"
05-01-2023 12:49:05.247395,"(7.0, 8.8, 8.733333333333334)","(8.0, 12.5, 12.431818181818182)","(4.0, 4.4, 4.385611510791367)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 26.75)","(21.0, 50.0, 49.5)","(71.0, 120.0, 102.5)","(3.8, 4.8, 4.5474683544303796)","(7.5, 11.0, 10.6)","(17.0, 22.0, 20.5)","(18.0, 27.0, 26.88888888888889)"
