,Wild Ollie,Sanitized,Blackwood Blue,Tiger Town,Elite Judan,Pauline Keeping,Ninja Fun,Cool Myra
11-01-2023 22:00:31.205930,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 570.0, 333.6363636363636)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:32.411323,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 570.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:33.530949,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:34.712130,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:35.854470,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:36.939617,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:38.032187,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:39.011910,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:40.072757,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:41.212725,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:42.342218,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:43.511699,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:44.688872,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:45.890507,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:47.040086,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:48.241748,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:49.429382,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:50.610935,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:51.788313,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:52.982502,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:54.155267,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:55.333254,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:56.532437,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:57.759632,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:00:58.919879,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:00.158065,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:01.333597,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.2681818181818185)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:02.551056,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:03.865168,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:05.099979,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:06.332626,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:07.735732,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:08.969410,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:10.045836,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:11.107106,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:12.193454,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:13.328733,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:14.450724,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 5.26)"
11-01-2023 22:01:15.688976,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:16.902859,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:18.161261,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:19.540451,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:20.765141,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:22.058834,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:23.421321,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:24.650895,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:26.148779,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:27.403650,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:28.628591,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:29.864339,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:31.090666,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:32.310522,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:33.527501,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:34.692898,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:35.854345,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:37.035846,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:38.264450,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:39.481055,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:40.666377,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:41.871405,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:43.054891,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:44.263128,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:45.444451,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:46.608196,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:47.743269,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:48.837388,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:49.914561,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:51.022585,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:52.109620,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:53.176624,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:54.251985,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:55.283640,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:56.279677,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:57.251940,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:58.259450,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:01:59.281297,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:02:00.309747,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:02:01.402231,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 4.977777777777778)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:02:02.478818,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 5.7, 5.054545454545455)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:02:03.530124,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:02:04.658735,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
11-01-2023 22:02:05.720754,"(6.0, 11.0, 9.0125)","(11.0, 26.0, 24.923076923076923)","(12.0, 28.0, 26.454545454545453)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.8, 3.585)","(7.5, 13.0, 12.410526315789474)","(51.0, 560.0, 328.1818181818182)","(3.9, 7.6, 4.891666666666667)"
