,Spring Monica,Bow Down,Roxy Rover,Undoing,Snowy Jinx,Shakira Blaze
06-01-2023 10:56:28.796014,"(2.3, 2.92, 2.5070588235294116)","(71.0, 270.0, 248.125)","(14.0, 24.0, 23.0)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.59047619047619)","(6.0, 9.6, 9.366666666666667)"
06-01-2023 10:56:29.655250,"(2.3, 2.88, 2.4976470588235293)","(71.0, 270.0, 185.0)","(14.0, 24.0, 22.75)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.59047619047619)","(6.0, 9.6, 9.366666666666667)"
06-01-2023 10:56:30.508037,"(2.3, 2.88, 2.4976470588235293)","(71.0, 260.0, 188.88888888888889)","(14.0, 24.0, 22.92857142857143)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.59047619047619)","(6.0, 9.6, 8.549999999999999)"
06-01-2023 10:56:31.383374,"(2.3, 2.88, 2.4976470588235293)","(71.0, 250.0, 225.0)","(14.0, 24.0, 22.92857142857143)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.6)","(6.0, 9.6, 8.327272727272726)"
06-01-2023 10:56:32.319924,"(2.3, 2.88, 2.4976470588235293)","(71.0, 250.0, 172.22222222222223)","(14.0, 24.0, 22.92857142857143)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.59375)","(6.0, 9.6, 9.2)"
06-01-2023 10:56:33.239431,"(2.3, 2.84, 2.5472727272727274)","(71.0, 230.0, 206.0)","(14.0, 24.0, 22.92857142857143)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.59375)","(6.0, 9.4, 9.2)"
06-01-2023 10:56:34.151080,"(2.3, 2.84, 2.5472727272727274)","(71.0, 230.0, 206.0)","(14.0, 24.0, 22.92857142857143)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.59375)","(6.0, 9.4, 9.2)"
06-01-2023 10:56:35.109027,"(2.3, 2.84, 2.5472727272727274)","(71.0, 230.0, 158.0)","(14.0, 24.0, 22.92857142857143)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.626315789473684)","(6.0, 9.4, 9.2)"
06-01-2023 10:56:35.986681,"(2.3, 2.84, 2.488235294117647)","(71.0, 220.0, 158.88888888888889)","(14.0, 24.0, 22.92857142857143)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.626315789473684)","(6.0, 9.4, 9.2)"
06-01-2023 10:56:36.861408,"(2.3, 2.88, 2.58)","(71.0, 220.0, 158.88888888888889)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.0200000000000005)","(2.7, 4.8, 4.626315789473684)","(6.0, 9.4, 9.2)"
06-01-2023 10:56:37.820766,"(2.3, 2.88, 2.4976470588235293)","(71.0, 220.0, 154.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.626315789473684)","(6.0, 9.4, 9.2)"
06-01-2023 10:56:38.667074,"(2.3, 2.88, 2.4976470588235293)","(71.0, 220.0, 133.1578947368421)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.626315789473684)","(6.0, 9.4, 9.2)"
06-01-2023 10:56:39.523530,"(2.3, 2.88, 2.602222222222222)","(71.0, 220.0, 133.1578947368421)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.564285714285714)","(6.0, 9.4, 9.133333333333333)"
06-01-2023 10:56:40.375555,"(2.3, 2.84, 2.488235294117647)","(71.0, 220.0, 133.1578947368421)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.684210526315789)","(6.0, 9.4, 9.133333333333333)"
06-01-2023 10:56:41.242410,"(2.3, 2.84, 2.488235294117647)","(71.0, 220.0, 133.1578947368421)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.688888888888888)","(6.0, 9.4, 9.133333333333333)"
06-01-2023 10:56:42.245984,"(2.3, 2.84, 2.488235294117647)","(71.0, 220.0, 133.1578947368421)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.688888888888888)","(6.0, 9.4, 9.133333333333333)"
06-01-2023 10:56:43.186195,"(2.3, 2.84, 2.488235294117647)","(71.0, 220.0, 133.1578947368421)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.688888888888888)","(6.0, 9.4, 8.3)"
06-01-2023 10:56:44.121916,"(2.3, 2.84, 2.488235294117647)","(71.0, 220.0, 133.1578947368421)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.688888888888888)","(6.0, 9.4, 8.3)"
06-01-2023 10:56:45.044364,"(2.3, 2.84, 2.488235294117647)","(71.0, 220.0, 134.44444444444446)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.688888888888888)","(6.0, 9.4, 8.966666666666667)"
06-01-2023 10:56:45.905510,"(2.3, 2.84, 2.488235294117647)","(71.0, 210.0, 185.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.688888888888888)","(6.0, 9.2, 8.966666666666667)"
06-01-2023 10:56:46.769780,"(2.3, 2.82, 2.5755555555555554)","(71.0, 210.0, 190.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.646153846153846)","(6.0, 9.2, 8.966666666666667)"
06-01-2023 10:56:47.710609,"(2.3, 2.8, 2.52)","(71.0, 210.0, 176.66666666666669)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.735714285714286)","(6.0, 9.2, 8.966666666666667)"
06-01-2023 10:56:48.587370,"(2.3, 2.8, 2.52)","(71.0, 210.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.735714285714286)","(6.0, 9.2, 8.966666666666667)"
06-01-2023 10:56:49.463717,"(2.3, 2.8, 2.52)","(71.0, 210.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.735714285714286)","(6.0, 9.2, 8.399999999999999)"
06-01-2023 10:56:50.322226,"(2.3, 2.84, 2.642857142857143)","(71.0, 210.0, 165.0)","(14.0, 24.0, 20.25)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.735714285714286)","(6.0, 9.2, 8.399999999999999)"
06-01-2023 10:56:51.174671,"(2.3, 2.8, 2.492)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.74375)","(6.0, 9.2, 8.15)"
06-01-2023 10:56:52.135136,"(2.3, 2.8, 2.492)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.74375)","(6.0, 9.2, 8.15)"
06-01-2023 10:56:53.035870,"(2.3, 2.8, 2.492)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.74375)","(6.0, 9.2, 8.85)"
06-01-2023 10:56:53.904529,"(2.3, 2.8, 2.6199999999999997)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.733333333333333)","(6.0, 9.0, 7.932075471698113)"
06-01-2023 10:56:54.753719,"(2.3, 2.8, 2.6199999999999997)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.733333333333333)","(6.0, 9.2, 7.932075471698113)"
06-01-2023 10:56:55.639928,"(2.3, 2.8, 2.6199999999999997)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.733333333333333)","(6.0, 9.2, 7.932075471698113)"
06-01-2023 10:56:56.540495,"(2.3, 2.8, 2.6199999999999997)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.733333333333333)","(6.0, 9.2, 7.63265306122449)"
06-01-2023 10:56:57.438687,"(2.3, 2.82, 2.6314285714285712)","(71.0, 210.0, 132.85714285714286)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.72)","(6.0, 9.2, 7.978181818181818)"
06-01-2023 10:56:58.383256,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 156.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 3.8)","(6.0, 9.2, 7.978181818181818)"
06-01-2023 10:56:59.265476,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 3.8)","(6.0, 9.2, 7.978181818181818)"
06-01-2023 10:57:00.172716,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.446153846153846)","(6.0, 9.2, 7.978181818181818)"
06-01-2023 10:57:01.018465,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.446153846153846)","(6.0, 9.2, 7.978181818181818)"
06-01-2023 10:57:01.895061,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.446153846153846)","(6.0, 9.2, 7.978181818181818)"
06-01-2023 10:57:02.771890,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 142.5)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.446153846153846)","(6.0, 9.2, 7.978181818181818)"
06-01-2023 10:57:03.646104,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.446153846153846)","(6.0, 9.2, 7.63265306122449)"
06-01-2023 10:57:04.512764,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 158.57142857142856)","(14.0, 24.0, 20.25)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.446153846153846)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:05.439766,"(2.3, 3.0, 2.6555555555555554)","(71.0, 210.0, 158.57142857142856)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.225)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:06.353621,"(2.3, 3.0, 2.6555555555555554)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.617391304347826)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:07.312374,"(2.3, 3.0, 2.6555555555555554)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.175862068965517)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:08.224461,"(2.3, 3.0, 2.6555555555555554)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.105882352941177)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:09.084778,"(2.3, 3.0, 2.6555555555555554)","(71.0, 190.0, 160.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.105882352941177)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:09.952082,"(2.3, 3.0, 2.6555555555555554)","(71.0, 190.0, 160.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.105882352941177)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:10.872091,"(2.3, 3.0, 2.6555555555555554)","(71.0, 190.0, 160.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.248484848484849)","(6.0, 9.2, 7.934615384615384)"
06-01-2023 10:57:11.761382,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 20.25)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.248484848484849)","(6.0, 9.2, 7.934615384615384)"
06-01-2023 10:57:12.685059,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.20952380952381)","(6.0, 9.2, 7.981481481481481)"
06-01-2023 10:57:13.608685,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.2)","(6.0, 9.2, 7.981481481481481)"
06-01-2023 10:57:14.489946,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.2)","(6.0, 9.2, 7.981481481481481)"
06-01-2023 10:57:15.392923,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.2)","(6.0, 9.2, 7.981481481481481)"
06-01-2023 10:57:16.250511,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.2)","(6.0, 9.2, 7.981481481481481)"
06-01-2023 10:57:17.122092,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.2)","(6.0, 9.2, 7.981481481481481)"
06-01-2023 10:57:17.977917,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.188235294117647)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:18.839085,"(2.3, 3.0, 2.6555555555555554)","(71.0, 180.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.242857142857143)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:19.736494,"(2.3, 2.98, 2.6799999999999997)","(71.0, 180.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.242857142857143)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:20.663882,"(2.3, 2.98, 2.6799999999999997)","(71.0, 180.0, 150.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.4, 4.569999999999999)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:21.649090,"(2.3, 2.92, 2.5070588235294116)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.6, 4.569999999999999)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:22.662252,"(2.3, 2.92, 2.5070588235294116)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.6, 4.569999999999999)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:23.630856,"(2.3, 2.92, 2.5070588235294116)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.6, 4.569999999999999)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:24.501610,"(2.3, 2.92, 2.5070588235294116)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.6, 4.569999999999999)","(6.0, 9.2, 8.115384615384615)"
06-01-2023 10:57:25.395418,"(2.3, 2.94, 2.52)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.7, 4.54)","(6.0, 9.2, 7.934615384615384)"
06-01-2023 10:57:26.257974,"(2.3, 2.9, 2.611111111111111)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.7, 4.481818181818182)","(6.0, 9.2, 7.958490566037735)"
06-01-2023 10:57:27.108237,"(2.3, 2.9, 2.611111111111111)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.7, 4.481818181818182)","(6.0, 9.2, 7.958490566037735)"
06-01-2023 10:57:28.006496,"(2.3, 2.86, 2.5545454545454542)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.7, 4.671428571428572)","(6.0, 9.2, 8.55)"
06-01-2023 10:57:28.865512,"(2.3, 2.86, 2.492941176470588)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.671428571428572)","(6.0, 9.0, 8.55)"
06-01-2023 10:57:29.717504,"(2.3, 2.86, 2.492941176470588)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.671428571428572)","(6.0, 9.0, 8.55)"
06-01-2023 10:57:30.609164,"(2.3, 2.86, 2.492941176470588)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.671428571428572)","(6.0, 9.0, 8.345454545454546)"
06-01-2023 10:57:31.519159,"(2.3, 2.86, 2.492941176470588)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.671428571428572)","(6.0, 9.0, 8.3)"
06-01-2023 10:57:32.435365,"(2.3, 2.86, 2.492941176470588)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.671428571428572)","(6.0, 9.0, 8.3)"
06-01-2023 10:57:33.409573,"(2.3, 2.86, 2.492941176470588)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.671428571428572)","(6.0, 9.0, 7.9363636363636365)"
06-01-2023 10:57:34.299916,"(2.3, 2.86, 2.572)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.711111111111111)","(6.0, 9.0, 7.9363636363636365)"
06-01-2023 10:57:35.157402,"(2.3, 2.82, 2.5153846153846153)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.711111111111111)","(6.0, 9.0, 7.9363636363636365)"
06-01-2023 10:57:36.068958,"(2.3, 2.82, 2.5153846153846153)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.711111111111111)","(6.0, 9.0, 7.9363636363636365)"
06-01-2023 10:57:36.967169,"(2.3, 2.82, 2.5153846153846153)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.711111111111111)","(6.0, 9.0, 7.9363636363636365)"
06-01-2023 10:57:37.878074,"(2.3, 2.82, 2.5153846153846153)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.711111111111111)","(6.0, 9.0, 7.9363636363636365)"
06-01-2023 10:57:38.776285,"(2.3, 2.82, 2.5153846153846153)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.711111111111111)","(6.0, 9.0, 7.9363636363636365)"
06-01-2023 10:57:39.643226,"(2.3, 2.84, 2.488235294117647)","(71.0, 180.0, 145.0)","(14.0, 24.0, 20.25)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.733333333333333)","(6.0, 9.0, 8.077777777777778)"
06-01-2023 10:57:40.499943,"(2.3, 2.82, 2.4835294117647058)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.733333333333333)","(6.0, 8.8, 8.077777777777778)"
06-01-2023 10:57:41.351131,"(2.3, 2.82, 2.5755555555555554)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.685714285714285)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:42.217144,"(2.3, 2.78, 2.513333333333333)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.7555555555555555)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:43.076623,"(2.3, 2.78, 2.4866666666666664)","(71.0, 180.0, 145.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.763636363636364)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:43.935882,"(2.3, 2.78, 2.4866666666666664)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.763636363636364)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:44.864711,"(2.3, 2.78, 2.4866666666666664)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.763636363636364)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:45.801252,"(2.3, 2.78, 2.4866666666666664)","(71.0, 180.0, 155.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.763636363636364)","(6.0, 8.8, 7.236363636363636)"
06-01-2023 10:57:46.773154,"(2.3, 2.88, 2.7133333333333334)","(71.0, 180.0, 155.0)","(14.0, 24.0, 20.25)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.763636363636364)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:47.699336,"(2.3, 2.78, 2.4866666666666664)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.763636363636364)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:48.597931,"(2.3, 2.78, 2.6085714285714285)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.8, 4.75)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:49.490775,"(2.3, 2.76, 2.6839999999999997)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.800000000000001)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:50.337161,"(2.3, 2.76, 2.6839999999999997)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.800000000000001)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:51.228490,"(2.3, 2.76, 2.6839999999999997)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.800000000000001)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:52.190203,"(2.3, 2.76, 2.6839999999999997)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.633333333333334)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:53.054049,"(2.3, 2.76, 2.6839999999999997)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.633333333333334)","(6.0, 8.8, 7.904166666666667)"
06-01-2023 10:57:53.995821,"(2.3, 2.84, 2.7479999999999998)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.633333333333334)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:57:54.881261,"(2.3, 2.84, 2.7479999999999998)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.811111111111112)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:57:55.724930,"(2.3, 2.88, 2.4852631578947366)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.78888888888889)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:57:56.636694,"(2.3, 2.88, 2.4852631578947366)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.78888888888889)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:57:57.491819,"(2.3, 2.88, 2.4852631578947366)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.78888888888889)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:57:58.340475,"(2.3, 2.88, 2.4852631578947366)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.61875)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:57:59.208810,"(2.3, 2.88, 2.4852631578947366)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.61875)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:58:00.136620,"(2.3, 2.88, 2.5228571428571427)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.61875)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:58:01.050103,"(2.3, 2.86, 2.5276923076923077)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.61875)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:58:01.944697,"(2.3, 2.86, 2.5276923076923077)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.61875)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:58:02.828546,"(2.3, 2.86, 2.5276923076923077)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.61875)","(6.0, 8.8, 7.366666666666667)"
06-01-2023 10:58:03.667257,"(2.3, 2.86, 2.5276923076923077)","(71.0, 200.0, 165.0)","(14.0, 24.0, 22.833333333333336)","(4.2, 5.2, 5.1)","(2.7, 4.9, 4.61875)","(6.0, 8.8, 7.366666666666667)"
