,Splash Of Crimson Nz,Lucky Beach Boy,Watts Up Sunshine,Joe Nien,Firestorm Red,Reign Maker,Aalesund,Everybodylovedray,R Eleven Art Nz,Yoha Nz
07-01-2023 20:09:21.155912,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:22.614367,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:24.194995,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:25.713414,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:27.145239,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:28.597591,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:30.018745,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:31.535826,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:33.100332,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:34.656784,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:36.135763,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:37.555934,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:38.991295,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:40.383874,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:41.723265,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:43.257048,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:44.780608,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:46.265746,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:47.744686,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:49.252015,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:50.807596,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:52.231496,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:53.640729,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.475)","(4.6, 7.0, 6.05)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:55.013550,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.493333333333333)","(4.6, 7.0, 6.28)","(9.0, 18.5, 12.166666666666666)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 33.33333333333333)","(31.0, 120.0, 105.45454545454545)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:56.469162,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.493333333333333)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:58.005409,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.493333333333333)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:09:59.759487,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.493333333333333)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:01.331932,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.493333333333333)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:02.949299,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.493333333333333)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:04.444997,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:05.873672,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:07.564157,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:09.083472,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:10.702888,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:12.186060,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:13.656778,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:15.064257,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:16.384444,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:17.638042,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.7)","(101.0, 230.0, 143.33333333333334)","(21.0, 55.0, 22.916666666666668)","(31.0, 120.0, 68.0)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:18.975288,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.5, 14.4)","(101.0, 230.0, 140.0)","(21.0, 55.0, 27.666666666666664)","(31.0, 120.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:20.273463,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 27.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:21.481801,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 27.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:22.652512,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 27.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:23.799098,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 27.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:24.975035,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 27.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:26.245226,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 27.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:27.572512,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 27.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:29.212594,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.56)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:30.404182,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.56)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:31.632402,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.5617391304347827)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:32.766437,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:33.893499,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.39)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:34.993722,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.4850000000000003)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:36.222981,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.5617391304347827)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:37.493778,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.46)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:38.670010,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.46)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:39.946935,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.46)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:41.321873,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.46)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:42.424948,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.46)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:43.566502,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.46)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:44.731616,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.6, 2.3430769230769233)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:45.973361,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.475)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:47.133778,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.475)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:48.231098,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.475)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:49.460649,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.312727272727273)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:50.572535,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.3254545454545457)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:51.690746,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.3254545454545457)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:52.863060,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.3254545454545457)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:54.086048,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.3254545454545457)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:55.299657,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.3254545454545457)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:56.494444,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.3254545454545457)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:57.871335,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.475)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:10:59.199608,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.475)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:11:00.457825,"(6.5, 99999, 99990)","(13.0, 29.0, 19.333333333333332)","(1.9, 2.58, 2.475)","(4.6, 7.0, 6.28)","(9.0, 18.0, 14.4)","(101.0, 220.0, 140.0)","(21.0, 50.0, 33.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
