,Orson Laurie,Blink You Lose,Double Happiness,Boston Budgies,Fernando Diva,Kingsbrae Anna
15-12-2022 12:52:10.698342,"(1.26, 1.38, 1.3303448275862069)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 436.875)","(19.0, 85.0, 69.1)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 11.258823529411764)"
15-12-2022 12:52:11.635064,"(1.26, 1.38, 1.3303448275862069)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 85.0, 69.1)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 10.994871794871795)"
15-12-2022 12:52:12.664167,"(1.26, 1.38, 1.3303448275862069)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 85.0, 69.1)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 10.790909090909091)"
15-12-2022 12:52:13.715811,"(1.26, 1.38, 1.3390243902439025)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 85.0, 69.1)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 10.790909090909091)"
15-12-2022 12:52:14.631555,"(1.26, 1.38, 1.3303448275862069)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 85.0, 69.1)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 10.790909090909091)"
15-12-2022 12:52:15.638469,"(1.26, 1.38, 1.3303448275862069)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 10.994871794871795)"
15-12-2022 12:52:16.587429,"(1.26, 1.38, 1.3342857142857143)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 10.994871794871795)"
15-12-2022 12:52:17.521007,"(1.26, 1.38, 1.3342857142857143)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 10.994871794871795)"
15-12-2022 12:52:18.489791,"(1.26, 1.38, 1.3141176470588236)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 12.0, 11.253571428571428)"
15-12-2022 12:52:19.417920,"(1.26, 1.37, 1.33)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.942424242424241)"
15-12-2022 12:52:20.352386,"(1.26, 1.37, 1.3289285714285715)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.942424242424241)"
15-12-2022 12:52:21.238560,"(1.26, 1.37, 1.3289285714285715)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.842857142857143)"
15-12-2022 12:52:22.144538,"(1.26, 1.37, 1.3289285714285715)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.7)"
15-12-2022 12:52:23.087962,"(1.26, 1.32, 1.3192307692307692)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 69.33333333333333)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.925)"
15-12-2022 12:52:24.210871,"(1.26, 1.33, 1.319090909090909)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 54.85714285714286)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.925)"
15-12-2022 12:52:25.304086,"(1.26, 1.33, 1.3273333333333335)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 54.85714285714286)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.58)"
15-12-2022 12:52:26.349968,"(1.26, 1.33, 1.3204)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 54.85714285714286)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.275)"
15-12-2022 12:52:27.329909,"(1.26, 1.33, 1.314)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 80.0, 64.0)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.934615384615384)"
15-12-2022 12:52:28.233969,"(1.26, 1.33, 1.314)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 90.0, 48.46153846153847)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.934615384615384)"
15-12-2022 12:52:29.210246,"(1.26, 1.33, 1.314)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 90.0, 48.46153846153847)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.934615384615384)"
15-12-2022 12:52:30.224595,"(1.26, 1.33, 1.3175000000000001)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 90.0, 59.473684210526315)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.934615384615384)"
15-12-2022 12:52:31.193676,"(1.26, 1.33, 1.316)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 90.0, 59.473684210526315)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.934615384615384)"
15-12-2022 12:52:32.161717,"(1.26, 1.33, 1.314)","(9.0, 19.5, 17.535714285714285)","(51.0, 460.0, 442.3809523809524)","(19.0, 90.0, 65.65217391304348)","(8.0, 16.0, 14.26086956521739)","(7.0, 11.5, 10.934615384615384)"
15-12-2022 12:52:33.139040,"(1.26, 1.32, 1.3130000000000002)","(9.0, 19.5, 17.833333333333332)","(51.0, 460.0, 442.3809523809524)","(19.0, 90.0, 58.23529411764706)","(8.0, 16.0, 13.777777777777779)","(7.0, 11.5, 10.934615384615384)"
15-12-2022 12:52:34.088716,"(1.26, 1.32, 1.3115)","(9.0, 19.5, 16.03846153846154)","(51.0, 460.0, 442.3809523809524)","(19.0, 90.0, 48.46153846153847)","(8.0, 16.0, 13.777777777777779)","(7.0, 11.5, 10.921739130434782)"
15-12-2022 12:52:34.984081,"(1.26, 1.34, 1.315625)","(9.0, 19.5, 17.625)","(51.0, 460.0, 441.5)","(19.0, 90.0, 48.46153846153847)","(8.0, 16.0, 13.777777777777779)","(7.0, 11.5, 10.921739130434782)"
15-12-2022 12:52:36.057594,"(1.26, 1.34, 1.3214285714285714)","(9.0, 19.5, 17.625)","(51.0, 460.0, 441.5)","(19.0, 90.0, 63.0)","(8.0, 16.0, 13.777777777777779)","(7.0, 11.5, 10.45)"
15-12-2022 12:52:37.084811,"(1.26, 1.34, 1.3214285714285714)","(9.0, 19.5, 17.625)","(51.0, 460.0, 338.33333333333337)","(19.0, 90.0, 56.25)","(8.0, 16.0, 14.392857142857142)","(7.0, 11.5, 11.0)"
15-12-2022 12:52:38.075979,"(1.26, 1.34, 1.3214285714285714)","(9.0, 19.5, 17.625)","(51.0, 460.0, 370.0)","(19.0, 90.0, 45.0)","(8.0, 16.0, 14.5)","(7.0, 11.5, 10.46875)"
15-12-2022 12:52:39.106076,"(1.26, 1.31, 1.3088505747126438)","(9.0, 19.5, 17.948275862068964)","(51.0, 460.0, 280.0)","(19.0, 90.0, 45.0)","(8.0, 16.0, 14.461538461538462)","(7.0, 11.5, 10.583333333333334)"
15-12-2022 12:52:40.083932,"(1.26, 1.33, 1.3166666666666667)","(9.0, 19.5, 17.948275862068964)","(51.0, 460.0, 400.0)","(19.0, 90.0, 50.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.23076923076923)"
15-12-2022 12:52:41.110358,"(1.26, 1.33, 1.318888888888889)","(9.0, 19.5, 17.948275862068964)","(51.0, 460.0, 430.0)","(19.0, 90.0, 50.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.583333333333334)"
15-12-2022 12:52:42.156949,"(1.26, 1.33, 1.318888888888889)","(9.0, 19.5, 17.948275862068964)","(51.0, 460.0, 430.0)","(19.0, 90.0, 50.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.23076923076923)"
15-12-2022 12:52:43.063255,"(1.26, 1.33, 1.318888888888889)","(9.0, 19.5, 17.948275862068964)","(51.0, 460.0, 430.0)","(19.0, 90.0, 57.5)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.23076923076923)"
15-12-2022 12:52:43.955740,"(1.26, 1.33, 1.3146153846153847)","(9.0, 19.5, 17.32758620689655)","(51.0, 460.0, 425.0)","(19.0, 90.0, 50.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.46875)"
15-12-2022 12:52:44.982620,"(1.26, 1.33, 1.3146153846153847)","(9.0, 19.5, 17.32758620689655)","(51.0, 460.0, 390.0)","(19.0, 90.0, 57.5)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.583333333333334)"
15-12-2022 12:52:46.066532,"(1.26, 1.34, 1.3205)","(9.0, 19.0, 18.75)","(51.0, 460.0, 425.0)","(19.0, 90.0, 50.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.583333333333334)"
15-12-2022 12:52:47.069309,"(1.24, 1.34, 1.3205)","(9.0, 19.0, 18.75)","(51.0, 590.0, 350.0)","(19.0, 90.0, 57.5)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.46875)"
15-12-2022 12:52:48.010172,"(1.24, 1.34, 1.315625)","(9.0, 19.0, 18.75)","(51.0, 490.0, 405.55555555555554)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.46875)"
15-12-2022 12:52:49.001731,"(1.24, 1.34, 1.329090909090909)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.782608695652174)"
15-12-2022 12:52:49.988063,"(1.24, 1.34, 1.3258823529411765)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.782608695652174)"
15-12-2022 12:52:51.004028,"(1.24, 1.35, 1.3314285714285714)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.782608695652174)"
15-12-2022 12:52:51.984915,"(1.24, 1.35, 1.3270588235294118)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.504761904761905)"
15-12-2022 12:52:52.979787,"(1.24, 1.35, 1.3270588235294118)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 9.892307692307693)"
15-12-2022 12:52:53.995529,"(1.24, 1.35, 1.3211111111111111)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.504761904761905)"
15-12-2022 12:52:54.942521,"(1.24, 1.34, 1.3325)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.338888888888889)"
15-12-2022 12:52:55.870973,"(1.24, 1.34, 1.3255555555555556)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.19375)"
15-12-2022 12:52:56.859691,"(1.24, 1.34, 1.3255555555555556)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.19375)"
15-12-2022 12:52:57.855562,"(1.24, 1.32, 1.317906976744186)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 63.0)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.664)"
15-12-2022 12:52:58.781972,"(1.24, 1.33, 1.3257608695652174)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 69.75)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.664)"
15-12-2022 12:52:59.760910,"(1.24, 1.34, 1.3363636363636364)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 68.4)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.664)"
15-12-2022 12:53:00.717324,"(1.24, 1.34, 1.319)","(9.0, 19.0, 18.75)","(51.0, 450.0, 427.33333333333337)","(19.0, 90.0, 68.4)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.565000000000001)"
15-12-2022 12:53:01.753898,"(1.24, 1.34, 1.322857142857143)","(9.0, 19.0, 18.75)","(51.0, 450.0, 348.0)","(19.0, 90.0, 72.14285714285714)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:02.816109,"(1.24, 1.33, 1.329090909090909)","(9.0, 19.0, 18.75)","(51.0, 440.0, 233.33333333333331)","(19.0, 85.0, 64.11111111111111)","(8.0, 16.0, 14.206896551724139)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:03.790793,"(1.24, 1.33, 1.3221428571428573)","(9.0, 19.0, 18.75)","(51.0, 440.0, 270.9090909090909)","(19.0, 85.0, 64.11111111111111)","(8.0, 16.0, 14.375)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:04.759443,"(1.24, 1.33, 1.3221428571428573)","(9.0, 19.0, 18.75)","(51.0, 440.0, 327.05882352941177)","(19.0, 85.0, 75.2)","(8.0, 16.0, 14.375)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:05.835251,"(1.24, 1.33, 1.32375)","(9.0, 19.0, 18.75)","(51.0, 440.0, 327.05882352941177)","(19.0, 85.0, 73.94117647058823)","(8.0, 16.0, 14.375)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:06.895831,"(1.24, 1.33, 1.32375)","(9.0, 19.5, 17.514705882352942)","(51.0, 440.0, 327.05882352941177)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.375)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:07.846194,"(1.24, 1.33, 1.3278823529411765)","(9.0, 19.5, 17.514705882352942)","(51.0, 440.0, 333.33333333333337)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.375)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:08.823815,"(1.24, 1.33, 1.3289024390243904)","(9.0, 19.5, 16.5)","(51.0, 440.0, 333.33333333333337)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.375)","(7.0, 11.5, 10.752)"
15-12-2022 12:53:09.777287,"(1.24, 1.33, 1.317777777777778)","(9.0, 19.5, 17.735294117647058)","(51.0, 440.0, 327.05882352941177)","(19.0, 85.0, 73.94117647058823)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 10.78076923076923)"
15-12-2022 12:53:10.830890,"(1.24, 1.34, 1.3142105263157895)","(9.0, 19.5, 17.735294117647058)","(51.0, 430.0, 404.16666666666663)","(19.0, 85.0, 73.94117647058823)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 10.78076923076923)"
15-12-2022 12:53:11.768054,"(1.24, 1.31, 1.3094805194805195)","(10.0, 19.5, 19.0)","(51.0, 430.0, 406.1538461538462)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 10.78076923076923)"
15-12-2022 12:53:12.660156,"(1.24, 1.33, 1.316)","(10.0, 19.5, 18.0)","(51.0, 430.0, 406.1538461538462)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 10.785714285714286)"
15-12-2022 12:53:13.654728,"(1.24, 1.33, 1.316)","(10.0, 19.5, 18.0)","(51.0, 430.0, 406.1538461538462)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 11.131578947368421)"
15-12-2022 12:53:14.633359,"(1.24, 1.33, 1.3135294117647058)","(10.0, 19.5, 18.875)","(51.0, 430.0, 404.16666666666663)","(19.0, 85.0, 73.94117647058823)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 11.131578947368421)"
15-12-2022 12:53:15.646353,"(1.24, 1.33, 1.3211111111111111)","(10.0, 19.5, 19.36111111111111)","(51.0, 430.0, 404.16666666666663)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 11.131578947368421)"
15-12-2022 12:53:16.607775,"(1.24, 1.33, 1.3153333333333335)","(10.0, 19.5, 18.5)","(51.0, 430.0, 406.1538461538462)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.424242424242424)","(7.0, 11.5, 11.131578947368421)"
15-12-2022 12:53:17.544219,"(1.24, 1.33, 1.3135294117647058)","(10.0, 19.5, 19.357142857142858)","(51.0, 430.0, 406.1538461538462)","(19.0, 85.0, 76.45454545454545)","(8.0, 16.0, 14.35)","(7.0, 11.5, 10.625)"
15-12-2022 12:53:18.535422,"(1.24, 1.33, 1.3253125000000001)","(10.0, 19.5, 19.357142857142858)","(51.0, 430.0, 247.3684210526316)","(19.0, 85.0, 54.285714285714285)","(8.0, 16.0, 14.166666666666666)","(7.0, 11.5, 10.46875)"
15-12-2022 12:53:19.569523,"(1.24, 1.33, 1.3231818181818182)","(10.0, 19.5, 19.357142857142858)","(51.0, 340.0, 247.3684210526316)","(19.0, 80.0, 54.285714285714285)","(8.0, 16.0, 14.9)","(7.0, 11.5, 10.529411764705882)"
15-12-2022 12:53:20.608855,"(1.24, 1.31, 1.3080769230769231)","(10.0, 19.5, 19.357142857142858)","(51.0, 340.0, 247.3684210526316)","(19.0, 80.0, 57.5)","(8.0, 16.0, 14.9)","(7.0, 11.5, 9.941666666666666)"
15-12-2022 12:53:21.726474,"(1.24, 1.31, 1.3077064220183487)","(10.0, 19.5, 18.75)","(51.0, 340.0, 252.0)","(19.0, 80.0, 62.857142857142854)","(8.0, 16.0, 14.9)","(7.0, 11.5, 10.115384615384615)"
15-12-2022 12:53:22.827468,"(1.24, 1.31, 1.3077064220183487)","(10.0, 19.5, 18.75)","(51.0, 340.0, 252.0)","(19.0, 80.0, 47.27272727272727)","(8.0, 16.0, 14.9)","(7.0, 11.5, 10.375)"
15-12-2022 12:53:23.930750,"(1.24, 1.3, 1.29072)","(10.0, 19.5, 18.75)","(51.0, 340.0, 252.0)","(19.0, 80.0, 62.81818181818182)","(8.0, 16.0, 15.083333333333334)","(7.0, 11.5, 10.681818181818182)"
15-12-2022 12:53:24.957010,"(1.24, 1.3, 1.2916455696202531)","(10.0, 19.5, 19.285714285714285)","(51.0, 340.0, 252.0)","(19.0, 80.0, 66.0)","(8.0, 16.0, 14.533333333333333)","(7.0, 11.5, 10.441176470588236)"
15-12-2022 12:53:26.066547,"(1.24, 1.3, 1.2918666666666667)","(10.0, 22.0, 20.875)","(51.0, 340.0, 256.1904761904762)","(19.0, 80.0, 66.0)","(8.0, 16.0, 15.238095238095237)","(7.0, 11.5, 10.441176470588236)"
15-12-2022 12:53:27.260382,"(1.24, 1.3, 1.2971428571428572)","(10.0, 22.0, 21.53125)","(51.0, 340.0, 268.2352941176471)","(19.0, 80.0, 64.72222222222223)","(8.0, 16.0, 15.238095238095237)","(7.0, 11.5, 10.681818181818182)"
15-12-2022 12:53:28.369197,"(1.24, 1.3, 1.2964705882352943)","(10.0, 22.0, 21.53125)","(51.0, 330.0, 268.2352941176471)","(19.0, 75.0, 68.33333333333334)","(8.0, 16.0, 15.285714285714286)","(7.0, 11.5, 10.3)"
15-12-2022 12:53:29.397036,"(1.24, 1.3, 1.297741935483871)","(10.0, 22.0, 21.318181818181817)","(51.0, 340.0, 275.29411764705884)","(19.0, 80.0, 68.33333333333334)","(8.0, 16.0, 15.112903225806452)","(7.0, 11.5, 10.744444444444445)"
15-12-2022 12:53:30.702057,"(1.24, 1.31, 1.2978688524590165)","(10.0, 22.0, 21.53125)","(51.0, 340.0, 278.8888888888889)","(19.0, 80.0, 70.86956521739131)","(8.0, 16.0, 14.942307692307692)","(7.0, 11.5, 10.744444444444445)"
15-12-2022 12:53:31.976407,"(1.24, 1.31, 1.2972727272727274)","(10.0, 22.0, 20.5)","(51.0, 340.0, 278.8888888888889)","(19.0, 80.0, 70.86956521739131)","(8.0, 16.0, 14.942307692307692)","(7.0, 11.5, 10.61304347826087)"
15-12-2022 12:53:32.952636,"(1.24, 1.31, 1.298)","(10.0, 22.0, 21.558823529411764)","(51.0, 340.0, 252.0)","(19.0, 80.0, 68.33333333333334)","(8.0, 16.0, 14.942307692307692)","(7.0, 11.5, 10.61304347826087)"
15-12-2022 12:53:33.899419,"(1.24, 1.31, 1.298)","(10.0, 22.0, 21.558823529411764)","(51.0, 340.0, 278.8888888888889)","(19.0, 80.0, 70.86956521739131)","(8.0, 16.0, 14.88888888888889)","(7.0, 11.5, 10.744444444444445)"
15-12-2022 12:53:34.929075,"(1.24, 1.31, 1.2996)","(10.0, 22.0, 21.558823529411764)","(51.0, 150.0, 143.75)","(19.0, 80.0, 70.86956521739131)","(8.0, 16.0, 14.846153846153847)","(7.0, 11.5, 10.744444444444445)"
15-12-2022 12:53:36.021809,"(1.24, 1.31, 1.3003225806451613)","(10.0, 22.0, 21.558823529411764)","(51.0, 150.0, 146.42857142857142)","(19.0, 80.0, 60.0)","(8.0, 16.0, 14.796296296296296)","(7.0, 11.5, 10.75)"
15-12-2022 12:53:37.062359,"(1.24, 1.31, 1.3002439024390244)","(10.0, 22.0, 21.558823529411764)","(51.0, 150.0, 146.42857142857142)","(19.0, 80.0, 70.78947368421052)","(8.0, 16.0, 14.857142857142858)","(7.0, 11.5, 10.919354838709678)"
15-12-2022 12:53:37.980134,"(1.24, 1.31, 1.3026315789473684)","(10.0, 22.0, 20.8)","(51.0, 150.0, 146.42857142857142)","(19.0, 85.0, 70.78947368421052)","(8.0, 16.0, 14.375)","(7.0, 11.5, 10.681818181818182)"
15-12-2022 12:53:38.988689,"(1.24, 1.31, 1.3006521739130434)","(10.0, 22.0, 21.647058823529413)","(51.0, 150.0, 146.66666666666666)","(19.0, 85.0, 70.78947368421052)","(8.0, 16.0, 15.25)","(7.0, 11.5, 10.441176470588236)"
15-12-2022 12:53:40.015467,"(1.24, 1.31, 1.296969696969697)","(10.0, 22.0, 21.647058823529413)","(51.0, 150.0, 141.66666666666666)","(19.0, 90.0, 86.42857142857143)","(8.0, 16.0, 15.25)","(7.0, 11.5, 10.441176470588236)"
15-12-2022 12:53:40.992553,"(1.24, 1.31, 1.2971052631578948)","(10.0, 22.0, 21.647058823529413)","(51.0, 150.0, 133.33333333333334)","(19.0, 90.0, 85.88235294117646)","(8.0, 16.0, 15.2)","(7.0, 11.5, 10.75)"
15-12-2022 12:53:41.991542,"(1.24, 1.31, 1.2972000000000001)","(10.0, 22.0, 21.647058823529413)","(51.0, 150.0, 136.36363636363637)","(19.0, 100.0, 58.66666666666667)","(8.0, 16.0, 15.2)","(7.0, 11.5, 10.576923076923077)"
15-12-2022 12:53:43.010990,"(1.22, 1.31, 1.2973333333333334)","(11.0, 24.0, 22.8)","(61.0, 150.0, 139.4736842105263)","(20.0, 100.0, 86.94736842105263)","(8.5, 16.0, 15.076923076923077)","(7.0, 11.5, 10.857142857142858)"
15-12-2022 12:53:44.060742,"(1.22, 1.31, 1.293611111111111)","(11.0, 24.0, 23.0)","(61.0, 340.0, 270.0)","(20.0, 100.0, 73.33333333333334)","(8.5, 16.0, 15.2)","(7.0, 11.5, 10.75)"
15-12-2022 12:53:45.092679,"(1.22, 1.31, 1.2950632911392406)","(11.0, 25.0, 24.736842105263158)","(61.0, 350.0, 276.66666666666663)","(20.0, 100.0, 85.88235294117646)","(8.5, 16.0, 15.2)","(7.0, 11.5, 10.75)"
15-12-2022 12:53:46.118138,"(1.22, 1.31, 1.292909090909091)","(11.0, 25.0, 24.736842105263158)","(61.0, 340.0, 290.71428571428567)","(20.0, 100.0, 85.88235294117646)","(8.5, 16.0, 15.2)","(7.0, 11.5, 10.441176470588236)"
15-12-2022 12:53:47.087388,"(1.22, 1.3, 1.2951898734177216)","(11.0, 25.0, 24.736842105263158)","(61.0, 340.0, 290.71428571428567)","(20.0, 100.0, 85.88235294117646)","(8.5, 16.0, 15.08)","(7.0, 11.5, 10.625)"
15-12-2022 12:53:48.024987,"(1.22, 1.29, 1.2812820512820513)","(11.0, 27.0, 24.344827586206897)","(61.0, 340.0, 296.875)","(20.0, 100.0, 53.6)","(8.5, 15.5, 14.9)","(7.0, 11.0, 10.794117647058824)"
15-12-2022 12:53:48.928881,"(1.22, 1.29, 1.2778260869565217)","(11.0, 27.0, 25.727272727272727)","(61.0, 340.0, 303.6842105263158)","(20.0, 100.0, 53.6)","(8.5, 15.5, 14.9)","(7.0, 11.5, 10.675)"
15-12-2022 12:53:49.896881,"(1.22, 1.29, 1.2801754385964912)","(11.0, 27.0, 25.727272727272727)","(61.0, 340.0, 303.6842105263158)","(20.0, 100.0, 53.6)","(8.5, 15.5, 14.9)","(7.0, 11.5, 10.865384615384615)"
15-12-2022 12:53:50.886741,"(1.22, 1.29, 1.280873015873016)","(11.0, 27.0, 25.727272727272727)","(61.0, 350.0, 299.47368421052636)","(20.0, 100.0, 53.6)","(8.5, 15.5, 14.9)","(7.0, 11.5, 11.022727272727273)"
15-12-2022 12:53:51.863966,"(1.22, 1.29, 1.281153846153846)","(11.0, 27.0, 25.727272727272727)","(61.0, 350.0, 299.47368421052636)","(20.0, 100.0, 53.6)","(8.5, 15.5, 14.9)","(7.0, 11.5, 11.022727272727273)"
15-12-2022 12:53:52.875621,"(1.22, 1.29, 1.2816176470588236)","(11.0, 27.0, 25.727272727272727)","(61.0, 350.0, 279.2307692307692)","(20.0, 100.0, 62.66666666666667)","(8.5, 15.5, 14.818181818181818)","(7.0, 11.5, 10.84)"
15-12-2022 12:53:53.835901,"(1.22, 1.29, 1.2894736842105263)","(11.0, 25.0, 23.333333333333332)","(61.0, 350.0, 262.0)","(20.0, 100.0, 70.96296296296296)","(8.5, 15.5, 14.710526315789474)","(7.0, 11.5, 10.6875)"
15-12-2022 12:53:54.729096,"(1.22, 1.28, 1.2783682469680264)","(11.0, 25.0, 23.392857142857142)","(61.0, 350.0, 262.0)","(20.0, 100.0, 52.72727272727273)","(8.5, 15.5, 14.9)","(7.0, 11.0, 10.6875)"
15-12-2022 12:53:55.667300,"(1.22, 1.3, 1.2833684210526317)","(11.0, 25.0, 23.333333333333332)","(61.0, 350.0, 262.0)","(20.0, 100.0, 75.65217391304348)","(8.5, 15.5, 14.88888888888889)","(7.0, 11.0, 11.03125)"
