,Our Blue Haze,Shinning Hook,Please Thanks,Remo Rodman,Hot Fudge,Hooked On Red,Waterloo Boy
10-01-2023 18:18:09.584991,"(6.5, 8.2, 7.5600000000000005)","(2.4, 2.88, 2.816)","(4.0, 6.4, 6.130769230769231)","(17.0, 36.0, 32.75)","(21.0, 40.0, 38.53333333333333)","(6.0, 11.0, 10.125)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:10.573925,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.816)","(4.0, 6.4, 6.130769230769231)","(17.0, 36.0, 32.75)","(21.0, 42.0, 38.53333333333333)","(6.0, 10.5, 10.125)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:11.547770,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.816)","(4.0, 6.4, 6.130769230769231)","(17.0, 36.0, 32.75)","(21.0, 42.0, 38.53333333333333)","(6.0, 10.5, 10.125)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:12.557573,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.816)","(4.0, 6.4, 6.130769230769231)","(17.0, 36.0, 32.75)","(21.0, 42.0, 36.94444444444444)","(6.0, 10.5, 9.75)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:13.549069,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.816)","(4.0, 6.4, 6.130769230769231)","(17.0, 36.0, 32.75)","(21.0, 42.0, 36.526315789473685)","(6.0, 10.5, 9.954545454545455)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:14.571233,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.816)","(4.0, 6.4, 5.9625)","(17.0, 36.0, 32.75)","(21.0, 42.0, 36.526315789473685)","(6.0, 10.5, 9.75)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:15.739423,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.816)","(4.0, 6.4, 6.2)","(17.0, 36.0, 32.75)","(21.0, 42.0, 36.526315789473685)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:16.888671,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.816)","(4.0, 6.4, 6.333333333333333)","(17.0, 36.0, 32.75)","(21.0, 42.0, 36.94444444444444)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:18.019972,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.816)","(4.0, 6.8, 6.333333333333333)","(18.0, 36.0, 32.75)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:19.353328,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.784)","(4.0, 6.8, 6.333333333333333)","(18.0, 36.0, 32.75)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:20.568537,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.777142857142857)","(4.0, 6.8, 6.333333333333333)","(18.0, 36.0, 32.75)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:21.714111,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.7866666666666666)","(4.0, 6.8, 6.333333333333333)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:22.758467,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.816)","(4.0, 6.8, 5.89)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:23.733585,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.88, 2.7957894736842106)","(4.0, 6.8, 6.45)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:24.691187,"(6.5, 8.2, 7.327272727272727)","(2.4, 2.88, 2.81)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:25.639252,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.81)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:26.609917,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.81)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:27.619492,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.81)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:28.644065,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.81)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:29.666519,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.81)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:30.677322,"(6.5, 8.2, 7.8307692307692305)","(2.4, 2.88, 2.81)","(4.0, 6.8, 5.933333333333334)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:31.724856,"(6.5, 8.2, 7.327272727272727)","(2.4, 2.88, 2.822857142857143)","(4.0, 6.6, 6.522222222222222)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:32.782817,"(6.5, 8.2, 7.707692307692308)","(2.4, 2.88, 2.822857142857143)","(4.0, 6.8, 6.414285714285715)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:33.822872,"(6.5, 8.2, 7.707692307692308)","(2.4, 2.88, 2.822857142857143)","(4.0, 6.8, 6.414285714285715)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:34.825316,"(6.5, 8.2, 7.707692307692308)","(2.4, 2.88, 2.822857142857143)","(4.0, 6.8, 6.414285714285715)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:35.745270,"(6.5, 8.2, 7.707692307692308)","(2.4, 2.88, 2.822857142857143)","(4.0, 6.8, 6.414285714285715)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:36.679456,"(6.5, 8.2, 7.707692307692308)","(2.4, 2.88, 2.822857142857143)","(4.0, 6.8, 6.414285714285715)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:37.606595,"(6.5, 8.2, 7.707692307692308)","(2.4, 2.88, 2.822857142857143)","(4.0, 6.8, 6.2)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:38.599052,"(6.5, 8.2, 6.955555555555556)","(2.4, 2.88, 2.804705882352941)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:39.622296,"(6.5, 8.2, 7.461538461538462)","(2.4, 2.88, 2.804705882352941)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:40.730004,"(6.5, 8.0, 7.7272727272727275)","(2.4, 2.88, 2.804705882352941)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.9375)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:41.779783,"(6.5, 8.0, 7.615384615384615)","(2.4, 2.88, 2.804705882352941)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 36.526315789473685)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:42.808262,"(6.5, 8.0, 7.615384615384615)","(2.4, 2.86, 2.8444444444444446)","(4.0, 6.8, 6.472727272727273)","(18.0, 36.0, 28.0)","(21.0, 42.0, 37.41176470588235)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:43.875446,"(6.5, 8.0, 7.615384615384615)","(2.4, 2.86, 2.8)","(4.0, 7.2, 7.033333333333333)","(18.0, 36.0, 28.0)","(21.0, 42.0, 36.11764705882353)","(6.0, 10.5, 9.409090909090908)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:44.913792,"(6.5, 8.0, 7.615384615384615)","(2.4, 2.84, 2.8307692307692305)","(4.0, 7.2, 6.800000000000001)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.642857142857142)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:45.906946,"(6.5, 8.0, 7.375)","(2.4, 2.84, 2.822857142857143)","(4.0, 7.2, 6.4)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:46.909289,"(6.5, 8.0, 7.6)","(2.4, 2.84, 2.822857142857143)","(4.0, 7.2, 7.1)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.9)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:47.858806,"(6.5, 8.0, 7.6)","(2.4, 2.84, 2.8133333333333335)","(4.0, 7.2, 7.1)","(18.0, 36.0, 28.0)","(21.0, 40.0, 36.11764705882353)","(6.0, 10.5, 9.409090909090908)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:48.837413,"(6.5, 8.0, 7.6)","(2.4, 2.84, 2.79)","(4.0, 7.2, 7.1)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.409090909090908)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:49.760006,"(6.5, 8.0, 7.6)","(2.4, 2.84, 2.79)","(4.0, 7.2, 7.1)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.409090909090908)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:50.670430,"(6.5, 8.0, 7.6)","(2.4, 2.84, 2.79)","(4.0, 8.0, 7.183333333333334)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.409090909090908)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:51.597461,"(6.5, 8.0, 7.6)","(2.4, 2.84, 2.79)","(4.0, 7.8, 7.199999999999999)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.409090909090908)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:52.541108,"(6.5, 8.0, 7.6)","(2.4, 2.84, 2.79)","(4.0, 7.6, 7.433333333333333)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.409090909090908)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:53.496486,"(6.5, 7.8, 7.766666666666667)","(2.4, 2.84, 2.79)","(4.0, 7.6, 6.808333333333334)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.30769230769231)","(6.0, 10.5, 9.6)","(4.4, 5.6, 5.3999999999999995)"
10-01-2023 18:18:54.527272,"(6.5, 8.0, 6.949999999999999)","(2.4, 2.84, 2.8133333333333335)","(4.0, 7.4, 6.36)","(18.0, 36.0, 28.0)","(21.0, 40.0, 38.705882352941174)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.096)"
10-01-2023 18:18:55.521418,"(6.5, 7.8, 7.199999999999999)","(2.4, 2.84, 2.7963636363636364)","(4.0, 7.2, 6.745454545454546)","(18.0, 36.0, 28.0)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.088888888888889)"
10-01-2023 18:18:56.490801,"(6.5, 7.8, 7.707692307692308)","(2.4, 2.84, 2.7963636363636364)","(4.0, 7.2, 6.745454545454546)","(18.0, 36.0, 28.0)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.088888888888889)"
10-01-2023 18:18:57.472199,"(6.5, 8.0, 7.52)","(2.4, 2.84, 2.7963636363636364)","(4.0, 7.2, 6.745454545454546)","(18.0, 36.0, 28.0)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.221052631578948)"
10-01-2023 18:18:58.471821,"(6.5, 8.0, 7.672727272727273)","(2.4, 2.84, 2.7963636363636364)","(4.0, 7.2, 6.745454545454546)","(18.0, 36.0, 32.57142857142857)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.221052631578948)"
10-01-2023 18:18:59.477433,"(6.5, 8.0, 7.672727272727273)","(2.4, 2.84, 2.7963636363636364)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 32.57142857142857)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.221052631578948)"
10-01-2023 18:19:00.505006,"(6.5, 8.0, 7.672727272727273)","(2.4, 2.84, 2.8)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.221052631578948)"
10-01-2023 18:19:01.534094,"(6.5, 8.0, 7.85)","(2.4, 2.84, 2.7963636363636364)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.221052631578948)"
10-01-2023 18:19:02.524502,"(6.5, 8.2, 7.844444444444444)","(2.4, 2.84, 2.79)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.221052631578948)"
10-01-2023 18:19:03.466107,"(6.5, 8.2, 7.844444444444444)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 38.705882352941174)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.221052631578948)"
10-01-2023 18:19:04.470789,"(6.5, 8.2, 7.844444444444444)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:05.432529,"(6.5, 8.2, 7.971428571428571)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:06.440579,"(6.5, 8.2, 7.971428571428571)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:07.417117,"(6.5, 8.2, 7.971428571428571)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:08.353020,"(6.5, 8.2, 7.971428571428571)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:09.330292,"(6.5, 8.2, 7.971428571428571)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.485714285714286)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:10.320236,"(6.5, 8.2, 7.971428571428571)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.2, 6.6000000000000005)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.195652173913043)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:11.303506,"(6.5, 8.2, 7.971428571428571)","(2.4, 2.84, 2.7846153846153845)","(4.0, 7.0, 6.933333333333334)","(18.0, 36.0, 28.0)","(21.0, 44.0, 40.0)","(6.0, 10.5, 9.225)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:12.299933,"(6.5, 8.2, 7.8999999999999995)","(2.4, 2.84, 2.7760000000000002)","(4.0, 7.0, 6.866666666666667)","(18.0, 36.0, 28.0)","(21.0, 44.0, 37.5)","(6.0, 10.5, 9.225)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:13.257508,"(6.5, 8.4, 7.92)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.7)","(18.0, 36.0, 28.0)","(21.0, 46.0, 37.5)","(6.0, 10.5, 9.225)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:14.199281,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.7)","(18.0, 36.0, 28.0)","(21.0, 46.0, 37.5)","(6.0, 10.5, 9.225)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:15.136387,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.7)","(18.0, 36.0, 28.0)","(21.0, 46.0, 37.5)","(6.0, 10.5, 9.225)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:16.326431,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.7)","(19.0, 36.0, 28.0)","(21.0, 46.0, 37.5)","(6.0, 10.5, 9.225)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:17.252799,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.7)","(19.0, 36.0, 28.0)","(21.0, 46.0, 37.5)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:18.198924,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.804)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 46.0, 37.5)","(6.0, 10.5, 9.236842105263158)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:19.312261,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:20.387039,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:21.391713,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:22.470052,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.5, 9.204545454545455)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:23.523992,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.7800000000000002)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.5, 9.450000000000001)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:24.550468,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.804)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.0, 9.305263157894737)","(4.4, 5.6, 5.42)"
10-01-2023 18:19:25.635463,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.804)","(4.0, 7.0, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.0, 9.305263157894737)","(4.4, 5.6, 5.42)"
10-01-2023 18:19:26.755333,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.804)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.0, 9.305263157894737)","(4.4, 5.6, 5.144827586206897)"
10-01-2023 18:19:27.772123,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.795)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.0, 9.305263157894737)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:28.720138,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.77)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.0, 9.305263157894737)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:29.683414,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.77)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.0, 9.223529411764707)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:30.713538,"(6.5, 8.2, 8.0)","(2.4, 2.84, 2.77)","(4.0, 7.2, 6.800000000000001)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 10.0, 9.48)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:31.651058,"(6.5, 8.4, 7.816666666666667)","(2.4, 2.84, 2.795)","(4.0, 7.2, 6.271428571428571)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.457142857142857)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:32.600263,"(6.5, 8.4, 8.0)","(2.4, 2.84, 2.795)","(4.0, 7.0, 6.966666666666667)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.457142857142857)","(4.4, 5.6, 5.233333333333333)"
10-01-2023 18:19:33.538952,"(6.5, 8.4, 8.0)","(2.4, 2.84, 2.77)","(4.0, 7.4, 7.2)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.48)","(4.4, 5.6, 5.233333333333333)"
10-01-2023 18:19:34.493634,"(6.5, 8.4, 8.0)","(2.4, 2.84, 2.77)","(4.0, 7.4, 7.0)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.48)","(4.4, 5.6, 5.233333333333333)"
10-01-2023 18:19:35.698410,"(6.5, 8.4, 8.036363636363637)","(2.4, 2.84, 2.7560000000000002)","(4.0, 7.2, 6.914285714285715)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:37.039250,"(6.5, 8.4, 7.9)","(2.4, 2.84, 2.7560000000000002)","(4.0, 7.2, 6.933333333333334)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:38.259487,"(6.5, 8.4, 7.9)","(2.4, 2.84, 2.72)","(4.0, 7.0, 7.15)","(19.0, 36.0, 28.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:39.663530,"(6.5, 8.4, 7.9)","(2.4, 2.72, 2.7062365591397852)","(4.0, 7.6, 7.12)","(19.0, 36.0, 31.5)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:40.883409,"(6.5, 8.4, 7.9)","(2.4, 2.72, 2.7062365591397852)","(4.0, 7.6, 7.12)","(19.0, 36.0, 30.0)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.279999999999999)"
10-01-2023 18:19:42.118476,"(6.5, 8.4, 7.9)","(2.4, 2.72, 2.704)","(4.0, 7.6, 7.257142857142857)","(19.0, 36.0, 29.75)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:43.491998,"(6.5, 8.4, 7.9)","(2.4, 2.72, 2.7031578947368424)","(4.0, 7.6, 7.257142857142857)","(19.0, 36.0, 32.15384615384615)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:44.775230,"(6.5, 8.4, 7.9)","(2.4, 2.72, 2.7011764705882353)","(4.0, 7.6, 7.257142857142857)","(19.0, 36.0, 32.15384615384615)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:45.870150,"(6.5, 8.4, 7.9)","(2.4, 2.72, 2.7011764705882353)","(4.0, 7.6, 7.257142857142857)","(19.0, 36.0, 32.15384615384615)","(21.0, 44.0, 37.75)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.2)"
10-01-2023 18:19:46.927946,"(6.5, 8.4, 7.9)","(2.4, 2.72, 2.7011764705882353)","(4.0, 7.6, 7.317647058823529)","(19.0, 36.0, 32.15384615384615)","(21.0, 44.0, 38.54545454545455)","(6.0, 9.8, 9.32)","(4.4, 5.6, 5.2)"
