,Big Time Axel,Churn It Up,Thrilling Bandit,Go Norman,Redeem A Rapper,Big Time Express,Dangerous Woman,Big Time Maurice
11-01-2023 13:47:57.188101,"(2.45, 2.78, 2.7341666666666664)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.305)","(26.0, 140.0, 41.42857142857143)","(17.0, 34.0, 22.076923076923077)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.0, 11.514285714285714)"
11-01-2023 13:47:58.548909,"(2.45, 2.78, 2.756086956521739)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.305)","(26.0, 140.0, 41.42857142857143)","(17.0, 34.0, 22.333333333333332)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.0, 11.628571428571428)"
11-01-2023 13:47:59.853697,"(2.45, 2.78, 2.74875)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.305)","(26.0, 140.0, 41.42857142857143)","(17.0, 30.0, 26.375)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.0, 11.628571428571428)"
11-01-2023 13:48:01.109567,"(2.45, 2.78, 2.74875)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.305)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 26.375)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.0, 11.628571428571428)"
11-01-2023 13:48:02.364985,"(2.45, 2.78, 2.74875)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.305)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 26.375)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.0, 11.628571428571428)"
11-01-2023 13:48:03.617866,"(2.45, 2.76, 2.7306976744186047)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.305)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 26.375)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.0, 11.628571428571428)"
11-01-2023 13:48:04.865545,"(2.45, 2.78, 2.7556097560975608)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.305)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 26.375)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.0, 8.677777777777777)"
11-01-2023 13:48:06.200493,"(2.45, 2.78, 2.7556097560975608)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.458620689655173)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 26.375)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 9.993333333333332)"
11-01-2023 13:48:07.523720,"(2.45, 2.78, 2.7556097560975608)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.458620689655173)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 26.375)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 10.521052631578947)"
11-01-2023 13:48:08.847981,"(2.45, 2.78, 2.750967741935484)","(19.0, 50.0, 42.25)","(4.8, 5.8, 4.92)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 27.333333333333336)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 10.521052631578947)"
11-01-2023 13:48:10.128830,"(2.45, 2.78, 2.7184615384615385)","(19.0, 50.0, 42.25)","(4.8, 5.8, 5.675)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 24.566666666666666)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 9.993333333333332)"
11-01-2023 13:48:11.448003,"(2.45, 2.78, 2.7618181818181817)","(19.0, 50.0, 42.25)","(4.8, 6.2, 5.5)","(26.0, 140.0, 41.42857142857143)","(17.0, 29.0, 22.857142857142858)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 9.993333333333332)"
11-01-2023 13:48:12.832260,"(2.45, 2.78, 2.7618181818181817)","(19.0, 50.0, 42.25)","(4.8, 6.2, 5.5)","(26.0, 140.0, 41.42857142857143)","(17.0, 28.0, 22.857142857142858)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 9.993333333333332)"
11-01-2023 13:48:14.169948,"(2.45, 2.78, 2.7618181818181817)","(19.0, 50.0, 42.25)","(4.8, 6.2, 5.35)","(26.0, 140.0, 41.42857142857143)","(17.0, 28.0, 22.692307692307693)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 9.993333333333332)"
11-01-2023 13:48:15.430435,"(2.45, 2.78, 2.7618181818181817)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.227777777777778)","(26.0, 140.0, 41.42857142857143)","(17.0, 27.0, 22.692307692307693)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 9.531578947368422)"
11-01-2023 13:48:16.688165,"(2.45, 2.78, 2.7618181818181817)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.227777777777778)","(26.0, 140.0, 41.42857142857143)","(17.0, 27.0, 22.692307692307693)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 12.5, 11.79)"
11-01-2023 13:48:18.008452,"(2.45, 2.78, 2.7618181818181817)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.227777777777778)","(26.0, 140.0, 41.42857142857143)","(17.0, 27.0, 22.692307692307693)","(4.8, 6.4, 6.15)","(4.8, 8.4, 7.4)","(7.5, 13.5, 10.226666666666667)"
11-01-2023 13:48:19.274225,"(2.45, 2.78, 2.765185185185185)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.227777777777778)","(26.0, 140.0, 41.42857142857143)","(17.0, 27.0, 22.692307692307693)","(4.8, 6.4, 6.556521739130435)","(4.8, 8.4, 7.4)","(7.5, 13.0, 11.455555555555556)"
11-01-2023 13:48:20.568257,"(2.45, 2.78, 2.765185185185185)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.227777777777778)","(26.0, 140.0, 41.42857142857143)","(17.0, 27.0, 23.5)","(4.8, 7.0, 6.37037037037037)","(4.8, 8.4, 7.4)","(7.5, 12.5, 10.810526315789474)"
11-01-2023 13:48:22.132385,"(2.45, 2.78, 2.7558620689655173)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.166666666666667)","(26.0, 140.0, 41.42857142857143)","(17.0, 27.0, 23.5)","(4.8, 7.0, 6.111111111111112)","(4.8, 8.4, 7.4)","(7.5, 13.0, 10.28695652173913)"
11-01-2023 13:48:23.765480,"(2.45, 2.78, 2.758787878787879)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.166666666666667)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 23.705882352941178)","(4.8, 7.0, 6.238095238095238)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.28695652173913)"
11-01-2023 13:48:25.336491,"(2.45, 2.78, 2.758787878787879)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.2)","(4.8, 7.0, 6.66)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:26.901861,"(2.45, 5.3, 3.0523076923076924)","(19.0, 50.0, 42.25)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.6)","(4.8, 6.8, 6.84)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:28.495188,"(2.45, 5.1, 3.59)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.84)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:30.066431,"(2.45, 4.5, 3.305)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.6)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:31.744120,"(2.45, 3.95, 3.51)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.6)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:33.124470,"(2.45, 3.85, 2.9183333333333334)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.6)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:34.592166,"(2.45, 3.9, 2.8737931034482758)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:36.133347,"(2.45, 3.9, 2.8737931034482758)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 37.77777777777778)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:37.624765,"(2.45, 3.9, 2.8737931034482758)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 53.904761904761905)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:39.033666,"(2.45, 3.9, 2.8737931034482758)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 53.904761904761905)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:40.551068,"(2.45, 3.9, 2.8737931034482758)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 53.904761904761905)","(17.0, 27.0, 18.6)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:42.039943,"(2.45, 3.9, 3.404)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 53.904761904761905)","(17.0, 27.0, 21.25)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:43.469858,"(2.45, 3.9, 3.404)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 53.904761904761905)","(17.0, 26.0, 21.25)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:44.927881,"(2.45, 3.9, 3.3258823529411763)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.114285714285714)","(26.0, 140.0, 53.904761904761905)","(17.0, 26.0, 21.25)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:46.385385,"(2.45, 3.9, 2.910769230769231)","(19.0, 50.0, 46.388888888888886)","(4.8, 5.9, 5.740579710144928)","(26.0, 140.0, 53.904761904761905)","(17.0, 26.0, 21.25)","(4.8, 7.0, 6.494736842105263)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:47.846879,"(2.45, 3.85, 2.8725)","(19.0, 50.0, 47.67857142857143)","(4.8, 5.9, 6.882352941176471)","(26.0, 140.0, 53.904761904761905)","(17.0, 26.0, 21.25)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:49.255789,"(2.45, 3.8, 2.8771428571428572)","(19.0, 50.0, 47.67857142857143)","(4.8, 7.2, 5.676923076923077)","(26.0, 140.0, 53.904761904761905)","(17.0, 26.0, 21.25)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:50.690312,"(2.45, 3.7, 2.8771428571428572)","(19.0, 50.0, 47.67857142857143)","(4.8, 7.2, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 26.0, 21.25)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:52.222388,"(2.45, 3.7, 2.8771428571428572)","(19.0, 50.0, 47.67857142857143)","(4.8, 6.8, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 26.0, 22.166666666666668)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 13.0, 10.226666666666667)"
11-01-2023 13:48:53.771097,"(2.45, 3.7, 3.114705882352941)","(19.0, 50.0, 20.75)","(4.8, 6.8, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 25.0, 20.25)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 13.0, 11.09)"
11-01-2023 13:48:55.307040,"(2.45, 3.65, 3.1085714285714285)","(19.0, 50.0, 20.75)","(4.8, 6.8, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 24.0, 18.357142857142858)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 12.5, 11.09)"
11-01-2023 13:48:56.725210,"(2.45, 3.6, 3.1085714285714285)","(19.0, 50.0, 20.75)","(4.8, 6.8, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 23.0, 18.357142857142858)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 12.5, 11.09)"
11-01-2023 13:48:58.252459,"(2.45, 3.6, 3.4027272727272724)","(19.0, 50.0, 20.75)","(4.8, 6.8, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 23.0, 18.357142857142858)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 12.5, 11.09)"
11-01-2023 13:48:59.661366,"(2.45, 3.55, 3.4027272727272724)","(19.0, 50.0, 20.75)","(4.8, 6.8, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 23.0, 18.357142857142858)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 12.5, 11.09)"
11-01-2023 13:49:01.233487,"(2.45, 3.55, 3.4027272727272724)","(19.0, 50.0, 20.75)","(4.8, 6.8, 5.72)","(26.0, 140.0, 53.904761904761905)","(17.0, 23.0, 16.788888888888888)","(4.8, 7.0, 6.4)","(4.8, 8.4, 6.9)","(7.5, 12.5, 11.09)"
11-01-2023 13:49:02.648493,"(2.45, 3.55, 3.2922222222222226)","(19.0, 50.0, 36.83333333333333)","(4.8, 6.8, 5.64)","(26.0, 140.0, 69.0)","(17.0, 23.0, 18.25)","(4.8, 7.0, 6.6)","(4.8, 8.4, 7.618181818181819)","(7.5, 12.5, 10.672222222222222)"
11-01-2023 13:49:04.080896,"(2.45, 3.45, 3.2922222222222226)","(19.0, 46.0, 27.333333333333336)","(4.8, 6.6, 5.7)","(26.0, 110.0, 69.0)","(17.0, 20.0, 17.666666666666668)","(4.8, 7.0, 6.25)","(4.8, 8.8, 8.0)","(7.5, 12.5, 11.475)"
11-01-2023 13:49:05.525160,"(2.45, 3.45, 3.154166666666667)","(19.0, 46.0, 25.0)","(4.8, 6.4, 5.8)","(26.0, 110.0, 69.0)","(17.0, 20.0, 17.666666666666668)","(4.8, 7.0, 6.727777777777778)","(4.8, 8.8, 8.64)","(7.5, 12.0, 10.666666666666666)"
11-01-2023 13:49:06.947666,"(2.45, 3.35, 3.287)","(19.0, 46.0, 34.25)","(4.8, 6.2, 5.685714285714286)","(26.0, 110.0, 41.666666666666664)","(17.0, 20.0, 17.27777777777778)","(4.8, 7.2, 6.444444444444445)","(4.8, 12.0, 9.2)","(7.5, 12.0, 10.618749999999999)"
11-01-2023 13:49:08.493055,"(2.45, 3.35, 3.068)","(19.0, 44.0, 33.833333333333336)","(4.8, 6.2, 5.878571428571429)","(26.0, 110.0, 42.25)","(17.0, 20.0, 17.27777777777778)","(4.8, 7.2, 6.444444444444445)","(4.8, 12.0, 10.581818181818182)","(7.5, 12.5, 10.708333333333332)"
11-01-2023 13:49:10.144488,"(2.45, 3.3, 2.955)","(19.0, 42.0, 33.0)","(4.8, 6.2, 5.166666666666667)","(26.0, 85.0, 36.14285714285714)","(17.0, 20.0, 17.666666666666668)","(4.8, 7.2, 6.428571428571429)","(4.8, 12.0, 10.846153846153847)","(7.5, 12.5, 10.708333333333332)"
11-01-2023 13:49:11.788437,"(2.45, 3.25, 3.1844976076555023)","(19.0, 38.0, 31.333333333333332)","(4.8, 5.9, 5.3)","(26.0, 85.0, 36.14285714285714)","(17.0, 20.0, 17.357142857142858)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.708333333333332)"
11-01-2023 13:49:13.299487,"(2.45, 3.2, 3.1844976076555023)","(19.0, 34.0, 31.333333333333332)","(4.8, 5.8, 5.022222222222222)","(26.0, 85.0, 36.14285714285714)","(17.0, 19.5, 17.166666666666668)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.236842105263158)"
11-01-2023 13:49:14.655284,"(2.45, 3.2, 3.1844976076555023)","(19.0, 34.0, 31.333333333333332)","(4.8, 5.8, 5.022222222222222)","(26.0, 85.0, 36.14285714285714)","(17.0, 19.5, 17.166666666666668)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.236842105263158)"
11-01-2023 13:49:16.288408,"(2.45, 3.2, 3.1844976076555023)","(19.0, 34.0, 31.333333333333332)","(4.8, 5.8, 5.022222222222222)","(26.0, 85.0, 36.14285714285714)","(17.0, 19.5, 17.166666666666668)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.236842105263158)"
11-01-2023 13:49:18.254211,"(2.45, 3.2, 3.1844976076555023)","(19.0, 34.0, 25.0)","(4.8, 5.8, 5.022222222222222)","(26.0, 85.0, 36.14285714285714)","(17.0, 19.5, 17.166666666666668)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.236842105263158)"
11-01-2023 13:49:19.889194,"(2.45, 3.2, 3.1844976076555023)","(19.0, 32.0, 24.363636363636363)","(4.8, 5.8, 5.066666666666666)","(26.0, 85.0, 36.14285714285714)","(17.0, 19.5, 17.357142857142858)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.618749999999999)"
11-01-2023 13:49:21.509271,"(2.45, 3.2, 3.1844976076555023)","(19.0, 32.0, 24.363636363636363)","(4.8, 5.6, 4.939130434782609)","(26.0, 85.0, 36.14285714285714)","(17.0, 19.5, 17.333333333333332)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.618749999999999)"
11-01-2023 13:49:23.133451,"(2.45, 3.2, 3.1844976076555023)","(19.0, 32.0, 23.384615384615383)","(4.8, 5.6, 4.939130434782609)","(26.0, 85.0, 36.14285714285714)","(17.0, 19.0, 17.75)","(4.8, 7.0, 6.428571428571429)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.618749999999999)"
11-01-2023 13:49:24.925886,"(2.45, 3.2, 3.185205479452055)","(19.0, 32.0, 27.0)","(4.8, 5.6, 5.1)","(26.0, 85.0, 30.0)","(17.0, 19.0, 17.333333333333332)","(4.8, 7.0, 6.3)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.236842105263158)"
11-01-2023 13:49:26.542572,"(2.45, 3.45, 3.250212765957447)","(19.0, 30.0, 27.375)","(4.8, 5.4, 4.95)","(26.0, 70.0, 35.833333333333336)","(17.0, 19.0, 16.8125)","(4.8, 7.0, 5.885714285714286)","(4.8, 12.0, 11.166666666666668)","(7.5, 12.5, 10.071428571428571)"
11-01-2023 13:49:28.186563,"(2.45, 3.35, 3.0861702127659574)","(19.0, 28.0, 27.375)","(4.8, 5.4, 4.95)","(26.0, 70.0, 37.2)","(17.0, 19.0, 16.794117647058822)","(4.8, 7.0, 6.26875)","(4.8, 12.0, 10.4)","(7.5, 11.5, 10.738461538461538)"
11-01-2023 13:49:29.675048,"(2.45, 3.25, 3.104)","(19.0, 28.0, 27.375)","(4.8, 5.4, 4.885714285714285)","(26.0, 70.0, 49.0)","(17.0, 19.0, 16.794117647058822)","(4.8, 7.0, 6.26875)","(4.8, 12.0, 11.31)","(7.5, 11.5, 10.738461538461538)"
11-01-2023 13:49:31.325428,"(2.45, 3.2, 3.083265306122449)","(19.0, 28.0, 27.269230769230766)","(4.8, 5.4, 5.033333333333333)","(26.0, 65.0, 49.0)","(17.0, 19.0, 16.794117647058822)","(4.8, 7.0, 6.642857142857142)","(4.8, 12.0, 10.533333333333333)","(7.5, 11.5, 10.738461538461538)"
11-01-2023 13:49:32.908379,"(2.45, 3.2, 3.1523809523809527)","(19.0, 28.0, 26.416666666666664)","(4.8, 5.2, 5.033333333333333)","(26.0, 65.0, 49.0)","(17.0, 19.0, 16.794117647058822)","(4.8, 6.8, 6.642857142857142)","(4.8, 12.0, 11.258823529411764)","(7.5, 11.5, 10.738461538461538)"
11-01-2023 13:49:34.394272,"(2.45, 3.2, 3.1523809523809527)","(19.0, 28.0, 27.136363636363637)","(4.8, 5.2, 4.892307692307693)","(26.0, 65.0, 36.88461538461539)","(17.0, 19.0, 16.794117647058822)","(4.8, 6.8, 6.642857142857142)","(4.8, 12.0, 10.575)","(7.5, 11.5, 11.123076923076923)"
11-01-2023 13:49:35.853201,"(2.45, 3.2, 2.98)","(19.0, 26.0, 23.1875)","(4.8, 5.2, 4.85)","(26.0, 70.0, 36.88461538461539)","(17.0, 19.0, 17.3)","(4.8, 6.8, 6.060869565217391)","(4.8, 12.0, 11.329411764705881)","(7.5, 12.0, 11.123076923076923)"
11-01-2023 13:49:37.455348,"(2.45, 3.2, 2.98)","(19.0, 26.0, 24.269230769230766)","(4.8, 5.0, 4.863636363636363)","(26.0, 70.0, 36.88461538461539)","(17.0, 18.5, 17.3)","(4.8, 7.0, 6.4818181818181815)","(4.8, 12.0, 11.329411764705881)","(7.5, 12.0, 11.123076923076923)"
11-01-2023 13:49:39.087007,"(2.45, 3.2, 3.101)","(19.0, 26.0, 24.269230769230766)","(4.8, 5.0, 4.795454545454546)","(26.0, 70.0, 43.90909090909091)","(17.0, 18.5, 17.3)","(4.8, 6.8, 6.4818181818181815)","(4.8, 12.0, 11.329411764705881)","(7.5, 12.0, 11.123076923076923)"
11-01-2023 13:49:40.495630,"(2.45, 3.2, 3.1382857142857143)","(19.0, 26.0, 24.269230769230766)","(4.8, 5.0, 4.795454545454546)","(26.0, 70.0, 43.90909090909091)","(17.0, 18.5, 17.3)","(4.8, 6.8, 6.1347826086956525)","(4.8, 12.0, 10.725)","(7.5, 12.0, 10.65)"
11-01-2023 13:49:41.944167,"(2.45, 3.2, 3.111304347826087)","(19.0, 26.0, 23.083333333333336)","(4.8, 5.0, 4.795454545454546)","(26.0, 70.0, 43.90909090909091)","(17.0, 18.5, 17.3)","(4.8, 6.8, 6.1347826086956525)","(4.8, 12.0, 10.725)","(7.5, 12.0, 10.709090909090909)"
11-01-2023 13:49:43.395914,"(2.45, 3.2, 3.2053846153846153)","(19.0, 26.0, 21.916666666666668)","(4.8, 5.0, 4.7631578947368425)","(26.0, 70.0, 56.0)","(17.0, 18.5, 17.3)","(4.8, 6.8, 6.1347826086956525)","(4.8, 12.0, 11.15)","(7.5, 11.5, 10.775)"
11-01-2023 13:49:44.825877,"(2.45, 3.35, 3.2053846153846153)","(19.0, 26.0, 21.916666666666668)","(4.8, 5.0, 4.884615384615385)","(26.0, 65.0, 56.0)","(17.0, 18.5, 17.3)","(4.8, 6.8, 6.435714285714286)","(4.8, 12.0, 10.08)","(7.5, 11.5, 10.775)"
11-01-2023 13:49:46.192745,"(2.45, 3.35, 3.282857142857143)","(19.0, 26.0, 23.55)","(4.8, 5.0, 4.710526315789474)","(26.0, 65.0, 37.0)","(17.0, 18.5, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 12.0, 10.72)","(7.5, 11.5, 9.34)"
11-01-2023 13:49:47.633232,"(2.45, 3.35, 3.0454166666666667)","(19.0, 26.0, 23.55)","(4.8, 4.9, 4.710526315789474)","(26.0, 65.0, 46.0)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 12.0, 10.755555555555555)","(7.5, 11.5, 10.3)"
11-01-2023 13:49:49.043794,"(2.45, 3.5, 3.3520000000000003)","(19.0, 26.0, 23.55)","(4.8, 4.9, 4.673913043478261)","(26.0, 60.0, 41.333333333333336)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 12.0, 10.35)","(7.5, 11.5, 10.3)"
11-01-2023 13:49:50.620522,"(2.45, 3.45, 3.215)","(19.0, 26.0, 24.366666666666667)","(4.8, 4.9, 4.673913043478261)","(26.0, 60.0, 41.333333333333336)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 11.5, 10.678571428571429)","(7.5, 11.5, 10.3)"
11-01-2023 13:49:52.019077,"(2.45, 3.45, 3.215)","(19.0, 26.0, 20.583333333333332)","(4.8, 4.9, 4.673913043478261)","(26.0, 60.0, 41.333333333333336)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 11.5, 10.678571428571429)","(7.5, 11.5, 10.3)"
11-01-2023 13:49:53.475327,"(2.45, 3.45, 3.3000000000000003)","(19.0, 26.0, 20.583333333333332)","(4.8, 4.9, 4.722222222222222)","(26.0, 60.0, 55.69230769230769)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 11.5, 10.678571428571429)","(7.5, 11.5, 10.3)"
11-01-2023 13:49:54.935356,"(2.45, 3.45, 3.3000000000000003)","(19.0, 26.0, 20.428571428571427)","(4.8, 4.9, 4.662962962962963)","(26.0, 60.0, 56.0)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 11.5, 11.057692307692308)","(7.5, 11.5, 10.3)"
11-01-2023 13:49:56.473370,"(2.45, 3.45, 3.3000000000000003)","(19.0, 26.0, 20.428571428571427)","(4.8, 4.9, 4.662962962962963)","(26.0, 60.0, 56.0)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 11.5, 11.057692307692308)","(7.5, 11.5, 10.3)"
11-01-2023 13:49:57.907912,"(2.45, 3.45, 3.3000000000000003)","(19.0, 26.0, 20.8)","(4.8, 4.9, 4.662962962962963)","(26.0, 60.0, 56.0)","(17.0, 19.0, 16.77777777777778)","(4.8, 6.8, 6.435714285714286)","(4.8, 11.5, 11.057692307692308)","(7.5, 11.5, 10.450000000000001)"
