,Cause Havoc,Sir Diamond,Chase Me Chopper,Double Buck,Off Beat
06-01-2023 11:17:44.504687,"(2.4, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 5.5875)"
06-01-2023 11:17:45.470769,"(2.4, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 6.4)"
06-01-2023 11:17:46.392066,"(2.4, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 5.5875)"
06-01-2023 11:17:47.306470,"(2.4, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 5.5875)"
06-01-2023 11:17:48.203988,"(2.4, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 5.5875)"
06-01-2023 11:17:49.360688,"(2.4, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 5.5875)"
06-01-2023 11:17:50.201400,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 5.5875)"
06-01-2023 11:17:51.080544,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 5.5875)"
06-01-2023 11:17:52.033154,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 5.5875)"
06-01-2023 11:17:53.101942,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 5.5875)"
06-01-2023 11:17:54.028609,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 5.5875)"
06-01-2023 11:17:54.878761,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 5.5875)"
06-01-2023 11:17:55.818991,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 45.208333333333336)","(4.6, 7.4, 5.5875)"
06-01-2023 11:17:56.962484,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 45.208333333333336)","(4.6, 7.4, 5.4625)"
06-01-2023 11:17:57.977842,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 45.208333333333336)","(4.6, 7.4, 6.4)"
06-01-2023 11:17:58.991508,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:17:59.870031,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:00.921603,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:01.815168,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:02.715716,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:03.631744,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:04.526420,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:05.354125,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:06.311596,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:07.266080,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:08.139037,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:09.017605,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:09.921721,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:10.837127,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:11.685910,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 5.5875)"
06-01-2023 11:18:12.514632,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 5.5875)"
06-01-2023 11:18:13.371380,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.4)"
06-01-2023 11:18:14.277455,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:15.167541,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:16.102810,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:16.981929,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:17.850193,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:18.868182,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:19.797975,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 45.833333333333336)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:20.652879,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 45.208333333333336)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:21.495669,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 45.208333333333336)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:22.483299,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:23.551787,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:24.419524,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:25.272418,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:26.161078,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:27.116570,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:28.138779,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:29.154692,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.58421052631579)"
06-01-2023 11:18:30.019819,"(2.45, 4.0, 3.104)","(5.5, 10.0, 6.550000000000001)","(2.5, 3.5, 2.6507692307692308)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.731578947368421)"
06-01-2023 11:18:30.930653,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.7800000000000002)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.6, 6.470000000000001)"
06-01-2023 11:18:31.897916,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.7800000000000002)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:32.804147,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.7800000000000002)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:33.637639,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.7800000000000002)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:34.572163,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.55, 2.729375)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:35.519228,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:36.423349,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:37.350211,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:38.269558,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.470000000000001)"
06-01-2023 11:18:39.195297,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.0360000000000005)"
06-01-2023 11:18:40.176590,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.0360000000000005)"
06-01-2023 11:18:41.180495,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.0360000000000005)"
06-01-2023 11:18:42.077098,"(2.45, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.6, 7.4, 6.0360000000000005)"
06-01-2023 11:18:42.957465,"(2.4, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:43.860310,"(2.4, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:44.732743,"(2.4, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.16666666666667)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:45.610906,"(2.4, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 45.208333333333336)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:46.546335,"(2.4, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 45.208333333333336)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:47.360779,"(2.4, 4.0, 3.104)","(5.5, 10.5, 6.675000000000001)","(2.5, 3.5, 2.72)","(21.0, 65.0, 45.208333333333336)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:48.228543,"(2.4, 4.0, 3.104)","(5.5, 10.5, 7.5)","(2.5, 3.5, 2.72)","(21.0, 65.0, 45.208333333333336)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:49.158948,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:50.105989,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:50.907532,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:51.859471,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:52.813554,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.0360000000000005)"
06-01-2023 11:18:53.715090,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.436842105263159)"
06-01-2023 11:18:54.612408,"(2.4, 4.0, 3.104)","(5.5, 10.0, 8.028571428571428)","(2.5, 3.5, 2.636)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.58421052631579)"
06-01-2023 11:18:55.497674,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.58421052631579)"
06-01-2023 11:18:56.386860,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.58421052631579)"
06-01-2023 11:18:57.246273,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.58421052631579)"
06-01-2023 11:18:58.166851,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.72)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.58421052631579)"
06-01-2023 11:18:59.019711,"(2.4, 4.0, 3.104)","(5.5, 10.5, 8.314285714285715)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.4, 6.436842105263159)"
06-01-2023 11:18:59.920177,"(2.4, 4.0, 3.104)","(5.5, 10.0, 8.028571428571428)","(2.5, 3.5, 2.6138461538461537)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:00.879102,"(2.4, 4.0, 3.104)","(5.5, 10.0, 8.028571428571428)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:01.734899,"(2.4, 4.0, 3.104)","(5.5, 10.0, 8.028571428571428)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:02.546200,"(2.4, 4.0, 3.104)","(5.5, 9.8, 7.6000000000000005)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:03.511144,"(2.4, 4.0, 3.104)","(5.5, 9.8, 7.6000000000000005)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:04.514746,"(2.4, 4.0, 3.104)","(5.5, 9.8, 7.6000000000000005)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:05.414942,"(2.4, 4.0, 3.104)","(5.5, 9.8, 7.6000000000000005)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:06.304381,"(2.4, 4.0, 3.104)","(5.5, 9.8, 7.6000000000000005)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:07.132182,"(2.4, 4.0, 3.104)","(5.5, 9.8, 7.6000000000000005)","(2.5, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.4, 7.2, 6.436842105263159)"
06-01-2023 11:19:07.986666,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.2, 6.436842105263159)"
06-01-2023 11:19:08.905470,"(2.45, 4.0, 3.104)","(6.0, 10.0, 8.028571428571428)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.2, 6.436842105263159)"
06-01-2023 11:19:09.794079,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:10.628521,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:11.546533,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:12.499678,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:13.419091,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:14.279136,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:15.242746,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:16.313838,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:17.409216,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 39.44444444444444)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:18.454217,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:19.463613,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:20.470772,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:21.495030,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:22.358040,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:23.242755,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:24.268152,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:25.237957,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:26.097725,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:27.000693,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:27.934878,"(2.45, 4.0, 3.104)","(6.0, 9.8, 7.6000000000000005)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:28.855008,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:29.810992,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:30.749782,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:31.617265,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:32.514584,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:33.481329,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:34.343129,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:35.185335,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6552000000000002)","(21.0, 65.0, 42.0)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:36.175264,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6728)","(21.0, 65.0, 26.666666666666668)","(4.6, 7.0, 6.289473684210526)"
06-01-2023 11:19:37.108065,"(2.45, 4.0, 3.104)","(6.0, 10.5, 8.314285714285715)","(2.6, 3.5, 2.6904)","(21.0, 65.0, 26.666666666666668)","(4.6, 7.0, 6.289473684210526)"
