,Heavenly Sign,Wotnow Swanee,Nor Westa,Standandeliver,Sport Cadet,Colby Nz,Im Boo Nz,Thundamental
05-01-2023 17:09:05.242190,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 140.0, 77.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 25.375)"
05-01-2023 17:09:06.376631,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 140.0, 77.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 25.375)"
05-01-2023 17:09:07.443389,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 140.0, 77.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 25.375)"
05-01-2023 17:09:08.542223,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 25.375)"
05-01-2023 17:09:09.692621,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 25.375)"
05-01-2023 17:09:10.780534,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 25.375)"
05-01-2023 17:09:11.910345,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 25.375)"
05-01-2023 17:09:13.233430,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:14.429457,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:15.675350,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:17.060471,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:18.461548,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:19.653382,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:20.872208,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:22.348899,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:23.607052,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:24.720118,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:26.161560,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:27.525022,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:28.795788,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:30.058699,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:31.233891,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:32.374023,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:33.432260,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:34.702820,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:35.724634,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:36.768949,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:37.893860,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:39.086714,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:40.390016,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:41.543533,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 23.125)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 28.150000000000002)"
05-01-2023 17:09:42.746803,"(1.3, 1.99, 1.774)","(21.0, 55.0, 42.83333333333333)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:44.100997,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:45.680326,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:47.185464,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:48.516666,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:49.773357,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:50.981077,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:52.196762,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:53.416637,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:54.603342,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:55.851197,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:57.035626,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:58.227305,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:09:59.355948,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:00.523770,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:01.745202,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:02.917405,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:04.183230,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:05.399300,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:06.623699,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:07.832298,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:08.993257,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:10.191999,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:11.367178,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:12.599158,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:13.818088,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:15.129857,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:16.374103,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:17.602118,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:18.847153,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:19.993986,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:21.080090,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:22.215108,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:23.360068,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:24.513165,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:25.811381,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:26.958797,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:28.131453,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:29.307993,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:30.530612,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:31.740509,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:32.963403,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:34.191628,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:35.345415,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:36.490988,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:37.700702,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:38.875161,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:40.127473,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:41.399869,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:42.667324,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:43.950625,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:45.240876,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:46.504134,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:47.739012,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:48.929946,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:50.102176,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:51.183513,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:52.260544,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:53.410257,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
05-01-2023 17:10:54.649094,"(1.3, 1.99, 1.774)","(21.0, 55.0, 30.333333333333336)","(41.0, 130.0, 102.0)","(11.0, 27.0, 19.25)","(6.0, 12.0, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 27.6875)"
