,Arctic Rocket,Devilicious,Flying Dubawi,Gold Counter,Sunday Bell,Dastani,Dubai Bound,Hubie Dubie,Lanks,Pleasing Surprise,State Capital,Creedemption,Craigs My Boy,Elite Choice
12-01-2023 12:49:11.326223,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0415384615384617)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 46.0, 33.35714285714286)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:13.100203,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 46.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:14.784142,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:16.650832,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:18.421654,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:20.269548,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:22.206603,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:23.918053,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:25.708054,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 107.42857142857143)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:27.407866,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.0300000000000002)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 98.0)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 18.0)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:29.335936,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.08, 2.021176470588235)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 12.125)","(19.0, 120.0, 90.66666666666667)","(4.0, 5.9, 4.92)","(16.0, 50.0, 31.38888888888889)","(61.0, 200.0, 160.0)","(14.0, 27.0, 16.2)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:31.305346,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.12, 2.036)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.0)","(19.0, 120.0, 90.5)","(4.0, 5.9, 4.92)","(16.0, 50.0, 28.77777777777778)","(61.0, 200.0, 160.0)","(14.0, 27.0, 16.2)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:33.360821,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.12, 2.036)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.0)","(19.0, 110.0, 90.5)","(4.0, 5.9, 4.92)","(16.0, 70.0, 28.77777777777778)","(61.0, 200.0, 160.0)","(14.0, 27.0, 16.2)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:35.470969,"(41.0, 200.0, 179.23076923076923)","(1.85, 2.12, 2.036)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.833333333333334)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.0)","(19.0, 110.0, 90.5)","(4.0, 5.9, 4.92)","(16.0, 70.0, 29.0)","(61.0, 200.0, 160.0)","(14.0, 27.0, 16.2)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:38.417193,"(41.0, 200.0, 162.85714285714286)","(1.85, 2.12, 2.0023255813953487)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.0)","(19.0, 110.0, 67.33333333333333)","(4.0, 5.5, 5.327659574468085)","(16.0, 65.0, 48.23529411764706)","(61.0, 200.0, 160.0)","(14.0, 27.0, 23.941176470588236)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:40.850215,"(41.0, 200.0, 137.5)","(1.85, 2.14, 2.0023255813953487)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.0)","(19.0, 110.0, 88.66666666666666)","(4.0, 5.5, 4.946153846153846)","(16.0, 65.0, 48.23529411764706)","(61.0, 200.0, 160.0)","(14.0, 27.0, 23.941176470588236)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:42.886951,"(41.0, 200.0, 137.5)","(1.85, 2.14, 2.0023255813953487)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 14.0, 13.0)","(19.0, 110.0, 88.66666666666666)","(4.0, 5.5, 4.946153846153846)","(16.0, 65.0, 30.6)","(61.0, 200.0, 160.0)","(14.0, 27.0, 23.941176470588236)","(41.0, 200.0, 100.0)","(91.0, 200.0, 170.0)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:49:45.076788,"(41.0, 200.0, 137.5)","(1.85, 2.14, 2.0023255813953487)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 14.0, 13.0)","(19.0, 110.0, 88.66666666666666)","(4.0, 5.5, 4.946153846153846)","(16.0, 60.0, 39.0)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 23.941176470588236)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:46.925940,"(41.0, 200.0, 137.5)","(1.85, 2.14, 2.012)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 14.0, 13.0)","(19.0, 110.0, 88.66666666666666)","(4.0, 5.5, 4.946153846153846)","(16.0, 60.0, 39.0)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 23.941176470588236)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:48.844962,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.016923076923077)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 14.0, 13.0)","(19.0, 110.0, 64.0)","(4.0, 5.5, 4.908695652173913)","(16.0, 60.0, 59.125)","(61.0, 200.0, 144.0)","(14.0, 27.0, 18.666666666666668)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:50.769494,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.016923076923077)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 14.0, 13.272727272727273)","(19.0, 100.0, 64.0)","(4.0, 5.5, 4.908695652173913)","(16.0, 65.0, 59.125)","(61.0, 200.0, 144.0)","(14.0, 27.0, 20.5)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:52.497647,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.016923076923077)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.272727272727273)","(19.0, 100.0, 64.0)","(4.0, 5.5, 4.908695652173913)","(16.0, 65.0, 50.9)","(61.0, 200.0, 144.0)","(14.0, 27.0, 20.5)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:54.336184,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.272727272727273)","(19.0, 100.0, 70.5)","(4.0, 5.5, 4.908695652173913)","(16.0, 65.0, 50.9)","(61.0, 200.0, 144.0)","(14.0, 27.0, 20.5)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:56.013430,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.272727272727273)","(19.0, 95.0, 70.5)","(4.0, 5.5, 4.908695652173913)","(16.0, 65.0, 50.9)","(61.0, 200.0, 144.0)","(14.0, 27.0, 21.22222222222222)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:57.535370,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.272727272727273)","(19.0, 95.0, 70.5)","(4.0, 5.5, 4.908695652173913)","(16.0, 65.0, 50.9)","(61.0, 200.0, 144.0)","(14.0, 27.0, 21.22222222222222)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:49:59.172030,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 66.66666666666667)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.272727272727273)","(19.0, 95.0, 70.5)","(4.0, 5.5, 4.908695652173913)","(16.0, 65.0, 50.9)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 24.523809523809526)","(41.0, 200.0, 100.0)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:00.763938,"(41.0, 200.0, 148.0)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.272727272727273)","(19.0, 95.0, 70.5)","(4.0, 5.5, 4.908695652173913)","(16.0, 65.0, 49.25)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 23.941176470588236)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:02.283285,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.272727272727273)","(19.0, 95.0, 70.5)","(4.0, 5.5, 4.908695652173913)","(16.0, 80.0, 52.400000000000006)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 17.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:04.214773,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.36111111111111)","(19.0, 95.0, 57.0)","(4.0, 5.5, 4.908695652173913)","(16.0, 75.0, 52.400000000000006)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 17.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:05.936121,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 211.57894736842104)","(10.0, 13.5, 13.36111111111111)","(19.0, 90.0, 68.0)","(4.0, 5.5, 5.0200000000000005)","(16.0, 75.0, 49.400000000000006)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 17.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:07.727028,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.36111111111111)","(19.0, 90.0, 68.0)","(4.0, 5.5, 5.0200000000000005)","(16.0, 70.0, 49.5)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 17.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:09.835359,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.36111111111111)","(19.0, 90.0, 68.0)","(4.0, 5.5, 5.0200000000000005)","(16.0, 65.0, 49.5)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 22.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:12.110746,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 68.0)","(4.0, 5.5, 5.1)","(16.0, 65.0, 30.5)","(61.0, 200.0, 106.66666666666666)","(14.0, 27.0, 20.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 154.0)","(101.0, 220.0, 157.5)"
12-01-2023 12:50:14.109296,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 68.0)","(4.0, 5.4, 5.1)","(16.0, 65.0, 39.90909090909091)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 20.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:16.043362,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.0184)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 68.0)","(4.0, 5.4, 5.1)","(16.0, 65.0, 39.90909090909091)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 20.0)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:17.874909,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.026)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.391304347826086)","(19.0, 90.0, 68.0)","(4.0, 5.4, 5.16)","(16.0, 65.0, 39.90909090909091)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 17.5)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:19.769182,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.026)","(31.0, 120.0, 100.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 68.0)","(4.0, 5.4, 5.16)","(16.0, 65.0, 34.33333333333333)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 18.333333333333332)","(41.0, 200.0, 157.14285714285714)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:21.544999,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.026)","(31.0, 120.0, 97.71428571428571)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 68.0)","(4.0, 5.4, 5.16)","(16.0, 65.0, 42.0)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 18.333333333333332)","(41.0, 200.0, 158.57142857142858)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:23.189616,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.026)","(31.0, 120.0, 97.71428571428571)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 83.25)","(4.0, 5.4, 5.16)","(16.0, 65.0, 42.0)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 18.333333333333332)","(41.0, 200.0, 158.57142857142858)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:24.678865,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.026)","(31.0, 120.0, 105.81818181818181)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 83.25)","(4.0, 5.4, 5.16)","(16.0, 65.0, 51.85714285714286)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 22.0)","(41.0, 200.0, 177.69230769230768)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:26.203716,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.033953488372093)","(31.0, 120.0, 105.81818181818181)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 83.25)","(4.0, 5.4, 5.16)","(16.0, 65.0, 51.85714285714286)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 22.0)","(41.0, 200.0, 177.69230769230768)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:27.807477,"(41.0, 200.0, 156.66666666666669)","(1.85, 2.14, 2.1033333333333335)","(31.0, 120.0, 105.81818181818181)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 83.25)","(4.0, 5.4, 5.16)","(16.0, 65.0, 51.85714285714286)","(61.0, 200.0, 106.66666666666666)","(14.0, 25.0, 22.0)","(41.0, 200.0, 177.69230769230768)","(91.0, 200.0, 167.14285714285714)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:29.356548,"(41.0, 200.0, 144.28571428571428)","(1.85, 2.12, 2.1033333333333335)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.16)","(16.0, 65.0, 46.5)","(61.0, 200.0, 130.0)","(14.0, 25.0, 16.6875)","(41.0, 200.0, 95.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:30.956671,"(41.0, 200.0, 125.0)","(1.85, 2.12, 2.0966666666666667)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.16)","(16.0, 60.0, 46.5)","(61.0, 200.0, 130.0)","(14.0, 25.0, 17.61111111111111)","(41.0, 200.0, 95.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:32.465610,"(41.0, 200.0, 125.0)","(1.85, 2.12, 2.106)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 13.272727272727273)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.228571428571429)","(16.0, 60.0, 46.5)","(61.0, 200.0, 130.0)","(14.0, 25.0, 17.61111111111111)","(41.0, 200.0, 95.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:34.746128,"(41.0, 200.0, 125.0)","(1.85, 2.12, 2.106)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.05)","(16.0, 60.0, 46.5)","(61.0, 200.0, 130.0)","(14.0, 25.0, 17.61111111111111)","(41.0, 200.0, 95.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:36.510965,"(41.0, 200.0, 125.0)","(1.85, 2.12, 2.106)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.05)","(16.0, 60.0, 56.625)","(61.0, 200.0, 147.5)","(14.0, 25.0, 17.61111111111111)","(41.0, 200.0, 140.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:38.177734,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.12, 2.076923076923077)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.05)","(16.0, 60.0, 56.625)","(61.0, 200.0, 147.5)","(14.0, 25.0, 17.61111111111111)","(41.0, 200.0, 140.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:39.921059,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.12, 2.076923076923077)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.05)","(16.0, 60.0, 50.0)","(61.0, 200.0, 147.5)","(14.0, 25.0, 17.61111111111111)","(41.0, 200.0, 140.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:41.944289,"(41.0, 200.0, 146.42857142857144)","(1.85, 2.12, 2.106)","(31.0, 120.0, 63.0)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(19.0, 90.0, 64.0)","(4.0, 5.4, 5.05)","(16.0, 60.0, 52.0)","(61.0, 200.0, 147.5)","(14.0, 25.0, 17.61111111111111)","(41.0, 200.0, 140.0)","(91.0, 200.0, 134.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:44.247659,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.12, 2.088)","(31.0, 120.0, 69.33333333333333)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(21.0, 90.0, 64.0)","(4.0, 5.4, 5.05)","(17.0, 60.0, 56.666666666666664)","(61.0, 200.0, 160.0)","(14.0, 25.0, 20.615384615384613)","(41.0, 200.0, 153.33333333333331)","(91.0, 200.0, 145.0)","(101.0, 220.0, 178.33333333333331)"
12-01-2023 12:50:46.169429,"(41.0, 200.0, 158.33333333333331)","(1.85, 2.1, 2.088)","(31.0, 120.0, 69.33333333333333)","(10.0, 13.0, 11.95)","(101.0, 220.0, 212.0)","(10.0, 13.5, 12.833333333333334)","(21.0, 90.0, 66.5)","(4.0, 5.4, 5.05)","(17.0, 75.0, 56.666666666666664)","(61.0, 200.0, 160.0)","(14.0, 25.0, 20.615384615384613)","(41.0, 200.0, 153.33333333333331)","(91.0, 200.0, 145.0)","(101.0, 220.0, 178.33333333333331)"
