,Busted Axel,Springview Magic,Alpha Zap,Magical Trav,Magical Len,Champagne Jazzy
14-12-2022 13:35:57.412522,"(12.0, 32.0, 30.5)","(8.5, 17.0, 16.625)","(12.0, 18.5, 16.75)","(8.0, 26.0, 24.071428571428573)","(19.0, 40.0, 38.095238095238095)","(1.28, 1.29, 1.2809803921568628)"
14-12-2022 13:35:58.441515,"(12.0, 32.0, 31.333333333333332)","(8.5, 17.5, 17.25)","(12.0, 18.5, 18.125)","(8.0, 26.0, 24.714285714285715)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.286403785488959)"
14-12-2022 13:35:59.536256,"(12.0, 36.0, 32.57142857142857)","(8.5, 19.5, 16.692307692307693)","(12.0, 18.5, 16.0)","(8.0, 26.0, 24.714285714285715)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.288909090909091)"
14-12-2022 13:36:00.595062,"(12.0, 36.0, 34.0)","(8.5, 17.0, 16.692307692307693)","(12.0, 18.5, 16.0)","(8.0, 26.0, 24.714285714285715)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.288909090909091)"
14-12-2022 13:36:01.671492,"(12.0, 36.0, 34.0)","(8.5, 17.0, 16.692307692307693)","(12.0, 17.0, 16.7)","(8.0, 26.0, 24.714285714285715)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.2892592592592593)"
14-12-2022 13:36:02.798716,"(12.0, 36.0, 35.2)","(8.5, 17.0, 16.11111111111111)","(12.0, 17.0, 16.5)","(8.0, 26.0, 23.857142857142858)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.2892592592592593)"
14-12-2022 13:36:03.803415,"(12.0, 36.0, 35.07692307692308)","(8.5, 17.0, 16.11111111111111)","(12.0, 17.0, 16.5)","(8.0, 26.0, 23.75)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.299436090225564)"
14-12-2022 13:36:04.952552,"(12.0, 36.0, 35.07692307692308)","(8.5, 17.0, 16.8125)","(12.0, 17.0, 16.6)","(8.0, 26.0, 24.071428571428573)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.3, 1.2870588235294118)"
14-12-2022 13:36:06.089492,"(12.0, 36.0, 34.666666666666664)","(8.5, 17.0, 16.8125)","(12.0, 17.0, 16.558823529411764)","(8.0, 26.0, 24.363636363636363)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.2861490683229815)"
14-12-2022 13:36:07.149135,"(12.0, 36.0, 34.666666666666664)","(8.5, 17.0, 16.9)","(12.0, 17.5, 16.558823529411764)","(8.0, 26.0, 24.363636363636363)","(19.0, 40.0, 36.92307692307692)","(1.28, 1.29, 1.2861490683229815)"
14-12-2022 13:36:08.188358,"(15.0, 36.0, 34.666666666666664)","(10.0, 17.0, 16.9)","(12.0, 16.5, 16.214285714285715)","(11.0, 26.0, 24.875)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.29, 1.2848598130841122)"
14-12-2022 13:36:09.107231,"(15.0, 36.0, 34.666666666666664)","(10.0, 17.0, 16.88235294117647)","(12.0, 16.5, 16.214285714285715)","(11.0, 26.0, 24.875)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.29, 1.2848598130841122)"
14-12-2022 13:36:10.056329,"(15.0, 38.0, 35.333333333333336)","(10.0, 17.0, 16.90625)","(12.0, 16.5, 16.214285714285715)","(11.0, 26.0, 25.166666666666668)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.29, 1.2890419161676647)"
14-12-2022 13:36:10.977383,"(15.0, 36.0, 34.0)","(10.0, 17.0, 16.9375)","(12.0, 16.5, 16.125)","(11.0, 26.0, 25.166666666666668)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.29, 1.2890419161676647)"
14-12-2022 13:36:11.871086,"(15.0, 36.0, 34.666666666666664)","(10.0, 18.5, 17.642857142857142)","(12.0, 16.5, 16.055555555555557)","(11.0, 26.0, 25.5)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.29, 1.2890419161676647)"
14-12-2022 13:36:12.921563,"(15.0, 36.0, 35.0)","(10.0, 18.0, 17.192307692307693)","(12.0, 16.5, 16.08823529411765)","(11.0, 26.0, 25.09090909090909)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.29, 1.2890419161676647)"
14-12-2022 13:36:13.860459,"(15.0, 36.0, 35.0)","(10.0, 17.5, 17.27777777777778)","(12.0, 16.5, 16.08823529411765)","(11.0, 26.0, 25.09090909090909)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.29, 1.2890419161676647)"
14-12-2022 13:36:14.881421,"(15.0, 36.0, 35.0)","(10.0, 17.5, 17.46153846153846)","(12.0, 16.5, 16.0625)","(11.0, 28.0, 27.333333333333332)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.28, 1.2796951219512196)"
14-12-2022 13:36:15.830267,"(15.0, 36.0, 35.333333333333336)","(10.0, 18.5, 18.43181818181818)","(12.0, 16.5, 16.071428571428573)","(11.0, 27.0, 26.4)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.28, 1.2796951219512196)"
14-12-2022 13:36:16.734819,"(15.0, 36.0, 35.333333333333336)","(10.0, 18.5, 18.43181818181818)","(12.0, 16.5, 16.071428571428573)","(11.0, 27.0, 26.4)","(21.0, 40.0, 36.92307692307692)","(1.18, 1.28, 1.2796951219512196)"
14-12-2022 13:36:17.660471,"(15.0, 36.0, 37.0)","(10.0, 18.5, 18.47457627118644)","(12.0, 16.5, 16.071428571428573)","(11.0, 28.0, 26.75)","(21.0, 40.0, 36.44444444444444)","(1.18, 1.28, 1.2796951219512196)"
14-12-2022 13:36:18.624518,"(15.0, 38.0, 37.0)","(10.0, 18.5, 18.47457627118644)","(12.0, 16.5, 16.071428571428573)","(11.0, 28.0, 26.3125)","(21.0, 40.0, 36.666666666666664)","(1.18, 1.29, 1.2767175572519085)"
14-12-2022 13:36:19.570310,"(15.0, 38.0, 36.285714285714285)","(10.0, 18.5, 18.471698113207548)","(12.0, 16.5, 16.071428571428573)","(11.0, 28.0, 25.3)","(21.0, 40.0, 36.52173913043478)","(1.18, 1.29, 1.274871794871795)"
14-12-2022 13:36:20.715243,"(16.0, 38.0, 36.44444444444444)","(10.0, 18.5, 18.942307692307693)","(12.0, 16.5, 16.91176470588235)","(13.0, 28.0, 25.3)","(21.0, 40.0, 36.666666666666664)","(1.16, 1.28, 1.2692063492063492)"
14-12-2022 13:36:21.708941,"(16.0, 40.0, 36.44444444444444)","(10.0, 19.0, 18.942307692307693)","(12.0, 17.0, 16.91176470588235)","(13.0, 28.0, 25.3)","(21.0, 40.0, 36.57142857142857)","(1.16, 1.28, 1.251875)"
14-12-2022 13:36:22.612248,"(16.0, 40.0, 36.8)","(10.0, 21.0, 20.333333333333332)","(12.0, 17.0, 16.9)","(13.0, 28.0, 26.545454545454547)","(21.0, 40.0, 36.30769230769231)","(1.16, 1.27, 1.2566666666666666)"
14-12-2022 13:36:23.771352,"(16.0, 40.0, 36.0)","(10.0, 20.0, 19.90909090909091)","(12.0, 17.0, 16.38888888888889)","(13.0, 28.0, 27.0)","(21.0, 40.0, 36.666666666666664)","(1.16, 1.27, 1.2609433962264152)"
14-12-2022 13:36:24.827911,"(18.0, 40.0, 34.54545454545455)","(10.0, 20.0, 19.90909090909091)","(12.0, 16.5, 15.722222222222221)","(13.0, 28.0, 27.5)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.27, 1.262)"
14-12-2022 13:36:25.887735,"(18.0, 38.0, 37.27272727272727)","(10.0, 20.0, 19.5)","(12.0, 16.0, 15.735294117647058)","(13.0, 28.0, 27.5)","(21.0, 40.0, 36.666666666666664)","(1.14, 1.27, 1.2666666666666666)"
14-12-2022 13:36:26.924738,"(18.0, 40.0, 34.54545454545455)","(10.0, 20.0, 19.714285714285715)","(12.0, 16.0, 15.735294117647058)","(13.0, 28.0, 27.5)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.27, 1.2666666666666666)"
14-12-2022 13:36:27.911885,"(18.0, 40.0, 34.54545454545455)","(11.0, 20.0, 19.857142857142858)","(12.0, 16.0, 15.722222222222221)","(13.0, 28.0, 27.5)","(21.0, 40.0, 36.666666666666664)","(1.14, 1.27, 1.2665714285714287)"
14-12-2022 13:36:28.958710,"(18.0, 40.0, 34.35294117647059)","(11.0, 20.0, 19.916666666666668)","(12.0, 16.0, 15.722222222222221)","(13.0, 28.0, 27.0)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.27, 1.2665714285714287)"
14-12-2022 13:36:30.076133,"(18.0, 40.0, 36.705882352941174)","(11.0, 20.0, 19.916666666666668)","(12.0, 16.0, 15.735294117647058)","(13.0, 28.0, 27.0)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.27, 1.2665714285714287)"
14-12-2022 13:36:31.033933,"(18.0, 40.0, 36.705882352941174)","(11.0, 20.0, 19.916666666666668)","(12.0, 16.0, 15.722222222222221)","(13.0, 28.0, 27.0)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.27, 1.2544444444444445)"
14-12-2022 13:36:32.043865,"(18.0, 40.0, 36.705882352941174)","(11.0, 21.0, 20.75)","(12.0, 16.0, 15.795454545454545)","(13.0, 28.0, 27.666666666666668)","(21.0, 40.0, 36.52173913043478)","(1.14, 1.26, 1.2564285714285715)"
14-12-2022 13:36:32.980991,"(18.0, 40.0, 36.705882352941174)","(11.0, 21.0, 20.795454545454547)","(12.0, 16.0, 15.795454545454545)","(13.0, 28.0, 27.666666666666668)","(21.0, 40.0, 36.666666666666664)","(1.14, 1.26, 1.2523529411764707)"
14-12-2022 13:36:33.845598,"(18.0, 40.0, 36.705882352941174)","(11.0, 21.0, 20.795454545454547)","(12.0, 16.0, 15.804347826086957)","(13.0, 28.0, 27.666666666666668)","(21.0, 40.0, 36.666666666666664)","(1.14, 1.26, 1.2523529411764707)"
14-12-2022 13:36:34.726169,"(18.0, 40.0, 34.96296296296296)","(11.0, 21.0, 20.795454545454547)","(12.0, 16.0, 15.795454545454545)","(13.0, 28.0, 27.666666666666668)","(21.0, 40.0, 36.52173913043478)","(1.14, 1.26, 1.2540909090909091)"
14-12-2022 13:36:35.708634,"(18.0, 40.0, 34.96296296296296)","(11.0, 21.0, 20.795454545454547)","(12.0, 16.0, 15.795454545454545)","(13.0, 28.0, 27.666666666666668)","(21.0, 40.0, 36.52173913043478)","(1.14, 1.26, 1.255294117647059)"
14-12-2022 13:36:36.686690,"(18.0, 40.0, 34.63157894736842)","(11.0, 21.0, 20.71875)","(12.0, 16.0, 15.775)","(13.0, 28.0, 27.333333333333332)","(21.0, 40.0, 38.26086956521739)","(1.14, 1.26, 1.2514545454545454)"
14-12-2022 13:36:37.945830,"(18.0, 40.0, 35.75)","(11.0, 21.0, 20.71875)","(12.0, 16.0, 15.735294117647058)","(14.0, 28.0, 26.333333333333332)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.27, 1.2507339449541284)"
14-12-2022 13:36:38.922280,"(18.0, 40.0, 35.75)","(11.0, 21.0, 20.625)","(12.0, 16.0, 15.735294117647058)","(14.0, 28.0, 26.666666666666668)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.27, 1.2542857142857142)"
14-12-2022 13:36:39.938583,"(18.0, 40.0, 36.4)","(11.0, 21.0, 20.5)","(12.0, 16.0, 15.775)","(14.0, 28.0, 26.666666666666668)","(21.0, 40.0, 36.36363636363637)","(1.14, 1.26, 1.2547826086956522)"
14-12-2022 13:36:41.419111,"(18.0, 40.0, 37.42857142857143)","(11.0, 21.0, 19.676470588235293)","(12.0, 16.0, 15.804347826086957)","(14.0, 28.0, 26.666666666666668)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.25825)"
14-12-2022 13:36:42.536383,"(18.0, 40.0, 37.6)","(11.0, 21.0, 19.676470588235293)","(12.0, 16.0, 15.804347826086957)","(14.0, 28.0, 27.8)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2547058823529411)"
14-12-2022 13:36:43.752353,"(18.0, 40.0, 37.6)","(11.0, 21.0, 19.26923076923077)","(12.0, 16.0, 15.839285714285714)","(14.0, 28.0, 27.8)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2565)"
14-12-2022 13:36:44.784750,"(18.0, 40.0, 37.6)","(11.0, 21.0, 19.26923076923077)","(12.0, 16.0, 15.839285714285714)","(14.0, 28.0, 27.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2565)"
14-12-2022 13:36:45.864575,"(18.0, 40.0, 37.142857142857146)","(11.0, 20.0, 19.25)","(12.0, 16.0, 15.804347826086957)","(14.0, 28.0, 27.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2566666666666666)"
14-12-2022 13:36:46.802648,"(18.0, 40.0, 37.142857142857146)","(11.0, 20.0, 18.676470588235293)","(12.0, 16.0, 15.804347826086957)","(14.0, 28.0, 27.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2566666666666666)"
14-12-2022 13:36:47.715381,"(18.0, 40.0, 37.142857142857146)","(11.0, 20.0, 18.676470588235293)","(12.0, 16.0, 15.75)","(14.0, 28.0, 27.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2495811518324607)"
14-12-2022 13:36:48.633772,"(18.0, 40.0, 37.333333333333336)","(11.0, 20.0, 19.1)","(12.0, 16.0, 15.8125)","(14.0, 28.0, 27.75)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.25, 1.2557894736842106)"
14-12-2022 13:36:49.682426,"(18.0, 40.0, 37.42857142857143)","(11.0, 20.0, 19.4)","(12.0, 16.0, 15.804347826086957)","(14.0, 28.0, 28.384615384615383)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.249593023255814)"
14-12-2022 13:36:50.695418,"(18.0, 40.0, 37.42857142857143)","(11.0, 20.0, 19.4)","(12.0, 16.0, 15.8125)","(14.0, 29.0, 28.058823529411764)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.25, 1.2496256684491978)"
14-12-2022 13:36:51.812134,"(18.0, 40.0, 37.42857142857143)","(11.0, 20.0, 19.4)","(12.0, 16.0, 15.8125)","(14.0, 29.0, 28.81818181818182)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.25, 1.2495731707317073)"
14-12-2022 13:36:52.736772,"(18.0, 40.0, 37.42857142857143)","(11.0, 20.0, 19.4)","(12.0, 16.0, 15.8125)","(14.0, 29.0, 28.81818181818182)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.25, 1.2495731707317073)"
14-12-2022 13:36:53.722773,"(18.0, 40.0, 37.42857142857143)","(11.0, 20.0, 19.4)","(12.0, 16.0, 15.791666666666666)","(14.0, 30.0, 29.785714285714285)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2591566265060241)"
14-12-2022 13:36:54.683823,"(18.0, 40.0, 37.42857142857143)","(11.0, 20.0, 19.1)","(12.0, 16.0, 15.736842105263158)","(14.0, 30.0, 29.57142857142857)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.25, 1.249578313253012)"
14-12-2022 13:36:55.593347,"(18.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.0)","(12.0, 16.0, 15.3125)","(14.0, 30.0, 29.57142857142857)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2535714285714286)"
14-12-2022 13:36:56.572542,"(18.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.0)","(12.0, 16.0, 15.416666666666666)","(14.0, 30.0, 27.857142857142858)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.2617857142857143)"
14-12-2022 13:36:57.529501,"(18.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.0)","(12.0, 15.5, 15.333333333333334)","(14.0, 28.0, 28.428571428571427)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.255925925925926)"
14-12-2022 13:36:58.496204,"(18.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.454545454545453)","(12.0, 16.0, 15.285714285714286)","(14.0, 32.0, 28.428571428571427)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.26, 1.255925925925926)"
14-12-2022 13:36:59.564550,"(18.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.454545454545453)","(12.0, 16.0, 15.285714285714286)","(14.0, 30.0, 28.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2612844036697248)"
14-12-2022 13:37:00.570381,"(19.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.454545454545453)","(12.0, 16.0, 15.285714285714286)","(14.0, 29.0, 28.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2616867469879518)"
14-12-2022 13:37:01.558241,"(19.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.454545454545453)","(12.0, 16.0, 15.285714285714286)","(15.0, 29.0, 28.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2632558139534884)"
14-12-2022 13:37:02.544600,"(19.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.1)","(12.0, 16.0, 14.59375)","(15.0, 29.0, 28.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2656)"
14-12-2022 13:37:03.546181,"(19.0, 40.0, 37.23076923076923)","(11.0, 20.0, 19.0)","(12.0, 15.0, 14.275862068965518)","(15.0, 29.0, 28.714285714285715)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2656)"
14-12-2022 13:37:04.609664,"(19.0, 40.0, 37.75)","(11.0, 20.0, 19.0)","(12.0, 15.0, 13.913793103448276)","(15.0, 30.0, 28.285714285714285)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2646666666666666)"
14-12-2022 13:37:05.581622,"(19.0, 40.0, 38.285714285714285)","(11.0, 20.0, 19.15625)","(12.0, 15.0, 14.057142857142857)","(15.0, 28.0, 27.833333333333332)","(21.0, 40.0, 37.0)","(1.14, 1.27, 1.2646666666666666)"
14-12-2022 13:37:06.489395,"(19.0, 40.0, 38.285714285714285)","(11.0, 20.0, 19.384615384615383)","(12.0, 15.0, 14.35135135135135)","(15.0, 29.0, 28.666666666666668)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2663157894736843)"
14-12-2022 13:37:07.499243,"(19.0, 40.0, 38.285714285714285)","(11.0, 20.0, 19.529411764705884)","(12.0, 15.0, 14.35135135135135)","(15.0, 29.0, 28.666666666666668)","(21.0, 40.0, 37.0)","(1.14, 1.27, 1.2645454545454546)"
14-12-2022 13:37:08.449974,"(19.0, 40.0, 38.285714285714285)","(11.0, 20.0, 19.529411764705884)","(12.0, 15.0, 14.35135135135135)","(15.0, 29.0, 28.666666666666668)","(21.0, 40.0, 36.34782608695652)","(1.14, 1.27, 1.2616666666666667)"
14-12-2022 13:37:09.474319,"(19.0, 40.0, 38.285714285714285)","(11.0, 20.0, 19.555555555555557)","(12.0, 15.0, 14.333333333333334)","(15.0, 29.0, 28.842105263157894)","(21.0, 40.0, 37.0)","(1.14, 1.27, 1.2686363636363636)"
14-12-2022 13:37:10.487308,"(19.0, 40.0, 38.56)","(11.0, 20.0, 19.555555555555557)","(12.0, 15.0, 14.363636363636363)","(15.0, 29.0, 28.869565217391305)","(21.0, 40.0, 36.888888888888886)","(1.14, 1.27, 1.268659217877095)"
14-12-2022 13:37:11.500952,"(19.0, 40.0, 38.56)","(11.0, 20.0, 19.333333333333332)","(12.0, 15.0, 14.2)","(15.0, 28.0, 27.91304347826087)","(21.0, 40.0, 37.375)","(1.14, 1.27, 1.268659217877095)"
14-12-2022 13:37:12.491846,"(19.0, 40.0, 38.5)","(11.0, 20.0, 19.11111111111111)","(12.0, 15.0, 14.04)","(15.0, 28.0, 27.91304347826087)","(21.0, 40.0, 37.375)","(1.14, 1.27, 1.2686813186813186)"
14-12-2022 13:37:13.616974,"(19.0, 40.0, 38.5)","(11.0, 20.0, 19.11111111111111)","(12.0, 15.0, 14.142857142857142)","(15.0, 29.0, 28.129032258064516)","(21.0, 40.0, 37.375)","(1.14, 1.27, 1.2597560975609756)"
14-12-2022 13:37:14.569488,"(19.0, 40.0, 38.61538461538461)","(11.0, 20.0, 19.428571428571427)","(12.0, 15.0, 14.414634146341463)","(15.0, 29.0, 28.129032258064516)","(21.0, 40.0, 37.375)","(1.14, 1.26, 1.2632231404958678)"
14-12-2022 13:37:15.639782,"(19.0, 40.0, 39.48571428571429)","(11.0, 20.0, 19.555555555555557)","(12.0, 15.0, 14.68)","(15.0, 29.0, 28.52)","(21.0, 40.0, 37.629629629629626)","(1.14, 1.28, 1.2682051282051283)"
14-12-2022 13:37:16.649569,"(19.0, 40.0, 39.67741935483871)","(11.0, 21.0, 20.53846153846154)","(12.0, 15.0, 14.68)","(15.0, 29.0, 29.4)","(21.0, 40.0, 42.90909090909091)","(1.14, 1.27, 1.2565)"
14-12-2022 13:37:17.729664,"(19.0, 40.0, 39.793103448275865)","(11.0, 21.0, 20.428571428571427)","(12.0, 15.0, 14.85)","(15.0, 30.0, 29.5)","(21.0, 44.0, 42.0)","(1.14, 1.26, 1.2526315789473683)"
14-12-2022 13:37:18.833717,"(19.0, 40.0, 39.925925925925924)","(11.0, 21.0, 20.333333333333332)","(12.0, 15.0, 15.0)","(15.0, 30.0, 28.875)","(21.0, 44.0, 41.6)","(1.14, 1.26, 1.2536363636363637)"
14-12-2022 13:37:19.858298,"(19.0, 40.0, 39.925925925925924)","(11.0, 21.0, 20.7)","(12.0, 15.5, 14.666666666666666)","(15.0, 32.0, 29.0)","(21.0, 44.0, 41.6)","(1.14, 1.26, 1.25)"
14-12-2022 13:37:21.672716,"(19.0, 40.0, 39.925925925925924)","(11.0, 21.0, 20.59090909090909)","(12.0, 15.5, 15.4)","(15.0, 32.0, 28.75)","(21.0, 44.0, 40.4)","(1.14, 1.25, 1.241638795986622)"
14-12-2022 13:37:22.840788,"(19.0, 40.0, 39.925925925925924)","(11.0, 21.0, 20.59090909090909)","(12.0, 15.5, 15.954545454545455)","(15.0, 29.0, 27.63157894736842)","(21.0, 44.0, 47.333333333333336)","(1.14, 1.25, 1.240273037542662)"
14-12-2022 13:37:23.766525,"(21.0, 42.0, 41.851851851851855)","(13.0, 22.0, 21.25)","(12.0, 16.0, 15.954545454545455)","(16.0, 30.0, 27.63157894736842)","(21.0, 48.0, 48.25)","(1.14, 1.25, 1.2402507836990595)"
14-12-2022 13:37:25.038690,"(21.0, 42.0, 41.851851851851855)","(13.0, 22.0, 21.25)","(12.0, 16.0, 15.81132075471698)","(16.0, 30.0, 28.869565217391305)","(21.0, 55.0, 46.0)","(1.14, 1.25, 1.2318713450292398)"
14-12-2022 13:37:26.490190,"(21.0, 42.0, 41.875)","(13.0, 22.0, 21.25)","(12.0, 17.0, 15.789473684210526)","(16.0, 29.0, 28.146341463414636)","(21.0, 48.0, 49.16666666666667)","(1.14, 1.25, 1.2318713450292398)"
14-12-2022 13:37:27.800001,"(21.0, 42.0, 41.875)","(13.0, 22.0, 21.142857142857142)","(12.0, 17.0, 15.53191489361702)","(16.0, 30.0, 28.71698113207547)","(21.0, 50.0, 46.666666666666664)","(1.14, 1.25, 1.2352830188679245)"
14-12-2022 13:37:29.079161,"(21.0, 42.0, 41.875)","(13.0, 22.0, 21.176470588235293)","(12.0, 17.0, 15.532608695652174)","(16.0, 30.0, 28.612244897959183)","(21.0, 48.0, 49.09090909090909)","(1.14, 1.24, 1.2291919191919192)"
14-12-2022 13:37:30.008279,"(21.0, 46.0, 45.75)","(13.0, 22.0, 21.176470588235293)","(12.0, 17.0, 15.532608695652174)","(16.0, 30.0, 28.612244897959183)","(21.0, 50.0, 49.09090909090909)","(1.14, 1.23, 1.2341573033707864)"
14-12-2022 13:37:31.037732,"(21.0, 48.0, 46.857142857142854)","(13.0, 22.0, 21.11627906976744)","(12.0, 16.5, 16.0)","(16.0, 30.0, 28.454545454545453)","(21.0, 55.0, 48.07692307692308)","(1.14, 1.24, 1.2310526315789474)"
14-12-2022 13:37:32.107813,"(21.0, 48.0, 46.888888888888886)","(13.0, 22.0, 21.48148148148148)","(12.0, 16.5, 16.342105263157894)","(16.0, 30.0, 28.52173913043478)","(21.0, 55.0, 45.8235294117647)","(1.14, 1.24, 1.2310526315789474)"
14-12-2022 13:37:33.182204,"(21.0, 48.0, 46.888888888888886)","(13.0, 22.0, 19.65)","(12.0, 16.5, 16.470588235294116)","(16.0, 30.0, 28.692307692307693)","(21.0, 55.0, 50.125)","(1.14, 1.24, 1.2323584905660376)"
14-12-2022 13:37:34.290650,"(21.0, 48.0, 46.888888888888886)","(13.0, 19.5, 19.45)","(12.0, 16.5, 16.129032258064516)","(16.0, 30.0, 28.782608695652172)","(21.0, 55.0, 44.84615384615385)","(1.14, 1.24, 1.2342592592592592)"
14-12-2022 13:37:35.228645,"(21.0, 48.0, 46.205128205128204)","(13.0, 20.0, 19.68)","(12.0, 17.0, 16.258064516129032)","(16.0, 30.0, 28.782608695652172)","(21.0, 55.0, 44.84615384615385)","(1.14, 1.24, 1.2342592592592592)"
14-12-2022 13:37:36.149986,"(21.0, 48.0, 44.5)","(13.0, 20.0, 19.529411764705884)","(12.0, 17.0, 16.258064516129032)","(17.0, 30.0, 28.692307692307693)","(21.0, 55.0, 50.368421052631575)","(1.14, 1.24, 1.2342592592592592)"
14-12-2022 13:37:37.198649,"(21.0, 48.0, 47.16)","(13.0, 20.0, 19.529411764705884)","(12.0, 16.0, 15.852941176470589)","(17.0, 30.0, 28.692307692307693)","(21.0, 55.0, 48.23076923076923)","(1.14, 1.24, 1.2342592592592592)"
14-12-2022 13:37:38.246832,"(21.0, 48.0, 47.16)","(13.0, 20.0, 19.529411764705884)","(12.0, 16.0, 15.852941176470589)","(17.0, 30.0, 28.692307692307693)","(21.0, 55.0, 48.23076923076923)","(1.14, 1.24, 1.2342592592592592)"
14-12-2022 13:37:39.398446,"(21.0, 50.0, 49.30434782608695)","(13.0, 20.0, 18.59375)","(12.0, 16.0, 15.607142857142858)","(17.0, 30.0, 28.64)","(21.0, 55.0, 50.111111111111114)","(1.14, 1.25, 1.2404444444444445)"
14-12-2022 13:37:40.484900,"(21.0, 50.0, 49.30434782608695)","(13.0, 20.0, 18.59375)","(12.0, 16.0, 15.607142857142858)","(17.0, 30.0, 28.64)","(21.0, 55.0, 48.23076923076923)","(1.14, 1.25, 1.2374074074074073)"
14-12-2022 13:37:41.470294,"(21.0, 50.0, 49.30434782608695)","(13.0, 20.0, 18.59375)","(12.0, 16.0, 15.961538461538462)","(17.0, 30.0, 28.583333333333332)","(21.0, 55.0, 48.23076923076923)","(1.14, 1.24, 1.2391525423728813)"
14-12-2022 13:37:42.457096,"(21.0, 50.0, 49.30434782608695)","(13.0, 19.5, 18.642857142857142)","(12.0, 16.0, 15.90909090909091)","(17.0, 30.0, 28.583333333333332)","(21.0, 55.0, 50.111111111111114)","(1.14, 1.24, 1.2392307692307691)"
14-12-2022 13:37:43.410005,"(21.0, 50.0, 49.30434782608695)","(13.0, 19.5, 18.75)","(12.0, 16.0, 15.90909090909091)","(17.0, 30.0, 28.583333333333332)","(21.0, 55.0, 50.111111111111114)","(1.14, 1.25, 1.2392307692307691)"
14-12-2022 13:37:44.443072,"(21.0, 50.0, 49.30434782608695)","(13.0, 19.5, 18.642857142857142)","(12.0, 16.0, 15.476190476190476)","(17.0, 30.0, 28.583333333333332)","(21.0, 55.0, 51.15)","(1.14, 1.25, 1.2413698630136987)"
