,Interpretation,Yering Soho,Terror To Rock,Star Shine,Honolulu Lulu,Mods,Gilardi,Eddee,Rocking Wroxton
10-01-2023 16:55:39.527823,"(1.3, 1.63, 1.6258620689655172)","(8.0, 9.6, 9.1)","(12.0, 18.0, 16.8)","(15.0, 20.0, 18.666666666666668)","(11.0, 20.0, 18.166666666666668)","(31.0, 75.0, 64.5)","(11.0, 21.0, 18.25)","(31.0, 60.0, 54.31578947368421)","(61.0, 130.0, 93.33333333333333)"
10-01-2023 16:55:40.814262,"(1.3, 1.63, 1.6258620689655172)","(8.0, 9.8, 9.028571428571428)","(12.0, 18.0, 16.8)","(15.0, 20.0, 18.666666666666668)","(11.0, 20.0, 18.77777777777778)","(31.0, 85.0, 64.5)","(11.0, 20.0, 18.25)","(31.0, 60.0, 54.31578947368421)","(61.0, 130.0, 92.5)"
10-01-2023 16:55:42.109300,"(1.3, 1.63, 1.6258620689655172)","(8.0, 9.8, 9.157142857142858)","(12.0, 18.0, 16.8)","(15.0, 20.0, 19.25)","(11.0, 20.0, 16.944444444444443)","(31.0, 85.0, 57.666666666666664)","(11.0, 20.0, 18.25)","(31.0, 60.0, 54.31578947368421)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:43.286897,"(1.35, 1.65, 1.6211864406779661)","(7.5, 9.8, 9.05)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 18.88888888888889)","(11.0, 20.0, 16.125)","(31.0, 85.0, 57.7)","(11.0, 20.0, 18.25)","(31.0, 60.0, 54.31578947368421)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:44.412312,"(1.35, 1.65, 1.6410526315789473)","(7.5, 9.8, 9.32)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 18.333333333333332)","(11.0, 19.5, 16.125)","(31.0, 85.0, 52.625)","(11.0, 20.0, 18.25)","(31.0, 60.0, 52.0)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:45.516475,"(1.35, 1.65, 1.6225806451612903)","(7.5, 9.8, 9.246153846153847)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 18.333333333333332)","(11.0, 19.5, 16.5)","(31.0, 85.0, 52.625)","(11.0, 20.0, 18.25)","(31.0, 60.0, 50.666666666666664)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:46.620074,"(1.35, 1.65, 1.6225806451612903)","(7.5, 9.8, 9.246153846153847)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 19.52)","(11.0, 19.5, 16.636363636363637)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 60.0, 52.75)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:47.798044,"(1.35, 1.65, 1.6225806451612903)","(7.5, 9.8, 9.246153846153847)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 19.52)","(11.0, 19.5, 18.2)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.75)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:48.910348,"(1.35, 1.65, 1.6225806451612903)","(7.5, 9.8, 9.246153846153847)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 19.52)","(11.0, 19.0, 18.2)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.75)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:50.066486,"(1.35, 1.65, 1.6225806451612903)","(7.5, 9.8, 9.2)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 19.52)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.8)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:51.234953,"(1.35, 1.65, 1.6225806451612903)","(7.5, 9.8, 9.2)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 19.52)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.8)","(61.0, 110.0, 92.5)"
10-01-2023 16:55:52.501967,"(1.35, 1.65, 1.6225806451612903)","(7.5, 9.8, 9.2)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 19.52)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.8)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:55:53.861486,"(1.35, 1.65, 1.6215384615384616)","(7.5, 9.8, 9.2)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 18.5)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.8)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:55:55.310238,"(1.35, 1.65, 1.6215384615384616)","(7.5, 9.8, 8.925)","(12.0, 18.0, 16.666666666666668)","(15.0, 20.0, 18.227272727272727)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.8)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:55:56.727076,"(1.35, 1.65, 1.6215384615384616)","(7.5, 9.8, 8.925)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.227272727272727)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 52.625)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.8)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:55:58.159313,"(1.35, 1.65, 1.6215384615384616)","(7.5, 9.8, 8.925)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.227272727272727)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 53.285714285714285)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.8)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:55:59.394920,"(1.35, 1.65, 1.5945)","(7.5, 9.8, 8.925)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.333333333333332)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 54.166666666666664)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 52.0)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:56:00.607226,"(1.35, 1.65, 1.594)","(7.5, 9.8, 8.953846153846154)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.333333333333332)","(11.0, 19.0, 18.416666666666668)","(31.0, 85.0, 54.166666666666664)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 53.6)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:56:01.863049,"(1.35, 1.59, 1.580188679245283)","(7.5, 9.8, 9.1125)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.6)","(11.0, 19.0, 17.5)","(31.0, 85.0, 54.166666666666664)","(11.0, 20.0, 19.416666666666668)","(31.0, 55.0, 53.6)","(61.0, 100.0, 83.33333333333333)"
10-01-2023 16:56:03.140800,"(1.35, 1.6, 1.5714285714285714)","(7.5, 9.8, 9.426666666666668)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.954545454545453)","(11.0, 19.5, 17.5)","(31.0, 85.0, 54.166666666666664)","(11.0, 20.0, 19.4)","(31.0, 55.0, 53.6)","(61.0, 100.0, 102.5)"
10-01-2023 16:56:04.220064,"(1.35, 1.62, 1.585)","(7.5, 9.8, 9.426666666666668)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.954545454545453)","(11.0, 19.5, 16.166666666666668)","(31.0, 85.0, 66.5)","(11.0, 20.0, 19.625)","(31.0, 55.0, 54.125)","(61.0, 130.0, 117.5)"
10-01-2023 16:56:05.339250,"(1.35, 1.6, 1.5621505376344087)","(7.5, 9.8, 9.426666666666668)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.5, 18.428571428571427)","(11.0, 19.5, 16.166666666666668)","(31.0, 85.0, 66.5)","(11.0, 20.0, 19.625)","(31.0, 55.0, 58.5)","(61.0, 130.0, 123.75)"
10-01-2023 16:56:06.474986,"(1.35, 1.55, 1.5430000000000001)","(7.5, 9.8, 9.274999999999999)","(12.0, 18.0, 16.666666666666668)","(15.0, 19.0, 17.444444444444443)","(11.0, 19.5, 16.642857142857142)","(31.0, 85.0, 55.833333333333336)","(11.0, 20.0, 21.1)","(31.0, 60.0, 58.666666666666664)","(61.0, 130.0, 124.44444444444444)"
10-01-2023 16:56:07.656348,"(1.35, 1.55, 1.5465)","(7.5, 9.8, 9.52)","(12.0, 18.0, 16.8)","(15.0, 19.0, 17.57894736842105)","(11.0, 19.5, 16.583333333333332)","(31.0, 85.0, 55.833333333333336)","(11.0, 22.0, 21.1)","(31.0, 60.0, 58.666666666666664)","(61.0, 130.0, 123.75)"
10-01-2023 16:56:08.866886,"(1.35, 1.6, 1.5476470588235294)","(7.5, 12.5, 11.84)","(12.0, 18.0, 16.8)","(15.0, 19.0, 18.0)","(11.0, 19.5, 16.583333333333332)","(31.0, 85.0, 55.833333333333336)","(11.0, 22.0, 19.3)","(31.0, 60.0, 54.0)","(61.0, 130.0, 107.5)"
10-01-2023 16:56:10.139431,"(1.35, 1.6, 1.5457692307692308)","(7.5, 12.5, 11.983333333333334)","(12.0, 18.0, 16.666666666666668)","(15.0, 18.5, 17.1)","(11.0, 19.5, 16.583333333333332)","(31.0, 85.0, 55.833333333333336)","(11.0, 22.0, 19.3)","(31.0, 60.0, 54.0)","(61.0, 130.0, 96.66666666666667)"
10-01-2023 16:56:11.420097,"(1.35, 1.59, 1.5733333333333335)","(7.5, 12.5, 12.218181818181819)","(12.0, 18.0, 16.666666666666668)","(15.0, 18.0, 15.571428571428571)","(11.0, 19.5, 16.583333333333332)","(31.0, 85.0, 55.833333333333336)","(11.0, 22.0, 19.3)","(31.0, 60.0, 54.0)","(61.0, 120.0, 96.66666666666667)"
10-01-2023 16:56:12.666329,"(1.35, 1.59, 1.5682222222222222)","(7.5, 12.5, 11.775)","(12.0, 18.0, 16.8)","(15.0, 17.0, 15.181818181818182)","(11.0, 19.5, 16.583333333333332)","(31.0, 85.0, 61.666666666666664)","(11.0, 22.0, 20.071428571428573)","(31.0, 60.0, 54.0)","(61.0, 120.0, 96.66666666666667)"
10-01-2023 16:56:13.860168,"(1.35, 1.59, 1.5682222222222222)","(7.5, 12.5, 11.181818181818182)","(12.0, 18.0, 16.4)","(15.0, 17.0, 15.181818181818182)","(11.0, 19.5, 16.583333333333332)","(31.0, 85.0, 62.5)","(11.0, 22.0, 20.071428571428573)","(31.0, 60.0, 54.0)","(61.0, 120.0, 96.66666666666667)"
10-01-2023 16:56:15.108718,"(1.35, 1.59, 1.5725)","(7.5, 12.5, 11.181818181818182)","(12.0, 18.0, 16.4)","(15.0, 17.0, 15.333333333333334)","(11.0, 19.5, 16.583333333333332)","(31.0, 100.0, 62.5)","(11.0, 22.0, 20.071428571428573)","(31.0, 60.0, 58.666666666666664)","(61.0, 120.0, 96.66666666666667)"
10-01-2023 16:56:16.332139,"(1.35, 1.6, 1.59)","(7.5, 11.5, 10.533333333333333)","(12.0, 18.0, 16.666666666666668)","(15.0, 17.0, 15.571428571428571)","(11.0, 19.5, 16.583333333333332)","(31.0, 100.0, 77.0)","(11.0, 22.0, 20.5)","(31.0, 60.0, 58.0)","(61.0, 120.0, 96.66666666666667)"
10-01-2023 16:56:17.495198,"(1.35, 1.59, 1.5627272727272727)","(7.5, 11.0, 10.16)","(12.0, 18.0, 16.666666666666668)","(15.0, 17.0, 15.357142857142858)","(11.0, 19.5, 17.166666666666668)","(31.0, 95.0, 80.0)","(11.0, 22.0, 21.1)","(31.0, 60.0, 58.0)","(61.0, 120.0, 96.66666666666667)"
10-01-2023 16:56:18.602716,"(1.35, 1.61, 1.5966666666666667)","(7.5, 11.0, 10.16)","(12.0, 18.0, 16.666666666666668)","(15.0, 16.5, 15.357142857142858)","(11.0, 19.5, 19.0)","(31.0, 95.0, 80.0)","(11.0, 22.0, 21.1)","(31.0, 60.0, 58.0)","(61.0, 120.0, 96.66666666666667)"
10-01-2023 16:56:19.726766,"(1.35, 1.61, 1.5966666666666667)","(7.5, 11.0, 9.8)","(12.0, 18.0, 16.4)","(15.0, 16.5, 15.357142857142858)","(11.0, 22.0, 19.0)","(31.0, 90.0, 80.0)","(11.0, 22.0, 21.1)","(31.0, 60.0, 58.0)","(61.0, 120.0, 93.33333333333333)"
10-01-2023 16:56:20.866201,"(1.35, 1.61, 1.6022222222222222)","(7.5, 11.0, 10.2)","(12.0, 18.0, 16.4)","(15.0, 16.0, 15.0)","(11.0, 22.0, 16.6)","(31.0, 90.0, 80.0)","(11.0, 22.0, 21.1)","(31.0, 60.0, 54.0)","(61.0, 120.0, 93.33333333333333)"
10-01-2023 16:56:21.985939,"(1.35, 1.61, 1.6022222222222222)","(7.5, 11.0, 10.2)","(12.0, 18.0, 16.4)","(15.0, 16.0, 15.0)","(11.0, 22.0, 16.857142857142858)","(31.0, 90.0, 80.0)","(11.0, 22.0, 21.1)","(31.0, 60.0, 54.0)","(61.0, 120.0, 100.0)"
10-01-2023 16:56:23.090885,"(1.35, 1.61, 1.6022222222222222)","(7.5, 11.0, 9.76923076923077)","(12.0, 18.0, 16.4)","(15.0, 16.0, 15.142857142857142)","(11.0, 21.0, 16.714285714285715)","(31.0, 90.0, 81.11111111111111)","(11.0, 22.0, 21.1)","(31.0, 60.0, 54.0)","(61.0, 120.0, 110.0)"
10-01-2023 16:56:24.155888,"(1.35, 1.61, 1.6022222222222222)","(7.5, 11.0, 9.666666666666668)","(12.0, 18.0, 16.4)","(15.0, 16.0, 15.142857142857142)","(11.0, 20.0, 16.8)","(31.0, 90.0, 81.11111111111111)","(11.0, 22.0, 21.1)","(31.0, 60.0, 54.0)","(61.0, 120.0, 134.28571428571428)"
10-01-2023 16:56:25.213058,"(1.35, 1.61, 1.6042857142857143)","(7.5, 11.0, 9.666666666666668)","(12.0, 18.0, 16.4)","(15.0, 15.5, 14.928571428571429)","(11.0, 19.5, 17.166666666666668)","(31.0, 90.0, 80.0)","(11.0, 22.0, 20.5)","(31.0, 60.0, 54.0)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:26.344967,"(1.35, 1.61, 1.6045454545454547)","(7.5, 9.8, 9.72)","(12.0, 18.0, 16.4)","(15.0, 15.5, 14.928571428571429)","(11.0, 21.0, 17.25)","(31.0, 90.0, 80.0)","(11.0, 23.0, 21.4375)","(31.0, 60.0, 54.0)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:27.442101,"(1.35, 1.61, 1.6)","(7.5, 10.0, 9.742857142857144)","(12.0, 18.0, 17.2)","(15.0, 15.5, 14.928571428571429)","(11.0, 21.0, 17.25)","(31.0, 90.0, 81.11111111111111)","(11.0, 22.0, 20.0)","(31.0, 60.0, 55.0)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:28.570309,"(1.35, 1.54, 1.5306417112299466)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.0, 17.25)","(15.0, 16.0, 15.055555555555555)","(11.0, 20.0, 19.375)","(31.0, 90.0, 81.11111111111111)","(11.0, 23.0, 20.0)","(31.0, 60.0, 53.333333333333336)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:29.649438,"(1.35, 1.54, 1.524087591240876)","(7.5, 10.5, 9.95)","(12.0, 18.0, 17.5)","(15.0, 17.5, 17.25)","(11.0, 21.0, 20.0)","(31.0, 95.0, 90.9090909090909)","(11.0, 23.0, 20.46153846153846)","(31.0, 80.0, 53.333333333333336)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:30.779457,"(1.35, 1.54, 1.524087591240876)","(7.5, 10.5, 9.95)","(12.0, 18.0, 17.357142857142858)","(15.0, 16.5, 16.3)","(11.0, 21.0, 19.0)","(31.0, 95.0, 90.9090909090909)","(11.0, 23.0, 20.642857142857142)","(31.0, 75.0, 51.857142857142854)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:31.990008,"(1.35, 1.54, 1.5231007751937984)","(7.5, 10.5, 9.95)","(12.0, 23.0, 17.857142857142858)","(15.0, 16.5, 16.3)","(11.0, 21.0, 20.142857142857142)","(31.0, 90.0, 82.0)","(11.0, 23.0, 20.46153846153846)","(31.0, 75.0, 59.0)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:33.184002,"(1.35, 1.54, 1.5231007751937984)","(7.5, 10.5, 9.95)","(12.0, 22.0, 20.571428571428573)","(15.0, 19.5, 18.375)","(11.0, 21.0, 20.375)","(31.0, 90.0, 78.0)","(11.0, 23.0, 20.46153846153846)","(31.0, 70.0, 59.0)","(61.0, 140.0, 134.28571428571428)"
10-01-2023 16:56:34.341570,"(1.35, 1.54, 1.4805405405405405)","(7.5, 10.5, 10.1)","(12.0, 22.0, 20.214285714285715)","(15.0, 18.5, 16.625)","(11.0, 24.0, 19.5)","(31.0, 85.0, 66.15384615384616)","(11.0, 23.0, 20.0)","(31.0, 70.0, 56.8)","(61.0, 140.0, 110.0)"
10-01-2023 16:56:35.480431,"(1.3, 1.54, 1.4916260162601627)","(8.0, 10.5, 10.1)","(12.0, 22.0, 18.25)","(14.0, 17.0, 16.5)","(11.0, 20.0, 20.25)","(31.0, 85.0, 67.5)","(12.0, 23.0, 20.5)","(31.0, 70.0, 52.888888888888886)","(61.0, 140.0, 110.0)"
10-01-2023 16:56:36.680303,"(1.3, 1.54, 1.5068341708542714)","(8.0, 11.0, 9.847058823529412)","(12.0, 22.0, 19.75)","(14.0, 17.0, 17.0)","(11.0, 24.0, 20.25)","(31.0, 85.0, 66.33333333333334)","(12.0, 23.0, 19.625)","(31.0, 70.0, 52.888888888888886)","(61.0, 130.0, 110.0)"
10-01-2023 16:56:37.818905,"(1.3, 1.54, 1.5063265306122449)","(8.0, 11.0, 9.937931034482759)","(12.0, 22.0, 19.75)","(14.0, 17.5, 17.0)","(11.0, 24.0, 20.25)","(31.0, 85.0, 66.33333333333334)","(12.0, 23.0, 20.75)","(31.0, 70.0, 52.888888888888886)","(61.0, 140.0, 110.0)"
10-01-2023 16:56:38.941773,"(1.3, 1.54, 1.501061946902655)","(8.0, 11.0, 9.937931034482759)","(12.0, 22.0, 19.75)","(14.0, 17.5, 17.0)","(11.0, 24.0, 20.25)","(31.0, 85.0, 66.33333333333334)","(12.0, 23.0, 20.75)","(31.0, 70.0, 52.888888888888886)","(61.0, 130.0, 113.33333333333333)"
10-01-2023 16:56:40.078904,"(1.3, 1.54, 1.53)","(8.0, 10.5, 10.172727272727272)","(12.0, 22.0, 19.75)","(14.0, 17.5, 17.0)","(11.0, 24.0, 20.625)","(31.0, 85.0, 69.0909090909091)","(12.0, 23.0, 22.75)","(31.0, 70.0, 56.0)","(61.0, 140.0, 105.71428571428571)"
10-01-2023 16:56:41.177527,"(1.3, 1.58, 1.4794594594594594)","(8.0, 10.5, 10.172727272727272)","(12.0, 22.0, 20.26923076923077)","(14.0, 17.5, 17.285714285714285)","(11.0, 24.0, 23.0)","(31.0, 80.0, 69.0909090909091)","(12.0, 26.0, 21.666666666666668)","(31.0, 70.0, 56.0)","(61.0, 140.0, 105.71428571428571)"
10-01-2023 16:56:42.305789,"(1.3, 1.57, 1.5023529411764707)","(8.0, 10.5, 10.3)","(12.0, 22.0, 20.26923076923077)","(14.0, 17.5, 17.285714285714285)","(11.0, 24.0, 21.0)","(31.0, 80.0, 65.0)","(12.0, 26.0, 21.2)","(31.0, 70.0, 58.15384615384615)","(61.0, 140.0, 106.0)"
10-01-2023 16:56:43.376972,"(1.3, 1.57, 1.4933333333333334)","(8.0, 11.0, 10.463414634146341)","(12.0, 22.0, 20.26923076923077)","(14.0, 17.5, 17.285714285714285)","(11.0, 24.0, 21.75)","(31.0, 80.0, 65.0)","(12.0, 26.0, 22.307692307692307)","(31.0, 70.0, 58.15384615384615)","(61.0, 130.0, 103.75)"
10-01-2023 16:56:44.500757,"(1.3, 1.57, 1.4906896551724138)","(8.0, 11.0, 10.463414634146341)","(12.0, 22.0, 20.26923076923077)","(14.0, 17.5, 17.0)","(11.0, 24.0, 21.75)","(31.0, 80.0, 71.0)","(12.0, 26.0, 23.333333333333332)","(31.0, 70.0, 59.733333333333334)","(61.0, 130.0, 113.33333333333333)"
10-01-2023 16:56:45.622772,"(1.3, 1.49, 1.486842105263158)","(8.0, 11.0, 10.463414634146341)","(12.0, 22.0, 20.26923076923077)","(14.0, 17.5, 17.0)","(11.0, 24.0, 21.75)","(31.0, 80.0, 68.84615384615384)","(12.0, 26.0, 23.6)","(31.0, 70.0, 59.733333333333334)","(61.0, 140.0, 105.71428571428571)"
10-01-2023 16:56:46.691145,"(1.3, 1.49, 1.48375)","(8.0, 11.0, 10.511111111111111)","(12.0, 22.0, 21.36842105263158)","(14.0, 17.5, 17.0)","(11.0, 24.0, 22.2)","(31.0, 85.0, 75.45454545454545)","(12.0, 26.0, 24.4)","(31.0, 70.0, 58.333333333333336)","(61.0, 140.0, 110.0)"
10-01-2023 16:56:47.773924,"(1.3, 1.49, 1.48375)","(8.0, 11.0, 10.511111111111111)","(12.0, 25.0, 22.833333333333336)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 80.0, 70.0)","(12.0, 26.0, 24.0)","(31.0, 70.0, 59.5)","(61.0, 140.0, 124.0)"
10-01-2023 16:56:48.857735,"(1.3, 1.49, 1.48375)","(8.0, 11.0, 10.511111111111111)","(12.0, 24.0, 22.38235294117647)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 100.0, 85.0)","(12.0, 26.0, 24.0)","(31.0, 70.0, 59.5)","(61.0, 140.0, 124.0)"
10-01-2023 16:56:49.983712,"(1.3, 1.52, 1.495)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.166666666666668)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 95.0, 81.42857142857143)","(12.0, 26.0, 24.0)","(31.0, 70.0, 59.5)","(61.0, 140.0, 124.0)"
10-01-2023 16:56:51.128234,"(1.3, 1.52, 1.4915789473684211)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.166666666666668)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 90.0, 77.85714285714286)","(12.0, 26.0, 23.77777777777778)","(31.0, 70.0, 59.5)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:56:52.280014,"(1.3, 1.52, 1.5121739130434784)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.166666666666668)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 85.0, 72.5)","(12.0, 26.0, 23.333333333333332)","(31.0, 70.0, 59.0)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:56:53.421402,"(1.3, 1.52, 1.510958904109589)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.166666666666668)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 85.0, 75.625)","(12.0, 26.0, 23.333333333333332)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:56:54.509981,"(1.3, 1.52, 1.510958904109589)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.166666666666668)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 85.0, 75.625)","(12.0, 26.0, 24.285714285714285)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:56:55.595088,"(1.3, 1.52, 1.510958904109589)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.166666666666668)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 85.0, 75.625)","(12.0, 26.0, 24.4)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:56:56.677909,"(1.3, 1.52, 1.510958904109589)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.166666666666668)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 85.0, 75.625)","(12.0, 26.0, 24.4)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:56:57.784659,"(1.3, 1.52, 1.510958904109589)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 21.5)","(14.0, 17.5, 17.0)","(11.0, 24.0, 23.1)","(31.0, 85.0, 75.625)","(12.0, 26.0, 24.4)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:56:58.913416,"(1.3, 1.52, 1.510958904109589)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.636363636363637)","(14.0, 17.5, 17.0)","(11.0, 24.0, 22.8)","(31.0, 85.0, 75.625)","(12.0, 26.0, 24.4)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:57:00.044712,"(1.3, 1.51, 1.49875)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.636363636363637)","(14.0, 17.5, 17.0)","(11.0, 24.0, 25.5)","(31.0, 85.0, 75.625)","(12.0, 26.0, 24.4)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 120.0)"
10-01-2023 16:57:01.172119,"(1.3, 1.51, 1.4990322580645161)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.636363636363637)","(14.0, 17.5, 17.0)","(11.0, 28.0, 25.5)","(31.0, 85.0, 75.625)","(12.0, 26.0, 24.2)","(31.0, 70.0, 62.666666666666664)","(61.0, 130.0, 116.0)"
10-01-2023 16:57:02.359337,"(1.3, 1.51, 1.4716901408450704)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 23.0)","(14.0, 17.5, 17.0)","(11.0, 28.0, 25.333333333333332)","(31.0, 85.0, 72.5)","(12.0, 26.0, 21.0)","(31.0, 70.0, 62.666666666666664)","(61.0, 130.0, 132.0)"
10-01-2023 16:57:03.495656,"(1.3, 1.49, 1.463421052631579)","(8.0, 11.0, 10.463414634146341)","(12.0, 24.0, 22.071428571428573)","(14.0, 17.5, 16.443396226415093)","(11.0, 28.0, 25.833333333333332)","(31.0, 85.0, 72.5)","(12.0, 23.0, 21.0)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:57:04.643232,"(1.3, 1.49, 1.4563333333333333)","(8.0, 11.0, 10.511111111111111)","(12.0, 24.0, 22.772727272727273)","(14.0, 16.0, 15.11320754716981)","(11.0, 30.0, 26.0)","(31.0, 85.0, 77.5)","(12.0, 23.0, 21.0)","(31.0, 70.0, 62.666666666666664)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:57:05.804494,"(1.3, 1.49, 1.4674301675977652)","(8.0, 11.0, 10.511111111111111)","(12.0, 24.0, 22.772727272727273)","(14.0, 16.0, 16.529411764705884)","(11.0, 30.0, 26.0)","(31.0, 85.0, 76.42857142857143)","(12.0, 23.0, 21.0)","(31.0, 70.0, 60.0)","(61.0, 140.0, 122.85714285714286)"
10-01-2023 16:57:06.998077,"(1.3, 1.49, 1.4880952380952381)","(8.0, 12.0, 11.818181818181818)","(12.0, 24.0, 22.285714285714285)","(14.0, 17.0, 15.529411764705882)","(11.0, 30.0, 26.0)","(31.0, 85.0, 76.42857142857143)","(12.0, 23.0, 21.0)","(31.0, 70.0, 61.42857142857143)","(61.0, 140.0, 122.85714285714286)"
