,Amazonian Queen,Seven Ounce,Arlington,Desmonde,Affair Bit,Zipping Presley,Afro Puff,Bugs
06-01-2023 17:20:56.567188,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 32.666666666666664)","(13.0, 44.0, 34.5)"
06-01-2023 17:20:57.795140,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 32.666666666666664)","(13.0, 44.0, 34.5)"
06-01-2023 17:20:59.047724,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 32.666666666666664)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:00.192703,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 32.666666666666664)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:01.372057,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 32.666666666666664)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:02.598159,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 32.666666666666664)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:03.898175,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 32.666666666666664)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:05.180572,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 60.0, 45.9375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:06.386850,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 90.0, 47.8125)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:07.506030,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 95.0, 53.4375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:08.699174,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 53.4375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:09.886932,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 53.4375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:11.032935,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 53.4375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:12.343557,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 53.4375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:13.406561,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 53.4375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:14.506432,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 53.4375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:15.653024,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:16.931448,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:18.195930,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:19.377942,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:20.559202,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:21.777126,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:23.052895,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:24.991211,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 59.72222222222222)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:26.318421,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 35.0)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:27.646650,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 46.42857142857143)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:28.937968,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 46.42857142857143)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:30.186912,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:31.428092,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:32.702981,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:33.885376,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:35.122623,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:36.408980,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:37.659140,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:38.813835,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:39.981833,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:41.170894,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:42.386890,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:43.556686,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:44.904262,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:46.511080,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.7909090909090906)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 34.5)"
06-01-2023 17:21:47.961262,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:49.248952,"(2.8, 4.5, 3.5057142857142853)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:50.491417,"(2.8, 4.5, 3.6811764705882353)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 54.375)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:51.636608,"(2.8, 4.5, 3.441538461538461)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:52.790535,"(2.8, 4.5, 3.5285714285714285)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:54.031999,"(2.8, 4.5, 3.5285714285714285)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:55.271212,"(2.8, 4.5, 3.6999999999999997)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:56.534793,"(2.8, 4.5, 3.6999999999999997)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:57.784181,"(2.8, 4.5, 3.6999999999999997)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:21:59.093178,"(2.8, 4.5, 3.6999999999999997)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:22:00.457162,"(2.8, 4.5, 3.6999999999999997)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:22:01.764215,"(2.8, 4.5, 3.6999999999999997)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 3.6824999999999997)","(31.0, 200.0, 140.75)","(3.6, 5.2, 4.4)","(17.0, 110.0, 66.5)","(13.0, 44.0, 36.875)"
06-01-2023 17:22:03.241655,"(2.8, 4.5, 3.6999999999999997)","(7.0, 12.5, 11.714285714285715)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.2, 4.1625)","(31.0, 200.0, 165.33333333333334)","(3.6, 5.2, 4.133333333333334)","(17.0, 110.0, 78.0)","(13.0, 44.0, 29.75)"
06-01-2023 17:22:04.401365,"(2.8, 4.4, 4.24)","(7.0, 12.5, 8.666666666666666)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.9)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.908333333333333)","(17.0, 100.0, 78.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:05.780430,"(2.8, 4.4, 4.174285714285714)","(7.0, 12.0, 8.072727272727272)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.908333333333333)","(17.0, 100.0, 78.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:07.020969,"(2.8, 4.4, 4.174285714285714)","(7.0, 12.0, 8.072727272727272)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.8714285714285714)","(17.0, 100.0, 49.33333333333333)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:08.516906,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.8714285714285714)","(17.0, 100.0, 49.33333333333333)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:09.844601,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.8714285714285714)","(17.0, 100.0, 49.33333333333333)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:11.177311,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.8714285714285714)","(17.0, 100.0, 49.33333333333333)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:12.323055,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.8714285714285714)","(17.0, 100.0, 49.33333333333333)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:13.530107,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 50.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:14.786508,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 70.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:16.098476,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 70.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:17.225230,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 70.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:18.392940,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 70.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:19.633428,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 70.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:20.872894,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 70.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:22.145508,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7468749999999997)","(17.0, 100.0, 75.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:23.394411,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 165.33333333333334)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:24.618833,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 167.23076923076923)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:26.097709,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 167.23076923076923)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.0)","(13.0, 44.0, 25.0)"
06-01-2023 17:22:27.584782,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 167.23076923076923)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.0)","(13.0, 44.0, 33.875)"
06-01-2023 17:22:29.070858,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 167.23076923076923)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.0)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:30.375611,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 163.45454545454547)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.0)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:31.479467,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 169.14285714285714)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.0)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:32.865496,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 169.14285714285714)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 50.66666666666667)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:34.203186,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 169.14285714285714)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 50.66666666666667)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:35.517894,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 169.14285714285714)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 50.66666666666667)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:36.741585,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 169.14285714285714)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 51.33333333333333)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:38.014075,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 169.14285714285714)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 70.8)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:39.289291,"(2.8, 4.4, 3.63)","(7.0, 12.0, 7.86)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 169.14285714285714)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 75.66666666666666)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:40.509548,"(2.8, 4.4, 3.63)","(7.0, 12.0, 9.24)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 173.77777777777777)","(3.6, 5.2, 3.7411764705882353)","(17.0, 100.0, 83.0)","(13.0, 40.0, 33.875)"
06-01-2023 17:22:41.671659,"(2.8, 4.4, 3.63)","(7.0, 12.0, 9.24)","(14.0, 34.0, 21.333333333333332)","(3.4, 6.0, 3.8562499999999997)","(31.0, 190.0, 173.77777777777777)","(3.6, 5.2, 3.7411764705882353)","(17.0, 90.0, 83.0)","(13.0, 40.0, 33.875)"
