,Rich List,Bretts Hope,Mums Pet Rock,Resolute Bay,Movin Millions,Mister Nien,Denstown Nz,Streamliner,Taste It
09-01-2023 14:13:43.664860,"(6.0, 15.5, 10.774999999999999)","(16.0, 28.0, 26.333333333333336)","(41.0, 70.0, 59.714285714285715)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 20.0)","(5.5, 8.0, 6.949999999999999)","(4.0, 99999, 99990)","(4.2, 4.8, 4.725)","(4.8, 6.4, 6.413333333333334)"
09-01-2023 14:13:44.954596,"(6.0, 15.5, 10.966666666666667)","(16.0, 28.0, 23.833333333333332)","(41.0, 70.0, 59.714285714285715)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 20.0)","(5.5, 8.0, 6.8)","(4.0, 99999, 99990)","(4.2, 4.8, 4.9)","(4.8, 6.6, 6.430000000000001)"
09-01-2023 14:13:46.249338,"(6.0, 14.5, 10.966666666666667)","(16.0, 27.0, 23.833333333333332)","(41.0, 70.0, 59.714285714285715)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 20.0)","(5.5, 7.8, 6.8)","(4.0, 99999, 99990)","(4.2, 5.0, 4.9)","(4.8, 6.6, 6.214285714285714)"
09-01-2023 14:13:47.557908,"(6.0, 14.5, 10.26)","(16.0, 27.0, 23.833333333333332)","(41.0, 70.0, 59.714285714285715)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 20.0)","(5.5, 7.8, 6.8)","(4.0, 99999, 99990)","(4.2, 5.0, 4.968421052631579)","(4.8, 6.6, 6.388888888888889)"
09-01-2023 14:13:48.806048,"(6.0, 13.5, 11.733333333333333)","(16.0, 27.0, 24.1)","(41.0, 70.0, 53.0)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 27.799999999999997)","(5.5, 7.8, 7.2615384615384615)","(4.0, 99999, 99990)","(4.2, 5.0, 4.966666666666667)","(4.8, 6.4, 6.45)"
09-01-2023 14:13:50.082718,"(6.0, 13.0, 12.577777777777778)","(16.0, 26.0, 24.1)","(41.0, 70.0, 53.0)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 28.18181818181818)","(5.5, 7.8, 7.2615384615384615)","(4.0, 99999, 99990)","(4.2, 5.0, 4.96)","(4.8, 6.6, 9.0)"
09-01-2023 14:13:51.313687,"(6.0, 12.5, 11.879999999999999)","(16.0, 26.0, 20.75)","(41.0, 70.0, 55.33333333333333)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 27.6)","(5.5, 7.8, 6.633333333333334)","(4.0, 99999, 99990)","(4.2, 5.0, 4.926315789473684)","(4.8, 11.0, 9.1)"
09-01-2023 14:13:52.579605,"(6.0, 12.0, 11.44)","(16.0, 25.0, 20.75)","(41.0, 65.0, 44.285714285714285)","(8.0, 13.0, 12.553571428571429)","(19.0, 30.0, 24.76923076923077)","(5.5, 7.8, 6.633333333333334)","(4.0, 99999, 99990)","(4.2, 5.0, 4.926315789473684)","(4.8, 10.5, 9.3)"
09-01-2023 14:13:53.826642,"(6.0, 12.0, 10.444444444444445)","(16.0, 25.0, 19.59090909090909)","(41.0, 65.0, 44.285714285714285)","(8.0, 13.0, 12.553571428571429)","(19.0, 29.0, 24.153846153846153)","(5.5, 7.8, 6.633333333333334)","(4.0, 99999, 99990)","(4.2, 5.0, 4.926315789473684)","(4.8, 10.5, 7.777777777777778)"
09-01-2023 14:13:55.071388,"(6.0, 12.0, 10.444444444444445)","(16.0, 25.0, 19.59090909090909)","(41.0, 65.0, 44.285714285714285)","(8.0, 13.0, 12.553571428571429)","(19.0, 28.0, 25.2)","(5.5, 7.8, 6.633333333333334)","(4.0, 99999, 99990)","(4.2, 5.0, 5.04)","(4.8, 8.0, 7.1125)"
09-01-2023 14:13:56.286230,"(6.0, 12.0, 10.923076923076923)","(16.0, 25.0, 19.59090909090909)","(41.0, 65.0, 44.285714285714285)","(8.0, 13.0, 12.553571428571429)","(19.0, 27.0, 25.11111111111111)","(5.5, 7.8, 6.633333333333334)","(4.0, 99999, 99990)","(4.2, 5.1, 5.05)","(4.8, 7.6, 7.18)"
09-01-2023 14:13:57.586682,"(6.0, 12.0, 10.444444444444445)","(16.0, 25.0, 19.59090909090909)","(41.0, 65.0, 44.285714285714285)","(8.0, 13.0, 12.553571428571429)","(19.0, 26.0, 24.22222222222222)","(5.5, 7.8, 6.675)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.6, 7.18)"
09-01-2023 14:13:58.825678,"(6.0, 12.0, 10.444444444444445)","(16.0, 25.0, 19.59090909090909)","(41.0, 65.0, 44.285714285714285)","(8.0, 13.0, 12.553571428571429)","(19.0, 25.0, 22.444444444444443)","(5.5, 7.8, 6.675)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.6, 9.666666666666666)"
09-01-2023 14:14:00.102439,"(6.0, 12.0, 10.444444444444445)","(16.0, 25.0, 18.6)","(41.0, 65.0, 44.285714285714285)","(8.0, 13.0, 12.553571428571429)","(19.0, 23.0, 22.444444444444443)","(5.5, 7.8, 6.6571428571428575)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 11.0, 9.666666666666666)"
09-01-2023 14:14:01.341493,"(6.0, 12.0, 10.444444444444445)","(16.0, 25.0, 19.666666666666668)","(41.0, 65.0, 53.0)","(8.0, 13.0, 12.553571428571429)","(19.0, 23.0, 28.18181818181818)","(5.5, 7.8, 6.5200000000000005)","(4.0, 99999, 99990)","(4.2, 5.1, 5.05)","(4.8, 11.0, 9.625)"
09-01-2023 14:14:02.567360,"(6.0, 12.0, 10.444444444444445)","(16.0, 25.0, 19.666666666666668)","(41.0, 70.0, 45.714285714285715)","(8.0, 13.0, 12.553571428571429)","(19.0, 32.0, 26.727272727272727)","(5.5, 7.8, 6.680000000000001)","(4.0, 99999, 99990)","(4.2, 5.1, 4.989473684210526)","(4.8, 10.5, 7.216666666666667)"
09-01-2023 14:14:03.872505,"(6.0, 11.5, 10.64)","(16.0, 25.0, 18.166666666666668)","(41.0, 70.0, 35.0)","(8.0, 13.0, 12.553571428571429)","(19.0, 30.0, 19.416666666666668)","(5.5, 7.8, 6.680000000000001)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.4, 7.18)"
09-01-2023 14:14:05.077520,"(6.0, 11.0, 10.1)","(16.0, 24.0, 19.0)","(41.0, 65.0, 42.666666666666664)","(8.0, 13.0, 12.553571428571429)","(19.0, 29.0, 21.0)","(5.5, 7.8, 6.680000000000001)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.6, 7.12)"
09-01-2023 14:14:06.189297,"(6.0, 11.5, 10.35)","(16.0, 23.0, 19.0)","(41.0, 70.0, 42.666666666666664)","(8.0, 13.0, 12.553571428571429)","(19.0, 28.0, 22.25)","(5.5, 7.8, 6.680000000000001)","(4.0, 99999, 99990)","(4.2, 5.1, 5.05)","(4.8, 7.6, 7.05625)"
09-01-2023 14:14:07.330827,"(6.0, 11.5, 10.35)","(16.0, 22.0, 17.833333333333332)","(41.0, 70.0, 41.42857142857143)","(8.0, 13.0, 12.553571428571429)","(19.0, 27.0, 18.25)","(5.5, 7.8, 6.680000000000001)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.6, 7.126315789473685)"
09-01-2023 14:14:08.519223,"(6.0, 11.5, 10.35)","(16.0, 22.0, 19.0)","(41.0, 70.0, 53.33333333333333)","(8.0, 13.0, 12.553571428571429)","(19.0, 27.0, 19.666666666666668)","(5.5, 7.8, 6.88)","(4.0, 99999, 99990)","(4.2, 5.1, 4.989473684210526)","(4.8, 7.4, 7.18)"
09-01-2023 14:14:09.603339,"(6.0, 11.5, 9.857142857142856)","(16.0, 23.0, 19.0)","(41.0, 65.0, 53.33333333333333)","(8.0, 13.0, 9.76)","(19.0, 26.0, 21.5)","(5.5, 7.6, 7.066666666666667)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.6, 9.1)"
09-01-2023 14:14:10.756138,"(6.0, 11.5, 10.35)","(16.0, 36.0, 19.428571428571427)","(41.0, 70.0, 50.0)","(8.0, 12.0, 10.233333333333333)","(19.0, 26.0, 20.6)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 10.5, 7.214285714285714)"
09-01-2023 14:14:11.922896,"(6.0, 11.5, 10.35)","(16.0, 34.0, 19.428571428571427)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.233333333333333)","(19.0, 26.0, 20.6)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.4, 7.0600000000000005)"
09-01-2023 14:14:13.092521,"(6.0, 11.5, 10.35)","(16.0, 32.0, 29.1)","(41.0, 70.0, 50.0)","(8.0, 11.5, 9.871428571428572)","(19.0, 30.0, 23.5)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.2, 7.426666666666667)"
09-01-2023 14:14:14.241171,"(6.0, 11.5, 10.35)","(16.0, 36.0, 29.833333333333336)","(41.0, 70.0, 50.0)","(8.0, 11.5, 9.871428571428572)","(19.0, 30.0, 21.333333333333332)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.6, 7.533333333333333)"
09-01-2023 14:14:15.395073,"(6.0, 11.5, 10.35)","(16.0, 36.0, 29.833333333333336)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.066666666666666)","(19.0, 30.0, 21.0)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 8.0, 7.141176470588236)"
09-01-2023 14:14:16.578884,"(6.0, 11.5, 10.35)","(16.0, 36.0, 29.833333333333336)","(41.0, 70.0, 42.666666666666664)","(8.0, 11.0, 10.066666666666666)","(19.0, 30.0, 21.0)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.8, 7.141176470588236)"
09-01-2023 14:14:17.753109,"(6.0, 11.5, 10.35)","(16.0, 36.0, 26.5)","(41.0, 70.0, 42.666666666666664)","(8.0, 11.0, 10.066666666666666)","(19.0, 30.0, 21.0)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.8, 7.266666666666667)"
09-01-2023 14:14:18.946275,"(6.0, 11.5, 10.35)","(16.0, 36.0, 21.75)","(41.0, 70.0, 54.8)","(8.0, 11.0, 10.075)","(19.0, 30.0, 25.666666666666664)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.8, 7.2)"
09-01-2023 14:14:20.137975,"(6.0, 11.5, 10.35)","(16.0, 36.0, 21.75)","(41.0, 70.0, 54.8)","(8.0, 11.5, 10.075)","(19.0, 30.0, 23.25)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 5.04)","(4.8, 7.6, 10.076923076923077)"
09-01-2023 14:14:21.348545,"(6.0, 11.5, 11.323529411764707)","(16.0, 36.0, 22.5)","(41.0, 70.0, 50.0)","(8.0, 11.5, 9.8375)","(19.0, 29.0, 21.0)","(5.5, 7.4, 6.685714285714286)","(4.0, 99999, 99990)","(4.2, 5.1, 4.989473684210526)","(4.8, 11.0, 7.699999999999999)"
09-01-2023 14:14:22.598532,"(6.0, 11.5, 11.323529411764707)","(16.0, 36.0, 22.5)","(41.0, 70.0, 50.0)","(8.0, 11.5, 11.183333333333334)","(19.0, 28.0, 21.0)","(5.5, 7.4, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.1, 5.1395348837209305)","(4.8, 8.2, 7.066666666666666)"
09-01-2023 14:14:23.830873,"(6.0, 11.5, 11.323529411764707)","(16.0, 36.0, 24.0)","(41.0, 70.0, 50.0)","(8.0, 11.5, 11.2875)","(19.0, 28.0, 21.0)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.1395348837209305)","(4.8, 8.0, 7.633333333333333)"
09-01-2023 14:14:25.061840,"(6.0, 11.5, 11.323529411764707)","(16.0, 34.0, 23.333333333333332)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.166666666666668)","(19.0, 28.0, 21.0)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.162162162162162)","(4.8, 7.8, 6.8428571428571425)"
09-01-2023 14:14:26.262222,"(6.0, 19.0, 17.941176470588236)","(16.0, 34.0, 21.2)","(41.0, 70.0, 50.0)","(8.0, 12.0, 10.82)","(19.0, 28.0, 19.25)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.4, 7.05)"
09-01-2023 14:14:27.460950,"(6.0, 18.0, 16.315789473684212)","(16.0, 34.0, 21.2)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.82)","(19.0, 28.0, 21.125)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.8, 6.83030303030303)"
09-01-2023 14:14:28.643636,"(6.0, 18.0, 13.0)","(16.0, 34.0, 21.2)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.82)","(19.0, 32.0, 23.25)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.8, 6.933333333333334)"
09-01-2023 14:14:29.825698,"(6.0, 17.5, 12.833333333333334)","(16.0, 34.0, 21.2)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.82)","(19.0, 29.0, 23.25)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.6, 7.24)"
09-01-2023 14:14:31.001970,"(6.0, 17.5, 12.833333333333334)","(16.0, 34.0, 21.2)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.82)","(19.0, 29.0, 21.125)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.4, 6.9)"
09-01-2023 14:14:32.177523,"(6.0, 17.5, 14.0)","(16.0, 34.0, 20.4)","(41.0, 70.0, 50.0)","(8.0, 11.5, 10.82)","(19.0, 32.0, 21.125)","(5.5, 7.2, 6.577777777777778)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.4, 6.705882352941177)"
09-01-2023 14:14:33.345431,"(6.0, 17.5, 12.5)","(16.0, 34.0, 20.4)","(41.0, 70.0, 50.0)","(8.0, 11.5, 11.0)","(19.0, 32.0, 22.333333333333332)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.2, 6.58)"
09-01-2023 14:14:34.636092,"(6.0, 17.0, 13.5)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 11.5, 10.666666666666666)","(19.0, 32.0, 22.333333333333332)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.0, 6.6347826086956525)"
09-01-2023 14:14:35.836616,"(6.0, 16.5, 15.277777777777779)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.666666666666666)","(19.0, 32.0, 24.75)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.0, 6.5058823529411764)"
09-01-2023 14:14:37.057714,"(6.0, 16.5, 15.277777777777779)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.285714285714286)","(19.0, 32.0, 22.333333333333332)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 7.0, 6.619354838709677)"
09-01-2023 14:14:38.302544,"(6.0, 20.0, 14.6)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 11.166666666666666)","(19.0, 32.0, 22.333333333333332)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.8, 6.3500000000000005)"
09-01-2023 14:14:39.422321,"(6.0, 19.0, 16.333333333333332)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 11.5, 11.166666666666666)","(19.0, 32.0, 22.333333333333332)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.4, 6.305882352941176)"
09-01-2023 14:14:40.622884,"(6.0, 21.0, 17.666666666666668)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 11.5, 10.9)","(19.0, 32.0, 22.333333333333332)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.8, 6.591836734693877)"
09-01-2023 14:14:41.798419,"(6.0, 19.5, 16.666666666666668)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 11.5, 10.352941176470589)","(19.0, 32.0, 21.666666666666668)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.8, 6.413333333333333)"
09-01-2023 14:14:42.930571,"(6.0, 19.0, 15.0)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.666666666666666)","(19.0, 32.0, 21.666666666666668)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.6, 6.306666666666667)"
09-01-2023 14:14:44.083919,"(6.0, 18.5, 17.1)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.666666666666666)","(19.0, 32.0, 21.666666666666668)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.4, 6.300000000000001)"
09-01-2023 14:14:45.173705,"(6.0, 18.5, 16.166666666666668)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.352941176470589)","(19.0, 32.0, 21.666666666666668)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.4, 6.475)"
09-01-2023 14:14:46.253288,"(6.0, 18.5, 14.75)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.352941176470589)","(19.0, 32.0, 21.666666666666668)","(5.5, 7.2, 6.720000000000001)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.6, 6.25)"
09-01-2023 14:14:47.360941,"(6.0, 18.5, 14.75)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.285714285714286)","(19.0, 32.0, 21.666666666666668)","(5.5, 7.2, 7.257142857142857)","(4.0, 99999, 99990)","(4.2, 5.2, 5.168888888888889)","(4.8, 6.4, 6.607692307692308)"
09-01-2023 14:14:48.573165,"(6.0, 18.5, 13.142857142857142)","(16.0, 34.0, 20.4)","(41.0, 70.0, 59.142857142857146)","(8.0, 12.0, 10.285714285714286)","(19.0, 32.0, 19.083333333333332)","(5.5, 8.4, 6.828571428571428)","(4.0, 99999, 99990)","(4.2, 5.2, 5.19)","(4.8, 7.0, 6.072727272727272)"
09-01-2023 14:14:49.866721,"(6.0, 18.0, 13.333333333333334)","(16.0, 32.0, 19.6)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.352941176470589)","(19.0, 32.0, 23.25)","(5.5, 8.2, 7.199999999999999)","(4.0, 99999, 99990)","(4.2, 5.2, 5.19)","(4.8, 7.0, 6.75)"
09-01-2023 14:14:51.071013,"(6.0, 18.0, 14.705882352941176)","(16.0, 30.0, 19.6)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.352941176470589)","(19.0, 30.0, 21.666666666666668)","(5.5, 7.8, 7.1)","(4.0, 99999, 99990)","(4.2, 5.2, 5.19)","(4.8, 6.8, 6.55)"
09-01-2023 14:14:52.307602,"(6.0, 17.5, 16.31818181818182)","(16.0, 30.0, 19.6)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.666666666666666)","(19.0, 32.0, 23.5)","(5.5, 7.6, 6.85)","(4.0, 99999, 99990)","(4.2, 5.2, 5.278048780487805)","(4.8, 6.6, 6.494736842105263)"
09-01-2023 14:14:53.577947,"(6.0, 17.5, 15.785714285714285)","(16.0, 30.0, 19.6)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.666666666666666)","(20.0, 32.0, 21.333333333333332)","(5.5, 7.6, 7.2250000000000005)","(4.0, 99999, 99990)","(4.2, 5.3, 5.170588235294117)","(4.8, 6.6, 6.733333333333333)"
09-01-2023 14:14:54.843820,"(6.0, 17.5, 15.071428571428571)","(16.0, 30.0, 19.6)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 21.333333333333332)","(5.5, 7.4, 6.9)","(4.0, 99999, 99990)","(4.2, 5.5, 5.35)","(4.8, 7.0, 6.716666666666667)"
09-01-2023 14:14:56.034188,"(6.0, 16.5, 14.666666666666666)","(16.0, 30.0, 23.5)","(41.0, 70.0, 49.5)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 23.0)","(5.5, 7.4, 6.9)","(4.0, 99999, 99990)","(4.2, 5.6, 5.369230769230769)","(4.8, 7.0, 6.388888888888889)"
09-01-2023 14:14:57.242028,"(6.0, 16.0, 12.818181818181818)","(16.0, 28.0, 22.5)","(41.0, 65.0, 46.0)","(8.0, 12.0, 10.461538461538462)","(20.0, 30.0, 21.333333333333332)","(5.5, 7.4, 6.9)","(4.0, 99999, 99990)","(4.2, 5.6, 5.52)","(4.8, 6.4, 6.929411764705883)"
09-01-2023 14:14:58.513142,"(6.0, 16.0, 12.818181818181818)","(16.0, 27.0, 20.333333333333332)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 21.333333333333332)","(5.5, 7.4, 6.9)","(4.0, 99999, 99990)","(4.2, 5.7, 5.4)","(4.8, 7.0, 6.769230769230769)"
09-01-2023 14:14:59.855235,"(6.0, 16.0, 13.222222222222221)","(16.0, 27.0, 20.333333333333332)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 21.333333333333332)","(5.5, 7.4, 6.977777777777778)","(4.0, 99999, 99990)","(4.2, 5.7, 5.5125)","(4.8, 6.8, 6.9655172413793105)"
09-01-2023 14:15:00.937618,"(6.0, 16.0, 13.222222222222221)","(16.0, 27.0, 20.333333333333332)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.823529411764707)","(20.0, 32.0, 27.428571428571427)","(5.5, 7.2, 6.783333333333333)","(4.0, 99999, 99990)","(4.2, 5.7, 5.311111111111111)","(4.8, 7.2, 6.945454545454545)"
09-01-2023 14:15:02.078399,"(6.0, 16.0, 14.076923076923077)","(16.0, 26.0, 21.5)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.823529411764707)","(20.0, 32.0, 21.333333333333332)","(5.5, 7.2, 6.783333333333333)","(4.0, 99999, 99990)","(4.2, 5.7, 5.38)","(4.8, 7.2, 6.8933333333333335)"
09-01-2023 14:15:03.199344,"(6.0, 16.0, 13.222222222222221)","(16.0, 28.0, 22.5)","(41.0, 70.0, 46.0)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 21.333333333333332)","(5.5, 7.2, 6.783333333333333)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.0, 6.7368421052631575)"
09-01-2023 14:15:04.290088,"(6.0, 16.0, 12.428571428571429)","(16.0, 34.0, 22.666666666666668)","(41.0, 70.0, 48.400000000000006)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 28.125)","(5.5, 7.2, 6.936842105263158)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 6.8, 6.7368421052631575)"
09-01-2023 14:15:05.366883,"(6.0, 16.0, 14.26923076923077)","(16.0, 34.0, 29.285714285714285)","(41.0, 70.0, 56.625)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 24.25)","(5.5, 7.2, 6.828571428571428)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 6.8, 7.052173913043478)"
09-01-2023 14:15:06.447881,"(6.0, 16.0, 12.428571428571429)","(16.0, 34.0, 22.666666666666668)","(41.0, 70.0, 43.5)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 24.0)","(5.5, 7.0, 6.828571428571428)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.2, 6.633333333333334)"
09-01-2023 14:15:07.523998,"(6.0, 16.0, 12.428571428571429)","(16.0, 34.0, 22.666666666666668)","(41.0, 70.0, 43.5)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 28.125)","(5.5, 7.0, 6.7)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.2, 6.469565217391304)"
09-01-2023 14:15:08.826753,"(6.0, 16.0, 14.26923076923077)","(16.0, 32.0, 22.0)","(41.0, 70.0, 56.875)","(8.0, 12.0, 10.461538461538462)","(20.0, 32.0, 24.0)","(5.5, 7.0, 6.7)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.2, 6.5538461538461545)"
09-01-2023 14:15:09.895955,"(6.5, 20.0, 14.6)","(16.0, 32.0, 22.0)","(41.0, 70.0, 56.875)","(8.0, 12.0, 10.461538461538462)","(21.0, 32.0, 25.333333333333336)","(5.5, 7.0, 6.7)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.2, 6.828571428571428)"
09-01-2023 14:15:11.114591,"(6.5, 19.0, 15.0)","(16.0, 30.0, 21.333333333333332)","(41.0, 70.0, 43.5)","(8.0, 12.0, 10.461538461538462)","(21.0, 30.0, 24.0)","(5.5, 7.0, 6.375)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.0, 7.235294117647059)"
09-01-2023 14:15:12.271409,"(6.5, 19.0, 16.115384615384613)","(16.0, 30.0, 19.166666666666668)","(41.0, 70.0, 43.5)","(8.0, 12.0, 10.461538461538462)","(21.0, 32.0, 24.0)","(5.5, 7.0, 6.7)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.4, 7.235294117647059)"
09-01-2023 14:15:13.427758,"(6.5, 21.0, 17.833333333333332)","(16.0, 30.0, 19.166666666666668)","(41.0, 70.0, 43.5)","(8.0, 12.0, 10.461538461538462)","(21.0, 32.0, 24.0)","(5.5, 7.0, 6.5)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.4, 6.592307692307693)"
09-01-2023 14:15:14.714478,"(6.5, 19.5, 18.61111111111111)","(16.0, 30.0, 21.333333333333332)","(41.0, 70.0, 43.5)","(8.0, 12.0, 10.461538461538462)","(21.0, 32.0, 24.0)","(5.5, 7.0, 6.5)","(4.0, 99999, 99990)","(4.2, 5.5, 5.433333333333334)","(4.8, 7.4, 6.592307692307693)"
