,Jubay,Cupids Song,Astrayal,Hes Clever,Gettin Spicy,Rockin Chair,Curb That Tiger,Shade Tree Corner,Windsors Star,Missionary
07-01-2023 12:47:34.524598,"(26.0, 65.0, 61.55555555555556)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 20.23076923076923)","(2.9, 3.45, 3.3916666666666666)","(41.0, 130.0, 122.83333333333334)","(14.0, 18.0, 16.6)","(41.0, 160.0, 155.625)","(21.0, 48.0, 43.25)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:35.827345,"(26.0, 65.0, 61.55555555555556)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 20.818181818181817)","(2.9, 3.45, 3.3916666666666666)","(41.0, 130.0, 122.18181818181819)","(14.0, 18.0, 16.6)","(41.0, 160.0, 155.625)","(21.0, 48.0, 43.25)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:37.087534,"(26.0, 65.0, 61.55555555555556)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3916666666666666)","(41.0, 130.0, 104.0)","(14.0, 18.0, 16.0)","(41.0, 160.0, 135.0)","(21.0, 48.0, 43.25)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:38.362411,"(26.0, 65.0, 60.57142857142857)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3916666666666666)","(41.0, 140.0, 83.6)","(14.0, 18.0, 17.363636363636363)","(41.0, 160.0, 153.0)","(21.0, 48.0, 43.25)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:39.658624,"(26.0, 65.0, 60.57142857142857)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3916666666666666)","(41.0, 140.0, 83.6)","(14.0, 18.0, 17.363636363636363)","(41.0, 160.0, 153.0)","(21.0, 48.0, 43.25)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:40.966827,"(26.0, 65.0, 53.5)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3916666666666666)","(41.0, 140.0, 108.66666666666666)","(14.0, 18.0, 16.75)","(41.0, 160.0, 153.0)","(21.0, 48.0, 43.25)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:42.291622,"(26.0, 60.0, 53.5)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 108.66666666666666)","(14.0, 18.5, 16.75)","(41.0, 160.0, 153.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:43.620477,"(26.0, 60.0, 47.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 108.66666666666666)","(14.0, 18.5, 16.75)","(41.0, 160.0, 153.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.4, 8.2)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:44.988057,"(26.0, 60.0, 47.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 108.66666666666666)","(14.0, 18.5, 17.630434782608695)","(41.0, 160.0, 153.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.4, 8.1)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:46.313825,"(26.0, 60.0, 47.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 108.66666666666666)","(14.0, 18.5, 16.68181818181818)","(41.0, 160.0, 153.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.4, 8.1)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:47.634772,"(26.0, 60.0, 52.66666666666667)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 128.25)","(14.0, 18.5, 17.59375)","(41.0, 160.0, 156.31578947368422)","(21.0, 48.0, 41.5)","(5.5, 8.4, 8.1)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:48.915683,"(26.0, 55.0, 52.66666666666667)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 128.25)","(14.0, 19.0, 17.41176470588235)","(41.0, 160.0, 156.31578947368422)","(21.0, 46.0, 40.0)","(5.5, 8.4, 8.1)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:50.216349,"(26.0, 55.0, 52.66666666666667)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 128.25)","(14.0, 19.0, 17.41176470588235)","(41.0, 160.0, 156.31578947368422)","(21.0, 46.0, 40.0)","(5.5, 8.4, 8.1)","(2.8, 3.6, 3.31578947368421)"
07-01-2023 12:47:51.535326,"(26.0, 55.0, 52.66666666666667)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 128.25)","(14.0, 19.0, 17.41176470588235)","(41.0, 160.0, 156.31578947368422)","(21.0, 44.0, 40.0)","(5.5, 8.4, 8.1)","(2.8, 3.55, 3.326315789473684)"
07-01-2023 12:47:52.882659,"(26.0, 55.0, 46.8)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 140.0, 89.0)","(14.0, 19.0, 17.884615384615387)","(41.0, 160.0, 156.31578947368422)","(21.0, 44.0, 38.5)","(5.5, 8.4, 8.1)","(2.8, 3.55, 3.326315789473684)"
07-01-2023 12:47:54.233872,"(26.0, 50.0, 46.8)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 89.0)","(14.0, 18.5, 17.884615384615387)","(41.0, 160.0, 156.31578947368422)","(21.0, 42.0, 38.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.326315789473684)"
07-01-2023 12:47:55.650356,"(26.0, 50.0, 46.8)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 89.0)","(14.0, 18.5, 17.884615384615387)","(41.0, 160.0, 156.31578947368422)","(21.0, 42.0, 37.333333333333336)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.326315789473684)"
07-01-2023 12:47:57.139100,"(26.0, 50.0, 43.6)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 89.0)","(14.0, 18.5, 17.357142857142858)","(41.0, 160.0, 135.0)","(21.0, 42.0, 37.0)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.3375)"
07-01-2023 12:47:58.503392,"(26.0, 50.0, 43.6)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 111.77777777777777)","(14.0, 18.5, 17.884615384615387)","(41.0, 160.0, 155.88235294117646)","(21.0, 40.0, 37.0)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.3375)"
07-01-2023 12:48:00.076777,"(26.0, 50.0, 43.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 111.77777777777777)","(14.0, 18.5, 17.884615384615387)","(41.0, 160.0, 155.88235294117646)","(21.0, 40.0, 35.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.6, 3.323076923076923)"
07-01-2023 12:48:01.652285,"(26.0, 50.0, 43.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 111.77777777777777)","(14.0, 18.5, 17.884615384615387)","(41.0, 160.0, 155.88235294117646)","(21.0, 38.0, 35.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.6, 3.381818181818182)"
07-01-2023 12:48:03.065230,"(26.0, 50.0, 43.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 111.77777777777777)","(14.0, 18.5, 17.884615384615387)","(41.0, 160.0, 155.88235294117646)","(21.0, 38.0, 34.0)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.6, 3.511111111111111)"
07-01-2023 12:48:04.440051,"(26.0, 50.0, 44.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 111.77777777777777)","(14.0, 18.5, 17.884615384615387)","(41.0, 160.0, 155.88235294117646)","(21.0, 36.0, 34.0)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.6, 3.511111111111111)"
07-01-2023 12:48:05.787599,"(26.0, 50.0, 44.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 130.0, 104.0)","(14.0, 18.5, 17.46153846153846)","(41.0, 160.0, 155.88235294117646)","(21.0, 36.0, 32.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.6, 3.4893939393939393)"
07-01-2023 12:48:07.154193,"(26.0, 48.0, 43.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(41.0, 120.0, 84.0)","(14.0, 18.0, 17.0)","(41.0, 160.0, 135.0)","(21.0, 34.0, 32.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.4893939393939393)"
07-01-2023 12:48:08.545544,"(26.0, 48.0, 43.0)","(6.5, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.8, 3.45, 3.3947368421052633)","(31.0, 120.0, 105.6)","(14.0, 18.0, 17.61111111111111)","(41.0, 160.0, 153.0)","(21.0, 34.0, 32.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.4666666666666663)"
07-01-2023 12:48:09.853977,"(26.0, 48.0, 43.0)","(6.5, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.8, 3.45, 3.3947368421052633)","(31.0, 120.0, 105.6)","(14.0, 18.0, 17.61111111111111)","(41.0, 160.0, 153.0)","(21.0, 34.0, 32.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.4666666666666663)"
07-01-2023 12:48:11.211059,"(26.0, 48.0, 43.0)","(6.5, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.8, 3.45, 3.3947368421052633)","(31.0, 120.0, 105.6)","(14.0, 18.0, 17.61111111111111)","(41.0, 160.0, 153.0)","(21.0, 34.0, 32.5)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.4666666666666663)"
07-01-2023 12:48:12.650855,"(26.0, 48.0, 43.0)","(6.5, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.8, 3.45, 3.3947368421052633)","(31.0, 120.0, 105.6)","(14.0, 18.0, 17.61111111111111)","(41.0, 160.0, 153.0)","(21.0, 34.0, 31.0)","(5.5, 8.4, 8.365217391304348)","(2.8, 3.55, 3.4357142857142855)"
07-01-2023 12:48:14.119319,"(26.0, 48.0, 43.0)","(6.5, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.8, 3.45, 3.3947368421052633)","(31.0, 120.0, 105.6)","(14.0, 18.0, 17.61111111111111)","(41.0, 160.0, 153.0)","(21.0, 32.0, 31.0)","(5.5, 8.4, 8.365217391304348)","(2.9, 3.55, 3.4357142857142855)"
07-01-2023 12:48:15.500765,"(26.0, 48.0, 43.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.3947368421052633)","(31.0, 120.0, 105.6)","(14.0, 18.0, 17.68181818181818)","(41.0, 160.0, 153.0)","(21.0, 32.0, 31.0)","(5.5, 8.4, 8.365217391304348)","(2.9, 3.55, 3.4357142857142855)"
07-01-2023 12:48:16.946067,"(26.0, 48.0, 43.0)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.388235294117647)","(31.0, 120.0, 105.6)","(14.0, 18.0, 17.68181818181818)","(41.0, 160.0, 153.0)","(21.0, 32.0, 31.0)","(5.5, 8.4, 8.365217391304348)","(2.9, 3.55, 3.4357142857142855)"
07-01-2023 12:48:18.403122,"(26.0, 48.0, 43.333333333333336)","(7.0, 8.0, 7.802816901408451)","(13.0, 23.0, 21.2)","(2.9, 3.45, 3.388235294117647)","(31.0, 120.0, 86.0)","(14.0, 18.0, 16.954545454545453)","(41.0, 160.0, 156.31578947368422)","(21.0, 32.0, 44.5)","(5.5, 8.4, 8.365217391304348)","(2.9, 3.55, 3.37)"
07-01-2023 12:48:19.802820,"(26.0, 46.0, 42.666666666666664)","(7.0, 8.0, 7.8108108108108105)","(13.0, 23.0, 21.363636363636363)","(2.9, 3.45, 3.4022727272727273)","(31.0, 110.0, 86.0)","(14.0, 17.5, 17.0)","(41.0, 160.0, 156.31578947368422)","(21.0, 50.0, 45.5)","(5.5, 8.4, 8.36734693877551)","(2.9, 3.55, 3.37)"
07-01-2023 12:48:21.154863,"(26.0, 46.0, 43.142857142857146)","(7.0, 8.0, 7.8108108108108105)","(13.0, 23.0, 21.363636363636363)","(2.9, 3.45, 3.4022727272727273)","(31.0, 110.0, 86.0)","(14.0, 17.5, 17.0)","(41.0, 160.0, 156.31578947368422)","(21.0, 48.0, 45.5)","(5.5, 8.4, 8.36734693877551)","(2.9, 3.55, 3.37)"
07-01-2023 12:48:22.470715,"(26.0, 46.0, 43.142857142857146)","(7.0, 8.0, 7.8125)","(13.0, 23.0, 18.5)","(2.9, 3.45, 3.4195652173913045)","(31.0, 110.0, 86.0)","(14.0, 17.5, 16.875)","(41.0, 160.0, 156.31578947368422)","(21.0, 48.0, 45.5)","(5.5, 8.4, 8.382608695652173)","(2.9, 3.55, 3.45625)"
07-01-2023 12:48:23.814274,"(26.0, 46.0, 44.333333333333336)","(7.0, 8.0, 7.8125)","(13.0, 23.0, 18.5)","(2.9, 3.55, 3.4195652173913045)","(31.0, 110.0, 86.0)","(14.0, 17.5, 16.875)","(41.0, 160.0, 156.31578947368422)","(21.0, 48.0, 45.5)","(5.5, 8.4, 8.382608695652173)","(2.9, 3.55, 3.4499999999999997)"
07-01-2023 12:48:25.182823,"(26.0, 46.0, 44.333333333333336)","(7.0, 8.0, 7.8125)","(13.0, 23.0, 18.5)","(2.9, 3.55, 3.4774193548387093)","(31.0, 110.0, 86.0)","(14.0, 17.5, 17.0)","(41.0, 160.0, 156.31578947368422)","(21.0, 48.0, 42.0)","(5.5, 8.4, 8.382608695652173)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:26.456472,"(26.0, 46.0, 44.333333333333336)","(7.0, 8.0, 7.8125)","(13.0, 23.0, 18.5)","(2.9, 3.55, 3.4774193548387093)","(31.0, 110.0, 86.0)","(14.0, 17.5, 17.0)","(41.0, 160.0, 156.31578947368422)","(21.0, 46.0, 42.0)","(5.5, 8.4, 8.382608695652173)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:27.813648,"(26.0, 46.0, 44.0)","(7.0, 8.8, 8.2)","(13.0, 23.0, 18.5)","(2.9, 3.55, 3.4774193548387093)","(31.0, 110.0, 86.0)","(14.0, 17.5, 17.0)","(41.0, 160.0, 156.31578947368422)","(21.0, 46.0, 42.72727272727273)","(5.5, 8.8, 8.581818181818182)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:29.280492,"(26.0, 46.0, 41.333333333333336)","(7.0, 8.8, 8.3)","(13.0, 23.0, 18.5)","(2.9, 3.55, 3.4774193548387093)","(31.0, 110.0, 85.71428571428572)","(14.0, 17.5, 16.5)","(41.0, 160.0, 155.625)","(21.0, 46.0, 41.5)","(5.5, 9.2, 8.4)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:30.737667,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 23.0, 18.666666666666668)","(2.9, 3.55, 3.4774193548387093)","(31.0, 100.0, 85.71428571428572)","(14.0, 17.0, 16.5)","(41.0, 160.0, 155.625)","(21.0, 46.0, 43.75)","(5.5, 9.0, 8.266666666666667)","(2.9, 3.55, 3.4681818181818183)"
07-01-2023 12:48:32.084511,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.4774193548387093)","(31.0, 100.0, 85.71428571428572)","(14.0, 17.0, 16.5)","(41.0, 160.0, 155.625)","(21.0, 46.0, 43.75)","(5.5, 8.8, 8.266666666666667)","(2.9, 3.55, 3.4681818181818183)"
07-01-2023 12:48:33.432400,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.4774193548387093)","(31.0, 100.0, 85.71428571428572)","(14.0, 17.0, 16.6)","(41.0, 160.0, 155.625)","(21.0, 46.0, 45.5)","(5.5, 8.8, 8.266666666666667)","(2.9, 3.55, 3.4681818181818183)"
07-01-2023 12:48:34.817674,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.4774193548387093)","(31.0, 100.0, 85.71428571428572)","(14.0, 17.0, 16.6)","(41.0, 160.0, 155.625)","(21.0, 48.0, 45.5)","(5.5, 8.8, 8.266666666666667)","(2.9, 3.55, 3.4681818181818183)"
07-01-2023 12:48:36.161276,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.498863636363636)","(31.0, 100.0, 85.71428571428572)","(14.0, 17.0, 16.6)","(41.0, 160.0, 151.76470588235293)","(21.0, 48.0, 45.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4681818181818183)"
07-01-2023 12:48:37.513272,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 100.0, 79.2)","(14.0, 17.0, 15.666666666666666)","(41.0, 160.0, 122.5)","(21.0, 48.0, 45.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4681818181818183)"
07-01-2023 12:48:38.805327,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 100.0, 95.0)","(14.0, 17.0, 15.666666666666666)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.43)"
07-01-2023 12:48:40.132010,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 100.0, 95.0)","(14.0, 17.0, 15.666666666666666)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.43)"
07-01-2023 12:48:41.488243,"(26.0, 44.0, 40.8)","(7.0, 8.6, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 100.0, 90.5)","(14.0, 17.0, 15.5)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.43)"
07-01-2023 12:48:42.891259,"(26.0, 42.0, 39.6)","(7.0, 9.2, 8.233333333333334)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 95.0, 90.5)","(14.0, 16.5, 15.5)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:44.280500,"(26.0, 42.0, 39.6)","(7.0, 9.4, 8.233333333333334)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 95.0, 90.5)","(14.0, 16.5, 15.5)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.111111111111114)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:45.655529,"(26.0, 42.0, 39.6)","(7.0, 9.4, 8.466666666666667)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 95.0, 75.0)","(14.0, 16.5, 15.5)","(41.0, 160.0, 132.0)","(21.0, 50.0, 45.111111111111114)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:47.020458,"(26.0, 42.0, 39.333333333333336)","(7.0, 9.2, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 95.0, 75.0)","(14.0, 16.5, 15.5)","(41.0, 160.0, 132.0)","(21.0, 50.0, 45.111111111111114)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4375)"
07-01-2023 12:48:48.382353,"(26.0, 42.0, 39.333333333333336)","(7.0, 9.2, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 95.0, 86.11111111111111)","(14.0, 16.5, 15.5)","(41.0, 160.0, 141.33333333333334)","(21.0, 50.0, 45.111111111111114)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.406)"
07-01-2023 12:48:50.017412,"(26.0, 42.0, 39.333333333333336)","(7.0, 9.2, 8.4)","(13.0, 22.0, 18.666666666666668)","(2.9, 3.55, 3.376923076923077)","(31.0, 95.0, 86.11111111111111)","(14.0, 16.5, 15.5)","(41.0, 160.0, 141.33333333333334)","(21.0, 50.0, 45.111111111111114)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.406)"
07-01-2023 12:48:51.670013,"(26.0, 42.0, 39.333333333333336)","(7.0, 9.2, 8.233333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 95.0, 83.57142857142857)","(14.0, 16.5, 15.5)","(41.0, 160.0, 141.33333333333334)","(21.0, 50.0, 45.111111111111114)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:48:53.153442,"(26.0, 42.0, 57.25)","(7.0, 9.4, 8.6)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 95.0, 80.0)","(14.0, 16.5, 15.45)","(41.0, 160.0, 141.33333333333334)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:48:54.615939,"(26.0, 65.0, 57.25)","(7.0, 9.2, 8.6)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 90.0, 80.0)","(14.0, 19.5, 15.45)","(41.0, 160.0, 141.33333333333334)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:48:56.142338,"(26.0, 65.0, 57.25)","(7.0, 9.2, 8.6)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 90.0, 80.0)","(14.0, 19.5, 15.642857142857142)","(41.0, 160.0, 141.33333333333334)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:48:57.644227,"(26.0, 65.0, 57.25)","(7.0, 9.2, 8.6)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 90.0, 80.0)","(14.0, 19.5, 15.642857142857142)","(41.0, 160.0, 141.33333333333334)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:48:59.028855,"(26.0, 65.0, 57.25)","(7.0, 9.2, 8.6)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 90.0, 76.85714285714286)","(14.0, 19.5, 15.642857142857142)","(31.0, 160.0, 142.5)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:00.465257,"(26.0, 65.0, 57.25)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 90.0, 68.0)","(14.0, 19.5, 15.642857142857142)","(41.0, 160.0, 142.5)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:01.876657,"(26.0, 65.0, 54.66666666666667)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.376923076923077)","(31.0, 90.0, 68.0)","(14.0, 19.5, 15.642857142857142)","(41.0, 160.0, 142.5)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:03.217095,"(26.0, 65.0, 54.66666666666667)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 90.0, 68.0)","(14.0, 19.5, 15.642857142857142)","(41.0, 160.0, 142.5)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:04.601927,"(26.0, 65.0, 57.25)","(7.0, 9.0, 8.644444444444444)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 90.0, 68.0)","(14.0, 19.5, 15.642857142857142)","(41.0, 160.0, 142.5)","(21.0, 50.0, 44.5)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:05.974341,"(26.0, 65.0, 49.6)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 90.0, 66.5)","(14.0, 19.5, 15.8)","(41.0, 160.0, 142.5)","(21.0, 50.0, 45.14285714285714)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:07.361376,"(26.0, 60.0, 49.6)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 66.5)","(14.0, 19.0, 17.2)","(41.0, 160.0, 110.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:08.750706,"(26.0, 60.0, 49.6)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 76.77777777777777)","(14.0, 19.0, 18.0)","(41.0, 160.0, 138.46153846153845)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.4)","(2.9, 3.55, 3.4115384615384614)"
