,Magic Drum,Tom The Star,Silly Salmon,Strad,Beautrooper,Funny Impact,Isolating,Beaukati,Belle Power,Miss Epernay,Low Level Flying,Ourzacracker
10-01-2023 15:24:25.322605,"(10.0, 12.0, 11.622641509433961)","(6.5, 9.4, 9.35)","(3.6, 4.5, 4.476923076923077)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 11.5, 11.476190476190476)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.666666666666664)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:26.683482,"(10.0, 12.0, 11.622641509433961)","(6.5, 9.4, 9.36923076923077)","(3.6, 4.5, 4.476923076923077)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 11.5, 11.476190476190476)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.666666666666664)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:28.060215,"(10.0, 12.0, 11.653465346534654)","(6.5, 9.4, 9.36923076923077)","(3.6, 4.5, 4.476923076923077)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 11.5, 11.476190476190476)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.666666666666664)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:29.523926,"(10.0, 12.0, 11.653465346534654)","(6.5, 9.4, 9.384)","(3.6, 4.5, 4.4787878787878785)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 11.5, 11.476190476190476)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.666666666666664)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:30.878862,"(10.0, 12.0, 11.653465346534654)","(6.5, 9.4, 9.384)","(3.6, 4.5, 4.463157894736843)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 11.5, 11.476190476190476)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.666666666666664)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:32.243339,"(10.0, 12.0, 11.653465346534654)","(6.5, 9.6, 9.579166666666666)","(3.6, 4.5, 4.365690376569038)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 11.5, 11.477941176470589)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.666666666666664)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:33.692782,"(10.0, 12.0, 11.653465346534654)","(6.5, 9.6, 9.526666666666667)","(3.6, 4.4, 4.360386473429952)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 11.5, 11.844155844155845)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:35.219716,"(10.0, 12.0, 11.653465346534654)","(6.5, 9.6, 9.477551020408164)","(3.6, 4.4, 4.360386473429952)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:36.668435,"(10.0, 12.0, 11.653465346534654)","(6.5, 9.6, 9.477551020408164)","(3.6, 4.4, 4.360386473429952)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:38.049069,"(10.0, 12.0, 11.695652173913043)","(6.5, 9.6, 9.458823529411765)","(3.6, 4.4, 4.360386473429952)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:39.456905,"(10.0, 12.0, 11.695652173913043)","(6.5, 9.6, 9.533333333333333)","(3.6, 4.4, 4.360386473429952)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.514285714285714)","(31.0, 50.0, 47.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:40.825581,"(10.0, 12.0, 11.695652173913043)","(6.5, 9.6, 9.530693069306931)","(3.6, 4.4, 4.360386473429952)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 47.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:42.181363,"(10.0, 12.0, 11.695652173913043)","(6.5, 9.6, 9.530693069306931)","(3.6, 4.4, 4.360386473429952)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.06666666666666)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:43.537005,"(10.0, 12.0, 11.695652173913043)","(6.5, 9.6, 9.475)","(3.6, 4.4, 4.412162162162162)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.06666666666666)","(10.0, 12.0, 11.844155844155845)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:44.856094,"(10.0, 12.0, 11.695652173913043)","(6.5, 9.6, 9.461016949152542)","(3.6, 4.5, 4.412162162162162)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.06666666666666)","(10.0, 12.0, 11.844155844155845)","(3.4, 3.7, 3.694)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:46.179978,"(10.0, 12.0, 11.695652173913043)","(6.5, 9.6, 9.461016949152542)","(3.6, 4.5, 4.437373737373737)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.06666666666666)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.698888888888889)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:47.885288,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.461016949152542)","(3.6, 4.5, 4.387162162162163)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.06666666666666)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.698888888888889)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 146.66666666666666)"
10-01-2023 15:24:49.292410,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.461016949152542)","(3.6, 4.4, 4.387162162162163)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.684375)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 160.0, 158.57142857142858)"
10-01-2023 15:24:50.703297,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.461016949152542)","(3.6, 4.4, 4.387162162162163)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.68013698630137)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:24:51.962514,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.461016949152542)","(3.6, 4.4, 4.387162162162163)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.68013698630137)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:24:53.477868,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.456140350877194)","(3.6, 4.4, 4.387162162162163)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.69)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:24:54.801031,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.456140350877194)","(3.6, 4.4, 4.387162162162163)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.512195121951219)","(31.0, 50.0, 49.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.697826086956522)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:24:56.166083,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.456140350877194)","(3.6, 4.4, 4.3671875)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.513157894736842)","(31.0, 50.0, 49.0)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.697826086956522)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:24:57.519378,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.456140350877194)","(3.6, 4.4, 4.365573770491803)","(12.0, 17.0, 16.5)","(8.5, 12.0, 11.36046511627907)","(31.0, 50.0, 48.46808510638298)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.697826086956522)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:24:58.863725,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.456140350877194)","(3.6, 4.4, 4.365573770491803)","(12.0, 17.0, 16.5)","(8.5, 11.5, 11.36046511627907)","(31.0, 50.0, 48.46808510638298)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.697826086956522)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:25:00.098376,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.456140350877194)","(3.6, 4.4, 4.3580000000000005)","(12.0, 17.0, 16.5)","(8.5, 11.5, 11.36046511627907)","(31.0, 50.0, 48.8)","(10.0, 12.0, 11.866666666666667)","(3.4, 3.7, 3.6784883720930233)","(21.0, 34.0, 32.0)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:25:01.392414,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.46984126984127)","(3.6, 4.4, 4.363157894736842)","(12.0, 17.0, 16.5)","(8.5, 11.5, 11.272727272727273)","(31.0, 50.0, 49.333333333333336)","(10.0, 12.0, 11.722222222222221)","(3.4, 3.65, 3.6205128205128205)","(21.0, 34.0, 32.8)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:25:02.688907,"(10.0, 12.0, 11.869565217391305)","(6.5, 9.6, 9.473333333333333)","(3.6, 4.4, 4.363157894736842)","(12.0, 17.0, 16.5)","(8.5, 11.5, 10.911290322580646)","(31.0, 50.0, 49.333333333333336)","(10.0, 12.0, 11.76388888888889)","(3.4, 3.65, 3.6066115702479338)","(21.0, 34.0, 32.8)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:25:04.104847,"(10.0, 12.0, 11.848484848484848)","(6.5, 9.6, 9.512820512820513)","(3.6, 4.4, 4.382394366197183)","(12.0, 17.0, 16.944444444444443)","(8.5, 11.0, 10.904761904761905)","(31.0, 50.0, 52.857142857142854)","(10.0, 12.0, 11.737704918032787)","(3.4, 3.65, 3.5990740740740743)","(21.0, 34.0, 32.333333333333336)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:25:05.331178,"(10.0, 12.0, 11.848484848484848)","(6.5, 9.6, 9.512820512820513)","(3.6, 4.4, 4.382394366197183)","(12.0, 17.0, 16.944444444444443)","(8.5, 11.0, 10.869565217391305)","(31.0, 60.0, 55.45454545454545)","(10.0, 12.0, 11.737704918032787)","(3.4, 3.6, 3.5907142857142857)","(21.0, 34.0, 32.333333333333336)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:25:06.808586,"(10.0, 12.0, 11.948275862068966)","(6.5, 9.6, 9.512820512820513)","(3.6, 4.4, 4.37245508982036)","(12.0, 17.0, 16.944444444444443)","(8.5, 11.0, 10.869565217391305)","(31.0, 60.0, 55.45454545454545)","(10.0, 12.0, 11.737704918032787)","(3.4, 3.6, 3.5907142857142857)","(21.0, 34.0, 32.333333333333336)","(101.0, 190.0, 185.0)","(101.0, 270.0, 247.5)","(91.0, 170.0, 158.57142857142858)"
10-01-2023 15:25:08.136222,"(10.0, 12.0, 11.981481481481481)","(6.5, 9.6, 9.512820512820513)","(3.6, 4.4, 4.378199052132702)","(12.0, 17.0, 17.373015873015873)","(8.5, 11.0, 10.875)","(31.0, 60.0, 54.375)","(10.0, 12.0, 11.757575757575758)","(3.4, 3.6, 3.5902985074626868)","(21.0, 34.0, 32.333333333333336)","(101.0, 190.0, 187.5)","(101.0, 270.0, 247.5)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:09.681095,"(10.0, 12.5, 12.038461538461538)","(6.5, 9.6, 9.512820512820513)","(3.6, 4.4, 4.378199052132702)","(12.0, 17.5, 17.373015873015873)","(8.5, 11.0, 10.902985074626866)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.757575757575758)","(3.4, 3.6, 3.588815789473684)","(21.0, 34.0, 32.333333333333336)","(101.0, 190.0, 187.5)","(101.0, 270.0, 255.0)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:11.304223,"(10.0, 12.5, 12.038461538461538)","(6.5, 9.6, 9.512820512820513)","(3.6, 4.4, 4.378199052132702)","(12.0, 17.5, 17.359375)","(8.5, 11.0, 10.902985074626866)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.757575757575758)","(3.4, 3.6, 3.5919811320754715)","(21.0, 34.0, 32.333333333333336)","(101.0, 190.0, 187.5)","(101.0, 270.0, 255.0)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:12.846354,"(10.0, 12.5, 12.038461538461538)","(6.5, 9.6, 9.510526315789473)","(3.6, 4.4, 4.377669902912622)","(12.0, 17.5, 17.376712328767123)","(8.5, 11.0, 10.902985074626866)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.757575757575758)","(3.4, 3.6, 3.5919811320754715)","(21.0, 34.0, 32.333333333333336)","(101.0, 190.0, 187.5)","(101.0, 270.0, 252.5)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:14.189873,"(10.0, 12.5, 12.038461538461538)","(6.5, 9.6, 9.510526315789473)","(3.6, 4.4, 4.377669902912622)","(12.0, 17.5, 17.376712328767123)","(8.5, 11.0, 10.909090909090908)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.714285714285714)","(3.4, 3.6, 3.596354166666667)","(21.0, 34.0, 32.75)","(101.0, 190.0, 187.5)","(101.0, 270.0, 252.5)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:15.679139,"(10.0, 12.5, 12.473684210526315)","(6.5, 9.6, 9.460869565217392)","(3.6, 4.4, 4.377669902912622)","(12.0, 17.5, 17.376712328767123)","(8.5, 11.0, 10.95)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.714285714285714)","(3.4, 3.6, 3.596354166666667)","(21.0, 34.0, 32.75)","(101.0, 190.0, 187.5)","(101.0, 270.0, 252.5)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:17.142175,"(10.0, 12.5, 12.473684210526315)","(6.5, 9.6, 9.43125)","(3.6, 4.4, 4.377669902912622)","(12.0, 17.5, 17.376712328767123)","(8.5, 11.0, 10.95)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.714285714285714)","(3.4, 3.6, 3.596354166666667)","(21.0, 34.0, 32.588235294117645)","(101.0, 190.0, 187.5)","(101.0, 270.0, 252.5)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:18.429983,"(10.0, 12.5, 12.473684210526315)","(6.5, 9.6, 9.43125)","(3.6, 4.4, 4.377669902912622)","(12.0, 17.5, 17.376712328767123)","(8.5, 11.0, 11.180555555555555)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.753846153846155)","(3.4, 3.6, 3.596354166666667)","(21.0, 34.0, 31.294117647058822)","(101.0, 190.0, 187.5)","(101.0, 270.0, 258.0)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:19.712632,"(10.0, 12.5, 12.46551724137931)","(6.5, 9.6, 9.413793103448276)","(3.6, 4.4, 4.377669902912622)","(12.0, 17.5, 17.376712328767123)","(8.5, 11.5, 11.180555555555555)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.753846153846155)","(3.4, 3.6, 3.596354166666667)","(21.0, 32.0, 31.294117647058822)","(101.0, 190.0, 187.5)","(101.0, 270.0, 258.0)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:21.037608,"(10.0, 12.5, 12.46551724137931)","(6.5, 9.6, 9.413793103448276)","(3.6, 4.4, 4.376530612244898)","(12.0, 17.5, 17.376712328767123)","(8.5, 11.5, 11.180555555555555)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.753846153846155)","(3.4, 3.6, 3.596354166666667)","(21.0, 32.0, 31.294117647058822)","(101.0, 190.0, 187.5)","(101.0, 270.0, 258.0)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:22.325562,"(10.0, 12.5, 12.46551724137931)","(6.5, 9.6, 9.413793103448276)","(3.6, 4.4, 4.376288659793815)","(12.0, 17.5, 17.376712328767123)","(9.0, 12.0, 11.87280701754386)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.753846153846155)","(3.4, 3.6, 3.596354166666667)","(21.0, 32.0, 31.294117647058822)","(101.0, 190.0, 187.5)","(101.0, 270.0, 258.0)","(91.0, 170.0, 150.0)"
10-01-2023 15:25:23.573934,"(10.0, 12.5, 12.128205128205128)","(6.5, 9.4, 9.3)","(3.6, 4.4, 4.372395833333334)","(12.0, 17.5, 17.376712328767123)","(9.0, 12.0, 11.946428571428571)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.742647058823529)","(3.4, 3.6, 3.596354166666667)","(21.0, 32.0, 31.076923076923077)","(101.0, 190.0, 187.5)","(101.0, 270.0, 258.0)","(91.0, 170.0, 145.0)"
10-01-2023 15:25:24.945029,"(10.0, 12.5, 12.028301886792454)","(6.5, 9.6, 9.477083333333333)","(3.6, 4.4, 4.394117647058824)","(12.0, 17.5, 17.37142857142857)","(9.0, 12.0, 11.810526315789474)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.742647058823529)","(3.4, 3.6, 3.593518518518519)","(21.0, 32.0, 29.875)","(101.0, 190.0, 206.66666666666666)","(101.0, 270.0, 258.0)","(91.0, 170.0, 145.0)"
10-01-2023 15:25:26.298535,"(10.0, 12.5, 12.028301886792454)","(6.5, 9.6, 9.474)","(3.6, 4.4, 4.379824561403509)","(12.0, 17.5, 17.37142857142857)","(9.0, 12.0, 11.915492957746478)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.75)","(3.4, 3.6, 3.593518518518519)","(21.0, 30.0, 29.846153846153847)","(101.0, 220.0, 206.66666666666666)","(101.0, 270.0, 258.0)","(91.0, 170.0, 135.0)"
10-01-2023 15:25:27.658822,"(10.0, 12.5, 12.028301886792454)","(6.5, 9.6, 9.469158878504674)","(3.6, 4.4, 4.379824561403509)","(12.0, 17.5, 16.642857142857142)","(9.0, 12.0, 11.915492957746478)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.907407407407407)","(3.4, 3.6, 3.593518518518519)","(21.0, 30.0, 29.545454545454547)","(101.0, 220.0, 192.5)","(101.0, 270.0, 258.0)","(91.0, 140.0, 134.28571428571428)"
10-01-2023 15:25:29.203933,"(10.0, 12.5, 12.028301886792454)","(6.5, 9.6, 9.469158878504674)","(3.6, 4.4, 4.379824561403509)","(12.0, 17.0, 16.666666666666668)","(9.0, 12.0, 11.915492957746478)","(31.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.789473684210526)","(3.4, 3.6, 3.5708333333333333)","(21.0, 30.0, 29.545454545454547)","(101.0, 230.0, 192.5)","(101.0, 270.0, 258.0)","(91.0, 140.0, 152.5)"
10-01-2023 15:25:30.757430,"(10.0, 12.5, 12.028301886792454)","(6.5, 9.6, 9.42051282051282)","(3.6, 4.4, 4.3806722689075634)","(12.0, 17.0, 16.666666666666668)","(9.0, 12.0, 11.915492957746478)","(31.0, 55.0, 52.2)","(10.0, 12.0, 11.923076923076923)","(3.4, 3.6, 3.539473684210526)","(21.0, 30.0, 29.444444444444443)","(101.0, 230.0, 192.5)","(101.0, 270.0, 258.0)","(91.0, 160.0, 152.5)"
10-01-2023 15:25:32.181838,"(10.0, 12.5, 12.166666666666666)","(7.0, 9.6, 9.42051282051282)","(3.7, 4.4, 4.3806722689075634)","(12.0, 17.0, 16.666666666666668)","(9.0, 12.0, 11.915492957746478)","(31.0, 55.0, 52.30769230769231)","(10.0, 12.5, 11.954545454545455)","(3.4, 3.55, 3.5413793103448272)","(21.0, 30.0, 29.444444444444443)","(101.0, 230.0, 192.5)","(101.0, 270.0, 258.0)","(91.0, 160.0, 152.5)"
10-01-2023 15:25:33.836832,"(10.0, 12.5, 12.12)","(7.0, 9.6, 9.50909090909091)","(3.7, 4.4, 4.3806722689075634)","(12.0, 17.0, 16.666666666666668)","(9.0, 12.0, 11.915492957746478)","(31.0, 55.0, 52.083333333333336)","(10.0, 12.5, 11.954545454545455)","(3.4, 3.55, 3.546153846153846)","(21.0, 30.0, 29.444444444444443)","(101.0, 230.0, 187.14285714285714)","(101.0, 270.0, 258.0)","(91.0, 160.0, 152.5)"
10-01-2023 15:25:35.305186,"(10.0, 12.5, 12.12)","(7.0, 9.6, 9.50909090909091)","(3.7, 4.4, 4.3806722689075634)","(12.0, 17.0, 16.666666666666668)","(9.0, 12.0, 11.847058823529412)","(31.0, 55.0, 52.083333333333336)","(10.0, 12.5, 11.954545454545455)","(3.4, 3.55, 3.546153846153846)","(21.0, 30.0, 29.444444444444443)","(101.0, 230.0, 187.14285714285714)","(101.0, 270.0, 258.0)","(91.0, 160.0, 152.5)"
10-01-2023 15:25:36.664572,"(10.0, 12.5, 12.12)","(7.0, 9.6, 9.50909090909091)","(3.7, 4.4, 4.3806722689075634)","(12.0, 17.0, 16.6)","(9.0, 12.0, 11.847058823529412)","(31.0, 55.0, 52.083333333333336)","(10.0, 12.5, 11.954545454545455)","(3.4, 3.55, 3.546153846153846)","(21.0, 30.0, 29.444444444444443)","(101.0, 230.0, 185.71428571428572)","(101.0, 270.0, 258.0)","(91.0, 160.0, 152.5)"
10-01-2023 15:25:38.020440,"(10.0, 12.5, 12.12)","(7.0, 9.6, 9.50909090909091)","(3.7, 4.4, 4.3806722689075634)","(12.0, 17.0, 16.6)","(9.0, 12.0, 11.847058823529412)","(31.0, 55.0, 52.083333333333336)","(10.0, 12.5, 11.954545454545455)","(3.4, 3.55, 3.546153846153846)","(21.0, 30.0, 29.444444444444443)","(101.0, 220.0, 185.71428571428572)","(101.0, 270.0, 258.0)","(91.0, 160.0, 152.5)"
10-01-2023 15:25:39.374929,"(10.0, 12.5, 12.12)","(7.0, 9.6, 9.512230215827339)","(3.7, 4.4, 4.379824561403509)","(12.0, 17.0, 16.6)","(9.0, 12.0, 11.847058823529412)","(31.0, 55.0, 52.083333333333336)","(10.0, 12.5, 11.954545454545455)","(3.3, 3.55, 3.546153846153846)","(21.0, 30.0, 29.444444444444443)","(101.0, 220.0, 188.0)","(101.0, 270.0, 258.0)","(91.0, 170.0, 145.0)"
10-01-2023 15:25:40.758482,"(10.0, 12.5, 12.12)","(7.0, 9.6, 9.512230215827339)","(3.7, 4.4, 4.379824561403509)","(12.0, 17.0, 16.6)","(9.0, 12.0, 11.847058823529412)","(31.0, 55.0, 52.083333333333336)","(10.0, 12.5, 11.954545454545455)","(3.3, 3.55, 3.546153846153846)","(21.0, 30.0, 29.444444444444443)","(101.0, 220.0, 187.5)","(101.0, 270.0, 258.0)","(91.0, 170.0, 145.0)"
10-01-2023 15:25:42.410331,"(10.0, 12.5, 12.0)","(7.0, 9.6, 9.507586206896551)","(3.7, 4.4, 4.379824561403509)","(12.0, 17.0, 16.6)","(9.0, 12.5, 12.109271523178808)","(31.0, 55.0, 52.11764705882353)","(10.0, 12.5, 11.879310344827585)","(3.3, 3.55, 3.546153846153846)","(21.0, 30.0, 29.545454545454547)","(101.0, 210.0, 184.28571428571428)","(101.0, 270.0, 258.0)","(91.0, 140.0, 133.75)"
10-01-2023 15:25:43.836612,"(10.0, 12.5, 11.959016393442623)","(7.0, 9.6, 9.507586206896551)","(3.7, 4.4, 4.392857142857143)","(12.0, 17.0, 16.6)","(9.0, 12.5, 12.167597765363128)","(31.0, 55.0, 52.11764705882353)","(10.0, 12.5, 11.879310344827585)","(3.3, 3.55, 3.546153846153846)","(21.0, 30.0, 29.545454545454547)","(101.0, 210.0, 184.28571428571428)","(101.0, 270.0, 258.0)","(91.0, 140.0, 133.75)"
