,Ms Morena,Cupids Joy,Beautiful Taps,Mazi,Cat Tale Breeze,Valley Verde,Sweet Dynasty
16-12-2022 10:55:21.489037,"(12.0, 99999, 99990)","(7.5, 9.0, 8.885714285714286)","(31.0, 450.0, 83.14285714285714)","(3.3, 4.6, 4.3999999999999995)","(6.0, 7.2, 6.833333333333333)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.7578947368421054)"
16-12-2022 10:55:22.637011,"(12.0, 99999, 99990)","(7.5, 9.0, 8.885714285714286)","(31.0, 450.0, 83.14285714285714)","(3.3, 4.6, 4.3999999999999995)","(6.0, 7.2, 6.833333333333333)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.7578947368421054)"
16-12-2022 10:55:23.828150,"(12.0, 99999, 99990)","(7.5, 9.0, 8.885714285714286)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 7.2, 6.833333333333333)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.7578947368421054)"
16-12-2022 10:55:25.006282,"(12.0, 99999, 99990)","(7.5, 9.0, 8.885714285714286)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 7.2, 6.833333333333333)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:26.058426,"(12.0, 99999, 99990)","(7.5, 9.0, 8.885714285714286)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 7.2, 6.906666666666666)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:27.158299,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 7.2, 6.906666666666666)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:28.243876,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 7.2, 6.906666666666666)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:29.316882,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 7.2, 6.626086956521739)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:30.296737,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 6.8, 6.626086956521739)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:31.357867,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 6.8, 6.636734693877551)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:32.437251,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 6.8, 6.636734693877551)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:33.558684,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 6.8, 6.636734693877551)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:34.682950,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 6.8, 6.5777777777777775)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:35.785977,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 6.8, 6.5777777777777775)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:36.847736,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.466666666666667)","(6.0, 6.8, 6.5600000000000005)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 3.782608695652174)"
16-12-2022 10:55:37.950078,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.507692307692308)","(6.0, 6.8, 6.533333333333333)","(4.6, 6.4, 6.1230769230769235)","(3.7, 3.9, 4.1928143712574855)"
16-12-2022 10:55:39.001659,"(12.0, 99999, 99990)","(7.5, 9.0, 8.569230769230769)","(31.0, 510.0, 103.33333333333333)","(3.3, 4.6, 4.55)","(6.0, 6.8, 6.533333333333333)","(4.6, 6.4, 6.142857142857143)","(3.7, 4.2, 4.3)"
16-12-2022 10:55:40.105214,"(12.0, 99999, 99990)","(7.5, 9.0, 8.333333333333332)","(31.0, 510.0, 181.33333333333334)","(3.3, 4.8, 4.449999999999999)","(6.0, 6.8, 6.466666666666667)","(4.6, 6.4, 5.885714285714285)","(3.7, 4.5, 4.18)"
16-12-2022 10:55:41.189740,"(12.0, 99999, 99990)","(7.5, 8.8, 8.26315789473684)","(31.0, 500.0, 181.33333333333334)","(3.3, 4.6, 4.449999999999999)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.0, 6.142857142857143)","(3.7, 4.3, 4.18)"
16-12-2022 10:55:42.285149,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.3, 4.6, 4.449999999999999)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.4, 6.142857142857143)","(3.7, 4.3, 4.18)"
16-12-2022 10:55:43.316581,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.3, 4.6, 4.449999999999999)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.4, 6.142857142857143)","(3.7, 4.3, 4.18)"
16-12-2022 10:55:44.297080,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.3, 4.6, 4.449999999999999)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.4, 6.142857142857143)","(3.7, 4.3, 4.3)"
16-12-2022 10:55:45.287758,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.54)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.4, 6.142857142857143)","(3.7, 4.5, 4.25)"
16-12-2022 10:55:46.302601,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.8, 4.428571428571429)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.4, 5.9037037037037035)","(3.7, 4.4, 4.28)"
16-12-2022 10:55:47.334011,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.421428571428572)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.2, 5.9037037037037035)","(3.7, 4.4, 4.28)"
16-12-2022 10:55:48.277838,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.421428571428572)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.2, 5.9714285714285715)","(3.7, 4.4, 4.28)"
16-12-2022 10:55:49.199530,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.5200000000000005)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.2, 5.9714285714285715)","(3.7, 4.4, 4.28)"
16-12-2022 10:55:50.185272,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.55)","(6.0, 6.8, 6.447058823529412)","(4.6, 6.2, 5.9714285714285715)","(3.7, 4.4, 4.18)"
16-12-2022 10:55:51.201808,"(12.0, 99999, 99990)","(7.5, 8.8, 8.4)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.572727272727272)","(6.0, 6.8, 6.5)","(4.6, 6.2, 6.25)","(3.7, 4.5, 4.120833333333333)"
16-12-2022 10:55:52.265520,"(12.0, 99999, 99990)","(7.5, 9.0, 8.333333333333334)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.572727272727272)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.6, 4.120833333333333)"
16-12-2022 10:55:53.274592,"(12.0, 99999, 99990)","(7.5, 9.0, 8.333333333333334)","(31.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.572727272727272)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.6, 4.120833333333333)"
16-12-2022 10:55:54.289747,"(12.0, 99999, 99990)","(7.5, 9.0, 8.44)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.6)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.6, 4.233333333333333)"
16-12-2022 10:55:55.269071,"(12.0, 99999, 99990)","(7.5, 9.0, 8.44)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.8, 4.6)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:55:56.274712,"(12.0, 99999, 99990)","(7.5, 9.0, 8.44)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.8, 4.6)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:55:57.318217,"(12.0, 99999, 99990)","(7.5, 9.0, 8.44)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.8, 4.6)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:55:58.363712,"(12.0, 99999, 99990)","(7.5, 9.0, 8.44)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.8, 4.6)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:55:59.344079,"(12.0, 99999, 99990)","(7.5, 9.0, 8.44)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.8, 4.6)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:00.281676,"(12.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 181.33333333333334)","(3.4, 5.0, 4.618181818181818)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:01.229387,"(12.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 5.0, 4.618181818181818)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:02.171619,"(12.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 5.0, 4.618181818181818)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:03.156743,"(11.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 5.0, 4.618181818181818)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:04.161791,"(11.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:05.106151,"(11.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:06.123866,"(11.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:07.146856,"(11.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:08.195398,"(11.0, 99999, 99990)","(7.5, 8.8, 8.600000000000001)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.728571428571429)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:09.243801,"(11.0, 99999, 99990)","(7.5, 8.8, 8.4)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.728571428571429)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:10.222046,"(11.0, 99999, 99990)","(7.5, 8.8, 8.4)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.728571428571429)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:11.179358,"(11.0, 99999, 99990)","(7.5, 8.8, 8.4)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.728571428571429)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:12.131734,"(11.0, 99999, 99990)","(7.5, 8.6, 8.10909090909091)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.728571428571429)","(6.0, 6.8, 6.5)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:13.127309,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:14.138306,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:15.140389,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:16.106586,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 141.5)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:17.080337,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.65)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:18.006855,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.728571428571429)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:19.062839,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.728571428571429)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.233333333333333)"
16-12-2022 10:56:20.051736,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.572727272727272)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.166666666666666)"
16-12-2022 10:56:20.993470,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.572727272727272)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.166666666666666)"
16-12-2022 10:56:21.977163,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.525)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.166666666666666)"
16-12-2022 10:56:22.975356,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.437037037037038)","(6.0, 6.8, 6.578947368421052)","(4.6, 6.4, 6.25)","(3.7, 4.5, 4.166666666666666)"
16-12-2022 10:56:23.984563,"(11.0, 99999, 99990)","(7.5, 8.6, 8.176470588235293)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.9, 4.5)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.7, 4.5, 4.16)"
16-12-2022 10:56:25.002651,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.5)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:25.992232,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.5)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:26.934683,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:27.900207,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:28.938042,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:30.047197,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:31.082975,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:32.171702,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:33.202086,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:34.220228,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.7, 4.4, 4.16)"
16-12-2022 10:56:35.233350,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.8, 4.4, 4.16)"
16-12-2022 10:56:36.258346,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.8, 4.4, 4.16)"
16-12-2022 10:56:37.329356,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.8, 4.4, 4.16)"
16-12-2022 10:56:38.394414,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 181.33333333333334)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.1230769230769235)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:39.386870,"(11.0, 99999, 99990)","(7.5, 8.6, 8.184)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.576923076923077)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:40.335534,"(11.0, 99999, 99990)","(7.5, 8.4, 8.018181818181818)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.522222222222222)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:41.270335,"(11.0, 99999, 99990)","(7.5, 8.4, 8.018181818181818)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.522222222222222)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:42.275967,"(11.0, 99999, 99990)","(7.5, 8.4, 7.984615384615385)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.522222222222222)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:43.252606,"(11.0, 99999, 99990)","(7.5, 8.4, 8.2)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.522222222222222)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:44.237323,"(11.0, 99999, 99990)","(7.5, 8.6, 8.104761904761904)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.348387096774194)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 5.852173913043478)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:45.150502,"(11.0, 99999, 99990)","(7.5, 8.4, 8.018181818181818)","(26.0, 500.0, 268.0)","(3.4, 4.6, 4.348387096774194)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.2, 5.852173913043478)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:46.112035,"(11.0, 99999, 99990)","(7.5, 8.4, 7.984615384615385)","(26.0, 500.0, 268.0)","(3.4, 4.6, 4.348387096774194)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.2, 5.852173913043478)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:47.196414,"(11.0, 99999, 99990)","(7.5, 8.4, 7.984615384615385)","(26.0, 500.0, 268.0)","(3.4, 4.6, 4.466666666666667)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.2, 5.9714285714285715)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:48.221290,"(11.0, 99999, 99990)","(7.5, 8.4, 7.984615384615385)","(26.0, 500.0, 268.0)","(3.4, 4.6, 4.466666666666667)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.2, 5.9714285714285715)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:49.158493,"(11.0, 99999, 99990)","(7.5, 8.4, 8.2)","(26.0, 500.0, 268.0)","(3.4, 4.6, 4.466666666666667)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.2, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:50.168037,"(11.0, 99999, 99990)","(7.5, 8.6, 8.104761904761904)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.522222222222222)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:51.102286,"(11.0, 99999, 99990)","(7.5, 8.4, 8.018181818181818)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.522222222222222)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:52.113366,"(11.0, 99999, 99990)","(7.5, 8.2, 7.9230769230769225)","(26.0, 500.0, 268.0)","(3.4, 4.7, 4.522222222222222)","(6.0, 6.8, 6.527272727272727)","(4.6, 6.4, 5.852173913043478)","(3.8, 4.4, 4.1187499999999995)"
16-12-2022 10:56:53.131644,"(11.0, 99999, 99990)","(7.5, 8.2, 7.9230769230769225)","(26.0, 500.0, 268.0)","(3.3, 4.6, 4.348387096774194)","(5.5, 6.8, 6.527272727272727)","(4.6, 6.2, 5.852173913043478)","(4.0, 4.4, 4.1187499999999995)"
16-12-2022 10:56:54.155145,"(11.0, 99999, 99990)","(7.5, 8.2, 7.9230769230769225)","(26.0, 500.0, 268.0)","(3.3, 4.6, 4.348387096774194)","(5.5, 6.8, 6.527272727272727)","(4.6, 6.2, 5.852173913043478)","(4.0, 4.4, 4.1187499999999995)"
16-12-2022 10:56:55.171855,"(11.0, 99999, 99990)","(7.5, 8.2, 7.9230769230769225)","(26.0, 500.0, 268.0)","(3.3, 4.6, 4.522222222222222)","(5.5, 6.8, 6.527272727272727)","(4.6, 6.2, 6.0)","(4.0, 4.4, 4.1187499999999995)"
16-12-2022 10:56:56.160131,"(11.0, 99999, 99990)","(7.5, 8.2, 7.9230769230769225)","(26.0, 500.0, 268.0)","(3.3, 4.7, 4.522222222222222)","(5.5, 6.8, 6.527272727272727)","(4.6, 6.4, 6.0)","(4.0, 4.4, 4.14)"
16-12-2022 10:56:57.232291,"(11.0, 99999, 99990)","(7.5, 8.2, 7.9230769230769225)","(26.0, 500.0, 268.0)","(3.3, 4.7, 4.415384615384615)","(5.5, 6.8, 6.527272727272727)","(4.6, 6.4, 5.909090909090909)","(4.0, 4.3, 4.14)"
16-12-2022 10:56:58.263925,"(11.0, 99999, 99990)","(7.5, 8.2, 7.9230769230769225)","(26.0, 500.0, 268.0)","(3.3, 4.6, 4.415384615384615)","(5.5, 6.8, 6.527272727272727)","(4.6, 6.2, 5.909090909090909)","(4.0, 4.3, 4.14)"
